Body Name,Portfolio,Organisation Code,Org Code Description,Object Code,Object Code Description,GL Date,Invoice No,Value,Supplier,Category,Category Description,Supplier No
SHEFFIELD CITY COUNCIL,CYPF,39006,UASC/ASYLUM 16-17,9270,IN-HOUSE FOSTERING,2016-02-05,60275 20160204 54760,312.00,REDACTED PERSONAL DATA,,ADOPTION & FOSTERING,
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2016-02-05,60616 20160204 54760,2278.00,REDACTED PERSONAL DATA,,ADOPTION & FOSTERING,
SHEFFIELD CITY COUNCIL,CYPF,39409,CARELEAVER IN HOUSE FOSTERING,9270,IN-HOUSE FOSTERING,2016-02-05,123134 20160204 54760,1026.76,REDACTED PERSONAL DATA,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN,
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2016-02-05,614207 20160204 54760,1084.00,REDACTED PERSONAL DATA,,ADOPTION & FOSTERING,
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2016-02-05,6158 20160204 54760,2088.00,REDACTED PERSONAL DATA,,ADOPTION & FOSTERING,
SHEFFIELD CITY COUNCIL,CYPF,39028,SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2016-02-05,624947 20160204 54760,306.20,REDACTED PERSONAL DATA,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN,
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2016-02-05,625208 20160204 54760,414.00,REDACTED PERSONAL DATA,,ADOPTION & FOSTERING,
SHEFFIELD CITY COUNCIL,CYPF,39027,RESIDENCE ORDERS,9270,RESIDENCE ORDERS,2016-02-05,62544 20160204 54760,681.80,REDACTED PERSONAL DATA,,ADOPTION & FOSTERING,
SHEFFIELD CITY COUNCIL,CYPF,39030,ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2016-02-05,62842 20160204 54760,757.50,REDACTED PERSONAL DATA,,ADOPTION & FOSTERING,
SHEFFIELD CITY COUNCIL,CYPF,39027,RESIDENCE ORDERS,9270,RESIDENCE ORDERS,2016-02-05,63583 20160204 54760,253.80,REDACTED PERSONAL DATA,,ADOPTION & FOSTERING,
SHEFFIELD CITY COUNCIL,CYPF,39027,RESIDENCE ORDERS,9270,RESIDENCE ORDERS,2016-02-05,64357 20160204 54760,367.10,REDACTED PERSONAL DATA,,ADOPTION & FOSTERING,
SHEFFIELD CITY COUNCIL,CYPF,39027,RESIDENCE ORDERS,9270,RESIDENCE ORDERS,2016-02-05,64917 20160204 54760,253.80,REDACTED PERSONAL DATA,,ADOPTION & FOSTERING,
SHEFFIELD CITY COUNCIL,CYPF,39409,CARELEAVER IN HOUSE FOSTERING,9270,IN-HOUSE FOSTERING,2016-02-05,649327 20160204 54760,926.80,REDACTED PERSONAL DATA,,ADOPTION & FOSTERING,
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2016-02-05,64992 20160204 54760,1254.00,REDACTED PERSONAL DATA,,ADOPTION & FOSTERING,
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2016-02-05,652847 20160204 54760,469.00,REDACTED PERSONAL DATA,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN,
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2016-02-05,123178 20160204 54760,305.14,REDACTED PERSONAL DATA,,ADOPTION & FOSTERING,
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2016-02-05,655167 20160204 54760,329.22,REDACTED PERSONAL DATA,,ADOPTION & FOSTERING,
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2016-02-05,65854 20160204 54760,1136.00,REDACTED PERSONAL DATA,,ADOPTION & FOSTERING,
SHEFFIELD CITY COUNCIL,CYPF,39027,RESIDENCE ORDERS,9270,RESIDENCE ORDERS,2016-02-05,65974 20160204 54760,367.10,REDACTED PERSONAL DATA,,ADOPTION & FOSTERING,
SHEFFIELD CITY COUNCIL,CYPF,39030,ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2016-02-05,6608 20160204 54760,535.00,REDACTED PERSONAL DATA,,ADOPTION & FOSTERING,
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2016-02-05,662768 20160204 54760,602.00,REDACTED PERSONAL DATA,,ADOPTION & FOSTERING,
SHEFFIELD CITY COUNCIL,CYPF,39030,ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2016-02-05,664 20160204 54760,467.80,REDACTED PERSONAL DATA,,ADOPTION & FOSTERING,
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2016-02-05,684970 20160204 54760,854.00,REDACTED PERSONAL DATA,,ADOPTION & FOSTERING,
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2016-02-05,69464 20160204 54760,618.00,REDACTED PERSONAL DATA,,ADOPTION & FOSTERING,
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2016-02-05,69800 20160204 54760,2374.96,REDACTED PERSONAL DATA,,ADOPTION & FOSTERING,
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2016-02-05,69844 20160204 54760,1204.00,REDACTED PERSONAL DATA,,ADOPTION & FOSTERING,
SHEFFIELD CITY COUNCIL,CYPF,39030,ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2016-02-05,702267 20160204 54760,440.62,REDACTED PERSONAL DATA,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN,
SHEFFIELD CITY COUNCIL,CYPF,39027,RESIDENCE ORDERS,9270,RESIDENCE ORDERS,2016-02-05,124262 20160204 54760,367.10,REDACTED PERSONAL DATA,,ADOPTION & FOSTERING,
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2016-02-05,709287 20160204 54760,762.00,REDACTED PERSONAL DATA,,ADOPTION & FOSTERING,
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2016-02-05,71652 20160204 54760,712.00,REDACTED PERSONAL DATA,,ADOPTION & FOSTERING,
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2016-02-05,72432 20160204 54760,1289.57,REDACTED PERSONAL DATA,,ADOPTION & FOSTERING,
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2016-02-05,732950 20160204 54760,312.00,REDACTED PERSONAL DATA,,ADOPTION & FOSTERING,
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2016-02-05,1246387 20160204 54760,364.00,REDACTED PERSONAL DATA,,ADOPTION & FOSTERING,
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2016-02-05,73971 20160204 54760,618.00,REDACTED PERSONAL DATA,,ADOPTION & FOSTERING,
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2016-02-05,743327 20160204 54760,490.10,REDACTED PERSONAL DATA,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN,
SHEFFIELD CITY COUNCIL,CYPF,39030,ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2016-02-05,747727 20160204 54760,296.86,REDACTED PERSONAL DATA,,ADOPTION & FOSTERING,
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2016-02-05,7644 20160204 54760,642.00,REDACTED PERSONAL DATA,,ADOPTION & FOSTERING,
SHEFFIELD CITY COUNCIL,CYPF,39028,SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2016-02-05,7644 20160204 54760,654.60,REDACTED PERSONAL DATA,,ADOPTION & FOSTERING,
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2016-02-05,77354 20160204 54760,1124.00,REDACTED PERSONAL DATA,,ADOPTION & FOSTERING,
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2016-02-05,774 20160204 54760,1036.00,REDACTED PERSONAL DATA,,ADOPTION & FOSTERING,
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2016-02-05,78553 20160204 54760,1204.00,REDACTED PERSONAL DATA,,ADOPTION & FOSTERING,
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2016-02-05,79647 20160204 54760,1446.00,REDACTED PERSONAL DATA,,ADOPTION & FOSTERING,
SHEFFIELD CITY COUNCIL,CYPF,39028,SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2016-02-05,80345 20160204 54760,287.52,REDACTED PERSONAL DATA,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN,
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2016-02-05,810147 20160204 54760,418.00,REDACTED PERSONAL DATA,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN,
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2016-02-05,125668 20160204 54760,682.00,REDACTED PERSONAL DATA,,ADOPTION & FOSTERING,
SHEFFIELD CITY COUNCIL,CYPF,39409,CARELEAVER IN HOUSE FOSTERING,9270,IN-HOUSE FOSTERING,2016-02-05,810927 20160204 54760,1006.74,REDACTED PERSONAL DATA,,ADOPTION & FOSTERING,
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2016-02-05,81896 20160204 54760,648.00,REDACTED PERSONAL DATA,,ADOPTION & FOSTERING,
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2016-02-05,833847 20160204 54760,534.00,REDACTED PERSONAL DATA,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN,
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2016-02-05,834327 20160204 54760,446.50,REDACTED PERSONAL DATA,,ADOPTION & FOSTERING,
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2016-02-05,840327 20160204 54760,418.00,REDACTED PERSONAL DATA,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN,
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2016-02-05,84339 20160204 54760,648.00,REDACTED PERSONAL DATA,,ADOPTION & FOSTERING,
SHEFFIELD CITY COUNCIL,CYPF,39028,SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2016-02-05,84339 20160204 54760,644.60,REDACTED PERSONAL DATA,,ADOPTION & FOSTERING,
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2016-02-05,84605 20160204 54760,762.00,REDACTED PERSONAL DATA,,ADOPTION & FOSTERING,
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2016-02-05,84825 20160204 54760,682.00,REDACTED PERSONAL DATA,,ADOPTION & FOSTERING,
SHEFFIELD CITY COUNCIL,CYPF,39028,SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2016-02-05,849349 20160204 54760,296.86,REDACTED PERSONAL DATA,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN,
SHEFFIELD CITY COUNCIL,CYPF,39030,ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2016-02-05,856330 20160204 54760,536.82,REDACTED PERSONAL DATA,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN,
SHEFFIELD CITY COUNCIL,CYPF,39028,SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2016-02-05,857287 20160204 54760,367.10,REDACTED PERSONAL DATA,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN,
SHEFFIELD CITY COUNCIL,CYPF,39030,ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2016-02-05,860551 20160204 54760,273.52,REDACTED PERSONAL DATA,Social Community Care,CAREFIRST DIRECT PAYMENTS,
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2016-02-05,868688 20160204 54760,548.00,REDACTED PERSONAL DATA,,ADOPTION & FOSTERING,
SHEFFIELD CITY COUNCIL,CYPF,39028,SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2016-02-05,869027 20160204 54760,654.62,REDACTED PERSONAL DATA,,ADOPTION & FOSTERING,
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2016-02-05,876747 20160204 54760,442.00,REDACTED PERSONAL DATA,,ADOPTION & FOSTERING,
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2016-02-05,880427 20160204 54760,1214.00,REDACTED PERSONAL DATA,,ADOPTION & FOSTERING,
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2016-02-05,880610 20160204 54760,442.00,REDACTED PERSONAL DATA,,ADOPTION & FOSTERING,
SHEFFIELD CITY COUNCIL,CYPF,39030,ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2016-02-05,89002 20160204 54760,253.80,REDACTED PERSONAL DATA,,ADOPTION & FOSTERING,
SHEFFIELD CITY COUNCIL,CYPF,39028,SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2016-02-05,899847 20160204 54760,463.96,REDACTED PERSONAL DATA,,ADOPTION & FOSTERING,
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2016-02-05,901987 20160204 54760,522.92,REDACTED PERSONAL DATA,,ADOPTION & FOSTERING,
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2016-02-05,90340 20160204 54760,642.00,REDACTED PERSONAL DATA,,ADOPTION & FOSTERING,
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2016-02-05,90657 20160204 54760,1060.00,REDACTED PERSONAL DATA,,ADOPTION & FOSTERING,
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2016-02-05,9093 20160204 54760,1956.00,REDACTED PERSONAL DATA,,ADOPTION & FOSTERING,
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2016-02-05,91090 20160204 54760,1164.00,REDACTED PERSONAL DATA,,ADOPTION & FOSTERING,
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2016-02-05,91281 20160204 54760,672.00,REDACTED PERSONAL DATA,,ADOPTION & FOSTERING,
SHEFFIELD CITY COUNCIL,CYPF,39028,SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2016-02-05,914507 20160204 54760,428.00,REDACTED PERSONAL DATA,,ADOPTION & FOSTERING,
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2016-02-05,91723 20160204 54760,1084.00,REDACTED PERSONAL DATA,,ADOPTION & FOSTERING,
SHEFFIELD CITY COUNCIL,CYPF,39028,SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2016-02-05,1268007 20160204 54760,1324.65,REDACTED PERSONAL DATA,,ADOPTION & FOSTERING,
SHEFFIELD CITY COUNCIL,CYPF,39028,SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2016-02-05,922307 20160204 54760,296.86,REDACTED PERSONAL DATA,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN,
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2016-02-05,92756 20160204 54760,932.00,REDACTED PERSONAL DATA,,ADOPTION & FOSTERING,
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2016-02-05,92844 20160204 54760,1654.00,REDACTED PERSONAL DATA,,ADOPTION & FOSTERING,
SHEFFIELD CITY COUNCIL,CYPF,39409,CARELEAVER IN HOUSE FOSTERING,9270,IN-HOUSE FOSTERING,2016-02-05,92844 20160204 54760,364.00,REDACTED PERSONAL DATA,,ADOPTION & FOSTERING,
SHEFFIELD CITY COUNCIL,CYPF,39030,ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2016-02-05,931327 20160204 54760,320.20,REDACTED PERSONAL DATA,,ADOPTION & FOSTERING,
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2016-02-05,93353 20160204 54760,1585.43,REDACTED PERSONAL DATA,,ADOPTION & FOSTERING,
SHEFFIELD CITY COUNCIL,CYPF,39027,RESIDENCE ORDERS,9270,RESIDENCE ORDERS,2016-02-05,93800 20160204 54760,327.66,REDACTED PERSONAL DATA,,ADOPTION & FOSTERING,
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2016-02-05,93897 20160204 54760,1033.28,REDACTED PERSONAL DATA,,ADOPTION & FOSTERING,
SHEFFIELD CITY COUNCIL,CYPF,39409,CARELEAVER IN HOUSE FOSTERING,9270,IN-HOUSE FOSTERING,2016-02-05,93897 20160204 54760,358.00,REDACTED PERSONAL DATA,,ADOPTION & FOSTERING,
SHEFFIELD CITY COUNCIL,CYPF,39566,SECURE PLACEMENTS,9270,IN-HOUSE FOSTERING,2016-02-05,93897 20160204 54760,250.00,REDACTED PERSONAL DATA,,ADOPTION & FOSTERING,
SHEFFIELD CITY COUNCIL,CYPF,39030,ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2016-02-05,94151 20160204 54760,267.60,REDACTED PERSONAL DATA,,ADOPTION & FOSTERING,
SHEFFIELD CITY COUNCIL,CYPF,39028,SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2016-02-05,102670 20160204 54760,391.10,REDACTED PERSONAL DATA,,ADOPTION & FOSTERING,
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2016-02-05,127026 20160204 54760,293.72,REDACTED PERSONAL DATA,,ADOPTION & FOSTERING,
SHEFFIELD CITY COUNCIL,CYPF,39027,RESIDENCE ORDERS,9270,RESIDENCE ORDERS,2016-02-05,94349 20160204 54760,628.00,REDACTED PERSONAL DATA,,ADOPTION & FOSTERING,
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,CHILD SEXUAL EXPLOITATION,2016-02-05,945608 20160204 54760,1084.00,REDACTED PERSONAL DATA,,ADOPTION & FOSTERING,
SHEFFIELD CITY COUNCIL,CYPF,39409,CARELEAVER IN HOUSE FOSTERING,9270,IN-HOUSE FOSTERING,2016-02-05,95231 20160204 54760,350.00,REDACTED PERSONAL DATA,,ADOPTION & FOSTERING,
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2016-02-05,95231 20160204 54760,360.00,REDACTED PERSONAL DATA,,ADOPTION & FOSTERING,
SHEFFIELD CITY COUNCIL,CYPF,39030,ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2016-02-05,95738 20160204 54760,313.14,REDACTED PERSONAL DATA,,ADOPTION & FOSTERING,
SHEFFIELD CITY COUNCIL,CYPF,39027,RESIDENCE ORDERS,9270,RESIDENCE ORDERS,2016-02-05,96520 20160204 54760,334.20,REDACTED PERSONAL DATA,,CHILDCARE SERVICES,
SHEFFIELD CITY COUNCIL,CYPF,39027,RESIDENCE ORDERS,9270,RESIDENCE ORDERS,2016-02-05,127040 20160204 54760,467.80,REDACTED PERSONAL DATA,,ADOPTION & FOSTERING,
SHEFFIELD CITY COUNCIL,CYPF,39030,ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2016-02-05,974367 20160204 54760,296.86,REDACTED PERSONAL DATA,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN,
SHEFFIELD CITY COUNCIL,CYPF,39028,SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2016-02-05,97475 20160204 54760,302.88,REDACTED PERSONAL DATA,,ADOPTION & FOSTERING,
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2016-02-05,98203 20160204 54760,682.00,REDACTED PERSONAL DATA,,ADOPTION & FOSTERING,
SHEFFIELD CITY COUNCIL,CYPF,39027,RESIDENCE ORDERS,9270,RESIDENCE ORDERS,2016-02-05,983527 20160204 54760,287.52,REDACTED PERSONAL DATA,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN,
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2016-02-05,98651 20160204 54760,312.00,REDACTED PERSONAL DATA,,ADOPTION & FOSTERING,
SHEFFIELD CITY COUNCIL,CYPF,39030,ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2016-02-05,98772 20160204 54760,536.60,REDACTED PERSONAL DATA,,ADOPTION & FOSTERING,
SHEFFIELD CITY COUNCIL,CYPF,39028,SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2016-02-05,996988 20160204 54760,273.52,REDACTED PERSONAL DATA,,ADOPTION & FOSTERING,
SHEFFIELD CITY COUNCIL,CYPF,39409,CARELEAVER IN HOUSE FOSTERING,9270,IN-HOUSE FOSTERING,2016-02-05,12742 20160204 54760,598.00,REDACTED PERSONAL DATA,,ADOPTION & FOSTERING,
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2016-02-05,127476 20160204 54760,642.00,REDACTED PERSONAL DATA,,ADOPTION & FOSTERING,
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2016-02-05,127884 20160204 54760,1036.00,REDACTED PERSONAL DATA,,ADOPTION & FOSTERING,
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2016-02-05,128440 20160204 54760,1036.00,REDACTED PERSONAL DATA,,ADOPTION & FOSTERING,
SHEFFIELD CITY COUNCIL,CYPF,39027,RESIDENCE ORDERS,9270,RESIDENCE ORDERS,2016-02-05,130172 20160204 54760,253.80,REDACTED PERSONAL DATA,,ADOPTION & FOSTERING,
SHEFFIELD CITY COUNCIL,CYPF,39030,ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2016-02-05,13072 20160204 54760,521.60,REDACTED PERSONAL DATA,,ADOPTION & FOSTERING,
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2016-02-05,132836 20160204 54760,1324.00,REDACTED PERSONAL DATA,,ADOPTION & FOSTERING,
SHEFFIELD CITY COUNCIL,CYPF,39027,RESIDENCE ORDERS,9270,RESIDENCE ORDERS,2016-02-05,133205 20160204 54760,467.80,REDACTED PERSONAL DATA,,ADOPTION & FOSTERING,
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2016-02-05,133315 20160204 54760,618.00,REDACTED PERSONAL DATA,,ADOPTION & FOSTERING,
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2016-02-05,133942 20160204 54760,738.00,REDACTED PERSONAL DATA,,ADOPTION & FOSTERING,
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,8470,LEGAL FEES,2016-02-05,ERS INVOICE132927,400.00,HM COURTS & TRIBUNALS SERVICE,,COURTS,
SHEFFIELD CITY COUNCIL,COMMUNITIES,49356,ESTATE & ENVIORMENTAL SERVICES,8440,FEE EXPENSES,2016-02-05,ERS INVOICE132928,3400.00,HUNTER ENVIRONMENTAL (SHEFFIELD),,RECYCLING CENTRES,
SHEFFIELD CITY COUNCIL,COMMUNITIES,49376,MAINTENANCE PARTNERSHIP,8470,LEGAL FEES,2016-02-05,ERS INVOICE132929,1500.00,NEWBOLD SOLICITORS,,SOLICITORS,
SHEFFIELD CITY COUNCIL,CYPF,33007,VSP DELIVER,9120,OTHER AGENCIES,2016-02-05,ERS INVOICE132931,2412.00,HEELEY CITY FARM,,CHARITIES & VOLUNTARY ORGANISA,
SHEFFIELD CITY COUNCIL,CYPF,33007,VSP DELIVER,9120,OTHER AGENCIES,2016-02-05,ERS INVOICE132932,891.00,THE MUSICAL WORKS,,COMMUNITY PROJECTS,
SHEFFIELD CITY COUNCIL,CYPF,33007,VSP DELIVER,9120,OTHER AGENCIES,2016-02-05,ERS INVOICE132933,636.50,NACRO,,CHARITIES & VOLUNTARY ORGANISA,
SHEFFIELD CITY COUNCIL,CYPF,33007,VSP DELIVER,9120,OTHER AGENCIES,2016-02-05,ERS INVOICE132934,1056.00,ONBOARD SHEFFIELD SKATEPARK,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN,
SHEFFIELD CITY COUNCIL,CYPF,33007,VSP DELIVER,9120,OTHER AGENCIES,2016-02-05,ERS INVOICE132935,2018.75,THE SHEFFIELD COLLEGE,,SCHOOLS & COLLEGES - FURTHER E,
