Authority Name,Date of Payment,SAP Document Number,Gross,VAT,Net,Supplier Name,Directorate,G/L description.,G/L descript,Cap code,Cap descipt
Salford City Council,2018-09-11,601226355,1650.00,0.00,1650.00,M & Q Properties Management Ltd,People (Childrens) Service Group,Rents,5738,,,C2339,,,,
Salford City Council,2018-09-11,601226353,1705.00,0.00,1705.00,M & Q Properties Management Ltd,People (Childrens) Service Group,Rents,5738,,,C2339,,,,
Salford City Council,2018-09-11,601226357,1705.00,0.00,1705.00,M & Q Properties Management Ltd,People (Childrens) Service Group,Rents,5738,,,C2339,,,,
Salford City Council,2018-09-11,1600613422,6904.22,1150.70,5753.52,Image At Work,Place Directorate,Clothing & Uniforms,,,
Salford City Council,2018-09-11,1600613408,1247.52,207.92,1039.60,Simon Jersey Ltd,Place Directorate,Clothing & Uniforms,,,
Salford City Council,2018-09-11,1600613351,1408.80,234.80,1174.00,Bold Communications,Place Directorate,Contractors,6553,,,E4833,,,,
Salford City Council,2018-09-11,601226354,3639.64,0.00,3639.64,Cleggs Chilled Food Service,Place Directorate,Food and refreshment,6065,,,E2141,,,,
Salford City Council,2018-09-11,anvrdkvch,1141.46,72.88,1068.58,Brake Bros Ltd,Place Directorate,Food and refreshments,6018,,,S2692,,,,
Salford City Council,2018-09-11,1600613842,6300.00,1050.00,5250.00,Chipside Ltd,Place Directorate,IT  Licence Fee,6553,,,E4833,,,,
Salford City Council,2018-09-11,601225232,3121.20,520.20,2601.00,Reach Publishing Services Ltd,Place Directorate,Legal Fees,2900,,
Salford City Council,2018-09-11,1600613404,900.00,150.00,750.00,Iccm National Office,Place Directorate,Marketing/Publicity,7069,D00841,CCAG Salford Cycleway
Salford City Council,2018-09-11,1600613873,7928.64,1321.44,6607.20,Bradshaw International,Place Directorate,nonuv Build Rp&Maint,7015,D09271,Car Parking
Salford City Council,2018-09-11,kxbxnjvfh,652.50,0.00,652.50,Dvla Vehicle Tax,Place Directorate,Road Fund Licence,5820,,,S2062,,,,
Salford City Council,2018-09-11,1600613855,17824.20,2970.70,14853.50,Enviro Technology Services Plc,Place Directorate,Sampling,5820,,,S2062,,,,
Salford City Council,2018-09-11,1600613065,2756.52,459.42,2297.10,Jpk Trade Supplies Ltd,Place Directorate,Vehicle Maintenance,6020,,,C5231,,,,
Salford City Council,2018-09-11,601225784,1620.00,270.00,1350.00,Forbes Solicitors,Service Reform (Corp Bus & Transform),Liability Insurance,6018,,,S2687,,,,
Salford City Council,2018-09-11,601225428,2189.00,279.00,1910.00,Forbes Solicitors,Service Reform (Corp Bus & Transform),Liability Insurance,6020,,,C5001,,,,
Salford City Council,2018-09-11,601225927,1572.50,0.00,1572.50,Forbes Solicitors,Service Reform (Corp Bus & Transform),Other Prof Fees,,,
Salford City Council,2018-09-11,1600613255,1437.12,239.52,1197.60,Click4Assistance Limited,Service Reform (Corp Bus & Transform),Precepts,7069,A70028,Canal Development
Salford City Council,2018-09-11,601226340,6816.29,0.00,6816.29,Bristow & Sutor,Service Reform (Corp Bus & Transform),VAT Adjustment,6018,,,S2691,,,,
Salford City Council,2018-09-12,1600613430,4145.82,690.97,3454.85,Ginger Lehmann Ltd,Capital Works,Other Works,5064,34772,Heating Day to Day,D2377,,,,
Salford City Council,2018-09-12,601225275,842.40,140.40,702.00,Hm Land Registry Nortwest,Capital Works,Other Works,5768,,,C3141,,,,
Salford City Council,2018-09-12,601225274,1323.00,220.50,1102.50,Hm Land Registry Nortwest,Capital Works,Other Works,6018,,,S2692,,,,
Salford City Council,2018-09-12,1600612560,8319.22,1386.54,6932.68,G Jones Builders Ltd,Capital Works,Works & Building,,,
Salford City Council,2018-09-12,601225277,810.00,135.00,675.00,Randstad Public Services Limited,People (Childrens) Service Group,Agency Fees,5644,,,D3201,,,,
Salford City Council,2018-09-12,jbbzrcsag,644.16,107.36,536.80,Image@work Ltd,People (Childrens) Service Group,Clothing & Uniforms,,,
Salford City Council,2018-09-12,1600612345,870.30,145.05,725.25,Elior Uk Plc T/A Azure Ltd,People (Childrens) Service Group,Hire of Facilities,5702,,,C3063,,,,
Salford City Council,2018-09-12,1600613882,8306.33,0.00,8306.33,T'Mimei Lev,People (Childrens) Service Group,Non-Maint Spec Schls,4600,,,S4131,,,,
Salford City Council,2018-09-12,601226401,600.00,100.00,500.00,Rm Education Plc,People (Childrens) Service Group,Other Prof Fees,5062,34775,Electrical Day to Day,F4113,,,,
Salford City Council,2018-09-12,1600613920,4990.00,0.00,4990.00,Birtenshaw Hall,People (Childrens) Service Group,Payts to Agencies,6505,37130,Independent Travellers,E2142,,,,
Salford City Council,2018-09-12,1600613395,40360.00,0.00,40360.00,Centre For Specialist Eductional As,People (Childrens) Service Group,Payts to Agencies,5751,,,K0511,,,,
Salford City Council,2018-09-12,1600613919,1440.00,0.00,1440.00,Choices Home For Children Ltd,People (Childrens) Service Group,Payts to Agencies,6505,37130,Independent Travellers,E2142,,,,
Salford City Council,2018-09-12,1600613883,1598.55,0.00,1598.55,Serafino Costa,People (Childrens) Service Group,Payts to Agencies,5370,,,C1177,,,,
Salford City Council,2018-09-12,601226091,3351.33,0.00,3351.33,Sefton Council,People (Childrens) Service Group,Pupil Assistance,6553,,,E3055,,,,
Salford City Council,2018-09-12,1600613273,916.49,0.00,916.49,St Helens Mbc,People (Childrens) Service Group,Pupil Assistance,6018,,,S2104,,,,
Salford City Council,2018-09-12,1600613879,1539.00,256.50,1282.50,S & W Tlp (Project Co Two) Ltd,People (Childrens) Service Group,Unitary Charge,5714,,,E2085,,,,
Salford City Council,2018-09-12,1600613878,1681.68,280.28,1401.40,S & W Tlp (Project Co Two) Ltd,People (Childrens) Service Group,Unitary Charge,5715,,,E3121,,,,
Salford City Council,2018-09-12,1600613877,3927.00,654.50,3272.50,S & W Tlp (Project Co Two) Ltd,People (Childrens) Service Group,Unitary Charge,5682,,,E2087,,,,
Salford City Council,2018-09-12,1600612506,1138.22,189.70,948.52,J Fletcher Engineers Ltd,People (Childrens) Service Group,UV Day to Day,6553,,,E4833,,,,
Salford City Council,2018-09-12,1600613398,630.00,105.00,525.00,Imperial Polythene,Place Directorate,Equipment Purchase,6018,,,S2691,,,,
Salford City Council,2018-09-12,usgfscgub,529.22,8.83,520.39,Brake Bros Ltd,Place Directorate,Food and refreshments,5800,,,H8911,,,,
Salford City Council,2018-09-12,ryqniraee,548.04,11.48,536.56,Brake Bros Ltd,Place Directorate,Food and refreshments,6017,,,S8010,,,,
Salford City Council,2018-09-12,1600610967,507.66,84.61,423.05,Calligraphy Uk Ltd,Place Directorate,Gen Resaleable Items,5630,,,H8011,,,,
Salford City Council,2018-09-12,1600612850,598.80,99.80,499.00,Bilway Marine Ltd,Place Directorate,nonuv Build Rp&Maint,7017,H01203,Housing Crime Reduction other projects
Salford City Council,2018-09-12,1600612851,598.80,99.80,499.00,Bilway Marine Ltd,Place Directorate,nonuv Build Rp&Maint,7017,H01203,Housing Crime Reduction other projects
Salford City Council,2018-09-12,1600612589,602.92,100.49,502.43,G Jones Builders Ltd,Place Directorate,nonuv Build Rp&Maint,7027,A70901,Charlestown Rierside
Salford City Council,2018-09-12,1600612463,540.00,90.00,450.00,Horticon Limited,Place Directorate,nonuv Build Rp&Maint,,,
Salford City Council,2018-09-12,1600613731,3072.00,512.00,2560.00,R H Smith Engineering Ltd,Place Directorate,nonuv Build Rp&Maint,6018,,,S2691,,,,
Salford City Council,2018-09-12,1600611957,1166.70,194.45,972.25,Ecg Facilities Services Ltd,Place Directorate,UV Air Con,6018,,,S2692,,,,
Salford City Council,2018-09-12,1600611960,1960.50,326.75,1633.75,Ecg Facilities Services Ltd,Place Directorate,UV Air Con,6018,,,S2692,,,,
Salford City Council,2018-09-12,1600611956,3050.46,508.41,2542.05,Ecg Facilities Services Ltd,Place Directorate,UV Air Con,6505,,,E2801,,,,
Salford City Council,2018-09-12,1600612198,542.57,90.43,452.14,G Jones Builders Ltd,Place Directorate,UV Day to Day,5640,,,F2002,,,,
Salford City Council,2018-09-12,601226423,11292.00,1882.00,9410.00,Livesey Contracting & Maintenance,Place Directorate,UV Day to Day,6553,,,E3055,,,,
Salford City Council,2018-09-12,1600613263,1105.20,184.20,921.00,Osborne Delta,Place Directorate,UV Day to Day,6553,,,E4833,,,,
Salford City Council,2018-09-12,1600613747,574.88,95.81,479.07,Schofield & Sons,Place Directorate,UV Day to Day,6553,,,E4833,,,,
Salford City Council,2018-09-12,1600611580,2184.00,364.00,1820.00,Door Repair Service  Ltd,Place Directorate,UV Dec&Flr,6018,,,S2691,,,,
Salford City Council,2018-09-12,1600612596,705.60,117.60,588.00,J Fletcher Engineers Ltd,Place Directorate,UV Heat Rep,6018,,,S2692,,,,
Salford City Council,2018-09-12,1600612569,844.28,140.71,703.57,J Fletcher Engineers Ltd,Place Directorate,UV Heat Rep,6065,,,E2141,,,,
Salford City Council,2018-09-12,1600613301,525.60,87.60,438.00,Rbs Invoice Finance Limited,Place Directorate,UV Vandalism,6065,,,E2141,,,,
Salford City Council,2018-09-12,1600613260,1913.59,318.93,1594.66,Scarab Sweepers Ltd,Place Directorate,Vehicle Maintenance,5750,,,C1508,,,,
Salford City Council,2018-09-12,601225374,641.00,0.00,641.00,Virgin Care Services,Public Health,Payts to Agencies,4600,,,S2062,,,,
Salford City Council,2018-09-12,1600612761,2054.35,342.39,1711.96,Mitie Security Ltd,Service Reform (Corp Bus & Transform),BuildingSecurity/Eqt,6018,,,E3064,,,,
Salford City Council,2018-09-12,1600612015,3044.16,507.36,2536.80,Softcat Limited,Service Reform (Corp Bus & Transform),Cmputer Eqt purchase,,,
Salford City Council,2018-09-12,1600613254,4890.05,815.01,4075.04,Softcat Limited,Service Reform (Corp Bus & Transform),Cmputer Eqt purchase,,,
Salford City Council,2018-09-12,1600611875,13121.71,2186.95,10934.76,Softcat Limited,Service Reform (Corp Bus & Transform),Cmputer Eqt purchase,,,
Salford City Council,2018-09-12,1600612921,13217.89,2202.98,11014.91,Softcat Limited,Service Reform (Corp Bus & Transform),Cmputer Eqt purchase,,,
Salford City Council,2018-09-12,1600613290,1509.95,251.66,1258.29,Northgate Public Services (Uk) Ltd,Service Reform (Corp Bus & Transform),Computer Software,,,
Salford City Council,2018-09-12,1600613950,600.00,0.00,600.00,Ydalir Vikings,Service Reform (Corp Bus & Transform),Contract Hire,6553,,,E3055,,,,
Salford City Council,2018-09-12,dslrijkre,1128.00,0.00,1128.00,Www.Westminster-Briefi,Service Reform (Corp Bus & Transform),Training expenses,4600,,,E2085,,,,
Salford City Council,2018-09-13,1600613974,42289.10,0.00,42289.10,Cadent Gas Ltd,Capital Works,Demolition,5716,,,W3068,,,,
Salford City Council,2018-09-13,1600613976,534.22,0.00,534.22,Redacted Data,Capital Works,Miscellaneous Exes,5648,,,G1000,,,,
Salford City Council,2018-09-13,1600613979,1200.00,0.00,1200.00,Redacted Data,Capital Works,Miscellaneous Exes,7015,E05715,Salford Sports Village Development
Salford City Council,2018-09-13,601225307,831.60,138.60,693.00,Hm Land Registry Nortwest,Capital Works,Other Works,5069,,,D3201,,,,
Salford City Council,2018-09-13,1600613285,4646.14,774.36,3871.78,Rm Education Plc,Capital Works,Purch of Comp Equip,6020,,,C5236,,,,
Salford City Council,2018-09-13,1600612958,2376.00,396.00,1980.00,One51 Es Plastics (Uk) Ltd,Capital Works,Purch of Furn/Equip,6018,,,S2701,,,,
Salford City Council,2018-09-13,1600613965,939.00,156.50,782.50,Tynetec Limited,Capital Works,Purch of Furn/Equip,4420,,,E3048,,,,
Salford City Council,2018-09-13,1600612489,10397.30,1732.88,8664.42,Schofield & Sons Ltd,Capital Works,Works & Building,5862,,,E2801,,,,
Salford City Council,2018-09-13,601225326,531.42,88.57,442.85,David Phillips Group,People (Adults) - CHSC,Furniture,,,
Salford City Council,2018-09-13,601225318,663.12,110.52,552.60,David Phillips Group,People (Adults) - CHSC,Furniture,6018,,,S2104,,,,
Salford City Council,2018-09-13,601225322,675.41,112.57,562.84,David Phillips Group,People (Adults) - CHSC,Furniture,6018,,,S2691,,,,
Salford City Council,2018-09-13,601225317,747.42,124.57,622.85,David Phillips Group,People (Adults) - CHSC,Furniture,5682,,,E2085,,,,
Salford City Council,2018-09-13,601225325,757.20,126.20,631.00,David Phillips Group,People (Adults) - CHSC,Furniture,6553,,,E4833,,,,
Salford City Council,2018-09-13,601225305,1025.10,170.85,854.25,David Phillips Group,People (Adults) - CHSC,Furniture,5630,,,H8011,,,,
Salford City Council,2018-09-13,601225319,1045.50,174.25,871.25,David Phillips Group,People (Adults) - CHSC,Furniture,5630,,,H8011,,,,
Salford City Council,2018-09-13,601225321,1126.52,187.75,938.77,David Phillips Group,People (Adults) - CHSC,Furniture,5630,,,H8011,,,,
Salford City Council,2018-09-13,601225320,1239.49,206.58,1032.91,David Phillips Group,People (Adults) - CHSC,Furniture,5630,,,H8011,,,,
Salford City Council,2018-09-13,601225327,1259.14,209.86,1049.28,David Phillips Group,People (Adults) - CHSC,Furniture,5630,,,H8011,,,,
Salford City Council,2018-09-13,601225324,1780.56,296.76,1483.80,David Phillips Group,People (Adults) - CHSC,Furniture,5630,,,H8011,,,,
Salford City Council,2018-09-13,601226496,622.08,103.68,518.40,Network Ventures Ltd,People (Childrens) Service Group,Agency Fees,6505,,,E2141,,,,
Salford City Council,2018-09-13,601226472,641.88,106.98,534.90,Network Ventures Ltd,People (Childrens) Service Group,Agency Fees,6065,,,E2141,,,,
Salford City Council,2018-09-13,601226468,686.66,114.44,572.22,Network Ventures Ltd,People (Childrens) Service Group,Agency Fees,6065,,,E2141,,,,
Salford City Council,2018-09-13,601226466,908.82,151.47,757.35,Network Ventures Ltd,People (Childrens) Service Group,Agency Fees,,,
Salford City Council,2018-09-13,601226470,908.82,151.47,757.35,Network Ventures Ltd,People (Childrens) Service Group,Agency Fees,7039,H54119,Tower block cladding
Salford City Council,2018-09-13,601226480,1232.58,205.43,1027.15,Network Ventures Ltd,People (Childrens) Service Group,Agency Fees,6018,,,E3064,,,,
Salford City Council,2018-09-13,601226488,1239.84,206.64,1033.20,Network Ventures Ltd,People (Childrens) Service Group,Agency Fees,6018,,,E3064,,,,
Salford City Council,2018-09-13,601226476,1283.76,213.96,1069.80,Network Ventures Ltd,People (Childrens) Service Group,Agency Fees,6553,,,E3055,,,,
Salford City Council,2018-09-13,601226486,1494.50,249.08,1245.42,Network Ventures Ltd,People (Childrens) Service Group,Agency Fees,5936,,,V0281,,,,
Salford City Council,2018-09-13,601226490,1494.50,249.08,1245.42,Network Ventures Ltd,People (Childrens) Service Group,Agency Fees,5062,,,D2372,,,,
Salford City Council,2018-09-13,601226491,1494.50,249.08,1245.42,Network Ventures Ltd,People (Childrens) Service Group,Agency Fees,5062,,,D2373,,,,
Salford City Council,2018-09-13,601226493,1494.50,249.08,1245.42,Network Ventures Ltd,People (Childrens) Service Group,Agency Fees,5069,,,D2373,,,,
Salford City Council,2018-09-13,601226467,1519.13,253.19,1265.94,Network Ventures Ltd,People (Childrens) Service Group,Agency Fees,5688,,,H8014,,,,
Salford City Council,2018-09-13,601226481,1522.58,253.76,1268.82,Network Ventures Ltd,People (Childrens) Service Group,Agency Fees,5380,,,H8241,,,,
Salford City Council,2018-09-13,601226497,1526.36,254.39,1271.97,Network Ventures Ltd,People (Childrens) Service Group,Agency Fees,5380,,,H8241,,,,
Salford City Council,2018-09-13,601226469,1528.15,254.69,1273.46,Network Ventures Ltd,People (Childrens) Service Group,Agency Fees,5380,,,H8241,,,,
Salford City Council,2018-09-13,601226492,1547.42,257.90,1289.52,Network Ventures Ltd,People (Childrens) Service Group,Agency Fees,5380,,,H8241,,,,
Salford City Council,2018-09-13,601226507,1550.88,258.48,1292.40,Network Ventures Ltd,People (Childrens) Service Group,Agency Fees,5380,,,H8241,,,,
Salford City Council,2018-09-13,601226494,1553.90,258.98,1294.92,Network Ventures Ltd,People (Childrens) Service Group,Agency Fees,5380,,,H8241,,,,
Salford City Council,2018-09-13,601226489,1556.90,259.48,1297.42,Network Ventures Ltd,People (Childrens) Service Group,Agency Fees,5380,,,H8241,,,,
Salford City Council,2018-09-13,601226495,1559.60,259.93,1299.67,Network Ventures Ltd,People (Childrens) Service Group,Agency Fees,5380,,,H8241,,,,
Salford City Council,2018-09-13,601226508,1571.94,261.99,1309.95,Network Ventures Ltd,People (Childrens) Service Group,Agency Fees,5380,,,H8241,,,,
Salford City Council,2018-09-13,601226506,1583.46,263.91,1319.55,Network Ventures Ltd,People (Childrens) Service Group,Agency Fees,5380,,,H8241,,,,
Salford City Council,2018-09-13,601226350,684.00,114.00,570.00,Non Stop Recruitment,People (Childrens) Service Group,Agency Fees,5380,,,H8241,,,,
Salford City Council,2018-09-13,601226544,2206.27,367.71,1838.56,Chubb Fire & Security Ltd,People (Childrens) Service Group,BuildingSecurity/Eqt,5752,,,M1151,,,,
Salford City Council,2018-09-13,601222170,11951.00,0.00,11951.00,St. John Vianney School,People (Childrens) Service Group,Non-Maint Spec Schls,5380,,,S2055,,,,
Salford City Council,2018-09-13,601222171,11523.00,0.00,11523.00,St. John Vianney School,People (Childrens) Service Group,Non-Maint Spec Schls,5380,,,S2055,,,,
Salford City Council,2018-09-13,601222172,11523.00,0.00,11523.00,St. John Vianney School,People (Childrens) Service Group,Non-Maint Spec Schls,5380,,,H8241,,,,
Salford City Council,2018-09-13,601222173,6013.93,0.00,6013.93,St. John Vianney School,People (Childrens) Service Group,Non-Maint Spec Schls,5380,,,H8241,,,,
Salford City Council,2018-09-13,1600613881,292930.00,0.00,292930.00,St. John Vianney School,People (Childrens) Service Group,Non-Maint Spec Schls,5380,,,S2055,,,,
Salford City Council,2018-09-13,1600613966,16375.67,0.00,16375.67,Birtenshaw Hall,People (Childrens) Service Group,Payts to Agencies,6505,37130,Independent Travellers,E2142,,,,
Salford City Council,2018-09-13,1600613967,16375.67,0.00,16375.67,Birtenshaw Hall,People (Childrens) Service Group,Payts to Agencies,6505,37130,Independent Travellers,E2142,,,,
Salford City Council,2018-09-13,1600613963,29571.43,0.00,29571.43,Esland North Ltd,People (Childrens) Service Group,Payts to Agencies,6553,,,E4833,,,,
Salford City Council,2018-09-13,601226567,15789.60,0.00,15789.60,Branwood Preparatory School,People (Childrens) Service Group,Pmnts Privt Provider,,,
Salford City Council,2018-09-13,601225061,700.80,0.00,700.80,Eeven Homes Ltd,People (Childrens) Service Group,Rents,7015,E03571,Wharton 2FE expansion 17/18
Salford City Council,2018-09-13,601225059,777.60,0.00,777.60,Eeven Homes Ltd,People (Childrens) Service Group,Rents,6505,37128,Special,E2661,,,,
Salford City Council,2018-09-13,1600613818,1098.36,183.06,915.30,Eccles Special High Schools Co Ltd,People (Childrens) Service Group,Unitary Charge,7027,E05097,Grass Pitch Drainage Improvements
Salford City Council,2018-09-13,1600613819,1315.45,219.24,1096.21,Eccles Special High Schools Co Ltd,People (Childrens) Service Group,Unitary Charge,7027,E05097,Grass Pitch Drainage Improvements
Salford City Council,2018-09-13,1600613822,1878.17,313.03,1565.14,Eccles Special High Schools Co Ltd,People (Childrens) Service Group,Unitary Charge,5688,,,E2088,,,,
Salford City Council,2018-09-13,1600613820,2548.69,424.78,2123.91,Eccles Special High Schools Co Ltd,People (Childrens) Service Group,Unitary Charge,6020,,,C5101,,,,
Salford City Council,2018-09-13,1600613821,3506.28,584.38,2921.90,Eccles Special High Schools Co Ltd,People (Childrens) Service Group,Unitary Charge,6020,,,C5001,,,,
Salford City Council,2018-09-13,1600613823,5124.84,854.14,4270.70,Eccles Special High Schools Co Ltd,People (Childrens) Service Group,Unitary Charge,5706,,,D0691,,,,
Salford City Council,2018-09-13,601226546,648.52,108.09,540.43,Sure Maintenance,People (Childrens) Service Group,UV Heat Rep,6065,,,E2141,,,,
Salford City Council,2018-09-13,601226572,2192.00,0.00,2192.00,The Court Service,Place Directorate,Debt Collection,5936,2084674,AIR LEAK - NOT BUILDLING UP ENOUGH AIR +
Salford City Council,2018-09-13,601226460,3653.07,608.84,3044.23,Southern Electric,Place Directorate,Electricity,6065,,,S2691,,,,
Salford City Council,2018-09-13,ndtvkqcwo,593.18,10.03,583.15,Brake Bros Ltd,Place Directorate,Food and refreshments,6018,,,S7426,,,,
Salford City Council,2018-09-13,ibymhvonj,602.99,7.08,595.91,Brake Bros Ltd,Place Directorate,Food and refreshments,5688,,,W3551,,,,
Salford City Council,2018-09-13,1600612740,1200.00,200.00,1000.00,Kennedys Turf Ltd,Place Directorate,Horticultural/GMaint,5840,,,W3551,,,,
Salford City Council,2018-09-13,601226526,2502.00,417.00,2085.00,Chrystal Consulting Ltd,Place Directorate,Veh Operating Leases,,,
Salford City Council,2018-09-13,1600613959,25125.60,4187.60,20938.00,Carlton Fuels,Place Directorate,Vehcle Ancillar Cost,6817,,,Z1401,,,,
Salford City Council,2018-09-13,1600613960,960.00,160.00,800.00,Autotech Recruit Ltd,Place Directorate,Vehicle Maintenance,6018,,,S2692,,,,
Salford City Council,2018-09-13,1600613076,750.61,125.10,625.51,Scarab Sweepers Ltd,Place Directorate,Vehicle Maintenance,5750,,,C1508,,,,
Salford City Council,2018-09-13,1600613283,145833.33,0.00,145833.33,Royal Bolton Hospital Nhs,Public Health,Payts to Agencies,5768,,,S7301,,,,
Salford City Council,2018-09-13,601225380,1311.00,0.00,1311.00,Virgin Care Services,Public Health,Payts to Agencies,4600,,,S2062,,,,
Salford City Council,2018-09-13,1600613449,1187.40,197.90,989.50,Manchester City Council,Service Reform (Corp Bus & Transform),Legal Fees,2900,,
Salford City Council,2018-09-13,1600613265,670.00,0.00,670.00,Resilient Minds,Service Reform (Corp Bus & Transform),Training of Others,4600,,,E2087,,,,
Salford City Council,2018-09-13,601225540,8676.94,0.00,8676.94,Bristow & Sutor,Service Reform (Corp Bus & Transform),VAT Adjustment,6553,,,E3055,,,,
Salford City Council,2018-09-14,1600613312,2355.70,392.62,1963.08,Manchester City Council,Capital Works,Ext Fees-Other,5820,,,S2062,,,,
Salford City Council,2018-09-14,1600613859,5520.00,920.00,4600.00,Storm Environmental Ltd,Capital Works,Purch of Furn/Equip,5781,,,E0471,,,,
Salford City Council,2018-09-14,1600613694,44923.46,7487.24,37436.22,G And J Seddon,Capital Works,Works & Building,5820,,,S2542,,,,
Salford City Council,2018-09-14,1600613693,80408.82,13401.47,67007.35,John Turner Construction Group Ltd,Capital Works,Works & Building,5738,,,S2641,,,,
Salford City Council,2018-09-14,601225414,516.60,86.10,430.50,G & A Taylors Hotels Ltd,People (Adults) - CHSC,Rents,6018,,,S2162,,,,
Salford City Council,2018-09-14,601226372,684.00,114.00,570.00,Non Stop Recruitment,People (Childrens) Service Group,Agency Fees,5648,,,H8204,,,,
Salford City Council,2018-09-14,1600613644,6000.00,0.00,6000.00,Acorn Care & Education Ltd,People (Childrens) Service Group,Non-Maint Spec Schls,6553,,,E3055,,,,
Salford City Council,2018-09-14,1600613641,11533.34,0.00,11533.34,Acorn Care & Education Ltd,People (Childrens) Service Group,Non-Maint Spec Schls,5740,,,C2339,,,,
Salford City Council,2018-09-14,1600613642,11533.34,0.00,11533.34,Acorn Care & Education Ltd,People (Childrens) Service Group,Non-Maint Spec Schls,7015,E03617,Springwood - one classroom expansion
Salford City Council,2018-09-14,1600613643,11533.34,0.00,11533.34,Acorn Care & Education Ltd,People (Childrens) Service Group,Non-Maint Spec Schls,7015,E03611,Alderbrook PRU internal alts. - SEND
Salford City Council,2018-09-14,1600613630,1644.58,0.00,1644.58,Cambian Childcare Ltd,People (Childrens) Service Group,Non-Maint Spec Schls,7057,H00030,DFG - Additional Allocation 17/18
Salford City Council,2018-09-14,1600613627,3500.00,0.00,3500.00,Cambian Childcare Ltd,People (Childrens) Service Group,Non-Maint Spec Schls,5380,,,H8241,,,,
Salford City Council,2018-09-14,1600614087,3200.00,0.00,3200.00,T/A The Marlowe School,People (Childrens) Service Group,Non-Maint Spec Schls,4600,,,S4131,,,,
Salford City Council,2018-09-14,1600614086,44955.60,7492.60,37463.00,Barnardos North West,People (Childrens) Service Group,Payts to Agencies,6553,,,E4833,,,,
Salford City Council,2018-09-14,601226608,5474.90,912.48,4562.42,Co-Operative Academy Trust,People (Childrens) Service Group,T U Supply Cover,6553,,,E4833,,,,
Salford City Council,2018-09-14,601226609,10879.61,1813.27,9066.34,Co-Operative Academy Trust,People (Childrens) Service Group,T U Supply Cover,6553,,,E3055,,,,
Salford City Council,2018-09-14,601226612,16424.71,2737.45,13687.26,Co-Operative Academy Trust,People (Childrens) Service Group,T U Supply Cover,6553,,,E3055,,,,
Salford City Council,2018-09-14,601226610,2796.38,0.00,2796.38,Irlam And Cadishead College (Sat),People (Childrens) Service Group,T U Supply Cover,6553,,,E4833,,,,
Salford City Council,2018-09-14,601226613,11744.81,0.00,11744.81,Irlam And Cadishead College (Sat),People (Childrens) Service Group,T U Supply Cover,6553,,,E4833,,,,
Salford City Council,2018-09-14,oiclfqaiv,570.33,12.80,557.53,Brake Bros Ltd,Place Directorate,Food and refreshments,6553,,,E3055,,,,
Salford City Council,2018-09-14,jrhevwlxd,711.85,36.90,674.95,Brake Bros Ltd,Place Directorate,Food and refreshments,7015,F00004,Roadway Work Within Cemeteries
Salford City Council,2018-09-14,1600613309,5040.00,840.00,4200.00,Moss Bank Nurseries,Place Directorate,Horticultural/GMaint,5062,,,E2086,,,,
Salford City Council,2018-09-14,1600613310,14256.00,2376.00,11880.00,Moss Bank Nurseries,Place Directorate,Horticultural/GMaint,5714,,,C1199,,,,
Salford City Council,2018-09-14,1600613332,510.48,85.08,425.40,Till & Whitehead Ltd,Place Directorate,Materials,6505,,,S2198,,,,
Salford City Council,2018-09-14,1600612960,1322.40,220.40,1102.00,Door Repair Service  Ltd,Place Directorate,UV Day to Day,7057,H00006,DFG (Private)-Eccles
Salford City Council,2018-09-14,1600613989,1200.00,200.00,1000.00,Lodge Tyre Co.Ltd,Place Directorate,Vehicle Maintenance,5709,,,S4131,,,,
Salford City Council,2018-09-14,1600613307,12000.00,2000.00,10000.00,Wakefield Council,Public Health,Agnc Rec Hlth Auth,5630,,,H8204,,,,
Salford City Council,2018-09-14,bbpvjkjdl,941.28,0.00,941.28,Bookerecomm,Service Reform (Corp Bus & Transform),Food and refreshments,6018,,,S2691,,,,
Salford City Council,2018-09-17,601225417,25375.61,4229.27,21146.34,Network Rail,Capital Works,Other Works,6553,,,E4833,,,,
Salford City Council,2018-09-17,1600613413,10191.24,1698.54,8492.70,Egbert H Taylor & Co Ltd,Capital Works,Purch of Furn/Equip,5714,,,P0502,,,,
Salford City Council,2018-09-17,601225418,1277.77,212.96,1064.81,David Phillips Group,People (Adults) - CHSC,Furniture,5630,,,H8011,,,,
Salford City Council,2018-09-17,601225419,1382.93,230.49,1152.44,David Phillips Group,People (Adults) - CHSC,Furniture,5630,,,H8011,,,,
Salford City Council,2018-09-17,601226100,745.20,124.20,621.00,Stanley Security Solutions Ltd,People (Childrens) Service Group,Equipment Purchase,6018,,,S2662,,,,
Salford City Council,2018-09-17,1600614117,3750.00,0.00,3750.00,The Federation Of Jewish Services,People (Childrens) Service Group,Payts to Agencies,6553,,,E4833,,,,
Salford City Council,2018-09-17,601226688,8306.33,0.00,8306.33,T'Mimei Lev,People (Childrens) Service Group,Release of Provision,6505,37128,Special,E2661,,,,
Salford City Council,2018-09-17,601226459,3908.71,651.45,3257.26,Southern Electric,Place Directorate,Electricity,,,
Salford City Council,2018-09-17,601226757,40220.66,110.09,40110.57,Gazprom Energy,Place Directorate,Gas,5630,,,H8011,,,,
Salford City Council,2018-09-17,1600613533,2944.92,490.82,2454.10,C P Davidson & Sons Ltd,Place Directorate,Vehicle Maintenance,6553,,,E3055,,,,
