Authority Name,Date of Payment,DocumentNo,Gross,VAT,Net,Vendor Name,Service Area,GL Description
Salford City Council,2020-10-14,601288031,1946.95,0,1946.95,Axa Insurance Uk Plc,Service Reform (Corp Bus & Transform),Liability Insurance
Salford City Council,2020-10-14,1600655312,1944,324,1620,Barratt & Hughes Flooring,Service Reform (Corp Bus & Transform),Works & Building
Salford City Council,2020-10-14,1600655287,700.8,116.8,584,Blake Envelopes,Service Reform (Corp Bus & Transform),Postage
Salford City Council,2020-10-14,601288023,41995.8,0,41995.8,Broadoak Cp School,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-10-14,601288022,31243.68,0,31243.68,Broughton Jewish C F Academy,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-10-14,601288061,-8635.77,0,-8635.77,Cambian Childcare Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-10-14,601288060,20592.99,0,20592.99,Cambian Childcare Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-10-14,601288013,540,0,540,Care Chiefs,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-10-14,601287644,1575,0,1575,Eureka Day Nurseries Ltd T/A Banana,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-10-14,601288021,525,0,525,Evergreen Childrens Day Nursery,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-10-14,1600655304,1752,292,1460,General Utilities North West Ltd,Place Directorate,Contractors
Salford City Council,2020-10-14,601288062,144273.1,19176.49,125096.61,Haven Power Ltd,Service Reform (Corp Bus & Transform),Electricity
Salford City Council,2020-10-14,601288004,585,0,585,Hawthorn Hotel,People (Adults) - CHSC,Rents
Salford City Council,2020-10-14,601288001,910,0,910,Hawthorn Hotel,People (Adults) - CHSC,Rents
Salford City Council,2020-10-14,601288000,1440,0,1440,Hawthorn Hotel,People (Adults) - CHSC,Rents
Salford City Council,2020-10-14,1600655332,1260,210,1050,Jla Ltd,Place Directorate,Equipment Repair
Salford City Council,2020-10-14,1600655335,583.86,97.31,486.55,K J Lines Limited,Place Directorate,Contractors
Salford City Council,2020-10-14,1600655334,849.88,141.65,708.23,K J Lines Limited,Place Directorate,Contractors
Salford City Council,2020-10-14,601288014,630,0,630,Kidzrus Nursery Ltd-Langworth Rd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-10-14,1600655309,2928,488,2440,Lite,Place Directorate,Materials
Salford City Council,2020-10-14,1600655308,2464.56,410.76,2053.8,Magnatech Led (Uk) Ltd,Place Directorate,Materials
Salford City Council,2020-10-14,1600655283,975.37,162.56,812.81,Mast Lift Project Co (No2) Ltd,Service Reform (Corp Bus & Transform),Electricity
Salford City Council,2020-10-14,1600655284,1785.9,297.65,1488.25,Mast Lift Project Co (No2) Ltd,Service Reform (Corp Bus & Transform),Electricity
Salford City Council,2020-10-14,601288032,670,0,670,Paypoint Plc,People (Adults) - CHSC,Gas
Salford City Council,2020-10-14,1600655339,1359963.56,225628.76,1134334.8,Pendleton Together Operating Ltd,Outside Hierarchy,Unitary Charge
Salford City Council,2020-10-14,601287996,3666.66,0,3666.66,Pioneer House High School,People (Childrens) Service Group,Payts to Other LA's
Salford City Council,2020-10-14,1600655288,1200,0,1200,Redacted data,Place Directorate,Contractors
Salford City Council,2020-10-14,1600655282,8900,0,8900,Redacted data,Service Reform (Corp Bus & Transform),Miscellaneous Exes
Salford City Council,2020-10-14,601288063,87548.49,14591.56,72956.93,Reed Specialist Recruitment Ltd,Service Reform (Corp Bus & Transform),Agency Fees
Salford City Council,2020-10-14,1600655230,552,92,460,Survey Systems Ltd,Service Reform (Corp Bus & Transform),Pay to Ctrs-Landscap
Salford City Council,2020-10-14,601288024,30841.02,0,30841.02,Talmud Torah Chinuch N'Orim,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-10-14,601288025,37819.95,0,37819.95,Talmud Torah Yetev Lev Ltd-Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-10-14,601288026,31201.8,0,31201.8,Tashbar Academy Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-10-14,601287995,900,0,900,The Citywall Project Community Inte,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-10-14,601288017,1327.5,0,1327.5,The Stables Day Nursery Limited,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-10-14,601288019,630,0,630,Tinytots Vision Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-10-14,601288018,525,0,525,Tinytots Vision Nursery Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-10-14,1600655329,607.2,101.2,506,Traffic Direct,Place Directorate,Contractors
Salford City Council,2020-10-14,1600655324,969.6,161.6,808,Traffic Direct,Place Directorate,Contractors
Salford City Council,2020-10-14,1600655333,1192.8,198.8,994,Traffic Direct,Place Directorate,Contractors
Salford City Council,2020-10-15,1600655357,5474.04,912.34,4561.7,Aecom Ltd,Service Reform (Corp Bus & Transform),Ext Fees-Other
Salford City Council,2020-10-15,1600655358,6808.5,1134.75,5673.75,Aecom Ltd,Service Reform (Corp Bus & Transform),Ext Fees-Other
Salford City Council,2020-10-15,1600655356,8148.84,1358.14,6790.7,Aecom Ltd,Service Reform (Corp Bus & Transform),Ext Fees-Other
Salford City Council,2020-10-15,1600655359,9120.72,1520.12,7600.6,Aecom Ltd,Service Reform (Corp Bus & Transform),Ext Fees-Other
Salford City Council,2020-10-15,1600655375,4800,800,4000,Atherden Fuller Leng Ltd 2,Place Directorate,UV Day to Day
Salford City Council,2020-10-15,601288096,7831.4,0,7831.4,Barton Moss Primary School,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-10-15,601288097,761.1,0,761.1,Bnos Margulis Viznitz Girls School,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-10-15,6003126180,88821.6,0,88821.6,Bolton Cares (B) Ltd,People (Adults) - CHSC,Pmnts Privt Provider
Salford City Council,2020-10-15,601288076,17283.37,2880.56,14402.81,British Telecommunications Plc,Service Reform (Corp Bus & Transform),Telephones & Fax
Salford City Council,2020-10-15,6003126168,10416,0,10416,Carr Gomm Society Ltd,People (Adults) - CHSC,Pmts Reg Soc l'lords
Salford City Council,2020-10-15,601288155,882,147,735,Carrington Riding Centre,People (Childrens) Service Group,Class Supplies Capit
Salford City Council,2020-10-15,6003126170,25830,0,25830,Cherrytree Vale Ltd T/A Home Focus,People (Adults) - CHSC,Pmnts Privt Provider
Salford City Council,2020-10-15,601288071,1170,195,975,Choice Teachers,People (Childrens) Service Group,Agency Fees
Salford City Council,2020-10-15,6003126172,1917.72,0,1917.72,City West Housing Trust Ltd,People (Adults) - CHSC,Pmts Reg Soc l'lords
Salford City Council,2020-10-15,6003126174,49579.35,0,49579.35,Comfort Call Ltd,People (Adults) - CHSC,Pmnts Privt Provider
Salford City Council,2020-10-15,601288094,5445.34,907.56,4537.78,Coop Swinton,People (Childrens) Service Group,T U Supply Cover
Salford City Council,2020-10-15,6003126169,296041.48,0,296041.48,Creative Support,People (Adults) - CHSC,XXXXX Pmts Vol Orgs
Salford City Council,2020-10-15,601288104,3320.24,0,3320.24,Creative Support Ltd,People (Adults) - CHSC,Supported Tenancies
Salford City Council,2020-10-15,601288106,10430.69,0,10430.69,Creative Support Ltd,People (Adults) - CHSC,Supported Tenancies
Salford City Council,2020-10-15,1600655368,800,0,800,Djg Consultancy And Training,People (Childrens) Service Group,Consultants
Salford City Council,2020-10-15,601288114,675,0,675,Fledglings (Irlam) Limited,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-10-15,601288072,1490.16,248.36,1241.8,Glendale Interiors Ltd,People (Childrens) Service Group,Furniture
Salford City Council,2020-10-15,601288109,3000,0,3000,Hamilton Davies Trust,Place Directorate,Payts to Vol Orgs
Salford City Council,2020-10-15,601288115,1012.5,0,1012.5,Happy Feet Day Nursery,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-10-15,6003126177,31396.96,0,31396.96,Hexagon Care Services Ltd,People (Adults) - CHSC,Pmnts Privt Provider
Salford City Council,2020-10-15,601288069,4800,0,4800,Howarth Housing Group,People (Adults) - CHSC,Rents
Salford City Council,2020-10-15,601288102,6518.03,1086.34,5431.69,Irlam & Cadishead Academy,People (Childrens) Service Group,T U Supply Cover
Salford City Council,2020-10-15,6003126179,21514.92,0,21514.92,Irwell Valley Housing Association L,People (Adults) - CHSC,Pmnts Privt Provider
Salford City Council,2020-10-15,601288116,945,0,945,Ladybird Private Day Nursery,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-10-15,6003126182,1687.56,0,1687.56,Langdon Community,People (Adults) - CHSC,Pmts Chartble. Organ
Salford City Council,2020-10-15,1600655360,11316,1886,9430,Liquidlogic Ltd,Service Reform (Corp Bus & Transform),Purch of Comp Soft
Salford City Council,2020-10-15,601288098,1661.4,0,1661.4,Little Explorers Eccles,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-10-15,601288095,1897.7,0,1897.7,Little Explorers Eccles,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-10-15,601288111,2255,0,2255,Lower Kersal Young Peoples Group,Place Directorate,Payts to Vol Orgs
Salford City Council,2020-10-15,601288101,1385,0,1385,Oakwood Academy,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-10-15,601288100,1980,0,1980,Oakwood Academy,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-10-15,6003126176,8729.84,0,8729.84,Penderels Trust,People (Adults) - CHSC,Pmts Chartble. Organ
Salford City Council,2020-10-15,1600655348,7375.2,1229.2,6146,Phoenix Software Ltd,Service Reform (Corp Bus & Transform),Computer Software
Salford City Council,2020-10-15,1600655365,2546.01,0,2546.01,Priory Education Services Limited,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2020-10-15,6003125708,506.38,0,506.38,Redacted data,People (Childrens) Service Group,Sht Break-Disability
Salford City Council,2020-10-15,6003126086,528.95,0,528.95,Redacted data,People (Childrens) Service Group,ClientTravel Expense
Salford City Council,2020-10-15,6003125953,541.31,0,541.31,Redacted data,People (Childrens) Service Group,ClientTravel Expense
Salford City Council,2020-10-15,1600655385,600,100,500,Redacted data,Service Reform (Corp Bus & Transform),Works & Building
Salford City Council,2020-10-15,6003125881,642.75,0,642.75,Redacted data,People (Childrens) Service Group,ClientTravel Expense
Salford City Council,2020-10-15,601288160,650,0,650,Redacted data,People (Adults) - CHSC,Rents
Salford City Council,2020-10-15,6003125879,797.83,0,797.83,Redacted data,People (Childrens) Service Group,ClientTravel Expense
Salford City Council,2020-10-15,6003125925,920.61,0,920.61,Redacted data,People (Childrens) Service Group,ClientTravel Expense
Salford City Council,2020-10-15,601288158,1450,0,1450,Redacted data,People (Adults) - CHSC,Rents
Salford City Council,2020-10-15,601288163,1450,0,1450,Redacted data,People (Adults) - CHSC,Rents
Salford City Council,2020-10-15,6003125939,1564.92,0,1564.92,Redacted data,People (Childrens) Service Group,ClientTravel Expense
Salford City Council,2020-10-15,6003125939,1564.92,0,1564.92,Redacted data,People (Childrens) Service Group,Equipment Purchase
Salford City Council,2020-10-15,601288085,1923.12,0,1923.12,Redacted data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-10-15,6003126042,2121.19,0,2121.19,Redacted data,People (Childrens) Service Group,ClientTravel Expense
Salford City Council,2020-10-15,6003126171,1917.72,0,1917.72,Retail Trust,People (Adults) - CHSC,Pmts Chartble. Organ
Salford City Council,2020-10-15,1600655391,1009.2,0,1009.2,Rossendale School Priory,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-10-15,1600655388,1972.76,0,1972.76,Rossendale School Priory,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2020-10-15,1600655390,1972.76,0,1972.76,Rossendale School Priory,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2020-10-15,1600655386,2078.32,0,2078.32,Rossendale School Priory,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2020-10-15,1600655384,2078.35,0,2078.35,Rossendale School Priory,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2020-10-15,1600655381,2265.97,0,2265.97,Rossendale School Priory,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2020-10-15,1600655383,2265.97,0,2265.97,Rossendale School Priory,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2020-10-15,1600655389,2549.28,0,2549.28,Rossendale School Priory,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2020-10-15,1600655387,2830.32,0,2830.32,Rossendale School Priory,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2020-10-15,601288090,936,156,780,Saltax Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-10-15,601288088,3200.4,533.4,2667,Saltax Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-10-15,601288087,3504,584,2920,Saltax Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-10-15,601288089,3704.83,617.47,3087.36,Saltax Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-10-15,6003126167,12303.2,0,12303.2,Salvation Army,People (Adults) - CHSC,Pmts Chartble. Organ
Salford City Council,2020-10-15,1600655394,1307.76,217.96,1089.8,Schofield & Sons,Place Directorate,UV Day to Day
Salford City Council,2020-10-15,1600655395,3315.14,552.52,2762.62,Schofield & Sons,Service Reform (Corp Bus & Transform),Works & Building
Salford City Council,2020-10-15,1600655398,3792.49,632.08,3160.41,Schofield & Sons,Place Directorate,UV Day to Day
Salford City Council,2020-10-15,1600655402,4687.48,781.25,3906.23,Schofield & Sons,Service Reform (Corp Bus & Transform),Works & Building
Salford City Council,2020-10-15,1600655401,11911.4,1985.24,9926.16,Schofield & Sons,Service Reform (Corp Bus & Transform),Works & Building
Salford City Council,2020-10-15,1600655393,45522.01,7587,37935.01,Schofield & Sons,Service Reform (Corp Bus & Transform),Works & Building
Salford City Council,2020-10-15,601288086,660,0,660,Scotts Private Hire Taxis Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-10-15,6003126175,3997.28,0,3997.28,Sodexo Ltd,People (Adults) - CHSC,Pmnts Privt Provider
Salford City Council,2020-10-15,1600655363,761.88,126.98,634.9,Solon Security,Service Reform (Corp Bus & Transform),Pmnt to Ctrs-Improv
Salford City Council,2020-10-15,1600655367,1277.64,212.94,1064.7,Solon Security,Service Reform (Corp Bus & Transform),Pmnt to Ctrs-Improv
Salford City Council,2020-10-15,6003126181,6872.32,0,6872.32,T/A Sage Care Ltd,People (Adults) - CHSC,Pmnts Privt Provider
Salford City Council,2020-10-15,601288099,3024.8,0,3024.8,Tashbar Academy Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-10-15,601288093,5000,0,5000,Tattons Cafe,Place Directorate,Payts to Vol Orgs
Salford City Council,2020-10-15,601288079,1260,210,1050,Taxistransfers,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-10-15,601288078,1533.6,255.6,1278,Taxistransfers,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-10-15,601288081,1818.18,303.03,1515.15,Taxistransfers,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-10-15,601288103,25000,0,25000,The Old Station House Function Room,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-10-15,6003126178,175036.12,0,175036.12,Turning Point (Services) Ltd,People (Adults) - CHSC,Pmnts Privt Provider
Salford City Council,2020-10-15,6003126173,111518.12,0,111518.12,United Response,People (Adults) - CHSC,Pmts Chartble. Organ
Salford City Council,2020-10-15,1600655350,864,144,720,Vision For Education Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2020-10-15,1600655364,4638.42,773.07,3865.35,Wesley Music,Place Directorate,Equipment Purchase
Salford City Council,2020-10-15,601288075,1000,0,1000,Wp Taxis,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-10-16,601288192,2808,128,2680,Alexander House / Care / Housing,People (Adults) - CHSC,Rents
Salford City Council,2020-10-16,601288186,2968,0,2968,Alexander House / Care / Housing,People (Adults) - CHSC,Rents
Salford City Council,2020-10-16,601288193,3024,224,2800,Alexander House / Care / Housing,People (Adults) - CHSC,Rents
Salford City Council,2020-10-16,601288194,3024,224,2800,Alexander House / Care / Housing,People (Adults) - CHSC,Rents
Salford City Council,2020-10-16,601288185,3360,0,3360,Alexander House / Care / Housing,People (Adults) - CHSC,Rents
Salford City Council,2020-10-16,1600655422,625.8,104.3,521.5,Alliance Disposables Ltd,Place Directorate,Cleaning Materials
Salford City Council,2020-10-16,1600655034,15759,2626.5,13132.5,Andrew Jenner Ltd. T/As Rcd Leaflet,Place Directorate,Equipment Repair
Salford City Council,2020-10-16,1600655405,4230,705,3525,Aqua Clenz,Service Reform (Corp Bus & Transform),Works & Building
Salford City Council,2020-10-16,1600654698,64200,10700,53500,Bha For Equality,Public Health,Payts to Agencies
Salford City Council,2020-10-16,1600654699,269415.9,44902.65,224513.25,Bha For Equality,Public Health,Payts to Agencies
Salford City Council,2020-10-16,601288166,1130.4,188.4,942,Chubb Fire & Security Ltd,People (Childrens) Service Group,nonuv Build Rp&Maint
Salford City Council,2020-10-16,1600654796,14400,2400,12000,Concerto Support Services Ltd,Service Reform (Corp Bus & Transform),Purch of Furn/Equip
Salford City Council,2020-10-16,601288187,1107.14,0,1107.14,Cromwood Housing Ltd,People (Childrens) Service Group,Rents
Salford City Council,2020-10-16,1600654711,50537.9,8422.98,42114.92,Eurovia Infrastructure Ltd,Service Reform (Corp Bus & Transform),Other Works
Salford City Council,2020-10-16,1600655428,3090.47,515.07,2575.4,Facultatieve Technologies Ltd,Place Directorate,Prog Maint & Works
Salford City Council,2020-10-16,601288201,15000,0,15000,Forbes Solicitors,Service Reform (Corp Bus & Transform),Liability Insurance
Salford City Council,2020-10-16,1600655407,3000,0,3000,Greater Manchester Poverty Action,Service Reform (Corp Bus & Transform),Subscriptions
Salford City Council,2020-10-16,1600655447,770.57,128.43,642.14,Hireway Vehicle Rentals Ltd,Place Directorate,Annual Vehicle Hire
Salford City Council,2020-10-16,1600655418,1968,328,1640,Hodgkinson Bennis Ltd,Service Reform (Corp Bus & Transform),Works & Building
Salford City Council,2020-10-16,1600655440,630,105,525,Jca Limited,Service Reform (Corp Bus & Transform),Other Works
Salford City Council,2020-10-16,1600655424,12200,0,12200,King David Schools,People (Childrens) Service Group,Release of Provision
Salford City Council,2020-10-16,601288221,1003,0,1003,Liddle Private Hire,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-10-16,601288223,1008,0,1008,Liddle Private Hire,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-10-16,601288219,1027,0,1027,Liddle Private Hire,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-10-16,601288218,1040,0,1040,Liddle Private Hire,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-10-16,601288226,1260,0,1260,Liddle Private Hire,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-10-16,601288227,1368,0,1368,Liddle Private Hire,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-10-16,601288222,1580,0,1580,Liddle Private Hire,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-10-16,601288225,1780,0,1780,Liddle Private Hire,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-10-16,601288224,1920,0,1920,Liddle Private Hire,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-10-16,601288207,2502,0,2502,Mds Mini Buses (Manchester) Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-10-16,601288215,3318.92,0,3318.92,Mike Davies Transport Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-10-16,1600655425,4728,788,3940,Nationwide Data Collection,Service Reform (Corp Bus & Transform),Ext Fees-Other
Salford City Council,2020-10-16,601288212,1305,0,1305,Redacted data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-10-16,601288214,1680,0,1680,Redacted data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-10-16,601288213,4320,0,4320,Redacted data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-10-16,1600655410,595.2,99.2,496,Rigby Taylor Ltd,Place Directorate,Horticultural/GMaint
Salford City Council,2020-10-16,1600654912,18801.5,0,18801.5,Salford Community & Voluntary Servi,People (Childrens) Service Group,Training expenses
Salford City Council,2020-10-16,1600654725,114480,19080,95400,Salford Community Leisure Ltd,Public Health,Payts to Agencies
Salford City Council,2020-10-16,1600654725,114480,19080,95400,Salford Community Leisure Ltd,People (Adults) - CHSC,Pyts Agenc - Ext Fnd
Salford City Council,2020-10-16,1600654821,618000.84,103000.14,515000.7,Salford Schools Solutions Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,2020-10-16,1600655426,6800.4,1133.4,5667,Stannah Stairlifts Ltd,Service Reform (Corp Bus & Transform),Improvement Grants
Salford City Council,2020-10-16,1600654799,36474.49,0,36474.49,T/A Etz Chaim Boys School,People (Childrens) Service Group,Release of Provision
Salford City Council,2020-10-16,1600655413,9450,0,9450,T/A Longford Park School Academy,People (Childrens) Service Group,Payts to Other LA's
Salford City Council,2020-10-16,601288083,1267.92,211.32,1056.6,Taxistransfers,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-10-16,601288168,1401.12,233.52,1167.6,Taxistransfers,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-10-16,601288082,1605.6,267.6,1338,Taxistransfers,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-10-16,601288080,1680,280,1400,Taxistransfers,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-10-16,601288191,504,84,420,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2020-10-16,601287321,25375.61,4229.27,21146.34,The Arch Company Properties Ltd,Service Reform (Corp Bus & Transform),Other Works
Salford City Council,2020-10-16,1600655406,31668.12,0,31668.12,Trafford Domestic Abuse Services,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-10-16,601288199,1910.52,0,1910.52,Uk Insurance Ltd,Service Reform (Corp Bus & Transform),Liability Insurance
Salford City Council,2020-10-16,601288200,1965.99,0,1965.99,Up 'Ere Community Theatre Group,Place Directorate,Payts to Vol Orgs
Salford City Council,2020-10-19,1600655529,5991.25,998.54,4992.71,Air Services & Systems (Europe) Ltd,Place Directorate,UV Air Con
Salford City Council,2020-10-19,1600655551,2500,0,2500,Buy Me Media Ltd,Service Reform (Corp Bus & Transform),Marketing/Publicity
Salford City Council,2020-10-19,601288265,2808,0,2808,Buzz2Go Minibuses Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-10-19,1600655567,4752,792,3960,C P Davidson & Sons Ltd,Place Directorate,Annual Vehicle Hire
Salford City Council,2020-10-19,1600655568,4752,792,3960,C P Davidson & Sons Ltd,Place Directorate,Annual Vehicle Hire
Salford City Council,2020-10-19,601288232,3811.01,635.17,3175.84,Ccs Media Limited,People (Childrens) Service Group,Leisure Activity
Salford City Council,2020-10-19,601288293,1170,195,975,Choice Teachers,People (Childrens) Service Group,Agency Fees
Salford City Council,2020-10-19,601288233,1200,200,1000,Chrystal Consulting Ltd,Place Directorate,Veh Operating Leases
Salford City Council,2020-10-19,601288236,2940,490,2450,Chrystal Consulting Ltd,Place Directorate,Veh Operating Leases
Salford City Council,2020-10-19,1600652099,4320,720,3600,Concerto Support Services Ltd,Service Reform (Corp Bus & Transform),Purch of Furn/Equip
Salford City Council,2020-10-19,1600655580,4320,720,3600,Concerto Support Services Ltd,Service Reform (Corp Bus & Transform),Purch of Furn/Equip
Salford City Council,2020-10-19,1600655476,2267.87,377.98,1889.89,Coram Baaf Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-10-19,1600655504,300097.62,50016.27,250081.35,Eurovia Infrastructure Ltd,Service Reform (Corp Bus & Transform),Other Works
Salford City Council,2020-10-19,1600655111,19105.87,3184.31,15921.56,Experian Ltd,Public Health,Payts to Agencies
Salford City Council,2020-10-19,601288256,1618.2,0,1618.2,Fab Travel Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-10-19,601288254,1872,312,1560,Fab Travel Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-10-19,601288255,1874.42,0,1874.42,Fab Travel Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-10-19,601288253,1910.16,318.36,1591.8,Fab Travel Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-10-19,601288257,1925.82,0,1925.82,Fab Travel Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-10-19,601288252,1962.57,327.09,1635.48,Fab Travel Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-10-19,601288324,1931.82,0,1931.82,For Housing,People (Adults) - CHSC,Rents
Salford City Council,2020-10-19,601288241,960,0,960,H & C Plant Hire,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-10-19,1600655581,3369.6,561.6,2808,Ingenitech Ltd,Place Directorate,Contractors
Salford City Council,2020-10-19,1600655475,1200,200,1000,Kate Cairns Associates Ltd,People (Childrens) Service Group,Licencing
Salford City Council,2020-10-19,601288269,505.44,0,505.44,Kvn Travel,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-10-19,601288272,1304,0,1304,Kvn Travel,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-10-19,601288266,1448.16,0,1448.16,Kvn Travel,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-10-19,601288230,952,0,952,Liddle Private Hire,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-10-19,601288229,1260,0,1260,Liddle Private Hire,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-10-19,601288231,1330,0,1330,Liddle Private Hire,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-10-19,601288228,1594,0,1594,Liddle Private Hire,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-10-19,601288328,550,0,550,Mds Mini Buses (Manchester) Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-10-19,1600655537,7315.2,1219.2,6096,Metdesk Ltd,Place Directorate,Oth Office Expenses
Salford City Council,2020-10-19,1600655553,778.8,129.8,649,Ptsg,Place Directorate,UV Prog Rep
Salford City Council,2020-10-19,601288238,559,0,559,Redacted data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-10-19,601288243,1122,0,1122,Redacted data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-10-19,1600655509,1200,0,1200,Redacted data,People (Childrens) Service Group,Consultants
Salford City Council,2020-10-19,601288261,1241.64,0,1241.64,Redacted data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-10-19,601288264,1380,0,1380,Redacted data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-10-19,601288260,1404,0,1404,Redacted data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-10-19,601288240,1440,0,1440,Redacted data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-10-19,601288262,1579.2,0,1579.2,Redacted data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-10-19,601288273,1670,0,1670,Redacted data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-10-19,601288263,1893.8,0,1893.8,Redacted data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-10-19,601288250,3927.96,0,3927.96,Redacted data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-10-19,1600655571,20738.56,3456.43,17282.13,Standard Fuel Oils Ltd,Place Directorate,Vehcle Ancillar Cost
