Authority Name,Date of Payment,SAP Document Number,Gross,VAT,Net,Supplier Name,Directorate,G/L no.
Salford City Council,2014-08-14,1600512323,756.00,126.00,630.00,Randstad Education Limited,Children's Services,Pupil Assistance
Salford City Council,2014-08-14,1600505639,761.27,126.88,634.39,United Utilities,Environment and Community Safety,Servicing
Salford City Council,2014-08-14,1600512207,791.86,131.98,659.88,E & J Kane Ltd,Sustainable Regeneration,Dev Servs Day to Day
Salford City Council,2014-08-14,1600511625,819.00,136.50,682.50,Dowding & Plummer Ltd,Environment and Community Safety,Cleaning Materials
Salford City Council,2014-08-14,vhwxjxgwj,850.00,0.00,850.00,Post Office Counter,Customer and Support Services,Road Fund Licence
Salford City Council,2014-08-14,1600513195,858.93,0.00,858.93,Federation Of Jewish Services,"Community, Health & Social Care",Supported Tenancies
Salford City Council,2014-08-14,601122451,883.00,0.00,883.00,Mead Executive Travel,Children's Services,Pupil Assistance
Salford City Council,2014-08-14,601121190,900.00,0.00,900.00,Mds Mini Buses (Manchester) Ltd,Children's Services,Pupil Assistance
Salford City Council,2014-08-14,1600511627,900.00,0.00,900.00,Start In  Salford,Capital Expenditure,Miscellaneous Exes
Salford City Council,2014-08-14,1600512241,936.08,156.01,780.07,J Fletcher Engineers Ltd,Sustainable Regeneration,Internet
Salford City Council,2014-08-14,1600507675,972.00,162.00,810.00,United Utilities,Environment and Community Safety,Servicing
Salford City Council,2014-08-14,601122486,1007.00,0.00,1007.00,Redacted Data,Children's Services,Pupil Assistance
Salford City Council,2014-08-14,601122487,1008.00,0.00,1008.00,Redacted Data,Children's Services,Pupil Assistance
Salford City Council,2014-08-14,601122488,1040.00,0.00,1040.00,Redacted Data,Children's Services,Pupil Assistance
Salford City Council,2014-08-14,601122540,1086.18,181.03,905.15,Teacher To Teacher Ltd,Children's Services,Photography
Salford City Council,2014-08-14,jvqywocvv,1096.70,182.78,913.92,Orange (A/pm/01),Customer and Support Services,#N/A
Salford City Council,2014-08-14,601122563,1115.00,0.00,1115.00,Pollock Lifts,Capital Expenditure,Improvement Grants
Salford City Council,2014-08-14,601122469,1128.00,0.00,1128.00,First Taxis,Children's Services,Pupil Assistance
Salford City Council,2014-08-14,khlgqpyuu,1178.89,196.48,982.41,Ebuyer (UK) Ltd,Children's Services,Equipment Purchase
Salford City Council,2014-08-14,1600513686,1325.70,220.95,1104.75,Door Care & Security,Environment and Community Safety,Dev Servs Day to Day
Salford City Council,2014-08-14,1600512280,1349.80,0.00,1349.80,Worth Publishing Ltd,Children's Services,Pupil Assistance
Salford City Council,2014-08-14,1600511850,1668.00,278.00,1390.00,Carebase,"Community, Health & Social Care",Disability Equipment
Salford City Council,2014-08-14,601122557,1706.00,0.00,1706.00,Handicare,Capital Expenditure,Improvement Grants
Salford City Council,2014-08-14,1600511520,1800.00,300.00,1500.00,Alere Ltd,"Community, Health & Social Care",Equipment Purchase
Salford City Council,2014-08-14,1600511632,1855.00,0.00,1855.00,Fairfield Residential,Children's Services,Payts to Agencies
Salford City Council,2014-08-14,1600512977,2000.00,0.00,2000.00,Mds Mini Buses (Manchester) Ltd,Children's Services,Pupil Assistance
Salford City Council,2014-08-14,1600512900,2030.87,338.48,1692.39,F. R. Sharrock Limited,Environment and Community Safety,Vehicle Related Expenditure
Salford City Council,2014-08-14,601122532,2379.10,0.00,2379.10,Home Focus,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2014-08-14,601122541,2498.88,0.00,2498.88,Stannah Stairlifts Limited.,Capital Expenditure,Improvement Grants
Salford City Council,2014-08-14,601122460,2592.24,0.00,2592.24,R & G Taxis,Children's Services,Pupil Assistance
Salford City Council,2014-08-14,1600511972,2641.89,0.00,2641.89,Fostering Solutions Limited,Children's Services,Payts to Agencies
Salford City Council,2014-08-14,rcjrlvoth,2824.32,0.00,2824.32,Oliver Kay Ltd,Environment and Community Safety,Provisions
Salford City Council,2014-08-14,1600511925,2840.75,0.00,2840.75,Fostering Solutions Limited,Children's Services,Payts to Agencies
Salford City Council,2014-08-14,1600511934,2840.75,0.00,2840.75,Fostering Solutions Limited,Children's Services,Payts to Agencies
Salford City Council,2014-08-14,1600511924,2957.02,0.00,2957.02,Fostering Solutions Limited,Children's Services,Payts to Agencies
Salford City Council,2014-08-14,1600511937,2957.02,0.00,2957.02,Fostering Solutions Limited,Children's Services,Payts to Agencies
Salford City Council,2014-08-14,1600511981,2957.02,0.00,2957.02,Fostering Solutions Limited,Children's Services,Payts to Agencies
Salford City Council,2014-08-14,1600511984,2957.02,0.00,2957.02,Fostering Solutions Limited,Children's Services,Payts to Agencies
Salford City Council,2014-08-14,1600511935,3071.35,0.00,3071.35,Fostering Solutions Limited,Children's Services,Payts to Agencies
Salford City Council,2014-08-14,601122423,3114.00,0.00,3114.00,Stockport M.B.C.,Children's Services,Payts to Agencies
Salford City Council,2014-08-14,1600511926,3125.02,0.00,3125.02,Fostering Solutions Limited,Children's Services,Payts to Agencies
Salford City Council,2014-08-14,1600511936,3125.02,0.00,3125.02,Fostering Solutions Limited,Children's Services,Payts to Agencies
Salford City Council,2014-08-14,1600511939,3125.02,0.00,3125.02,Fostering Solutions Limited,Children's Services,Payts to Agencies
Salford City Council,2014-08-14,1600511990,3125.02,0.00,3125.02,Fostering Solutions Limited,Children's Services,Payts to Agencies
Salford City Council,2014-08-14,1600511994,3125.02,0.00,3125.02,Fostering Solutions Limited,Children's Services,Payts to Agencies
Salford City Council,2014-08-14,kspczlpdm,3225.16,537.53,2687.63,Orange (A/pm/01),Customer and Support Services,#N/A
Salford City Council,2014-08-14,1600512467,3240.00,540.00,2700.00,As Luczak Associates,Capital Expenditure,External Fees-Other
Salford City Council,2014-08-14,1600511993,3358.23,0.00,3358.23,Fostering Solutions Limited,Children's Services,Payts to Agencies
Salford City Council,2014-08-14,1600511922,3360.24,0.00,3360.24,Fostering Solutions Limited,Children's Services,Payts to Agencies
Salford City Council,2014-08-14,1600511923,3360.24,0.00,3360.24,Fostering Solutions Limited,Children's Services,Payts to Agencies
Salford City Council,2014-08-14,1600511927,3360.24,0.00,3360.24,Fostering Solutions Limited,Children's Services,Payts to Agencies
Salford City Council,2014-08-14,1600511931,3360.24,0.00,3360.24,Fostering Solutions Limited,Children's Services,Payts to Agencies
Salford City Council,2014-08-14,1600511933,3360.24,0.00,3360.24,Fostering Solutions Limited,Children's Services,Payts to Agencies
Salford City Council,2014-08-14,1600511938,3360.24,0.00,3360.24,Fostering Solutions Limited,Children's Services,Payts to Agencies
Salford City Council,2014-08-14,1600511940,3360.24,0.00,3360.24,Fostering Solutions Limited,Children's Services,Payts to Agencies
Salford City Council,2014-08-14,1600511942,3360.24,0.00,3360.24,Fostering Solutions Limited,Children's Services,Payts to Agencies
Salford City Council,2014-08-14,1600511975,3360.24,0.00,3360.24,Fostering Solutions Limited,Children's Services,Payts to Agencies
Salford City Council,2014-08-14,1600511986,3360.24,0.00,3360.24,Fostering Solutions Limited,Children's Services,Payts to Agencies
Salford City Council,2014-08-14,1600512000,3360.24,0.00,3360.24,Fostering Solutions Limited,Children's Services,Payts to Agencies
Salford City Council,2014-08-14,1600512351,3515.66,0.00,3515.66,Tashbar Of Manchester,Children's Services,Pupil Assistance
Salford City Council,2014-08-14,601122555,3762.00,0.00,3762.00,Dolphin Mobility Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2014-08-14,601122554,3950.54,0.00,3950.54,Hughes Brothers Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2014-08-14,601122496,4000.00,0.00,4000.00,Fp Teleset Data Group,Customer and Support Services,Postage
Salford City Council,2014-08-14,601122558,4545.09,0.00,4545.09,Structec,Capital Expenditure,Improvement Grants
Salford City Council,2014-08-14,601122547,4654.00,0.00,4654.00,Thyssenkrupp Encasa Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2014-08-14,601122550,4792.56,0.00,4792.56,Thyssenkrupp Encasa Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2014-08-14,1600512352,4833.33,0.00,4833.33,Tashbar Of Manchester,Children's Services,Pupil Assistance
Salford City Council,2014-08-14,1600512236,5066.40,844.40,4222.00,"C. Masters Decorators Ltd.,",Capital Expenditure,Works & Building
Salford City Council,2014-08-14,1600512205,5364.85,894.14,4470.71,E & J Kane Ltd,Capital Expenditure,Works & Building
Salford City Council,2014-08-14,601122545,5937.57,0.00,5937.57,Dolphin Mobility Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2014-08-14,1600512219,5979.68,996.61,4983.07,E & J Kane Ltd,Capital Expenditure,Works & Building
Salford City Council,2014-08-14,601122548,6096.23,0.00,6096.23,Hughes Brothers Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2014-08-14,1600512174,6188.24,846.54,5341.70,Manchester City Council,Customer and Support Services,Legal Fees
Salford City Council,2014-08-14,601122560,6201.94,0.00,6201.94,Dolphin Mobility Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2014-08-14,1600512306,6609.24,1101.54,5507.70,Print Image Network Ltd,Customer and Support Services,Postage
Salford City Council,2014-08-14,601122562,7000.00,0.00,7000.00,M Connor Builder & Repairers Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2014-08-14,601122543,7508.72,0.00,7508.72,David Marlow Building Contractor Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2014-08-14,1600512223,7687.01,1281.17,6405.84,E & J Kane Ltd,Capital Expenditure,Works & Building
Salford City Council,2014-08-14,601122489,9313.99,0.00,9313.99,Marmion (Taxis),Children's Services,Pupil Assistance
Salford City Council,2014-08-14,1600513751,10260.62,1710.10,8550.52,Ingenitech Ltd,Customer and Support Services,Computer Equipment
Salford City Council,2014-08-14,601122552,10637.34,0.00,10637.34,Pollock Lifts,Capital Expenditure,Improvement Grants
Salford City Council,2014-08-14,bvekfydld,13929.71,2321.62,11608.09,Wilds Of Oldham,Environment and Community Safety,Bar Stocks for resale
Salford City Council,2014-08-14,601122440,16361.09,0.00,16361.09,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2014-08-14,1600512361,20000.00,0.00,20000.00,Pure Innovations Ltd,"Community, Health & Social Care",Equipment Purchase
Salford City Council,2014-08-14,601122564,20839.50,0.00,20839.50,Kdb Services Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2014-08-14,1600512524,25287.50,0.00,25287.50,Pure Innovations Ltd,Customer and Support Services,Payts to Agencies
Salford City Council,2014-08-14,1600512157,30409.96,2958.41,27451.55,Manchester City Council,Customer and Support Services,Legal Fees
Salford City Council,2014-08-14,rukpwfejg,36592.70,0.00,36592.70,United Utilities Water Limited,Customer and Support Services,Water
Salford City Council,2014-08-14,601122536,37437.88,3222.44,34215.44,Tuskerdirect Ltd,Customer and Support Services,HRP Travel Insurance
Salford City Council,2014-08-14,1600513688,37500.00,0.00,37500.00,Skills And Work Solutions Ltd,Customer and Support Services,Payts to Agencies
Salford City Council,2014-08-14,1600511628,59398.81,9899.80,49499.01,Vinci Park Services Uk Ltd,Sustainable Regeneration,Contractors
Salford City Council,2014-08-14,1600512468,66392.25,0.00,66392.25,Salford Community & Voluntary Servi,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2014-08-14,1600512332,173315.00,0.00,173315.00,Gaddum Centre,"Community, Health & Social Care",Pyts Agenc - Ext Fnd
Salford City Council,2014-08-15,601121851,540.00,90.00,450.00,Redacted Data,Children's Services,Photography
Salford City Council,2014-08-15,1600512248,614.02,102.34,511.68,Door Care & Security,Sustainable Regeneration,Dev Servs Day to Day
Salford City Council,2014-08-15,601122613,620.89,0.00,620.89,Gbs Re West Middx Nhs Trust,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2014-08-15,601122618,622.65,0.00,622.65,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2014-08-15,601122597,661.70,11.82,649.88,Swinton Private Hire Ltd,Children's Services,Public Transport
Salford City Council,2014-08-15,1600512246,672.00,112.00,560.00,Door Repair Service  Ltd,Sustainable Regeneration,Dev Servs Day to Day
Salford City Council,2014-08-15,1600512244,687.80,114.63,573.17,J Fletcher Engineers Ltd,Sustainable Regeneration,UV Heat Rep
Salford City Council,2014-08-15,601122450,700.00,0.00,700.00,Redacted Data,Children's Services,Pupil Assistance
Salford City Council,2014-08-15,601121401,703.26,9.70,693.56,Eon Energy Ltd,Sustainable Regeneration,Electricity
Salford City Council,2014-08-15,601122619,721.69,0.00,721.69,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2014-08-15,601121350,755.50,0.00,755.50,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2014-08-15,6001613464,836.24,0.00,836.24,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2014-08-15,1600511644,855.60,142.60,713.00,G4S Assessment Services (Uk) Ltd,Environment and Community Safety,Consult/Contractors
Salford City Council,2014-08-15,texyphgox,862.65,12.32,850.33,Brake Bros Ltd,Environment and Community Safety,Provisions
Salford City Council,2014-08-15,1600512402,869.86,144.98,724.88,Chipside Ltd,Sustainable Regeneration,IT  Licence Fee
Salford City Council,2014-08-15,601121942,910.00,0.00,910.00,Intact Projects Ltd,Children's Services,Children Act-Sect 17
Salford City Council,2014-08-15,1600513879,1080.02,180.00,900.02,Lightoaks Garage,Environment and Community Safety,Vehicle Related Expenditure
Salford City Council,2014-08-15,1600513405,1176.00,196.00,980.00,Consolor Ltd,"Community, Health & Social Care",Disability Equipment
Salford City Council,2014-08-15,601121782,1196.45,199.42,997.03,Vista Group Plc,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-08-15,1600512946,1306.40,0.00,1306.40,Specialised Homes And Lodgings Ltd,Children's Services,Rents
Salford City Council,2014-08-15,6001613468,1405.00,0.00,1405.00,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2014-08-15,601122586,1484.98,247.50,1237.48,Tnt Post North Ltd,Customer and Support Services,Postage
Salford City Council,2014-08-15,601121778,1544.94,257.48,1287.46,Rixonway Kitchens Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-08-15,6001613466,1575.00,0.00,1575.00,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2014-08-15,6001613467,1575.00,0.00,1575.00,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2014-08-15,1600513125,1728.91,288.15,1440.76,Bradshaw International,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2014-08-15,601121553,1799.60,0.00,1799.60,Community Integrated Care,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2014-08-15,1600513137,1932.00,322.00,1610.00,Strand Refrigeration,Environment and Community Safety,del'd kitchen formul
Salford City Council,2014-08-15,601121258,2016.00,336.00,1680.00,Redacted Data,Children's Services,Agency Fees
Salford City Council,2014-08-15,1600512360,2058.37,343.06,1715.31,Dowding & Plummer Ltd,Environment and Community Safety,Cleaning Materials
Salford City Council,2014-08-15,1600513120,2272.80,378.80,1894.00,Tiger Communications Plc,Customer and Support Services,Telephones & Fax
Salford City Council,2014-08-15,1600513033,2422.50,0.00,2422.50,Rj Mobility,"Community, Health & Social Care",Disability Equipment
Salford City Council,2014-08-15,1600512791,2500.00,0.00,2500.00,Kate Rodenhurst,Capital Expenditure,Miscellaneous Exes
Salford City Council,2014-08-15,6001613262,2517.88,0.00,2517.88,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2014-08-15,6001613461,2559.68,0.00,2559.68,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2014-08-15,1600512373,2613.60,435.60,2178.00,Bha For Equality In Health & Socail,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2014-08-15,601121759,2688.42,448.06,2240.36,Vista Group Plc,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-08-15,1600512474,2723.13,453.86,2269.27,Consolor Ltd,"Community, Health & Social Care",Disability Equipment
Salford City Council,2014-08-15,601122605,2750.00,0.00,2750.00,Brighter Futures,Children's Services,Hire of Facilities
Salford City Council,2014-08-15,601122596,2778.00,463.00,2315.00,Teaching Personnel Ltd,Children's Services,Agency Fees
Salford City Council,2014-08-15,1600513591,2828.57,0.00,2828.57,Specialised Homes And Lodgings Ltd,Children's Services,Rents
Salford City Council,2014-08-15,6001613463,3034.75,0.00,3034.75,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2014-08-15,601121441,3061.19,510.20,2550.99,Tnt Post North Ltd,Customer and Support Services,Postage
Salford City Council,2014-08-15,601122588,3719.63,619.94,3099.69,Tnt Post North Ltd,Customer and Support Services,Postage
Salford City Council,2014-08-15,6001613249,3896.10,0.00,3896.10,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2014-08-15,601122593,4004.76,667.46,3337.30,Tnt Post North Ltd,Customer and Support Services,Postage
Salford City Council,2014-08-15,601121761,4131.59,688.60,3442.99,Vista Group Plc,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-08-15,601121438,4380.00,730.00,3650.00,Gatenby Sanderson Limited,Children's Services,Recruitment Advert.
Salford City Council,2014-08-15,601121760,4833.95,805.65,4028.30,Sovereign Group Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-08-15,qfgtwdvcb,5345.10,890.85,4454.25,Capita Business Servs,Sustainable Regeneration,Works & Building
Salford City Council,2014-08-15,1600512471,5508.00,0.00,5508.00,Wigan Council,Children's Services,Payts to Other LA's
Salford City Council,2014-08-15,1600513459,5580.00,930.00,4650.00,Ray Britland Contractors Ltd,Environment and Community Safety,Sampling
Salford City Council,2014-08-15,601122610,5630.46,0.00,5630.46,University Hospital Of South,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2014-08-15,6001613460,5944.23,0.00,5944.23,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2014-08-15,1600511646,6000.00,1000.00,5000.00,Capital Properties (Uk) Ltd,Capital Expenditure,Miscellaneous Exes
Salford City Council,2014-08-15,601122589,6146.02,1024.34,5121.68,Tnt Post North Ltd,Customer and Support Services,Postage
Salford City Council,2014-08-15,1600512475,6456.00,1076.00,5380.00,Turner Groundscare,Environment and Community Safety,Equipment Purchase
Salford City Council,2014-08-15,6001613253,6480.00,0.00,6480.00,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2014-08-15,6001613265,6649.38,0.00,6649.38,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2014-08-15,1600512247,6917.53,1152.92,5764.61,Remstone Construction Ltd,Capital Expenditure,Works & Building
Salford City Council,2014-08-15,601121755,6963.57,1160.62,5802.95,Edmundson Electrical Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-08-15,601121783,7879.40,1313.24,6566.16,Emanuel Whittakers Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-08-15,601121756,8445.96,1407.73,7038.23,Vista Group Plc,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-08-15,6001613270,8464.94,0.00,8464.94,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2014-08-15,601121437,8958.00,1493.00,7465.00,Sungard Availability Services,Customer and Support Services,Computer Equipment
Salford City Council,2014-08-15,1600513783,11310.08,1885.01,9425.07,S&W Tlp (Project Co One) Ltd,Children's Services,Unitary Charge
Salford City Council,2014-08-15,601122612,13748.00,0.00,13748.00,Royal Bolton Hospital Nhs,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2014-08-15,6001613276,13948.44,0.00,13948.44,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2014-08-15,601121779,14743.27,2457.22,12286.05,G & J Seddon Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-08-15,601121781,16333.86,2722.31,13611.55,Bullock Construction Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-08-15,601121758,17293.92,2882.53,14411.39,Edmundson Electrical Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-08-15,601121766,19764.03,3294.25,16469.78,Edmundson Electrical Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-08-15,601121780,20722.74,3453.78,17268.96,Emanuel Whittakers Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-08-15,6001613258,27838.86,0.00,27838.86,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2014-08-15,6001613243,28379.46,0.00,28379.46,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2014-08-15,601121777,37990.55,6331.76,31658.79,G & J Seddon Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-08-15,vjddvjwvw,41329.27,6888.21,34441.06,Capita Business Servs,Sustainable Regeneration,Works & Building
Salford City Council,2014-08-15,601121776,46804.71,7800.79,39003.92,Emanuel Whittakers Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-08-15,601121592,50188.86,8364.81,41824.05,Schofield & Sons Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-08-15,601121771,104189.04,17364.84,86824.20,G & J Seddon Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-08-15,601121774,129806.31,0.00,129806.31,Ht Forrest Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-08-15,1600512793,206425.15,34404.19,172020.96,Horticon Ltd,Capital Expenditure,Pay to Ctrs-Landscap
Salford City Council,2014-08-18,601122824,830.76,138.46,692.30,Royal Mail Group Plc,Capital Expenditure,Legal Fees
Salford City Council,2014-08-18,1600512992,500.01,0.00,500.01,Lower Kersal Primary,Children's Services,Payts to Agencies
Salford City Council,2014-08-18,1600513251,500.01,0.00,500.01,Lower Kersal Primary,Children's Services,Payts to Agencies
Salford City Council,2014-08-18,1600513257,500.01,0.00,500.01,Lower Kersal Primary,Children's Services,Payts to Agencies
Salford City Council,2014-08-18,1600513974,520.00,0.00,520.00,Lancashire County Council,Children's Services,Training
Salford City Council,2014-08-18,cbphpwvyp,563.47,93.91,469.56,Safestore Limited,Sustainable Regeneration,Contract Hire
Salford City Council,2014-08-18,1600512098,600.00,100.00,500.00,Bedspace Resource Limited,Children's Services,Rents
Salford City Council,2014-08-18,wsuklmnri,604.89,0.00,604.89,Www.Primrose-London.Co.U,Customer and Support Services,Equipment Purchase
Salford City Council,2014-08-18,nfhcfluwx,650.00,108.33,541.67,Www.Payatrader.Com,Customer and Support Services,Stores Purchases
Salford City Council,2014-08-18,601122771,679.20,0.00,679.20,Redacted Data,"Community, Health & Social Care",Sessional
Salford City Council,2014-08-18,601122796,679.20,0.00,679.20,Redacted Data,"Community, Health & Social Care",Sessional
Salford City Council,2014-08-18,601122698,700.00,0.00,700.00,Paypoint Plc,Sustainable Regeneration,Gas
Salford City Council,2014-08-18,1600512308,710.66,118.44,592.22,Eccles Special High Schools Co Ltd,Children's Services,Unitary Charge
Salford City Council,2014-08-18,yllwqflzr,717.60,119.60,598.00,Www.Rapidracking.Com,Customer and Support Services,Equipment Purchase
Salford City Council,2014-08-18,1600511785,720.00,120.00,600.00,Bedspace Resource Limited,Children's Services,Rents
Salford City Council,2014-08-18,fhfxrqwfx,720.00,120.00,600.00,Smart Autotech Limited,Environment and Community Safety,Equipment Purchase
Salford City Council,2014-08-18,1600512924,726.35,121.06,605.29,Dennis Eagle Limited,Environment and Community Safety,Vehicle Related Expenditure
Salford City Council,2014-08-18,601122679,741.00,0.00,741.00,Swiis Fostercare Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-08-18,601122638,763.42,0.00,763.42,South Staffordshire College,Children's Services,Pupil Assistance
Salford City Council,2014-08-18,601121762,852.91,142.16,710.75,Edmundson Electrical Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-08-18,601122680,870.00,145.00,725.00,Hays Recruitment,Children's Services,Agency Fees
Salford City Council,2014-08-18,1600513682,928.80,154.80,774.00,Rubax Lifts Ltd,Office of the Chief Executive,UV Lift Maint
Salford City Council,2014-08-18,601122708,939.98,0.00,939.98,Tania Lee,Capital Expenditure,Disturbance Payments
Salford City Council,2014-08-18,601121763,977.63,162.94,814.69,Rixonway Kitchens Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-08-18,601122703,1000.00,0.00,1000.00,Boothstown Royal British Legion,Customer and Support Services,Payts to Vol Orgs
Salford City Council,2014-08-18,1600511753,1104.00,184.00,920.00,Apem Ltd,Sustainable Regeneration,Building Rep & Maint
Salford City Council,2014-08-18,601122730,1200.00,0.00,1200.00,Forbes Solicitors,Customer and Support Services,Liability Insurance
Salford City Council,2014-08-18,1600511770,1200.00,200.00,1000.00,Apem Ltd,Sustainable Regeneration,Building Rep & Maint
Salford City Council,2014-08-18,1600511788,1200.00,200.00,1000.00,Bedspace Resource Limited,Children's Services,Rents
Salford City Council,2014-08-18,1600513256,1220.00,0.00,1220.00,Caritas Diocese Of Salford,Children's Services,Payts to Agencies
Salford City Council,2014-08-18,601122642,1254.00,0.00,1254.00,Clarity Solicitors,Customer and Support Services,Liability Insurance
Salford City Council,2014-08-18,1600511796,1281.43,213.57,1067.86,Bedspace Resource Limited,Children's Services,Rents
Salford City Council,2014-08-18,1600513036,1310.00,0.00,1310.00,Redacted Data,Capital Expenditure,Miscellaneous Exes
Salford City Council,2014-08-18,601122641,1484.00,0.00,1484.00,Fairfield Residential,Children's Services,Payts to Agencies
Salford City Council,2014-08-18,601122643,1488.00,0.00,1488.00,Scott Rees & Co,Customer and Support Services,Liability Insurance
Salford City Council,2014-08-18,1600511784,1560.00,260.00,1300.00,Bedspace Resource Limited,Children's Services,Rents
Salford City Council,2014-08-18,1600511799,1560.00,260.00,1300.00,Bedspace Resource Limited,Children's Services,Rents
Salford City Council,2014-08-18,1600511802,1560.00,260.00,1300.00,Bedspace Resource Limited,Children's Services,Rents
Salford City Council,2014-08-18,1600512024,1560.00,260.00,1300.00,Bedspace Resource Limited,Children's Services,Rents
Salford City Council,2014-08-18,601122727,1943.29,323.88,1619.41,Acumen,Customer and Support Services,Liability Insurance
Salford City Council,2014-08-18,601122711,2000.00,0.00,2000.00,Michael W Halsall Solicitors,Customer and Support Services,Liability Insurance
Salford City Council,2014-08-18,1600505032,2188.25,364.71,1823.54,Thyssenkrupp Encasa Ltd,Sustainable Regeneration,Lift Rep & Maint
Salford City Council,2014-08-18,601122687,2527.93,421.32,2106.61,Royal Mail Group Plc,Capital Expenditure,Legal Fees
Salford City Council,2014-08-18,bofnjmebd,2622.21,0.00,2622.21,Birtwistle Butcher,Environment and Community Safety,Provisions
Salford City Council,2014-08-18,601121764,3072.89,512.15,2560.74,Rixonway Kitchens Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-08-18,601122723,3157.74,526.29,2631.45,Meridian Business Support,Environment and Community Safety,Agency Fees
Salford City Council,2014-08-18,601122604,3361.00,0.00,3361.00,Redacted Data,Customer and Support Services,Refunds
Salford City Council,2014-08-18,601120948,3482.00,0.00,3482.00,Salford Community Leisure Ltd,Customer and Support Services,Payts to Vol Orgs
Salford City Council,2014-08-18,601122684,3599.68,599.95,2999.73,Tnt Post North Ltd,Customer and Support Services,Postage
Salford City Council,2014-08-18,601122631,3683.42,613.90,3069.52,Meridian Business Support,Environment and Community Safety,Agency Fees
Salford City Council,2014-08-18,601122685,4346.75,724.46,3622.29,Tnt Post North Ltd,Customer and Support Services,Postage
Salford City Council,2014-08-18,601122705,4468.00,0.00,4468.00,Federation Of Jewish Services,Capital Expenditure,Works & Building
Salford City Council,2014-08-18,1600511777,5373.00,895.50,4477.50,Salford Community Leisure Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-08-18,601122697,5610.00,0.00,5610.00,Swansea University,Children's Services,Rents
