#,Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction number,Amount
293,CAB,GPA,"Monday, May 30, 2022",Workplace Project Delivery,Workplace Projects,ISS Mediclean Ltd,116,33978
294,CAB,GPA,"Monday, May 30, 2022",Workplace Project Delivery,Workplace Projects,ISS Mediclean Ltd,131,48845
295,CAB,GPA,"Monday, May 30, 2022",Workplace Project Delivery,Workplace Projects,ISS Mediclean Ltd,149,64540
296,CAB,GPA,"Monday, May 30, 2022",Workplace Project Delivery,Workplace Projects,ISS Mediclean Ltd,155,34477
297,CAB,GPA,"Tuesday, May 31, 2022",Workplace Project Delivery,Workplace Projects,F Parkinson Limited,3,47204
298,CAB,GPA,"Tuesday, May 31, 2022",Interest - PFI,Finance Costs,Exchequer Partnership Plc (100PS),7,56832
299,CAB,GPA,"Tuesday, May 31, 2022",PFI - Fixed Service Charges,PFI Service Charge Exp - FBR,Exchequer Partnership Plc (100PS),11,26707
300,CAB,GPA,"Tuesday, May 31, 2022",PFI - Variable Service Charge,PFI Service Charge Exp - FBR,Exchequer Partnership Plc (100PS),15,76734
301,CAB,GPA,"Tuesday, May 31, 2022",Interest - PFI,Finance Costs,Exchequer Partnership Plc (100PS),27,722428
302,CAB,GPA,"Tuesday, May 31, 2022",Interest - PFI,Finance Costs,Exchequer Partnership Plc (100PS),28,144486
303,CAB,GPA,"Tuesday, May 31, 2022",PFI - Fixed Service Charges,PFI Service Charge Exp - FBR,Exchequer Partnership Plc (100PS),31,339493
304,CAB,GPA,"Tuesday, May 31, 2022",PFI - Fixed Service Charges,PFI Service Charge Exp - FBR,Exchequer Partnership Plc (100PS),32,67899
305,CAB,GPA,"Tuesday, May 31, 2022",PFI - Variable Service Charge,PFI Service Charge Exp - FBR,Exchequer Partnership Plc (100PS),35,975405
306,CAB,GPA,"Tuesday, May 31, 2022",PFI - Variable Service Charge,PFI Service Charge Exp - FBR,Exchequer Partnership Plc (100PS),36,195081
307,CAB,GPA,"Tuesday, May 31, 2022",PFI Lifecycle charges,PFI Lifecycle Costs,Exchequer Partnership Plc (100PS),39,36832
308,CAB,Crown Commercial Service,"Friday, April 01, 2022",MOU Commission Share - Levy,MOU Commission Share - Levy,East of England NHS CPH,SINV-000014595,393719
309,CAB,Crown Commercial Service,"Tuesday, April 05, 2022",Media Buying Related Costs,Media Buying Related Costs,Mediasense Communications Limited,SINV-000014621,407613
310,CAB,Crown Commercial Service,"Tuesday, April 05, 2022",MOU Commission - Levy,MOU Commission - Levy,Leeds and York Partnership NHS Foundation Trust,SINV-000014630,43497
311,CAB,Crown Commercial Service,"Tuesday, April 05, 2022",Service Fee,Service Fee,SoftwareONE UK Ltd,SINV-000014642,28706
312,CAB,Crown Commercial Service,"Tuesday, April 05, 2022",Crown Hosting Services,Crown Hosting Services,Jasam Technology Ltd,SINV-000014649,28800
313,CAB,Crown Commercial Service,"Tuesday, April 05, 2022",Service Fee,Service Fee,VODAFONE LTD (Direct Debit Only),SINV-000014650,28029
314,CAB,Crown Commercial Service,"Thursday, April 07, 2022",Licence Costs,Licence Costs,Mercato Solutions Ltd,SINV-000014667,49758
315,CAB,Crown Commercial Service,"Thursday, April 07, 2022",Travel - Rail,Travel - Rail,Trainline.com Limited,SINV-000014675,25633
316,CAB,Crown Commercial Service,"Thursday, April 07, 2022",MOU Commission Share - Levy,MOU Commission Share - Levy,Leeds and York Partnership NHS Foundation Trust,SINV-000014678,44958
317,CAB,Crown Commercial Service,"Thursday, April 07, 2022",MOU Commission Share - Levy,MOU Commission Share - Levy,Leeds and York Partnership NHS Foundation Trust,SINV-000014680,233199
318,CAB,Crown Commercial Service,"Wednesday, April 13, 2022",IT Licence,IT Licence,CABINET OFFICE,SINV-000014729,128632
319,CAB,Crown Commercial Service,"Monday, April 11, 2022",Estates - Management Fees,Estates - Management Fees,GPA c/o Montagu Evans LLP,SINV-000014730,90142
320,CAB,Crown Commercial Service,"Monday, April 11, 2022",Estates Costs - Additional charges,Estates Costs - Additional charges,Internet Videocommunications Ltd,SINV-000014740,86567
321,CAB,Crown Commercial Service,"Thursday, April 14, 2022",IT Development Costs,IT Development Costs,NQC Ltd,SINV-000014769,86400
322,CAB,Crown Commercial Service,"Thursday, April 14, 2022",Estates - Refurb Costs,Estates - Refurb Costs,GPA c/o Montagu Evans LLP,SINV-000014772,167239
323,CAB,Crown Commercial Service,"Thursday, April 14, 2022",Estates Costs - Fixtures & Fittings,Estates Costs - Fixtures & Fittings,GPA c/o Montagu Evans LLP,SINV-000014773,88874
324,CAB,Crown Commercial Service,"Thursday, April 14, 2022",Training - Team Training,Training - Team Training,CAPITA BUSINESS SERVICES LTD,SINV-000014777,36962
325,CAB,Crown Commercial Service,"Thursday, April 14, 2022",IT Licence,IT Licence,Mercato Solutions Ltd,SINV-000014779,49758
326,CAB,Crown Commercial Service,"Thursday, April 14, 2022",Training - Team Training,Training - Team Training,CAPITA BUSINESS SERVICES LTD,SINV-000014780,36962
327,CAB,Crown Commercial Service,"Tuesday, April 19, 2022",IT Licence,IT Licence,Department for Health & Social Care (DHSC),SINV-000014818,5104562
328,CAB,Crown Commercial Service,"Wednesday, April 20, 2022",MOU Commission Share - Levy,MOU Commission Share - Levy,NHS London Procurement Partnership,SINV-000014823,765449
329,CAB,Crown Commercial Service,"Wednesday, April 20, 2022",Estates Costs - Additional charges,Estates Costs - Additional charges,Internet Videocommunications Ltd,SINV-000014825,88711
330,CAB,Crown Commercial Service,"Friday, April 22, 2022",IT Licence,IT Licence,BravoSolution Uk Ltd,SINV-000014866,105756.47
331,CAB,Crown Commercial Service,"Friday, April 22, 2022",IT - Workday Licences,IT - Workday Licences,Workday Limited,SINV-000014870,519601.00
332,CAB,Crown Commercial Service,"Monday, April 25, 2022",IT Licence,IT Licence,CABINET OFFICE,SINV-000014880,239849.50
333,CAB,Crown Commercial Service,"Monday, April 25, 2022",IT Licence,IT Licence,CABINET OFFICE,SINV-000014881,225275.29
334,CAB,Crown Commercial Service,"Monday, April 25, 2022",Estates - Management Fees,Estates - Management Fees,GPA c/o Montagu Evans LLP,SINV-000014885,186819.81
335,CAB,Crown Commercial Service,"Monday, April 25, 2022",Estates - Management Fees,Estates - Management Fees,GPA c/o Montagu Evans LLP,SINV-000014886,190882.75
336,CAB,Crown Commercial Service,"Monday, April 25, 2022",Estates Costs - MOTO charges,Estates Costs - MOTO charges,GPA c/o Montagu Evans LLP,SINV-000014890,58419.11
337,CAB,Crown Commercial Service,"Monday, April 25, 2022",Estates Costs - Service charges & Utilities,Estates Costs - Service charges & Utilities,GPA c/o Montagu Evans LLP,SINV-000014891,54353.00
338,CAB,Crown Commercial Service,"Monday, April 25, 2022",Estates Costs - Service charges & Utilities,Estates Costs - Service charges & Utilities,GPA c/o Montagu Evans LLP,SINV-000014892,28584.43
339,CAB,Crown Commercial Service,"Wednesday, April 27, 2022",IT - Service,IT - Service,Kainos Worksmart Ltd,SINV-000014914,58320.00
