#,Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction number,Amount
239,CAB,CABINET OFFICE,"Wednesday, April 06, 2022",Exp - Purchase Of Goods/Services - Consultancy,GBS - PLATFORM AND SERVICES (ADMIN),SHARED SERVICES CONNECTED LTD,1037136037,25500
240,CAB,CABINET OFFICE,"Wednesday, April 06, 2022",EXP - PURCHASE OF GOODS/SERVICES - TRAINING & DEVELOPMENT - MANAGEMENT CONFERENCES,CSHR CLL LEADERSHIP,CALDER WORLD OF TRAVEL,1037136038,30530.13
241,CAB,CABINET OFFICE,"Wednesday, April 06, 2022",EXP - PURCHASE OF GOODS/SERVICES - TRAINING & DEVELOPMENT - MANAGEMENT CONFERENCES,CIVIL SERVICE LIVE,CALDER WORLD OF TRAVEL,1037136038,52718.75
242,CAB,CABINET OFFICE,"Wednesday, April 06, 2022",EXP - PURCHASE OF GOODS/SERVICES - TRAINING & DEVELOPMENT - MANAGEMENT CONFERENCES,GSG SECURITY FUNCTION,CALDER WORLD OF TRAVEL,1037136038,45972.95
243,CAB,CABINET OFFICE,"Wednesday, April 06, 2022",EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS - COMPUTER SOFTWARE,COUNSEL,GOVERNMENT LEGAL DEPARTMENT,2037000709,43362.00
244,CAB,CABINET OFFICE,"Tuesday, April 05, 2022",EXP - PURCHASE OF GOODS/SERVICES - OTHER - RESEARCH AND DEVELOPMENT,GCS INTERNATIONAL,M&C SAATCHI UK LTD,1037135811,32122.40
245,CAB,CABINET OFFICE,"Tuesday, April 05, 2022",EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,NR COMMS HUB,MULLEN LOWE LONDON LTD,1037135837,122210.00
246,CAB,CABINET OFFICE,"Tuesday, April 05, 2022",EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,NR COMMS HUB,MULLEN LOWE LONDON LTD,1037135837,37494.17
247,CAB,CABINET OFFICE,"Tuesday, April 05, 2022",EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,NR COMMS HUB,MULLEN LOWE LONDON LTD,1037135837,32057.71
248,CAB,CABINET OFFICE,"Tuesday, April 05, 2022",EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,NR COMMS HUB,MULLEN LOWE LONDON LTD,1037135837,56832.38
249,CAB,CABINET OFFICE,"Tuesday, April 05, 2022",EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,OFFICE FOR VETERANS AFFAIRS (PROG),MANNING GOTTLIEB OMD,1037135847,39028.19
250,CAB,CABINET OFFICE,"Tuesday, April 05, 2022",EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,COMMS - GREAT CAMPAIGN TEAM,MANNING GOTTLIEB OMD,1037135847,499996.72
251,CAB,CABINET OFFICE,"Tuesday, April 05, 2022",EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,COMMS - GREAT CAMPAIGN TEAM,MANNING GOTTLIEB OMD,1037135847,575000.00
252,CAB,CABINET OFFICE,"Tuesday, April 05, 2022",EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA,COMMS - GREAT CAMPAIGN TEAM,MANNING GOTTLIEB OMD,1037135847,482866.01
253,CAB,CABINET OFFICE,"Tuesday, April 05, 2022",EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,GREAT FUND - GLOBAL TALENT CAMPAIGN,MANNING GOTTLIEB OMD,1037135847,77371.15
254,CAB,CABINET OFFICE,"Tuesday, April 05, 2022",EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,GREAT FUND - GLOBAL TALENT CAMPAIGN,MANNING GOTTLIEB OMD,1037135847,276856.51
255,CAB,CABINET OFFICE,"Tuesday, April 05, 2022",EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,GREAT FUND - GLOBAL TALENT CAMPAIGN,MANNING GOTTLIEB OMD,1037135847,55371.31
256,CAB,CABINET OFFICE,"Tuesday, April 05, 2022",EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,NR COMMS HUB,MANNING GOTTLIEB OMD,1037135847,174204.37
257,CAB,CABINET OFFICE,"Tuesday, April 05, 2022",EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,NR COMMS HUB,MANNING GOTTLIEB OMD,1037135847,349474.13
258,CAB,CABINET OFFICE,"Tuesday, April 05, 2022",EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,NR COMMS HUB,MANNING GOTTLIEB OMD,1037135847,77809.49
259,CAB,CABINET OFFICE,"Tuesday, April 05, 2022",EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,NR COMMS HUB,MANNING GOTTLIEB OMD,1037135847,59763.82
260,CAB,CABINET OFFICE,"Tuesday, April 05, 2022",EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,NR COMMS HUB,MANNING GOTTLIEB OMD,1037135847,139844.63
261,CAB,CABINET OFFICE,"Tuesday, April 05, 2022",EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,NR COMMS HUB,MANNING GOTTLIEB OMD,1037135847,114596.71
262,CAB,CABINET OFFICE,"Tuesday, April 05, 2022",EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,NR COMMS HUB,MANNING GOTTLIEB OMD,1037135847,137495.48
263,CAB,CABINET OFFICE,"Tuesday, April 05, 2022",EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,GOVERNMENT EQUALITIES OFFICE PROG,HOME OFFICE 12511,1037135865,142913.02
264,CAB,CABINET OFFICE,"Tuesday, April 05, 2022",Exp - Purchase Of Goods/Services - Consultancy,NATIONAL UNDERGROUND ASSET REGISTER,ATKINS LTD,1037135866,297921.67
265,CAB,CABINET OFFICE,"Tuesday, April 05, 2022",Exp - Purchase Of Goods/Services - Consultancy,NATIONAL UNDERGROUND ASSET REGISTER,ATKINS LTD,1037135866,59584
266,CAB,CABINET OFFICE,"Tuesday, April 05, 2022",EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,CDIO GDS USER SUPPORT,XMA LTD,1037135878,36034
267,CAB,CABINET OFFICE,"Tuesday, April 05, 2022",EXP - PURCHASE OF GOODS/SERVICES - OTHER - RESEARCH AND DEVELOPMENT,NR COMMS HUB,IPSOS MORI LTD,1037135879,37280
268,CAB,CABINET OFFICE,"Tuesday, April 05, 2022",EXP - PURCHASE OF GOODS/SERVICES - TRAINING & DEVELOPMENT,"IPA FUNCTION, PROFESSION AND STANDARDS",CSL ERNST & YOUNG,1037135886,175000
269,CAB,CABINET OFFICE,"Tuesday, April 05, 2022",EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,CDDO - EXECUTIVE TEAM,MICROSOFT LTD PSS,1037135892,40089
270,CAB,CABINET OFFICE,"Tuesday, April 05, 2022",EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,CDDO - EXECUTIVE TEAM,MICROSOFT LTD PSS,1037135892,57880
271,CAB,CABINET OFFICE,"Tuesday, April 05, 2022",EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - STATIONERY,CENTRAL OVERHEADS,FINANCIAL TIMES LTD,1037135899,38196
272,CAB,CABINET OFFICE,"Tuesday, April 05, 2022",EXP - PURCHASE OF GOODS/SERVICES - PERSONNEL RELATED,GRS THIRD PARTY PROVISION,CAPITA RESOURCING LTD,1037135909,26947
273,CAB,CABINET OFFICE,"Tuesday, April 05, 2022",EXP - PURCHASE OF GOODS/SERVICES - PERSONNEL RELATED,GRS THIRD PARTY PROVISION,CAPITA RESOURCING LTD,1037135909,27630
274,CAB,CABINET OFFICE,"Tuesday, April 05, 2022",EXP - PURCHASE OF GOODS/SERVICES - PERSONNEL RELATED,GRS THIRD PARTY PROVISION,CAPITA RESOURCING LTD,1037135909,38324
275,CAB,CABINET OFFICE,"Tuesday, April 05, 2022",EXP - PURCHASE OF GOODS/SERVICES - PERSONNEL RELATED,GRS THIRD PARTY PROVISION,CAPITA RESOURCING LTD,1037135909,46808
276,CAB,CABINET OFFICE,"Tuesday, April 05, 2022",EXP - PURCHASE OF GOODS/SERVICES - PERSONNEL RELATED,GRS THIRD PARTY PROVISION,CAPITA RESOURCING LTD,1037135909,48402
277,CAB,CABINET OFFICE,"Tuesday, April 05, 2022",EXP - PURCHASE OF GOODS/SERVICES - PERSONNEL RELATED,GRS THIRD PARTY PROVISION,CAPITA RESOURCING LTD,1037135909,67299
278,CAB,CABINET OFFICE,"Tuesday, April 05, 2022",EXP - PURCHASE OF GOODS/SERVICES - TRAINING & DEVELOPMENT,CDDO - SECURING GOVERNMENT SERVICES,I3 WORKS LTD,1037135935,46250
279,CAB,CABINET OFFICE,"Tuesday, April 05, 2022",EXP - PURCHASE OF GOODS/SERVICES - OTHER PROFESSIONAL SERVICES,GEOSPATIAL COMMISSION,UK RESEARCH & INNOVATION,2037000703,544480
280,CAB,CABINET OFFICE,"Tuesday, April 05, 2022",EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,DELIVERY PARTNERS,FOREIGN COMMONWEALTH & DEVELOPMENT OFFICE,2037000704,2065731
281,CAB,CABINET OFFICE,"Tuesday, April 05, 2022",EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,DELIVERY PARTNERS,FOREIGN COMMONWEALTH & DEVELOPMENT OFFICE,2037000704,11604101
282,CAB,CABINET OFFICE,"Tuesday, April 05, 2022",EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,GSG GSEC'S,HOME OFFICE,2037000707,187027
283,CAB,CABINET OFFICE,"Monday, April 04, 2022",EXP - PURCHASE OF GOODS/SERVICES - PERSONNEL RELATED - PENSIONS PAYROLL CONTRACTOR (FIXED FEE),GBS - PCSPS PENSIONS (ADMIN),GOVERNMENT LEGAL DEPARTMENT,1037135667,28110
284,CAB,CABINET OFFICE,"Monday, April 04, 2022",EXP - PURCHASE OF GOODS/SERVICES - PERSONNEL RELATED - PENSIONS PAYROLL CONTRACTOR (FIXED FEE),GBS - PCSPS PENSIONS (ADMIN),GOVERNMENT LEGAL DEPARTMENT,1037135667,42750
285,CAB,CABINET OFFICE,"Monday, April 04, 2022",EXP - PURCHASE OF GOODS/SERVICES - PERSONNEL RELATED - PENSIONS PAYROLL CONTRACTOR (FIXED FEE),GBS - PCSPS PENSIONS (ADMIN),GOVERNMENT LEGAL DEPARTMENT,1037135667,42750
286,CAB,CABINET OFFICE,"Monday, April 04, 2022",EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS - COMPUTER SOFTWARE,COMMERCIAL CONTINUOUS IMPROVEMENT TEAM,XANSIUM CONSULTING LTD,1037135687,485000
287,CAB,CABINET OFFICE,"Monday, April 04, 2022",EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS - COMPUTER SOFTWARE,OGP - DATA & ANALYSIS,CORPORATE DOCUMENT SERVICES LTD,1037135730,55075
288,CAB,CABINET OFFICE,"Monday, April 04, 2022",EXP - PURCHASE OF GOODS/SERVICES - TRAINING & DEVELOPMENT,CAPABILITY - LEARNING & DEVELOPMENT,KORN FERRY UK LIMITED,1037135735,54290
289,CAB,CABINET OFFICE,"Monday, April 04, 2022",EXP - PURCHASE OF GOODS/SERVICES - TRAINING & DEVELOPMENT,"IPA FUNCTION, PROFESSION AND STANDARDS",ERNST & YOUNG LLP,1037135748,112270
290,CAB,CABINET OFFICE,"Monday, April 04, 2022",EXP - PURCHASE OF GOODS/SERVICES - OTHER - RESEARCH AND DEVELOPMENT,NR COMMS HUB,IPSOS MORI LTD,1037135761,44110
291,CAB,CABINET OFFICE,"Monday, April 04, 2022",EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,BUILD BACK GREENER (ADMIN),IPSOS MORI LTD,1037135761,60025
292,CAB,CABINET OFFICE,"Monday, April 04, 2022",EXP - PURCHASE OF GOODS/SERVICES -OTHER PROFESSIONAL SERVICES - LEGAL,SME CONTRACT MANAGMENT LEAD,DAC BEACHCROFT LLP,1037135762,33595
293,CAB,CABINET OFFICE,"Monday, April 04, 2022",EXP - PURCHASE OF GOODS/SERVICES - SHARED SERVICES OUTSOURCING,STERIA SHARED SERVICES,SHARED SERVICES CONNECTED LTD,1037135772,196212
294,CAB,CABINET OFFICE,"Monday, April 04, 2022",EXP - PURCHASE OF GOODS/SERVICES - SHARED SERVICES OUTSOURCING,STERIA SHARED SERVICES,SHARED SERVICES CONNECTED LTD,1037135772,48092
295,CAB,CABINET OFFICE,"Monday, April 04, 2022",EXP - PURCHASE OF GOODS/SERVICES - SHARED SERVICES OUTSOURCING,STERIA SHARED SERVICES,SHARED SERVICES CONNECTED LTD,1037135772,151654
296,CAB,CABINET OFFICE,"Monday, April 04, 2022",EXP - PURCHASE OF GOODS/SERVICES - SHARED SERVICES OUTSOURCING,STERIA SHARED SERVICES,SHARED SERVICES CONNECTED LTD,1037135772,169246
297,CAB,CABINET OFFICE,"Monday, April 04, 2022",EXP - PURCHASE OF GOODS/SERVICES - SHARED SERVICES OUTSOURCING,STERIA SHARED SERVICES,SHARED SERVICES CONNECTED LTD,1037135772,174137
298,CAB,CABINET OFFICE,"Monday, April 04, 2022",EXP - PURCHASE OF GOODS/SERVICES - SHARED SERVICES OUTSOURCING,STERIA SHARED SERVICES,SHARED SERVICES CONNECTED LTD,1037135772,216204
299,CAB,CABINET OFFICE,"Monday, April 04, 2022",EXP - PURCHASE OF GOODS/SERVICES - SHARED SERVICES OUTSOURCING,STERIA SHARED SERVICES,SHARED SERVICES CONNECTED LTD,1037135772,216204
300,CAB,CABINET OFFICE,"Monday, April 04, 2022",EXP - PURCHASE OF GOODS/SERVICES - PERSONNEL RELATED - PENSIONS PAYROLL CONTRACTOR (FIXED FEE),GBS - PCSPS PENSIONS (ADMIN),MYCSP LTD,1037135780,29245
301,CAB,CABINET OFFICE,"Monday, April 04, 2022",EXP - PURCHASE OF GOODS/SERVICES - PERSONNEL RELATED - PENSIONS PAYROLL CONTRACTOR (FIXED FEE),GBS - PCSPS PENSIONS (ADMIN),MYCSP LTD,1037135780,87184
302,CAB,CABINET OFFICE,"Monday, April 04, 2022",EXP - PURCHASE OF GOODS/SERVICES - TRAINING & DEVELOPMENT,GCS LEVY,KPMG,1037135782,47006
303,CAB,CABINET OFFICE,"Monday, April 04, 2022",Exp - Purchase Of Goods/Services - Consultancy,IPA PFI CONTRACT REVIEW,KPMG,1037135782,116873
304,CAB,CABINET OFFICE,"Monday, April 04, 2022",IA - INFORMATION TECHNOLOGY - COST - ADDITIONS - SOFTWARE ADDITIONS,GRS SERVICE DELIVERY,HMRC,1037135783,34963
305,CAB,CABINET OFFICE,"Monday, April 04, 2022",EXP - PURCHASE OF GOODS/SERVICES - OTHER - RESEARCH AND DEVELOPMENT,OFFICE FOR VETERANS AFFAIRS (PROG),KINGS COLLEGE LONDON,1037135785,142541
306,CAB,CABINET OFFICE,"Monday, April 04, 2022",EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - MONITORING SERVICES,G7 2021 SUMMIT,FOREIGN COMMONWEALTH & DEVELOPMENT OFFICE,2037000698,234775
307,CAB,CABINET OFFICE,"Monday, April 04, 2022",EXP - PURCHASE OF GOODS/SERVICES - AUDIT SERVICES - AUDITOR REMUN-NON AUDIT COSTS,GBS - PCSPS PENSIONS (ADMIN),GOVERNMENT INTERNAL AUDIT AGENCY,2037000701,31678
308,CAB,CABINET OFFICE,"Monday, April 04, 2022",EXP - CURRENT GRANTS TO PRIVATE SECTOR - NON PROFIT INSTITUTIONS SERVING H'HOLD,OFFICE FOR VETERANS AFFAIRS (PROG),RAND EUROPE CIC,4037000250,89950
309,CAB,CABINET OFFICE,"Friday, April 01, 2022",EXP - PURCHASE OF GOODS/SERVICES - TRAINING & DEVELOPMENT,"IPA FUNCTION, PROFESSION AND STANDARDS",ERNST & YOUNG LLP,1037135507,50000
310,CAB,CABINET OFFICE,"Friday, April 01, 2022",EXP - PURCHASE OF GOODS/SERVICES - TRAINING & DEVELOPMENT,IPA PFI CONTRACT REVIEW,ERNST & YOUNG LLP,1037135507,203415
311,CAB,CABINET OFFICE,"Friday, April 01, 2022",EXP - PURCHASE OF GOODS/SERVICES - TRAINING & DEVELOPMENT,IPA PFI CONTRACT REVIEW,ERNST & YOUNG LLP,1037135507,40683
312,CAB,CABINET OFFICE,"Friday, April 01, 2022",EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS - COMPUTER SOFTWARE,COUNSEL,THE NATIONAL ARCHIVES 9014,1037135509,41039
313,CAB,CABINET OFFICE,"Friday, April 01, 2022",Exp - Purchase Of Goods/Services - Consultancy,IPA PFI CONTRACT REVIEW,AMBERSIDE ADVISORS LTD,1037135521,73531
314,CAB,CABINET OFFICE,"Friday, April 01, 2022",Exp - Purchase Of Goods/Services - Consultancy,SOURCING PROGRAMME,PRICE WATERHOUSE COOPERS,1037135523,249573
315,CAB,CABINET OFFICE,"Friday, April 01, 2022",EXP - PURCHASE OF GOODS/SERVICES - TRAINING & DEVELOPMENT,CSHR - FUTURE LEADERS SCHEME,DODS GROUP LTD,1037135525,41250
316,CAB,CABINET OFFICE,"Friday, April 01, 2022",EXP - PURCHASE OF GOODS/SERVICES - TRAINING & DEVELOPMENT,CIVIL SERVICE LIVE,DODS GROUP LTD,1037135525,318000
317,CAB,CABINET OFFICE,"Friday, April 01, 2022",EXP - RENTALS UNDER NON-PFI OPERATING LEASES - OTHER RENTALS - RENT,CABINET OFFICE REGIONAL OFFICES,GOVERNMENT PROPERTY AGENCY-2WM,1037135539,84602
318,CAB,CABINET OFFICE,"Friday, April 01, 2022",EXP - PURCHASE OF GOODS/SERVICES - ACCOMMODATION & BLDNG MANAGEMENT,CABINET OFFICE REGIONAL OFFICES,GOVERNMENT PROPERTY AGENCY-2WM,1037135539,74204
319,CAB,CABINET OFFICE,"Friday, April 01, 2022",EXP - RENTALS UNDER NON-PFI OPERATING LEASES - OTHER RENTALS - RENT,CABINET OFFICE REGIONAL OFFICES,GOVERNMENT PROPERTY AGENCY-2WM,1037135539,78654
320,CAB,CABINET OFFICE,"Friday, April 01, 2022",EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,AID ANALYSIS & INSIGHT TEAM,XMA LTD,1037135541,34493
321,CAB,CABINET OFFICE,"Friday, April 01, 2022",EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,NR COMMS HUB,MANNING GOTTLIEB OMD,1037135550,34746
322,CAB,CABINET OFFICE,"Friday, April 01, 2022",EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,NR COMMS HUB,MANNING GOTTLIEB OMD,1037135550,171442
323,CAB,CABINET OFFICE,"Friday, April 01, 2022",EXP - PURCHASE OF GOODS/SERVICES - OTHER - RESEARCH AND DEVELOPMENT,NR COMMS HUB,YOUGOV PLC,1037135577,69600
324,CAB,CABINET OFFICE,"Friday, April 01, 2022",EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,GRS THIRD PARTY PROVISION,TMP UK LTD,1037135628,202315
325,CAB,CABINET OFFICE,"Friday, April 01, 2022",EXP - PURCHASE OF GOODS/SERVICES - OTHER - RESEARCH AND DEVELOPMENT,M&R ENGAGEMENT.,DEPARTMENT FOR EDUCATION,2037000690,25273
326,CAB,CABINET OFFICE,"Friday, April 01, 2022",EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,GSG S&P PROG ALLOCATION,BEIS DEPARTMENT FOR BUSINESS ENERGY & INDUSTRIAL STRATEGY,2037000695,309000
327,CAB,CABINET OFFICE,"Friday, April 01, 2022",EXP - PURCHASE OF GOODS/SERVICES - OTHER PROFESSIONAL SERVICES,GBS - DELIVERY AND DELIVERY CLUSTER (ADMIN),HM TREASURY,2037000696,39400
328,CAB,CABINET OFFICE,"Friday, April 01, 2022",EXP - RENTALS UNDER NON-PFI OPERATING LEASES - OTHER RENTALS - RENT,1 HORSEGUARDS ROAD,HM TREASURY,2037000696,3318189
329,CAB,CABINET OFFICE,"Friday, April 01, 2022",EXP - RENTALS UNDER NON-PFI OPERATING LEASES - OTHER RENTALS - RENT,1 HORSEGUARDS ROAD,HM TREASURY,2037000696,3464135
330,CAB,CABINET OFFICE,"Friday, April 01, 2022",EXP - PURCHASE OF GOODS/SERVICES - PERSONNEL RELATED - PENSIONS PAYROLL CONTRACTOR (FIXED FEE),GBS - PCSPS PENSIONS (ADMIN),HM TREASURY,2037000696,47500
331,CAB,GPA,"Tuesday, April 05, 2022",Audit Fees,Audit and Bank fees,HM Treasury,14,25250.00
332,CAB,GPA,"Tuesday, April 05, 2022",Professional Services-General,Professional Fees,AECOM Limited,14,60000.00
333,CAB,GPA,"Tuesday, April 05, 2022",Workplace Project Delivery,Workplace Projects,Mitie FM Limited,6,29749.56
334,CAB,GPA,"Tuesday, April 05, 2022",Workplace Project Delivery,Workplace Projects,Mitie FM Limited,13,84605.09
335,CAB,GPA,"Tuesday, April 05, 2022",Interest - PFI,Finance Costs,Home Office,6,2025342.59
336,CAB,GPA,"Tuesday, April 05, 2022",PFI - Fixed Service Charges,PFI Service Charge Exp - FBR,Home Office,9,1364594.92
337,CAB,GPA,"Tuesday, April 05, 2022",Soft FM Variable,Variable FM Exp- FBR,Mitie FM Limited,3,36664.55
338,CAB,GPA,"Wednesday, April 06, 2022",Professional Services-General,Professional Fees,Turner and Townsend Project Management Limited,11,31577.60
339,CAB,GPA,"Wednesday, April 06, 2022",Soft FM Variable,Variable FM Exp- FBR,Mitie FM Limited,3,42430.36
340,CAB,GPA,"Thursday, April 07, 2022",Head Lease Service Charge,Head Lease Service Charge Exp,Avison Young (GVA Grimley) - RC's & utilities,6,44157.95
341,CAB,GPA,"Thursday, April 07, 2022",Head Lease Service Charge,Head Lease Service Charge Exp,Savills (RC's Rent & SC),3,62965.16
342,CAB,GPA,"Thursday, April 07, 2022",Head Lease Service Charge,Head Lease Service Charge Exp,Savills (RC's Rent & SC),7,62965.16
343,CAB,GPA,"Thursday, April 07, 2022",Head Lease Service Charge,Head Lease Service Charge Exp,Savills (RC's Rent & SC),12,25601.22
344,CAB,GPA,"Thursday, April 07, 2022",Workplace Project Delivery,Workplace Projects,ISS Mediclean Ltd,12,67119.54
345,CAB,GPA,"Thursday, April 07, 2022",Workplace Project Delivery,Workplace Projects,ISS Mediclean Ltd,18,99599.67
346,CAB,GPA,"Thursday, April 07, 2022",Workplace Project Delivery,Workplace Projects,ISS Mediclean Ltd,27,371768.33
347,CAB,GPA,"Thursday, April 07, 2022",Workplace Project Delivery,Workplace Projects,ISS Mediclean Ltd,28,74353.67
348,CAB,GPA,"Thursday, April 07, 2022",Workplace Project Delivery,Workplace Projects,ISS Mediclean Ltd,37,32366.59
349,CAB,GPA,"Thursday, April 07, 2022",Workplace Project Delivery,Workplace Projects,ISS Mediclean Ltd,40,315851.00
350,CAB,GPA,"Thursday, April 07, 2022",Workplace Project Delivery,Workplace Projects,ISS Mediclean Ltd,55,40649.68
351,CAB,GPA,"Thursday, April 07, 2022",Rent Expenditure,Head Lease Rent,Savills (RC's Rent & SC),3,229700.11
352,CAB,GPA,"Thursday, April 07, 2022",Rent Expenditure,Head Lease Rent,Savills (RC's Rent & SC),7,99095.96
353,CAB,GPA,"Friday, April 08, 2022",Rent Expenditure,Head Lease Rent,52 Bedford Row Tenant Limited,3,56756.00
354,CAB,GPA,"Friday, April 08, 2022",Rent Expenditure,Head Lease Rent,Mitsubushi Estate London Limited,4,497961.91
355,CAB,GPA,"Tuesday, April 12, 2022",Workplace Project Delivery,Workplace Projects,Ministry of Justice (All invoices),23,115763.54
356,CAB,GPA,"Tuesday, April 12, 2022",Electricity,Utilities Expenditure,EDF Energy,10,44019.95
357,CAB,GPA,"Tuesday, April 12, 2022",Electricity,Utilities Expenditure,EDF Energy,17,56709.77
358,CAB,GPA,"Tuesday, April 12, 2022",Electricity,Utilities Expenditure,EDF Energy,24,112879.20
359,CAB,GPA,"Tuesday, April 12, 2022",Electricity,Utilities Expenditure,EDF Energy,31,74514.50
360,CAB,GPA,"Tuesday, April 12, 2022",Electricity,Utilities Expenditure,EDF Energy,35,56035.66
361,CAB,GPA,"Tuesday, April 12, 2022",Electricity,Utilities Expenditure,EDF Energy,13,55964.82
362,CAB,GPA,"Tuesday, April 12, 2022",Electricity,Utilities Expenditure,EDF Energy,20,73706.31
363,CAB,GPA,"Tuesday, April 12, 2022",Electricity,Utilities Expenditure,EDF Energy,24,67067.32
364,CAB,GPA,"Tuesday, April 12, 2022",Workplace Project Delivery,Workplace Projects,Mitie FM Limited,13,74343.75
365,CAB,GPA,"Tuesday, April 12, 2022",Buildings LCR Project Delivery,Life Cycle Replacement,Mitie FM Limited,3,27520.74
366,CAB,GPA,"Tuesday, April 12, 2022",PFI Soft FM Var VO costs,PFI Variation Charges,Exchequer Partnership No.2 Plc (HGR),27,58583.46
367,CAB,GPA,"Tuesday, April 12, 2022",Soft FM Fixed,Fixed FM Expenditure,Mitie FM Limited,6,119956.30
368,CAB,GPA,"Tuesday, April 12, 2022",FM Management Fees,Variable FM Exp- FBR,Mitie FM Limited,9,118469.63
369,CAB,GPA,"Tuesday, April 12, 2022",Fixed Operational Security,Operational Security Exp - FBR,Mitie FM Limited,18,110478.36
370,CAB,GPA,"Tuesday, April 12, 2022",Fixed Operational Security,Operational Security Exp - FBR,Mitie FM Limited,63,44737.38
371,CAB,GPA,"Tuesday, April 12, 2022",Workplace Project Delivery,Workplace Projects,Morris & Spottiswood Limited,3,304304.57
372,CAB,GPA,"Tuesday, April 12, 2022",Hard FM Client Minor New Works,Workplace Services,ISS Mediclean Ltd,54,713593.47
373,CAB,GPA,"Tuesday, April 12, 2022",Workplace Project Delivery,Workplace Projects,Wagstaff Bros Limited,7,101569.27
374,CAB,GPA,"Tuesday, April 12, 2022",Rent Expenditure,Head Lease Rent,Ministry of Justice (All invoices),7,165435.26
375,CAB,GPA,"Tuesday, April 12, 2022",Business Rates,Rates,Ministry of Justice (All invoices),10,70019.28
376,CAB,GPA,"Tuesday, April 12, 2022",Head Lease Service Charge,Head Lease Service Charge Exp,Ministry of Justice (All invoices),13,165057.56
377,CAB,GPA,"Tuesday, April 12, 2022",Head Lease Service Charge,Head Lease Service Charge Exp,Ministry of Justice (All invoices),16,89017.50
378,CAB,GPA,"Tuesday, April 12, 2022",Rent Expenditure,Head Lease Rent,Ministry of Justice (All invoices),3,82717.63
379,CAB,GPA,"Tuesday, April 12, 2022",Business Rates,Rates,Ministry of Justice (All invoices),6,35009.64
380,CAB,GPA,"Tuesday, April 12, 2022",Head Lease Service Charge,Head Lease Service Charge Exp,Ministry of Justice (All invoices),9,82528.78
381,CAB,GPA,"Tuesday, April 12, 2022",Head Lease Service Charge,Head Lease Service Charge Exp,Ministry of Justice (All invoices),12,44508.75
382,CAB,GPA,"Tuesday, April 12, 2022",Workplace Project Delivery,Workplace Projects,Mitie FM Limited,7,70601.09
383,CAB,GPA,"Wednesday, April 13, 2022",Buildings LCR Project Delivery,Life Cycle Replacement,ISS Mediclean Ltd,61,38285.72
384,CAB,GPA,"Thursday, April 14, 2022",Property Partner Call off,Professional Services,Montagu Evans (ACC 2),13,43927.50
385,CAB,GPA,"Thursday, April 14, 2022",Warehouse Contract Expenditure,GPA Services,Wincanton Holdings Limited,20,1105124.06
