#,Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction number,Amount
329,CAB,Crown Commercial Service,2022-06-10,Moto Charges,Estates Costs - MOTO charges,GPA c/o Montagu Evans LLP,SINV-000015429,138277
330,CAB,Crown Commercial Service,2022-06-13,Staff Away Day Event,Seminars/Room Hire/Conferences,Calder Conferences,SINV-000015459,27057.00
331,CAB,Crown Commercial Service,2022-06-14,Moto Charges,Estates Costs - Fixtures & Fittings,GPA c/o Montagu Evans LLP,SINV-000015475,56645.35
332,CAB,Crown Commercial Service,2022-06-21,MoU Levy Share,MOU Commission Share - Corporate Services,PCC For South Yorkshire,SINV-000015529,330354.32
333,CAB,Crown Commercial Service,2022-06-24,Consultancy,Consultancy Fees (Advice & Guidance),Baringa Partners LLP,SINV-000015578,217944.00
334,CAB,Crown Commercial Service,2022-06-24,Estates Costs,Estates Costs - Additional charges,Internet Videocommunications Ltd,SINV-000015579,104037.60
335,CAB,Crown Commercial Service,2022-06-28,IT Licence,Licence Costs,Softcat,SINV-000015615,124257.89
336,CAB,Crown Commercial Service,2022-06-29,Estates Costs,Estates Costs - Office Furniture & Equipment,GPA c/o Montagu Evans LLP,SINV-000015621,129347.59
337,CAB,Crown Commercial Service,2022-06-29,Estates Costs,Estates Costs - Office Furniture & Equipment,GPA c/o Montagu Evans LLP,SINV-000015626,113552.82
338,CAB,Crown Commercial Service,2022-06-29,GCO Recruitment,GCO Hub Recruitment Costs,CABINET OFFICE,SINV-000015637,67200.00
339,CAB,Crown Commercial Service,2022-06-29,IT Development,IT Development Costs,Kainos Worksmart Ltd,SINV-000015640,29482.00
340,CAB,Crown Commercial Service,2022-06-30,IT Development,IT Development Costs,NQC Ltd,SINV-000015648,106200.00
341,CAB,Crown Commercial Service,2022-06-30,Security Clearance Charges,Ancillary Employment Costs Inc Security Clearances,HOME OFFICE,SINV-000015678,75771.60
