Entity,Vendor Name,Expenditure Account ,Document Number,Clearing Date,Amount (£),Merchant Category
LUL NOMINEE SSL LIMITED,VIKING PRECISION ENGINEERS LTD,Fleet,1031\5109350760,04 Jul 2018,992.50,
LUL NOMINEE BCV LIMITED,CRAIG & DERRICOTT LTD,Fleet,1033\5109342826,16 Jul 2018,992.16,
LUL NOMINEE BCV LIMITED,KINGSBEECH LTD,Equipment Repairs & Maintenance,1033\5109354754,11 Jul 2018,991.20,
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,Agency Staff,1005\5109328829,25 Jun 2018,990.36,
TFL CORPORATE,AXON SOLUTIONS LTD,Computer Software,1001\5109333282,27 Jun 2018,990.00,
TFL CORPORATE,BROOKVEX IMS LTD,Office Accommodation Moves,1001\5109356430,16 Jul 2018,989.98,
LONDON UNDERGROUND LTD,ENGIE SERVICES LTD,Fire and Safety Equipment,1005\5109315060,25 Jun 2018,989.38,
TFL CORPORATE,MORSON HUMAN RESOURCES LTD,Agency Staff,1001\5109341467,16 Jul 2018,989.08,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100248525,29 Jun 2018,988.85,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100253938,04 Jul 2018,988.80,
LONDON RIVER SERVICES LTD,DOLPHIN MARITIME SOFTWARE LTD,Operator Costs,1007\5109350910,05 Jul 2018,987.92,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100246648,27 Jun 2018,987.76,
LONDON UNDERGROUND LTD,VERTICA CONSULTING LIMITED,Lift Maintenance,1005\5109333752,28 Jun 2018,987.15,
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109345757,27 Jun 2018,986.37,
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109354055,11 Jul 2018,986.37,
TRANSPORT TRADING LTD,ACCORDIAL (UK),Building Maintenance & Repairs,1004\5109358407,19 Jul 2018,985.00,
LUL NOMINEE SSL LIMITED,HENRY WILLIAMS LTD,Plant & Equipment Purchases,1031\5109342140,11 Jul 2018,985.00,
LUL NOMINEE BCV LIMITED,KNORR-BREMSE RAIL SERVICES,Fleet,1033\5109342003,16 Jul 2018,984.81,
LONDON BUS SERVICES LTD,NETWORK RAIL,Building Maintenance & Repairs,1006\5109342721,11 Jul 2018,984.60,
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109335084,27 Jun 2018,984.56,
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109335086,27 Jun 2018,984.56,
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109342726,04 Jul 2018,984.56,
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109342728,04 Jul 2018,984.56,
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109342730,04 Jul 2018,984.56,
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109342731,04 Jul 2018,984.56,
RAIL FOR LONDON LIMITED,CLESHAR CONTRACT SERVICES LTD,Management & Support Consultancy,1020\5109338698,04 Jul 2018,983.64,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100262833,13 Jul 2018,982.60,
LUL NOMINEE SSL LIMITED,AJAY ELECTRONICS LTD,Signalling Systems,1031\5109353020,10 Jul 2018,982.50,
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109331559,02 Jul 2018,982.24,
LONDON UNDERGROUND LTD,CITYLINK TELECOMMUNICATIONS LTD,Connect PFI Service Costs,1005\5109343944,27 Jun 2018,982.02,
TRANSPORT TRADING LTD,LONDON BOROUGH OF HACKNEY,Rates,1004\1901659667,27 Jun 2018,981.00,
LUL NOMINEE SSL LIMITED,CODE A WELD HOLDINGS LTD,Protective Clothing,1031\5109342117,25 Jun 2018,980.63,
LONDON UNDERGROUND LTD,COONEEN DEFENCE LTD,Uniforms,1005\5109347853,02 Jul 2018,980.08,
SURFACE TRANSPORT CORP,MATCHTECH GROUP PLC,Agency Staff,1002\5109331920,02 Jul 2018,980.00,
DIAL A RIDE,COACHWORKS LTD,Vehicle Repairs & Maintenance,1010\5109354192,10 Jul 2018,980.00,
TUBE LINES LTD,ROTAFIX (NORTHERN) LTD,Materials,795692,18 Jul 2018,980.00,
TRANSPORT TRADING LTD,HA MARKS LTD,Building Maintenance & Repairs,1004\5109346486,29 Jun 2018,979.96,
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109345611,27 Jun 2018,979.84,
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109349601,04 Jul 2018,979.84,
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109354012,11 Jul 2018,979.84,
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109354028,11 Jul 2018,979.84,
TRANSPORT TRADING LTD,HARRIS INSTALLATIONS SERVICES LTD,Office Accommodation Moves,1004\5109354665,16 Jul 2018,979.80,
TFL CORPORATE,MATCHTECH GROUP PLC,Agency Staff,1001\5109331911,02 Jul 2018,979.77,
LUL NOMINEE SSL LIMITED,KNORR-BREMSE RAIL SERVICES,Fleet,1031\5109340746,16 Jul 2018,978.80,
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,Agency Staff,1005\5109332496,02 Jul 2018,978.19,
TFL CORPORATE,MEDIAEDGE,Radio TV Press Poster Cinema Airtime And Space,1001\5109342987,02 Jul 2018,977.48,
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109318361,16 Jul 2018,976.94,
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109331694,02 Jul 2018,976.80,
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109336140,09 Jul 2018,976.80,
LONDON UNDERGROUND LTD,IRSE,Other Professional Fees,1005\5109344693,18 Jul 2018,976.50,
LUL NOMINEE SSL LIMITED,LANES GROUP PLC,Building Maintenance & Repairs,1031\5109357061,18 Jul 2018,976.28,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100249545,02 Jul 2018,975.25,
SURFACE TRANSPORT CORP,O2 UK LTD,Telephony Mobile,1002\1900055576,04 Jul 2018,975.17,
TRANSPORT TRADING LTD,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1004\5109323932,25 Jun 2018,975.00,
TRANSPORT TRADING LTD,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1004\5109327984,25 Jun 2018,975.00,
TRANSPORT TRADING LTD,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1004\5109336287,09 Jul 2018,975.00,
TRANSPORT TRADING LTD,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1004\5109340977,16 Jul 2018,975.00,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100246935,28 Jun 2018,974.21,
TRANSPORT TRADING LTD,INTERSERVE,Security Services (Guards),1004\5109346499,02 Jul 2018,974.20,
LUL NOMINEE BCV LIMITED,TECFORCE LTD,Fleet,1033\5109334604,02 Jul 2018,974.00,
LUL NOMINEE BCV LIMITED,TECFORCE LTD,Fleet,1033\5109338694,04 Jul 2018,974.00,
TFL CORPORATE,HAYLEY GROUP PLC,Protective Clothing,1001\5109337260,09 Jul 2018,973.08,
LUL NOMINEE SSL LIMITED,SWEETNAM & BRADLEY LTD,Fleet,1031\5109347130,28 Jun 2018,972.50,
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109349628,04 Jul 2018,972.08,
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109354032,11 Jul 2018,972.08,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100249547,02 Jul 2018,971.40,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109336722,09 Jul 2018,971.40,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100251064,02 Jul 2018,971.20,
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109357962,18 Jul 2018,970.93,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100260778,11 Jul 2018,970.25,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100246184,27 Jun 2018,970.20,
LUL NOMINEE SSL LIMITED,FIREBLITZ EXTINGUISHER LTD,Stock Issues - Repairables,1031\5109330361,27 Jun 2018,970.20,
LUL NOMINEE BCV LIMITED,PJB ASSOCIATES LIMITED,Fleet,1033\5109343212,25 Jun 2018,969.23,
LUL NOMINEE BCV LIMITED,PJB ASSOCIATES LIMITED,Fleet,1033\5109347518,02 Jul 2018,969.23,
LUL NOMINEE SSL LIMITED,ISS LTD,Civil Engineering Construction Works,1031\5109343201,25 Jun 2018,969.00,
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109336241,09 Jul 2018,967.67,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100265766,17 Jul 2018,967.20,
LUL NOMINEE SSL LIMITED,LANES GROUP PLC,Building Maintenance & Repairs,1031\5109347127,18 Jul 2018,966.42,
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109328112,25 Jun 2018,966.34,
TRANSPORT TRADING LTD,HA MARKS LTD,Building Maintenance & Repairs,1004\5109346491,29 Jun 2018,966.23,
TUBE LINES LTD,MORGANITE ELECTRICAL CARBON LTD,Materials,794406,29 Jun 2018,966.00,
LONDON TRANSPORT MUSEUM,THE LONDON APPRENTICESHIP COMPANY,Management & Support Consultancy,1011\5109346779,11 Jul 2018,965.76,
LONDON UNDERGROUND LTD,TOYOTA MATERIAL HANDLING UK,Maintenance Materials,1005\5109291409,09 Jul 2018,965.25,
LONDON UNDERGROUND LTD,TOYOTA MATERIAL HANDLING UK,Maintenance Materials,1005\5109354736,11 Jul 2018,965.25,
LONDON UNDERGROUND LTD,TELENT TECHNOLOGY SERVICES LTD,Equipment Repairs & Maintenance,1005\5109346563,18 Jul 2018,964.97,
LONDON UNDERGROUND LTD,AFFINITY FOR BUSINESS,Water,1005\1900203918,25 Jun 2018,964.76,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109328429,25 Jun 2018,964.25,
TUBE LINES LTD,GROSVENOR CONTRACTS LEASING LTD,Vehicles,794532,11 Jul 2018,963.88,
TUBE LINES LTD,GROSVENOR CONTRACTS LEASING LTD,Vehicles,794533,11 Jul 2018,963.88,
TUBE LINES LTD,TNT (UK) LTD,Haulage Services,793515,29 Jun 2018,963.43,
TFL CORPORATE,SARAH HOPE,Management & Support Consultancy,1001\5109356425,16 Jul 2018,963.40,
LUL NOMINEE SSL LIMITED,SELECTEQUIP LTD,Track General Maintenance,1031\5109344411,26 Jun 2018,963.10,
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109327944,25 Jun 2018,962.52,
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109331606,02 Jul 2018,961.88,
LUL NOMINEE SSL LIMITED,TRANSFORGE UK LTD,Civil Engineering Construction Works,1031\5109350889,06 Jul 2018,961.24,
LUL NOMINEE SSL LIMITED,CABLETEC ICS LTD,Fleet,1031\5109334601,02 Jul 2018,960.66,
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109341323,16 Jul 2018,960.00,
TRANSPORT TRADING LTD,DAWLEYS,IT Consultancy,1004\5109350767,06 Jul 2018,960.00,
TUBE LINES LTD,UNILATHE LIMITED,Materials,793432,29 Jun 2018,960.00,
TFL CORPORATE,CORPORATE DOCUMENT SERVICES LTD,Printing For Customer Info Materials,1001\5109355208,16 Jul 2018,959.70,
TFL CORPORATE,CORPORATE DOCUMENT SERVICES LTD,Printing For Customer Info Materials,1001\5109355241,16 Jul 2018,959.70,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100261665,12 Jul 2018,959.55,
LONDON UNDERGROUND LTD,EDENBECK,Building Maintenance & Repairs,1005\5109356423,16 Jul 2018,959.55,
LONDON UNDERGROUND LTD,EURO DIAMOND DRILLING LTD,Minor Property Expenses / Receipts,1005\1900204211,18 Jul 2018,958.50,
PUBLIC CARRIAGE OFFICE,TIM JOHNSTON,Legal Fees,1003\5109359092,19 Jul 2018,957.00,
LT MUSEUM TRADING LTD,CENTRAL BOOKS,Purchase of Books for Resale,1024\1900015598,28 Jun 2018,956.40,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109332204,02 Jul 2018,954.43,
LONDON TRANSPORT MUSEUM,THE LONDON APPRENTICESHIP COMPANY,Agency Staff,1011\5109338373,12 Jul 2018,954.19,
LONDON UNDERGROUND LTD,CAPITA BUSINESS TRAVEL,Hotel Accommodation,1005\1900203736,02 Jul 2018,954.00,
TFL CORPORATE,COLT TECHNOLOGY SERVICES,Software Maintenance,1001\5109334965,27 Jun 2018,953.93,
TUBE LINES LTD,HILLS SPECIALISED SERVICES LTD,Waste Removal,794720,06 Jul 2018,953.50,
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,Agency Staff,1005\5109332473,02 Jul 2018,953.40,
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,Agency Staff,1005\5109332504,02 Jul 2018,953.40,
LUL NOMINEE SSL LIMITED,KNORR-BREMSE RAIL SERVICES,Fleet,1031\5109329700,27 Jun 2018,953.10,
LUL NOMINEE SSL LIMITED,FAIVELEY TRANSPORT,Stock Issues - Repairables,1031\5109342133,20 Jul 2018,953.00,
LONDON UNDERGROUND LTD,O2 UK LTD,Telephony Mobile,1005\1900204105,04 Jul 2018,952.55,
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109340798,16 Jul 2018,952.40,
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109341050,16 Jul 2018,952.40,
LONDON TRANSPORT MUSEUM,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1011\5109334955,27 Jun 2018,952.15,
LONDON TRANSPORT MUSEUM,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1011\5109337881,04 Jul 2018,952.15,
LONDON TRANSPORT MUSEUM,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1011\5109346634,18 Jul 2018,952.15,
LONDON TRANSPORT MUSEUM,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1011\5109346635,18 Jul 2018,952.15,
LUL NOMINEE BCV LIMITED,HAYLEY GROUP PLC,Maintenance Materials,1033\5109331059,27 Jun 2018,952.10,
RAIL FOR LONDON LIMITED,CHAINSTREAM UK LTD,Signalling Systems,1020\5109354898,11 Jul 2018,952.00,
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,Agency Staff,1005\5109336982,09 Jul 2018,951.40,
TFL CORPORATE,BANK OF AMERICA MERRILL LYNCH,Management & Support Consultancy,1001\5109360010,20 Jul 2018,951.37,
TFL CORPORATE,CORPORATE DOCUMENT SERVICES LTD,Printing For Customer Info Materials,1001\5109355229,16 Jul 2018,951.30,
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,Agency Staff,1005\5109328794,25 Jun 2018,950.95,
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,Agency Staff,1005\5109336946,09 Jul 2018,950.95,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109332120,02 Jul 2018,950.76,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109332121,02 Jul 2018,950.76,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109336639,09 Jul 2018,950.76,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109336734,09 Jul 2018,950.76,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109341538,16 Jul 2018,950.76,
LONDON TRANSPORT MUSEUM,SMART TEACHERS,Agency Staff,1011\5109342124,25 Jun 2018,950.00,
LONDON TRANSPORT MUSEUM,ARTBURST LTD,Contractors,1011\5109347783,04 Jul 2018,950.00,
LUL NOMINEE SSL LIMITED,TRANSPORT CARRIER SERVICE,Protective Clothing,1031\5109338677,09 Jul 2018,950.00,
TFL CORPORATE,NCC GROUP SECURITY SERVICES LTD,IT Consultancy,1001\5109342203,25 Jun 2018,950.00,
SURFACE TRANSPORT CORP,WEDDERBURN TRANSPORT PLANNING LTD,Professional Engineering Services,1002\5109351646,09 Jul 2018,950.00,
TUBE LINES LTD,QUATTRO PLANT LTD,Hire Plant & Equipment,795608,20 Jul 2018,950.00,
LONDON BUS SERVICES LTD,MITIE CLEANING & ENVIRONMENTAL,"Maps, Timetables & Fare Information",1006\5109338338,02 Jul 2018,949.64,
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109328287,25 Jun 2018,949.48,
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109331665,02 Jul 2018,949.48,
RAIL FOR LONDON LIMITED,RT TRAINING SOLUTIONS LTD,Staff Training,1020\5109358348,18 Jul 2018,949.00,
RAIL FOR LONDON LIMITED,RT TRAINING SOLUTIONS LTD,Staff Training,1020\5109358349,18 Jul 2018,949.00,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100252246,02 Jul 2018,947.60,
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109323750,25 Jun 2018,947.60,
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109328055,25 Jun 2018,947.60,
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109336343,09 Jul 2018,947.60,
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109341256,16 Jul 2018,947.60,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100244590,25 Jun 2018,947.50,
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,Agency Staff,1005\5109332510,02 Jul 2018,947.43,
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,Agency Staff,1005\5109336945,09 Jul 2018,947.43,
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109336257,09 Jul 2018,946.60,
TFL CORPORATE,MORSON HUMAN RESOURCES LTD,Agency Staff,1001\5109332092,02 Jul 2018,946.00,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100266248,17 Jul 2018,945.80,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109328461,25 Jun 2018,945.37,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109336624,09 Jul 2018,945.37,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109341524,16 Jul 2018,945.37,
PUBLIC CARRIAGE OFFICE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1003\5109327808,25 Jun 2018,945.32,
PUBLIC CARRIAGE OFFICE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1003\5109331823,02 Jul 2018,945.32,
LONDON TRANSPORT MUSEUM,INSIGHT DIRECT UK LIMITED,Maintenance Materials,1011\5109334340,27 Jun 2018,945.09,
LONDON UNDERGROUND LTD,SEYMOUR VALENTINE LTD,Caterers Service Charges,1005\5109347341,02 Jul 2018,944.95,
LONDON UNDERGROUND LTD,SEYMOUR VALENTINE LTD,Caterers Service Charges,1005\5109355013,12 Jul 2018,944.89,
LUL NOMINEE BCV LIMITED,PJB ASSOCIATES LIMITED,Fleet,1033\5109343558,25 Jun 2018,944.23,
LUL NOMINEE BCV LIMITED,PJB ASSOCIATES LIMITED,Fleet,1033\5109356855,16 Jul 2018,944.23,
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109331877,02 Jul 2018,944.00,
TFL CORPORATE,THE EDM GROUP LTD,Document Archive & Storage,1001\5109327060,04 Jul 2018,943.48,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100254345,04 Jul 2018,941.70,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109332118,02 Jul 2018,941.56,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100250059,02 Jul 2018,941.40,
LUL NOMINEE BCV LIMITED,UNDERWOODS ELECTRICAL DISTRBTRS,Electrical & Electronic Engineering,1033\5109359647,20 Jul 2018,941.25,
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109331851,02 Jul 2018,941.24,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109328495,25 Jun 2018,941.17,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109336653,09 Jul 2018,941.17,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109341482,16 Jul 2018,941.17,
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109336443,09 Jul 2018,940.91,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100268284,19 Jul 2018,940.60,
PUBLIC CARRIAGE OFFICE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1003\5109324045,25 Jun 2018,940.31,
SURFACE TRANSPORT CORP,REDSPEED INTERNATIONAL  LTD,Maintenance of Plant & Equipment,1002\5109346799,06 Jul 2018,940.00,
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109345754,27 Jun 2018,939.75,
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109353987,11 Jul 2018,939.75,
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109354084,11 Jul 2018,939.75,
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109358014,18 Jul 2018,939.75,
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109358034,18 Jul 2018,939.75,
LUL NOMINEE BCV LIMITED,PABLON TOOLS LTD ,Maintenance Materials,1033\5109347526,29 Jun 2018,939.00,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109332114,02 Jul 2018,938.97,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109332165,02 Jul 2018,938.97,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109332170,02 Jul 2018,938.97,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109332178,02 Jul 2018,938.97,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109332201,02 Jul 2018,938.97,
TFL CORPORATE,FUSION PEOPLE LIMITED,Agency Staff,1001\5109349524,04 Jul 2018,938.07,
DIAL A RIDE,SOUTHERN MOTOR GROUP CROYDON,Vehicle Repairs & Maintenance,1010\5109347502,29 Jun 2018,938.05,
LONDON UNDERGROUND LTD,CAPITA BUSINESS TRAVEL,Hotel Accommodation,1005\1900203781,04 Jul 2018,938.00,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109328550,25 Jun 2018,937.80,
DIAL A RIDE,SOUTHERN MOTOR GROUP CROYDON,Vehicle Repairs & Maintenance,1010\5109352868,10 Jul 2018,937.68,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100251144,02 Jul 2018,937.60,
TFL CORPORATE,FUSION PEOPLE LIMITED,Agency Staff,1001\5109349609,04 Jul 2018,937.30,
TFL CORPORATE,FUSION PEOPLE LIMITED,Agency Staff,1001\5109349619,04 Jul 2018,937.30,
TFL CORPORATE,FUSION PEOPLE LIMITED,Agency Staff,1001\5109357974,18 Jul 2018,937.30,
TFL CORPORATE,FUSION PEOPLE LIMITED,Agency Staff,1001\5109357980,18 Jul 2018,937.30,
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109327967,25 Jun 2018,937.16,
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109331536,02 Jul 2018,937.16,
LONDON TRANSPORT MUSEUM,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1011\5109342679,11 Jul 2018,936.70,
LONDON TRANSPORT MUSEUM,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1011\5109344068,11 Jul 2018,936.70,
LUL NOMINEE SSL LIMITED,MERSEN UK HOLDINGS LIMITED,Signalling Systems,1031\5109333684,27 Jun 2018,936.69,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109331994,02 Jul 2018,936.33,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109332087,02 Jul 2018,936.33,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109332134,02 Jul 2018,936.33,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109332148,02 Jul 2018,936.33,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109332150,02 Jul 2018,936.33,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109332160,02 Jul 2018,936.33,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109332176,02 Jul 2018,936.33,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109332192,02 Jul 2018,936.33,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109332202,02 Jul 2018,936.33,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109336669,09 Jul 2018,936.33,
TUBE LINES LTD,AVIS BUDGET UK LTD,Vehicle Hire,780689,18 Jul 2018,936.32,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100262765,13 Jul 2018,936.30,
TFL CORPORATE,FUSION PEOPLE LIMITED,Agency Staff,1001\5109353949,11 Jul 2018,936.28,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100266889,18 Jul 2018,935.20,
LONDON TRANSPORT MUSEUM,SMART TEACHERS,Agency Staff,1011\5109339897,04 Jul 2018,935.00,
