Organisational Unit,Benificiary Name,Payment Date,Amount
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-06-01,997.17
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-06-01,997.17
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-06-01,997.17
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-06-18,997.17
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-06-18,997.17
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-06-18,997.17
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-06-18,997.17
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-06-18,997.17
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-06-18,997.17
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-06-18,997.17
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-06-18,997.17
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-06-01,997.16
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-06-01,997.16
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-06-06,996.58
LONDON RIVER SERVICES LTD,EDF ENERGY,2018-06-20,996.53
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-06-01,996.10
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-06-01,996.10
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-06-01,996.10
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-06-01,996.10
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-06-01,996.10
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-06-18,996.10
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-06-18,996.10
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-06-18,996.10
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-06-13,995.88
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-06-01,995.77
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-06-01,995.77
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-06-01,995.77
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-06-01,995.77
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-06-01,995.77
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-06-01,995.77
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-06-01,995.77
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-06-18,995.77
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-06-18,995.77
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-06-18,995.77
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-06-18,995.77
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-06-18,995.77
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-06-18,995.77
TFL CORPORATE,QA LIMITED,2018-06-18,995.00
TFL CORPORATE,QA LIMITED,2018-06-18,995.00
TFL CORPORATE,QA LIMITED,2018-06-18,995.00
TRANSPORT TRADING LTD,GOVNET COMMUNICATIONS,2018-06-20,995.00
RAIL FOR LONDON LIMITED,SPEEDY HIRE DIRECT LTD,2018-06-06,995.00
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-06-01,994.00
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-06-01,994.00
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-06-18,994.00
LONDON UNDERGROUND LTD,ELMDALE WELDING & ENG SUPPLIES LTD,2018-06-04,994.00
LUL NOMINEE SSL LIMITED,HAYLEY GROUP PLC,2018-06-13,994.00
LUL NOMINEE BCV LIMITED,PROGRESS RAIL SERVICES UK LTD,2018-06-13,993.50
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-06-01,992.64
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-06-11,992.64
TUBE LINES LTD,HEGENSCHEIDT-MFD GMBH,2018-06-15,992.59
LUL NOMINEE BCV LIMITED,CRAIG & DERRICOTT LTD,2018-06-20,992.16
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-06-11,991.90
TFL CORPORATE,TMP (UK) LTD,2018-06-20,991.83
TUBE LINES LTD,IVECO RETAIL LTD,2018-06-01,991.68
LUL NOMINEE SSL LIMITED,HAYLEY GROUP PLC,2018-06-11,991.40
PUBLIC CARRIAGE OFFICE,HAYS ACCOUNTANCY PERSONNEL,2018-06-11,991.20
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-06-18,990.36
LUL NOMINEE SSL LIMITED,OTE PRECISION ENGINEERING (UK) LTD,2018-06-13,990.00
LONDON UNDERGROUND LTD,KEY INDUSTRIAL EQUIPMENT,2018-05-30,990.00
LT MUSEUM TRADING LTD,KING AND MCGAW LTD,2018-06-14,990.00
LUL NOMINEE SSL LIMITED,SWEETNAM & BRADLEY LTD,2018-05-30,989.00
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-06-06,988.90
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-06-20,988.90
TRANSPORT TRADING LTD,STRATFORD UTILITIES LIMITED,2018-06-14,988.64
LUL NOMINEE BCV LIMITED,TECFORCE LTD,2018-06-06,988.00
LUL NOMINEE BCV LIMITED,TECFORCE LTD,2018-05-30,988.00
LUL NOMINEE BCV LIMITED,TECFORCE LTD,2018-06-01,988.00
LONDON RIVER SERVICES LTD,DOLPHIN MARITIME SOFTWARE LTD,2018-06-08,987.92
TUBE LINES LTD,CLANCY DOCWRA LTD,2018-06-08,987.85
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-06-13,986.37
PUBLIC CARRIAGE OFFICE,HAYS ACCOUNTANCY PERSONNEL,2018-06-11,986.34
LUL NOMINEE BCV LIMITED,HEGENSCHEIDT-MFD GMBH,2018-06-05,986.00
TRANSPORT TRADING LTD,PRINCEBUILD LIMITED,2018-05-30,985.00
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-06-22,984.65
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,2018-05-30,984.56
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,2018-05-30,984.56
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,2018-06-11,984.56
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,2018-06-11,984.56
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,2018-06-13,984.56
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,2018-06-20,984.56
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,2018-06-20,984.56
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,2018-06-13,984.56
TUBE LINES LTD,SPECIALISED TOOLS & EQUIPMENT,2018-06-06,984.40
LUL NOMINEE BCV LIMITED,BOMBARDIER TRANSPORT UK,2018-06-06,984.12
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-06-01,982.85
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,2018-06-20,982.62
LUL NOMINEE SSL LIMITED,AJAY ELECTRONICS LTD,2018-06-13,982.50
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-06-11,982.04
LUL NOMINEE SSL LIMITED,SIEMENS MOBILITY LTD,2018-06-13,982.00
LONDON UNDERGROUND LTD,WRAGGE & CO,2018-06-20,981.20
TRANSPORT TRADING LTD,LONDON BOROUGH OF HACKNEY,2018-05-31,981.00
TFL CORPORATE,DAWLEYS,2018-06-13,980.00
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-06-06,979.84
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-06-06,979.84
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-06-06,979.84
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-06-13,979.84
TRANSPORT TRADING LTD,BRINDLE INSTALLATIONS LIMITED,2018-06-22,978.44
TUBE LINES LTD,KEY INDUSTRIAL EQUIPMENT,2018-06-15,977.40
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-05-28,977.20
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,2018-06-20,976.94
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-06-11,976.80
TUBE LINES LTD,THE CALLIGRAPHY CENTRE,2018-06-08,976.00
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-06-18,975.80
LONDON UNDERGROUND LTD,SUPPLIES TEAM,2018-05-30,975.46
TUBE LINES LTD,SIXT KENNING LTD,2018-06-01,975.33
TRANSPORT TRADING LTD,HAYS ACCOUNTANCY PERSONNEL,2018-06-01,975.00
TFL CORPORATE,HALCROW GROUP LTD,2018-06-06,975.00
LUL NOMINEE SSL LIMITED,WECS PRECISION LTD,2018-05-31,975.00
LUL NOMINEE SSL LIMITED,WECS PRECISION LTD,2018-05-31,975.00
TUBE LINES LTD,ERIKS INDUSTRIAL SERVICES LTD,2018-06-20,975.00
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-06-11,974.13
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-06-11,974.13
LUL NOMINEE BCV LIMITED,TECFORCE LTD,2018-06-06,974.00
LUL NOMINEE SSL LIMITED,EDENBECK,2018-06-01,973.66
TFL CORPORATE,HAYLEY GROUP PLC,2018-05-30,973.51
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-06-14,971.80
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-06-18,971.40
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-06-13,970.93
TRANSPORT TRADING LTD,UNIVERSAL,2018-06-18,970.00
LUL NOMINEE SSL LIMITED,PRV ENGINEERING LTD,2018-06-18,970.00
LONDON UNDERGROUND LTD,W. CHRISTIE (INDUSTRIAL) LTD,2018-06-06,970.00
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-06-01,969.85
LONDON UNDERGROUND LTD,SEYMOUR VALENTINE LTD,2018-05-30,969.28
LUL NOMINEE BCV LIMITED,PJB ASSOCIATES LIMITED,2018-06-18,969.23
TUBE LINES LTD,QUATTRO PLANT LTD,2018-06-13,969.00
DIAL A RIDE,SOUTHERN MOTOR GROUP CROYDON,2018-06-19,968.66
TRANSPORT TRADING LTD,CORPORATE DOCUMENT SERVICES LTD,2018-06-06,968.61
TRANSPORT TRADING LTD,F J CLEVELAND LLP,2018-06-11,967.71
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-06-01,966.80
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-06-05,966.40
SURFACE TRANSPORT CORP,WRAGGE & CO,2018-06-06,966.00
LONDON TRANSPORT MUSEUM,THE LONDON APPRENTICESHIP COMPANY,2018-06-05,965.76
LONDON TRANSPORT MUSEUM,THE LONDON APPRENTICESHIP COMPANY,2018-06-19,965.76
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-06-18,965.00
DOCKLANDS LIGHT RAILWAY,THE LONDON EYE COMPANY LTD,2018-06-18,964.17
LONDON UNDERGROUND LTD,RS COMPONENTS LTD,2018-06-20,963.90
TFL CORPORATE,SUPPLIES TEAM,2018-05-30,963.75
DIAL A RIDE,S J WOOD SYSTEMS LTD,2018-06-04,963.00
TUBE LINES LTD,CROMWELL GROUP HOLDINGS LTD,2018-06-22,962.88
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-06-11,962.58
LUL NOMINEE SSL LIMITED,ALSTOM TRANSPORT LTD,2018-06-01,961.90
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-06-01,961.45
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-06-11,961.45
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-06-18,961.45
TRANSPORT TRADING LTD,DAWLEYS,2018-06-01,960.00
TRANSPORT TRADING LTD,DAWLEYS,2018-06-11,960.00
LUL NOMINEE BCV LIMITED,TECFORCE LTD,2018-06-06,960.00
TUBE LINES LTD,JOHN DENNIS COACHBUILDERS LTD,2018-05-30,959.72
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-06-01,959.04
TRANSPORT TRADING LTD,MIDNITE EXPRESS INTERNATIONAL,2018-06-04,958.82
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-06-06,958.40
DIAL A RIDE,SOUTHERN MOTOR GROUP CROYDON,2018-06-11,958.13
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-05-29,957.91
TFL CORPORATE,CORPORATE DOCUMENT SERVICES LTD,2018-06-06,957.60
LUL NOMINEE SSL LIMITED,WESTCODE UK LIMITED,2018-06-15,957.60
LONDON UNDERGROUND LTD,RS COMPONENTS LTD,2018-06-13,956.82
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-06-11,956.80
TUBE LINES LTD,SPEEDY ASSET SERVICES LTD,2018-05-30,956.55
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-06-06,955.35
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-06-01,955.20
DIAL A RIDE,SEATBELT SERVICES LTD,2018-06-05,954.40
LUL NOMINEE SSL LIMITED,BOMBARDIER TRANSPORT UK,2018-06-06,954.30
LONDON TRANSPORT MUSEUM,THE LONDON APPRENTICESHIP COMPANY,2018-06-05,954.19
TUBE LINES LTD,NOMIX ENVIRO LTD,2018-06-22,954.00
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-06-11,953.40
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-06-11,953.40
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-06-11,953.40
LONDON TRANSPORT MUSEUM,HAYS ACCOUNTANCY PERSONNEL,2018-06-06,952.15
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-06-06,952.00
LONDON TRANSPORT MUSEUM,ROSIE RUSHTON,2018-05-30,952.00
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-06-01,950.95
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-06-01,950.95
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-06-11,950.95
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-06-11,950.95
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-06-18,950.95
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-06-18,950.95
TFL CORPORATE,PERMANENT WAY INSTITUTION,2018-06-11,950.00
TFL CORPORATE,PERMANENT WAY INSTITUTION,2018-06-13,950.00
RAIL FOR LONDON LIMITED,MECHAN LTD,2018-06-13,950.00
TRANSPORT TRADING LTD,COMMANDER BUILDING SERVICES LTD,2018-06-11,950.00
LONDON UNDERGROUND LTD,A1 RESULTS LTD,2018-06-21,950.00
TUBE LINES LTD,CHAINSTREAM UK LTD,2018-06-22,950.00
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-06-06,949.70
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-06-04,948.60
LONDON UNDERGROUND LTD,CAPITA BUSINESS TRAVEL,2018-06-13,948.13
LUL NOMINEE SSL LIMITED,MANTEC ENGINEERING LTD,2018-06-12,948.00
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-06-11,947.60
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-06-01,947.60
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-06-18,947.43
TFL CORPORATE,MENDIP MEDIA GROUP LTD,2018-06-19,947.15
LONDON BUS SERVICES LTD,O2 UK LTD,2018-06-06,946.80
TFL CORPORATE,MORSON HUMAN RESOURCES LTD,2018-06-11,946.00
LUL NOMINEE BCV LIMITED,UESL,2018-06-12,946.00
LUL NOMINEE BCV LIMITED,TECFORCE LTD,2018-05-30,946.00
LUL NOMINEE BCV LIMITED,TECFORCE LTD,2018-06-01,946.00
TUBE LINES LTD,FELTHAM COACHWORKS LTD,2018-06-15,945.45
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-06-01,945.37
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-06-18,945.37
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-06-18,945.12
LUL NOMINEE BCV LIMITED,KNORR-BREMSE RAIL SERVICES,2018-06-20,945.05
RAIL FOR LONDON LIMITED,INTERFLEET TECHNOLOGY LIMITED,2018-06-20,944.96
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-06-20,944.20
TUBE LINES LTD,REXEL UK LTD,2018-06-22,944.00
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-06-11,942.80
TFL CORPORATE,EVERSHEDS,2018-06-18,942.40
LUL NOMINEE SSL LIMITED,KNORR-BREMSE RAIL SERVICES,2018-06-11,942.00
TRANSPORT TRADING LTD,PREMIER MOVES LTD.,2018-05-29,941.94
LUL NOMINEE SSL LIMITED,SIEGRIST OREL LTD,2018-06-18,941.77
LONDON UNDERGROUND LTD,THAMES WATER UTILITIES LIMITED,2018-06-11,941.67
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-06-01,941.30
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-06-11,941.24
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-06-01,941.17
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-06-18,941.17
TUBE LINES LTD,RAILSERVE LONDON LTD,2018-06-13,940.86
LUL NOMINEE BCV LIMITED,JOHN BRADLEY & SON (SPRINGS) LTD,2018-06-18,940.00
TUBE LINES LTD,BHW GROUP LTD,2018-06-06,940.00
LONDON BUS SERVICES LTD,CABLECRAFT LTD,2018-06-04,939.87
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-06-01,939.75
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-06-06,939.75
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-06-06,939.75
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-06-06,939.75
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-06-06,939.75
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-06-06,939.75
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-06-06,939.75
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-06-13,939.75
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-06-13,939.75
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-06-15,939.50
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-06-13,939.10
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-06-11,938.97
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-06-11,938.97
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-06-11,938.97
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-06-11,938.97
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-06-11,938.97
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-06-18,938.97
TUBE LINES LTD,THE MESSAGING CENTRE LTD,2018-06-08,938.15
TFL CORPORATE,FUSION PEOPLE LIMITED,2018-06-01,938.08
TFL CORPORATE,FUSION PEOPLE LIMITED,2018-06-06,938.07
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-06-01,937.30
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-06-01,937.30
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-06-13,937.30
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-06-13,937.30
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-06-11,937.16
LONDON TRANSPORT MUSEUM,HAYS ACCOUNTANCY PERSONNEL,2018-05-30,936.70
LONDON TRANSPORT MUSEUM,HAYS ACCOUNTANCY PERSONNEL,2018-06-06,936.70
LUL NOMINEE SSL LIMITED,CHARTWAY IND SERVICES LTD,2018-06-22,936.50
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-06-01,936.33
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-06-11,936.33
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-06-11,936.33
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-06-11,936.33
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-06-11,936.33
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-06-11,936.33
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-06-11,936.33
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-06-11,936.33
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-06-11,936.33
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-06-11,936.33
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-06-18,936.33
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-06-11,936.20
SURFACE TRANSPORT CORP,MORSON HUMAN RESOURCES LTD,2018-06-01,936.00
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-06-11,936.00
LONDON UNDERGROUND LTD,HAYS ACCOUNTANCY PERSONNEL,2018-06-01,935.35
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-06-11,935.28
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-06-11,935.04
LONDON TRANSPORT MUSEUM,SMART TEACHERS,2018-05-30,935.00
LONDON TRANSPORT MUSEUM,SMART TEACHERS,2018-06-13,935.00
LONDON TRANSPORT MUSEUM,SMART TEACHERS,2018-06-20,935.00
CYCLE HIRE SCHEME,OTM (UK) LTD,2018-06-13,935.00
TUBE LINES LTD,FELLOWS SALLY T/A SNACKSTOP,2018-06-20,934.80
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-06-11,934.64
DIAL A RIDE,HAYS ACCOUNTANCY PERSONNEL,2018-06-11,934.37
TRANSPORT TRADING LTD,BRINDLE INSTALLATIONS LIMITED,2018-06-14,934.12
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-06-11,933.72
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-06-11,933.72
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-06-18,933.00
TUBE LINES LTD,GROSVENOR CONTRACTS LEASING LTD,2018-06-08,932.79
TUBE LINES LTD,GROSVENOR CONTRACTS LEASING LTD,2018-06-08,932.79
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-06-01,932.75
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-06-01,932.75
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-06-01,932.75
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-06-01,932.75
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-06-11,932.75
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-06-11,932.75
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-06-11,932.75
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-06-18,932.75
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-06-18,932.75
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-06-18,932.75
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-06-12,931.50
RAIL FOR LONDON LIMITED,SUPPLIES TEAM,2018-06-06,930.88
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-06-11,930.12
LUL NOMINEE BCV LIMITED,TYLER BROTHERS (S-IN-A) LTD,2018-06-13,930.00
LUL NOMINEE BCV LIMITED,4 RAIL SERVICES LTD,2018-06-01,930.00
TUBE LINES LTD,4 RAIL SERVICES LTD,2018-06-22,930.00
LONDON UNDERGROUND LTD,HAYS ACCOUNTANCY PERSONNEL,2018-06-01,929.94
LONDON UNDERGROUND LTD,HAYS ACCOUNTANCY PERSONNEL,2018-06-11,929.94
TFL CORPORATE,MATCHTECH GROUP PLC,2018-06-01,929.76
TFL CORPORATE,MATCHTECH GROUP PLC,2018-06-01,929.76
TFL CORPORATE,MATCHTECH GROUP PLC,2018-06-11,929.76
TFL CORPORATE,MATCHTECH GROUP PLC,2018-06-11,929.76
TFL CORPORATE,MATCHTECH GROUP PLC,2018-06-11,929.76
TFL CORPORATE,MATCHTECH GROUP PLC,2018-06-18,929.76
TFL CORPORATE,MATCHTECH GROUP PLC,2018-06-18,929.76
TFL CORPORATE,MATCHTECH GROUP PLC,2018-06-18,929.76
TFL CORPORATE,MATCHTECH GROUP PLC,2018-06-18,929.76
LUL NOMINEE SSL LIMITED,ALEX NANGLE ELECTRICAL LTD,2018-06-05,929.68
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-06-01,929.24
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-06-01,928.54
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-06-01,928.54
LONDON UNDERGROUND LTD,COONEEN DEFENCE LTD,2018-06-19,928.04
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-06-01,927.30
LONDON UNDERGROUND LTD,CAPITA BUSINESS TRAVEL,2018-06-18,927.18
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-06-01,927.17
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-06-18,927.17
LONDON UNDERGROUND LTD,W A FAIRHURST & PARTNERS,2018-06-12,927.00
TFL CORPORATE,MORSON HUMAN RESOURCES LTD,2018-06-01,926.64
TFL CORPORATE,MORSON HUMAN RESOURCES LTD,2018-06-11,926.64
RAIL FOR LONDON LIMITED,JEWSON LTD,2018-06-11,926.50
TUBE LINES LTD,KAISER & KRAFT LTD,2018-06-01,926.50
LUL NOMINEE SSL LIMITED,WJB SERVICES LIMITED,2018-06-14,926.10
RAIL FOR LONDON LIMITED,ATKINS LIMITED,2018-06-20,926.00
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-06-14,925.30
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-06-11,925.16
TRANSPORT TRADING LTD,ENGINEERING DESIGN & ANALYSIS,2018-05-30,925.00
TFL CORPORATE,PULSE MEDIA,2018-06-07,925.00
TRANSPORT TRADING LTD,F J CLEVELAND LLP,2018-06-14,924.84
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-05-29,924.30
TFL CORPORATE,MATCHTECH GROUP PLC,2018-06-18,924.00
LUL NOMINEE BCV LIMITED,HAYLEY GROUP PLC,2018-06-11,923.80
