Organisational Unit,Benificiary Name,Payment Date,Amount
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-08-13,1705.40
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-30,1705.20
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-30,1705.20
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-08-06,1705.20
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-08-06,1705.20
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-08-06,1705.20
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-08-06,1705.20
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-08-13,1705.20
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-08-13,1705.20
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-23,1705.00
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-23,1704.80
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-23,1704.80
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-23,1704.80
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-23,1704.80
RAIL FOR LONDON LIMITED,NEXUS ALPHA LTD,2018-08-07,1704.14
LUL NOMINEE SSL LIMITED,NETWORK RAIL,2018-08-08,1703.83
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-07-23,1703.00
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-08-06,1702.90
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-08-10,1702.60
TUBE LINES LTD,BRUSH TRACTION LTD,2018-08-17,1702.32
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-30,1702.08
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-30,1701.33
SURFACE TRANSPORT CORP,HAYS ACCOUNTANCY PERSONNEL,2018-08-06,1700.32
SURFACE TRANSPORT CORP,HAYS ACCOUNTANCY PERSONNEL,2018-08-06,1700.32
SURFACE TRANSPORT CORP,HAYS ACCOUNTANCY PERSONNEL,2018-07-23,1700.00
SURFACE TRANSPORT CORP,MATCHTECH GROUP PLC,2018-07-23,1700.00
SURFACE TRANSPORT CORP,MATCHTECH GROUP PLC,2018-08-13,1700.00
LONDON UNDERGROUND LTD,PCG ASSOCIATES LIMITED,2018-07-27,1700.00
LONDON UNDERGROUND LTD,4 RAIL SERVICES LTD,2018-08-01,1700.00
TUBE LINES LTD,GK ENGINEERING SERVICES,2018-07-27,1700.00
TFL CORPORATE,FUSION PEOPLE LIMITED,2018-07-25,1699.50
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-07-25,1699.50
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-08-01,1699.50
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-08-15,1699.50
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-08-15,1699.50
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-07-31,1698.05
TUBE LINES LTD,ARBIL LTD,2018-08-03,1695.50
LUL NOMINEE BCV LIMITED,SAFETY KLEEN UK LTD,2018-07-25,1693.38
LUL NOMINEE BCV LIMITED,SAFETY KLEEN UK LTD,2018-07-25,1693.38
LUL NOMINEE BCV LIMITED,SAFETY KLEEN UK LTD,2018-07-25,1693.38
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-07-23,1692.60
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-07-30,1692.60
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-08-06,1692.60
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-08-13,1692.60
LONDON BUS SERVICES LTD,O2 UK LTD,2018-08-01,1690.40
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-07-23,1690.24
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-07-25,1689.70
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-30,1689.25
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-30,1689.00
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-08-06,1689.00
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-08-13,1689.00
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-08-13,1689.00
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-23,1688.60
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-08-06,1687.86
RAIL FOR LONDON LIMITED,CLESHAR CONTRACT SERVICES LTD,2018-08-01,1686.72
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-30,1686.45
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-08-06,1686.45
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-08-13,1686.45
TUBE LINES LTD,GEESINK  NORBA LTD,2018-08-10,1686.40
LUL NOMINEE BCV LIMITED,BOMBARDIER TRANSPORT UK,2018-08-15,1686.00
LUL NOMINEE SSL LIMITED,MORGANITE ELECTRICAL CARBON LTD,2018-07-30,1685.00
LUL NOMINEE SSL LIMITED,TEARNE TRANSFER & DIGITAL PRINT LTD,2018-08-17,1685.00
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-07-30,1684.90
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-08-06,1684.90
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-08-13,1684.90
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-30,1683.70
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-08-06,1683.70
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-08-13,1683.70
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-23,1683.30
LONDON TRANSPORT MUSEUM,ARTISAN PEOPLE,2018-07-25,1682.70
DIAL A RIDE,SOUTHERN MOTOR GROUP CROYDON,2018-07-24,1682.32
LUL NOMINEE SSL LIMITED,KNORR-BREMSE RAIL SERVICES,2018-07-25,1682.00
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-30,1680.32
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-08-13,1680.32
RAIL FOR LONDON LIMITED,PROSPECTS TRAINING SOLUTIONS LTD,2018-07-23,1680.23
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-23,1680.00
RAIL FOR LONDON LIMITED,NETWORK RAIL,2018-08-08,1680.00
LUL NOMINEE SSL LIMITED,MORSON HUMAN RESOURCES LTD,2018-08-15,1680.00
SURFACE TRANSPORT CORP,CITY OF WESTMINSTER,2018-08-06,1679.95
TFL CORPORATE,RULLION ENGINEERING LTD,2018-08-06,1678.95
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-07-23,1678.95
SURFACE TRANSPORT CORP,CSTS LTD,2018-08-08,1677.17
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-08-03,1675.00
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-08-06,1674.54
TUBE LINES LTD,JETWAY ASSOCIATES LTD,2018-08-03,1674.00
TFL CORPORATE,MORSON HUMAN RESOURCES LTD,2018-08-13,1673.25
TUBE LINES LTD,QUATTRO PLANT LTD,2018-07-25,1672.00
TFL CORPORATE,MORSON HUMAN RESOURCES LTD,2018-07-23,1671.60
TFL CORPORATE,MORSON HUMAN RESOURCES LTD,2018-07-30,1671.60
TFL CORPORATE,MORSON HUMAN RESOURCES LTD,2018-08-06,1671.60
LUL NOMINEE BCV LIMITED,WECS PRECISION LTD,2018-08-16,1670.70
LUL NOMINEE BCV LIMITED,WECS PRECISION LTD,2018-08-16,1670.70
TUBE LINES LTD,DIRECT TRACK SOLUTIONS LTD,2018-07-27,1669.52
TFL CORPORATE,O2 UK LTD,2018-07-30,1666.00
TFL CORPORATE,O2 UK LTD,2018-08-15,1666.00
TFL CORPORATE,O2 UK LTD,2018-08-15,1666.00
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-30,1665.72
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-23,1665.40
LUL NOMINEE SSL LIMITED,JONES NUTTALL LTD,2018-08-06,1665.00
LUL NOMINEE BCV LIMITED,COMECH METROLOGY,2018-08-09,1662.03
LONDON UNDERGROUND LTD,GUARDSMAN ENGINEERING LTD,2018-08-01,1662.00
TRANSPORT TRADING LTD,CITY CRUISES PLC,2018-08-02,1661.32
TFL CORPORATE,MORSON HUMAN RESOURCES LTD,2018-08-06,1661.00
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-23,1660.52
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-08-13,1659.35
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-08-06,1658.16
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-07-26,1657.50
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-30,1656.32
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-08-08,1653.00
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-08-15,1653.00
LONDON UNDERGROUND LTD,HOPPECKE INDUSTRIAL BATTERIES,2018-08-01,1651.96
TFL CORPORATE,MATCHTECH GROUP PLC,2018-07-30,1650.87
TFL CORPORATE,MATCHTECH GROUP PLC,2018-08-06,1650.87
LUL NOMINEE BCV LIMITED,COMECH METROLOGY,2018-08-10,1650.71
TFL CORPORATE,QA LIMITED,2018-08-06,1650.60
LUL NOMINEE SSL LIMITED,CLESHAR CONTRACT SERVICES LTD,2018-08-15,1650.16
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-07-31,1650.00
RAIL FOR LONDON LIMITED,STEWART SIGNS LTD,2018-08-08,1650.00
TRANSPORT TRADING LTD,ESA RETAIL,2018-08-08,1650.00
LUL NOMINEE BCV LIMITED,BOMBARDIER TRANSPORT UK,2018-07-23,1650.00
TFL CORPORATE,MATCHTECH GROUP PLC,2018-07-30,1648.80
TFL CORPORATE,MATCHTECH GROUP PLC,2018-08-06,1648.00
RAIL FOR LONDON LIMITED,MATCHTECH GROUP PLC,2018-07-23,1648.00
LUL NOMINEE SSL LIMITED,MORGANITE ELECTRICAL CARBON LTD,2018-08-06,1647.88
TFL CORPORATE,QA LIMITED,2018-07-30,1647.45
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-08-03,1647.00
LUL NOMINEE SSL LIMITED,KNORR-BREMSE RAIL SERVICES,2018-08-15,1646.80
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-08-13,1646.40
LUL NOMINEE BCV LIMITED,CALDERS & GRANDIDGE,2018-08-15,1646.20
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-08-13,1645.20
LUL NOMINEE SSL LIMITED,HAYLEY GROUP PLC,2018-08-15,1644.90
LUL NOMINEE SSL LIMITED,TRANSFORMER MANUFACTURING CO LTD,2018-08-14,1644.25
TFL CORPORATE,EVERSHEDS,2018-07-25,1643.00
TFL CORPORATE,MATCHTECH GROUP PLC,2018-07-30,1640.40
TRANSPORT TRADING LTD,STEELES PROFESSIONAL CLEANING SERVI,2018-08-08,1639.72
TFL CORPORATE,FUSION PEOPLE LIMITED,2018-08-01,1638.49
DIAL A RIDE,DABD,2018-08-17,1638.00
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-08-06,1637.80
LT MUSEUM TRADING LTD,BLUES APPAREL LTD,2018-08-03,1637.50
LUL NOMINEE BCV LIMITED,T-T PUMPS LTD,2018-07-25,1637.04
LONDON UNDERGROUND LTD,PSB UK LTD,2018-08-09,1636.00
LUL NOMINEE SSL LIMITED,WECS PRECISION LTD,2018-08-01,1635.92
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-30,1634.80
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-08-06,1634.80
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-08-06,1634.80
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-08-13,1634.80
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-23,1634.40
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-23,1634.40
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-08-08,1634.30
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-08-08,1634.30
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-08-08,1634.30
TFL CORPORATE,MATCHTECH GROUP PLC,2018-07-23,1632.95
TFL CORPORATE,MATCHTECH GROUP PLC,2018-07-30,1632.95
TFL CORPORATE,MATCHTECH GROUP PLC,2018-08-06,1632.95
TFL CORPORATE,MATCHTECH GROUP PLC,2018-08-13,1632.95
TFL CORPORATE,MORSON HUMAN RESOURCES LTD,2018-07-23,1632.00
LUL NOMINEE BCV LIMITED,BOMBARDIER TRANSPORT UK,2018-08-06,1632.00
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-30,1630.85
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-08-13,1630.85
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-23,1630.45
LUL NOMINEE SSL LIMITED,GILES SECURITY LTD,2018-07-27,1630.00
LUL NOMINEE SSL LIMITED,GBM SERVICES LTD,2018-07-25,1629.94
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-30,1629.80
TRANSPORT TRADING LTD,HANDS CLEANING SERVICES,2018-07-25,1628.88
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-08-13,1628.00
TFL CORPORATE,MORSON HUMAN RESOURCES LTD,2018-07-23,1628.00
TFL CORPORATE,MORSON HUMAN RESOURCES LTD,2018-08-13,1628.00
LONDON UNDERGROUND LTD,MATCHTECH GROUP PLC,2018-07-23,1627.50
LONDON UNDERGROUND LTD,MATCHTECH GROUP PLC,2018-07-30,1627.50
DOCKLANDS LIGHT RAILWAY,FUSION PEOPLE LIMITED,2018-07-27,1627.40
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-07-23,1625.65
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-08-06,1625.65
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-30,1625.40
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-30,1625.40
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-08-06,1625.40
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-08-06,1625.40
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-08-13,1625.40
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-23,1625.00
DIAL A RIDE,D&F ENGINEERING,2018-08-06,1625.00
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-07-31,1624.80
LONDON UNDERGROUND LTD,BROOKVEX IMS LTD,2018-08-16,1624.17
LONDON UNDERGROUND LTD,TWIFLEX LIMITED,2018-07-25,1623.85
LONDON UNDERGROUND LTD,TWIFLEX LIMITED,2018-07-25,1623.85
TFL CORPORATE,MORSON HUMAN RESOURCES LTD,2018-07-30,1620.68
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-08-06,1620.32
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-08-06,1620.32
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-08-06,1620.32
LUL NOMINEE SSL LIMITED,WECS PRECISION LTD,2018-08-17,1620.00
LONDON UNDERGROUND LTD,NORTON & ASSOCIATES LTD,2018-08-15,1620.00
LUL NOMINEE SSL LIMITED,WECS PRECISION LTD,2018-08-01,1619.75
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,2018-08-08,1618.75
LONDON UNDERGROUND LTD,AUTOMATIC TEST SERVICES LTD,2018-07-30,1618.52
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-08-14,1617.30
LONDON UNDERGROUND LTD,OFFICE DEPOT UK,2018-08-15,1616.40
TRANSPORT TRADING LTD,HAYS ACCOUNTANCY PERSONNEL,2018-08-13,1616.18
TFL CORPORATE,CBS OUTDOOR LIMITED,2018-08-06,1612.25
TFL CORPORATE,CBS OUTDOOR LIMITED,2018-08-06,1612.25
TFL CORPORATE,CBS OUTDOOR LIMITED,2018-08-06,1612.25
LONDON UNDERGROUND LTD,EVERSHEDS,2018-08-15,1612.00
LUL NOMINEE SSL LIMITED,1STINRAIL LIMITED,2018-08-01,1612.00
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-08-13,1611.45
TUBE LINES LTD,UNIPART RAIL LTD,2018-08-10,1611.40
TUBE LINES LTD,UNIPART RAIL LTD,2018-08-17,1611.40
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-08-08,1610.00
TFL CORPORATE,DAWLEYS,2018-07-24,1610.00
TFL CORPORATE,DAWLEYS,2018-07-24,1610.00
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-08-06,1609.80
TRANSPORT TRADING LTD,HAYS ACCOUNTANCY PERSONNEL,2018-07-30,1609.64
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-23,1609.48
TRANSPORT TRADING LTD,HAYS ACCOUNTANCY PERSONNEL,2018-07-23,1609.32
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-30,1609.15
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-30,1609.15
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-08-06,1609.15
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-08-06,1609.15
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-23,1608.75
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-23,1608.75
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-08-03,1608.50
LONDON UNDERGROUND LTD,QUAY OFFICE FURNISHERS LTD,2018-08-07,1607.00
TFL CORPORATE,FUSION PEOPLE LIMITED,2018-07-25,1606.80
TFL CORPORATE,SUPPLIES TEAM,2018-08-08,1606.52
LONDON UNDERGROUND LTD,WESTCODE UK LIMITED,2018-08-09,1606.20
LONDON UNDERGROUND LTD,CITYLINK TELECOMMUNICATIONS LTD,2018-08-13,1605.00
LUL NOMINEE SSL LIMITED,KNORR-BREMSE RAIL SERVICES,2018-07-25,1604.80
TRANSPORT TRADING LTD,HAYS ACCOUNTANCY PERSONNEL,2018-07-23,1603.16
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-07-25,1603.00
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-08-15,1602.50
TFL CORPORATE,MATCHTECH GROUP PLC,2018-08-13,1602.32
TUBE LINES LTD,MORGANITE ELECTRICAL CARBON LTD,2018-08-01,1602.00
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-07-31,1601.50
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-07-30,1601.00
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-07-31,1600.00
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-08-16,1600.00
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-23,1600.00
TFL CORPORATE,MORSON HUMAN RESOURCES LTD,2018-07-30,1600.00
TFL CORPORATE,MORSON HUMAN RESOURCES LTD,2018-08-06,1600.00
LONDON UNDERGROUND LTD,GMH PLANNING LTD,2018-08-16,1600.00
TFL CORPORATE,PHOENIX MOTORCYCLE TRAINING LIMITED,2018-08-13,1600.00
SURFACE TRANSPORT CORP,CITY OF WESTMINSTER,2018-08-01,1600.00
LUL NOMINEE SSL LIMITED,ALSTOM TRANSPORT LTD,2018-07-25,1600.00
LUL NOMINEE BCV LIMITED,MORGANITE ELECTRICAL CARBON LTD,2018-07-25,1599.40
LUL NOMINEE BCV LIMITED,MORGANITE ELECTRICAL CARBON LTD,2018-08-15,1599.40
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-30,1599.05
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-08-06,1599.05
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-08-13,1599.05
LUL NOMINEE BCV LIMITED,SWEETNAM & BRADLEY LTD,2018-07-24,1598.80
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-23,1598.65
LONDON UNDERGROUND LTD,RJC (UK) LTD,2018-08-08,1598.10
LUL NOMINEE BCV LIMITED,MORSON HUMAN RESOURCES LTD,2018-08-13,1597.68
TFL CORPORATE,MORSON HUMAN RESOURCES LTD,2018-07-23,1597.20
LUL NOMINEE BCV LIMITED,TWIFLEX LIMITED,2018-08-01,1596.70
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-30,1596.28
LONDON UNDERGROUND LTD,COONEEN DEFENCE LTD,2018-07-30,1595.52
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-08-06,1594.99
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-30,1594.92
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-23,1594.71
TUBE LINES LTD,ASSA ABLOY LTD,2018-07-27,1594.00
TFL CORPORATE,BURGES SALMON LLP,2018-07-30,1593.95
LUL NOMINEE BCV LIMITED,WECS PRECISION LTD,2018-07-27,1592.00
LUL NOMINEE SSL LIMITED,KNORR-BREMSE RAIL SERVICES,2018-08-15,1591.00
LONDON UNDERGROUND LTD,COONEEN DEFENCE LTD,2018-08-08,1586.60
TFL CORPORATE,FUSION PEOPLE LIMITED,2018-08-15,1586.20
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-08-09,1586.10
LUL NOMINEE BCV LIMITED,TRB LIGHTWEIGHT STRUCTURES,2018-08-01,1584.94
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-07-30,1584.60
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-08-06,1584.60
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-08-06,1584.60
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-08-13,1584.60
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-30,1584.50
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-08-06,1584.50
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-23,1583.46
LONDON UNDERGROUND LTD,ENGIE SERVICES LTD,2018-08-06,1582.55
LUL NOMINEE BCV LIMITED,PROGRESS RAIL SERVICES UK LTD,2018-08-08,1581.13
LUL NOMINEE BCV LIMITED,T-T PUMPS LTD,2018-07-30,1581.12
LUL NOMINEE SSL LIMITED,BOMBARDIER TRANSPORT UK,2018-08-08,1580.85
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-08-13,1580.32
DIAL A RIDE,SOUTHERN MOTOR GROUP CROYDON,2018-07-25,1580.11
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-07-23,1579.05
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-07-23,1579.05
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-08-06,1579.05
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-07-25,1578.90
RAIL FOR LONDON LIMITED,CHAINSTREAM UK LTD,2018-07-26,1576.00
RAIL FOR LONDON LIMITED,CHAINSTREAM UK LTD,2018-07-26,1576.00
RAIL FOR LONDON LIMITED,CHAINSTREAM UK LTD,2018-08-08,1576.00
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-07-23,1575.20
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-08-06,1575.20
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-08-13,1575.20
TRANSPORT TRADING LTD,DUO,2018-08-15,1575.00
TUBE LINES LTD,MASTERNAUT (UK) LTD,2018-08-17,1575.00
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-08-13,1574.96
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-08-13,1574.90
TRANSPORT TRADING LTD,CORPORATE DOCUMENT SERVICES LTD,2018-07-25,1573.95
DOCKLANDS LIGHT RAILWAY,FUSION PEOPLE LIMITED,2018-08-07,1573.26
RAIL FOR LONDON LIMITED,CLESHAR CONTRACT SERVICES LTD,2018-07-30,1573.15
LONDON UNDERGROUND LTD,FAYS METALS LTD,2018-08-01,1573.00
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-07-23,1571.90
TFL CORPORATE,QA LIMITED,2018-08-06,1571.85
TFL CORPORATE,QA LIMITED,2018-08-08,1570.00
TFL CORPORATE,MORSON HUMAN RESOURCES LTD,2018-07-30,1569.88
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-07-23,1569.88
TUBE LINES LTD,SPEEDY ASSET SERVICES LTD,2018-07-27,1569.49
TFL CORPORATE,QA LIMITED,2018-07-30,1568.70
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-23,1567.00
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-07-23,1566.98
LUL NOMINEE SSL LIMITED,SIEMENS MOBILITY LIMITED,2018-08-15,1566.50
LUL NOMINEE BCV LIMITED,DESIGN AND TECHNICAL SERVICES UK,2018-07-23,1566.40
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-08-13,1566.05
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-23,1565.65
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-08-13,1564.45
LONDON UNDERGROUND LTD,COONEEN DEFENCE LTD,2018-07-30,1564.08
TFL CORPORATE,FUSION PEOPLE LIMITED,2018-07-25,1563.80
TFL CORPORATE,FUSION PEOPLE LIMITED,2018-07-25,1563.80
TFL CORPORATE,FUSION PEOPLE LIMITED,2018-08-01,1563.80
TRANSPORT TRADING LTD,TAGS LTD,2018-07-23,1563.50
TFL CORPORATE,CAPITA BUSINESS SERVICES LTD,2018-07-25,1560.00
TFL CORPORATE,DAWLEYS,2018-08-15,1560.00
LUL NOMINEE BCV LIMITED,VARIO PRESS LTD,2018-08-08,1560.00
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-08-06,1559.92
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-08-13,1559.56
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-08-08,1558.85
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-08-06,1558.80
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-08-13,1558.80
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-08-13,1558.80
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-23,1558.40
SURFACE TRANSPORT CORP,BT SERVICE AGILITY,2018-08-06,1557.85
