Organisational Unit,Benificiary Name,Payment Date,Amount
LONDON UNDERGROUND LTD,MATCHTECH GROUP PLC,2017-07-24,1802.50
LONDON UNDERGROUND LTD,MATCHTECH GROUP PLC,2017-07-24,1802.50
LONDON UNDERGROUND LTD,MATCHTECH GROUP PLC,2017-07-31,1802.50
LONDON UNDERGROUND LTD,MATCHTECH GROUP PLC,2017-07-31,1802.50
LONDON UNDERGROUND LTD,MATCHTECH GROUP PLC,2017-08-07,1802.50
LONDON UNDERGROUND LTD,MATCHTECH GROUP PLC,2017-08-07,1802.50
LONDON UNDERGROUND LTD,MATCHTECH GROUP PLC,2017-08-14,1802.50
LONDON UNDERGROUND LTD,MATCHTECH GROUP PLC,2017-08-14,1802.50
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-07-26,1802.50
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-08-16,1802.50
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-08-16,1802.50
DIAL A RIDE,SOUTHERN MOTOR GROUP CROYDON,2017-08-11,1802.31
SURFACE TRANSPORT CORP,UK POWER NETWORKS LTD,2017-08-16,1802.00
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2017-07-27,1801.25
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-07-24,1800.75
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-07-24,1800.75
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-07-31,1800.75
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-07-31,1800.75
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-07-31,1800.75
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-08-07,1800.75
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-08-07,1800.75
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-08-07,1800.75
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-08-07,1800.75
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-08-07,1800.75
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-08-14,1800.75
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-08-14,1800.75
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-08-14,1800.75
TRANSPORT TRADING LTD,MORSON HUMAN RESOURCES LTD,2017-07-24,1800.75
TRANSPORT TRADING LTD,MORSON HUMAN RESOURCES LTD,2017-08-14,1800.75
LUL NOMINEE BCV LIMITED,IMI NORGREN LTD,2017-08-02,1800.40
TFL CORPORATE,HAY & TAY LIMITED,2017-08-02,1800.12
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-08-02,1800.00
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-08-09,1800.00
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-08-16,1800.00
LONDON UNDERGROUND LTD,INTEGA BUILDING CONSULTANCY LTD,2017-08-14,1800.00
LONDON UNDERGROUND LTD,INTEGA BUILDING CONSULTANCY LTD,2017-08-14,1800.00
LUL NOMINEE BCV LIMITED,HARMILL SYSTEMS LTD,2017-07-28,1800.00
LUL NOMINEE BCV LIMITED,SIGN GRAFX LTD,2017-08-10,1800.00
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-08-07,1800.00
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-08-14,1800.00
TFL CORPORATE,SCROLL LLP,2017-07-26,1800.00
TFL CORPORATE,VCCP GROUP LLP,2017-07-26,1800.00
TFL CORPORATE,VCCP GROUP LLP,2017-07-26,1800.00
TFL CORPORATE,VCCP GROUP LLP,2017-07-26,1800.00
TFL CORPORATE,DAWLEYS,2017-08-11,1800.00
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-07-31,1800.00
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-08-07,1800.00
TFL CORPORATE,BPP PROFESSIONAL EDUCATION LTD,2017-07-26,1798.12
RAIL FOR LONDON LIMITED,AGENTIS WORKWEAR LTD,2017-08-04,1797.90
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-07-31,1797.39
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2017-08-07,1796.00
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-08-07,1795.90
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-08-07,1795.90
LUL NOMINEE BCV LIMITED,PARKER HANNIFIN LTD,2017-07-31,1795.71
LONDON UNDERGROUND LTD,MATCHTECH GROUP PLC,2017-07-24,1795.15
LONDON UNDERGROUND LTD,MATCHTECH GROUP PLC,2017-07-31,1795.15
LONDON UNDERGROUND LTD,MATCHTECH GROUP PLC,2017-08-07,1795.15
LONDON UNDERGROUND LTD,MATCHTECH GROUP PLC,2017-08-14,1795.15
LONDON UNDERGROUND LTD,COONEEN DEFENCE LIMITED,2017-08-18,1792.50
TUBELINES LTD,THALES GROUND TRANSPORTATION SYSTEM,2017-08-02,1792.29
LONDON UNDERGROUND LTD,MATCHTECH GROUP PLC,2017-07-24,1791.60
LONDON UNDERGROUND LTD,MATCHTECH GROUP PLC,2017-07-31,1791.60
LONDON UNDERGROUND LTD,MATCHTECH GROUP PLC,2017-07-31,1791.60
LONDON UNDERGROUND LTD,MATCHTECH GROUP PLC,2017-08-07,1791.60
LONDON UNDERGROUND LTD,MATCHTECH GROUP PLC,2017-08-07,1791.60
LUL NOMINEE SSL LIMITED,SWEETNAM & BRADLEY LTD,2017-08-09,1791.51
LUL NOMINEE SSL LIMITED,SWEETNAM & BRADLEY LTD,2017-08-10,1791.51
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-07-31,1790.80
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-07-31,1790.80
DOCKLANDS LIGHT RAILWAY,ARDENT MANAGEMENT LTD,2017-08-18,1789.83
LONDON UNDERGROUND LTD,MATCHTECH GROUP PLC,2017-07-24,1789.20
LONDON UNDERGROUND LTD,MATCHTECH GROUP PLC,2017-07-31,1789.20
LONDON UNDERGROUND LTD,MATCHTECH GROUP PLC,2017-08-07,1789.20
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-07-31,1788.25
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-07-31,1788.25
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-08-14,1788.25
TUBELINES LTD,DUKES OF LONDON,2017-08-02,1787.39
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,2017-08-09,1787.00
TUBELINES LTD,CUSTOM BRAKES & HYDRAULICS LTD,2017-08-18,1786.50
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-07-24,1785.00
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-08-07,1785.00
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-08-14,1785.00
LUL NOMINEE BCV LIMITED,ROWE HANKINS LTD,2017-08-02,1783.43
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,2017-08-02,1781.10
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-07-24,1780.65
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-07-24,1780.65
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-07-31,1780.65
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-07-31,1780.65
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-08-07,1780.65
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-08-07,1780.65
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-08-14,1780.65
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-07-24,1780.65
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-07-31,1780.65
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-08-07,1780.65
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-08-14,1780.65
LONDON UNDERGROUND LTD,VIKING PRECISION ENGINEERS LTD,2017-08-18,1780.00
TFL CORPORATE,QA LIMITED,2017-07-26,1780.00
TFL CORPORATE,QA LIMITED,2017-07-26,1780.00
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-07-24,1780.00
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-07-31,1780.00
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-08-07,1780.00
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-08-14,1780.00
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-07-24,1779.65
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-08-07,1779.65
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-08-14,1779.65
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-08-14,1779.52
SURFACE TRANSPORT CORP,HAYS SPECIALIST RECRUITMENT LTD,2017-07-24,1779.50
SURFACE TRANSPORT CORP,HAYS SPECIALIST RECRUITMENT LTD,2017-07-31,1779.50
SURFACE TRANSPORT CORP,HAYS SPECIALIST RECRUITMENT LTD,2017-08-07,1779.50
TUBELINES LTD,SPECIFIC PROJECTS LTD,2017-08-11,1778.80
LUL NOMINEE BCV LIMITED,ROWE HANKINS LTD,2017-08-09,1778.73
TUBELINES LTD,MATISA (UK) LIMITED,2017-08-16,1777.50
SURFACE TRANSPORT CORP,SSE CONTRACTING,2017-07-24,1776.99
SURFACE TRANSPORT CORP,MORSON HUMAN RESOURCES LTD,2017-08-14,1776.00
TFL CORPORATE,ESRI (UK) LIMITED,2017-07-26,1774.67
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-08-09,1774.14
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-07-24,1772.24
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-07-24,1771.90
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-07-31,1771.90
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-08-07,1771.90
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-08-07,1771.90
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-07-24,1771.90
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-07-24,1771.90
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-07-31,1771.90
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-08-07,1771.90
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-08-14,1771.90
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-08-14,1771.90
TUBELINES LTD,REO SERVICES LONDON LTD,2017-08-04,1767.90
LUL NOMINEE BCV LIMITED,MORGANITE ELECTRICAL CARBON LTD,2017-07-31,1767.50
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2017-08-02,1766.75
LONDON UNDERGROUND LTD,XRAIL GROUP LIMITED,2017-07-24,1766.65
LONDON UNDERGROUND LTD,XRAIL GROUP LIMITED,2017-08-07,1766.65
LONDON UNDERGROUND LTD,SEYMOUR VALENTINE LTD,2017-08-15,1766.30
LONDON UNDERGROUND LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-07-31,1764.36
LONDON UNDERGROUND LTD,CEMBRE LTD,2017-07-31,1764.00
TUBELINES LTD,GLENAIR UK LTD,2017-07-28,1764.00
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-07-26,1763.30
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-08-09,1763.30
TUBELINES LTD,PROMAIN UK LIMITED,2017-08-16,1759.30
LUL NOMINEE BCV LIMITED,VIKING PRECISION ENGINEERS LTD,2017-08-09,1758.72
LUL NOMINEE SSL LIMITED,ALSTOM TRANSPORT LTD,2017-08-07,1756.65
DIAL A RIDE,TRADITIONAL BUILDERS  & CONTRACTORS,2017-08-11,1756.60
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-07-31,1756.00
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,2017-08-02,1755.10
SURFACE TRANSPORT CORP,MARINE & RISK CONSULTANTS LTD,2017-08-11,1755.00
PUBLIC CARRIAGE OFFICE,NSL LTD,2017-07-26,1754.90
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-07-24,1754.17
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-07-31,1754.17
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-07-31,1754.15
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-07-24,1753.12
LUL NOMINEE SSL LIMITED,KNORR-BREMSE RAIL SERVICES,2017-08-07,1752.20
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-07-24,1751.64
LONDON UNDERGROUND LTD,MATCHTECH GROUP PLC,2017-08-14,1751.00
DOCKLANDS LIGHT RAILWAY,FUSION PEOPLE LIMITED,2017-08-07,1750.00
RAIL FOR LONDON LIMITED,QUATTRO PLANT LTD,2017-08-16,1750.00
SURFACE TRANSPORT CORP,STREET BEHAVIOUR LTD,2017-08-09,1750.00
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-07-24,1750.00
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-07-24,1750.00
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-07-24,1750.00
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-07-31,1750.00
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-08-07,1750.00
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-08-07,1750.00
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-08-14,1750.00
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-08-14,1750.00
TFL CORPORATE,SCROLL LLP,2017-08-16,1750.00
TUBELINES LTD,TYLER BROTHERS (S-IN-A) LTD,2017-08-11,1750.00
TUBELINES LTD,TYLER BROTHERS (S-IN-A) LTD,2017-08-11,1750.00
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-07-31,1749.30
SURFACE TRANSPORT CORP,STREET BEHAVIOUR LTD,2017-07-28,1749.00
LUL NOMINEE BCV LIMITED,ROWE HANKINS LTD,2017-08-09,1748.18
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-07-31,1746.96
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-07-26,1745.04
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-07-26,1745.04
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-07-26,1745.04
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-08-09,1745.04
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-08-09,1745.04
SURFACE TRANSPORT CORP,SR PRINT MANAGEMENT LIMITED,2017-07-25,1744.00
RAIL FOR LONDON LIMITED,NETWORK RAIL,2017-08-02,1742.83
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-07-24,1742.55
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-07-31,1742.55
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-08-07,1742.55
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-08-14,1742.55
LONDON UNDERGROUND LTD,TELENT TECHNOLOGY SERVICES LTD,2017-07-26,1740.67
LUL NOMINEE SSL LIMITED,HAYLEY GROUP PLC,2017-08-02,1740.00
LONDON UNDERGROUND LTD,MATCHTECH GROUP PLC,2017-08-07,1738.13
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-07-24,1738.00
RAIL FOR LONDON LIMITED,MORSON HUMAN RESOURCES LTD,2017-08-07,1736.96
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2017-07-31,1736.46
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2017-08-07,1736.46
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2017-08-07,1736.46
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-08-07,1734.29
SURFACE TRANSPORT CORP,MATCHTECH GROUP PLC,2017-07-24,1733.20
SURFACE TRANSPORT CORP,MATCHTECH GROUP PLC,2017-07-24,1733.20
SURFACE TRANSPORT CORP,MATCHTECH GROUP PLC,2017-07-31,1733.20
SURFACE TRANSPORT CORP,MATCHTECH GROUP PLC,2017-08-07,1733.20
SURFACE TRANSPORT CORP,MATCHTECH GROUP PLC,2017-08-14,1733.20
TFL CORPORATE,MORSON HUMAN RESOURCES LTD,2017-08-07,1731.80
TFL CORPORATE,MORSON HUMAN RESOURCES LTD,2017-08-14,1731.80
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-07-24,1731.36
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-07-26,1730.40
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-07-26,1730.40
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-08-02,1730.40
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-08-02,1730.40
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-08-09,1730.40
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-08-16,1730.40
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-08-16,1730.40
TFL CORPORATE,CAP GEMINI UK PLC,2017-07-26,1729.95
TRANSPORT TRADING LTD,JNG CONSTRUCTION & ENGINEERING,2017-07-26,1729.89
LONDON UNDERGROUND LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-07-24,1729.76
LONDON UNDERGROUND LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-08-14,1729.76
LUL NOMINEE SSL LIMITED,TELENT TECHNOLOGY SERVICES LTD,2017-08-16,1729.01
RAIL FOR LONDON LIMITED,CLEMTECH TECHNICAL RECRUITMENT LTD,2017-08-02,1728.00
RAIL FOR LONDON LIMITED,CLEMTECH TECHNICAL RECRUITMENT LTD,2017-08-02,1728.00
RAIL FOR LONDON LIMITED,CLEMTECH TECHNICAL RECRUITMENT LTD,2017-08-02,1728.00
RAIL FOR LONDON LIMITED,CLEMTECH TECHNICAL RECRUITMENT LTD,2017-08-02,1728.00
SURFACE TRANSPORT CORP,CASTLE WATER LIMITED,2017-08-16,1727.58
SURFACE TRANSPORT CORP,MORSON HUMAN RESOURCES LTD,2017-07-31,1727.20
LUL NOMINEE BCV LIMITED,TELENT TECHNOLOGY SERVICES LTD,2017-07-24,1725.77
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-08-07,1725.30
SURFACE TRANSPORT CORP,LONDON BOROUGH OF LAMBETH,2017-08-16,1725.00
TUBELINES LTD,GT GET TAXI (UK) LTD,2017-08-11,1724.01
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-08-14,1723.60
LUL NOMINEE SSL LIMITED,EDENBECK,2017-07-26,1722.94
LONDON UNDERGROUND LTD,SUPPLIES TEAM LTD,2017-08-16,1722.70
SURFACE TRANSPORT CORP,UK POWER NETWORKS LTD,2017-08-16,1722.00
SURFACE TRANSPORT CORP,UK POWER NETWORKS LTD,2017-08-16,1722.00
SURFACE TRANSPORT CORP,UK POWER NETWORKS LTD,2017-08-16,1722.00
SURFACE TRANSPORT CORP,UK POWER NETWORKS LTD,2017-08-16,1722.00
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-08-14,1721.24
CYCLE HIRE SCHEME,SERCO LTD,2017-07-26,1720.96
LUL NOMINEE BCV LIMITED,I M KELLY RAIL LTD,2017-08-16,1720.00
TFL CORPORATE,THE DOCTORS LABORATORY LTD,2017-08-16,1718.20
LUL NOMINEE SSL LIMITED,SWEETNAM & BRADLEY LTD,2017-08-02,1717.98
LONDON UNDERGROUND LTD,FORCE TECHNOLOGIES LTD,2017-08-07,1717.50
TUBELINES LTD,PABLON TOOLS LIMITED,2017-08-02,1717.16
LUL NOMINEE BCV LIMITED,HAYLEY GROUP PLC,2017-07-24,1716.00
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-08-14,1715.00
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-07-26,1714.55
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-08-09,1714.55
LUL NOMINEE SSL LIMITED,DAE SYSTEMS LTD,2017-08-09,1714.00
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-08-14,1712.00
TUBELINES LTD,UNIPART RAIL LTD,2017-08-16,1711.40
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-08-02,1710.12
LUL NOMINEE BCV LIMITED,PROGRESS RAIL SERVICES UK LTD,2017-08-09,1710.00
LUL NOMINEE BCV LIMITED,LH-PLC,2017-07-26,1710.00
RAIL FOR LONDON LIMITED,TECFORCE LTD,2017-08-16,1710.00
RAIL FOR LONDON LIMITED,TECFORCE LTD,2017-08-16,1710.00
RAIL FOR LONDON LIMITED,TECFORCE LTD,2017-08-16,1710.00
RAIL FOR LONDON LIMITED,TECFORCE LTD,2017-08-16,1710.00
TFL CORPORATE,DAWLEYS,2017-08-11,1710.00
LONDON UNDERGROUND LTD,BT SERVICE AGILITY,2017-07-26,1708.91
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-07-31,1708.00
LONDON UNDERGROUND LTD,MATCHTECH GROUP PLC,2017-07-31,1706.10
LONDON UNDERGROUND LTD,MATCHTECH GROUP PLC,2017-08-07,1706.10
LONDON UNDERGROUND LTD,MATCHTECH GROUP PLC,2017-08-14,1706.10
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-07-26,1706.10
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-08-02,1706.10
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-08-09,1706.10
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-08-16,1706.10
TFL CORPORATE,COMPUTACENTER,2017-07-26,1705.56
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,2017-08-07,1705.00
LUL NOMINEE BCV LIMITED,KNORR-BREMSE RAIL SERVICES,2017-08-14,1705.00
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-08-07,1703.00
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-08-14,1703.00
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-08-14,1703.00
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-08-07,1701.15
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-08-14,1701.15
LUL NOMINEE BCV LIMITED,BOMBARDIER TRANSPORT UK,2017-08-16,1701.00
LUL NOMINEE BCV LIMITED,BOMBARDIER TRANSPORT UK,2017-08-16,1701.00
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-07-31,1701.00
LONDON TRANSPORT MUSEUM,TEMPE MARIA NELL,2017-08-14,1700.00
LONDON UNDERGROUND LTD,INTERACT,2017-07-24,1700.00
LONDON UNDERGROUND LTD,4 RAIL SERVICES LTD,2017-08-07,1700.00
LT MUSEUM TRADING LTD,ALBION REMOVALS,2017-08-09,1700.00
RAIL FOR LONDON LIMITED,CHAINSTREAM UK LTD,2017-08-04,1700.00
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-07-31,1700.00
TFL CORPORATE,HILLBREAK (APC SUCCESS) LTD,2017-07-26,1700.00
LONDON UNDERGROUND LTD,MATCHTECH GROUP PLC,2017-08-07,1699.50
LONDON UNDERGROUND LTD,MATCHTECH GROUP PLC,2017-08-14,1699.50
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-07-26,1699.50
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-08-02,1699.50
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-08-02,1699.50
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-08-09,1699.50
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-08-09,1699.50
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-08-16,1699.50
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-08-16,1699.50
RAIL FOR LONDON LIMITED,BOMBARDIER TRANSPORT UK,2017-08-09,1698.00
TRANSPORT TRADING LTD,DEEPSTORE,2017-08-10,1697.84
LONDON UNDERGROUND LTD,COONEEN DEFENCE LIMITED,2017-08-18,1697.80
TFL CORPORATE,DAWLEYS,2017-07-24,1695.00
TUBELINES LTD,MACHINE TOOL ENGINEERS,2017-08-11,1695.00
LUL NOMINEE SSL LIMITED,PNEUMATROL LTD,2017-07-28,1694.50
PUBLIC CARRIAGE OFFICE,AGENTIS WORKWEAR LTD,2017-08-02,1693.00
LONDON UNDERGROUND LTD,PREMIER CALIBRATION LTD,2017-08-09,1691.50
TFL CORPORATE,DAWLEYS,2017-08-14,1690.00
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-07-24,1689.76
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-07-31,1689.76
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-08-14,1689.76
LONDON BUS SERVICES LTD,CORPORATE DOCUMENT SERVICES LTD,2017-08-16,1688.40
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-07-31,1687.50
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-07-31,1687.50
LUL NOMINEE SSL LIMITED,TRELLEBORG INDUSTRIAL,2017-07-24,1686.40
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-08-07,1684.90
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-08-14,1684.90
LONDON BUS SERVICES LTD,O2 UK LTD,2017-08-07,1684.70
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-07-31,1684.68
LT MUSEUM TRADING LTD,BLUES APPAREL LTD,2017-08-01,1684.50
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-07-31,1684.00
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-08-07,1684.00
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-08-07,1684.00
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-08-14,1684.00
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-08-02,1683.35
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-08-09,1683.35
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-08-16,1683.35
