Organisational Unit,Benificiary Name,Payment Date,Amount
RAIL FOR LONDON LIMITED,STADLER PANKOW GMBH,2018-05-18,1100.01
RAIL FOR LONDON LIMITED,STADLER PANKOW GMBH,2018-05-18,1100.01
RAIL FOR LONDON LIMITED,STADLER PANKOW GMBH,2018-05-18,1100.01
RAIL FOR LONDON LIMITED,STADLER PANKOW GMBH,2018-05-18,1100.01
RAIL FOR LONDON LIMITED,STADLER PANKOW GMBH,2018-05-18,1100.01
RAIL FOR LONDON LIMITED,STADLER PANKOW GMBH,2018-05-18,1100.01
LONDON BUS SERVICES LTD,CITY SPRINT (UK) LTD,2018-05-09,1100.00
LONDON BUS SERVICES LTD,CITY SPRINT (UK) LTD,2018-05-16,1100.00
LONDON UNDERGROUND LTD,AKTRION PROFESSIONAL SERVICES LTD,2018-05-25,1100.00
LUL NOMINEE SSL LIMITED,WECS PRECISION LTD,2018-05-10,1100.00
TFL CORPORATE,NCC SERVICES LTD,2018-05-14,1100.00
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,2018-05-21,1100.00
TFL CORPORATE,VODAFONE LTD,2018-05-23,1099.83
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,2018-05-14,1099.40
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-04-30,1099.10
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2018-05-14,1098.88
TFL CORPORATE,RS COMPONENTS LTD,2018-05-23,1098.79
LONDON UNDERGROUND LTD,CLEAR ROUTE UTILITY SERVICES LTD,2018-05-10,1098.00
LUL NOMINEE SSL LIMITED,YOUNG & YOUNG SECURITY LLP,2018-05-03,1097.90
LUL NOMINEE SSL LIMITED,MORGANITE ELECTRICAL CARBON LTD,2018-05-02,1096.40
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-04-30,1096.33
TRANSPORT TRADING LTD,LONDON BOROUGH OF BROMLEY,2018-05-18,1096.00
LUL NOMINEE BCV LIMITED,IMI NORGREN LTD,2018-05-02,1095.40
TRANSPORT TRADING LTD,SILICON BEACH TRAINING LTD,2018-05-04,1095.00
TUBE LINES LTD,CORDWALLIS COMMERCIALS LTD,2018-05-04,1094.74
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-05-04,1094.60
TRANSPORT TRADING LTD,LONDON BOROUGH OF HILLINGDON,2018-05-16,1094.46
LONDON UNDERGROUND LTD,HAYS SPECIALIST RECRUITMENT LTD,2018-05-14,1094.40
LONDON UNDERGROUND LTD,RS COMPONENTS LTD,2018-05-14,1094.40
LONDON UNDERGROUND LTD,RS COMPONENTS LTD,2018-05-14,1094.40
TUBE LINES LTD,RS COMPONENTS LTD,2018-05-11,1093.50
SURFACE TRANSPORT CORP,MORSON HUMAN RESOURCES LTD,2018-05-14,1093.35
SURFACE TRANSPORT CORP,MORSON HUMAN RESOURCES LTD,2018-05-25,1093.33
LUL NOMINEE SSL LIMITED,SWEETNAM & BRADLEY LTD,2018-05-09,1093.26
LUL NOMINEE SSL LIMITED,SWEETNAM & BRADLEY LTD,2018-05-23,1093.26
LUL NOMINEE BCV LIMITED,RJC (UK) LTD,2018-05-04,1092.72
TFL CORPORATE,MORSON HUMAN RESOURCES LTD,2018-05-04,1092.56
TFL CORPORATE,MORSON HUMAN RESOURCES LTD,2018-05-14,1092.56
DIAL A RIDE,EDF ENERGY,2018-05-23,1092.04
LUL NOMINEE SSL LIMITED,MORGANITE ELECTRICAL CARBON LTD,2018-05-09,1092.00
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-05-16,1091.22
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-05-16,1091.22
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2018-05-25,1090.88
LUL NOMINEE BCV LIMITED,PARKSIDE STEEL (STOCKHOLDERS),2018-05-02,1090.00
TUBE LINES LTD,JJ HARDY & SONS LTD,2018-05-25,1090.00
TFL CORPORATE,INSIGHT DIRECT UK LIMITED,2018-05-09,1089.60
TFL CORPORATE,INSIGHT DIRECT UK LIMITED,2018-05-09,1089.60
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-05-16,1089.20
TUBE LINES LTD,SIXT KENNING LTD,2018-05-02,1088.20
TUBE LINES LTD,SIXT KENNING LTD,2018-05-02,1088.20
TUBE LINES LTD,SIXT KENNING LTD,2018-05-02,1088.20
TUBE LINES LTD,SIXT KENNING LTD,2018-05-02,1088.20
TUBE LINES LTD,SIXT KENNING LTD,2018-05-02,1088.20
TUBE LINES LTD,SIXT KENNING LTD,2018-05-02,1088.20
TUBE LINES LTD,SIXT KENNING LTD,2018-05-02,1088.20
SURFACE TRANSPORT CORP,GATTACA,2018-05-04,1087.52
SURFACE TRANSPORT CORP,HAYS SPECIALIST RECRUITMENT LTD,2018-05-04,1087.48
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-05-02,1086.98
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-05-14,1086.95
TUBE LINES LTD,SMALLBILLS GARAGE,2018-05-09,1086.94
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-05-24,1085.90
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2018-05-04,1085.00
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2018-05-14,1085.00
LUL NOMINEE SSL LIMITED,TIDYCO LTD,2018-05-02,1084.32
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-05-14,1084.10
TRANSPORT TRADING LTD,INSIGHTS LEARNING & DEVELOPMENT LTD,2018-05-14,1083.60
TUBE LINES LTD,SAFETY KLEEN UK LTD,2018-05-23,1082.64
LONDON UNDERGROUND LTD,ELMDALE WELDING & ENG SUPPLIES LTD,2018-05-02,1082.55
TFL CORPORATE,TMP (UK) LTD,2018-05-25,1081.81
TFL CORPORATE,GATTACA,2018-05-04,1081.50
TFL CORPORATE,GATTACA,2018-05-14,1081.50
TUBE LINES LTD,KAISER & KRAFT LTD,2018-05-11,1081.20
LONDON UNDERGROUND LTD,SEYMOUR VALENTINE LTD,2018-05-24,1081.07
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-05-23,1080.80
TRANSPORT TRADING LTD,CATERCOVER SERVICE LTD,2018-05-23,1080.46
LUL NOMINEE BCV LIMITED,DIRECT TRACK SOLUTIONS LTD,2018-05-21,1080.00
LUL NOMINEE SSL LIMITED,TIFLEX LTD,2018-05-21,1080.00
LUL NOMINEE SSL LIMITED,AERCO LTD,2018-05-14,1080.00
SURFACE TRANSPORT CORP,ARCO,2018-05-14,1080.00
TUBE LINES LTD,QUATTRO (UK) LTD,2018-05-18,1080.00
LONDON UNDERGROUND LTD,SKANSKA CONTRUCTIONS UK LTD,2018-05-23,1079.80
LONDON UNDERGROUND LTD,HAYS SPECIALIST RECRUITMENT LTD,2018-05-14,1079.05
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-05-10,1079.00
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-05-23,1078.80
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,2018-04-30,1078.48
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,2018-05-04,1078.48
TUBE LINES LTD,TOWER SUPPLIES,2018-05-18,1078.20
LONDON UNDERGROUND LTD,TIFLEX LTD,2018-05-21,1078.08
LONDON UNDERGROUND LTD,HAYS SPECIALIST RECRUITMENT LTD,2018-05-14,1076.80
TFL CORPORATE,O2 UK LTD,2018-05-04,1076.48
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-04-30,1076.16
TFL CORPORATE,MORSON HUMAN RESOURCES LTD,2018-05-04,1076.16
LONDON TRANSPORT MUSEUM,ARTISAN PEOPLE,2018-05-14,1075.98
LUL NOMINEE BCV LIMITED,TWIFLEX LIMITED,2018-05-02,1075.80
TUBE LINES LTD,TOWER SUPPLIES,2018-05-18,1075.25
LONDON UNDERGROUND LTD,GATTACA,2018-05-14,1074.96
LUL NOMINEE BCV LIMITED,KNORR-BREMSE RAIL SERVICES,2018-05-04,1074.00
TUBE LINES LTD,METROSEAL,2018-05-11,1074.00
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-04-30,1073.12
LONDON TRANSPORT MUSEUM,THE LONDON APPRENTICESHIP COMPANY,2018-05-09,1071.78
LONDON TRANSPORT MUSEUM,THE LONDON APPRENTICESHIP COMPANY,2018-05-16,1071.78
LUL NOMINEE BCV LIMITED,BOMBARDIER TRANSPORT UK,2018-05-09,1071.60
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-04-30,1071.40
LONDON UNDERGROUND LTD,MARS DRINKS UK LTD,2018-05-21,1071.14
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-05-02,1071.00
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-05-02,1071.00
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-05-16,1071.00
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-05-16,1071.00
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-05-16,1071.00
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,2018-05-04,1069.60
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,2018-05-21,1069.60
LONDON UNDERGROUND LTD,SUPPLIES TEAM,2018-05-04,1069.44
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-05-14,1068.92
TFL CORPORATE,GATTACA,2018-05-21,1068.21
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-05-16,1067.85
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-05-16,1067.85
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-05-16,1067.85
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-05-23,1067.85
TRANSPORT TRADING LTD,BROOKVEX IMS LTD,2018-05-03,1067.57
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-05-21,1067.05
TUBE LINES LTD,QUATTRO (UK) LTD,2018-05-11,1066.50
LUL NOMINEE BCV LIMITED,COMECH METROLOGY LTD,2018-05-11,1066.15
LONDON UNDERGROUND LTD,COONEEN DEFENCE LTD,2018-05-17,1066.00
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2018-05-21,1065.60
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-05-08,1065.50
LUL NOMINEE SSL LIMITED,SWEETNAM & BRADLEY LTD,2018-04-30,1064.32
TFL CORPORATE,COLT TECHNOLOGY SERVICES,2018-04-30,1063.30
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2018-05-04,1063.14
TFL CORPORATE,HAYLEY GROUP PLC,2018-05-23,1063.00
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-05-14,1062.60
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-05-14,1062.60
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-05-16,1062.60
LUL NOMINEE SSL LIMITED,ENGIE SERVICES LTD,2018-05-21,1061.99
LUL NOMINEE SSL LIMITED,KNORR-BREMSE RAIL SERVICES,2018-05-23,1061.60
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,2018-04-30,1060.32
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,2018-04-30,1060.32
LONDON TRANSPORT MUSEUM,THE LONDON APPRENTICESHIP COMPANY,2018-05-17,1060.21
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2018-05-14,1060.00
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2018-05-14,1060.00
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2018-05-21,1060.00
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2018-05-25,1060.00
TUBE LINES LTD,SIXT KENNING LTD,2018-05-02,1058.56
RAIL FOR LONDON LIMITED,SUPPLIES TEAM,2018-05-25,1058.50
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2018-04-30,1058.20
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2018-05-04,1058.20
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2018-04-30,1058.08
LUL NOMINEE BCV LIMITED,TECFORCE LTD,2018-05-09,1058.00
LUL NOMINEE BCV LIMITED,TECFORCE LTD,2018-05-23,1058.00
LONDON UNDERGROUND LTD,BARWIT CONTROL SYSTEMS LTD,2018-05-08,1057.00
TRANSPORT TRADING LTD,QUAY OFFICE FURNISHERS LTD,2018-05-18,1056.00
PUBLIC CARRIAGE OFFICE,ECOURIER,2018-05-25,1055.86
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2018-05-14,1055.05
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2018-05-21,1055.05
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2018-05-25,1055.05
LONDON UNDERGROUND LTD,RS COMPONENTS LTD,2018-05-14,1054.80
SURFACE TRANSPORT CORP,GATTACA,2018-05-04,1053.52
TUBE LINES LTD,PABLON TOOLS LIMITED,2018-05-23,1052.87
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-05-03,1052.85
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-05-04,1052.40
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-05-04,1052.40
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-05-14,1052.40
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-05-21,1052.40
LUL NOMINEE BCV LIMITED,PROGRESS RAIL SERVICES UK LTD,2018-05-09,1052.00
LONDON UNDERGROUND LTD,HAYS SPECIALIST RECRUITMENT LTD,2018-05-21,1051.75
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-05-04,1051.11
DOCKLANDS LIGHT RAILWAY,FUSION PEOPLE LIMITED,2018-05-15,1050.60
SURFACE TRANSPORT CORP,REDSPEED INTERNATIONAL  LTD,2018-05-04,1050.15
LONDON TRANSPORT MUSEUM,AMY HOOPER LIMITED,2018-05-01,1050.00
LONDON TRANSPORT MUSEUM,BIG EYES DESIGN LTD,2018-05-11,1050.00
LONDON TRANSPORT MUSEUM,AMY HOOPER LIMITED,2018-05-17,1050.00
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-05-14,1050.00
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-05-14,1050.00
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-05-21,1050.00
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-05-21,1050.00
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-05-25,1050.00
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-05-25,1050.00
LONDON UNDERGROUND LTD,CLANCY PLANT LIMITED,2018-05-14,1050.00
LONDON UNDERGROUND LTD,SINCLAIR JOHNSTON & PARTNERS LTD,2018-05-01,1050.00
LONDON UNDERGROUND LTD,4 RAIL SERVICES LTD,2018-05-25,1050.00
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2018-04-30,1050.00
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2018-05-04,1050.00
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2018-05-14,1050.00
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2018-05-21,1050.00
TUBE LINES LTD,777 DEMOLITION & HAULAGE CO LTD,2018-05-11,1050.00
RAIL FOR LONDON LIMITED,AECOM LTD,2018-05-16,1049.70
LONDON UNDERGROUND LTD,HAYS SPECIALIST RECRUITMENT LTD,2018-05-25,1048.95
SURFACE TRANSPORT CORP,HAYS SPECIALIST RECRUITMENT LTD,2018-04-30,1048.47
SURFACE TRANSPORT CORP,HAYS SPECIALIST RECRUITMENT LTD,2018-05-14,1048.47
TFL CORPORATE,GATTACA,2018-05-21,1047.50
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-05-14,1046.70
TFL CORPORATE,SENATOR INTERNATIONAL LTD,2018-05-21,1046.64
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2018-05-21,1045.52
LUL NOMINEE SSL LIMITED,TRELLEBORG INDUSTRIAL,2018-05-23,1044.64
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2018-04-30,1044.52
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,2018-05-21,1044.40
LUL NOMINEE SSL LIMITED,BRITISH FELTS,2018-05-21,1044.00
LONDON UNDERGROUND LTD,HAYS SPECIALIST RECRUITMENT LTD,2018-05-14,1043.00
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-05-15,1042.70
LONDON UNDERGROUND LTD,BROOKVEX IMS LTD,2018-05-02,1042.22
LUL NOMINEE BCV LIMITED,RS COMPONENTS LTD,2018-05-02,1042.18
LUL NOMINEE SSL LIMITED,TINSLEY BRIDGE LTD,2018-05-11,1042.00
RAIL FOR LONDON LIMITED,STADLER PANKOW GMBH,2018-05-04,1041.89
TUBE LINES LTD,SIXT KENNING LTD,2018-05-18,1041.57
TFL CORPORATE,CAPITA BUSINESS SERVICES LTD,2018-05-23,1040.00
TRANSPORT TRADING LTD,HANDS CLEANING LTD,2018-05-25,1040.00
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2018-04-30,1039.64
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2018-04-30,1039.64
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2018-05-04,1039.64
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2018-05-04,1039.64
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2018-05-04,1039.64
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2018-05-25,1039.64
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2018-05-25,1039.64
LUL NOMINEE SSL LIMITED,PAGEANTRY ELECTRONICS SYSTEMS,2018-05-08,1039.50
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2018-04-30,1039.36
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2018-05-04,1039.36
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2018-05-04,1039.36
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-05-22,1039.30
TUBE LINES LTD,CABLECRAFT LTD,2018-05-18,1039.08
LUL NOMINEE SSL LIMITED,TRAD SCAFFOLDING CO LTD,2018-05-02,1038.81
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-05-21,1038.60
LUL NOMINEE BCV LIMITED,TWIFLEX LIMITED,2018-05-09,1037.85
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-05-14,1037.07
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-05-14,1037.07
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-05-21,1037.07
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-05-25,1037.07
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-05-02,1036.90
LUL NOMINEE BCV LIMITED,T-T PUMPS LTD,2018-05-25,1036.64
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-05-07,1036.40
TFL CORPORATE,DAWLEYS,2018-05-04,1035.00
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-05-14,1034.97
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-05-25,1034.97
LUL NOMINEE BCV LIMITED,COMECH METROLOGY LTD,2018-05-02,1034.89
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,2018-05-21,1034.60
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-04-30,1034.04
TRANSPORT TRADING LTD,PCS GROUP LTD,2018-05-25,1033.09
TFL CORPORATE,STATEMENT MATCHING LIMITED,2018-05-25,1032.80
LUL NOMINEE SSL LIMITED,HAYLEY GROUP PLC,2018-05-25,1032.50
LUL NOMINEE BCV LIMITED,GEOTECHNICAL OBSERVATIONS LTD,2018-05-25,1032.00
LUL NOMINEE BCV LIMITED,TECFORCE LTD,2018-05-25,1032.00
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-05-03,1031.45
TUBE LINES LTD,SIXT KENNING LTD,2018-05-25,1030.56
LONDON BUS SERVICES LTD,HUNTRESS SEARCH LTD,2018-05-16,1030.45
LUL NOMINEE BCV LIMITED,KINGSBEECH LTD,2018-05-21,1030.00
LUL NOMINEE BCV LIMITED,TECFORCE LTD,2018-05-16,1030.00
LUL NOMINEE SSL LIMITED,B HEPWORTH & CO LTD,2018-05-23,1030.00
SURFACE TRANSPORT CORP,GATTACA,2018-04-30,1030.00
SURFACE TRANSPORT CORP,GATTACA,2018-04-30,1030.00
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,2018-05-14,1029.00
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,2018-05-21,1029.00
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,2018-05-25,1029.00
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-05-16,1028.85
LUL NOMINEE BCV LIMITED,DYNEX SEMICONDUCTOR LTD,2018-05-14,1028.80
LUL NOMINEE BCV LIMITED,DYNEX SEMICONDUCTOR LTD,2018-05-09,1028.80
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-05-01,1028.80
TUBE LINES LTD,HILLS SPECIALISED SERVICES LTD,2018-05-25,1028.50
TRANSPORT TRADING LTD,LB TOWER HAMLETS,2018-05-16,1028.11
LONDON TRANSPORT MUSEUM,HAYS SPECIALIST RECRUITMENT LTD,2018-05-25,1027.63
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2018-04-30,1026.56
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-05-03,1024.80
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2018-05-04,1024.32
TUBE LINES LTD,VOITH TURBO RAIL SYSTEMS LTD,2018-05-18,1024.26
LONDON UNDERGROUND LTD,SUPPLIES TEAM,2018-05-02,1023.55
LONDON UNDERGROUND LTD,HAYS SPECIALIST RECRUITMENT LTD,2018-05-21,1023.20
LONDON UNDERGROUND LTD,HAYS SPECIALIST RECRUITMENT LTD,2018-05-21,1023.20
LONDON UNDERGROUND LTD,HAYS SPECIALIST RECRUITMENT LTD,2018-05-25,1023.20
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2018-05-21,1022.56
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-04-30,1021.90
TUBE LINES LTD,BOC LTD,2018-05-02,1021.35
SURFACE TRANSPORT CORP,BIRCHAM DYSON BELL,2018-05-17,1020.60
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-04-30,1020.00
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-05-04,1020.00
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-05-25,1020.00
LUL NOMINEE BCV LIMITED,HAMPSHIRE HOSE SERVICES LTD,2018-05-09,1020.00
LUL NOMINEE BCV LIMITED,HAYLEY GROUP PLC,2018-05-14,1019.92
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-05-07,1019.00
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-05-14,1018.80
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-05-14,1018.59
LUL NOMINEE BCV LIMITED,TECFORCE LTD,2018-05-25,1018.00
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-05-09,1018.00
LUL NOMINEE SSL LIMITED,BELLAMET (UK) LIMITED,2018-05-14,1017.52
TUBE LINES LTD,SIXT KENNING LTD,2018-05-02,1017.52
LONDON UNDERGROUND LTD,HAYS SPECIALIST RECRUITMENT LTD,2018-05-14,1017.50
LONDON UNDERGROUND LTD,HAYS SPECIALIST RECRUITMENT LTD,2018-05-21,1017.50
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2018-05-04,1016.88
LUL NOMINEE BCV LIMITED,PNEUMATROL LTD,2018-05-04,1016.70
DIAL A RIDE,HAYS SPECIALIST RECRUITMENT LTD,2018-05-14,1016.55
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-05-14,1016.40
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-05-14,1016.40
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-05-21,1016.40
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-05-21,1016.40
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-05-21,1016.40
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-05-25,1016.40
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-05-25,1016.40
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-05-25,1016.40
LUL NOMINEE BCV LIMITED,TECFORCE LTD,2018-05-09,1016.00
LUL NOMINEE BCV LIMITED,TECFORCE LTD,2018-05-16,1016.00
LUL NOMINEE BCV LIMITED,TECFORCE LTD,2018-05-23,1016.00
LUL NOMINEE SSL LIMITED,HOLOPHANE EUROPE LTD,2018-05-02,1015.91
LUL NOMINEE BCV LIMITED,SIEMENS,2018-05-23,1015.58
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-05-14,1015.37
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-05-14,1015.37
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-05-14,1015.37
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-05-14,1015.37
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-05-14,1015.37
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-05-21,1015.37
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-05-21,1015.37
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-05-21,1015.37
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-05-21,1015.37
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-05-21,1015.37
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-05-21,1015.37
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-05-21,1015.37
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-05-25,1015.37
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-05-25,1015.37
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-05-25,1015.37
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-05-25,1015.37
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-05-25,1015.37
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-05-25,1015.37
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-05-21,1015.36
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-05-25,1015.36
