Organisational Unit,Benificiary Name,Payment Date,Amount
LUL NOMINEE BCV LIMITED,BOMBARDIER TRANSPORT UK,2017-07-12,1464.00
LUL NOMINEE BCV LIMITED,BOMBARDIER TRANSPORT UK,2017-07-12,1464.00
LUL NOMINEE BCV LIMITED,BOMBARDIER TRANSPORT UK,2017-07-12,1464.00
TFL CORPORATE,GRASS ROOTS UK LTD,2017-06-28,1462.50
LUL NOMINEE SSL LIMITED,RDG CONSULTANT ENGINEERING,2017-06-26,1462.50
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-07-12,1461.92
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-07-10,1461.90
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-07-12,1460.36
LUL NOMINEE SSL LIMITED,TELENT TECHNOLOGY SERVICES LTD,2017-07-19,1459.91
LONDON UNDERGROUND LTD,NETWORK RAIL,2017-06-27,1459.74
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-07-03,1459.52
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-07-03,1459.48
RAIL FOR LONDON LIMITED,PROTOOL TOOLMAKING SERVICES LTD.,2017-07-12,1459.20
TRANSPORT TRADING LTD,F J CLEVELAND LLP,2017-07-12,1458.80
LONDON UNDERGROUND LTD,XRAIL GROUP LIMITED,2017-07-03,1458.48
LONDON UNDERGROUND LTD,NETWORK RAIL,2017-06-27,1458.32
LONDON UNDERGROUND LTD,NETWORK RAIL,2017-06-27,1458.32
LONDON UNDERGROUND LTD,NETWORK RAIL,2017-06-27,1458.22
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2017-07-03,1458.00
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-07-03,1458.00
LUL NOMINEE BCV LIMITED,BOMBARDIER TRANSPORT UK,2017-07-19,1458.00
TFL CORPORATE,EVERSHEDS,2017-06-26,1458.00
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-06-28,1457.91
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,2017-07-19,1456.00
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2017-07-10,1455.60
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-07-05,1454.20
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-07-05,1454.20
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-07-05,1454.20
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-07-05,1454.20
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-07-05,1454.20
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-07-05,1454.20
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-07-12,1454.20
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-07-12,1454.20
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-07-12,1454.20
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-07-12,1454.20
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-07-12,1454.20
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-07-12,1454.20
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-07-12,1454.20
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-07-12,1454.20
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-07-12,1454.20
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-07-12,1454.20
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-07-12,1454.20
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-07-19,1454.20
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-07-19,1454.20
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-07-19,1454.20
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-07-19,1454.20
LONDON UNDERGROUND LTD,NETWORK RAIL,2017-06-27,1454.06
RAIL FOR LONDON LIMITED,NEXUS ALPHA LTD,2017-06-26,1452.64
LUL NOMINEE SSL LIMITED,TELENT TECHNOLOGY SERVICES LTD,2017-07-17,1451.95
SURFACE TRANSPORT CORP,TRACSIS TRAFFIC DATA LTD,2017-07-05,1450.68
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-26,1450.00
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-07-10,1450.00
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-07-17,1450.00
LONDON UNDERGROUND LTD,T-THREE,2017-07-12,1450.00
LUL NOMINEE BCV LIMITED,HAYLEY GROUP PLC,2017-06-28,1450.00
LUL NOMINEE BCV LIMITED,TYLER BROTHERS (S-IN-A) LTD,2017-07-18,1450.00
LONDON BUS SERVICES LTD,HGT SECURITY LIMITED,2017-07-07,1450.00
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-26,1449.95
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-26,1449.95
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-07-10,1449.95
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-07-17,1449.95
TRANSPORT TRADING LTD,INSITE MANAGED SERVICES LTD,2017-07-05,1449.76
TUBELINES LTD,SCHINDLER LTD,2017-06-30,1449.09
LONDON UNDERGROUND LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-07-17,1448.91
TUBELINES LTD,TWIFLEX LIMITED,2017-06-30,1448.00
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-07-17,1447.73
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-07-03,1447.64
SURFACE TRANSPORT CORP,MATCHTECH GROUP PLC,2017-06-26,1447.60
SURFACE TRANSPORT CORP,MATCHTECH GROUP PLC,2017-06-26,1447.60
SURFACE TRANSPORT CORP,MATCHTECH GROUP PLC,2017-07-10,1447.60
SURFACE TRANSPORT CORP,MATCHTECH GROUP PLC,2017-07-17,1447.60
TFL CORPORATE,BOND DICKINSON LLP,2017-06-26,1447.20
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-07-17,1444.85
LONDON UNDERGROUND LTD,KINGSBEECH LTD,2017-07-19,1444.20
TRANSPORT TRADING LTD,MITIE TFM LTD,2017-07-05,1444.11
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-07-03,1442.84
LONDON UNDERGROUND LTD,MATCHTECH GROUP PLC,2017-07-03,1442.00
DOCKLANDS LIGHT RAILWAY,ANTI GRAFFITI SYSTEMS LTD,2017-07-03,1441.67
TRANSPORT TRADING LTD,MORSON HUMAN RESOURCES LTD,2017-06-26,1440.60
TRANSPORT TRADING LTD,MORSON HUMAN RESOURCES LTD,2017-07-03,1440.60
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-07-03,1440.60
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-07-03,1440.60
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-07-03,1440.60
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-07-03,1440.60
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-07-10,1440.00
LONDON UNDERGROUND LTD,MATCHTECH GROUP PLC,2017-07-17,1440.00
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-07-17,1440.00
TFL CORPORATE,KORN FERRY INTERNATIONAL,2017-07-17,1440.00
LONDON UNDERGROUND LTD,UNILATHE LIMITED,2017-07-12,1440.00
TUBELINES LTD,UNILATHE LIMITED,2017-07-14,1440.00
TUBELINES LTD,UNILATHE LIMITED,2017-07-14,1440.00
LONDON UNDERGROUND LTD,NETWORK RAIL,2017-06-27,1439.60
LONDON UNDERGROUND LTD,NETWORK RAIL,2017-06-27,1439.60
LONDON UNDERGROUND LTD,NETWORK RAIL,2017-06-27,1439.60
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2017-07-10,1438.80
TUBELINES LTD,UNIPART RAIL LTD,2017-07-19,1438.75
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-07-19,1437.60
LONDON UNDERGROUND LTD,OFFICE DEPOT UK,2017-06-28,1437.60
LT MUSEUM TRADING LTD,J SALMON LTD,2017-07-14,1437.50
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-07-03,1436.72
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-07-17,1436.72
LONDON UNDERGROUND LTD,MATCHTECH GROUP PLC,2017-07-03,1436.12
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-07-03,1435.23
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-07-17,1435.23
LUL NOMINEE SSL LIMITED,VIKING PRECISION ENGINEERS LTD,2017-07-07,1435.00
LONDON UNDERGROUND LTD,MATCHTECH GROUP PLC,2017-07-03,1433.28
LONDON UNDERGROUND LTD,MATCHTECH GROUP PLC,2017-07-03,1433.28
LONDON UNDERGROUND LTD,COONEEN DEFENCE LIMITED,2017-07-06,1433.08
LUL NOMINEE SSL LIMITED,KNORR-BREMSE RAIL SERVICES,2017-07-10,1432.38
LONDON TRANSPORT MUSEUM,INTENT24,2017-06-30,1432.14
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-07-19,1432.00
TRANSPORT TRADING LTD,CANON UK LTD,2017-07-19,1430.69
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-07-10,1430.60
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-26,1428.00
LONDON TRANSPORT MUSEUM,BEACON CONTROL ASSOCIATES LTD,2017-07-06,1428.00
LUL NOMINEE SSL LIMITED,AIRQUICK (NEWARK) LTD,2017-07-12,1428.00
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-06-26,1427.64
LONDON UNDERGROUND LTD,NETWORK RAIL,2017-06-27,1426.01
LUL NOMINEE BCV LIMITED,SANTON SWITCHGEAR LTD,2017-06-30,1426.00
LUL NOMINEE BCV LIMITED,SANTON SWITCHGEAR LTD,2017-07-07,1426.00
LUL NOMINEE BCV LIMITED,SANTON SWITCHGEAR LTD,2017-07-17,1426.00
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-07-12,1425.20
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-07-19,1425.20
TUBELINES LTD,FUSION PEOPLE LIMITED,2017-06-30,1425.12
LONDON UNDERGROUND LTD,MR S THIAGARAJAN,2017-07-07,1425.00
LONDON UNDERGROUND LTD,ZARS MEDIA,2017-06-26,1425.00
TRANSPORT TRADING LTD,NCC GROUP SECURITY SERVICES LTD,2017-07-19,1425.00
TUBELINES LTD,PENSO CONSULTING LTD,2017-06-30,1425.00
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-07-03,1424.52
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-07-03,1424.52
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-07-03,1424.52
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-07-17,1424.52
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-06-26,1424.50
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-07-10,1424.50
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-07-17,1424.50
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-07-03,1424.00
LONDON UNDERGROUND LTD,NETWORK RAIL,2017-06-27,1423.94
LONDON UNDERGROUND LTD,NETWORK RAIL,2017-06-27,1423.94
LONDON UNDERGROUND LTD,NETWORK RAIL,2017-06-27,1423.94
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-07-03,1423.72
SURFACE TRANSPORT CORP,HAYS SPECIALIST RECRUITMENT LTD,2017-07-03,1423.60
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-07-03,1422.00
TFL CORPORATE,MENDIP MEDIA GROUP LTD,2017-07-10,1421.79
LUL NOMINEE BCV LIMITED,CLESHAR CONTRACT SERVICES LTD,2017-07-10,1421.40
LUL NOMINEE SSL LIMITED,4 RAIL SERVICES LTD,2017-07-04,1420.60
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-07-03,1419.90
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-07-03,1419.84
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-07-05,1419.36
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2017-07-11,1419.20
LUL NOMINEE BCV LIMITED,MORGANITE ELECTRICAL CARBON LTD,2017-06-28,1418.00
SURFACE TRANSPORT CORP,INTEROUTE MANAGED SERVICES UK LTD,2017-07-10,1417.73
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-07-03,1417.52
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-07-03,1417.52
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-06-26,1417.52
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-07-03,1417.52
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-07-17,1417.52
TUBELINES LTD,WILLIAM COOK RAIL LTD,2017-06-30,1417.00
TUBELINES LTD,WILLIAM COOK RAIL LTD,2017-06-30,1417.00
LONDON UNDERGROUND LTD,MATCHTECH GROUP PLC,2017-06-26,1416.25
LONDON UNDERGROUND LTD,MATCHTECH GROUP PLC,2017-07-17,1416.25
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-06-28,1416.25
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-07-05,1416.25
LUL NOMINEE BCV LIMITED,BRECKNELL WILLIS & CO LTD,2017-07-17,1416.00
LONDON UNDERGROUND LTD,XRAIL GROUP LIMITED,2017-06-26,1416.00
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2017-07-17,1415.50
LUL NOMINEE SSL LIMITED,LPC COMPONENTS LTD,2017-07-10,1413.60
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-07-03,1410.94
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-07-17,1410.94
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-07-05,1410.64
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-07-05,1410.64
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-07-12,1410.64
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-07-12,1410.64
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-07-19,1410.64
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-07-19,1410.64
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-07-19,1410.64
LUL NOMINEE SSL LIMITED,KNORR-BREMSE RAIL SERVICES,2017-07-12,1410.00
LUL NOMINEE BCV LIMITED,T-T PUMPS LTD,2017-07-03,1409.44
TUBELINES LTD,SELECTEQUIP LTD,2017-07-05,1409.22
LUL NOMINEE BCV LIMITED,WECS PRECISION LTD,2017-07-10,1408.40
LONDON UNDERGROUND LTD,MATCHTECH GROUP PLC,2017-07-17,1407.37
SURFACE TRANSPORT CORP,SIEMENS,2017-07-12,1406.23
LONDON UNDERGROUND LTD,TALBOT DESIGNS LIMITED,2017-07-20,1404.00
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-06-26,1401.84
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-07-03,1401.84
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-07-10,1401.84
TRANSPORT TRADING LTD,HA MARKS LTD,2017-07-21,1400.81
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-07-12,1400.80
RAIL FOR LONDON LIMITED,CORONA ENERGY RETAIL 4 LTD,2017-06-28,1400.25
SURFACE TRANSPORT CORP,HB REAVIS UK LTD,2017-07-03,1400.00
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-07-03,1400.00
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-07-03,1400.00
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-07-10,1400.00
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-07-10,1400.00
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-07-10,1400.00
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-07-17,1400.00
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-07-17,1400.00
SURFACE TRANSPORT CORP,HAYS SPECIALIST RECRUITMENT LTD,2017-07-10,1400.00
LONDON UNDERGROUND LTD,XRAIL GROUP LIMITED,2017-06-26,1400.00
TFL CORPORATE,HELEN DICKENS,2017-07-06,1400.00
TFL CORPORATE,AQUENT,2017-06-26,1400.00
TFL CORPORATE,AQUENT,2017-07-10,1400.00
TFL CORPORATE,AQUENT,2017-06-26,1400.00
TFL CORPORATE,AQUENT,2017-06-26,1400.00
TFL CORPORATE,AQUENT,2017-06-26,1400.00
TFL CORPORATE,AQUENT,2017-07-12,1400.00
TFL CORPORATE,AQUENT,2017-07-12,1400.00
TFL CORPORATE,AQUENT,2017-07-12,1400.00
TFL CORPORATE,AQUENT,2017-06-26,1400.00
TFL CORPORATE,AQUENT,2017-07-12,1400.00
TFL CORPORATE,AQUENT,2017-06-26,1400.00
TRANSPORT TRADING LTD,MALCOLM HOLLIS LLP,2017-06-28,1400.00
LUL NOMINEE BCV LIMITED,KINGSBEECH LTD,2017-07-04,1400.00
LT MUSEUM TRADING LTD,EMBLEM PRINT PRODUCTS LIMITED,2017-07-14,1400.00
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-06-26,1399.44
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-07-03,1399.44
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-26,1399.05
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-07-10,1399.05
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2017-06-26,1397.20
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2017-07-10,1397.20
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2017-07-17,1397.20
RAIL FOR LONDON LIMITED,BOMBARDIER TRANSPORT UK,2017-07-03,1395.00
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-06-26,1394.05
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-07-17,1394.05
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-07-03,1394.04
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-07-03,1394.04
LUL NOMINEE SSL LIMITED,HAYLEY GROUP PLC,2017-07-10,1394.00
LONDON UNDERGROUND LTD,MATCHTECH GROUP PLC,2017-06-26,1393.28
LONDON UNDERGROUND LTD,MATCHTECH GROUP PLC,2017-07-10,1393.28
LUL NOMINEE SSL LIMITED,KNORR-BREMSE RAIL SERVICES,2017-06-28,1392.90
LUL NOMINEE BCV LIMITED,MAGNA ELECTRONICS LTD,2017-06-29,1392.27
LUL NOMINEE SSL LIMITED,SWEETNAM & BRADLEY LTD,2017-06-28,1392.00
TUBELINES LTD,PABLON TOOLS LIMITED,2017-06-30,1391.55
LONDON UNDERGROUND LTD,MATCHTECH GROUP PLC,2017-07-03,1390.50
LONDON UNDERGROUND LTD,MATCHTECH GROUP PLC,2017-07-03,1390.50
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-06-28,1390.50
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-07-12,1390.50
TRANSPORT TRADING LTD,RACKSPACE LTD,2017-07-03,1389.17
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-07-03,1389.15
TUBELINES LTD,RS COMPONENTS LTD,2017-07-21,1389.00
LUL NOMINEE SSL LIMITED,SWEETNAM & BRADLEY LTD,2017-07-05,1388.80
TUBELINES LTD,HAYLEY GROUP PLC,2017-07-12,1388.00
LONDON UNDERGROUND LTD,PERMALOK FASTENING SYSTEMS LTD,2017-06-26,1387.90
LUL NOMINEE BCV LIMITED,TURNER TOOLS LTD INC BESCO IND.,2017-07-04,1387.80
LUL NOMINEE BCV LIMITED,SNEATH (ELECTRICAL ENGINEERS) LTD,2017-07-17,1387.00
SURFACE TRANSPORT CORP,SIEMENS,2017-07-17,1386.91
TUBELINES LTD,WECS PRECISION LTD,2017-07-12,1386.00
LUL NOMINEE SSL LIMITED,SOUTH EAST SUPPLIES LTD,2017-07-07,1385.64
LONDON UNDERGROUND LTD,NETWORK RAIL,2017-06-27,1385.16
LONDON UNDERGROUND LTD,NETWORK RAIL,2017-06-27,1385.16
LONDON UNDERGROUND LTD,NETWORK RAIL,2017-06-27,1385.16
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-26,1385.10
TUBELINES LTD,GT GET TAXI (UK) LTD,2017-06-30,1385.05
TUBELINES LTD,KNORR-BREMSE RAIL SERVICES,2017-07-21,1385.00
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2017-07-05,1384.40
LUL NOMINEE SSL LIMITED,SIEMENS,2017-07-12,1384.40
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-06-26,1384.02
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-26,1383.90
LUL NOMINEE SSL LIMITED,VOITH TURBO LTD,2017-07-12,1382.70
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,2017-07-19,1381.61
SURFACE TRANSPORT CORP,MATCHTECH GROUP PLC,2017-07-03,1380.00
TRANSPORT TRADING LTD,BWT UK LTD,2017-07-03,1380.00
SURFACE TRANSPORT CORP,HAYS SPECIALIST RECRUITMENT LTD,2017-07-10,1379.52
LONDON UNDERGROUND LTD,MATCHTECH GROUP PLC,2017-07-03,1379.28
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-07-03,1379.04
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-07-17,1379.04
RAIL FOR LONDON LIMITED,JEWSON LTD,2017-07-17,1378.39
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-07-10,1378.38
LONDON UNDERGROUND LTD,QUAY OFFICE FURNISHERS LTD,2017-07-10,1378.00
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-07-12,1377.50
TRANSPORT TRADING LTD,LEVEL 3 COMMUNICATIONS LTD,2017-06-28,1377.44
LUL NOMINEE BCV LIMITED,PIRTEK,2017-07-12,1377.20
LONDON UNDERGROUND LTD,SENATOR INTERNATIONAL LTD,2017-07-17,1376.94
LONDON BUS SERVICES LTD,ENSIGN BUS COMPANY LIMITED,2017-06-28,1376.32
VICTORIA COACH STATN LTD,EURO FIRE PROTECTION & MAINTENANCE,2017-07-12,1376.15
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-07-03,1375.50
TUBELINES LTD,PABLON TOOLS LIMITED,2017-07-19,1375.40
TFL CORPORATE,STUDIO HATO,2017-07-12,1375.00
LONDON BUS SERVICES LTD,PETER BRETT ASSOCIATES LLP,2017-07-07,1375.00
LUL NOMINEE BCV LIMITED,TYLER BROTHERS (S-IN-A) LTD,2017-06-29,1375.00
DOCKLANDS LIGHT RAILWAY,FUSION PEOPLE LIMITED,2017-07-10,1375.00
DOCKLANDS LIGHT RAILWAY,FUSION PEOPLE LIMITED,2017-07-14,1375.00
TUBELINES LTD,ALPHA ELECTRONICS LTD,2017-07-12,1375.00
TUBELINES LTD,ALPHA ELECTRONICS LTD,2017-07-21,1375.00
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-07-03,1374.00
LONDON UNDERGROUND LTD,MATCHTECH GROUP PLC,2017-07-10,1374.00
TFL CORPORATE,TIM JOHNSTON,2017-07-18,1374.00
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-07-03,1373.64
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-07-10,1373.63
TRANSPORT TRADING LTD,BRINDLE INSTALLATIONS LIMITED,2017-07-14,1373.16
LUL NOMINEE BCV LIMITED,KNORR-BREMSE RAIL SERVICES,2017-07-03,1369.52
TFL CORPORATE,QA LIMITED,2017-07-05,1369.00
TFL CORPORATE,LINKS SIGNS LTD,2017-06-26,1368.00
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-07-17,1366.90
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-26,1366.89
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-07-03,1366.89
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-07-10,1366.89
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-07-17,1366.89
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-07-17,1366.88
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-07-05,1365.75
LONDON UNDERGROUND LTD,MATCHTECH GROUP PLC,2017-07-10,1365.60
PUBLIC CARRIAGE OFFICE,NSL LTD,2017-06-28,1365.44
TRANSPORT TRADING LTD,O2 UK LTD,2017-07-10,1365.18
TUBELINES LTD,WECS PRECISION LTD,2017-07-21,1365.00
LONDON UNDERGROUND LTD,MATCHTECH GROUP PLC,2017-07-03,1364.88
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-07-05,1364.30
LONDON TRANSPORT MUSEUM,ELAVATION LTD,2017-07-07,1364.00
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-07-17,1362.40
SURFACE TRANSPORT CORP,TELENT TECHNOLOGY SERVICES LTD,2017-07-10,1361.67
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-26,1360.80
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-07-05,1360.50
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-07-12,1360.50
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-07-19,1360.50
LONDON UNDERGROUND LTD,PRIORITY FIRE & ELECTRICAL LTD,2017-07-21,1360.00
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-26,1359.80
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-07-03,1359.80
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-07-10,1359.80
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-07-17,1359.80
RAIL FOR LONDON LIMITED,THE TREVOR PATRICK PARTNERSHIP,2017-07-05,1359.62
LONDON UNDERGROUND LTD,MATCHTECH GROUP PLC,2017-06-26,1359.60
LONDON UNDERGROUND LTD,MATCHTECH GROUP PLC,2017-07-17,1359.60
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-06-28,1359.60
