Organisational Unit,Benificiary Name,Payment Date,Amount
LONDON BUS SERVICES LTD,AAVPD LTD,2017-06-06,932.25
SURFACE TRANSPORT CORP,SIEMENS,2017-06-14,932.01
LUL NOMINEE BCV LIMITED,TECFORCE LTD,2017-05-31,932.00
LUL NOMINEE BCV LIMITED,TECFORCE LTD,2017-06-14,932.00
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2017-06-19,931.70
RAIL FOR LONDON LIMITED,HARRIS INSTALLATIONS SERVICES LTD,2017-06-09,930.90
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-06-05,930.67
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-06-05,930.67
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-06-05,930.67
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-06-05,930.67
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-06-05,930.67
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-06-14,930.67
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-06-14,930.67
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-06-14,930.67
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-06-14,930.67
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-06-14,930.67
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-06-21,930.67
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-06-21,930.67
SURFACE TRANSPORT CORP,MATCHTECH GROUP PLC,2017-06-12,930.60
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-06-12,930.30
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-06-19,930.30
LONDON TRANSPORT MUSEUM,APPLE & PEAR STUDIO LTD,2017-06-06,930.00
LUL NOMINEE SSL LIMITED,4 RAIL SERVICES LTD,2017-06-14,930.00
TUBELINES LTD,4 RAIL SERVICES LTD,2017-06-02,930.00
TUBELINES LTD,4 RAIL SERVICES LTD,2017-06-14,930.00
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-06-12,929.97
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-06-12,929.97
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-06-12,929.97
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-06-12,929.97
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-06-12,929.97
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-06-19,929.97
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-06-19,929.97
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-06-19,929.97
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-06-19,929.97
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-06-19,929.97
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-06-19,929.97
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-06-19,929.97
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-06-19,929.97
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-06-19,929.97
LONDON UNDERGROUND LTD,MATCHTECH GROUP PLC,2017-06-05,929.76
LONDON UNDERGROUND LTD,MATCHTECH GROUP PLC,2017-06-05,929.76
LONDON UNDERGROUND LTD,MATCHTECH GROUP PLC,2017-06-12,929.76
LONDON UNDERGROUND LTD,MATCHTECH GROUP PLC,2017-06-12,929.76
LONDON UNDERGROUND LTD,MATCHTECH GROUP PLC,2017-06-19,929.76
LONDON UNDERGROUND LTD,MATCHTECH GROUP PLC,2017-06-19,929.76
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-05,929.36
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-05,929.36
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-05,929.36
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-19,929.36
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2017-05-30,929.25
LUL NOMINEE BCV LIMITED,SEDIS COMPANY LTD,2017-06-12,928.26
SURFACE TRANSPORT CORP,UK POWER NETWORKS LTD,2017-06-12,928.00
SURFACE TRANSPORT CORP,UK POWER NETWORKS LTD,2017-06-12,928.00
SURFACE TRANSPORT CORP,UK POWER NETWORKS LTD,2017-06-12,928.00
SURFACE TRANSPORT CORP,UK POWER NETWORKS LTD,2017-06-12,928.00
SURFACE TRANSPORT CORP,SSE CONTRACTING,2017-06-12,928.00
SURFACE TRANSPORT CORP,UK POWER NETWORKS LTD,2017-06-19,928.00
SURFACE TRANSPORT CORP,UK POWER NETWORKS LTD,2017-06-19,928.00
SURFACE TRANSPORT CORP,UK POWER NETWORKS LTD,2017-06-19,928.00
LONDON UNDERGROUND LTD,MATCHTECH GROUP PLC,2017-06-05,927.00
TRANSPORT TRADING LTD,CORPORATE DOCUMENT SERVICES LTD,2017-06-07,926.88
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2017-06-12,926.47
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2017-06-12,926.47
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2017-06-12,926.47
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2017-06-19,926.47
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2017-06-19,926.47
LUL NOMINEE SSL LIMITED,T-T PUMPS LTD,2017-06-21,926.34
TUBELINES LTD,SPECIALISED TOOLS & EQUIPMENT,2017-06-21,926.28
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-06-14,926.12
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-06-21,926.12
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-06-21,926.12
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-06-05,926.10
LUL NOMINEE SSL LIMITED,GLENAIR UK LTD,2017-06-14,926.00
TUBELINES LTD,WECS PRECISION LTD,2017-06-14,926.00
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-06-12,925.52
DIAL A RIDE,EDF ENERGY,2017-06-14,925.11
LONDON UNDERGROUND LTD,MATCHTECH GROUP PLC,2017-06-12,925.08
LUL NOMINEE SSL LIMITED,ELMDALE WELDING & ENG SUPPLIES LTD,2017-06-09,925.05
LONDON BUS SERVICES LTD,CRESSWELL OFFICE SERVICES LIMITED,2017-06-12,925.00
LUL NOMINEE BCV LIMITED,VIKING PRECISION ENGINEERS LTD,2017-06-09,925.00
TFL CORPORATE,OPEN TEXT UK LTD,2017-06-07,924.98
RAIL FOR LONDON LIMITED,HAYS SPECIALIST RECRUITMENT LTD,2017-06-05,924.92
LONDON UNDERGROUND LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-06-05,924.90
LONDON UNDERGROUND LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-06-12,924.90
LONDON UNDERGROUND LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-06-19,924.90
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-06-19,924.37
LONDON UNDERGROUND LTD,MATCHTECH GROUP PLC,2017-06-05,924.00
LONDON UNDERGROUND LTD,MATCHTECH GROUP PLC,2017-06-12,924.00
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2017-06-15,923.35
TRANSPORT TRADING LTD,SPS DOORGUARD LTD,2017-06-12,922.20
TRANSPORT TRADING LTD,SPS DOORGUARD LTD,2017-06-12,922.20
TRANSPORT TRADING LTD,SPS DOORGUARD LTD,2017-06-16,922.20
TRANSPORT TRADING LTD,SPS DOORGUARD LTD,2017-06-16,922.20
LONDON BUS SERVICES LTD,HAVEBIKE,2017-06-07,921.01
LT MUSEUM TRADING LTD,YARTO EUROPE LTD,2017-06-01,920.88
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2017-06-12,920.10
LONDON TRANSPORT MUSEUM,SMART TEACHERS,2017-06-07,920.00
LONDON TRANSPORT MUSEUM,SMART TEACHERS,2017-06-07,920.00
TFL CORPORATE,KIM BROWN,2017-06-05,920.00
SURFACE TRANSPORT CORP,PHOENIX MOTORCYCLE TRAINING LIMITED,2017-06-05,920.00
TUBELINES LTD,SAFETY KLEEN UK LTD,2017-06-09,920.00
TUBELINES LTD,SAFETY KLEEN UK LTD,2017-06-21,920.00
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-06-05,919.80
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-06-14,919.80
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-06-21,919.80
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-06-21,919.80
LONDON UNDERGROUND LTD,RS COMPONENTS LTD,2017-06-14,919.71
SURFACE TRANSPORT CORP,HAYS SPECIALIST RECRUITMENT LTD,2017-06-05,919.68
TRANSPORT TRADING LTD,HARRIS INSTALLATIONS SERVICES LTD,2017-06-05,918.76
LONDON UNDERGROUND LTD,RS COMPONENTS LTD,2017-06-19,918.09
SURFACE TRANSPORT CORP,HAYS SPECIALIST RECRUITMENT LTD,2017-06-05,918.00
SURFACE TRANSPORT CORP,TRINITY MIRROR PUBLISHING LTD,2017-06-07,918.00
SURFACE TRANSPORT CORP,TRINITY MIRROR PUBLISHING LTD,2017-06-14,918.00
LONDON TRANSPORT MUSEUM,THE LONDON APPRENTICESHIP COMPANY,2017-06-22,917.85
LONDON TRANSPORT MUSEUM,THE LONDON APPRENTICESHIP COMPANY,2017-06-09,917.85
TUBELINES LTD,ALL STAR,2017-06-09,917.68
RAIL FOR LONDON LIMITED,HAYLEY GROUP PLC,2017-06-21,917.34
LUL NOMINEE BCV LIMITED,HALL FUELS LTD,2017-05-31,917.00
LUL NOMINEE BCV LIMITED,SHARVATT WOOLWICH LTD,2017-06-21,916.80
LONDON UNDERGROUND LTD,GARRAN LOCKERS LTD,2017-05-30,916.40
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-12,915.75
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-19,915.75
LONDON UNDERGROUND LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-06-19,915.75
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2017-06-14,915.51
LONDON TRANSPORT MUSEUM,REEDME,2017-06-12,915.00
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2017-05-30,913.60
DIAL A RIDE,GP AUTOCLIMATE LTD,2017-06-21,912.52
LUL NOMINEE BCV LIMITED,MORTON FRASER,2017-06-12,912.00
DOCKLANDS LIGHT RAILWAY,KEOLIS AMEY DOCKLANDS LIMITED,2017-06-19,911.93
LUL NOMINEE SSL LIMITED,CITYLINK TELECOMMUNICATIONS LTD,2017-06-12,911.91
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2017-06-12,911.65
DIAL A RIDE,SOUTHERN MOTOR GROUP CROYDON,2017-06-14,911.55
TFL CORPORATE,CORPORATE DOCUMENT SERVICES LTD,2017-06-21,911.40
TUBELINES LTD,TOWER SUPPLIES,2017-06-02,910.80
TUBELINES LTD,TOWER SUPPLIES,2017-06-23,910.80
LONDON UNDERGROUND LTD,4 RAIL SERVICES LTD,2017-06-14,910.60
LUL NOMINEE SSL LIMITED,ALSTOM TRANSPORT LTD,2017-06-07,910.50
TUBELINES LTD,FELTHAM COACHWORKS LTD,2017-06-21,910.39
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2017-06-12,910.30
TRANSPORT TRADING LTD,BEVERIDGE ASSOCIATES PARTNERSHIP LTD,2017-06-09,910.00
SURFACE TRANSPORT CORP,MATCHTECH GROUP PLC,2017-06-05,909.92
LUL NOMINEE BCV LIMITED,HIREMECH LTD,2017-06-07,909.54
TUBELINES LTD,SMALLBILLS GARAGE,2017-06-16,909.29
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-06-21,908.82
TFL CORPORATE,BANK OF AMERICA MERRILL LYNCH,2017-06-22,908.82
LT MUSEUM TRADING LTD,SPIKE LEISUREWEAR LTD,2017-06-16,907.50
LUL NOMINEE SSL LIMITED,HAYLEY GROUP PLC,2017-06-12,906.00
LUL NOMINEE SSL LIMITED,HAYLEY GROUP PLC,2017-06-12,906.00
LUL NOMINEE SSL LIMITED,KNORR-BREMSE RAIL SERVICES,2017-06-07,905.00
TUBELINES LTD,A M FORKTRUCKS LTD,2017-06-21,905.00
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-05,903.87
TUBELINES LTD,GROSVENOR CONTRACTS LEASING LTD,2017-06-21,903.83
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-06-14,903.80
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-06-21,903.80
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2017-05-31,903.30
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2017-06-23,903.20
LUL NOMINEE SSL LIMITED,VOITH TURBO LTD,2017-06-21,903.00
LONDON UNDERGROUND LTD,MATCHTECH GROUP PLC,2017-06-12,902.56
TUBELINES LTD,MATISA (UK) LIMITED,2017-06-16,902.50
TUBELINES LTD,QUATTRO PLANT LTD,2017-06-09,902.50
TRANSPORT TRADING LTD,SCOTTISH POWER,2017-05-31,902.40
LONDON UNDERGROUND LTD,CAPITAL RUBBER & PLASTICS LTD,2017-06-21,901.00
LONDON UNDERGROUND LTD,PRIORITY FIRE & ELECTRICAL LTD,2017-06-14,900.00
DIAL A RIDE,EVEAN,2017-06-21,900.00
LUL NOMINEE SSL LIMITED,ELCOMPONENT LIMITED,2017-05-31,900.00
SURFACE TRANSPORT CORP,VCCP GROUP LLP,2017-05-31,900.00
SURFACE TRANSPORT CORP,T-KARTOR SWEDEN AB,2017-06-21,900.00
SURFACE TRANSPORT CORP,ALEX WARD COMMUNICATIONS,2017-05-30,900.00
TFL CORPORATE,DUE NORTH LTD,2017-06-06,900.00
LONDON UNDERGROUND LTD,IRSE,2017-05-31,900.00
LUL NOMINEE SSL LIMITED,OTE PRECISION ENGINEERING (UK) LTD,2017-06-21,900.00
LUL NOMINEE BCV LIMITED,ELECTROMECH DESIGN & ASSEMBLY,2017-06-19,900.00
LUL NOMINEE BCV LIMITED,ELECTROMECH DESIGN & ASSEMBLY,2017-06-19,900.00
TUBELINES LTD,HARMILL SYSTEMS LTD,2017-06-02,900.00
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-05,899.92
LONDON TRANSPORT MUSEUM,HAYS SPECIALIST RECRUITMENT LTD,2017-06-14,899.64
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-05,899.24
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-06-14,899.17
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-06-21,899.17
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-06-19,898.10
LUL NOMINEE SSL LIMITED,SWEETNAM & BRADLEY LTD,2017-06-20,898.08
TFL CORPORATE,TATTERSALL TRAINING,2017-06-14,898.00
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2017-06-19,897.60
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-06-07,897.05
TUBELINES LTD,ALL STAR,2017-06-21,896.73
SURFACE TRANSPORT CORP,REDSPEED INTERNATIONAL  LTD,2017-06-15,896.24
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-06-14,896.16
LONDON TRANSPORT MUSEUM,FORMKRAFT DISTRIBUTION LD,2017-06-19,896.00
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,2017-06-05,895.65
DIAL A RIDE,SEATBELT SERVICES LTD,2017-06-01,895.50
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-05,895.40
LONDON UNDERGROUND LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-06-19,895.40
RAIL FOR LONDON LIMITED,HES SALES LTD,2017-06-12,895.20
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-05,895.16
LUL NOMINEE SSL LIMITED,VIKING PRECISION ENGINEERS LTD,2017-05-31,895.00
LUL NOMINEE BCV LIMITED,REID FREIGHT SERVICES LTD,2017-06-13,895.00
LONDON UNDERGROUND LTD,YOUNG & YOUNG LOCKSMITHS,2017-06-09,894.75
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2017-05-30,894.70
LUL NOMINEE SSL LIMITED,WECS PRECISION LTD,2017-06-15,893.52
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-06-07,893.44
LONDON UNDERGROUND LTD,MATCHTECH GROUP PLC,2017-06-12,893.10
LUL NOMINEE BCV LIMITED,ALSTOM TRANSPORT LTD,2017-06-14,893.00
LUL NOMINEE BCV LIMITED,ALSTOM TRANSPORT LTD,2017-06-14,893.00
TUBELINES LTD,QUATTRO PLANT LTD,2017-06-16,893.00
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2017-06-05,892.95
LONDON UNDERGROUND LTD,EVERSHEDS,2017-06-21,892.80
LUL NOMINEE SSL LIMITED,KNORR-BREMSE RAIL SERVICES,2017-05-31,892.74
TUBELINES LTD,PRO-STYLE LTD,2017-06-09,892.35
TUBELINES LTD,RULLION ENGINEERING LTD,2017-06-09,892.24
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2017-06-19,890.32
LONDON TRANSPORT MUSEUM,HAYS SPECIALIST RECRUITMENT LTD,2017-05-31,890.11
SURFACE TRANSPORT CORP,"MCIA, BIKESAFE ADMIN,",2017-05-31,890.00
TUBELINES LTD,CROMWELL GROUP HOLDINGS LTD,2017-06-02,890.00
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-06-05,889.64
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-06-05,889.64
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-06-05,889.64
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-06-05,889.64
TUBELINES LTD,CENSOL LIMITED,2017-06-14,889.48
TUBELINES LTD,CADBURY PENSION TRUST,2017-06-21,888.25
SURFACE TRANSPORT CORP,MORSON HUMAN RESOURCES LTD,2017-06-05,888.00
LUL NOMINEE SSL LIMITED,AQUA GEOCOMPOSITES LTD,2017-06-21,888.00
LUL NOMINEE SSL LIMITED,WECS PRECISION LTD,2017-06-07,888.00
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2017-06-05,887.45
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,2017-05-31,887.38
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,2017-05-31,887.38
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,2017-05-31,887.38
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,2017-05-31,887.38
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,2017-05-31,887.38
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,2017-05-31,887.38
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,2017-05-31,887.38
SURFACE TRANSPORT CORP,TELENT TECHNOLOGY SERVICES LTD,2017-06-05,886.89
LONDON UNDERGROUND LTD,CABLECRAFT LTD,2017-06-09,886.89
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2017-06-05,886.76
LONDON TRANSPORT MUSEUM,HAYS SPECIALIST RECRUITMENT LTD,2017-06-05,885.24
LONDON TRANSPORT MUSEUM,HAYS SPECIALIST RECRUITMENT LTD,2017-06-05,885.24
LONDON TRANSPORT MUSEUM,HAYS SPECIALIST RECRUITMENT LTD,2017-06-05,885.24
LONDON TRANSPORT MUSEUM,HAYS SPECIALIST RECRUITMENT LTD,2017-06-14,885.24
LUL NOMINEE SSL LIMITED,KNORR-BREMSE RAIL SERVICES,2017-06-07,885.15
RAIL FOR LONDON LIMITED,PSV GLASS LLP,2017-05-31,885.00
LUL NOMINEE SSL LIMITED,SWEETNAM & BRADLEY LTD,2017-06-21,885.00
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-06-05,883.85
LUL NOMINEE BCV LIMITED,CITY ELECTRICAL FACTORS LTD,2017-06-05,883.64
LUL NOMINEE SSL LIMITED,SWEETNAM & BRADLEY LTD,2017-06-05,883.62
LUL NOMINEE SSL LIMITED,SWEETNAM & BRADLEY LTD,2017-06-05,883.62
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-06-05,883.40
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-06-07,883.40
LUL NOMINEE SSL LIMITED,MORGANITE ELECTRICAL CARBON LTD,2017-06-21,882.48
LONDON TRANSPORT MUSEUM,HAYS SPECIALIST RECRUITMENT LTD,2017-06-05,881.37
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2017-05-31,881.30
TRANSPORT TRADING LTD,NOVACROFT DIRECT LTD,2017-06-12,880.97
TUBELINES LTD,SIXT KENNING LTD,2017-06-02,880.90
TUBELINES LTD,SIXT KENNING LTD,2017-06-02,880.90
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-06-21,880.62
LONDON BUS SERVICES LTD,CITY SPRINT (UK) LTD,2017-05-31,880.00
SURFACE TRANSPORT CORP,ASSOCIATED NEWSPAPERS LTD,2017-05-31,880.00
SURFACE TRANSPORT CORP,ASSOCIATED NEWSPAPERS LTD,2017-06-07,880.00
LONDON UNDERGROUND LTD,A1 RESULTS LTD,2017-06-05,880.00
LUL NOMINEE SSL LIMITED,VOITH TURBO LTD,2017-06-21,880.00
LONDON UNDERGROUND LTD,4 RAIL SERVICES LTD,2017-06-07,880.00
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2017-06-12,879.57
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2017-06-19,879.57
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2017-06-01,879.55
LUL NOMINEE SSL LIMITED,KNORR-BREMSE RAIL SERVICES,2017-06-14,879.20
TRANSPORT TRADING LTD,ZURICH ENGINEERING,2017-06-19,879.06
LUL NOMINEE BCV LIMITED,TROTEC LASER T/A SUREGRAVE,2017-06-07,878.80
TUBELINES LTD,QUATTRO PLANT LTD,2017-06-16,878.75
LONDON UNDERGROUND LTD,BROOKVEX IMS LTD,2017-06-05,878.23
LUL NOMINEE SSL LIMITED,CHARTWAY IND SERVICES LTD,2017-06-13,878.00
LUL NOMINEE SSL LIMITED,DAE SYSTEMS LTD,2017-06-21,877.50
LONDON UNDERGROUND LTD,SYDAC LIMITED,2017-06-20,877.46
TFL CORPORATE,BPP PROFESSIONAL EDUCATION LTD,2017-06-05,877.26
DIAL A RIDE,SEATBELT SERVICES LTD,2017-06-01,877.00
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-06-07,876.75
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-06-21,876.75
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,2017-06-05,876.51
TUBELINES LTD,MATISA (UK) LIMITED,2017-06-16,876.50
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-06-19,876.48
PUBLIC CARRIAGE OFFICE,TAXI MARSHALLS,2017-06-09,876.00
PUBLIC CARRIAGE OFFICE,TAXI MARSHALLS,2017-06-09,876.00
PUBLIC CARRIAGE OFFICE,TAXI MARSHALLS,2017-06-09,876.00
PUBLIC CARRIAGE OFFICE,TAXI MARSHALLS,2017-06-09,876.00
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-06-05,875.97
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-06-05,875.97
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-06-19,875.97
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2017-06-23,875.45
DIAL A RIDE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-12,875.21
TUBELINES LTD,VIKING PRECISION ENGINEERS LTD,2017-06-14,875.20
SURFACE TRANSPORT CORP,HAYS SPECIALIST RECRUITMENT LTD,2017-06-12,875.00
SURFACE TRANSPORT CORP,HAYS SPECIALIST RECRUITMENT LTD,2017-06-19,875.00
SURFACE TRANSPORT CORP,HAYS SPECIALIST RECRUITMENT LTD,2017-06-19,875.00
LONDON TRANSPORT MUSEUM,MORGO MANAGEMENT LTD,2017-06-14,875.00
SURFACE TRANSPORT CORP,CLOUDREACH EUROPE LIMITED,2017-06-09,875.00
TUBELINES LTD,THE MATADOR COMPANY LTD,2017-06-16,874.25
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2017-06-13,874.20
TUBELINES LTD,QUATTRO PLANT LTD,2017-06-16,873.92
LONDON UNDERGROUND LTD,CITY ELECTRICAL FACTORS LTD,2017-06-19,873.42
LUL NOMINEE SSL LIMITED,HAYLEY GROUP PLC,2017-06-07,873.10
TUBELINES LTD,THE MESSAGING CENTRE LTD,2017-06-09,871.95
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-06-12,871.50
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-06-19,871.50
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-06-12,871.35
LUL NOMINEE BCV LIMITED,SIEMENS,2017-06-12,870.72
LUL NOMINEE BCV LIMITED,SIEMENS,2017-06-12,870.72
TFL CORPORATE,DAWLEYS,2017-06-09,870.00
TUBELINES LTD,BARWIT CONTROL SYSTEMS LTD,2017-06-14,870.00
TFL CORPORATE,CORPORATE DOCUMENT SERVICES LTD,2017-06-21,869.14
LUL NOMINEE SSL LIMITED,SOUTH EAST SUPPLIES LTD,2017-06-21,869.08
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-06-05,869.00
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-06-05,869.00
LONDON UNDERGROUND LTD,SSE PLC,2017-06-08,868.72
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-12,868.60
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-19,868.60
SURFACE TRANSPORT CORP,MATCHTECH GROUP PLC,2017-06-12,868.56
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-05,868.00
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,2017-06-05,867.96
TFL CORPORATE,BROOKVEX IMS LTD,2017-06-13,867.72
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2017-06-02,866.05
LUL NOMINEE BCV LIMITED,A.E PETSCHE,2017-05-31,865.59
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-06-05,865.20
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-06-14,865.20
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-06-21,865.20
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-06-21,865.20
TFL CORPORATE,THE EDM GROUP LTD,2017-05-31,865.06
LONDON BUS SERVICES LTD,PRIMEC LTD,2017-06-14,865.00
