Supplier Name,Item Description,Category Family,Invoice GL Date,Spend
OH Assist Ltd,Costs of human resource and training services to operate the railway,HR and Training,2017-03-29,41076.18
OH Assist Ltd,Costs of human resource and training services to operate the railway,HR and Training,2017-03-29,38423.07
OH Assist Ltd,Costs of human resource and training services to operate the railway,HR and Training,2017-03-29,27071.39
Mott MacDonald Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-03-23,222144.99
Mott MacDonald Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-03-01,218027.96
Mott MacDonald Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-03-14,211441.65
Mott MacDonald Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-03-30,151067.19
Mott MacDonald Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-03-07,122537.53
Mott MacDonald Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-03-05,85255.75
Mott MacDonald Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-03-23,81740.09
Mott MacDonald Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-30,47528.56
Mott MacDonald Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-29,42560.01
Mott MacDonald Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-03-09,36484.19
Mott MacDonald Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-03-11,29716.22
Mott MacDonald Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-03-30,29514.39
Thales Transport & Security Ltd,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-03-17,761097.41
Thales Transport & Security Ltd,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-03-17,466727.08
Thales Transport & Security Ltd,Procurement of IT equipment and services to operate the railway,Information Technology,2017-03-16,46848.00
Torrent Trackside Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-03-28,364102.51
Torrent Trackside Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-03-28,26865.80
Torrent Trackside Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-03-02,285174.70
Torrent Trackside Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-03-14,97712.58
Torrent Trackside Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-03-09,95001.90
Torrent Trackside Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-03-21,62213.63
Torrent Trackside Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-03-21,27976.01
Torrent Trackside Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-03-09,57705.56
Torrent Trackside Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-03-09,25895.11
Torrent Trackside Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-03-20,43627.80
Torrent Trackside Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-03-10,40882.19
Torrent Trackside Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-03-17,33909.38
Torrent Trackside Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-03-01,33889.03
Torrent Trackside Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-03-22,33325.19
Torrent Trackside Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-03-14,27483.33
Resonate Group Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-03-21,390548.60
Resonate Group Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-03-15,219995.00
Resonate Group Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-03-27,183364.24
Resonate Group Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-03-14,152508.26
Resonate Group Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-03-17,121097.20
Resonate Group Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-03-02,97868.33
Resonate Group Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-03-20,47451.00
Resonate Group Ltd,Procurement of IT equipment and services to operate the railway,Information Technology,2017-03-28,36092.45
Telefonica O2 UK Ltd,Procurement of telecoms related equipment to maintain and improve the railway,Telecoms,2017-03-18,584227.40
Telefonica O2 UK Ltd,Procurement of telecoms related equipment to maintain and improve the railway,Telecoms,2017-03-17,584227.40
Telefonica O2 UK Ltd,Procurement of telecoms related equipment to maintain and improve the railway,Telecoms,2017-03-06,74898.58
Ground Control Ltd,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-04-01,149262.83
Ground Control Ltd,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-03-13,78834.78
Ground Control Ltd,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-03-13,69355.71
Ground Control Ltd,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-03-09,147604.64
Ground Control Ltd,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-03-07,90524.85
Ground Control Ltd,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-03-07,39075.85
Ground Control Ltd,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-03-30,116681.92
Ground Control Ltd,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-03-02,98864.58
Ground Control Ltd,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-03-03,90798.84
Ground Control Ltd,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-03-03,62486.89
Ground Control Ltd,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-03-27,27205.89
Ground Control Ltd,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-03-27,25793.28
Ground Control Ltd,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-03-23,49045.44
Ground Control Ltd,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-03-20,34122.36
Ground Control Ltd,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-03-02,29595.12
Ground Control Ltd,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-03-14,29570.06
Ground Control Ltd,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-03-30,27366.36
Ground Control Ltd,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-03-10,26139.04
Vossloh Cogifer UK Ltd,Procurement of points and crossings to maintain and improve the railway,Switches and Crossings,2017-03-27,250740.77
Vossloh Cogifer UK Ltd,Procurement of points and crossings to maintain and improve the railway,Switches and Crossings,2017-03-27,121858.07
Vossloh Cogifer UK Ltd,Procurement of points and crossings to maintain and improve the railway,Switches and Crossings,2017-03-02,116949.82
Vossloh Cogifer UK Ltd,Procurement of points and crossings to maintain and improve the railway,Switches and Crossings,2017-03-22,104410.04
Vossloh Cogifer UK Ltd,Procurement of points and crossings to maintain and improve the railway,Switches and Crossings,2017-03-02,98730.72
Vossloh Cogifer UK Ltd,Procurement of points and crossings to maintain and improve the railway,Switches and Crossings,2017-03-02,92289.27
Vossloh Cogifer UK Ltd,Procurement of points and crossings to maintain and improve the railway,Switches and Crossings,2017-03-01,66999.75
Vossloh Cogifer UK Ltd,Procurement of points and crossings to maintain and improve the railway,Switches and Crossings,2017-03-02,52350.77
Vossloh Cogifer UK Ltd,Procurement of points and crossings to maintain and improve the railway,Switches and Crossings,2017-03-02,47691.98
Vossloh Cogifer UK Ltd,Procurement of points and crossings to maintain and improve the railway,Switches and Crossings,2017-03-02,42902.06
Vossloh Cogifer UK Ltd,Procurement of points and crossings to maintain and improve the railway,Switches and Crossings,2017-03-02,42026.95
Vossloh Cogifer UK Ltd,Procurement of points and crossings to maintain and improve the railway,Switches and Crossings,2017-03-27,36462.03
Vossloh Cogifer UK Ltd,Procurement of points and crossings to maintain and improve the railway,Switches and Crossings,2017-03-22,31307.83
Vossloh Cogifer UK Ltd,Procurement of points and crossings to maintain and improve the railway,Switches and Crossings,2017-03-02,31265.41
Vossloh Cogifer UK Ltd,Procurement of points and crossings to maintain and improve the railway,Switches and Crossings,2017-03-27,26480.28
Vossloh Cogifer UK Ltd,Procurement of points and crossings to maintain and improve the railway,Switches and Crossings,2017-03-29,26443.18
Samaritans,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-03-29,1163284.49
SHB Hire Ltd,Procurement and operation of our road fleet,Road Fleet,2017-03-15,600361.38
SHB Hire Ltd,Procurement and operation of our road fleet,Road Fleet,2017-03-23,552399.26
Pandrol UK Ltd,Procurement of infrastructure spares and associated services that maintain and improve the railway,Railway Spares,2017-03-28,107894.00
Pandrol UK Ltd,Procurement of infrastructure spares and associated services that maintain and improve the railway,Railway Spares,2017-03-16,51200.00
Pandrol UK Ltd,Procurement of infrastructure spares and associated services that maintain and improve the railway,Railway Spares,2017-03-16,49152.00
Pandrol UK Ltd,Procurement of infrastructure spares and associated services that maintain and improve the railway,Railway Spares,2017-03-16,49152.00
Pandrol UK Ltd,Procurement of infrastructure spares and associated services that maintain and improve the railway,Railway Spares,2017-03-16,40960.00
Pandrol UK Ltd,Procurement of infrastructure spares and associated services that maintain and improve the railway,Railway Spares,2017-03-16,49152.00
Pandrol UK Ltd,Procurement of infrastructure spares and associated services that maintain and improve the railway,Railway Spares,2017-03-16,40960.00
Pandrol UK Ltd,Procurement of infrastructure spares and associated services that maintain and improve the railway,Railway Spares,2017-03-27,52224.00
Pandrol UK Ltd,Procurement of infrastructure spares and associated services that maintain and improve the railway,Railway Spares,2017-03-27,33792.00
Pandrol UK Ltd,Procurement of infrastructure spares and associated services that maintain and improve the railway,Railway Spares,2017-03-16,49152.00
Pandrol UK Ltd,Procurement of infrastructure spares and associated services that maintain and improve the railway,Railway Spares,2017-03-16,30720.00
Pandrol UK Ltd,Procurement of infrastructure spares and associated services that maintain and improve the railway,Railway Spares,2017-03-13,53760.00
Pandrol UK Ltd,Procurement of infrastructure spares and associated services that maintain and improve the railway,Railway Spares,2017-03-16,49152.00
Pandrol UK Ltd,Procurement of infrastructure spares and associated services that maintain and improve the railway,Railway Spares,2017-03-30,49152.00
Pandrol UK Ltd,Procurement of infrastructure spares and associated services that maintain and improve the railway,Railway Spares,2017-03-30,49152.00
Pandrol UK Ltd,Procurement of infrastructure spares and associated services that maintain and improve the railway,Railway Spares,2017-03-02,36192.00
Pandrol UK Ltd,Procurement of infrastructure spares and associated services that maintain and improve the railway,Railway Spares,2017-03-07,29640.00
Pandrol UK Ltd,Procurement of infrastructure spares and associated services that maintain and improve the railway,Railway Spares,2017-03-16,27840.00
Pandrol UK Ltd,Procurement of infrastructure spares and associated services that maintain and improve the railway,Railway Spares,2017-03-16,26260.00
Pandrol UK Ltd,Procurement of infrastructure spares and associated services that maintain and improve the railway,Railway Spares,2017-03-27,26260.00
Pandrol UK Ltd,Procurement of infrastructure spares and associated services that maintain and improve the railway,Railway Spares,2017-03-27,26260.00
Pandrol UK Ltd,Procurement of infrastructure spares and associated services that maintain and improve the railway,Railway Spares,2017-03-16,26260.00
Pandrol UK Ltd,Procurement of infrastructure spares and associated services that maintain and improve the railway,Railway Spares,2017-03-02,26112.00
Pandrol UK Ltd,Procurement of infrastructure spares and associated services that maintain and improve the railway,Railway Spares,2017-03-16,25886.72
Pandrol UK Ltd,Procurement of infrastructure spares and associated services that maintain and improve the railway,Railway Spares,2017-03-16,25886.72
Pandrol UK Ltd,Procurement of infrastructure spares and associated services that maintain and improve the railway,Railway Spares,2017-03-27,25886.72
Pandrol UK Ltd,Procurement of infrastructure spares and associated services that maintain and improve the railway,Railway Spares,2017-03-27,25250.00
Pandrol UK Ltd,Procurement of infrastructure spares and associated services that maintain and improve the railway,Railway Spares,2017-03-27,25056.00
Pandrol UK Ltd,Procurement of infrastructure spares and associated services that maintain and improve the railway,Railway Spares,2017-03-16,25024.00
THJV - A Halcrow Tata Steel Joint Venture,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-03-30,216590.55
THJV - A Halcrow Tata Steel Joint Venture,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-03-16,212165.14
THJV - A Halcrow Tata Steel Joint Venture,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-03-01,208967.43
THJV - A Halcrow Tata Steel Joint Venture,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-03-29,174508.48
THJV - A Halcrow Tata Steel Joint Venture,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-03-27,173290.70
THJV - A Halcrow Tata Steel Joint Venture,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-03-10,59421.44
THJV - A Halcrow Tata Steel Joint Venture,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-03-30,35000.00
Integrated Utility Services Ltd,Procurement of overhead line materials and services to maintain and improve the railway,Electrification and Fixed Plant,2017-03-29,461377.17
Integrated Utility Services Ltd,Procurement of overhead line materials and services to maintain and improve the railway,Electrification and Fixed Plant,2017-04-01,293828.68
Integrated Utility Services Ltd,Procurement of overhead line materials and services to maintain and improve the railway,Electrification and Fixed Plant,2017-03-30,249161.00
Integrated Utility Services Ltd,Procurement of overhead line materials and services to maintain and improve the railway,Electrification and Fixed Plant,2017-03-17,56671.98
Fone-Alarm Installations Ltd,Procurement of telecoms related equipment to maintain and improve the railway,Telecoms,2017-03-24,989505.07
Fone-Alarm Installations Ltd,Procurement of telecoms related equipment to maintain and improve the railway,Telecoms,2017-03-10,34682.00
McGinley Support Services (Infrastructure) Ltd,Costs of specialist labour activity on the railway,Contingent Labour,2017-03-23,146576.95
McGinley Support Services (Infrastructure) Ltd,Costs of specialist labour activity on the railway,Contingent Labour,2017-03-14,124678.01
McGinley Support Services (Infrastructure) Ltd,Costs of specialist labour activity on the railway,Contingent Labour,2017-03-14,97056.00
McGinley Support Services (Infrastructure) Ltd,Costs of specialist labour activity on the railway,Contingent Labour,2017-03-27,95338.82
McGinley Support Services (Infrastructure) Ltd,Costs of specialist labour activity on the railway,Contingent Labour,2017-03-14,38088.40
McGinley Support Services (Infrastructure) Ltd,Costs of specialist labour activity on the railway,Contingent Labour,2017-03-14,29868.40
McGinley Support Services (Infrastructure) Ltd,Costs of specialist labour activity on the railway,Contingent Labour,2017-03-14,26472.16
McGinley Support Services (Infrastructure) Ltd,Costs of specialist labour activity on the railway,Contingent Labour,2017-03-27,94098.22
McGinley Support Services (Infrastructure) Ltd,Costs of specialist labour activity on the railway,Contingent Labour,2017-03-27,93408.74
McGinley Support Services (Infrastructure) Ltd,Costs of specialist labour activity on the railway,Contingent Labour,2017-03-27,92188.52
McGinley Support Services (Infrastructure) Ltd,Costs of specialist labour activity on the railway,Contingent Labour,2017-03-30,30073.10
McGinley Support Services (Infrastructure) Ltd,Costs of specialist labour activity on the railway,Contingent Labour,2017-03-30,29092.32
McGinley Support Services (Infrastructure) Ltd,Costs of specialist labour activity on the railway,Contingent Labour,2017-03-30,26371.52
McGinley Support Services (Infrastructure) Ltd,Costs of specialist labour activity on the railway,Contingent Labour,2017-03-07,28591.92
McGinley Support Services (Infrastructure) Ltd,Costs of specialist labour activity on the railway,Contingent Labour,2017-03-01,26828.16
McGinley Support Services (Infrastructure) Ltd,Costs of specialist labour activity on the railway,Contingent Labour,2017-03-21,26317.30
Cognizant Worldwide Ltd,Procurement of IT equipment and services to operate the railway,Information Technology,2017-03-17,133572.75
Cognizant Worldwide Ltd,Procurement of IT equipment and services to operate the railway,Information Technology,2017-03-16,129405.00
Cognizant Worldwide Ltd,Procurement of IT equipment and services to operate the railway,Information Technology,2017-03-17,123627.00
Cognizant Worldwide Ltd,Procurement of IT equipment and services to operate the railway,Information Technology,2017-03-17,102889.50
Cognizant Worldwide Ltd,Procurement of IT equipment and services to operate the railway,Information Technology,2017-03-21,81365.00
Cognizant Worldwide Ltd,Procurement of IT equipment and services to operate the railway,Information Technology,2017-03-20,76482.00
Cognizant Worldwide Ltd,Procurement of IT equipment and services to operate the railway,Information Technology,2017-03-16,70010.00
Cognizant Worldwide Ltd,Procurement of IT equipment and services to operate the railway,Information Technology,2017-03-22,69703.80
Cognizant Worldwide Ltd,Procurement of IT equipment and services to operate the railway,Information Technology,2017-03-22,54278.10
Cognizant Worldwide Ltd,Procurement of IT equipment and services to operate the railway,Information Technology,2017-03-21,44241.00
Cognizant Worldwide Ltd,Procurement of IT equipment and services to operate the railway,Information Technology,2017-03-16,43300.00
Cognizant Worldwide Ltd,Procurement of IT equipment and services to operate the railway,Information Technology,2017-03-21,42733.00
Cognizant Worldwide Ltd,Procurement of IT equipment and services to operate the railway,Information Technology,2017-03-16,26840.00
Computacenter (UK) Ltd,Procurement of IT equipment and services to operate the railway,Information Technology,2017-03-29,374122.12
Computacenter (UK) Ltd,Procurement of IT equipment and services to operate the railway,Information Technology,2017-03-17,282483.16
Computacenter (UK) Ltd,Procurement of IT equipment and services to operate the railway,Information Technology,2017-03-17,129515.27
Computacenter (UK) Ltd,Procurement of IT equipment and services to operate the railway,Information Technology,2017-03-24,113485.00
Computacenter (UK) Ltd,Procurement of IT equipment and services to operate the railway,Information Technology,2017-03-11,41925.92
Computacenter (UK) Ltd,Procurement of IT equipment and services to operate the railway,Information Technology,2017-03-17,37201.76
VOESTALPINE VAE UK LTD,Procurement of points and crossings to maintain and improve the railway,Switches and Crossings,2017-03-20,128708.00
VOESTALPINE VAE UK LTD,Procurement of points and crossings to maintain and improve the railway,Switches and Crossings,2017-03-02,109887.82
VOESTALPINE VAE UK LTD,Procurement of points and crossings to maintain and improve the railway,Switches and Crossings,2017-03-02,101501.02
VOESTALPINE VAE UK LTD,Procurement of points and crossings to maintain and improve the railway,Switches and Crossings,2017-03-02,93252.02
VOESTALPINE VAE UK LTD,Procurement of points and crossings to maintain and improve the railway,Switches and Crossings,2017-03-02,89833.70
VOESTALPINE VAE UK LTD,Procurement of points and crossings to maintain and improve the railway,Switches and Crossings,2017-03-02,83760.06
VOESTALPINE VAE UK LTD,Procurement of points and crossings to maintain and improve the railway,Switches and Crossings,2017-03-02,83258.83
VOESTALPINE VAE UK LTD,Procurement of points and crossings to maintain and improve the railway,Switches and Crossings,2017-03-02,82855.68
VOESTALPINE VAE UK LTD,Procurement of points and crossings to maintain and improve the railway,Switches and Crossings,2017-03-11,82040.07
VOESTALPINE VAE UK LTD,Procurement of points and crossings to maintain and improve the railway,Switches and Crossings,2017-03-10,42608.27
VOESTALPINE VAE UK LTD,Procurement of points and crossings to maintain and improve the railway,Switches and Crossings,2017-03-13,40899.24
VOESTALPINE VAE UK LTD,Procurement of points and crossings to maintain and improve the railway,Switches and Crossings,2017-03-13,35163.12
John Graham Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-30,850658.11
John Graham Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-07,86535.21
John Graham Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-21,32638.93
AMT Sybex,Procurement of IT equipment and services to operate the railway,Information Technology,2017-03-24,941658.00
CEMEX Rail Products,Procurement of sleepers and related items to maintain and improve the railway,Sleepers and Bearers,2017-03-27,222218.40
CEMEX Rail Products,Procurement of sleepers and related items to maintain and improve the railway,Sleepers and Bearers,2017-03-01,64304.19
CEMEX Rail Products,Procurement of sleepers and related items to maintain and improve the railway,Sleepers and Bearers,2017-03-21,59496.93
CEMEX Rail Products,Procurement of sleepers and related items to maintain and improve the railway,Sleepers and Bearers,2017-03-21,48916.00
CEMEX Rail Products,Procurement of sleepers and related items to maintain and improve the railway,Sleepers and Bearers,2017-03-27,48636.48
CEMEX Rail Products,Procurement of sleepers and related items to maintain and improve the railway,Sleepers and Bearers,2017-03-27,46959.36
CEMEX Rail Products,Procurement of sleepers and related items to maintain and improve the railway,Sleepers and Bearers,2017-03-01,44245.57
CEMEX Rail Products,Procurement of sleepers and related items to maintain and improve the railway,Sleepers and Bearers,2017-03-16,43046.08
CEMEX Rail Products,Procurement of sleepers and related items to maintain and improve the railway,Sleepers and Bearers,2017-03-24,39089.14
CEMEX Rail Products,Procurement of sleepers and related items to maintain and improve the railway,Sleepers and Bearers,2017-03-08,38154.48
CEMEX Rail Products,Procurement of sleepers and related items to maintain and improve the railway,Sleepers and Bearers,2017-03-27,36429.12
CEMEX Rail Products,Procurement of sleepers and related items to maintain and improve the railway,Sleepers and Bearers,2017-03-16,36407.48
CEMEX Rail Products,Procurement of sleepers and related items to maintain and improve the railway,Sleepers and Bearers,2017-03-21,35128.08
CEMEX Rail Products,Procurement of sleepers and related items to maintain and improve the railway,Sleepers and Bearers,2017-03-27,35128.08
CEMEX Rail Products,Procurement of sleepers and related items to maintain and improve the railway,Sleepers and Bearers,2017-03-08,30357.60
CEMEX Rail Products,Procurement of sleepers and related items to maintain and improve the railway,Sleepers and Bearers,2017-03-22,30357.60
CEMEX Rail Products,Procurement of sleepers and related items to maintain and improve the railway,Sleepers and Bearers,2017-03-27,26344.76
CEMEX Rail Products,Procurement of sleepers and related items to maintain and improve the railway,Sleepers and Bearers,2017-03-08,26309.92
Hitachi Rail Europe Ltd,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-03-23,903183.27
Trackwork Moll Ltd,Procurement of sleepers and related items to maintain and improve the railway,Sleepers and Bearers,2017-03-15,52668.00
Trackwork Moll Ltd,Procurement of sleepers and related items to maintain and improve the railway,Sleepers and Bearers,2017-03-10,50549.73
Trackwork Moll Ltd,Procurement of sleepers and related items to maintain and improve the railway,Sleepers and Bearers,2017-03-27,49020.00
Trackwork Moll Ltd,Procurement of sleepers and related items to maintain and improve the railway,Sleepers and Bearers,2017-03-16,45429.00
Trackwork Moll Ltd,Procurement of sleepers and related items to maintain and improve the railway,Sleepers and Bearers,2017-03-29,42408.00
Trackwork Moll Ltd,Procurement of sleepers and related items to maintain and improve the railway,Sleepers and Bearers,2017-03-16,42379.50
Trackwork Moll Ltd,Procurement of sleepers and related items to maintain and improve the railway,Sleepers and Bearers,2017-03-27,41268.00
Trackwork Moll Ltd,Procurement of sleepers and related items to maintain and improve the railway,Sleepers and Bearers,2017-03-16,40413.00
Trackwork Moll Ltd,Procurement of sleepers and related items to maintain and improve the railway,Sleepers and Bearers,2017-03-02,39245.36
Trackwork Moll Ltd,Procurement of sleepers and related items to maintain and improve the railway,Sleepers and Bearers,2017-03-14,35397.00
Trackwork Moll Ltd,Procurement of sleepers and related items to maintain and improve the railway,Sleepers and Bearers,2017-03-02,34912.50
Trackwork Moll Ltd,Procurement of sleepers and related items to maintain and improve the railway,Sleepers and Bearers,2017-03-03,34126.40
Trackwork Moll Ltd,Procurement of sleepers and related items to maintain and improve the railway,Sleepers and Bearers,2017-03-14,33573.00
Trackwork Moll Ltd,Procurement of sleepers and related items to maintain and improve the railway,Sleepers and Bearers,2017-03-02,33516.00
Trackwork Moll Ltd,Procurement of sleepers and related items to maintain and improve the railway,Sleepers and Bearers,2017-03-16,33516.00
Trackwork Moll Ltd,Procurement of sleepers and related items to maintain and improve the railway,Sleepers and Bearers,2017-03-14,32262.00
Trackwork Moll Ltd,Procurement of sleepers and related items to maintain and improve the railway,Sleepers and Bearers,2017-03-29,31891.50
Trackwork Moll Ltd,Procurement of sleepers and related items to maintain and improve the railway,Sleepers and Bearers,2017-03-14,31093.50
Trackwork Moll Ltd,Procurement of sleepers and related items to maintain and improve the railway,Sleepers and Bearers,2017-03-16,29754.00
Trackwork Moll Ltd,Procurement of sleepers and related items to maintain and improve the railway,Sleepers and Bearers,2017-03-16,29725.50
Trackwork Moll Ltd,Procurement of sleepers and related items to maintain and improve the railway,Sleepers and Bearers,2017-03-16,28728.00
Trackwork Moll Ltd,Procurement of sleepers and related items to maintain and improve the railway,Sleepers and Bearers,2017-03-29,27246.00
Trackwork Moll Ltd,Procurement of sleepers and related items to maintain and improve the railway,Sleepers and Bearers,2017-03-27,26691.72
Trackwork Moll Ltd,Procurement of sleepers and related items to maintain and improve the railway,Sleepers and Bearers,2017-03-14,26277.00
Aspin Foundations Ltd,Procurement of overhead line materials and services to maintain and improve the railway,Electrification and Fixed Plant,2017-03-16,373695.07
Aspin Foundations Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-17,163775.63
Aspin Foundations Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-30,108011.21
Aspin Foundations Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-14,90178.97
Aspin Foundations Ltd,Procurement of overhead line materials and services to maintain and improve the railway,Electrification and Fixed Plant,2017-03-07,81097.01
Aspin Foundations Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-01,27886.39
Kapsch CarrierCom UK Ltd,Procurement of telecoms related equipment to maintain and improve the railway,Telecoms,2017-03-30,669994.80
Kapsch CarrierCom UK Ltd,Procurement of telecoms related equipment to maintain and improve the railway,Telecoms,2017-03-27,95116.24
Kapsch CarrierCom UK Ltd,Procurement of telecoms related equipment to maintain and improve the railway,Telecoms,2017-03-30,67202.00
Geismar UK Ltd,"Procurement of On Track Plant, spare parts and resources to maintain and improve the railway",On Track Plant,2017-03-15,342184.00
Geismar UK Ltd,"Procurement of On Track Plant, spare parts and resources to maintain and improve the railway",On Track Plant,2017-03-21,342184.00
Geismar UK Ltd,"Procurement of On Track Plant, spare parts and resources to maintain and improve the railway",On Track Plant,2017-03-18,133794.00
Bridgeway Consulting Ltd,Costs of human resource and training services to operate the railway,HR and Training,2017-03-29,180115.81
Bridgeway Consulting Ltd,Costs of specialist labour activity on the railway,Contingent Labour,2017-03-17,125400.17
Bridgeway Consulting Ltd,Costs of specialist labour activity on the railway,Contingent Labour,2017-03-17,99528.57
Bridgeway Consulting Ltd,Costs of specialist labour activity on the railway,Contingent Labour,2017-03-02,86994.12
Bridgeway Consulting Ltd,Costs of specialist labour activity on the railway,Contingent Labour,2017-03-27,80780.05
Bridgeway Consulting Ltd,Costs of specialist labour activity on the railway,Contingent Labour,2017-03-17,78141.43
Bridgeway Consulting Ltd,Costs of specialist labour activity on the railway,Contingent Labour,2017-03-17,55063.34
Bridgeway Consulting Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-14,42464.31
Bridgeway Consulting Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-14,41602.01
Bridgeway Consulting Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-22,28030.60
Direct Rail Services Ltd,Procurement of logistical services to distribute materials around the railway,Logistics,2017-03-28,389618.96
Direct Rail Services Ltd,Procurement of logistical services to distribute materials around the railway,Logistics,2017-03-02,303756.80
Direct Rail Services Ltd,Procurement of logistical services to distribute materials around the railway,Logistics,2017-03-16,119851.20
Willmott Dixon Interiors Ltd,The acquisition of land and property,Land & Property Acquisitions (incl. Business Consultancy),2017-03-16,809746.28
Powys County Council,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-02,551327.05
Powys County Council,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-29,250148.05
Association of Train Operating Companies,Costs of human resource and training services to operate the railway,HR and Training,2017-03-24,480166.05
