Strategic Group,Spend Level,Spend Level2,TransNo,Seq No,Period,Supplier id(T),Amount,Updated
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,1087,201011,SOUTHERN CROSS HEALTHCARE,441.20,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,1088,201011,SOUTHERN CROSS HEALTHCARE,441.20,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,1089,201011,SOUTHERN CROSS HEALTHCARE,882.40,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,1090,201011,SOUTHERN CROSS HEALTHCARE,441.20,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,1095,201011,SOUTHERN CROSS HEALTHCARE,1688.87,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,1096,201011,SOUTHERN CROSS HEALTHCARE,4830.50,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,1105,201011,WELLBURN CARE HOMES LTD,3362.52,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,1107,201011,WELLBURN CARE HOMES LTD,824.72,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,1108,201011,EUROPEAN CARE (UK) LTD-D/COTE,2741.28,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,1109,201011,WELLBURN CARE HOMES LTD,1230.72,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,1110,201011,WELLBURN CARE HOMES LTD,1122.04,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,1115,201011,WELLBURN CARE HOMES LTD,998.48,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,1116,201011,WELLBURN CARE HOMES LTD,1196.64,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,1118,201011,WELLBURN CARE HOMES LTD,3570.13,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,1121,201011,EUROPEAN CARE (UK) LTD-D/COTE,5518.92,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,1129,201011,EUROPEAN CARE (UK) LTD-D/COTE,53.09,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,1151,201011,AIMGO LTD,805.06,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,1153,201011,GAINFORD CARE HOME LTD,549.64,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,1169,201011,REDACTED - Personal Information,931.20,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,1171,201011,GLCC LTD - HILLSIDE GRANGE,328.59,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,1172,201011,REDACTED - Personal Information,2030.96,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,1176,201011,GLCC LTD - HILLSIDE GRANGE,535.86,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,1181,201011,GLCC LTD - HILLSIDE GRANGE,6241.66,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,1182,201011,REDACTED - Personal Information,666.44,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,1185,201011,REDACTED - Personal Information,1313.52,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,1186,201011,REDACTED - Personal Information,4986.94,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,1188,201011,GLCC LTD - HILLSIDE GRANGE,1961.60,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,1189,201011,REDACTED - Personal Information,283.63,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,1201,201011,FELLINGATE CARE CENTRE LTD,584.08,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,1202,201011,FELLINGATE CARE CENTRE LTD,5557.73,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,1218,201011,APPLETREE GRANGE,987.04,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,1220,201011,ADDISON COURT T/A DAV HOMES LTD,1494.20,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,1222,201011,BEDFORD WTS,996.56,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,1224,201011,HARTFORD COURT,454.68,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,1236,201011,ADDISON COURT T/A DAV HOMES LTD,176.43,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,1241,201011,APPLETREE GRANGE,3534.20,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,1243,201011,APPLETREE GRANGE,657.56,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,1244,201011,PARKSIDE NORTHERN LTD (T/A THE CHESTERS),1732.32,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,1247,201011,PARKSIDE NORTHERN LTD (T/A THE CHESTERS),882.40,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,1248,201011,PARKSIDE NORTHERN LTD (T/A THE CHESTERS),66.63,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,1251,201011,PARKSIDE NORTHERN LTD (T/A THE CHESTERS),1259.32,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,1252,201011,PARKSIDE NORTHERN LTD (T/A THE CHESTERS),1414.32,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,1254,201011,GATESHEAD DISP.HOUSING ASS.LTD,441.20,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,1267,201011,FOUR SEASONS HEALTH CARE LTD,3156.68,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,1269,201011,MANOR CARE HOME GROUP,419.40,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,1270,201011,MANOR CARE HOME GROUP,419.40,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,1271,201011,ALBANY HOUSE,441.20,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,1274,201011,APPLETREE GRANGE,562.16,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,1277,201011,FOUR SEASONS HEALTH CARE LTD,441.20,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,1280,201011,FOUR SEASONS HEALTH CARE LTD,3745.45,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,1283,201011,ALBANY HOUSE,441.20,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,1286,201011,ALBANY HOUSE,441.20,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,1287,201011,HAVENDENE RESIDENTIAL HOME,2408.98,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,26,201011,ASPIRE HEALTHCARE LIMITED,3368.00,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,122,201011,ST CUTHBERTS HOUSE LTD,1744.00,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,126,201011,ST CUTHBERTS HOUSE LTD,1744.00,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,127,201011,ST CUTHBERTS HOUSE LTD,3488.00,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,128,201011,ST CUTHBERTS HOUSE LTD,1744.00,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,217,201011,NTW NHS FOUNDATION TRUST,1424.84,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,481,201011,SOUTHERNCROSS HEALTHCARE,1744.00,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,488,201011,ASPIRE DESIGN AND BUILD LIMITED,1358.88,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,923,201011,ST CUTHBERTS HOUSE LTD,441.20,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,928,201011,ST CUTHBERTS HOUSE LTD,463.00,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,929,201011,ST CUTHBERTS HOUSE LTD,441.20,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,930,201011,ST CUTHBERTS HOUSE LTD,882.40,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,950,201011,SOUTHERNCROSS HEALTHCARE,625.28,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,969,201011,NTW NHS FOUNDATION TRUST,441.20,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,1060,201011,ASPIRE DESIGN AND BUILD LIMITED,441.20,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,7,201011,WHICKHAM VILLA,675.71,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,30,201011,VALLEY VIEW RESIDENTIAL HOME,307.14,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,34,201011,ROSEWOOD CARE LLP,470.86,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,40,201011,ROSEWOOD CARE LLP,2354.28,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,73,201011,TYNEVIEW NURSING HOME,3501.43,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,179,201011,FOUR SEASONS HEALTH CARE LTD,2395.71,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,195,201011,FELLINGATE CARE CENTRE LTD,294.29,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,200,201011,FELLINGATE CARE CENTRE LTD,1412.57,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,202,201011,FELLINGATE CARE CENTRE LTD,4708.57,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,222,201011,GATESHEAD DISP.HOUSING ASS.LTD,1720.00,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,232,201011,ROSEWOOD CARE LLP,1648.00,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,233,201011,ROSEWOOD CARE LLP,1412.57,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,234,201011,ROSEWOOD CARE LLP,1648.00,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,260,201011,WHICKHAM VILLA,1720.00,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,274,201011,GATESHEAD DISP.HOUSING ASS.LTD,1904.29,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,292,201011,SOUTHERN CROSS HEALTHCARE,302.86,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,323,201011,SOUTHERN CROSS HEALTHCARE,1752.00,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,336,201011,SOUTHERN CROSS HEALTHCARE,121.14,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,429,201011,SOUTHERNCROSS HEALTHCARE,1044.29,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,502,201011,TYNEVIEW NURSING HOME,122.85,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,509,201011,TYNEVIEW NURSING HOME,245.72,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,599,201011,DERWENT CARE HOME,1092.15,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,899,201011,TYNEVIEW NURSING HOME,48.68,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,907,201011,TYNEVIEW NURSING HOME,231.23,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,975,201011,ROSEWOOD CARE LLP,438.12,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,976,201011,ROSEWOOD CARE LLP,316.42,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,977,201011,ROSEWOOD CARE LLP,411.28,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,978,201011,ROSEWOOD CARE LLP,2201.04,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,1076,201011,SOUTHERN CROSS HEALTHCARE,24.34,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,1094,201011,SOUTHERN CROSS HEALTHCARE,150.56,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,1195,201011,FELLINGATE CARE CENTRE LTD,1034.45,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,1199,201011,FELLINGATE CARE CENTRE LTD,292.08,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,1257,201011,GATESHEAD DISP.HOUSING ASS.LTD,494.17,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,1259,201011,GATESHEAD DISP.HOUSING ASS.LTD,377.27,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,1264,201011,FOUR SEASONS HEALTH CARE LTD,474.63,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,31,201011,VALLEY VIEW RESIDENTIAL HOME,9841.14,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,41,201011,ROSEWOOD CARE LLP,59.71,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,56,201011,BEECHWOOD HALL,1672.00,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,196,201011,FELLINGATE CARE CENTRE LTD,1970.57,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,203,201011,FELLINGATE CARE CENTRE LTD,3344.00,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,216,201011,GATESHEAD DISP.HOUSING ASS.LTD,124.57,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,228,201011,ROSEWOOD CARE LLP,955.43,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,282,201011,GLCC LTD - HILLSIDE GRANGE,716.57,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,300,201011,GLCC LTD - HILLSIDE GRANGE,59.71,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,503,201011,WELLBURN CARE HOMES LTD,5721.43,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,511,201011,WELLBURN CARE HOMES LTD,3560.00,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,885,201011,VALLEY VIEW RESIDENTIAL HOME,255.57,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,965,201011,ROSEWOOD CARE LLP,113.50,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,993,201011,BEECHWOOD HALL,2670.43,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,1112,201011,WELLBURN CARE HOMES LTD,1364.40,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,1184,201011,GLCC LTD - HILLSIDE GRANGE,18.42,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,1191,201011,GLCC LTD - HILLSIDE GRANGE,146.04,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,1198,201011,FELLINGATE CARE CENTRE LTD,1119.64,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,1253,201011,FOUR SEASONS HEALTH CARE LTD,501.12,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,1256,201011,GATESHEAD DISP.HOUSING ASS.LTD,547.68,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,13,201011,COMMUNITY INTEGRATED CARE,1557.32,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,212,201011,GATESHEAD DISP.HOUSING ASS.LTD,1720.00,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,213,201011,GATESHEAD DISP.HOUSING ASS.LTD,1720.00,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,360,201011,THE OAKS,1442.32,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,371,201011,THE OAKS,1442.32,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,377,201011,THE OAKS,1442.32,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,742,201011,PERCY HEDLEY CENTRE,6050.04,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,829,201011,PERCY HEDLEY CENTRE,882.40,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,894,201011,COMMUNITY INTEGRATED CARE,441.20,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,911,201011,THE OAKS,441.20,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,1156,201011,THE OAKS,441.20,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,1166,201011,THE OAKS,441.20,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,1196,201011,GATESHEAD DISP.HOUSING ASS.LTD,495.12,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,1265,201011,GATESHEAD DISP.HOUSING ASS.LTD,441.20,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,219,201011,NTW NHS FOUNDATION TRUST,32453.98,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,227,201011,NTW NHS FOUNDATION TRUST,17104.60,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,277,201011,NTW NHS FOUNDATION TRUST,51717.24,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,1004,201011,NTW NHS FOUNDATION TRUST,441.20,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,1223,201011,NTW NHS FOUNDATION TRUST,882.40,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,74,201011,TYNEVIEW NURSING HOME,1720.00,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,178,201011,FOUR SEASONS HEALTH CARE LTD,3874.80,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,247,201011,WHICKHAM VILLA,19347.04,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,248,201011,WHICKHAM VILLA,4680.64,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,331,201011,GAINFORD CARE HOMES LTD,187.71,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,396,201011,WESTMINSTER HEALTH CARE LTD,470.86,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,411,201011,FOUR SEASONS HEALTH CARE LTD,1231.31,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,467,201011,FOUR SEASONS HEALTHCARE LTD,7317.84,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,611,201011,SOUTHERN CROSS HEALTHCARE LTD,7143.04,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,790,201011,WESTMINSTER HEALTH CARE LTD,126.06,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,833,201011,WHICKHAM VILLA,284.60,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,866,201011,FOUR SEASONS HEALTHCARE LTD,1335.12,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,1011,201011,SOUTHERN CROSS HEALTHCARE LTD,336.40,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,1263,201011,FOUR SEASONS HEALTH CARE LTD,1159.11,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,146,201011,WHICKHAM VILLA,434.80,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,177,201011,FOUR SEASONS HEALTH CARE LTD,434.80,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,249,201011,WHICKHAM VILLA,574.56,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,257,201011,WHICKHAM VILLA,1033.20,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,326,201011,FOUR SEASONS HEALTH CARE LTD,916.19,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,469,201011,FOUR SEASONS HEALTHCARE LTD,2174.00,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,150,201011,WHICKHAM VILLA,19818.54,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,166,201011,ADDISON COURT T/A DAV HOMES LTD,184.29,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,328,201011,FOUR SEASONS HEALTH CARE LTD,982.86,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,640,201011,FOUR SEASONS HEALTHCARE LTD,4274.40,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,838,201011,WHICKHAM VILLA,306.36,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,913,201011,FOUR SEASONS HEALTHCARE LTD,187.74,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,395,201011,GAINFORD CARE HOMES LTD,912.00,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,799,201011,GAINFORD CARE HOMES LTD,170.38,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,152,201011,INTELLIDENT LIMITED,4400.00,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,156,201011,ADDISON COURT T/A DAV HOMES LTD,3160.00,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,205,201011,WHICKHAM VILLA,30215.11,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,482,201011,FOUR SEASONS HEALTHCARE LTD,13844.76,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,562,201011,LEONARD CHESHIRE FOUNDATION,8763.72,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,581,201011,LEONARD CHESHIRE FOUNDATION,2848.52,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,634,201011,ACOMB COURT,2267.92,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,650,201011,TRU LIMITED,11151.36,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,651,201011,TRU LIMITED,11318.64,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,652,201011,TRU LIMITED,11945.94,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,653,201011,TRU LIMITED,11318.64,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,655,201011,TRU LIMITED,11318.64,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,657,201011,TRU LIMITED,11318.64,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,658,201011,TRU LIMITED,11318.64,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,659,201011,TRU LIMITED,11318.64,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,675,201011,FOUR SEASONS HEALTHCARE LTD,6264.34,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,686,201011,DAVID LEWIS CENTRE,3252.12,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,741,201011,PERCY HEDLEY CENTRE,11962.00,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,748,201011,TANGLEWOOD MEWS,6826.64,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,754,201011,FORESIGHT RESIDENTIAL LTD,15369.56,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,828,201011,PERCY HEDLEY CENTRE,853.80,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,840,201011,WHICKHAM VILLA,1144.40,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,864,201011,FOUR SEASONS HEALTHCARE LTD,569.20,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,912,201011,FOUR SEASONS HEALTHCARE LTD,284.60,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,958,201011,ACOMB COURT,441.20,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,1197,201011,FORESIGHT RESIDENTIAL LTD,672.80,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,1208,201011,DAVID LEWIS CENTRE,671.00,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,1217,201011,INTELLIDENT LIMITED,304.25,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,1221,201011,TANGLEWOOD MEWS,336.40,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,1249,201011,LEONARD CHESHIRE FOUNDATION,284.60,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,1250,201011,LEONARD CHESHIRE FOUNDATION,462.72,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,148,201011,ADDISON COURT T/A DAV HOMES LTD,3120.00,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,209,201011,ADDISON COURT T/A DAV HOMES LTD,445.71,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,393,201011,GAINFORD CARE HOMES LTD,1029.32,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,685,201011,PERCY HEDLEY CENTRE,1663.64,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,827,201011,PERCY HEDLEY CENTRE,441.20,2011-02-02
Community Based Services,Employees,Agency Staff,60091078,35,201011,COMENSURA LTD,55.26,2011-02-02
Community Based Services,Employees,Agency Staff,60091078,38,201011,COMENSURA LTD,110.52,2011-02-02
Community Based Services,Employees,Agency Staff,60091078,55,201011,COMENSURA LTD,92.10,2011-02-02
Community Based Services,Employees,Agency Staff,60091078,67,201011,COMENSURA LTD,50.66,2011-02-02
Community Based Services,Employees,Agency Staff,60091078,68,201011,COMENSURA LTD,52.96,2011-02-02
Community Based Services,Employees,Agency Staff,60091078,7,201011,COMENSURA LTD,41.44,2011-02-02
