Strgrp(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq No,Period,Supplier id(T),Amount,Updated
Community Based Services,Third Party Payments,Third Party Payments,60040400,108,201204,HOUSING 21,40.00,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,109,201204,HOUSING 21,40.00,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,110,201204,HOUSING 21,40.00,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,111,201204,HOUSING 21,40.00,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,113,201204,HOUSING 21,40.00,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,114,201204,HOUSING 21,40.00,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,115,201204,HOUSING 21,40.00,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,116,201204,HOUSING 21,40.00,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,117,201204,HOUSING 21,40.00,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,118,201204,HOUSING 21,40.00,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,119,201204,HOUSING 21,40.00,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,120,201204,HOUSING 21,40.00,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,121,201204,HOUSING 21,40.00,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,122,201204,HOUSING 21,40.00,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,123,201204,HOUSING 21,40.00,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,124,201204,HOUSING 21,40.00,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,125,201204,HOUSING 21,40.00,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,126,201204,HOUSING 21,40.00,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,127,201204,HOUSING 21,40.00,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,128,201204,HOUSING 21,40.00,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,129,201204,HOUSING 21,40.00,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,130,201204,HOUSING 21,40.00,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,131,201204,HOUSING 21,40.00,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,132,201204,HOUSING 21,40.00,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,133,201204,HOUSING 21,40.00,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,134,201204,HOUSING 21,40.00,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,135,201204,HOUSING 21,40.00,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,136,201204,HOUSING 21,40.00,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,137,201204,HOUSING 21,40.00,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,138,201204,HOUSING 21,40.00,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,139,201204,HOUSING 21,40.00,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,140,201204,HOUSING 21,40.00,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,141,201204,HOUSING 21,40.00,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,142,201204,HOUSING 21,40.00,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,143,201204,HOUSING 21,40.00,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,144,201204,HOUSING 21,40.00,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,145,201204,HOUSING 21,40.00,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,146,201204,HOUSING 21,40.00,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,147,201204,HOUSING 21,40.00,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,148,201204,HOUSING 21,40.00,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,149,201204,HOUSING 21,40.00,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,150,201204,HOUSING 21,40.00,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,151,201204,HOUSING 21,40.00,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,266,201204,HOUSING 21,40.00,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,268,201204,HOUSING 21,40.00,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,269,201204,HOUSING 21,40.00,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,270,201204,HOUSING 21,40.00,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,271,201204,HOUSING 21,40.00,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,272,201204,HOUSING 21,40.00,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,273,201204,HOUSING 21,40.00,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,309,201204,HOUSING 21,14.84,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,354,201204,HOUSING 21,14.84,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,355,201204,HOUSING 21,14.84,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,358,201204,HOUSING 21,14.84,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,431,201204,HOUSING 21,40.00,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,432,201204,HOUSING 21,40.00,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,433,201204,HOUSING 21,40.00,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,434,201204,HOUSING 21,40.00,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,435,201204,HOUSING 21,40.00,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,436,201204,HOUSING 21,40.00,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,437,201204,HOUSING 21,40.00,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,438,201204,HOUSING 21,40.00,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,515,201204,HOUSING 21,40.00,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,516,201204,HOUSING 21,40.00,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,517,201204,HOUSING 21,40.00,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,518,201204,HOUSING 21,40.00,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,519,201204,HOUSING 21,40.00,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,520,201204,HOUSING 21,40.00,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,521,201204,HOUSING 21,40.00,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,522,201204,HOUSING 21,40.00,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,606,201204,HOUSING 21,14.84,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,608,201204,HOUSING 21,14.84,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,609,201204,HOUSING 21,14.84,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,610,201204,HOUSING 21,14.84,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,611,201204,HOUSING 21,14.84,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,612,201204,HOUSING 21,14.84,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,613,201204,HOUSING 21,14.84,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,614,201204,HOUSING 21,14.84,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,615,201204,HOUSING 21,14.84,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,616,201204,HOUSING 21,14.84,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,618,201204,HOUSING 21,14.84,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,619,201204,HOUSING 21,14.84,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,620,201204,HOUSING 21,14.84,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,621,201204,HOUSING 21,14.84,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,622,201204,HOUSING 21,14.84,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,623,201204,HOUSING 21,14.84,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,624,201204,HOUSING 21,14.84,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,625,201204,HOUSING 21,14.84,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,626,201204,HOUSING 21,14.84,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,627,201204,HOUSING 21,14.84,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,690,201204,HOUSING 21,14.84,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,693,201204,HOUSING 21,40.00,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,694,201204,HOUSING 21,40.00,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,695,201204,HOUSING 21,40.00,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,696,201204,HOUSING 21,40.00,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,697,201204,HOUSING 21,40.00,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,698,201204,HOUSING 21,40.00,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,699,201204,HOUSING 21,40.00,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,700,201204,HOUSING 21,40.00,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,743,201204,ZAYIS RAANON,1398.77,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,583,201204,BLUE SKY TRUST,245.85,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,741,201204,NORTHUMBRIA SIGHT SERVICE,11988.67,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,708,201204,GUINNESS NORTHERN COUNTIES,17.08,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,709,201204,GUINNESS NORTHERN COUNTIES,17.08,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,712,201204,GUINNESS NORTHERN COUNTIES,17.08,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,715,201204,GUINNESS NORTHERN COUNTIES,17.08,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,718,201204,GUINNESS NORTHERN COUNTIES,17.08,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,734,201204,GUINNESS NORTHERN COUNTIES,17.08,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,736,201204,GUINNESS NORTHERN COUNTIES,17.08,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,737,201204,GUINNESS NORTHERN COUNTIES,17.08,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,738,201204,GUINNESS NORTHERN COUNTIES,17.08,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,740,201204,GUINNESS NORTHERN COUNTIES,17.08,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,654,201204,AQUILA WAY (SP),3727.92,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,578,201204,AQUILA WAY (SP),9410.69,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,651,201204,AQUILA WAY (SP),9871.46,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,579,201204,BYKER BRIDGE HOUSING ASSOC LTD,2039.23,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,584,201204,BYKER BRIDGE HOUSING ASSOC LTD,653.07,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,726,201204,HAVEN (TYNESIDE) LTD,4846.15,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,184,201204,THREE RIVERS CHARITABLE HOUSING ASS,12307.69,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,215,201204,TYNESIDE CYRENIANS,22636.75,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,224,201204,TYNESIDE CYRENIANS,5000.00,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,653,201204,AQUILA WAY (SP),1682.31,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,185,201204,SSAFA FORCES HELP,1692.31,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,220,201204,NORCARE LTD,4393.07,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,604,201204,STONHAM HOUSING ASSOC,8076.92,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,640,201204,STONHAM HOUSING ASSOC,6472.38,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,223,201204,MENTAL HEALTH CONCERN,4432.67,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,222,201204,MENTAL HEALTH MATTERS,2281.30,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,35,201204,ENTERPRISE 5 HOUSING ASSOC,1636.07,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,253,201204,RICHMOND FELLOWSHIP,2390.54,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,216,201204,NEW LEAF SUPPORTING INDEPENDENCE LTD,418.92,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,679,201204,COQUET TRUST,2396.00,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,43,201204,MENCAP,5382.09,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,45,201204,MENCAP,3459.90,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,46,201204,MENCAP,512.58,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,47,201204,MENCAP,183.06,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,49,201204,MENCAP,922.64,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,50,201204,MENCAP,922.64,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,51,201204,MENCAP,922.64,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,112,201204,MENCAP,922.64,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,152,201204,MENCAP,3459.90,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,155,201204,MENCAP,2452.46,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,33,201204,MENCAP,49.25,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,36,201204,MENCAP,132.99,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,40,201204,MENCAP,3964.97,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,41,201204,MENCAP,2172.10,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,44,201204,MENCAP,620.60,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,48,201204,MENCAP,620.60,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,153,201204,MENCAP,1264.52,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,286,201204,MENCAP,770.20,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,593,201204,STONHAM HOUSING ASSOC,6013.69,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,38,201204,INTERACTIVE DEVELOPMENT LTD,4219.54,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,39,201204,INTERACTIVE DEVELOPMENT LTD,891.40,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,682,201204,CREATIVE SUPPORT,1850.92,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,31,201204,KEYRING - LIVING SUPPORT NETWORK,838.77,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,34,201204,KEYRING - LIVING SUPPORT NETWORK,1904.37,2012-07-12
Community Based Services,Third Party Payments,Third Party Payments,60040400,37,201204,INTERACTIVE DEVELOPMENT LTD,2451.85,2012-07-12
Community Based Services,Employees,Agency Staff,60091152,4,201204,COMENSURA LTD,6.67,2012-07-04
Community Based Services,Employees,Agency Staff,60091152,6,201204,COMENSURA LTD,943.14,2012-07-04
Community Based Services,Employees,Agency Staff,60091152,11,201204,COMENSURA LTD,689.68,2012-07-04
Community Based Services,Employees,Agency Staff,60091152,13,201204,COMENSURA LTD,1057.48,2012-07-04
Community Based Services,Employees,Agency Staff,60091152,14,201204,COMENSURA LTD,127.36,2012-07-04
Community Based Services,Employees,Agency Staff,60091152,15,201204,COMENSURA LTD,1151.62,2012-07-04
Community Based Services,Employees,Agency Staff,60091152,35,201204,COMENSURA LTD,16.22,2012-07-04
Community Based Services,Employees,Agency Staff,60091152,29,201204,COMENSURA LTD,35.44,2012-07-04
Community Based Services,Employees,Agency Staff,60091152,30,201204,COMENSURA LTD,465.70,2012-07-04
Community Based Services,Employees,Agency Staff,60091153,2,201204,COMENSURA LTD,517.26,2012-07-11
Community Based Services,Employees,Agency Staff,60091153,40,201204,COMENSURA LTD,943.14,2012-07-11
Community Based Services,Employees,Agency Staff,60091153,41,201204,COMENSURA LTD,17.17,2012-07-11
Community Based Services,Employees,Agency Staff,60091153,3,201204,COMENSURA LTD,174.38,2012-07-11
Community Based Services,Employees,Agency Staff,60091153,5,201204,COMENSURA LTD,79.74,2012-07-11
Community Based Services,Employees,Agency Staff,60091153,6,201204,COMENSURA LTD,174.38,2012-07-11
Community Based Services,Employees,Agency Staff,60091153,9,201204,COMENSURA LTD,208.15,2012-07-11
Community Based Services,Employees,Agency Staff,60091153,17,201204,COMENSURA LTD,253.89,2012-07-11
Community Based Services,Employees,Agency Staff,60091153,19,201204,COMENSURA LTD,84.17,2012-07-11
Community Based Services,Employees,Agency Staff,60091153,20,201204,COMENSURA LTD,253.91,2012-07-11
Community Based Services,Employees,Agency Staff,60091153,23,201204,COMENSURA LTD,272.26,2012-07-11
Community Based Services,Employees,Agency Staff,60091153,39,201204,COMENSURA LTD,408.78,2012-07-11
Community Based Services,Employees,Agency Staff,60091153,42,201204,COMENSURA LTD,84.17,2012-07-11
Community Based Services,Employees,Agency Staff,60091153,44,201204,COMENSURA LTD,104.40,2012-07-11
Community Based Services,Employees,Agency Staff,60091153,14,201204,COMENSURA LTD,104.31,2012-07-11
Community Based Services,Employees,Agency Staff,60091153,35,201204,COMENSURA LTD,36.28,2012-07-11
Community Based Services,Employees,Agency Staff,60091153,37,201204,COMENSURA LTD,344.66,2012-07-11
Community Based Services,Employees,Agency Staff,60091153,43,201204,COMENSURA LTD,465.70,2012-07-11
Community Based Services,Employees,Agency Staff,60091154,0,201204,COMENSURA LTD,850.61,2012-07-18
Community Based Services,Employees,Agency Staff,60091154,7,201204,COMENSURA LTD,1117.65,2012-07-18
Community Based Services,Employees,Agency Staff,60091154,11,201204,COMENSURA LTD,943.15,2012-07-18
Community Based Services,Employees,Agency Staff,60091154,12,201204,COMENSURA LTD,27.19,2012-07-18
Community Based Services,Employees,Agency Staff,60091154,20,201204,COMENSURA LTD,152.84,2012-07-18
Community Based Services,Employees,Agency Staff,60091154,22,201204,COMENSURA LTD,188.57,2012-07-18
Community Based Services,Employees,Agency Staff,60091154,28,201204,COMENSURA LTD,465.70,2012-07-18
Community Based Services,Employees,Agency Staff,60091155,0,201204,COMENSURA LTD,94.92,2012-07-25
Community Based Services,Employees,Agency Staff,60091155,3,201204,COMENSURA LTD,1151.63,2012-07-25
Community Based Services,Employees,Agency Staff,60091155,6,201204,COMENSURA LTD,1231.61,2012-07-25
Community Based Services,Employees,Agency Staff,60091155,7,201204,COMENSURA LTD,92.06,2012-07-25
Community Based Services,Employees,Agency Staff,60091155,12,201204,COMENSURA LTD,1083.58,2012-07-25
Community Based Services,Employees,Agency Staff,60091155,13,201204,COMENSURA LTD,1128.91,2012-07-25
Community Based Services,Employees,Agency Staff,60091155,16,201204,COMENSURA LTD,689.68,2012-07-25
Community Based Services,Employees,Agency Staff,60091155,18,201204,COMENSURA LTD,22.90,2012-07-25
Community Based Services,Employees,Agency Staff,60091155,29,201204,COMENSURA LTD,47.22,2012-07-25
Community Based Services,Employees,Agency Staff,60091155,34,201204,COMENSURA LTD,959.68,2012-07-25
Community Based Services,Employees,Agency Staff,60091155,23,201204,COMENSURA LTD,108.84,2012-07-25
Community Based Services,Employees,Agency Staff,60091155,33,201204,COMENSURA LTD,465.70,2012-07-25
Community Based Services,Third Party Payments,Third Party Payments,73117183,5,201204,TYNEVIEW NURSING HOME,2154.80,2012-07-09
Community Based Services,Third Party Payments,Third Party Payments,73117183,6,201204,TYNEVIEW NURSING HOME,76.96,2012-07-09
Community Based Services,Third Party Payments,Third Party Payments,73117183,7,201204,TYNEVIEW NURSING HOME,368.57,2012-07-09
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,73117183,9,201204,TYNEVIEW NURSING HOME,88.33,2012-07-09
Community Based Services,Third Party Payments,Third Party Payments,73117183,8,201204,TYNEVIEW NURSING HOME,322.00,2012-07-09
Community Based Services,Supplies and Services,Comms & Computing,73117332,3,201204,DESK TOP PUBLISHING GROUP,491.73,2012-07-27
Development & Enterprise,Supplies and Services,"Licenses, Housing, Fees",42346432,2,201204,REDACTED - Personal Information,1500.00,2012-07-02
Development & Enterprise,Premises,Miscellaneous Premises,42346444,2,201204,CLEANING & SUPPORT SERVICES NE LTD,1802.50,2012-07-02
Development & Enterprise,Premises,Miscellaneous Premises,42346449,2,201204,QW SECURITY LTD,2905.60,2012-07-02
Development & Enterprise,Premises,Rep & Maint,42346452,2,201204,WEATHERPROOFING ADVISORS,2272.00,2012-07-02
Development & Enterprise,Premises,Rep & Maint,42346453,2,201204,ACTION ENVIRO MAINTENANCE LTD,555.75,2012-07-02
Development & Enterprise,Consultants,,42346455,2,201204,ENVIRONMENTAL SCIENTIFICS GROUP LTD,1722.60,2012-07-02
Development & Enterprise,Premises,Rep & Maint,42346676,3,201204,SITEX ORBIS,37355.00,2012-07-03
Development & Enterprise,Supplies and Services,"Furn, Equip & Mats",42346782,2,201204,CA TRAFFIC LIMITED,2394.00,2012-07-04
Development & Enterprise,Supplies and Services,"Furn, Equip & Mats",42346783,2,201204,CA TRAFFIC LIMITED,2394.00,2012-07-04
Development & Enterprise,Works,,42346952,2,201204,PREMIER TRAFFIC MANAGEMENT,580.00,2012-07-04
Development & Enterprise,Supplies and Services,"Licenses, Housing, Fees",42347031,2,201204,ENVIRONMENTAL SCIENTIFICS GROUP LTD,5047.00,2012-07-04
Development & Enterprise,Transport,Public Transport and Taxi Fares,42347038,18,201204,CLICK TRAVEL LTD,54.20,2012-07-04
Development & Enterprise,Transport,Public Transport and Taxi Fares,42347038,15,201204,CLICK TRAVEL LTD,144.50,2012-07-04
Development & Enterprise,Transport,Public Transport and Taxi Fares,42347038,17,201204,CLICK TRAVEL LTD,119.70,2012-07-04
Development & Enterprise,Works,,42347048,3,201204,COUPELINE,587.71,2012-07-04
Development & Enterprise,Works,,42347048,4,201204,COUPELINE,9041.80,2012-07-04
Development & Enterprise,Works,,42347485,2,201204,GATESHEAD ACCESS PANEL,12287.22,2012-07-06
Development & Enterprise,Third Party Payments,Third Party Payments,42347517,4,201204,TWEDCO,3824.13,2012-07-06
Development & Enterprise,Third Party Payments,Third Party Payments,42347517,5,201204,TWEDCO,1322.07,2012-07-06
Development & Enterprise,Third Party Payments,Third Party Payments,42347517,6,201204,TWEDCO,882.45,2012-07-06
Development & Enterprise,Transport,Public Transport and Taxi Fares,42347950,20,201204,CLICK TRAVEL LTD,58.00,2012-07-09
Development & Enterprise,Premises,Energy,42348420,14,201204,NPOWER,95.67,2012-07-10
Development & Enterprise,Premises,Energy,42348420,10,201204,NPOWER,218.66,2012-07-10
Development & Enterprise,Premises,Energy,42348420,9,201204,NPOWER,218.66,2012-07-10
Development & Enterprise,Premises,Energy,42348432,2,201204,NPOWER,1347.10,2012-07-10
Development & Enterprise,Premises,Energy,42348433,2,201204,NPOWER,1865.20,2012-07-10
Development & Enterprise,Premises,Energy,42348434,2,201204,NPOWER,2193.44,2012-07-10
Development & Enterprise,Works,,42348438,2,201204,REDACTED - Personal Information,5000.00,2012-07-11
Development & Enterprise,Supplies and Services,"Licenses, Housing, Fees",42348751,15,201204,CRIMINAL RECORDS BUREAU,1276.00,2012-07-11
Development & Enterprise,Transport,Public Transport and Taxi Fares,42348773,28,201204,CLICK TRAVEL LTD,68.80,2012-07-11
Development & Enterprise,Purchase of Equipment,,42348776,3,201204,BRITISH TELECOM,5200.00,2012-07-11
Development & Enterprise,Purchase of Equipment,,42348776,4,201204,BRITISH TELECOM,5.39,2012-07-11
Development & Enterprise,Supplies and Services,"Printing, Stationery etc",42348846,20,201204,INTERCHANGE NEWS,20.92,2012-07-11
Development & Enterprise,Premises,Miscellaneous Premises,42348847,2,201204,ADT FIRE & SECURITY PLC,722.16,2012-07-12
Development & Enterprise,Premises,Miscellaneous Premises,42348848,2,201204,ADT FIRE & SECURITY PLC,842.72,2012-07-12
Development & Enterprise,Premises,Miscellaneous Premises,42348852,2,201204,ROONEYS SCRAP METAL MERCHANTS LTD,2574.00,2012-07-12
Development & Enterprise,Premises,Miscellaneous Premises,42348884,2,201204,S HOLLIDAY T/A S HOLLIDAY SIGN ERECTING & MTNCE,732.50,2012-07-12
Development & Enterprise,Premises,Rep & Maint,42348898,2,201204,SITEX ORBIS,792.00,2012-07-12
Development & Enterprise,Premises,Rep & Maint,42348904,2,201204,SITEX ORBIS,5400.00,2012-07-12
Development & Enterprise,Premises,Rep & Maint,42348906,2,201204,SITEX ORBIS,1798.00,2012-07-12
Development & Enterprise,Consultants,,42348908,2,201204,BUREAU VERITAS HS&E LTD,900.52,2012-07-12
Development & Enterprise,Premises,Energy,42349139,2,201204,ES PIPELINES LTD,4245.00,2012-07-12
Development & Enterprise,Other Costs,,42349266,2,201204,MILLER PATTISON LTD,1511.91,2012-07-12
Development & Enterprise,Other Costs,,42349267,2,201204,HEATPAC MIDDLESBROUGH,11452.91,2012-07-12
Development & Enterprise,Other Costs,,42349269,2,201204,DYSON INSULATION LTD,27947.54,2012-07-12
Development & Enterprise,Premises,Rep & Maint,42349320,2,201204,GREEN ZONE SURVEYS LTD,2000.00,2012-07-12
Development & Enterprise,Transport,Public Transport and Taxi Fares,42349321,22,201204,CLICK TRAVEL LTD,201.40,2012-07-12
Development & Enterprise,Employees,Indirect Employee Expenses,42349321,26,201204,CLICK TRAVEL LTD,42.96,2012-07-12
Development & Enterprise,Transport,Public Transport and Taxi Fares,42349321,25,201204,CLICK TRAVEL LTD,100.70,2012-07-12
Development & Enterprise,Supplies and Services,Comms & Computing,42349374,487,201204,O2 (UK) LTD,58.53,2012-07-13
Development & Enterprise,Supplies and Services,Comms & Computing,42349374,486,201204,O2 (UK) LTD,12.18,2012-07-13
Development & Enterprise,Supplies and Services,Comms & Computing,42349374,478,201204,O2 (UK) LTD,2.75,2012-07-13
Development & Enterprise,Supplies and Services,Comms & Computing,42349374,479,201204,O2 (UK) LTD,2.74,2012-07-13
