Date,Directorate,Service,Supplier,Order,Invoice Line Value (net of VAT),Account
2016-03,Place,Regulatory Services,NES SERVICES LTD,3072259,986.16,Security Services
2016-03,Place,Regulatory Services,NES SERVICES LTD,3072259,986.16,Security Services
2016-03,Place,Regulatory Services,NEWSQUEST MEDIA GROUP,3079186,671.4,Marketing & Advertising
2016-03,Place,Regulatory Services,NORTHUMBRIAN WATER,0,2493.1,Water Charges
2016-03,Place,Regulatory Services,NSL LIMITED,3066092,3147.36,Security Services
2016-03,Place,Regulatory Services,PARKEON,3078078,917,Equipment R&M
2016-03,Place,Regulatory Services,PAY BY PHONE,3069513,985.56,Ict Software Support & Maintenance
2016-03,Place,Regulatory Services,PITNEY BOWES LTD,0,972.81,Materials
2016-03,Place,Regulatory Services,RICARDO-AEA,3079145,1683,Subscriptions
2016-03,Place,Regulatory Services,ROSALIND SCOTT BELL,3079725,5737.5,Professional Fees & Consultancy
2016-03,Place,Regulatory Services,STEVE HORNER ENVIRONMENTAL SERVICES,3079533,720,Pest Control
2016-03,Place,Regulatory Services,THOMSON REUTERS,0,735,Subscriptions
2016-03,Place,Regulatory Services,WM SMITH & SONS (BARNARD CASTLE) LTD,3079359,705.6,Equipment
2016-03,Place,Regulatory Services,WPS UNITED KINGDOM LTD,3079578,690,Equipment R&M
2016-03,Place,Regulatory Services,WPS UNITED KINGDOM LTD,3078673,6892,Equipment R&M
2016-03,Place,Strategy & Commissioning,DURHAM CRICKET BOARD,0,1520,Professional Fees & Consultancy
2016-03,Place,Strategy & Commissioning,IDOX SOFTWARE LTD,3077207,1900,Professional Fees & Consultancy
2016-03,Place,Strategy & Commissioning,WYG ENGINEERING LTD,3075878,5415,Professional Fees & Consultancy
2016-03,Place,Transport & Building Cleaning,ATCO,0,700,Subscriptions
2016-03,Place,Transport & Building Cleaning,CHATFIELDS TYNE TEES,0,544,Materials
2016-03,Place,Transport & Building Cleaning,CTRACK LTD,0,985.5,Ict Hardware Support & Maintenance
2016-03,Place,Transport & Building Cleaning,DE-POEL,0,537.24,Agency Staff Costs - Non Teaching
2016-03,Place,Transport & Building Cleaning,DE-POEL,0,602.36,Agency Staff Costs - Non Teaching
2016-03,Place,Transport & Building Cleaning,DE-POEL,0,602.36,Agency Staff Costs - Non Teaching
2016-03,Place,Transport & Building Cleaning,DE-POEL,0,602.36,Agency Staff Costs - Non Teaching
2016-03,Place,Transport & Building Cleaning,FUCHS LUBRICANTS UK PLC,0,1041,Materials
2016-03,Place,Transport & Building Cleaning,HARVEST ENERGY,3079304,17120.48,Vehicle Fuel
2016-03,Place,Transport & Building Cleaning,HARVEST ENERGY,3078861,1377.6,Vehicle Fuel
2016-03,Place,Transport & Building Cleaning,HARVEST ENERGY,3078861,16010.8,Vehicle Fuel
2016-03,Place,Transport & Building Cleaning,HARVEST ENERGY,3079304,1078.32,Vehicle Fuel
2016-03,Place,Transport & Building Cleaning,JOHNSTON ENGINEERING LTD,0,2296.32,Materials
2016-03,Place,Transport & Building Cleaning,NORTH EAST TRUCK & VAN LTD,0,4436.09,Materials
2016-03,Place,Transport & Building Cleaning,NORTH EAST TRUCK & VAN LTD,0,1281.41,Materials
2016-03,Place,Housing,BURNSIDE CARPETS,0,887.5,Service Charges / Accommodation Recharges
2016-03,Place,Housing,CRITIQOM LIMITED,3066618,525.11,Postages
2016-03,Place,Housing,CRITIQOM LIMITED,3066618,2096.99,Postages
2016-03,Place,Housing,CRITIQOM LIMITED,3066618,525.11,Postages
2016-03,Place,Housing,CRITIQOM LIMITED,3066618,2096.99,Postages
2016-03,Place,Housing,CRITIQOM LIMITED,0,2358.87,Postages
2016-03,Place,Housing,CRITIQOM LIMITED,0,625.4,Postages
2016-03,Place,Housing,CRITIQOM LIMITED,0,2358.88,Postages
2016-03,Place,Housing,CRITIQOM LIMITED,0,625.4,Postages
2016-03,Place,Housing,CRITIQOM LIMITED,3077890,1341.05,Stationery
2016-03,Place,Housing,CRITIQOM LIMITED,3077890,1341.05,Stationery
2016-03,Place,Housing,DE-POEL,0,861.88,Agency Staff Costs - Non Teaching
2016-03,Place,Housing,DE-POEL,0,1068.73,Agency Staff Costs - Non Teaching
2016-03,Place,Housing,DE-POEL,0,992.88,Agency Staff Costs - Non Teaching
2016-03,Place,Housing,DE-POEL,0,1103.2,Agency Staff Costs - Non Teaching
2016-03,Place,Housing,INST OF REVENUES RATING & VALUATION,3080285,809.17,Books
2016-03,Place,Housing,KINGS CHURCH DARLINGTON,3065871,2775.44,Crisis Support
2016-03,Place,Housing,KINGS CHURCH DARLINGTON,3065871,3547.65,Crisis Support
2016-03,Place,Housing,NEWCASTLE CITY COUNCIL,3075708,1149.49,Furniture
2016-03,Place,Housing,NEWCASTLE CITY COUNCIL,3065862,2723.06,Community Care Support
2016-03,Place,Housing,NEWCASTLE CITY COUNCIL,3075708,1367,Furniture
2016-03,Place,Housing,NEWCASTLE CITY COUNCIL,3065862,3073.51,Community Care Support
2016-03,Place,Housing,NEWSQUEST MEDIA GROUP,3079190,2014.23,Marketing & Advertising
2016-03,Place,Housing,NORTHGATE PUBLIC SERVICES (UK) LTD,0,36911,Ict Software Support & Maintenance
2016-03,Place,Housing,NORTHGATE PUBLIC SERVICES (UK) LTD,0,36911,Ict Hardware Support & Maintenance
2016-03,Place,Housing,NORTHGATE PUBLIC SERVICES (UK) LTD,3078828,5608.61,Ict Hardware Support & Maintenance
2016-03,Place,Housing,NORTHUMBRIAN WATER,0,1861.2,Discount On Collection - Nwl
2016-03,Place,Housing,NORTHUMBRIAN WATER,0,3214.8,Discount On Collection - Nwl
2016-03,Place,Housing,NORTHUMBRIAN WATER,0,1015.2,Discount On Collection - Nwl
2016-03,Place,Housing,NORTHUMBRIAN WATER,0,2791.8,Discount On Collection - Nwl
2016-03,Place,Housing,NORTHUMBRIAN WATER,0,2707.2,Discount On Collection - Nwl
2016-03,Place,Housing,SCHOTT REMOVALS TRANSPORT LTD,3065877,1164,Community Care Support
2016-03,Place,Housing,THE FURNISHING SERVICE (ENGLAND),3070864,700.1,Community Care Support
2016-03,Place,Housing,THE FURNISHING SERVICE (ENGLAND),3070864,882.29,Community Care Support
2016-03,Place,Housing,THE FURNISHING SERVICE (ENGLAND),3070864,507.74,Community Care Support
2016-03,Place,Housing,THE FURNISHING SERVICE (ENGLAND),3070864,884.41,Community Care Support
2016-03,Place,Housing,THE FURNISHING SERVICE (ENGLAND),3070864,607.07,Community Care Support
2016-03,Place,Housing,THE FURNISHING SERVICE (ENGLAND),3070864,736.01,Community Care Support
2016-03,Place,Housing,THE FURNISHING SERVICE (ENGLAND),3070864,524.19,Community Care Support
2016-03,Place,Housing,THE FURNISHING SERVICE (ENGLAND),3070864,527.47,Community Care Support
2016-03,Place,Housing Revenue Account,ARCUS CONSULTING LLP,0,1012.5,Responsive - Void E.P.C.
2016-03,Place,Housing Revenue Account,BARRIER ENERGY LTD,3075571,2746,Cyclical - Air Source Heat Pumps
2016-03,Place,Housing Revenue Account,BCS PRESERVATION LIMITED,3078689,792,Responsive Repairs (General)
2016-03,Place,Housing Revenue Account,BCS PRESERVATION LIMITED,3078689,992,Responsive Repairs (General)
2016-03,Place,Housing Revenue Account,BCS PRESERVATION LIMITED,3078689,870,Responsive Repairs (General)
2016-03,Place,Housing Revenue Account,BCS PRESERVATION LIMITED,3078295,882,Responsive Repairs (General)
2016-03,Place,Housing Revenue Account,CORONA ENERGY LTD,0,535.49,Gas
2016-03,Place,Housing Revenue Account,CORONA ENERGY LTD,0,1554.12,Gas
2016-03,Place,Housing Revenue Account,CORONA ENERGY LTD,0,2003.72,Gas
2016-03,Place,Housing Revenue Account,CORONA ENERGY LTD,0,819.67,Gas
2016-03,Place,Housing Revenue Account,CORONA ENERGY LTD,0,779.18,Gas
2016-03,Place,Housing Revenue Account,CORONA ENERGY LTD,0,561.94,Gas
2016-03,Place,Housing Revenue Account,CORONA ENERGY LTD,0,1809.79,Gas
2016-03,Place,Housing Revenue Account,CORONA ENERGY LTD,0,1562.21,Gas
2016-03,Place,Housing Revenue Account,CORONA ENERGY LTD,0,1597.31,Gas
2016-03,Place,Housing Revenue Account,DE-POEL,0,581.65,Agency Staff Costs - Non Teaching
2016-03,Place,Housing Revenue Account,DE-POEL,0,565.38,Agency Staff Costs - Non Teaching
2016-03,Place,Housing Revenue Account,DE-POEL,0,597.92,Agency Staff Costs - Non Teaching
2016-03,Place,Housing Revenue Account,ENVIROVENT LTD,3078287,591.82,Responsive Repairs (General)
2016-03,Place,Housing Revenue Account,ENVIROVENT LTD,3078287,969.09,Responsive Repairs (General)
2016-03,Place,Housing Revenue Account,GOLDSHIELD ELECTRONIC SECURITY LTD,3076600,521.63,Repairs - Door Entry System
2016-03,Place,Housing Revenue Account,GOLDSHIELD ELECTRONIC SECURITY LTD,3076600,1950,Repairs - Door Entry System
2016-03,Place,Housing Revenue Account,GOLDSHIELD ELECTRONIC SECURITY LTD,3076601,13895,Repairs - Door Entry System
2016-03,Place,Housing Revenue Account,GOLDSHIELD ELECTRONIC SECURITY LTD,3076600,533.56,Repairs - Door Entry System
2016-03,Place,Housing Revenue Account,GOLDSHIELD ELECTRONIC SECURITY LTD,3076600,523.9,Repairs - Door Entry System
2016-03,Place,Housing Revenue Account,HANOVER HOUSING ASSOCIATION,0,41868.55,Other Supplies & Services
2016-03,Place,Housing Revenue Account,JONTEK LTD,3079674,10737,Ict Software Support & Maintenance
2016-03,Place,Housing Revenue Account,M3 HOUSING LTD,0,2795,Ict Software Support & Maintenance
2016-03,Place,Housing Revenue Account,MISS VILMA VODANOVIC,3079860,875,Professional Fees & Consultancy
2016-03,Place,Housing Revenue Account,MITIE PROPERTY SERVICES (NORTH EAST) LTD,3079208,1608,Cyclical - Internal Painting
2016-03,Place,Housing Revenue Account,MITIE PROPERTY SERVICES (NORTH EAST) LTD,3068556,564,Cyclical - Internal Painting
2016-03,Place,Housing Revenue Account,MITIE PROPERTY SERVICES (NORTH EAST) LTD,3068556,1389,Cyclical - Internal Painting
2016-03,Place,Housing Revenue Account,MITIE PROPERTY SERVICES (NORTH EAST) LTD,3068556,1530,Cyclical - Internal Painting
2016-03,Place,Housing Revenue Account,MITIE PROPERTY SERVICES (NORTH EAST) LTD,3068556,1611,Cyclical - Internal Painting
2016-03,Place,Housing Revenue Account,MITIE PROPERTY SERVICES (NORTH EAST) LTD,3079208,1725,Cyclical - Internal Painting
2016-03,Place,Housing Revenue Account,NEWCASTLE CITY COUNCIL,3077350,4866.07,Furniture
2016-03,Place,Housing Revenue Account,NEWCASTLE CITY COUNCIL,3066192,23037.56,Furniture
2016-03,Place,Housing Revenue Account,NEWCASTLE CITY COUNCIL,3077350,40539.8,Furniture
2016-03,Place,Housing Revenue Account,NEWCASTLE CITY COUNCIL,3077350,42028.12,Furniture
2016-03,Place,Housing Revenue Account,NEWCASTLE CITY COUNCIL,3077350,14790.33,Furniture
2016-03,Place,Housing Revenue Account,NEWCASTLE CITY COUNCIL,3077350,31758.48,Furniture
2016-03,Place,Housing Revenue Account,NORTHUMBRIAN WATER,0,754.63,Water Charges
2016-03,Place,Housing Revenue Account,NORTHUMBRIAN WATER,0,630.97,Water Charges
2016-03,Place,Housing Revenue Account,NPOWER NORTHERN FINANCE,0,784.03,Electricity
2016-03,Place,Housing Revenue Account,NPOWER NORTHERN FINANCE,0,593.64,Electricity
2016-03,Place,Housing Revenue Account,NPOWER NORTHERN FINANCE,0,701.82,Electricity
2016-03,Place,Housing Revenue Account,NPOWER NORTHERN FINANCE,0,1030.66,Electricity
2016-03,Place,Housing Revenue Account,OCEAN MEDIA GROUP,3079514,765,Conferences & Seminars
2016-03,Place,Housing Revenue Account,ORBIS PROTECT LTD,3072563,2063.25,Responsive-Empty Hse Security
2016-03,Place,Housing Revenue Account,ORBIS PROTECT LTD,3072563,2042.23,Responsive-Empty Hse Security
2016-03,Place,Housing Revenue Account,ORBIS PROTECT LTD,3072563,3017.96,Responsive-Empty Hse Security
2016-03,Place,Housing Revenue Account,ORCHARD INFORMATION SYSTEMS LTD,0,2965.54,Ict Software Support & Maintenance
2016-03,Place,Housing Revenue Account,ORCHARD INFORMATION SYSTEMS LTD,0,3934.17,Ict Software Support & Maintenance
2016-03,Place,Housing Revenue Account,ORCHARD INFORMATION SYSTEMS LTD,0,64873.87,Ict Software Support & Maintenance
2016-03,Place,Housing Revenue Account,RIDER INDUSTRIAL & SPECIALIST CLEANING,3076942,1200,Direct Charges - Contractors
2016-03,Place,Housing Revenue Account,RIDER INDUSTRIAL & SPECIALIST CLEANING,3076942,1189,Direct Charges - Contractors
2016-03,Place,Housing Revenue Account,RIDER INDUSTRIAL & SPECIALIST CLEANING,3076942,686,Direct Charges - Contractors
2016-03,Place,Housing Revenue Account,RIDER INDUSTRIAL & SPECIALIST CLEANING,3076942,900,Direct Charges - Contractors
2016-03,Place,Housing Revenue Account,RIDER INDUSTRIAL & SPECIALIST CLEANING,3076942,548,Direct Charges - Contractors
2016-03,Place,Housing Revenue Account,SEYMOUR (CIVIL ENGINEERING CONTRACTORS),3078693,547.42,Responsive Repairs (General)
2016-03,Place,Housing Revenue Account,SEYMOUR (CIVIL ENGINEERING CONTRACTORS),3076967,650.62,Responsive-Void Insurance Work
2016-03,Place,Housing Revenue Account,SEYMOUR (CIVIL ENGINEERING CONTRACTORS),3077110,880.24,Responsive Repairs (General)
2016-03,Place,Housing Revenue Account,SEYMOUR (CIVIL ENGINEERING CONTRACTORS),3078693,665.37,Responsive Repairs (General)
2016-03,Place,Housing Revenue Account,THIRTEEN GROUP,0,5494.69,Professional Fees & Consultancy
2016-03,Place,Housing Revenue Account,TONY LEWIS,3079896,1450,Professional Fees & Consultancy
2016-03,Place,Housing Revenue Account,TROWERS & HAMLINS LLP,3074742,5962.3,Professional Fees & Consultancy
2016-03,Place,Housing Revenue Account,TYNETEC LTD,3078619,5222.5,Equipment
2016-03,Place,Housing Revenue Account,TYNETEC LTD,3078825,3433.16,Equipment
2016-03,Place,Housing Revenue Account,WOLSELEY UK LTD,0,1856.26,Repairs - Mechanical
2016-03,People,Public Health,BOOTS PHARMACY,3067237,879.49,Other Health Bodies
2016-03,People,Public Health,BOOTS PHARMACY,3067237,689.33,Other Health Bodies
2016-03,People,Public Health,CLIFTON COURT MEDICAL PRACTICE,3067242,2695,Other Health Bodies
2016-03,People,Public Health,COCKERTON PHARMACY (A K MEDICAL CONSULTANCY LTD),3067072,1112.67,Private Contractors
2016-03,People,Public Health,DENMARK STREET SURGERY,3075110,3474.25,Other Health Bodies
2016-03,People,Public Health,DR S STONE,3068925,790,Private Contractors
2016-03,People,Public Health,"DRS MARSHALL, HOLMES & PEART",3067250,910,Other Health Bodies
2016-03,People,Public Health,J & L C CLARK CHEMIST,3067070,571.72,Private Contractors
2016-03,People,Public Health,LLOYDS PHARMACY,0,723.75,Private Contractors
2016-03,People,Public Health,LLOYDS PHARMACY,0,651.05,Private Contractors
2016-03,People,Public Health,LLOYDS PHARMACY,3079171,500,Private Contractors
2016-03,People,Public Health,LLOYDS PHARMACY,3067086,782.46,Private Contractors
2016-03,People,Public Health,NEWCASTLE CITY COUNCIL,0,2196,Professional Fees & Consultancy
2016-03,People,Public Health,NHS BUSINESS SERVICES AUTHORITY,3066802,24057.86,Other Health Bodies
2016-03,People,Public Health,NHS BUSINESS SERVICES AUTHORITY,3066802,23510.54,Other Health Bodies
2016-03,People,Public Health,ROWLANDS PHARMACY,3067097,550,Private Contractors
2016-03,People,Public Health,ROWLANDS PHARMACY,3067101,850.92,Private Contractors
2016-03,People,Adults Social Care,ALZHEIMERS SOCIETY,3079518,6248.75,Private Contractors
2016-03,People,Adults Social Care,BARNARDO'S,0,1094.4,Respite
2016-03,People,Adults Social Care,CARE-ABILITY,3078055,665.55,Equipment Specialist Care
2016-03,People,Adults Social Care,CARE-ABILITY,3077371,1153,Equipment Specialist Care
2016-03,People,Adults Social Care,CAREFREE MOBILITY,3077860,671.8,Occupational Therapy Equipment
2016-03,People,Adults Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,3078281,1388.2,Day Care - Private Contractors
2016-03,People,Adults Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,3078329,4807.42,Private Contractors
2016-03,People,Adults Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,3069434,8750,Advocacy
2016-03,People,Adults Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,3069873,4166.25,Services For Carers
2016-03,People,Adults Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,3072073,3627,Services For Carers
2016-03,People,Adults Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,3071164,4166.25,Services For Carers
2016-03,People,Adults Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,3075504,5000,Private Contractors
2016-03,People,Adults Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,3075504,5000,Private Contractors
2016-03,People,Adults Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,3069434,8750,Advocacy
2016-03,People,Adults Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,3069521,3165.75,Advocacy
2016-03,People,Adults Social Care,DARLINGTON MIND,3072080,4070,Services For Carers
2016-03,People,Adults Social Care,DAVID RYAN PLUMBING & MERRYBENT BATHROOMS LIMITED,3076615,800,Client Home Adaptations - Private Housing
2016-03,People,Adults Social Care,DE-POEL,0,1146.7,Agency Staff Costs - Non Teaching
2016-03,People,Adults Social Care,DE-POEL,0,1179.56,Agency Staff Costs - Non Teaching
2016-03,People,Adults Social Care,DE-POEL,0,929.7,Agency Staff Costs - Non Teaching
2016-03,People,Adults Social Care,DE-POEL,0,867.07,Agency Staff Costs - Non Teaching
2016-03,People,Adults Social Care,DE-POEL,0,1053.39,Agency Staff Costs - Non Teaching
2016-03,People,Adults Social Care,DE-POEL,0,745.55,Agency Staff Costs - Non Teaching
2016-03,People,Adults Social Care,DE-POEL,0,978.95,Agency Staff Costs - Non Teaching
2016-03,People,Adults Social Care,DE-POEL,0,1142.19,Agency Staff Costs - Non Teaching
2016-03,People,Adults Social Care,DE-POEL,0,926.1,Agency Staff Costs - Non Teaching
2016-03,People,Adults Social Care,DE-POEL,0,1034.89,Agency Staff Costs - Non Teaching
2016-03,People,Adults Social Care,DE-POEL,0,1142.19,Agency Staff Costs - Non Teaching
2016-03,People,Adults Social Care,DE-POEL,0,947.92,Agency Staff Costs - Non Teaching
2016-03,People,Adults Social Care,DE-POEL,0,1146.63,Agency Staff Costs - Non Teaching
2016-03,People,Adults Social Care,DE-POEL,0,1146.63,Agency Staff Costs - Non Teaching
2016-03,People,Adults Social Care,DE-POEL,0,1115.8,Agency Staff Costs - Non Teaching
2016-03,People,Adults Social Care,DE-POEL,0,1067.82,Agency Staff Costs - Non Teaching
2016-03,People,Adults Social Care,DE-POEL,0,926.1,Agency Staff Costs - Non Teaching
2016-03,People,Adults Social Care,DE-POEL,0,978.95,Agency Staff Costs - Non Teaching
2016-03,People,Adults Social Care,DE-POEL,0,811.13,Agency Staff Costs - Non Teaching
2016-03,People,Adults Social Care,DE-POEL,0,1146.63,Agency Staff Costs - Non Teaching
2016-03,People,Adults Social Care,DE-POEL,0,940.46,Agency Staff Costs - Non Teaching
2016-03,People,Adults Social Care,DE-POEL,0,929.7,Agency Staff Costs - Non Teaching
2016-03,People,Adults Social Care,DE-POEL,0,1067.82,Agency Staff Costs - Non Teaching
2016-03,People,Adults Social Care,DE-POEL,0,587.37,Agency Staff Costs - Non Teaching
2016-03,People,Adults Social Care,DE-POEL,0,1142.19,Agency Staff Costs - Non Teaching
2016-03,People,Adults Social Care,DE-POEL,0,867.07,Agency Staff Costs - Non Teaching
2016-03,People,Adults Social Care,DE-POEL,0,1067.82,Agency Staff Costs - Non Teaching
2016-03,People,Adults Social Care,DE-POEL,0,1012.99,Agency Staff Costs - Non Teaching
2016-03,People,Adults Social Care,DE-POEL,0,1038.96,Agency Staff Costs - Non Teaching
2016-03,People,Adults Social Care,DE-POEL,0,1146.66,Agency Staff Costs - Non Teaching
2016-03,People,Adults Social Care,DE-POEL,0,929.7,Agency Staff Costs - Non Teaching
2016-03,People,Adults Social Care,DE-POEL,0,978.95,Agency Staff Costs - Non Teaching
2016-03,People,Adults Social Care,DE-POEL,0,881.06,Agency Staff Costs - Non Teaching
2016-03,People,Adults Social Care,ENABLING TECHNOLOGY LIMITED,3077118,810,Employee Training Course Costs
2016-03,People,Adults Social Care,FOUR HOUSING,3079170,7949.76,Rent Of Facilities
2016-03,People,Adults Social Care,FOUR HOUSING,3079000,1844.31,Rent Of Facilities
2016-03,People,Adults Social Care,FOUR HOUSING,3079001,3430.2,Rent Of Facilities
2016-03,People,Adults Social Care,GAY ADVICE DARLINGTON,3067995,8939,Private Contractors
2016-03,People,Adults Social Care,GREEN LINK (NORTH EAST),3079385,840,External Courier Service
2016-03,People,Adults Social Care,KJS ACCESS SOLUTIONS,3075554,599.6,Occupational Therapy Equipment
2016-03,People,Adults Social Care,KNOWLEDGE IT,3077530,1540,Ict Hardware Support & Maintenance
2016-03,People,Adults Social Care,MEDeQUIP,3079005,82111.28,Occupational Therapy Equipment
2016-03,People,Adults Social Care,PARASOL GROUP,3079080,5500,Agency Staff Costs - Non Teaching
2016-03,People,Adults Social Care,PEART FENCING,3077963,762,Occupational Therapy Equipment
2016-03,People,Adults Social Care,PRISM MEDICAL UK,3075343,1830.18,Occupational Therapy Equipment
2016-03,People,Adults Social Care,SARABEC LTD,3078749,1704.6,Hearing Equipment
2016-03,People,Adults Social Care,THYSSENKRUPP ENCASA LIMITED,3068129,1175.35,Private Contractors
2016-03,People,Adults Social Care,TYNETEC LTD,3078161,1240.88,Equipment
2016-03,People,Adults Social Care,TYNETEC LTD,3079472,1699.2,Equipment
2016-03,People,Adults Social Care,TYNETEC LTD,3077976,778.46,Equipment
2016-03,People,Adults Social Care,VOICE ADEPT LTD,3079059,765,Employee Training Course Costs
2016-03,People,Adults Social Care,WYERN BUSINESS SYSTEMS,3076048,540,Employee Training Course Costs
2016-03,People,Childrens Social Care,1AB TAXIS LTD,3073991,1234,Contract Hire
2016-03,People,Childrens Social Care,1AB TAXIS LTD,3073991,1345,Contract Hire
2016-03,People,Childrens Social Care,1AB TAXIS LTD,3072964,1053.6,Contract Hire
2016-03,People,Childrens Social Care,A1 FOSTER CARE,3070206,3521.47,External Placements
2016-03,People,Childrens Social Care,A1 FOSTER CARE,3070206,3764.33,External Placements
2016-03,People,Childrens Social Care,ACORN CARE (UK) LIMITED,3065184,12953.58,External Placements
2016-03,People,Childrens Social Care,ACORN CARE NE - FOSTERING,3077709,3375.4,External Placements
2016-03,People,Childrens Social Care,ACORN CARE NE - FOSTERING,3077709,3594.2,External Placements
2016-03,People,Childrens Social Care,ARGOS BUSINESS SOLUTIONS,3078936,510.12,Independent Living
2016-03,People,Childrens Social Care,ARTEMIS SUPPORT LTD,3065187,8600,External Placements
2016-03,People,Childrens Social Care,ARTEMIS SUPPORT LTD,3075599,12800,External Placements
2016-03,People,Childrens Social Care,BARNARDOS,3079566,3582,Adoption Allowance
2016-03,People,Childrens Social Care,BARNARDO'S,3064835,3231.18,External Placements
2016-03,People,Childrens Social Care,BARNARDO'S,3064833,2685.11,External Placements
2016-03,People,Childrens Social Care,BARNARDO'S,3064834,3756.08,External Placements
2016-03,People,Childrens Social Care,BARNARDO'S,3064831,3642.4,External Placements
2016-03,People,Childrens Social Care,BARNARDO'S,3055944,7500,Materials
2016-03,People,Childrens Social Care,BETA NORTH LIMITED,3075233,3080,External Placements
2016-03,People,Childrens Social Care,BETA NORTH LIMITED,3065077,3400,External Placements
2016-03,People,Childrens Social Care,BETA NORTH LIMITED,3075233,3080,External Placements
2016-03,People,Childrens Social Care,BETA NORTH LIMITED,3075232,2772,External Placements
2016-03,People,Childrens Social Care,BEVERLEY SCHOOL,3078555,7872,External Placements
2016-03,People,Childrens Social Care,BEVERLEY SCHOOL,3078556,7872,External Placements
2016-03,People,Childrens Social Care,BEVERLEY SCHOOL,3078557,2847,External Placements
2016-03,People,Childrens Social Care,BOND TRAVEL,0,2477.76,Contract Hire
2016-03,People,Childrens Social Care,BOND TRAVEL,0,1558.08,Contract Hire
2016-03,People,Childrens Social Care,BOND TRAVEL,0,2077.44,Contract Hire
2016-03,People,Childrens Social Care,BOND TRAVEL,0,1558.08,Contract Hire
2016-03,People,Childrens Social Care,BOND TRAVEL,0,2077.44,Contract Hire
2016-03,People,Childrens Social Care,BRECKENBROUGH SCHOOL,3080122,16000,Independent Placements
2016-03,People,Childrens Social Care,BRITISH YOUTH COUNCIL,3079360,500,Memberships
2016-03,People,Childrens Social Care,CAPITA RESOURCING LTD,0,22741.25,Consultancy Fees
2016-03,People,Childrens Social Care,CARE-ABILITY,3078209,1179.46,Equipment Specialist Care
2016-03,People,Childrens Social Care,CEDAR HOUSE SCHOOL,3080280,70609,Independent Placements
2016-03,People,Childrens Social Care,CHILDREN`S SERVICES LEADERSHIP LTD,3078748,3500,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,COMPASS ROYSTON TRAVEL LTD,3073043,2400,Contract Hire
2016-03,People,Childrens Social Care,COMPASS ROYSTON TRAVEL LTD,3073044,2080,Contract Hire
2016-03,People,Childrens Social Care,COMPASS ROYSTON TRAVEL LTD,3073080,1595.52,Contract Hire
2016-03,People,Childrens Social Care,CORONA ENERGY LTD,0,1675.32,Gas
2016-03,People,Childrens Social Care,CROFT CHURCH OF ENGLAND PRIMARY SCHOOL,0,6000,External Placements
2016-03,People,Childrens Social Care,CROFT CHURCH OF ENGLAND PRIMARY SCHOOL,0,5252.33,External Placements
2016-03,People,Childrens Social Care,DARLINGTON & DISTRICT YTH COMM ASS,3072975,1593.3,Contract Hire
2016-03,People,Childrens Social Care,DARLINGTON & DISTRICT YTH COMM ASS,3072976,1569,Contract Hire
2016-03,People,Childrens Social Care,DARLINGTON & DISTRICT YTH COMM ASS,3072977,1501.5,Contract Hire
2016-03,People,Childrens Social Care,DARLINGTON & DISTRICT YTH COMM ASS,3072978,1681.5,Contract Hire
2016-03,People,Childrens Social Care,DARLINGTON & DISTRICT YTH COMM ASS,3072979,1645.5,Contract Hire
2016-03,People,Childrens Social Care,DARLINGTON & DISTRICT YTH COMM ASS,3074832,1594.4,Contract Hire
2016-03,People,Childrens Social Care,DARLINGTON SCHOOL OF MATHEMATICS & SCIENCE,3078946,2760,Other Supplies & Services
2016-03,People,Childrens Social Care,DENE VALLEY COMMUNITY TRANSPORT,3070904,1500,Contract Hire
2016-03,People,Childrens Social Care,DE-POEL,0,601.44,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,612.31,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,601.28,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,1065.6,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,1314.24,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,2359.95,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,572.64,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,2359.95,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,1332.74,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,1221.37,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,1216.93,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,1184,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,1184,Agency Staff Costs - Non Teaching
