Body Name,Organisational Unit,Business Unit No.,Business Unit Description,Expense Code,Expense Code Description,GL Date,Document No.,Invoice No.,Invoiced Value,Supplier Name,Address Book No.,Proclass Details Level 1,Thomson Classification Description
SHEFFIELD CITY COUNCIL,COMMUNITIES,47009,MINOR WORKS & ADAPTATIONS,6030,REPAIRS AND MTCE - RESPONSIVE,2016-11-09,4095267,9639,500.00,T & T CONSTRUCTION,208772,,CONSTRUCTION CONTRACTORS - GEN
SHEFFIELD CITY COUNCIL,RESOURCES,17117,LEGAL COMMERCIAL,5610,AGENCY STAFF,2016-11-09,4095841,3232247,586.67,VENN GROUP,526014,,EMPLOYMENT & RECRUITMENT AGENC
SHEFFIELD CITY COUNCIL,RESOURCES,15194,GROUNDS MAINTENANCE,6370,GROUNDS MTCE AND ARBORICULTURE,2016-11-09,4096705,1953,556.00,DRONFIELD TREE SERVICES LTD,405525,,TREE WORK & FORESTRY SERVICES
SHEFFIELD CITY COUNCIL,CYPF,39301,FOSTERING DEVELOPMENT,7140,PUBLIC TRANSPORT COSTS,2016-11-09,4097849,01/6877295,905.46,CLARITY TRAVEL MANAGEMENT,202987,,TRAVEL AGENTS & HOLIDAY COMPAN
SHEFFIELD CITY COUNCIL,COMMUNITIES,49772,HEALTH TRAINERS,9030,HEALTH,2016-11-09,4097853,DWB/09/16/33,2806.00,DARNALL WELLBEING CTR - USE CLOVER GRP,582732,,PUBLIC HEALTH SUPPLIERS
SHEFFIELD CITY COUNCIL,COMMUNITIES,49755,COMMUNITY WELL BEING PROGRAMME,9040,VOLUNTARY BODIES,2016-11-09,4097854,DWB/09/16/34,3876.36,DARNALL WELLBEING CTR - USE CLOVER GRP,582732,,PUBLIC HEALTH SUPPLIERS
SHEFFIELD CITY COUNCIL,PLACE,97418,PITCHED ROOFING & ROOFLINE,1192,DESIGN FEES,2016-11-09,4098327,563858,6554.97,TURNER & TOWNSEND,421729,,BUILDING CONSULTANTS
SHEFFIELD CITY COUNCIL,CYPF,39031,INTER AGENCY FEES,9120,OTHER AGENCIES,2016-11-09,4098416,146511905,9000.00,BARNARDOS SERVICES LTD,469716,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,49772,HEALTH TRAINERS,9030,HEALTH,2016-11-09,4098640,3473,2340.00,NUCA TRADING AS ZEST,581300,,PUBLIC HEALTH SUPPLIERS
SHEFFIELD CITY COUNCIL,COMMUNITIES,49755,COMMUNITY WELL BEING PROGRAMME,9040,VOLUNTARY BODIES,2016-11-09,4098641,3469,2961.70,NUCA TRADING AS ZEST,581300,,PUBLIC HEALTH SUPPLIERS
SHEFFIELD CITY COUNCIL,CYPF,33112,LDD PLACEMENTS AUG16-JUL17,9120,OTHER AGENCIES,2016-11-09,4098797,1094,1500.00,IMAGINATION GAMING,518155,,GAMES SHOPS
SHEFFIELD CITY COUNCIL,CYPF,33112,LDD PLACEMENTS AUG16-JUL17,9120,OTHER AGENCIES,2016-11-09,4098798,1095,1500.00,IMAGINATION GAMING,518155,,GAMES SHOPS
SHEFFIELD CITY COUNCIL,RESOURCES,15194,GROUNDS MAINTENANCE,6370,GROUNDS MTCE AND ARBORICULTURE,2016-11-09,4098834,2016-10-11,510.00,DAVID WRIGHT T/A GARDAPEST PEST CONTROL,482537,,PEST & VERMIN CONTROL
SHEFFIELD CITY COUNCIL,CYPF,90479,POST IMPLEMENTATION,1193,CONSULTANTS FEES,2016-11-09,4100440,16026492,15811.84,ATKINS LTD,458272,,PROJECT MANAGEMENT
SHEFFIELD CITY COUNCIL,COMMUNITIES,47009,MINOR WORKS & ADAPTATIONS,6030,REPAIRS AND MTCE - RESPONSIVE,2016-11-09,4100760,9650,302.00,T & T CONSTRUCTION,208772,,CONSTRUCTION CONTRACTORS - GEN
SHEFFIELD CITY COUNCIL,COMMUNITIES,24138,PARK HILL LEGAL FEES,8440,FEE EXPENSES,2016-11-09,4101003,1522664,16419.00,GELDARDS LLP,634975,,SOLICITORS
SHEFFIELD CITY COUNCIL,COMMUNITIES,49755,COMMUNITY WELL BEING PROGRAMME,9040,VOLUNTARY BODIES,2016-11-09,4103416,DWB/11/16/35,5152.55,DARNALL WELLBEING CTR - USE CLOVER GRP,582732,,PUBLIC HEALTH SUPPLIERS
SHEFFIELD CITY COUNCIL,RESOURCES,17117,LEGAL COMMERCIAL,5610,AGENCY STAFF,2016-11-09,4103447,3236688,782.24,VENN GROUP,526014,,EMPLOYMENT & RECRUITMENT AGENC
SHEFFIELD CITY COUNCIL,COMMUNITIES,49010,GATEWAY PP 16-20,6080,CONTRACT CLEANING,2016-11-09,4103508,285,255.00,N-TAL CLEANING SERVICES LTD,622001,,CLEANING SERVICES - COMMERCIAL
SHEFFIELD CITY COUNCIL,PLACE,21314,CCRAC RADIOS,8010,EQUIPMENT PURCHASE AND REPAIR,2016-11-09,4103788,211479,324.00,D C R S,310853,,RADIO COMMUNICATION EQUIPMENT
SHEFFIELD CITY COUNCIL,RESOURCES,17117,LEGAL COMMERCIAL,5610,AGENCY STAFF,2016-11-09,4103789,3234455,586.67,VENN GROUP,526014,,EMPLOYMENT & RECRUITMENT AGENC
SHEFFIELD CITY COUNCIL,CYPF,33112,LDD PLACEMENTS AUG16-JUL17,5610,AGENCY STAFF,2016-11-09,4103793,1006799041,1075.00,HAYS SPECIALIST RECRUITMENT LTD,347344,,EMPLOYMENT & RECRUITMENT AGENC
SCR COMBINED AUTHORITY,CA LEP,30102,CORE TRANSPORT TEAM,8460,CONSULTANTS FEES,2016-11-09,4103841,416967,1977.00,OVE ARUP & PARTNERS LTD,328260,,ENGINEERS - CONSULTING
SCR COMBINED AUTHORITY,CA LEP,30102,CORE TRANSPORT TEAM,8460,CONSULTANTS FEES,2016-11-09,4103842,416968,500.00,OVE ARUP & PARTNERS LTD,328260,,ENGINEERS - CONSULTING
SHEFFIELD CITY COUNCIL,CYPF,33112,LDD PLACEMENTS AUG16-JUL17,5610,AGENCY STAFF,2016-11-09,4103859,1006862674,430.00,HAYS SPECIALIST RECRUITMENT LTD,347344,,EMPLOYMENT & RECRUITMENT AGENC
SHEFFIELD CITY COUNCIL,CYPF,33112,LDD PLACEMENTS AUG16-JUL17,5610,AGENCY STAFF,2016-11-09,4103861,1006890855,1075.00,HAYS SPECIALIST RECRUITMENT LTD,347344,,EMPLOYMENT & RECRUITMENT AGENC
SHEFFIELD CITY COUNCIL,CYPF,33112,LDD PLACEMENTS AUG16-JUL17,5610,AGENCY STAFF,2016-11-09,4103862,1006980452,1077.70,HAYS SPECIALIST RECRUITMENT LTD,347344,,EMPLOYMENT & RECRUITMENT AGENC
SHEFFIELD CITY COUNCIL,CYPF,33112,LDD PLACEMENTS AUG16-JUL17,5610,AGENCY STAFF,2016-11-09,4103864,1006962595,647.70,HAYS SPECIALIST RECRUITMENT LTD,347344,,EMPLOYMENT & RECRUITMENT AGENC
SHEFFIELD CITY COUNCIL,CYPF,33112,LDD PLACEMENTS AUG16-JUL17,5610,AGENCY STAFF,2016-11-09,4103866,1006940907,978.76,HAYS SPECIALIST RECRUITMENT LTD,347344,,EMPLOYMENT & RECRUITMENT AGENC
SHEFFIELD CITY COUNCIL,CYPF,33112,LDD PLACEMENTS AUG16-JUL17,5610,AGENCY STAFF,2016-11-09,4103868,1006920733,1090.31,HAYS SPECIALIST RECRUITMENT LTD,347344,,EMPLOYMENT & RECRUITMENT AGENC
SHEFFIELD CITY COUNCIL,CYPF,33112,LDD PLACEMENTS AUG16-JUL17,5610,AGENCY STAFF,2016-11-09,4103869,1006810803,653.02,HAYS SPECIALIST RECRUITMENT LTD,347344,,EMPLOYMENT & RECRUITMENT AGENC
SHEFFIELD CITY COUNCIL,CYPF,33112,LDD PLACEMENTS AUG16-JUL17,5610,AGENCY STAFF,2016-11-09,4103870,1006834136,1086.80,HAYS SPECIALIST RECRUITMENT LTD,347344,,EMPLOYMENT & RECRUITMENT AGENC
SHEFFIELD CITY COUNCIL,COMMUNITIES,49364,SUPPORTED HOUSING,8050,ELECTRICAL GOODS,2016-11-09,4103878,CMD2678106,6345.00,DOMESTIC APPLIANCE DISTRIBUTORS,527171,,ELECTRICAL GOODS - SALES
SCR COMBINED AUTHORITY,TRANSPORT AUTHORITY,95002,LTP MAIN BLOCK,1188,T&E OTHER CAPITAL COSTS,2016-11-09,4103879,SL0071418,93558.09,SYPTE,208757,,BUS & COACH OPERATORS & STATIO
SCR COMBINED AUTHORITY,TRANSPORT AUTHORITY,95002,LTP MAIN BLOCK,1188,T&E OTHER CAPITAL COSTS,2016-11-09,4103880,SL0071417,207498.73,SYPTE,208757,,BUS & COACH OPERATORS & STATIO
SHEFFIELD CITY COUNCIL,PLACE,97442,KITCHEN/BATHRM PLANNED REPLMT,1157,DWELLINGS MAIN CONTRACT,2016-11-09,4103938,62166,4884.74,JOINERY AND TIMBER CREATIONS (65) LTD,637848,,KITCHEN PLANNERS & FURNISHERS
SHEFFIELD CITY COUNCIL,CYPF,39304,ADOPTION SUPPORT GRANT,8550,OTHER SERVICES,2016-11-09,4103945,5100,6250.00,ADOPTIONPLUS LTD,528885,,ADOPTION & FOSTERING
SHEFFIELD CITY COUNCIL,CYPF,39304,ADOPTION SUPPORT GRANT,8550,OTHER SERVICES,2016-11-09,4103946,295/16,2500.00,CHRYSALIS ASSOCIATES LTD,520856,,PSYCHOLOGISTS
SHEFFIELD CITY COUNCIL,CYPF,39304,ADOPTION SUPPORT GRANT,8550,OTHER SERVICES,2016-11-09,4103953,283/16,3000.00,CHRYSALIS ASSOCIATES LTD,520856,,PSYCHOLOGISTS
SHEFFIELD CITY COUNCIL,PLACE,23038,PEST CONTROL,8010,EQUIPMENT PURCHASE AND REPAIR,2016-11-09,4103955,1180897,285.36,PELSIS LTD,306758,,PEST & VERMIN CONTROL PRODUCTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,49010,GATEWAY PP 16-20,6210,RENTS,2016-11-09,4104143,11,446.95,ARCHES HOUSING LIMITED,366877,,"HOUSING ASSOCIATIONS, SOCIETIE"
SHEFFIELD CITY COUNCIL,CYPF,39031,INTER AGENCY FEES,9120,OTHER AGENCIES,2016-11-09,4104145,R31INV/00018378,750.00,ACTION FOR CHILDREN,503682,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,CYPF,39304,ADOPTION SUPPORT GRANT,8550,OTHER SERVICES,2016-11-09,4104148,297/16,4500.00,CHRYSALIS ASSOCIATES LTD,520856,,PSYCHOLOGISTS
SHEFFIELD CITY COUNCIL,CYPF,33112,LDD PLACEMENTS AUG16-JUL17,5610,AGENCY STAFF,2016-11-09,4104203,1006774162,1075.00,HAYS SPECIALIST RECRUITMENT LTD,347344,,EMPLOYMENT & RECRUITMENT AGENC
SHEFFIELD CITY COUNCIL,CYPF,33112,LDD PLACEMENTS AUG16-JUL17,5610,AGENCY STAFF,2016-11-09,4104204,1006900672,869.81,HAYS SPECIALIST RECRUITMENT LTD,347344,,EMPLOYMENT & RECRUITMENT AGENC
SHEFFIELD CITY COUNCIL,RESOURCES,18032,MOORFOOT LEARNING CENTRE,8490,OTHER PROFESSIONAL FEES,2016-11-09,4104238,201570,500.00,PRE-RETIREMENT CONSULTANT SERVICES LTD,395141,,TRAINING SERVICES
SHEFFIELD CITY COUNCIL,CYPF,39032,ADOPTION SERVICE,9120,OTHER AGENCIES,2016-11-09,4104244,146513005,9000.00,BARNARDO'S,328396,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,CYPF,39304,ADOPTION SUPPORT GRANT,8550,OTHER SERVICES,2016-11-09,4104245,282/16,2750.00,CHRYSALIS ASSOCIATES LTD,520856,,PSYCHOLOGISTS
SHEFFIELD CITY COUNCIL,CYPF,39304,ADOPTION SUPPORT GRANT,8550,OTHER SERVICES,2016-11-09,4104246,266/16,2500.00,CHRYSALIS ASSOCIATES LTD,520856,,PSYCHOLOGISTS
SHEFFIELD CITY COUNCIL,CYPF,39304,ADOPTION SUPPORT GRANT,8550,OTHER SERVICES,2016-11-09,4104247,288/16,2800.00,CHRYSALIS ASSOCIATES LTD,520856,,PSYCHOLOGISTS
SHEFFIELD CITY COUNCIL,CYPF,39304,ADOPTION SUPPORT GRANT,8550,OTHER SERVICES,2016-11-09,4104248,256/16,2500.00,CHRYSALIS ASSOCIATES LTD,520856,,PSYCHOLOGISTS
SHEFFIELD CITY COUNCIL,CYPF,39304,ADOPTION SUPPORT GRANT,8550,OTHER SERVICES,2016-11-09,4104249,255/16,2125.00,CHRYSALIS ASSOCIATES LTD,520856,,PSYCHOLOGISTS
SHEFFIELD CITY COUNCIL,CYPF,39304,ADOPTION SUPPORT GRANT,8550,OTHER SERVICES,2016-11-09,4104250,257/16,2500.00,CHRYSALIS ASSOCIATES LTD,520856,,PSYCHOLOGISTS
SHEFFIELD CITY COUNCIL,CYPF,39032,ADOPTION SERVICE,8550,OTHER SERVICES,2016-11-09,4104251,260/16,2400.00,CHRYSALIS ASSOCIATES LTD,520856,,PSYCHOLOGISTS
SHEFFIELD CITY COUNCIL,CYPF,39304,ADOPTION SUPPORT GRANT,8550,OTHER SERVICES,2016-11-09,4104252,275/16,3000.00,CHRYSALIS ASSOCIATES LTD,520856,,PSYCHOLOGISTS
SHEFFIELD CITY COUNCIL,CYPF,39304,ADOPTION SUPPORT GRANT,8550,OTHER SERVICES,2016-11-09,4104253,267/16,2500.00,CHRYSALIS ASSOCIATES LTD,520856,,PSYCHOLOGISTS
SHEFFIELD CITY COUNCIL,CYPF,39304,ADOPTION SUPPORT GRANT,8550,OTHER SERVICES,2016-11-09,4104254,160684,300.00,CATCHPOINT CONSULTANCY CIC,599357,,TRAINING SERVICES
SHEFFIELD CITY COUNCIL,CYPF,39304,ADOPTION SUPPORT GRANT,8550,OTHER SERVICES,2016-11-09,4104257,160666,300.00,CATCHPOINT CONSULTANCY CIC,599357,,TRAINING SERVICES
SHEFFIELD CITY COUNCIL,CYPF,39304,ADOPTION SUPPORT GRANT,8550,OTHER SERVICES,2016-11-09,4104258,160705,300.00,CATCHPOINT CONSULTANCY CIC,599357,,TRAINING SERVICES
SHEFFIELD CITY COUNCIL,PLACE,25092,PARKS OPS EAST & NORTH EAST,8060,MATERIALS AND SUPPLIES GENERAL,2016-11-09,4104324,38855,334.77,GROUNDSMAN TOOLS AND SUPPLIES LLP,554773,,GARDEN TOOLS
SHEFFIELD CITY COUNCIL,PLACE,22147,PUBLIC RIGHTS OF WAY,6390,OTHER HIGHWAY MAINTENANCE,2016-11-09,4104391,2960,1800.00,STEEL VALLEY PROJECT,386046,,CHARITIES & VOLUNTARY ORGANISA
SCR COMBINED AUTHORITY,CA LEP,30400,NORTHERN POWERHOUSE,8460,CONSULTANTS FEES,2016-11-09,4104414,CRC-013,7110.00,CARRIER RAIL CONSULTING LTD,630554,,TRANSPORT CONSULTANTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,49364,SUPPORTED HOUSING,8050,FLOOR COVERINGS,2016-11-09,4104625,2420,25552.00,PYRAMID CARPETS,243612,,CARPETS & RUGS - RETAIL
SHEFFIELD CITY COUNCIL,PLACE,23038,PEST CONTROL,8010,EQUIPMENT PURCHASE AND REPAIR,2016-11-09,4104635,INV0112048,570.00,CROMWELL POLYTHENE LTD,204145,,PLASTIC PRODUCTS - MNFRS
SHEFFIELD CITY COUNCIL,CYPF,39515,SEN ASSESSMENT & PLACEMENT TEA,8440,FEE EXPENSES,2016-11-09,4104643,ENH/SHEFFIELD/2,3080.00,ENHANCE EHC LTD,639296,,EDUCATIONAL SERVICES
SCR COMBINED AUTHORITY,CA LEP,30105,CORE PERFORMANCE TEAM,8490,OTHER PROFESSIONAL FEES,2016-11-09,4104648,230260463,1769.46,REED EMPLOYMENT,317819,,EMPLOYMENT & RECRUITMENT AGENC
SCR COMBINED AUTHORITY,CA LEP,30100,LEP CORE,5610,AGENCY STAFF,2016-11-09,4104655,230251254,726.92,REED EMPLOYMENT,317819,,EMPLOYMENT & RECRUITMENT AGENC
SHEFFIELD CITY COUNCIL,COMMUNITIES,49800,LIBRARY THEATRE,8130,CATERING SUPPLIES,2016-11-09,4104662,5611873,889.76,LWC YORKSHIRE,574709,,WINES SPIRITS & BEER - WHOLESA
SCR COMBINED AUTHORITY,CA LEP,30105,CORE PERFORMANCE TEAM,8220,SUBSISTENCE,2016-11-09,4104672,201982,3290.33,COUNTER CONTEXT LTD,506023,,PUBLIC RELATIONS CONSULTANTS
SHEFFIELD CITY COUNCIL,RESOURCES,18032,MOORFOOT LEARNING CENTRE,8440,FEE EXPENSES,2016-11-09,4104700,10004712,833.33,KIER SERVICES MAINTENANCE EAST (KSME),591748,,CONSTRUCTION CONTRACTORS - GEN
SHEFFIELD CITY COUNCIL,PLACE,25072,WOODLANDS,6370,GROUNDS MTCE AND ARBORICULTURE,2016-11-09,4104710,ASF/5952/SCC,740.00,AVANTI STEEL FABRICATIONS,203151,,STEEL FABRICATORS & ERECTORS
SHEFFIELD CITY COUNCIL,COMMUNITIES,47015,ADULT PLACEMENT SHARED LIVES,8460,CONSULTANTS FEES,2016-11-09,4104775,SHEFFIELD/CONF/311016,520.00,SHARED LIVES PLUS,409777,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,PLACE,21313,CCTV,6020,REPAIRS AND MTCE - PROGRAMMED,2016-11-09,4104790,I0106387,295.54,TOTAL INTEGRATED SOLUTIONS LTD,208799,,SECURITY EQUIPMENT
SHEFFIELD CITY COUNCIL,COMMUNITIES,49390,ACCOMMODATION,6210,RENTS,2016-11-09,4104810,ARC1617-56,916.67,STOCKSBRIDGE TOWN COUNCIL,567651,,COUNCILS
SHEFFIELD CITY COUNCIL,PLACE,28200,BUSINESS CONFERENCING,8250,MARKETING EXPENSES,2016-11-09,4104818,6000048666,5482.00,CENTAUR MEDIA PLC,630098,,ADVERTISING - MEDIA
SHEFFIELD CITY COUNCIL,RESOURCES,18032,MOORFOOT LEARNING CENTRE,8440,FEE EXPENSES,2016-11-09,4104821,804311262,1045.00,CITY AND GUILDS OF LONDON INSTITUTE ILM,438305,,INSTITUTES - PROFESSIONAL
SHEFFIELD CITY COUNCIL,CYPF,38190,CHILDREN & YOUNG PEOPLE'S INVO,7150,CAR ALLOWANCES,2016-11-09,4104823,906768,467.77,CITY CAR CLUB T/A ENTERPRISE CAR CLUB,465053,,CAR RENTAL
SHEFFIELD CITY COUNCIL,RESOURCES,18032,MOORFOOT LEARNING CENTRE,8440,FEE EXPENSES,2016-11-09,4104830,19127,1515.00,VALE ENGINEERING (YORK) LTD,374868,,HORTICULTURAL EQUIPMENT MNFRS
SHEFFIELD CITY COUNCIL,PLACE,91662,PUBLIC RIGHTS OF WAY,1173,INFR MAIN CONTRACT,2016-11-09,4104835,4361,2875.00,TGN CONSTRUCTION (YORKSHIRE) LTD,208941,,CONSTRUCTION CONTRACTORS - GEN
SCR COMBINED AUTHORITY,CA LEP,30105,CORE PERFORMANCE TEAM,8250,MARKETING EXPENSES,2016-11-09,4104836,11714,2040.00,IPB COMMUNICATIONS LTD,634389,,PUBLIC RELATIONS CONSULTANTS
SHEFFIELD CITY COUNCIL,PLACE,22147,PUBLIC RIGHTS OF WAY,6390,OTHER HIGHWAY MAINTENANCE,2016-11-09,4105032,112,400.00,J B HIBBERD LIMITED,510434,,TREE WORK & FORESTRY SERVICES
SHEFFIELD CITY COUNCIL,COMMUNITIES,42076,TUPE COSTS,9190,EX POOL CLIENTS,2016-11-09,4105235,498492L2GGG02,13677.84,COMMUNITY INTEGRATED CARE,620703,,SOCIAL SERVICES
SHEFFIELD CITY COUNCIL,COMMUNITIES,42076,TUPE COSTS,9190,EX POOL CLIENTS,2016-11-09,4105236,498492L2OCT02,13677.84,COMMUNITY INTEGRATED CARE,620703,,SOCIAL SERVICES
SHEFFIELD CITY COUNCIL,COMMUNITIES,46060,ASC PROGRAMME FUNDING,9120,OTHER AGENCIES,2016-11-09,4105240,SCC/2,2500.00,CHAPELGREEN ADVICE CENTRE,336946,,COUNSELLING & ADVICE SERVICES
SHEFFIELD CITY COUNCIL,COMMUNITIES,42011,DAY SERVICES,8060,MATERIALS AND SUPPLIES GENERAL,2016-11-09,4105241,2001/03149634,629.24,TIMBER SPECIALISTS (SHEFFIELD) LTD,209055,,"TIMBER MERCHANTS, IMPORTERS &"
SHEFFIELD CITY COUNCIL,COMMUNITIES,42075,VOIDS & VACANCY COSTS,9190,EX POOL CLIENTS,2016-11-09,4105246,498492L1GGG1,3480.93,COMMUNITY INTEGRATED CARE,620703,,SOCIAL SERVICES
SHEFFIELD CITY COUNCIL,COMMUNITIES,42075,VOIDS & VACANCY COSTS,9190,EX POOL CLIENTS,2016-11-09,4105248,498492L1OCT,3521.82,COMMUNITY INTEGRATED CARE,620703,,SOCIAL SERVICES
SHEFFIELD CITY COUNCIL,COMMUNITIES,49852,SCHOOLS LIBRARY SERVICE,8080,LIBRARY MATERIALS,2016-11-09,4105250,1611733,502.50,PETERS LTD,312836,,BOOKSELLERS
SHEFFIELD CITY COUNCIL,COMMUNITIES,49852,SCHOOLS LIBRARY SERVICE,8080,LIBRARY MATERIALS,2016-11-09,4105264,1611783,632.40,PETERS LTD,312836,,BOOKSELLERS
SHEFFIELD CITY COUNCIL,RESOURCES,18032,MOORFOOT LEARNING CENTRE,8440,FEE EXPENSES,2016-11-09,4105272,INV0628333,492.00,OPP LTD,510069,,HUMAN RESOURCES
SCR COMBINED AUTHORITY,CA LEP,30100,LEP CORE,8490,OTHER PROFESSIONAL FEES,2016-11-09,4105280,40780,4000.00,DONCASTER CHAMBER OF COMMERCE,471203,,BUSINESS & TRADE ORGANISATIONS
SHEFFIELD CITY COUNCIL,CYPF,39567,YOUTH JUSTICE SERVICE,6210,RENTS,2016-11-09,4105282,26413,1083.75,BURTON STREET PROJECT,342774,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,CYPF,33112,LDD PLACEMENTS AUG16-JUL17,8440,FEE EXPENSES,2016-11-09,4105289,SLINV/00000567,298.00,BKSB LTD,399283,,TRAINING SERVICES
SHEFFIELD CITY COUNCIL,CYPF,33048,LSE SUB-CONTRACTORS,9120,OTHER AGENCIES,2016-11-09,4105290,3412,1501.15,YOUTH ASSOCIATION SOUTH YORKSHIRE,313174,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,CYPF,33048,LSE SUB-CONTRACTORS,9120,OTHER AGENCIES,2016-11-09,4105291,3414,17831.77,YOUTH ASSOCIATION SOUTH YORKSHIRE,313174,,CHARITIES & VOLUNTARY ORGANISA
SCR COMBINED AUTHORITY,CA LEP,30102,CORE TRANSPORT TEAM,8460,CONSULTANTS FEES,2016-11-09,4105371,CI029311,1424.00,WATERMAN TRANSPORT DEVELOPMENT LTD,563593,,ENGINEERS - CONSULTING
SHEFFIELD CITY COUNCIL,PLACE,22141,OFF STREET CAR PARKS,8020,EQUIPMENT LEASE/ RENTAL/ HIRE,2016-11-09,4105462,67312,5325.00,CINDERELLA CLEANING CONTRACTORS LTD,381865,,CLEANING SERVICES - COMMERCIAL
SHEFFIELD CITY COUNCIL,COMMUNITIES,47009,MINOR WORKS & ADAPTATIONS,6030,REPAIRS AND MTCE - RESPONSIVE,2016-11-09,4105463,9664,299.00,T & T CONSTRUCTION,208772,,CONSTRUCTION CONTRACTORS - GEN
SHEFFIELD CITY COUNCIL,PLACE,25051,PLAYGROUND MAINTENANCE & INSPE,8010,EQUIPMENT PURCHASE AND REPAIR,2016-11-09,4105467,27235,1841.00,I D STEEL WROUGHT IRON LTD,518447,,WROUGHT IRONWORK
SHEFFIELD CITY COUNCIL,RESOURCES,15133,STANIFORTH ROAD WORKSHOPS,7010,ROUTINE VEHICLE REPAIR & MTCE,2016-11-09,4105488,A9980120698,4720.93,ATS EUROMASTER LTD,545966,,TYRE DEALERS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42011,DAY SERVICES,7060,EXTERNAL VEHICLE HIRE,2016-11-09,4105515,10808,320.00,PHILS TRAVEL,594937,,TAXIS & PRIVATE HIRE
SHEFFIELD CITY COUNCIL,RESOURCES,17117,LEGAL COMMERCIAL,5610,AGENCY STAFF,2016-11-09,4105706,3239048,782.24,VENN GROUP,526014,,EMPLOYMENT & RECRUITMENT AGENC
SHEFFIELD CITY COUNCIL,COMMUNITIES,49852,SCHOOLS LIBRARY SERVICE,8080,LIBRARY MATERIALS,2016-11-09,4105783,1611784,468.30,PETERS LTD,312836,,BOOKSELLERS
SHEFFIELD CITY COUNCIL,CYPF,39304,ADOPTION SUPPORT GRANT,8550,OTHER SERVICES,2016-11-09,4105796,5101,6250.00,ADOPTIONPLUS LTD,528885,,ADOPTION & FOSTERING
SHEFFIELD CITY COUNCIL,CYPF,39031,INTER AGENCY FEES,8270,SUBSCRIPTIONS,2016-11-09,4105798,C0010006,7000.00,NORTH LINCOLNSHIRE COUNTY COUNCIL,541991,,LOCAL GOVERNMENT
SHEFFIELD CITY COUNCIL,PLACE,25092,PARKS OPS EAST & NORTH EAST,8350,MISCELLANEOUS EXPENSES,2016-11-09,4105865,50445,324.63,SPA LANDSCAPING LIMITED,489936,,TREE WORK & FORESTRY SERVICES
SHEFFIELD CITY COUNCIL,PLACE,25092,PARKS OPS EAST & NORTH EAST,8350,MISCELLANEOUS EXPENSES,2016-11-09,4105866,50446,617.61,SPA LANDSCAPING LIMITED,489936,,TREE WORK & FORESTRY SERVICES
SHEFFIELD CITY COUNCIL,PLACE,25092,PARKS OPS EAST & NORTH EAST,8350,MISCELLANEOUS EXPENSES,2016-11-09,4105868,50444,771.08,SPA LANDSCAPING LIMITED,489936,,TREE WORK & FORESTRY SERVICES
SHEFFIELD CITY COUNCIL,PLACE,25092,PARKS OPS EAST & NORTH EAST,8550,OTHER SERVICES,2016-11-09,4105869,50442,254.10,SPA LANDSCAPING LIMITED,489936,,TREE WORK & FORESTRY SERVICES
SHEFFIELD CITY COUNCIL,RESOURCES,15206,PFI 3,6190,WATER SERVICES,2016-11-09,4105685,800632540/88,1433.65,YORKSHIRE WATER PLC,295854,,WATER COMPANIES
SHEFFIELD CITY COUNCIL,PLACE,24062,MGMT OF SRQ PROPERTIES,6150,ELECTRICITY,2016-11-09,4105686,631679901/0001,391.20,SOUTHERN ELECTRIC,318926,,ELECTRICITY COMPANIES
SHEFFIELD CITY COUNCIL,RESOURCES,15205,PFI 2,6190,WATER SERVICES,2016-11-09,4105688,800492072/135,1144.17,YORKSHIRE WATER PLC,295854,,WATER COMPANIES
SHEFFIELD CITY COUNCIL,RESOURCES,15208,PFI 5,6190,WATER SERVICES,2016-11-09,4105690,800766679/66,297.41,YORKSHIRE WATER PLC,295854,,WATER COMPANIES
SHEFFIELD CITY COUNCIL,RESOURCES,15206,PFI 3,6190,WATER SERVICES,2016-11-09,4105693,4690061830,1025.58,SEVERN TRENT WATER LTD,388402,,WATER COMPANIES
SHEFFIELD CITY COUNCIL,RESOURCES,15207,PFI 4,6190,WATER SERVICES,2016-11-09,4105703,800766709/49,1648.53,YORKSHIRE WATER PLC,295854,,WATER COMPANIES
SHEFFIELD CITY COUNCIL,RESOURCES,15206,PFI 3,6190,WATER SERVICES,2016-11-09,4105704,800637194/75,285.08,YORKSHIRE WATER PLC,295854,,WATER COMPANIES
SHEFFIELD CITY COUNCIL,RESOURCES,15206,PFI 3,6190,WATER SERVICES,2016-11-09,4105705,800537939/86,292.66,YORKSHIRE WATER PLC,295854,,WATER COMPANIES
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2016-11-09,4105635,J1695418,2890.18,REDACTED PERSONAL DATA,561085,Social Community Care,CAREFIRST DIRECT PAYMENTS
