Body Name,Organisational Unit,Business Unit No.,Business Unit Description,Expense Code,Expense Code Description,GL Date,Document No.,Invoice No.,Invoiced Value,Supplier Name,Address Book No.,Proclass Details Level 1,Thomson Classification Description
SHEFFIELD CITY COUNCIL,CYPF,33007,VSP DELIVER,9120,OTHER AGENCIES,2016-06-02,4024686,ERS INVOICE138984,2244.00,SHARKS BASKETBALL LTD,540033,,SPORTS CLUBS & ASSOCIATIONS
SHEFFIELD CITY COUNCIL,PLACE,25078,ECCLESALL WOODS SAWMILL SITE,8060,MATERIALS AND SUPPLIES GENERAL,2016-06-02,4024760,ERS INVOICE138987,500.00,AEON DESIGN WEB SOLUTIONS,633861,,WEB SITE DESIGN
SHEFFIELD CITY COUNCIL,CYPF,38079,INNOVATION PROGRAMME,5005,SALARIES BASIC PAY RECHARGED,2016-06-02,3984332,53478,32661.62,CATCH 22,550708,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,CYPF,38221,C & YP 5-19,8390,STATIONERY,2016-06-02,3996329,6900934925,284.44,LYRECO UK LTD,593417,,OFFICE FURNITURE & EQUIPMENT
SHEFFIELD CITY COUNCIL,CYPF,38079,INNOVATION PROGRAMME,5005,SALARIES BASIC PAY RECHARGED,2016-06-02,3997319,53637,6243.05,CATCH 22,550708,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,CYPF,38079,INNOVATION PROGRAMME,5005,SALARIES BASIC PAY RECHARGED,2016-06-02,3999398,53647,593.36,CATCH 22,550708,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,RESOURCES,18034,HR LEADERSHIP,8440,FEE EXPENSES,2016-06-02,4000799,1230343,250.00,THOMPSONS SOLICITORS,464352,,SOLICITORS
SHEFFIELD CITY COUNCIL,CYPF,33064,PROVIDER CONTRACT AUG15-JUL16,9120,OTHER AGENCIES,2016-06-02,4005700,11078,6915.23,ASPIRING COMMUNITIES TOGETHER LTD,303949,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,49153,OTHER REPAIRS & FEES,6030,NON CONTRACT TV AERIALS,2016-06-02,4011681,4052,2325.75,NEW CHANNELS TECHNOLOGY LTD,207092,,SATELLITE TELEVISION - EQUIPME
SHEFFIELD CITY COUNCIL,CYPF,32048,SCHOOL SPORTS,6280,HIRE OF PREMISES,2016-06-02,4011717,3041689,1144.80,7 HILLS LEISURE TRUST,566500,,SPORTS GROUND & STADIUM CONTRA
SHEFFIELD CITY COUNCIL,PLACE,94477,PARKWOOD RESOLUTION SITE,1193,CONSULTANTS FEES,2016-06-02,4012864,1155,1956.00,GROUND-GAS SOLUTIONS LIMITED,590506,,ENVIRONMENTAL CONSULTANTS
SHEFFIELD CITY COUNCIL,CYPF,36033,SOCIAL CARE TAXIS,7060,EXTERNAL VEHICLE HIRE,2016-06-02,4014557,007862A,14390.49,DIAL A CAB,598412,,TAXIS & PRIVATE HIRE
SHEFFIELD CITY COUNCIL,CYPF,38079,INNOVATION PROGRAMME,5005,SALARIES BASIC PAY RECHARGED,2016-06-02,4014793,53840,6305.10,CATCH 22,550708,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,PLACE,93110,BB2 CHESTERFIELD RD KBR,1175,INFR SUB CONTRACTORS,2016-06-02,4014871,50122444,441.40,VIRGIN MEDIA,401266,,TELECOMMUNICATION SERVICES
SHEFFIELD CITY COUNCIL,COMMUNITIES,49356,ESTATE & ENVIORMENTAL SERVICES,6090,TIPPING COSTS,2016-06-02,4014916,0000050945AA,5913.44,VIRIDOR WASTE MANAGEMENT,205721,,WASTE DISPOSAL SERVICES
SHEFFIELD CITY COUNCIL,PLACE,97334,DISABLED GRANTS,1165,NC&A OTHER,2016-06-02,4017242,15100023,4519.45,KIER SERVICES MAINTENANCE EAST,591748,,CONSTRUCTION CONTRACTORS - GEN
SHEFFIELD CITY COUNCIL,PLACE,97334,DISABLED GRANTS,1165,NC&A OTHER,2016-06-02,4017244,15100021,4520.05,KIER SERVICES MAINTENANCE EAST,591748,,CONSTRUCTION CONTRACTORS - GEN
SHEFFIELD CITY COUNCIL,COMMUNITIES,49532,HOUSING SOLUTIONS ADMIN,8490,TRANSLATN/SIGN/INTERPRET FEES,2016-06-02,4017280,3812363,1305.64,LANGUAGELINE SOLUTIONS,206348,,TRANSLATORS & INTERPRETERS
SHEFFIELD CITY COUNCIL,CYPF,39569,COMMUNITY YOUTH TEAMS,6210,RENTS,2016-06-02,4017360,12181,6436.53,MANOR DEVELOPMENT COMPANY LIMITED,420262,,OFFICE RENTAL
SHEFFIELD CITY COUNCIL,CYPF,32048,SCHOOL SPORTS,6280,HIRE OF PREMISES,2016-06-02,4017542,3041885,2354.40,7 HILLS LEISURE TRUST,566500,,SPORTS GROUND & STADIUM CONTRA
SHEFFIELD CITY COUNCIL,CYPF,32048,SCHOOL SPORTS,6280,HIRE OF PREMISES,2016-06-02,4018927,604,360.00,MYLNHURST SPORTS EDUCATION AND LEISURE,518580,,SCHOOLS - LOCAL AUTHORITY
SHEFFIELD CITY COUNCIL,RESOURCES,12007,INSURANCE AND RISK,5750,TRAINING EXPENDITURE,2016-06-02,4019281,892415,390.00,AMBERWING LIMITED,574481,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
SHEFFIELD CITY COUNCIL,POLICY PERFORMANCE AND COMMS,18003,COMMUNICATIONS,8550,OTHER SERVICES,2016-06-02,4019790,222248,353.00,B AND B PRESS (PARKGATE) LTD,203168,,PRINTERS
SHEFFIELD CITY COUNCIL,CYPF,32048,SCHOOL SPORTS,6280,HIRE OF PREMISES,2016-06-02,4019795,DW16/16,2623.50,CHAPELTOWN POOL,321343,,SWIMMING POOLS - PUBLIC
SHEFFIELD CITY COUNCIL,CYPF,39569,COMMUNITY YOUTH TEAMS,8590,LANDLINE TELEPHONES,2016-06-02,4019807,12451,415.34,MANOR DEVELOPMENT COMPANY LIMITED,420262,,OFFICE RENTAL
SHEFFIELD CITY COUNCIL,RESOURCES,15138,GENERAL ADMINISTRATION,8440,FEE EXPENSES,2016-06-02,4021239,1617/398,5184.00,APSE,337036,,BUSINESS & TRADE ORGANISATIONS
SHEFFIELD CITY COUNCIL,COMMUNITIES,49361,COMMUNITY ENGAGE & GOVERNANCE,9120,OTHER AGENCIES,2016-06-02,4021493,585,267.00,PRIMARY AV LTD,545996,,AUDIO-VISUAL PRODUCTION & PRES
SHEFFIELD CITY COUNCIL,PLACE,97414,ARBOURTHORNE 5M'S REFURB,1147,DEMOLITION,2016-06-02,4021568,52080,1367.00,MHH CONTRACTING LTD,205329,,EXCAVATION & GROUNDWORK CONTRA
SHEFFIELD CITY COUNCIL,PLACE,24417,CRYSTAL PEAKS,8420,ADVERTISING AND PUBLICITY,2016-06-02,4021589,3837585,598.99,CONNEXIONS PR & MARKETING LTD,537096,,ADVERTISING - AGENCIES
SHEFFIELD CITY COUNCIL,CYPF,32048,SCHOOL SPORTS,6280,HIRE OF PREMISES,2016-06-02,4022067,3042074,667.80,7 HILLS LEISURE TRUST,566500,,SPORTS GROUND & STADIUM CONTRA
SHEFFIELD CITY COUNCIL,CYPF,32048,SCHOOL SPORTS,6280,HIRE OF PREMISES,2016-06-02,4022286,3042079,1621.80,7 HILLS LEISURE TRUST,566500,,SPORTS GROUND & STADIUM CONTRA
SHEFFIELD CITY COUNCIL,CYPF,32048,SCHOOL SPORTS,6280,HIRE OF PREMISES,2016-06-02,4022788,16014,572.40,KING EDWARD SWIMMING POOL TRUST,314583,,SWIMMING POOLS - PUBLIC
SHEFFIELD CITY COUNCIL,CYPF,32048,SCHOOL SPORTS,6280,HIRE OF PREMISES,2016-06-02,4022896,SI-C058-100157645,900.00,PLACES FOR PEOPLE,620946,,LEISURE & RECREATION CENTRES
SHEFFIELD CITY COUNCIL,CYPF,32048,SCHOOL SPORTS,6280,HIRE OF PREMISES,2016-06-02,4022899,700,369.00,MYLNHURST SPORTS EDUCATION AND LEISURE,518580,,SCHOOLS - LOCAL AUTHORITY
SHEFFIELD CITY COUNCIL,COMMUNITIES,49353,AREA NORTH WEST,8560,HOUSING AREA CONSULT ALLOWANCE,2016-06-02,4022930,1829,391.98,ECO PLASTIC WOOD LTD,621669,,PLASTIC PRODUCTS - MNFRS
SHEFFIELD CITY COUNCIL,COMMUNITIES,49356,ESTATE & ENVIORMENTAL SERVICES,6190,WATER SERVICES,2016-06-02,4022932,36/965354,672.00,AQUAM WATER SERVICES LTD,631309,,WATER ENGINEERS
SHEFFIELD CITY COUNCIL,COMMUNITIES,49356,ESTATE & ENVIORMENTAL SERVICES,6190,WATER SERVICES,2016-06-02,4022934,36/965352,672.00,AQUAM WATER SERVICES LTD,631309,,WATER ENGINEERS
SHEFFIELD CITY COUNCIL,COMMUNITIES,49356,ESTATE & ENVIORMENTAL SERVICES,6190,WATER SERVICES,2016-06-02,4022935,36/965353,672.00,AQUAM WATER SERVICES LTD,631309,,WATER ENGINEERS
SHEFFIELD CITY COUNCIL,PLACE,97414,ARBOURTHORNE 5M'S REFURB,1147,DEMOLITION,2016-06-02,4023026,1165471,14957.11,BT OPENREACH,501995,,TELECOMMUNICATION SERVICES
SHEFFIELD CITY COUNCIL,CYPF,33064,PROVIDER CONTRACT AUG15-JUL16,9120,OTHER AGENCIES,2016-06-02,4023160,25031602,557.50,LEARN FOR LIFE ENTERPRISE LTD,446117,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,PLACE,97414,ARBOURTHORNE 5M'S REFURB,1147,DEMOLITION,2016-06-02,4023161,YD20244244,1110.00,YEDL CASHIER,353721,,ELECTRICITY COMPANIES
SHEFFIELD CITY COUNCIL,CYPF,33064,PROVIDER CONTRACT AUG15-JUL16,9120,OTHER AGENCIES,2016-06-02,4023162,25031605,557.50,LEARN FOR LIFE ENTERPRISE LTD,446117,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,PLACE,97414,ARBOURTHORNE 5M'S REFURB,1147,DEMOLITION,2016-06-02,4023163,YD20244245,1110.00,YEDL CASHIER,353721,,ELECTRICITY COMPANIES
SHEFFIELD CITY COUNCIL,CYPF,33064,PROVIDER CONTRACT AUG15-JUL16,9120,OTHER AGENCIES,2016-06-02,4023164,25031604,557.50,LEARN FOR LIFE ENTERPRISE LTD,446117,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,CYPF,33064,PROVIDER CONTRACT AUG15-JUL16,9120,OTHER AGENCIES,2016-06-02,4023165,25031606,335.50,LEARN FOR LIFE ENTERPRISE LTD,446117,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,PLACE,97414,ARBOURTHORNE 5M'S REFURB,1147,DEMOLITION,2016-06-02,4023166,YD20244243,1265.00,YEDL CASHIER,353721,,ELECTRICITY COMPANIES
SHEFFIELD CITY COUNCIL,PLACE,97414,ARBOURTHORNE 5M'S REFURB,1147,DEMOLITION,2016-06-02,4023167,YD20244199,1911.00,YEDL CASHIER,353721,,ELECTRICITY COMPANIES
SHEFFIELD CITY COUNCIL,POLICY PERFORMANCE AND COMMS,17027,EQUALITIES & INVOLVEMENT,8010,EQUIPMENT PURCHASE AND REPAIR,2016-06-02,4023168,37528,399.00,CVC EVENT SERVICES LTD,381526,,"EXHIBITION, EVENT & TRADE FAIR"
SHEFFIELD CITY COUNCIL,COMMUNITIES,49364,SUPPORTED HOUSING,8050,FURNITURE PURCHASES,2016-06-02,4023172,TK114154,3606.80,THOMAS KNEALE & CO LTD,441585,,"BEDS, BEDDING & BLANKETS"
SHEFFIELD CITY COUNCIL,CYPF,33064,PROVIDER CONTRACT AUG15-JUL16,9120,OTHER AGENCIES,2016-06-02,4023189,25031603,557.50,LEARN FOR LIFE ENTERPRISE LTD,446117,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,CYPF,33064,PROVIDER CONTRACT AUG15-JUL16,9120,OTHER AGENCIES,2016-06-02,4023193,1243,457.50,SHEFFIELD ASSOCIATION FOR THE VOLUNTARY,350936,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,CYPF,33064,PROVIDER CONTRACT AUG15-JUL16,9120,OTHER AGENCIES,2016-06-02,4023194,1245,533.50,SHEFFIELD ASSOCIATION FOR THE VOLUNTARY,350936,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,CYPF,33064,PROVIDER CONTRACT AUG15-JUL16,9120,OTHER AGENCIES,2016-06-02,4023195,1247,413.50,SHEFFIELD ASSOCIATION FOR THE VOLUNTARY,350936,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,CYPF,33064,PROVIDER CONTRACT AUG15-JUL16,9120,OTHER AGENCIES,2016-06-02,4023196,1249,364.50,SHEFFIELD ASSOCIATION FOR THE VOLUNTARY,350936,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,CYPF,33064,PROVIDER CONTRACT AUG15-JUL16,9120,OTHER AGENCIES,2016-06-02,4023197,1250,413.50,SHEFFIELD ASSOCIATION FOR THE VOLUNTARY,350936,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,CYPF,33064,PROVIDER CONTRACT AUG15-JUL16,9120,OTHER AGENCIES,2016-06-02,4023198,1252,293.50,SHEFFIELD ASSOCIATION FOR THE VOLUNTARY,350936,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,CYPF,38202,OUT OF CITY GUM,9030,HEALTH,2016-06-02,4023213,11882736/11885025,14133.00,DERBYSHIRE COMMUNITY HEALTH SERVICES,633133,,PUBLIC HEALTH SUPPLIERS
SHEFFIELD CITY COUNCIL,RESOURCES,11021,COURT COSTS & BR ADMIN GRANT,8410,GENERAL OFFICE EXPENSES,2016-06-02,4023214,INV50106,10000.00,INFORM CPI LTD,632192,,COMPUTER SYSTEMS & SOFTWARE (S
SHEFFIELD CITY COUNCIL,CYPF,38202,OUT OF CITY GUM,9030,HEALTH,2016-06-02,4023219,A0004104,449.00,LOCALA COMMUNITY PARTNERSHIPS C.I.C.,632967,,CLINICS - N.H.S.
SHEFFIELD CITY COUNCIL,COMMUNITIES,49364,SUPPORTED HOUSING,8050,SOFT FURNISHINGS,2016-06-02,4023551,17163,2032.00,ALLEN UPHOLSTERY,295763,,FURNITURE MNFRS - HOME & OFFIC
SHEFFIELD CITY COUNCIL,COMMUNITIES,47009,MINOR WORKS & ADAPTATIONS,6020,REPAIRS AND MTCE - PROGRAMMED,2016-06-02,4023560,V128,1939.00,REDACTED PERSONAL DATA,459864,,BUILDING SERVICES
SHEFFIELD CITY COUNCIL,COMMUNITIES,47009,MINOR WORKS & ADAPTATIONS,6030,REPAIRS AND MTCE - RESPONSIVE,2016-06-02,4023562,V129,813.00,REDACTED PERSONAL DATA,459864,,BUILDING SERVICES
SHEFFIELD CITY COUNCIL,COMMUNITIES,49356,ESTATE & ENVIORMENTAL SERVICES,6090,TIPPING COSTS,2016-06-02,4023570,FOR917,583.50,FORWARD ENVIRONMENTAL LIMITED,440387,,PEST & VERMIN CONTROL
SHEFFIELD CITY COUNCIL,PLACE,24410,THE MOOR INDOOR MARKET,8550,OTHER SERVICES,2016-06-02,4023692,INV074439,360.00,CONSTANT SECURITY SERVICES LIMITED,501937,,SECURITY SERVICES
SHEFFIELD CITY COUNCIL,COMMUNITIES,47009,MINOR WORKS & ADAPTATIONS,6030,REPAIRS AND MTCE - RESPONSIVE,2016-06-02,4023739,508,308.00,MR H S CUTTS NEIL CONSTRUCTION,453315,,BUILDING SERVICES
SHEFFIELD CITY COUNCIL,COMMUNITIES,47009,MINOR WORKS & ADAPTATIONS,6020,REPAIRS AND MTCE - PROGRAMMED,2016-06-02,4023741,506,276.00,MR H S CUTTS NEIL CONSTRUCTION,453315,,BUILDING SERVICES
SHEFFIELD CITY COUNCIL,COMMUNITIES,47009,MINOR WORKS & ADAPTATIONS,6020,REPAIRS AND MTCE - PROGRAMMED,2016-06-02,4023742,505,591.00,MR H S CUTTS NEIL CONSTRUCTION,453315,,BUILDING SERVICES
SHEFFIELD CITY COUNCIL,COMMUNITIES,47009,MINOR WORKS & ADAPTATIONS,6020,REPAIRS AND MTCE - PROGRAMMED,2016-06-02,4023743,504,353.00,MR H S CUTTS NEIL CONSTRUCTION,453315,,BUILDING SERVICES
SHEFFIELD CITY COUNCIL,PLACE,25095,PARKS OPERATIONS WEST,8550,OTHER SERVICES,2016-06-02,4024093,927380540,754.84,ARCO LTD,203022,,SAFETY EQUIPMENT & CLOTHING
SHEFFIELD CITY COUNCIL,COMMUNITIES,44012,PARTNERSHIP & GRANT AID MH,9160,PARTNERSHIP CONTRACTS,2016-06-02,4024098,019/16,11182.00,REDACTED PERSONAL DATA,556296,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,49356,ESTATE & ENVIORMENTAL SERVICES,8010,ESTATES EQUIP PURCHASE & REPAI,2016-06-02,4024107,6347,375.00,GREEN ESTATE LTD,388189,,WASTE DISPOSAL SERVICES
SHEFFIELD CITY COUNCIL,CYPF,32048,SCHOOL SPORTS,6280,HIRE OF PREMISES,2016-06-02,4024108,3042165,1144.80,7 HILLS LEISURE TRUST,566500,,SPORTS GROUND & STADIUM CONTRA
SHEFFIELD CITY COUNCIL,COMMUNITIES,49153,OTHER REPAIRS & FEES,6030,OTHER RESPONSIVE REPAIRS,2016-06-02,4024109,31732,600.00,TELEQUIP C & SS LTD,408050,,SECURITY SERVICES
SHEFFIELD CITY COUNCIL,CYPF,38202,OUT OF CITY GUM,9030,HEALTH,2016-06-02,4024116,11884833/11885213,804.00,DERBYSHIRE COMMUNITY HEALTH SERVICES,633133,,PUBLIC HEALTH SUPPLIERS
SHEFFIELD CITY COUNCIL,CYPF,38202,OUT OF CITY GUM,9030,HEALTH,2016-06-02,4024118,11884813/11885212,1713.00,DERBYSHIRE COMMUNITY HEALTH SERVICES,633133,,PUBLIC HEALTH SUPPLIERS
SHEFFIELD CITY COUNCIL,COMMUNITIES,49212,HOUSING EMPLOYABILITY PROJECT,8350,MISCELLANEOUS EXPENSES,2016-06-02,4024179,33115,787.00,FUNDING SOLUTIONS FOR EDUCATION LTD,452511,,FUND RAISING SERVICES
SHEFFIELD CITY COUNCIL,PLACE,22189,INTELLIGENT TRANSPORT SYSTEMS,6390,NETWORK COMMUNICATIONS,2016-06-02,4024192,16431,20808.00,MOBIUS NETWORKS LIMITED,490430,,TELECOMMUNICATION SERVICES
SHEFFIELD CITY COUNCIL,RESOURCES,19347,CLAIMS,8490,OTHER PROFESSIONAL FEES,2016-06-02,4024197,173446,700.00,VRS VERICLAIM UK LTD,567835,,INSURANCE - OTHER
SHEFFIELD CITY COUNCIL,PLACE,25001,GRAVES PARK - ANIMAL FARM INC,8060,MATERIALS AND SUPPLIES GENERAL,2016-06-02,4024207,310266,310.00,SHEFFIELD CATERING SUPPLIES LTD,208366,,DISPOSABLE PRODUCTS
SHEFFIELD CITY COUNCIL,PLACE,25051,PLAYGROUND MAINTENANCE & INSPE,8010,EQUIPMENT PURCHASE AND REPAIR,2016-06-02,4024594,50982,521.73,ROSEHILL POLYMERS,492880,,"ADHESIVES, GLUES & SEALANTS"
SHEFFIELD CITY COUNCIL,CYPF,38059,EY/MAST PREMISES,6280,HIRE OF PREMISES,2016-06-02,4024599,3982,560.00,SHARROW COMMUNITY FORUM,318379,,COMMUNITY PROJECTS
SHEFFIELD CITY COUNCIL,PLACE,94109,FA PITCH (GRAVES),1161,NC&A MAIN CONTRACT,2016-06-02,4024609,BM25583-0074/5,250689.18,SUPPORT IN SPORT UK LTD,630862,,SPORTS GROUND & STADIUM CONTRA
SHEFFIELD CITY COUNCIL,PLACE,24410,THE MOOR INDOOR MARKET,8020,EQUIPMENT LEASE/ RENTAL/ HIRE,2016-06-02,4024623,150069,361.00,H HARROLD & SONS LTD,205285,,LOCK SMITHS
SHEFFIELD CITY COUNCIL,COMMUNITIES,49351,AREA EAST,6060,DECANTING/REMOVAL COSTS,2016-06-02,4024627,899923,379.06,PICKFORDS,573763,,REMOVALS - OVERSEAS
SHEFFIELD CITY COUNCIL,COMMUNITIES,49351,AREA EAST,6060,DECANTING/REMOVAL COSTS,2016-06-02,4024628,899910,429.06,PICKFORDS,573763,,REMOVALS - OVERSEAS
SHEFFIELD CITY COUNCIL,PLACE,94020,BROOKHILL AREA IMPROVEMENTS,1161,NC&A MAIN CONTRACT,2016-06-02,4024631,5137114/4,483803.40,NORTH MIDLAND CONSTRUCTION PLC,315929,,BUILDERS
SHEFFIELD CITY COUNCIL,POLICY PERFORMANCE AND COMMS,17052,LOCAL ELECTIONS,8550,OTHER SERVICES,2016-06-02,4024636,7010085,2009.00,IDOX SOFTWARE LTD,434634,,COMPUTER SYSTEMS & SOFTWARE (D
SHEFFIELD CITY COUNCIL,PLACE,94110,FA PITCH (THORNCLIFFE),1161,NC&A MAIN CONTRACT,2016-06-02,4024645,BM25583-0073/2,522424.59,TIGERTURF (UK) LTD,630925,,TENNIS COURTS & SPORTS SURFACE
SHEFFIELD CITY COUNCIL,CYPF,34010,CHILDRENS HOSPITAL CONTROL A/C,9030,HEALTH,2016-06-02,4024688,2100174714,1435000.00,SHEFFIELD CHILDRENS HOSPITAL NHS  TRUST,332785,,HOSPITALS
SHEFFIELD CITY COUNCIL,CYPF,34010,CHILDRENS HOSPITAL CONTROL A/C,9030,HEALTH,2016-06-02,4024690,2100174715,717500.00,SHEFFIELD CHILDRENS HOSPITAL NHS  TRUST,332785,,HOSPITALS
SHEFFIELD CITY COUNCIL,PLACE,22253,BUILDING STANDARD PSU+CON DEMO,6160,GAS,2016-06-02,4024691,36341,746.55,SMS CONNECTIONS LTD,634540,,GAS SERVICE ENGINEERS
SHEFFIELD CITY COUNCIL,COMMUNITIES,49003,GATEWAY EXTENSION PROJECT,6210,RENTS,2016-06-02,4024699,2016-05-27,310.59,TAPTON ESTATES PROPERTIES LTD,449360,,PROPERTY & ESTATE MANAGEMENT
SHEFFIELD CITY COUNCIL,PLACE,28106,CHINA BID,8240,CONFERENCE EXPENSES,2016-06-02,4024744,87325,677.92,CHATSWORTH SETTLEMENT TRUSTEES,616195,,"HOUSING ASSOCIATIONS, SOCIETIE"
SHEFFIELD CITY COUNCIL,RESOURCES,15133,STANIFORTH ROAD WORKSHOPS,7010,ROUTINE VEHICLE REPAIR & MTCE,2016-06-02,4024418,31277,314.12,D B AUTO ELECTRICAL SUPPLIES,588397,,"COMMERCIAL VEHICLE SERVICING,"
SHEFFIELD CITY COUNCIL,RESOURCES,15133,STANIFORTH ROAD WORKSHOPS,7040,OTHER VEHICLE RUNNING COSTS,2016-06-02,4024421,19490,739.00,AMBASSADOR REPAIR CENTRE LTD,315976,,CAR BODY REPAIRS
SHEFFIELD CITY COUNCIL,RESOURCES,15133,STANIFORTH ROAD WORKSHOPS,7040,OTHER VEHICLE RUNNING COSTS,2016-06-02,4024557,9086,517.00,GPG 2000 LTD,416225,,CAR BODY REPAIRS
SHEFFIELD CITY COUNCIL,RESOURCES,15133,STANIFORTH ROAD WORKSHOPS,7010,ROUTINE VEHICLE REPAIR & MTCE,2016-06-02,4024558,31272,729.69,D B AUTO ELECTRICAL SUPPLIES,588397,,"COMMERCIAL VEHICLE SERVICING,"
SHEFFIELD CITY COUNCIL,RESOURCES,15133,STANIFORTH ROAD WORKSHOPS,7010,ROUTINE VEHICLE REPAIR & MTCE,2016-06-02,4024560,771777,284.18,RUSSELLS (KIRBYMOORSIDE) LTD,537712,,AGRICULTURAL MACHINERY - SALES
SHEFFIELD CITY COUNCIL,RESOURCES,15133,STANIFORTH ROAD WORKSHOPS,7040,OTHER VEHICLE RUNNING COSTS,2016-06-02,4024561,19491,408.35,AMBASSADOR REPAIR CENTRE LTD,315976,,CAR BODY REPAIRS
SHEFFIELD CITY COUNCIL,RESOURCES,15133,STANIFORTH ROAD WORKSHOPS,8070,STOCKS AND STORES,2016-06-02,4024563,418624,293.60,CITY SEALS & BEARINGS LTD,203918,,BEARINGS STOCKISTS
SHEFFIELD CITY COUNCIL,RESOURCES,15133,STANIFORTH ROAD WORKSHOPS,7010,ROUTINE VEHICLE REPAIR & MTCE,2016-06-02,4024566,31276,355.19,D B AUTO ELECTRICAL SUPPLIES,588397,,"COMMERCIAL VEHICLE SERVICING,"
SHEFFIELD CITY COUNCIL,RESOURCES,15133,STANIFORTH ROAD WORKSHOPS,7010,ROUTINE VEHICLE REPAIR & MTCE,2016-06-02,4024567,11048,1270.61,SHEFFIELD TACHOGRAPH & TAIL LIFT,514043,,LIFTS - SERVICING & REPAIRS
SHEFFIELD CITY COUNCIL,RESOURCES,15133,STANIFORTH ROAD WORKSHOPS,7010,ROUTINE VEHICLE REPAIR & MTCE,2016-06-02,4024568,19527,422.55,AMBASSADOR REPAIR CENTRE LTD,315976,,CAR BODY REPAIRS
SHEFFIELD CITY COUNCIL,RESOURCES,15133,STANIFORTH ROAD WORKSHOPS,7040,OTHER VEHICLE RUNNING COSTS,2016-06-02,4024569,14438065,383.72,LOOKERS FORD,474939,,CAR DEALERS
SHEFFIELD CITY COUNCIL,RESOURCES,15133,STANIFORTH ROAD WORKSHOPS,8070,STOCKS AND STORES,2016-06-02,4024576,31308,302.50,D B AUTO ELECTRICAL SUPPLIES,588397,,"COMMERCIAL VEHICLE SERVICING,"
SHEFFIELD CITY COUNCIL,CYPF,33045,SHEAF TRAINING,6150,ELECTRICITY,2016-06-02,4024580,27140793,1269.68,NPOWER NORTHERN LTD,207191,,ELECTRICITY COMPANIES
SHEFFIELD CITY COUNCIL,RESOURCES,15133,STANIFORTH ROAD WORKSHOPS,7010,ROUTINE VEHICLE REPAIR & MTCE,2016-06-02,4024581,14437289/1440630,2285.16,LOOKERS FORD,474939,,CAR DEALERS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,FUNDED HOME SUPPORT,2016-06-02,4024437,J1518910,309.25,REDACTED PERSONAL DATA,556454,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2016-06-02,4024437,J1518910,644.08,REDACTED PERSONAL DATA,556454,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2016-06-02,4024438,J1518910,412.90,REDACTED PERSONAL DATA,556890,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2016-06-02,4024442,J1518910,10992.22,REDACTED PERSONAL DATA,616760,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,44001,PURCHASING,9190,DIRECT PAYMENTS,2016-06-02,4024443,J1518910,931.09,RETHINK MHREC,631266,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2016-06-02,4024444,J1518910,6149.66,REDACTED PERSONAL DATA,635059,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9250,INDEPENDENT DAY CARE,2016-06-02,4024445,2303,300.00,BURTON STREET PROJECT,342774,,CHARITIES & VOLUNTARY ORGANISA
