Authority Name,Date of Payment,DocumentNo,Gross,VAT,Net,Vendor Name,Service Area,GL Description
Salford City Council,2022-05-18,601412824,838.50,0.00,838.50,Redacted Data,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-05-18,601412836,838.50,0.00,838.50,Redacted Data,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-05-18,601412674,858.00,0.00,858.00,Redacted Data,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-05-18,601412830,1257.75,0.00,1257.75,Redacted Data,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-05-18,601412628,1287.00,0.00,1287.00,Redacted Data,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-05-18,601412777,1677.00,0.00,1677.00,Redacted Data,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-05-18,601412829,1842.75,0.00,1842.75,Redacted Data,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-05-18,601412753,2047.50,0.00,2047.50,Redacted Data,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-05-18,601412822,2883.57,0.00,2883.57,Redacted Data,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-05-18,601412858,16226.86,0.00,16226.86,Redacted Data,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-05-18,601412883,598.35,0.00,598.35,Redacted Data,People (Adults) - CHSC,Rental Bonds,
Salford City Council,2022-05-18,601412885,7521.73,0.00,7521.73,Redacted Data,People (Adults) - CHSC,Rents,
Salford City Council,2022-05-18,601412884,900.00,0.00,900.00,Redacted Data,People (Adults) - CHSC,Rents,
Salford City Council,2022-05-18,601412834,838.50,0.00,838.50,Redacted Data,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-05-18,601412876,1309.20,218.20,1091.00,Rm Education Plc,People (Childrens) Service Group,Class Supplies Capit,
Salford City Council,2022-05-18,601412690,3861.00,0.00,3861.00,Roobyloos Nursery Worsley Ltd,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-05-18,601412835,8385.00,0.00,8385.00,Roobyloos Nursery Worsley Ltd,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-05-18,1600688533,4436.00,0.00,4436.00,Salford Arts Theatre,People (Adults) - CHSC,Grants,
Salford City Council,2022-05-18,1600688691,1653.78,275.63,1378.15,Schofield & Sons Ltd,Service Reform (Corp Bus & Transform),Works & Building,
Salford City Council,2022-05-18,1600688692,9567.84,1594.64,7973.20,Schofield & Sons Ltd,Service Reform (Corp Bus & Transform),Works & Building,
Salford City Council,2022-05-18,1600688391,9690.40,1615.07,8075.33,Schofield & Sons Ltd,Service Reform (Corp Bus & Transform),Works & Building,
Salford City Council,2022-05-18,1600688778,10367.41,1727.90,8639.51,Schofield & Sons Ltd,Service Reform (Corp Bus & Transform),Works & Building,
Salford City Council,2022-05-18,1600688776,15747.86,2624.64,13123.22,Schofield & Sons Ltd,Service Reform (Corp Bus & Transform),Works & Building,
Salford City Council,2022-05-18,1600688773,49414.81,8235.80,41179.01,Schofield & Sons Ltd,Service Reform (Corp Bus & Transform),Works & Building,
Salford City Council,2022-05-18,601412692,1801.80,0.00,1801.80,Schools Out North West Ltd,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-05-18,601412841,3144.37,0.00,3144.37,Schools Out North West Ltd,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-05-18,1600688740,699.55,116.59,582.96,Securitas Security Services,People (Childrens) Service Group,Security Services,
Salford City Council,2022-05-18,1600688771,40947.70,0.00,40947.70,Seddon Construction Limited,Service Reform (Corp Bus & Transform),Other Works,
Salford City Council,2022-05-18,1600688768,436772.15,0.00,436772.15,Seddon Construction Limited,Service Reform (Corp Bus & Transform),Other Works,
Salford City Council,2022-05-18,1600688703,3000.00,0.00,3000.00,Sheffield Hallam University,Place Directorate,Training of Staff,
Salford City Council,2022-05-18,1600688538,564.91,94.15,470.76,Sico Europe Ltd,Place Directorate,Equipment Repair,
Salford City Council,2022-05-18,601412638,1544.40,0.00,1544.40,Smiles Daycare Ltd,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-05-18,601412641,1722.60,0.00,1722.60,Social Adventures - Kids Adventures,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-05-18,601412785,3736.69,0.00,3736.69,Social Adventures - Kids Adventures,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-05-18,601412786,12791.19,0.00,12791.19,Social Adventures - Kids Adventures,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-05-18,601412721,4436.25,0.00,4436.25,St Augustine's C Of E Primary School,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-05-18,601412693,2059.20,0.00,2059.20,St Lukes Pre-School Playgroup,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-05-18,601412843,4512.33,0.00,4512.33,St Lukes Pre-School Playgroup,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-05-18,601412694,514.80,0.00,514.80,St Marys Treehouse Pre-School,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-05-18,601412844,1257.75,0.00,1257.75,St Marys Treehouse Pre-School,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-05-18,601412722,7098.00,0.00,7098.00,St Pauls Ce Primary School (Cross Lane),People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-05-18,601412845,1048.12,0.00,1048.12,St Pauls Peel Playgroup Fund,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-05-18,601412695,1287.00,0.00,1287.00,St Pauls Peel Playgroup Fund,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-05-18,1600688734,5022.61,837.10,4185.51,Standard Fuel Oils Ltd,Place Directorate,Vehcle Ancillar Cost,
Salford City Council,2022-05-18,1600688736,5234.04,872.34,4361.70,Standard Fuel Oils Ltd,Place Directorate,Vehcle Ancillar Cost,
Salford City Council,2022-05-18,1600688720,2544.00,424.00,2120.00,Stannah Stairlifts Ltd,Service Reform (Corp Bus & Transform),Miscellaneous Grants,
Salford City Council,2022-05-18,1600688715,7629.60,1271.60,6358.00,Stannah Stairlifts Ltd,Service Reform (Corp Bus & Transform),Miscellaneous Grants,
Salford City Council,2022-05-18,1600688722,5250.00,0.00,5250.00,Stockport M.B.C.,People (Childrens) Service Group,Training of Others,
Salford City Council,2022-05-18,601412697,1029.60,0.00,1029.60,Sylvan House Day Nursery Ltd,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-05-18,601412847,11678.47,0.00,11678.47,Sylvan House Day Nursery Ltd,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-05-18,1600688675,2565.00,0.00,2565.00,T/A Greater Manchester Travelcards,People (Childrens) Service Group,ClientTravel Expense,
Salford City Council,2022-05-18,601412629,4890.60,0.00,4890.60,T/A Holly House Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-05-18,601412766,16192.32,0.00,16192.32,T/A Holly House Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-05-18,601412768,9894.66,0.00,9894.66,T/A Holyrood Day Nursery - Hope,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-05-18,601412630,4375.80,0.00,4375.80,T/A Holyrood Day Nursery - Media Ci,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-05-18,601412767,8804.25,0.00,8804.25,T/A Holyrood Day Nursery - Media Ci,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-05-18,601412632,2316.60,0.00,2316.60,T/A Holyrood Day Nursery - Salford,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-05-18,601412769,17483.37,0.00,17483.37,T/A Holyrood Day Nursery - Salford,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-05-18,601412633,4890.60,0.00,4890.60,T/A Holyrood Day Nursery (Swinton),People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-05-18,601412770,15302.62,0.00,15302.62,T/A Holyrood Day Nursery (Swinton),People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-05-18,601412689,1287.00,0.00,1287.00,T/A Lollytots Ltd,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-05-18,601412720,5101.69,0.00,5101.69,T/A Marlborough Road Academy,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-05-18,601412714,2316.60,0.00,2316.60,T/A Paddington Bear Childcare,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-05-18,601412848,16653.00,0.00,16653.00,Talmud Torah Chinuch N'Orim,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-05-18,601412698,2059.20,0.00,2059.20,Talmud Torah Yetev Lev Ltd-Nursery,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-05-18,601412870,50791.65,0.00,50791.65,Talmud Torah Yetev Lev Ltd-Nursery,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-05-18,601412699,1544.40,0.00,1544.40,Tashbar Academy Ltd,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-05-18,601412871,26822.25,0.00,26822.25,Tashbar Academy Ltd,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-05-18,1600688674,1388.51,231.42,1157.09,Terberg Matec Uk Ltd - Dennis Eagle,Service Reform (Corp Bus & Transform),VMS Materials,
Salford City Council,2022-05-18,601412701,1287.00,0.00,1287.00,The Manse Nursery Ltd,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-05-18,601412851,4134.00,0.00,4134.00,The Manse Nursery Ltd,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-05-18,601412855,10851.75,0.00,10851.75,The New Girls School,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-05-18,601412703,4118.40,0.00,4118.40,The Stables Day Nursery Limited,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-05-18,601412852,8373.30,0.00,8373.30,The Stables Day Nursery Limited,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-05-18,601412702,514.80,0.00,514.80,The Stables Day Nursery Monton,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-05-18,601412853,7910.17,0.00,7910.17,The Stables Day Nursery Monton,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-05-18,601412706,6177.60,0.00,6177.60,Tinytots Vision Ltd,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-05-18,601412856,10647.00,0.00,10647.00,Tinytots Vision Ltd,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-05-18,601412705,4633.20,0.00,4633.20,Tinytots Vision Nursery Ltd,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-05-18,601412857,5128.82,0.00,5128.82,Tinytots Vision Nursery Ltd,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-05-18,601412591,838.88,0.00,838.88,Together Housing Association Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2022-05-18,1600688732,2145.60,357.60,1788.00,Transport For Greater Manchester,Service Reform (Corp Bus & Transform),Ext Fees-Other,
Salford City Council,2022-05-18,601412614,1029.60,0.00,1029.60,Treasures Child Care Ltd,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-05-18,601412745,1677.00,0.00,1677.00,Treasures Child Care Ltd,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-05-18,601412820,1240.20,0.00,1240.20,Tulip Day Care Ltd,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-05-18,601412679,1519.40,0.00,1519.40,Tulip Day Care Ltd,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-05-18,601412704,5148.00,0.00,5148.00,Unicorn Nursery,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-05-18,601412854,9642.75,0.00,9642.75,Unicorn Nursery,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-05-18,601412579,7365.10,0.00,7365.10,United Learning Trust,Service Reform (Corp Bus & Transform),Miscellaneous Grants,
Salford City Council,2022-05-18,601412610,1287.00,0.00,1287.00,University Of Salford Busy Bees,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-05-18,601412741,5156.77,0.00,5156.77,University Of Salford Busy Bees,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-05-18,1600688656,2040.00,340.00,1700.00,Vivid Resourcing,Place Directorate,Agency Fees,
Salford City Council,2022-05-18,1600688658,2613.06,435.51,2177.55,Vivid Resourcing,Place Directorate,Agency Fees,
Salford City Council,2022-05-18,601412708,1544.40,0.00,1544.40,Wasp Pre-School,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-05-18,601412861,4586.40,0.00,4586.40,Wasp Pre-School,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-05-18,601412860,5079.17,0.00,5079.17,Wasp Pre-School,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-05-18,601412838,614.25,0.00,614.25,Water Liliy Childminders,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-05-18,601412710,4118.40,0.00,4118.40,Welcome Nurseries @ Little Hulton,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-05-18,601412862,6210.75,0.00,6210.75,Welcome Nurseries @ Little Hulton,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-05-18,1600688724,756.00,126.00,630.00,Wesley Music,Place Directorate,Gen Resaleable Items,
Salford City Council,2022-05-18,601412711,2059.20,0.00,2059.20,Westwood Smarties Pre-School Nurser,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-05-18,601412863,5240.62,0.00,5240.62,Westwood Smarties Pre-School Nurser,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-05-18,601412875,1085.21,0.00,1085.21,Wingate Electrical Plc,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2022-05-18,601412712,1029.60,0.00,1029.60,Woodlands Day Nursery & Preschool,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-05-18,601412864,6876.19,0.00,6876.19,Woodlands Day Nursery & Preschool,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-05-18,601412713,2574.00,0.00,2574.00,Wow Kids Ltd T/A Bright Futures,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-05-18,601412865,3144.37,0.00,3144.37,Wow Kids Ltd T/A Bright Futures,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-05-18,601412707,1029.60,0.00,1029.60,Zisse Kinder Ltd,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-05-19,1600688790,3848.01,115.17,3732.84,1010 Taxis,People (Childrens) Service Group,ClientTravel Expense,
Salford City Council,2022-05-19,1600688799,555.59,92.60,462.99,Ashbrook (Warrington) Ltd,Place Directorate,Annual Vehicle Hire,
Salford City Council,2022-05-19,601412917,800.00,0.00,800.00,Beis Malka Beiz Girls-Nursery,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-05-19,601412918,591.50,0.00,591.50,Beltodam Ltd T/A Early Learning Chi,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-05-19,601412878,725.00,0.00,725.00,Department Of Work & Pensions,Service Reform (Corp Bus & Transform),Liability Insurance,
Salford City Council,2022-05-19,601412940,725.00,0.00,725.00,Department Of Work & Pensions,Service Reform (Corp Bus & Transform),Liability Insurance,
Salford City Council,2022-05-19,601412877,743.00,0.00,743.00,Department Of Work & Pensions,Service Reform (Corp Bus & Transform),Liability Insurance,
Salford City Council,2022-05-19,601412879,967.00,0.00,967.00,Department Of Work & Pensions,Service Reform (Corp Bus & Transform),Liability Insurance,
Salford City Council,2022-05-19,1600688838,800.00,0.00,800.00,Djg Consultancy And Training,People (Childrens) Service Group,Consultants,
Salford City Council,2022-05-19,1600688840,2474.68,412.45,2062.23,Facultatieve Technologies Ltd,Place Directorate,Prog Maint & Works,
Salford City Council,2022-05-19,601412941,1447.51,241.25,1206.26,First City Fire & Security Ltd,People (Childrens) Service Group,Grounds Maintenance,
Salford City Council,2022-05-19,1600688801,743.40,123.90,619.50,Freight Transport Association,Place Directorate,Stationery,
Salford City Council,2022-05-19,1600688839,2829.60,471.60,2358.00,Handicare,Service Reform (Corp Bus & Transform),Miscellaneous Grants,
Salford City Council,2022-05-19,601398927,3825.00,0.00,3825.00,Jep Youth Engagement,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2022-05-19,601375420,4095.00,0.00,4095.00,Jep Youth Engagement,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2022-05-19,601411987,4095.00,0.00,4095.00,Jep Youth Engagement,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2022-05-19,601411986,4230.00,0.00,4230.00,Jep Youth Engagement,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2022-05-19,601374932,4295.00,0.00,4295.00,Jep Youth Engagement,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2022-05-19,601374930,4407.50,0.00,4407.50,Jep Youth Engagement,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2022-05-19,601411662,4830.00,0.00,4830.00,Jep Youth Engagement,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2022-05-19,1600686548,8400.00,0.00,8400.00,Jep Youth Engagement,People (Childrens) Service Group,Pupil Assistance,
Salford City Council,2022-05-19,601412927,591.50,0.00,591.50,Kids Planet Day Nurseries Ltd,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-05-19,601412924,826.65,0.00,826.65,Kids Planet Day Nurseries Ltd,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-05-19,601412925,887.25,0.00,887.25,Kids Planet Day Nurseries Ltd,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-05-19,601412926,887.25,0.00,887.25,Kids Planet Day Nurseries Ltd,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-05-19,601412668,772.20,0.00,772.20,Magical Moments Ltd,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-05-19,601412809,3122.44,0.00,3122.44,Magical Moments Ltd,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-05-19,601412931,600.00,0.00,600.00,Monton Village School Ltd,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-05-19,601412937,88160.95,14693.49,73467.46,Oxford Innovation Ltd,Place Directorate,Other Prof Fees,
Salford City Council,2022-05-19,601412911,14302.00,0.00,14302.00,Paypoint Plc,People (Adults) - CHSC,Gas,
Salford City Council,2022-05-19,1600688798,9854.40,1642.40,8212.00,Pinnacle Health Partnership Llp,Public Health,Payts to Agencies,
Salford City Council,2022-05-19,601412890,993.60,165.60,828.00,Randstad Public Services Limited,People (Childrens) Service Group,Agency Fees,
Salford City Council,2022-05-19,6003490468,532.00,0.00,532.00,Redacted Data,People (Childrens) Service Group,ClientTravel Expense,
Salford City Council,2022-05-19,6003491015,594.85,0.00,594.85,Redacted Data,People (Childrens) Service Group,ClientTravel Expense,
Salford City Council,2022-05-19,6003491031,683.56,0.00,683.56,Redacted Data,People (Childrens) Service Group,ClientTravel Expense,
Salford City Council,2022-05-19,6003491066,693.44,0.00,693.44,Redacted Data,People (Childrens) Service Group,ClientTravel Expense,
Salford City Council,2022-05-19,6003491020,701.32,0.00,701.32,Redacted Data,People (Childrens) Service Group,ClientTravel Expense,
Salford City Council,2022-05-19,6003490609,1129.50,0.00,1129.50,Redacted Data,People (Childrens) Service Group,ClientTravel Expense,
Salford City Council,2022-05-19,6003490655,1920.84,0.00,1920.84,Redacted Data,People (Childrens) Service Group,ClientTravel Expense,
Salford City Council,2022-05-19,1600688835,2940.00,0.00,2940.00,Redacted Data,People (Childrens) Service Group,Consultants,
Salford City Council,2022-05-19,6003490512,563.99,0.00,563.99,Redacted Data,People (Childrens) Service Group,Equipment Purchase,
Salford City Council,2022-05-19,6003490487,557.00,0.00,557.00,Redacted Data,People (Childrens) Service Group,Equipment Purchase,
Salford City Council,2022-05-19,601412908,1900.00,0.00,1900.00,Redacted Data,People (Childrens) Service Group,Pupil Assistance,
Salford City Council,2022-05-19,601412887,45295.71,7549.31,37746.40,Reed Specialist Recruitment Ltd,Service Reform (Corp Bus & Transform),Agency Fees,
Salford City Council,2022-05-19,601412888,66219.85,11036.66,55183.19,Reed Specialist Recruitment Ltd,Service Reform (Corp Bus & Transform),Agency Fees,
Salford City Council,2022-05-19,1600688832,3864.00,644.00,3220.00,Rensair Limited,Place Directorate,UV Air Con,
Salford City Council,2022-05-19,601412587,2236.50,0.00,2236.50,Safehands Property Services,People (Childrens) Service Group,Other Prof Fees,
Salford City Council,2022-05-19,601412586,2786.50,0.00,2786.50,Safehands Property Services,People (Childrens) Service Group,Prog Maint & Works,
Salford City Council,2022-05-19,1600688785,6474.60,0.00,6474.60,Salford Royal Nhs Foundation Trust,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2022-05-19,601412892,528.00,88.00,440.00,Salford Supply Desk Ltd,People (Childrens) Service Group,Agency Fees,
Salford City Council,2022-05-19,1600688794,4140.00,690.00,3450.00,Sunbright Blinds Ltd,Service Reform (Corp Bus & Transform),Works & Building,
Salford City Council,2022-05-19,601412920,600.00,0.00,600.00,T/A Holyrood Day Nursery - Hope,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-05-19,1600688816,4343.40,0.00,4343.40,T/A The Marlowe School,People (Childrens) Service Group,Non-Maint Spec Schls,
Salford City Council,2022-05-19,601412886,3979.97,663.33,3316.64,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees,
Salford City Council,2022-05-19,601412896,641.33,106.89,534.44,Teaching Personnel Ltd,People (Childrens) Service Group,Pupil Assistance,
Salford City Council,2022-05-19,601412914,5841.00,0.00,5841.00,The Court Service,Place Directorate,Debt Collection,
Salford City Council,2022-05-19,601412916,6286.00,0.00,6286.00,Thompson Solicitors,Service Reform (Corp Bus & Transform),Liability Insurance,
Salford City Council,2022-05-19,601412935,1000.00,0.00,1000.00,Tinytots Vision Nursery Ltd,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-05-19,1600688868,647.76,107.96,539.80,Trafford Electrical Wholesalers Ltd,Place Directorate,Equipment Purchase,
Salford City Council,2022-05-19,601412907,4620.67,0.00,4620.67,Vision For Education Ltd,People (Childrens) Service Group,Pupil Assistance,
Salford City Council,2022-05-19,1600688837,1313.57,218.93,1094.64,Whistl Uk Ltd,Service Reform (Corp Bus & Transform),Postage,
Salford City Council,2022-05-19,1600688834,9858.71,1643.12,8215.59,Whistl Uk Ltd,Service Reform (Corp Bus & Transform),Postage,
Salford City Council,2022-05-19,1600688793,1851.55,308.59,1542.96,Yunex Ltd,Place Directorate,Vehicle Maintenance,
Salford City Council,2022-05-20,601411656,23685.67,0.00,23685.67,Acorn Care & Education Ltd,People (Childrens) Service Group,Non-Maint Spec Schls,
Salford City Council,2022-05-20,601411658,23685.67,0.00,23685.67,Acorn Care & Education Ltd,People (Childrens) Service Group,Non-Maint Spec Schls,
Salford City Council,2022-05-20,601413083,2146.78,0.00,2146.78,Aim Habonim-Nursery,People (Childrens) Service Group,Contingency,
Salford City Council,2022-05-20,6003491587,1094.40,0.00,1094.40,Apple.Com/Uk,Service Reform (Corp Bus & Transform),Equipment Purchase,
Salford City Council,2022-05-20,601413085,4517.10,0.00,4517.10,Ateres Elisheva Daycare,People (Childrens) Service Group,Contingency,
Salford City Council,2022-05-20,601413086,2224.78,0.00,2224.78,Auntie Stephs Playgroup,People (Childrens) Service Group,Contingency,
Salford City Council,2022-05-20,1600688714,16875.00,0.00,16875.00,Barnardos North West,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2022-05-20,601413077,2330.64,0.00,2330.64,Barton Moss Primary School,People (Childrens) Service Group,Contingency,
Salford City Council,2022-05-20,1600688903,576.00,96.00,480.00,Beesley & Fildes Ltd,Place Directorate,Equipment Purchase,
Salford City Council,2022-05-20,601413087,8085.78,0.00,8085.78,Beis Malka Beiz Girls-Nursery,People (Childrens) Service Group,Contingency,
Salford City Council,2022-05-20,601413088,2476.70,0.00,2476.70,Beis Rochel Manchester Girls School,People (Childrens) Service Group,Contingency,
Salford City Council,2022-05-20,601413109,1926.66,0.00,1926.66,Beltodam Ltd T/A Early Learning Chi,People (Childrens) Service Group,Contingency,
Salford City Council,2022-05-20,601413089,596.64,0.00,596.64,Big Steps Playgroup,People (Childrens) Service Group,Contingency,
Salford City Council,2022-05-20,601413090,2013.68,0.00,2013.68,Bnos Margulis Viznitz Girls School,People (Childrens) Service Group,Contingency,
Salford City Council,2022-05-20,601413091,10480.33,0.00,10480.33,Bnos Yisroel Schools Manchester Ltd,People (Childrens) Service Group,Contingency,
Salford City Council,2022-05-20,601413092,2354.88,0.00,2354.88,Boothstown Playgroup,People (Childrens) Service Group,Contingency,
Salford City Council,2022-05-20,601413093,7883.79,0.00,7883.79,Branwood Preparatory School,People (Childrens) Service Group,Contingency,
Salford City Council,2022-05-20,601413094,5895.08,0.00,5895.08,Bridgewater School,People (Childrens) Service Group,Contingency,
Salford City Council,2022-05-20,1600688025,16423.25,0.00,16423.25,Bright Futures Care Ltd T/A Corners,People (Childrens) Service Group,Non-Maint Spec Schls,
Salford City Council,2022-05-20,1600688026,16423.25,0.00,16423.25,Bright Futures Care Ltd T/A Corners,People (Childrens) Service Group,Non-Maint Spec Schls,
Salford City Council,2022-05-20,601413079,11681.18,0.00,11681.18,Broadoak Cp School,People (Childrens) Service Group,Contingency,
Salford City Council,2022-05-20,601413078,9073.97,0.00,9073.97,Broughton Jewish C F Academy,People (Childrens) Service Group,Contingency,
Salford City Council,2022-05-20,601413099,1277.19,0.00,1277.19,Broughton Jewish Cassel Fox,People (Childrens) Service Group,Contingency,
Salford City Council,2022-05-20,601413096,1898.70,0.00,1898.70,Budding Wood Day Nursery,People (Childrens) Service Group,Contingency,
Salford City Council,2022-05-20,601413098,5866.59,0.00,5866.59,Care Chiefs,People (Childrens) Service Group,Contingency,
Salford City Council,2022-05-20,6003491959,8709.72,0.00,8709.72,Care Direct Salford Ltd,People (Adults) - CHSC,Day Care,
Salford City Council,2022-05-20,601413074,746.52,0.00,746.52,Chatsworth High School & Community,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2022-05-20,601413104,3278.44,0.00,3278.44,Claremont Neighbourhood Nursery,People (Childrens) Service Group,Contingency,
Salford City Council,2022-05-20,601413105,6049.93,0.00,6049.93,Clarendon Cottage School,People (Childrens) Service Group,Contingency,
Salford City Council,2022-05-20,601413169,4596.03,0.00,4596.03,Clk Childcare Ltd,People (Childrens) Service Group,Contingency,
Salford City Council,2022-05-20,601413192,3174.02,0.00,3174.02,Cottage Nursery,People (Childrens) Service Group,Contingency,
Salford City Council,2022-05-20,6003491566,764.42,0.00,764.42,Creamline Dairies Red Ban,Place Directorate,Food and refreshments,
Salford City Council,2022-05-20,601412991,-51408.65,0.00,-51408.65,Cumberland School,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2022-05-20,601412990,84782.00,0.00,84782.00,Cumberland School,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2022-05-20,6003491800,2396.80,0.00,2396.80,Divrse 1 Ltd,People (Adults) - CHSC,Rents,
