Authority Name,Date of Payment,SAP Document Number,Gross,VAT,Net,Supplier Name,Directorate,G/L descript
Salford City Council,2019-12-17,1600638945,519.51,80.11,439.4,T/A Vizwear Ltd,Place Directorate,Clothing & Uniforms
Salford City Council,2019-12-17,601260732,1200,0,1200,The Court Service,Place Directorate,Debt Collection
Salford City Council,2019-12-17,1600638864,1677.27,279.54,1397.73,Nisbets,Place Directorate,Equipment Purchase
Salford City Council,2019-12-17,1600639012,850.44,141.74,708.7,Acoustic Calibration Laboratory,Place Directorate,Equipment Repair
Salford City Council,2019-12-17,1600639108,3000,500,2500,S & S Marquees Ltd,Capital expenditure,Ext Fees-Other
Salford City Council,2019-12-17,6002951125,530.63,0,530.63,Brake Bros Ltd,Place Directorate,Food and Refreshments
Salford City Council,2019-12-17,6002951564,947.14,0,947.14,Brake Bros Ltd,Place Directorate,Food and Refreshments
Salford City Council,2019-12-17,601260725,6272,0,6272,Diamond Bus (North West) Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2019-12-17,601260844,690,0,690,Paypoint Plc,People (Adults) - CHSC,Gas
Salford City Council,2019-12-17,1600638414,8862,1477,7385,Stannah Stairlifts Ltd,Capital expenditure,Improvement Grants
Salford City Council,2019-12-17,601260728,19500,0,19500,Forbes Solicitors,Service Reform (Corp Bus & Transform),Liability Insurance
Salford City Council,2019-12-17,601260729,11297,0,11297,Fairwoods Solicitors Ltd,Service Reform (Corp Bus & Transform),Liability Insurance
Salford City Council,2019-12-17,601260735,6930,0,6930,Accountant General Of Senior Courts,Service Reform (Corp Bus & Transform),Liability Insurance
Salford City Council,2019-12-17,1600639292,6000,1000,5000,Bloom Procurement Services Ltd,Capital expenditure,Miscellaneous Exes
Salford City Council,2019-12-17,1600637894,4400,0,4400,T/A The Marlowe School,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2019-12-17,6002946913,12920.52,0,12920.52,Bright Futures Care Ltd T/A Corners,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2019-12-17,6002946983,14980,0,14980,Halliwell Homes Ltd,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2019-12-17,1600639019,2553.72,0,2553.72,Salford Royal Nhs Foundation Trust,Service Reform (Corp Bus & Transform),Other Prof Fees
Salford City Council,2019-12-17,1600638936,2000,0,2000,The Citywall Project Community Inte,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2019-12-17,1600639001,2460.71,0,2460.71,Hexagon Care Services Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2019-12-17,1600639010,15256.43,0,15256.43,Hexagon Care Services Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2019-12-17,6002946852,24147.54,0,24147.54,Reed Specialist Recruitment Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2019-12-17,6002946854,1784.16,0,1784.16,Fairfield Care Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2019-12-17,6002946855,3240,0,3240,Barnardos North West,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2019-12-17,6002946860,18000,0,18000,Social Care Services (Clayton) Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2019-12-17,6002946861,9336.2,0,9336.2,Alpha Plus Fostering  Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2019-12-17,6002946867,17344,0,17344,Dove Adolescent Services Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2019-12-17,6002946869,6680,0,6680,Foster Cares Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2019-12-17,6002946876,2282.15,0,2282.15,Foster Care Associates Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2019-12-17,6002946877,16432,0,16432,Keys Childcare Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2019-12-17,6002946884,6363.2,0,6363.2,Swiis Fostercare Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2019-12-17,6002946885,12000,0,12000,Horizon Care & Education Group Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2019-12-17,6002946892,2000,0,2000,Meadows Care Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2019-12-17,6002946893,41431.6,0,41431.6,Fostering Solutions Limited,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2019-12-17,6002946898,11180,0,11180,Care Today Childrens Services,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2019-12-17,6002946899,11301.68,0,11301.68,The National Fostering Agency,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2019-12-17,6002946906,20780,0,20780,Care Today Childrens Services,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2019-12-17,6002946907,2396,0,2396,Wigan Council,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2019-12-17,6002946915,6589.2,0,6589.2,By The Bridge,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2019-12-17,6002946917,23800,0,23800,Sandcastle Care Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2019-12-17,6002946922,3584,0,3584,Capstone Foster Care (North) Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2019-12-17,6002946923,41958,0,41958,Nugent Care,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2019-12-17,6002946929,12593.88,0,12593.88,Witherslack Group,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2019-12-17,6002946933,15082.52,0,15082.52,After Care (Nw) Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2019-12-17,6002946934,3207.71,0,3207.71,Foster Careline Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2019-12-17,6002946940,11400,0,11400,Hexagon Care Services Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2019-12-17,6002946941,9009.6,0,9009.6,The Fostering Team,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2019-12-17,6002946945,13780,0,13780,Hexagon Care Services Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2019-12-17,6002946948,13283.32,0,13283.32,Compass Fostering North Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2019-12-17,6002946952,27600,0,27600,Holistic Approach Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2019-12-17,6002946955,3208,0,3208,Orange Grove Foster Care Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2019-12-17,6002946957,10600,0,10600,Aspire Childcare Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2019-12-17,6002946962,3124.24,0,3124.24,Therapeutic Fostering Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2019-12-17,6002946963,24600,0,24600,Lonsdale Care Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2019-12-17,6002946969,3800,0,3800,Uk Fostering Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2019-12-17,6002946970,17560,0,17560,Care 4 Children Residential Service,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2019-12-17,6002946975,16400,0,16400,Family Child Care Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2019-12-17,6002946976,6200,0,6200,N.E.W.Fo.Ca.S Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2019-12-17,6002946982,3396,0,3396,Capstone Foster Care (South West) Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2019-12-17,6002946989,17200,0,17200,Exceptional Care Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2019-12-17,6002946994,23974.16,0,23974.16,Heath Solo Ltd (Willowbank & Mayfai,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2019-12-17,6002946999,23974.16,0,23974.16,Heath Solo Ltd (Willowbank & Mayfai,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2019-12-17,6002947003,22728,0,22728,Nestlings Care Ltd - Sonning Drive,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2019-12-17,6002947014,3580,0,3580,123 Supported Accommodation,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2019-12-17,6002947019,21517.58,0,21517.58,New Start Limited,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2019-12-17,6002947025,47299,0,47299,New Start Limited,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2019-12-17,1600639123,32718.35,0,32718.35,Egerton High School,People (Childrens) Service Group,Payts to Other LA's
Salford City Council,2019-12-17,601260730,26617.5,0,26617.5,Talmud Torah Chinuch N'Orim,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-17,601260731,30362.33,0,30362.33,Tashbar Academy Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-17,601260736,42827.4,0,42827.4,Broadoak Cp School,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-17,601260737,3950.1,0,3950.1,Barton Moss Primary School,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-17,601260738,15208.2,0,15208.2,Broughton Jewish C F Academy,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-17,601260739,4827.9,0,4827.9,Dukesgate Academy,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-17,601260740,5078.7,0,5078.7,T/A Marlborough Road Academy,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-17,601260741,5925.15,0,5925.15,St Augustine'S C Of E Primary Schoo,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-17,601260742,3427.2,0,3427.2,Aim Habonim-Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-17,601260744,9142.87,0,9142.87,Ateres Elisheva Daycare,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-17,601260746,13823.77,0,13823.77,Beis Malka Beiz Girls-Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-17,601260748,19707.97,0,19707.97,Bnos Yisroel Schools Manchester Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-17,601260749,17564.4,0,17564.4,Branwood Preparatory School,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-17,601260750,11894.26,0,11894.26,Bridgewater School,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-17,601260751,1034.55,0,1034.55,Budding Wood Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-17,601260752,2912.13,0,2912.13,University Of Salford Busy Bees,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-17,601260753,4772.25,0,4772.25,Care Chiefs,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-17,601260757,2047.5,0,2047.5,Claremont Neighbourhood Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-17,601260758,12246.7,0,12246.7,Clarendon Cottage School,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-17,601260760,1385.32,0,1385.32,Beltodam Ltd T/A Early Learning Chi,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-17,601260761,876.19,0,876.19,Elisa Crispin T/A Dazzers Childmind,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-17,601260762,1536.15,0,1536.15,Evergreen Childrens Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-17,601260763,1237.95,0,1237.95,Fairhills Playgroup Pre-School,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-17,601260765,3291.75,0,3291.75,Fledglings (Irlam) Limited,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-17,601260766,2913.12,0,2913.12,Fledglings Day Nursery Worsley,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-17,601260768,1499.4,0,1499.4,Habonim Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-17,601260769,3242.25,0,3242.25,Happy Feet Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-17,601260771,1607.25,0,1607.25,T/A Holly House Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-17,601260772,7138.95,0,7138.95,T/A Holyrood Day Nursery - Hope,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-17,601260773,5623.83,0,5623.83,T/A Holyrood Day Nursery - Media Ci,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-17,601260774,5682.78,0,5682.78,T/A Holyrood Day Nursery - Salford,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-17,601260775,7015.05,0,7015.05,T/A Holyrood Day Nursery (Swinton),People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-17,601260777,825.3,0,825.3,Jessica Houghton (Little Owls),People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-17,601260780,8555.62,0,8555.62,Kerem Shloime Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-17,601260781,532.95,0,532.95,Kiddiewinkles Pre School,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-17,601260782,2413.95,0,2413.95,Social Adventures - Kids Adventures,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-17,601260783,5962.51,0,5962.51,Social Adventures - Kids Adventures,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-17,601260784,6493.5,0,6493.5,Kids Planet Day Nurseries Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-17,601260785,8497.12,0,8497.12,Kids Planet Day Nurseries Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-17,601260786,12063.48,0,12063.48,Kids Planet Day Nurseries Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-17,601260787,3272.43,0,3272.43,Kids Planet Day Nurseries Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-17,601260788,1278.9,0,1278.9,Kidzrus  Nursery Ltd - Monton,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-17,601260789,1065.9,0,1065.9,Kidzrus Nursery Ltd - Irlam,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-17,601260790,2790.15,0,2790.15,Kidzrus Nursery Ltd-Langworth Rd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-17,601260791,2829.6,0,2829.6,Kidz R Us Nursery Ltd - Pendlebury,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-17,601260792,2194.5,0,2194.5,Kidz R Us Nursery Ltd - Swinton,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-17,601260794,4859.25,0,4859.25,Folly Brook Nursery Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-17,601260795,9310.95,0,9310.95,Ladybird Private Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-17,601260797,3117.6,0,3117.6,Little Explorers Eccles,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-17,601260798,1237.95,0,1237.95,Little Explorers Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-17,601260800,4745.47,0,4745.47,Little Gems Private Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-17,601260802,4155.97,0,4155.97,Little People Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-17,601260803,2209.13,0,2209.13,Little Saints Day Care Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-17,601260805,3088.26,0,3088.26,Magical Moments Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-17,601260806,21420,0,21420,Manchester Jnr Girls School,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-17,601260807,825.3,0,825.3,Redacted Data,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-17,601260809,1722.04,0,1722.04,Mice To Meet You Playgroup Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-17,601260810,9836.5,0,9836.5,Monton Village School Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-17,601260812,3950.1,0,3950.1,Clk Childcare Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-17,601260814,2211.82,0,2211.82,Oyy Lubavitch Girls School,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-17,601260815,3477.78,0,3477.78,Nutkins Nursery Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-17,601260819,1237.95,0,1237.95,Rainbows Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-17,601260820,2475.9,0,2475.9,Roobyloos Childrens Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-17,601260823,2475.9,0,2475.9,St Lukes Pre-School Playgroup,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-17,601260825,3879.79,0,3879.79,Little Acorns Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-17,601260826,3771.9,0,3771.9,Sylvan House Day Nursery Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-17,601260827,17403.75,0,17403.75,Talmud Torah Yetev Lev Ltd-Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-17,601260828,4575.37,0,4575.37,Cottage Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-17,601260829,1031.62,0,1031.62,The Manse Nursery Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-17,601260830,5345.44,0,5345.44,The Stables Day Nursery Monton,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-17,601260831,1015.87,0,1015.87,The Stables Day Nursery Limited,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-17,601260832,11662.35,0,11662.35,The New Girls School,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-17,601260833,2859.9,0,2859.9,Tinytots Vision Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-17,601260834,2976.97,0,2976.97,Tinytots Vision Nursery Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-17,601260835,15573.6,0,15573.6,Redacted Data,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-17,601260836,2475.9,0,2475.9,Unicorn Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-17,601260839,2573.81,0,2573.81,Wasp Pre-School,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-17,601260840,1903.1,0,1903.1,Westwood Smarties Pre-School Nurser,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-17,601260841,1307.25,0,1307.25,Woodlands Day Nursery & Preschool,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-17,601260842,1444.27,0,1444.27,Wow Kids Ltd T/A Bright Futures,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-17,601260843,710.7,0,710.7,Inspiring Communities Together,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-17,601260734,7733.33,0,7733.33,Moorside Primary School,Service Reform (Corp Bus & Transform),Premises Insurance
Salford City Council,2019-12-17,1600638937,2503.94,417.32,2086.62,Electoral Reform Services,Service Reform (Corp Bus & Transform),Print & Photocopying
Salford City Council,2019-12-17,1600639011,1248.22,208.04,1040.18,Facultatieve Technologies Ltd,Place Directorate,Prog Maint & Works
Salford City Council,2019-12-17,601260292,987,0,987,Barry Gregory Taxis,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2019-12-17,1600639013,1237.87,206.31,1031.56,British Telecommunications Plc,Capital expenditure,Purch of Comp Equip
Salford City Council,2019-12-17,1600638993,2000,0,2000,Salford Foundation Ltd,People (Childrens) Service Group,Training of Staff
Salford City Council,2019-12-17,6002950238,1796.34,0,1796.34,Lancaster University,People (Childrens) Service Group,Travel
Salford City Council,2019-12-17,1600638948,585.6,97.6,488,Ijm Electrical Contractors Ltd,Place Directorate,UV Day to Day
Salford City Council,2019-12-17,1600638588,955.39,159.23,796.16,Hodgkinson Bennis Limited,People (Childrens) Service Group,UV Heat Rep
Salford City Council,2019-12-17,1600638863,1415.6,235.93,1179.67,Click Fire & Security Ltd - 24 Acco,People (Childrens) Service Group,UV Light/Fire
Salford City Council,2019-12-17,6002946927,12898.2,0,12898.2,Three Circles Fostering,People (Childrens) Service Group,VAT Adjustment
Salford City Council,2019-12-17,6002947008,15000,0,15000,Keys Pce Ltd,People (Childrens) Service Group,VAT Adjustment
Salford City Council,2019-12-17,6002947518,2731.6,0,2731.6,Leaving Care Services Ltd,People (Childrens) Service Group,VAT Adjustment
Salford City Council,2019-12-17,1600638925,67553.78,11258.96,56294.82,Truline Construction & Interior,Capital expenditure,Works & Building
Salford City Council,2019-12-17,1600639289,91272.12,15212.02,76060.1,Truline Construction & Interior,Capital expenditure,Works & Building
Salford City Council,2019-12-18,601260065,720,120,600,Axcis Education Recruitment,People (Childrens) Service Group,Agency Fees
Salford City Council,2019-12-18,601260067,720,120,600,Axcis Education Recruitment,People (Childrens) Service Group,Agency Fees
Salford City Council,2019-12-18,601260069,576,96,480,Axcis Education Recruitment,People (Childrens) Service Group,Agency Fees
Salford City Council,2019-12-18,601260071,576,96,480,Axcis Education Recruitment,People (Childrens) Service Group,Agency Fees
Salford City Council,2019-12-18,601260117,1464,244,1220,Choice Teachers,People (Childrens) Service Group,Agency Fees
Salford City Council,2019-12-18,1600632099,4898.2,816.37,4081.83,Phoenix Software Ltd,Service Reform (Corp Bus & Transform),Cmputer Eqt purchase
Salford City Council,2019-12-18,1600636440,17488.55,2914.76,14573.79,Phoenix Software Ltd,Service Reform (Corp Bus & Transform),Cmputer Eqt purchase
Salford City Council,2019-12-18,6002950307,768,0,768,Carl Allen Furnishings Li,People (Adults) - CHSC,Equipment Purchase
Salford City Council,2019-12-18,6002950525,520,0,520,Carl Allen Furnishings Li,People (Adults) - CHSC,Equipment Purchase
Salford City Council,2019-12-18,6002950616,1830,0,1830,Carl Allen Furnishings Li,People (Adults) - CHSC,Equipment Purchase
Salford City Council,2019-12-18,6002950830,5159.62,0,5159.62,Wilds Of Oldham,Place Directorate,Food and Refreshments
Salford City Council,2019-12-18,6002950190,678,0,678,Currys Online,People (Childrens) Service Group,Food and Refreshments
Salford City Council,2019-12-18,6002950972,596.02,0,596.02,Brake Bros Ltd,Place Directorate,Food and Refreshments
Salford City Council,2019-12-18,601261024,725,0,725,Redacted Data,People (Childrens) Service Group,Fost. Prnt Skll Pay
Salford City Council,2019-12-18,1600638982,7448.4,1241.4,6207,C Smithies Builders,Capital expenditure,Improvement Grants
Salford City Council,2019-12-18,1600638974,3250,0,3250,Fusion Design Consultants Ltd,People (Childrens) Service Group,Marketing/Publicity
Salford City Council,2019-12-18,1600638978,12219.77,0,12219.77,Acorn Care & Education Ltd,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2019-12-18,1600638979,12771,0,12771,Acorn Care & Education Ltd,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2019-12-18,601260073,780,130,650,Barratt & Hughes Flooring,People (Childrens) Service Group,nonuv Build Rp&Maint
Salford City Council,2019-12-18,1600638968,167665.16,27944.19,139720.97,Rm Education Plc,People (Childrens) Service Group,Other Prof Fees
Salford City Council,2019-12-18,1600638615,3102,517,2585,C. Masters Decorators Ltd,Capital expenditure,Pmnt to Ctrs-Improv
Salford City Council,2019-12-18,601260898,1273.12,0,1273.12,Aim Habonim-Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-18,601260901,3625.37,0,3625.37,Auntie Stephs Playgroup,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-18,601260902,5601.75,0,5601.75,Big Steps Playgroup,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-18,601260903,763.87,0,763.87,Bnos Yisroel Schools Manchester Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-18,601260904,1459.85,0,1459.85,Boothstown Playgroup,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-18,601260906,1018.5,0,1018.5,Kinderland,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-18,601260907,509.25,0,509.25,Brocha Worch,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-18,601260908,877.1,0,877.1,Budding Wood Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-18,601260909,2749.95,0,2749.95,University Of Salford Busy Bees,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-18,601260910,14622.75,0,14622.75,Care Chiefs,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-18,601260911,729.92,0,729.92,Broughton Jewish Cassel Fox,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-18,601260912,2291.62,0,2291.62,Treasures Child Care Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-18,601260914,1527.75,0,1527.75,Hello Kiddies Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-18,601260916,2037,0,2037,Claremont Neighbourhood Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-18,601260917,509.25,0,509.25,Redacted Data,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-18,601260918,691.12,0,691.12,Beltodam Ltd T/A Early Learning Chi,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-18,601260919,1527.75,0,1527.75,Daisys Daycare,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-18,601260920,1018.5,0,1018.5,Esther Esche Steinhart,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-18,601260921,3055.5,0,3055.5,Evergreen Childrens Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-18,601260922,4459.57,0,4459.57,Fairhills Playgroup Pre-School,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-18,601260923,1964.25,0,1964.25,Fledglings (Irlam) Limited,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-18,601260924,509.25,0,509.25,Fledglings Day Nursery Worsley,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-18,601260926,712.95,0,712.95,Hadasa Wachsstock,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-18,601260927,1782.37,0,1782.37,Cherry Tots Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-18,601260928,6838.5,0,6838.5,Happy Feet Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-18,601260930,8280.16,0,8280.16,T/A Holly House Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-18,601260931,4837.87,0,4837.87,T/A Holyrood Day Nursery - Media Ci,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-18,601260932,3310.12,0,3310.12,T/A Holyrood Day Nursery - Salford,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-18,601260933,4692.37,0,4692.37,T/A Holyrood Day Nursery (Swinton),People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-18,601260934,2997.3,0,2997.3,Jitterbugz Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
