Authority Name,Date of Payment,SAP Document Number,Gross,VAT,Net,Supplier Name,Directorate,G/L descript
Salford City Council,2020-01-14,601262347,4667.48,0,4667.48,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-01-14,601262430,1200,0,1200,Saeed A Vakharia T/A Imperial Travel,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-01-14,601262341,1422,237,1185,Saltax Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-01-14,601262343,1884.6,314.1,1570.5,Saltax Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-01-14,601262344,2679.6,446.6,2233,Saltax Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-01-14,601262340,3087.36,514.56,2572.8,Saltax Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-01-14,601262345,3313.86,552.31,2761.55,Saltax Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-01-14,601262342,6359.22,1059.87,5299.35,Saltax Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-01-14,601262389,8862,0,8862,Schools Direct,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-01-14,601262350,975,0,975,Stephen A Marron T/A Sam Travel,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-01-14,601262370,787.5,0,787.5,Taxistransfers,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-01-14,601262369,832.5,0,832.5,Taxistransfers,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-01-14,601262367,750,0,750,Wp Taxis,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-01-14,601262315,2850,0,2850,Cromwood Housing Ltd,People (Adults) - CHSC,Rents
Salford City Council,2020-01-14,601262339,2590.56,431.76,2158.8,Unique Specialist Services Group Lt,People (Adults) - CHSC,Security Services
Salford City Council,2020-01-14,601262387,7915.62,1319.27,6596.35,Virgin Media Business,Service Reform (Corp Bus & Transform),Telephones & Fax
Salford City Council,2020-01-14,1600640043,950,0,950,Redacted Data,People (Childrens) Service Group,Training of Others
Salford City Council,2020-01-14,6002962820,15000,0,15000,Keys Pce Ltd,People (Childrens) Service Group,VAT Adjustment
Salford City Council,2020-01-14,6002962826,2731.6,0,2731.6,Leaving Care Services Ltd,People (Childrens) Service Group,VAT Adjustment
Salford City Council,2020-01-14,6002962803,7571.98,0,7571.98,Three Circles Fostering,People (Childrens) Service Group,VAT Adjustment
Salford City Council,2020-01-14,1600640033,8916,1486,7430,Chf Supplies,Capital Expenditure,Works & Building
Salford City Council,2020-01-14,1600640041,2602.8,433.8,2169,Mono Alarm Installations Ltd,Capital Expenditure,Works & Building
Salford City Council,2020-01-14,1600640039,897.66,149.61,748.05,Preservation Equipment Limited,Capital Expenditure,Works & Building
Salford City Council,2020-01-15,601262479,1110,185,925,Choice Teachers,People (Childrens) Service Group,Agency Fees
Salford City Council,2020-01-15,1600640095,4968,828,4140,C P Davidson & Sons Ltd,Place Directorate,Annual Vehicle Hire
Salford City Council,2020-01-15,1600640046,14963.21,2493.87,12469.34,Coolspirit Ltd,Service Reform (Corp Bus & Transform),Cmputer Eqt purchase
Salford City Council,2020-01-15,1600640053,1222.3,203.72,1018.58,Xma Ltd,People (Adults) - CHSC,Cmputer Eqt purchase
Salford City Council,2020-01-15,1600640055,1222.3,203.72,1018.58,Xma Ltd,People (Childrens) Service Group,Cmputer Eqt purchase
Salford City Council,2020-01-15,1600640057,1222.3,203.72,1018.58,Xma Ltd,Place Directorate,Cmputer Eqt purchase
Salford City Council,2020-01-15,1600640056,4889.18,814.86,4074.32,Xma Ltd,People (Adults) - CHSC,Cmputer Eqt purchase
Salford City Council,2020-01-15,1600640058,6111.48,1018.58,5092.9,Xma Ltd,People (Adults) - CHSC,Cmputer Eqt purchase
Salford City Council,2020-01-15,1600640054,9778.37,1629.73,8148.64,Xma Ltd,People (Adults) - CHSC,Cmputer Eqt purchase
Salford City Council,2020-01-15,6002968993,540,0,540,Bruntwood Meeting Room,People (Childrens) Service Group,Computer Software
Salford City Council,2020-01-15,6002969054,540,0,540,Bruntwood Meeting Room,People (Childrens) Service Group,Computer Software
Salford City Council,2020-01-15,601262604,1250,0,1250,Jdp Educational Consultant Ltd,People (Childrens) Service Group,Consultants
Salford City Council,2020-01-15,1600640050,10340.4,1723.4,8617,Broxap Ltd,Place Directorate,Equipment Purchase
Salford City Council,2020-01-15,6002968797,995,0,995,Currys Online,People (Childrens) Service Group,Equipment Purchase
Salford City Council,2020-01-15,6002968767,837.77,0,837.77,Bettaveg,Place Directorate,Food and refreshment
Salford City Council,2020-01-15,6002968834,994.37,4.72,989.65,Chicken Joes Ltd,Place Directorate,Food and refreshment
Salford City Council,2020-01-15,6002968713,756.48,0,756.48,Creamline Dairies,Place Directorate,Food and refreshment
Salford City Council,2020-01-15,6002968980,1390.02,0,1390.02,Quayside Bakery,Place Directorate,Food and refreshment
Salford City Council,2020-01-15,6002968938,1667.97,0,1667.97,Quayside Bakery,Place Directorate,Food and refreshment
Salford City Council,2020-01-15,6002969076,757.61,0,757.61,Ralph Livesey Ltd,Place Directorate,Food and refreshment
Salford City Council,2020-01-15,601262593,528,0,528,Ian Kieth Howell,People (Childrens) Service Group,Fost. Prnt Skll Pay
Salford City Council,2020-01-15,601262572,1117.06,0,1117.06,Grosvenor Road Primary School,Place Directorate,Franchise Payments
Salford City Council,2020-01-15,601262493,695.53,115.92,579.61,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2020-01-15,601262501,781.48,130.25,651.23,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2020-01-15,601262506,1287.74,214.62,1073.12,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2020-01-15,6002968836,571.46,0,571.46,Www.Scottish.Southern,Service Reform (Corp Bus & Transform),Gas
Salford City Council,2020-01-15,6002968957,65223.28,0,65223.28,Www.Scottish.Southern,Service Reform (Corp Bus & Transform),Gas
Salford City Council,2020-01-15,6002968803,83398.62,0,83398.62,Www.Scottish.Southern,Service Reform (Corp Bus & Transform),Gas
Salford City Council,2020-01-15,6002968880,99000,0,99000,Www.Scottish.Southern,Service Reform (Corp Bus & Transform),Gas
Salford City Council,2020-01-15,6002969011,99000,0,99000,Www.Scottish.Southern,Service Reform (Corp Bus & Transform),Gas
Salford City Council,2020-01-15,601261433,804,134,670,Ashtead Plant Hire Co Ltd No:2 Acco,Service Reform (Corp Bus & Transform),Hire of Facilities
Salford City Council,2020-01-15,601261434,804,134,670,Ashtead Plant Hire Co Ltd No:2 Acco,Service Reform (Corp Bus & Transform),Hire of Facilities
Salford City Council,2020-01-15,601261436,804,134,670,Ashtead Plant Hire Co Ltd No:2 Acco,Service Reform (Corp Bus & Transform),Hire of Facilities
Salford City Council,2020-01-15,601261439,804,134,670,Ashtead Plant Hire Co Ltd No:2 Acco,Service Reform (Corp Bus & Transform),Hire of Facilities
Salford City Council,2020-01-15,601261440,804,134,670,Ashtead Plant Hire Co Ltd No:2 Acco,Service Reform (Corp Bus & Transform),Hire of Facilities
Salford City Council,2020-01-15,601262328,804,134,670,Ashtead Plant Hire Co Ltd No:2 Acco,Service Reform (Corp Bus & Transform),Hire of Facilities
Salford City Council,2020-01-15,601262329,804,134,670,Ashtead Plant Hire Co Ltd No:2 Acco,Service Reform (Corp Bus & Transform),Hire of Facilities
Salford City Council,2020-01-15,601262330,804,134,670,Ashtead Plant Hire Co Ltd No:2 Acco,Service Reform (Corp Bus & Transform),Hire of Facilities
Salford City Council,2020-01-15,601262332,804,134,670,Ashtead Plant Hire Co Ltd No:2 Acco,Service Reform (Corp Bus & Transform),Hire of Facilities
Salford City Council,2020-01-15,601262333,804,134,670,Ashtead Plant Hire Co Ltd No:2 Acco,Service Reform (Corp Bus & Transform),Hire of Facilities
Salford City Council,2020-01-15,601262334,804,134,670,Ashtead Plant Hire Co Ltd No:2 Acco,Service Reform (Corp Bus & Transform),Hire of Facilities
Salford City Council,2020-01-15,601262335,804,134,670,Ashtead Plant Hire Co Ltd No:2 Acco,Service Reform (Corp Bus & Transform),Hire of Facilities
Salford City Council,2020-01-15,601261438,1600.8,266.8,1334,Ashtead Plant Hire Co Ltd No:2 Acco,Service Reform (Corp Bus & Transform),Hire of Facilities
Salford City Council,2020-01-15,601262331,1600.8,266.8,1334,Ashtead Plant Hire Co Ltd No:2 Acco,Service Reform (Corp Bus & Transform),Hire of Facilities
Salford City Council,2020-01-15,601261437,2230.8,371.8,1859,Ashtead Plant Hire Co Ltd No:2 Acco,Service Reform (Corp Bus & Transform),Hire of Facilities
Salford City Council,2020-01-15,601262125,2230.8,371.8,1859,Ashtead Plant Hire Co Ltd No:2 Acco,Service Reform (Corp Bus & Transform),Hire of Facilities
Salford City Council,2020-01-15,601262336,2230.8,371.8,1859,Ashtead Plant Hire Co Ltd No:2 Acco,Service Reform (Corp Bus & Transform),Hire of Facilities
Salford City Council,2020-01-15,601262327,2428.8,404.8,2024,Ashtead Plant Hire Co Ltd No:2 Acco,Service Reform (Corp Bus & Transform),Hire of Facilities
Salford City Council,2020-01-15,601262326,2562.96,427.16,2135.8,Ashtead Plant Hire Co Ltd No:2 Acco,Service Reform (Corp Bus & Transform),Hire of Facilities
Salford City Council,2020-01-15,1600640076,6661.2,1110.2,5551,Handicare,Capital Expenditure,Improvement Grants
Salford City Council,2020-01-15,601262591,5685.35,947.56,4737.79,Language Empire Ltd,Service Reform,Interpreters and tra
Salford City Council,2020-01-15,601262592,6769.64,1128.27,5641.37,Language Empire Ltd,Service Reform,Interpreters and tra
Salford City Council,2020-01-15,601262579,179576.02,22040.72,157535.3,Haven Power Ltd,Service Reform,Invoice holding a/c
Salford City Council,2020-01-15,601262596,11387.59,1897.93,9489.66,Ingenitech Ltd,Service Reform (Corp Bus & Transform),Lease line rentals
Salford City Council,2020-01-15,601262590,11552.39,1925.4,9626.99,Ingenitech Ltd,Service Reform (Corp Bus & Transform),Lease line rentals
Salford City Council,2020-01-15,601262594,15351.32,2558.55,12792.77,Ingenitech Ltd,Service Reform (Corp Bus & Transform),Lease line rentals
Salford City Council,2020-01-15,1600639291,33600,5600,28000,Bloom Procurement Services Ltd,Place Directorate,Marketing/Publicity
Salford City Council,2020-01-15,1600639808,1250.27,208.38,1041.89,Landscape Engineering Ltd,Capital Expenditure,Miscellaneous Exes
Salford City Council,2020-01-15,1600640048,18707.71,3117.95,15589.76,Thomasons,Capital Expenditure,Miscellaneous Exes
Salford City Council,2020-01-15,1600640047,50000,0,50000,Wigan Council,Capital Expenditure,nonuv Build Rp&Maint
Salford City Council,2020-01-15,601262474,810,135,675,Hive Manchester Ltd,People (Childrens) Service Group,Oth Office Expenses
Salford City Council,2020-01-15,601262580,4329.37,0,4329.37,Accident Credit Group,Service Reform (Corp Bus & Transform),Other Prof Fees
Salford City Council,2020-01-15,601262573,1915,0,1915,Forbes Solicitors,Service Reform (Corp Bus & Transform),Other Prof Fees
Salford City Council,2020-01-15,601262595,657,0,657,Locking Stumps Cp School,Service Reform (Corp Bus & Transform),Other Prof Fees
Salford City Council,2020-01-15,601262578,1981.51,0,1981.51,Warrington Borough Council,Service Reform (Corp Bus & Transform),Other Prof Fees
Salford City Council,2020-01-15,1600640099,25739.25,0,25739.25,Central Manchester University,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-01-15,1600640116,5000,0,5000,George House Trust,Public Health,Payts to Agencies
Salford City Council,2020-01-15,601262570,765.63,0,765.63,Child Autism Uk,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-01-15,601262476,740,0,740,Mds Mini Buses (Manchester) Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-01-15,601262569,3233.76,0,3233.76,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-01-15,601262507,43358.17,0,43358.17,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-01-15,601262433,1400,0,1400,T/A D & H Enterprises,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-01-15,1600640049,20733.33,0,20733.33,T/A Etz Chaim Boys School,People (Childrens) Service Group,Release of Provision
Salford City Council,2020-01-15,1600640071,5348.76,815.36,4533.4,Bradshaw International,Service Reform (Corp Bus & Transform),Removal Expenses
Salford City Council,2020-01-15,601262472,5500,0,5500,Howarth Housing Group,People (Adults) - CHSC,Rents
Salford City Council,2020-01-15,601262468,5600,0,5600,Howarth Housing Group,People (Adults) - CHSC,Rents
Salford City Council,2020-01-15,601262469,5900,0,5900,Howarth Housing Group,People (Adults) - CHSC,Rents
Salford City Council,2020-01-15,601262467,6000,0,6000,Howarth Housing Group,People (Adults) - CHSC,Rents
Salford City Council,2020-01-15,601262473,6680,0,6680,Howarth Housing Group,People (Adults) - CHSC,Rents
Salford City Council,2020-01-15,601262471,8340,0,8340,Howarth Housing Group,People (Adults) - CHSC,Rents
Salford City Council,2020-01-15,601262470,8860,0,8860,Howarth Housing Group,People (Adults) - CHSC,Rents
Salford City Council,2020-01-15,601262513,2405.01,0,2405.01,NHS Salford CCG,Public Health,Sals & Wags Realloc
Salford City Council,2020-01-15,1600640073,4750,0,4750,Diamond Bus,Service Reform (Corp Bus & Transform),Staff Travel
Salford City Council,2020-01-15,6002969014,725,0,725,Montauban Serviced Acco,People (Childrens) Service Group,Staff Travel
Salford City Council,2020-01-15,1600640122,2046.76,341.13,1705.63,S & W Tlp (Project Co One) Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,2020-01-15,1600640120,3646.21,0,3646.21,S & W Tlp (Project Co One) Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,2020-01-15,1600640123,4932.28,822.05,4110.23,S & W Tlp (Project Co One) Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,2020-01-15,1600640121,8795.1,1465.85,7329.25,S & W Tlp (Project Co One) Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,2020-01-15,1600640124,868087.29,144681.22,723406.07,S & W Tlp (Project Co One) Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,2020-01-15,1600640044,780,130,650,Style North,Place Directorate,UV Day to Day
Salford City Council,2020-01-15,1600640125,9530.4,1588.4,7942,Click Fire & Security Ltd,Capital Expenditure,Works & Building
Salford City Council,2020-01-15,1600639648,32399.93,5399.99,26999.94,Truline Construction & Interior,Capital Expenditure,Works & Building
Salford City Council,2020-01-15,1600639446,39268.6,6544.77,32723.83,Truline Construction & Interior,Capital Expenditure,Works & Building
Salford City Council,2020-01-16,601262609,720,120,600,Empowering Learning Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2020-01-16,1600640258,1785.6,297.6,1488,Exclusec Group Ltd,Service Reform (Corp Bus & Transform),BuildingSecurity/Eqt
Salford City Council,2020-01-16,601262623,4370,0,4370,Edintervention Ltd,People (Childrens) Service Group,Class Supplies Capit
Salford City Council,2020-01-16,601262646,2296,0,2296,The Court Service,Place Directorate,Debt Collection
Salford City Council,2020-01-16,601262643,6831.78,1138.63,5693.15,Utilities Services (Media City Uk ),Place Directorate,Electricity
Salford City Council,2020-01-16,601262645,6902.12,1150.36,5751.76,Utilities Services (Media City Uk ),Place Directorate,Electricity
Salford City Council,2020-01-16,601262641,7098.4,1183.05,5915.35,Utilities Services (Media City Uk ),Place Directorate,Electricity
Salford City Council,2020-01-16,6002978958,556.71,0.87,555.84,Brake Bros Ltd,Place Directorate,Food and refreshment
Salford City Council,2020-01-16,6002979405,598.36,6.76,591.6,Brake Bros Ltd,Place Directorate,Food and refreshment
Salford City Council,2020-01-16,601262631,861.52,143.59,717.93,Itl North East Ltd,Service Reform,Invoice holding a/c
Salford City Council,2020-01-16,601262105,1530.82,255.14,1275.68,Reach Publishing Services Ltd,Place Directorate,Legal Fees
Salford City Council,2020-01-16,601262642,8398.85,0,8398.85,Forbes Solicitors,Service Reform,Liability Insurance
Salford City Council,2020-01-16,601262632,17674.8,2945.8,14729,The Copyright Licencing Agency Ltd,Service Reform (Corp Bus & Transform),Licencing
Salford City Council,2020-01-16,1600640255,50000,0,50000,Rochdale Mbc,People (Childrens) Service Group,nonuv Build Rp&Maint
Salford City Council,2020-01-16,601262640,1230,0,1230,Forbes Solicitors,Service Reform (Corp Bus & Transform),Other Prof Fees
Salford City Council,2020-01-16,601262647,31396,0,31396,Warrington Borough Council,Service Reform (Corp Bus & Transform),Other Prof Fees
Salford City Council,2020-01-16,1600640222,1640,0,1640,Psytribe Llp,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-01-16,601262621,3303.83,550.64,2753.19,Rothwell Robinson Ltd,People (Childrens) Service Group,Prog Maint & Works
Salford City Council,2020-01-16,601262620,3391.82,565.3,2826.52,Rothwell Robinson Ltd,People (Childrens) Service Group,Prog Maint & Works
Salford City Council,2020-01-16,601262442,3761,0,3761,Abc Coach Hire Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-01-16,601262427,705,0,705,Barry Gregory Taxis,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-01-16,601262421,900,0,900,John Paul Taxis,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-01-16,601261743,785,0,785,Mds Mini Buses (Manchester) Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-01-16,601262422,2085,0,2085,Mds Mini Buses (Manchester) Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-01-16,601262424,2240,0,2240,Mds Mini Buses (Manchester) Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-01-16,601262440,720,0,720,P A Devine,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-01-16,601262429,1200,0,1200,Saeed A Vakharia T/A Imperial Travel,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-01-16,601262447,897,0,897,Steven Broadbent,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-01-16,601262444,937.92,0,937.92,Steven Broadbent,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-01-16,601262445,1034.7,0,1034.7,Steven Broadbent,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-01-16,601262448,1170,0,1170,Steven Broadbent,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-01-16,601262449,1184.4,0,1184.4,Steven Broadbent,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-01-16,601262446,1420.35,0,1420.35,Steven Broadbent,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-01-16,601262636,1764.44,197.94,1566.5,G & A Taylors Hotels Ltd,People (Adults) - CHSC,Rents
Salford City Council,2020-01-16,601262610,2140,356.67,1783.33,W T Gunson,Place Directorate,Rents
Salford City Council,2020-01-16,1600640206,1100,0,1100,Step Ahead Resource Services Ltd,People (Childrens) Service Group,Resid Care Home
Salford City Council,2020-01-16,1600640208,1100,0,1100,Step Ahead Resource Services Ltd,People (Childrens) Service Group,Resid Care Home
Salford City Council,2020-01-16,1600640214,1100,0,1100,Step Ahead Resource Services Ltd,People (Childrens) Service Group,Resid Care Home
Salford City Council,2020-01-16,1600640216,1100,0,1100,Step Ahead Resource Services Ltd,People (Childrens) Service Group,Resid Care Home
Salford City Council,2020-01-16,6002968796,696,0,696,Britannia Hotel,People (Adults) - CHSC,Staff Travel
Salford City Council,2020-01-16,6002968851,750,0,750,Eccles Hotel,People (Adults) - CHSC,Staff Travel
Salford City Council,2020-01-16,6002969071,840,0,840,The Assheton Arms Hote,People (Adults) - CHSC,Staff Travel
Salford City Council,2020-01-16,6002968735,703.26,0,703.26,Thetrainline.Com,People (Adults) - CHSC,Staff Travel
Salford City Council,2020-01-16,1600640127,1220.06,203.34,1016.72,Eccles Special High Schools Co Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,2020-01-16,1600640128,2024.14,337.36,1686.78,Eccles Special High Schools Co Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,2020-01-16,1600640126,5744.41,957.4,4787.01,Eccles Special High Schools Co Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,2020-01-16,1600640212,819.71,136.62,683.09,Schofield & Sons,Place Directorate,UV Day to Day
Salford City Council,2020-01-16,1600640251,897.92,149.65,748.27,Schofield & Sons,Place Directorate,UV Day to Day
Salford City Council,2020-01-16,1600640159,1462.82,243.8,1219.02,Schofield & Sons,Place Directorate,UV Day to Day
Salford City Council,2020-01-16,1600640253,1863.23,310.54,1552.69,Schofield & Sons,Place Directorate,UV Day to Day
Salford City Council,2020-01-16,1600640213,2564.3,427.38,2136.92,Schofield & Sons,Place Directorate,UV Day to Day
Salford City Council,2020-01-16,1600640254,3378,563,2815,Schofield & Sons,People (Childrens) Service Group,UV Day to Day
Salford City Council,2020-01-16,1600640249,3650.93,608.49,3042.44,Schofield & Sons,Place Directorate,UV Day to Day
Salford City Council,2020-01-16,601262619,2511.76,0,2511.76,Bristow & Sutor,VAT Adjustment,VAT Adjustment
Salford City Council,2020-01-16,601262616,2978.05,0,2978.05,Bristow & Sutor,VAT Adjustment,VAT Adjustment
Salford City Council,2020-01-16,1600640194,631.2,105.2,526,Click Fire & Security Ltd,Capital Expenditure,Works & Building
Salford City Council,2020-01-16,1600640235,1259.22,209.87,1049.35,Schofield & Sons,Capital Expenditure,Works & Building
Salford City Council,2020-01-16,1600640252,3048,508,2540,Schofield & Sons,Capital Expenditure,Works & Building
Salford City Council,2020-01-16,1600640250,4228,704.67,3523.33,Schofield & Sons,Capital Expenditure,Works & Building
Salford City Council,2020-01-17,6002968778,574.97,0,574.97,Argos Ltd,People (Childrens) Service Group,Equipment Purchase
Salford City Council,2020-01-17,1600639978,2806.08,467.68,2338.4,Bloom Procurement Services Ltd,Capital Expenditure,Ext Fees-Other
Salford City Council,2020-01-17,601262318,20000,0,20000,Aldi Stores Ltd,People (Adults) - CHSC,Food and refreshment
Salford City Council,2020-01-17,6002979560,505.18,1.15,504.03,Brake Bros Ltd,Place Directorate,Food and refreshment
Salford City Council,2020-01-17,6002979227,1131.17,65.25,1065.92,Brake Bros Ltd,Place Directorate,Food and refreshment
Salford City Council,2020-01-17,6002968848,1094,0,1094,Carl Allen Furnishings,People (Adults) - CHSC,Furniture
Salford City Council,2020-01-17,601262692,41475.59,6912.6,34562.99,Gazprom Energy,Place Directorate,Gas
Salford City Council,2020-01-17,601262694,614.87,102.48,512.39,Gazprom Energy,Place Directorate,Gas
Salford City Council,2020-01-17,601262693,809.98,135,674.98,Gazprom Energy,Place Directorate,Gas
Salford City Council,2020-01-17,601262691,100486.64,13278.73,87207.91,Gazprom Energy,Place Directorate,Gas
Salford City Council,2020-01-17,1600640299,3966,661,3305,Dolphin Mobility Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2020-01-17,1600640302,4044,674,3370,Dolphin Mobility Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2020-01-17,1600640304,6048,1008,5040,Dolphin Mobility Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2020-01-17,1600640305,6048,1008,5040,Dolphin Mobility Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2020-01-17,1600640303,6274.8,1045.8,5229,Dolphin Mobility Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2020-01-17,1600640298,6894,1149,5745,Dolphin Mobility Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2020-01-17,1600640300,7734,1289,6445,Dolphin Mobility Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2020-01-17,1600640301,9264,1544,7720,Dolphin Mobility Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2020-01-17,1600639818,4842,0,4842,The Orchards Special Free School,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2020-01-17,1600640320,50000,0,50000,Trafford Mbc,People (Childrens) Service Group,nonuv Build Rp&Maint
Salford City Council,2020-01-17,601262724,8266,0,8266,Forbes Solicitors,Service Reform (Corp Bus & Transform),Other Prof Fees
Salford City Council,2020-01-17,1600640334,2553.72,0,2553.72,Salford Royal Nhs Foundation Trust,Service Reform (Corp Bus & Transform),Other Prof Fees
Salford City Council,2020-01-17,601262725,807.5,0,807.5,Weightmans Llp,Service Reform (Corp Bus & Transform),Other Prof Fees
Salford City Council,2020-01-17,1600640401,30398.89,5066.48,25332.41,Helping Hands Minor Repairs Service,Capital Expenditure,Other Works
Salford City Council,2020-01-17,1600639813,44955.6,7492.6,37463,Barnardos North West,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-01-17,601262705,825,0,825,Kiddiewinkles Pre School,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-01-17,601262707,825,0,825,Ladybird Private Day Nursery,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-01-17,1600640340,778.68,129.78,648.9,Manchester City Council,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-01-17,1600640346,4304.36,0,4304.36,Manchester City Council,Public Health,Payts to Agencies
Salford City Council,2020-01-17,1600640324,3091.5,515.25,2576.25,Blake Envelopes,Service Reform (Corp Bus & Transform),Postage
Salford City Council,2020-01-17,1600640261,9094.98,1509.22,7585.76,Royal Mail Group Ltd,Service Reform (Corp Bus & Transform),Postage
Salford City Council,2020-01-17,601262411,7601.57,1266.93,6334.64,Express Travels (Bolton) Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-01-17,1600640410,2750,0,2750,Mds Mini Buses (Manchester) Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-01-17,601262708,1658,0,1658,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-01-17,601262713,756.36,0,756.36,Sylvan House Day Nursery Ltd,People (Childrens) Service Group,Release of Provision
Salford City Council,2020-01-17,6002968751,2800,0,2800,Approved Property Management,Place Directorate,Rents
Salford City Council,2020-01-17,601262714,155346.13,25891.02,129455.11,Peel Media Ltd,Place Directorate,Rents
Salford City Council,2020-01-17,601262715,25177.99,4196.33,20981.66,Peel Media Ltd,Place Directorate,Service Tenancies
Salford City Council,2020-01-17,6002969038,1197.06,0,1197.06,Allpay *for Housing Ltd,People (Childrens) Service Group,Sponsorship
Salford City Council,2020-01-17,601262723,15982.6,2573.2,13409.4,British Telecommunications Plc,Service Reform,Telephones & Fax Mac
Salford City Council,2020-01-17,1600640353,974.4,162.4,812,M Assessment Services Ltd,Place Directorate,Training expenses
Salford City Council,2020-01-17,601262696,1371.69,0,1371.69,Turning Point Services Limited,VAT Adjustment,VAT Adjustment
Salford City Council,2020-01-17,601262701,1469.64,0,1469.64,Turning Point Services Limited,VAT Adjustment,VAT Adjustment
Salford City Council,2020-01-17,601262699,1475.85,0,1475.85,Turning Point Services Limited,VAT Adjustment,VAT Adjustment
Salford City Council,2020-01-17,601262698,1791.63,0,1791.63,Turning Point Services Limited,VAT Adjustment,VAT Adjustment
Salford City Council,2020-01-17,601262697,4950.26,0,4950.26,Turning Point Services Limited,VAT Adjustment,VAT Adjustment
Salford City Council,2020-01-17,601262700,5317.46,0,5317.46,Turning Point Services Limited,VAT Adjustment,VAT Adjustment
Salford City Council,2020-01-17,601262702,33314.84,0,33314.84,Turning Point Services Limited,VAT Adjustment,VAT Adjustment
Salford City Council,2020-01-17,1600640329,613.73,29.23,584.5,Carlton Fuels,Place Directorate,Vehcle Ancillar Cost
Salford City Council,2020-01-17,1600640386,3017.71,502.95,2514.76,Carlton Fuels,Place Directorate,Vehcle Ancillar Cost
Salford City Council,2020-01-17,1600640404,728.64,121.44,607.2,Arco Ltd,Place Directorate,Vehicle Maintenance
Salford City Council,2020-01-17,1600640391,1219.2,203.2,1016,C P Davidson & Sons Ltd,Place Directorate,Vehicle Maintenance
