Authority Name,Date of Payment,SAP Document Number,Gross,VAT,Net,Supplier Name,Directorate,G/L descript
Salford City Council,2018-08-14,1600611860,1451.52,241.92,1209.6,Medgen Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2018-08-14,1600611859,2179.92,363.32,1816.6,Medgen Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2018-08-14,1600611939,55178,0,55178,T/A Kedleston Schools (London) Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2018-08-14,1600611937,57937,0,57937,T/A Kedleston Schools (London) Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2018-08-14,1600611936,58612,0,58612,T/A Kedleston Schools (London) Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2018-08-14,1600611863,4833.33,0,4833.33,Beis Ruchel Girls School,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2018-08-14,601224240,646.56,107.76,538.8,H59 Transport Limited,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2018-08-14,601224265,18557.94,3092.99,15464.95,H59 Transport Limited,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2018-08-14,601224457,805,0,805,Mds Mini Buses (Manchester) Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2018-08-14,1600611922,630,105,525,Randstad Public Services Limited,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2018-08-14,1600611869,1000,0,1000,Eeven Homes Ltd,People (Childrens) Service Group,Vehicle RunningCosts
Salford City Council,2018-08-14,1600611919,964.8,160.8,804,Ags Tech,Place Directorate,UV Dec&Flr
Salford City Council,2018-08-14,1600611868,1950,0,1950,Tameside Mbc,Public Health,Payts to Agencies
Salford City Council,2018-08-14,601224423,670,0,670,Virgin Care Services,Public Health,Payts to Agencies
Salford City Council,2018-08-14,1600611843,1321.13,220.19,1100.94,Esendex Ltd,Service Reform (Corp Bus & Transform),Telephones & Fax
Salford City Council,2018-08-14,1600611690,624,104,520,Bibby Factors Northwest Ltd,Service Reform (Corp Bus & Transform),Print & Photocopying
Salford City Council,2018-08-14,601224433,2513.14,0,2513.14,Transport For Greater Manchester,Service Reform (Corp Bus & Transform),VAT Adjustment
Salford City Council,2018-08-14,601224427,2817.63,0,2817.63,Transport For Greater Manchester,Service Reform (Corp Bus & Transform),VAT Adjustment
Salford City Council,2018-08-14,601224465,842,0,842,Department Of Work & Pensions,Service Reform (Corp Bus & Transform),Liability Insurance
Salford City Council,2018-08-14,601224467,7800,0,7800,Forbes Solicitors,Service Reform (Corp Bus & Transform),Liability Insurance
Salford City Council,2018-08-14,601224414,41108.4,6851.4,34257,Grant Thornton Uk Llp,Service Reform (Corp Bus & Transform),District Audit Fees
Salford City Council,2018-08-14,1600611517,28409.83,4734.97,23674.86,Manchester City Council,Service Reform (Corp Bus & Transform),Lease line rentals
Salford City Council,2018-08-14,1600611890,678,113,565,Churches Fire Security Ltd,Service Reform (Corp Bus & Transform),UV Light/Fire
Salford City Council,2018-08-15,1600612010,2935.51,489.25,2446.26,Allied Roofing And Construction Ltd,Capital Expenditure,External Fees-Other
Salford City Council,2018-08-15,1600611964,1575,0,1575,Greater Manchester Combined,Capital Expenditure,Miscellaneous Exes
Salford City Council,2018-08-15,1600611965,1575,0,1575,Greater Manchester Combined,Capital Expenditure,Miscellaneous Exes
Salford City Council,2018-08-15,1600611608,15477.6,2579.6,12898,Skills Training Centre Ltd,Capital Expenditure,Other Works
Salford City Council,2018-08-15,1600612014,14306.06,2384.34,11921.72,Egbert H Taylor & Co Ltd,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2018-08-15,1600612036,29320.92,4886.82,24434.1,Ford Retail Ltd T/A Trust Ford,Capital Expenditure,Purch of Veh/Plant
Salford City Council,2018-08-15,601224606,1136.98,0,1136.98,City West Housing Trust,People (Adults) - CHSC,Rents
Salford City Council,2018-08-15,601224502,663.12,110.52,552.6,David Phillips Group,People (Adults) - CHSC,Furniture
Salford City Council,2018-08-15,601224501,1110.3,185.05,925.25,David Phillips Group,People (Adults) - CHSC,Furniture
Salford City Council,2018-08-15,601224489,3550,588,2962,G Kern,People (Childrens) Service Group,Agency Fees
Salford City Council,2018-08-15,601224490,5321,882,4439,G Kern,People (Childrens) Service Group,Agency Fees
Salford City Council,2018-08-15,601224508,690,115,575,Prospero Recruitment Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2018-08-15,601224524,810,135,675,Randstad Public Services Limited,People (Childrens) Service Group,Agency Fees
Salford City Council,2018-08-15,601224527,1020,170,850,Randstad Public Services Limited,People (Childrens) Service Group,Agency Fees
Salford City Council,2018-08-15,601224528,1200,200,1000,Randstad Public Services Limited,People (Childrens) Service Group,Agency Fees
Salford City Council,2018-08-15,1600611985,556.8,92.8,464,Salford Supply Desk Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2018-08-15,601224498,2473.4,412.22,2061.18,Salford Supply Desk Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2018-08-15,601224510,724.8,120.8,604,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2018-08-15,601224511,724.8,120.8,604,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2018-08-15,601224514,724.8,120.8,604,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2018-08-15,601224515,1259.7,209.95,1049.75,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2018-08-15,1600611991,666.95,111.16,555.79,Salford Supply Desk Ltd,People (Childrens) Service Group,Class Supplies Capit
Salford City Council,2018-08-15,1600612013,537.6,89.6,448,Gds  Technologies Limited,People (Childrens) Service Group,Dev Servs Day to Day
Salford City Council,2018-08-15,rdnglrvxo,1215.1,202.52,1012.58,Posturite (UK) Ltd,People (Childrens) Service Group,Equipment for Staff
Salford City Council,2018-08-15,1600611993,748.2,124.7,623.5,Salford Supply Desk Ltd,People (Childrens) Service Group,Nursery Supply-Basic
Salford City Council,2018-08-15,601224592,618,0,618,Redacted Data,People (Childrens) Service Group,Payt to care clients
Salford City Council,2018-08-15,1600611962,3750,0,3750,Gateway Action (Salford),People (Childrens) Service Group,Payts to Agencies
Salford City Council,2018-08-15,1600612026,927.36,154.56,772.8,Medgen Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2018-08-15,601224607,2301.08,0,2301.08,Early Learning Childcare Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-08-15,601224613,4525.89,0,4525.89,Early Learning Childcare Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-08-15,601224149,1297.53,0,1297.53,Mds Mini Buses (Manchester) Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2018-08-15,601224143,2240,0,2240,Mds Mini Buses (Manchester) Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2018-08-15,1600612063,630,105,525,Randstad Public Services Limited,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2018-08-15,1600612065,675,0,675,Lancashire County Council,People (Childrens) Service Group,Training expenses
Salford City Council,2018-08-15,1600611172,672,112,560,F. R. Sharrock Limited,Place Directorate,Annual Vehicle Hire
Salford City Council,2018-08-15,1600612046,2445.82,407.64,2038.18,Alliance Disposables Ltd,Place Directorate,Catering Materials
Salford City Council,2018-08-15,1600611967,2786.71,464.45,2322.26,Harfield Components Ltd,Place Directorate,Catering Materials
Salford City Council,2018-08-15,1600611999,587.35,97.89,489.46,Alliance Disposables Ltd,Place Directorate,Cleaning Materials
Salford City Council,2018-08-15,1600612037,1505.4,250.9,1254.5,Landscape Supply Company,Place Directorate,Equipment Purchase
Salford City Council,2018-08-15,1600612035,1210,0,1210,Amenity Horticultural Services Ltd,Place Directorate,Horticultural/GMaint
Salford City Council,2018-08-15,601224586,552,92,460,Chrystal Consulting Ltd,Place Directorate,Veh Operating Leases
Salford City Council,2018-08-15,601224521,5571.02,928.5,4642.52,Eversheds Sutherland (Inter) Llp,Place Directorate,Other Prof Fees
Salford City Council,2018-08-15,601224520,9457.43,1576.24,7881.19,Eversheds Sutherland (Inter) Llp,Place Directorate,Other Prof Fees
Salford City Council,2018-08-15,1600610599,2219.4,369.9,1849.5,Osborne Delta,Place Directorate,Dev Servs Day to Day
Salford City Council,2018-08-15,601224509,6660,1110,5550,Harmony Business Systems Ltd,Service Reform (Corp Bus & Transform),Computer Software
Salford City Council,2018-08-15,1600611968,16534.3,2755.72,13778.58,Phoenix Software Ltd,Service Reform (Corp Bus & Transform),Computer Software
Salford City Council,2018-08-15,1600612062,9750,0,9750,Business Handyman,Service Reform (Corp Bus & Transform),Other Prof Fees
Salford City Council,2018-08-15,1600612020,6600,1100,5500,Link Asset Services,Service Reform (Corp Bus & Transform),Other Prof Fees
Salford City Council,2018-08-15,1600611982,723.53,120.59,602.94,Whistl Uk Ltd,Service Reform (Corp Bus & Transform),Postage
Salford City Council,2018-08-15,1600611983,781.21,130.2,651.01,Whistl Uk Ltd,Service Reform (Corp Bus & Transform),Postage
Salford City Council,2018-08-15,1600611984,4506.85,751.14,3755.71,Whistl Uk Ltd,Service Reform (Corp Bus & Transform),Postage
Salford City Council,2018-08-15,601224614,8004.9,0,8004.9,Bristow & Sutor,Service Reform (Corp Bus & Transform),VAT Adjustment
Salford City Council,2018-08-15,igsxrurmz,760.14,152.03,760.14,Www.Impressionltd.Co.U,Service Reform (Corp Bus & Transform),Other Professional Fees
Salford City Council,2018-08-15,ucqjlitkx,1568.26,313.65,1254.61,Www.Impressionltd.Co.U,Service Reform (Corp Bus & Transform),Other Professional Fees
Salford City Council,2018-08-16,1600609748,10970.51,1828.42,9142.09,J Fletcher Engineers Ltd,Capital Expenditure,Capital Expenses
Salford City Council,2018-08-16,601224710,2917.26,0,2917.26,C Owens Builders/Contractors,Capital Expenditure,Improvement Grants
Salford City Council,2018-08-16,601224719,7567.76,0,7567.76,C Owens Builders/Contractors,Capital Expenditure,Improvement Grants
Salford City Council,2018-08-16,601224723,12000,0,12000,C Smithies Builders,Capital Expenditure,Improvement Grants
Salford City Council,2018-08-16,601224706,6457.37,0,6457.37,David Marlow Building Contractor Lt,Capital Expenditure,Improvement Grants
Salford City Council,2018-08-16,601224721,7380.79,0,7380.79,David Marlow Building Contractor Lt,Capital Expenditure,Improvement Grants
Salford City Council,2018-08-16,601224708,8048.67,0,8048.67,David Marlow Building Contractor Lt,Capital Expenditure,Improvement Grants
Salford City Council,2018-08-16,601224714,14500,0,14500,Dlp Services Northern Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2018-08-16,601224702,18821.39,0,18821.39,Dlp Services Northern Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2018-08-16,601224700,20306.55,0,20306.55,Dlp Services Northern Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2018-08-16,601224715,6127.95,0,6127.95,Dolphin Mobility Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2018-08-16,601224717,17199.75,0,17199.75,Dolphin Mobility Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2018-08-16,601224703,10414.93,0,10414.93,Kdb Services Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2018-08-16,601224705,10785,0,10785,Kdb Services Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2018-08-16,601224699,15285.33,0,15285.33,Kdb Services Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2018-08-16,601224712,5555.91,0,5555.91,Thyssenkrupp Encasa Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2018-08-16,601224697,5904.06,0,5904.06,Thyssenkrupp Encasa Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2018-08-16,1600605389,1487.81,247.97,1239.84,Manchester City Council,Capital Expenditure,Legal Fees
Salford City Council,2018-08-16,1600607987,2169.72,361.62,1808.1,Manchester City Council,Capital Expenditure,Legal Fees
Salford City Council,2018-08-16,1600610799,20079,3346.5,16732.5,Click Fire & Security Ltd,Capital Expenditure,Works & Building
Salford City Council,2018-08-16,1600611493,5997.6,999.6,4998,G Jones Builders Ltd,Capital Expenditure,Works & Building
Salford City Council,2018-08-16,1600609633,889.21,148.2,741.01,J Fletcher Engineers Ltd,Capital Expenditure,Works & Building
Salford City Council,2018-08-16,1600612069,1247.7,207.95,1039.75,Event Security Systems,Capital Expenditure,Miscellaneous Exes
Salford City Council,2018-08-16,1600612055,4032,672,3360,Survey Systems Ltd,Capital Expenditure,Other Works
Salford City Council,2018-08-16,1600608148,672,112,560,Horticon Limited,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2018-08-16,1600608191,840,140,700,Horticon Limited,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2018-08-16,1600608147,1722,287,1435,Horticon Limited,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2018-08-16,601224530,1423.64,237.27,1186.37,David Phillips Group,People (Adults) - CHSC,Furniture
Salford City Council,2018-08-16,601224624,3350,0,3350,Quickbricksonline,People (Adults) - CHSC,Rents
Salford City Council,2018-08-16,601224625,4510,0,4510,Quickbricksonline,People (Adults) - CHSC,Rents
Salford City Council,2018-08-16,1600609845,718.7,119.78,598.92,G Jones Builders Ltd,People (Childrens) Service Group,Adaptations
Salford City Council,2018-08-16,1600611643,908.82,151.47,757.35,Network Ventures Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2018-08-16,601223905,1256.58,209.43,1047.15,Network Ventures Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2018-08-16,601223907,1494.5,249.08,1245.42,Network Ventures Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2018-08-16,1600611641,1515.52,252.59,1262.93,Network Ventures Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2018-08-16,601223906,1545.8,257.63,1288.17,Network Ventures Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2018-08-16,601223908,1549.04,258.17,1290.87,Network Ventures Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2018-08-16,1600611642,1552.5,258.75,1293.75,Network Ventures Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2018-08-16,1600612080,855,142.5,712.5,Unitas,People (Childrens) Service Group,Consult/Contractors
Salford City Council,2018-08-16,1600609889,903.36,150.56,752.8,G Jones Builders Ltd,People (Childrens) Service Group,Dev Servs Day to Day
Salford City Council,2018-08-16,1600610609,1481.81,246.97,1234.84,G Jones Builders Ltd,People (Childrens) Service Group,Dev Servs Day to Day
Salford City Council,2018-08-16,601224151,1263,0,1263,Barry Gregory Taxis,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2018-08-16,601224081,517.5,0,517.5,Kvn Travel,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2018-08-16,601224079,975,0,975,Kvn Travel,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2018-08-16,601224148,982.5,0,982.5,Kvn Travel,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2018-08-16,601224078,1222.5,0,1222.5,Kvn Travel,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2018-08-16,1600611629,2000,0,2000,Mds Mini Buses (Manchester) Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2018-08-16,601224266,35889.55,0,35889.55,Paul Tyler,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2018-08-16,601224142,1500,0,1500,T/A D & H Enterprises,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2018-08-16,1600612060,4303.2,717.2,3586,Churches Fire Security Ltd,People (Childrens) Service Group,UV Light/Fire
Salford City Council,2018-08-16,1600610271,2559.9,426.65,2133.25,Ptsg,People (Childrens) Service Group,UV Prog Rep
Salford City Council,2018-08-16,urjpifjet,4859.09,6.44,4852.65,Oliver Kay Ltd,Place Directorate,Food and refreshments
Salford City Council,2018-08-16,1600612103,1210,0,1210,Amenity Horticultural Services Ltd,Place Directorate,Horticultural/GMaint
Salford City Council,2018-08-16,1600612104,1452,242,1210,Amenity Horticultural Services Ltd,Place Directorate,Horticultural/GMaint
Salford City Council,2018-08-16,1600611053,741.32,123.55,617.77,HSL Compliance,Place Directorate,UV Tank Clean
Salford City Council,2018-08-16,1600609917,539.52,89.92,449.6,G Jones Builders Ltd,Place Directorate,Dev Servs Day to Day
Salford City Council,2018-08-16,1600609528,599.46,99.91,499.55,G Jones Builders Ltd,Place Directorate,Dev Servs Day to Day
Salford City Council,2018-08-16,1600609720,693.36,115.56,577.8,G Jones Builders Ltd,Place Directorate,Dev Servs Day to Day
Salford City Council,2018-08-16,1600609461,714.9,119.15,595.75,G Jones Builders Ltd,Place Directorate,Dev Servs Day to Day
Salford City Council,2018-08-16,1600610613,11112,1852,9260,Langford Roofing Ltd,Place Directorate,Dev Servs Day to Day
Salford City Council,2018-08-16,601224623,2342.42,390.4,1952.02,Adt Fire And Security Plc,Place Directorate,Security Services
Salford City Council,2018-08-16,1600610479,3906.5,651.08,3255.42,Mitie Security Ltd,Place Directorate,Security Services
Salford City Council,2018-08-16,1600610794,722.7,120.45,602.25,Ags Tech,Place Directorate,UV Dec&Flr
Salford City Council,2018-08-16,1600610533,3369.6,561.6,2808,Door Repair Service  Ltd,Place Directorate,UV Dec&Flr
Salford City Council,2018-08-16,1600609617,677.76,112.96,564.8,J Fletcher Engineers Ltd,Place Directorate,UV Heat Rep
Salford City Council,2018-08-16,1600609646,1470.74,245.12,1225.62,J Fletcher Engineers Ltd,Place Directorate,UV Heat Rep
Salford City Council,2018-08-16,1600610586,1097.1,182.85,914.25,Ptsg,Place Directorate,UV Prog Rep
Salford City Council,2018-08-16,1600611057,930.04,155.01,775.03,HSL Compliance,Place Directorate,UV Tank Clean
Salford City Council,2018-08-16,hxxwysnil,6732,1122,5610,Capita Bus Svs-Moto,Place Directorate,Urban Vision Management Fee
Salford City Council,2018-08-16,1600611694,145833.33,0,145833.33,Royal Bolton Hospital Nhs,Public Health,Payts to Agencies
Salford City Council,2018-08-16,601224735,637,0,637,Department Of Work & Pensions,Service Reform (Corp Bus & Transform),Liability Insurance
Salford City Council,2018-08-16,601224734,8830,0,8830,Thompsons Solicitors,Service Reform (Corp Bus & Transform),Liability Insurance
Salford City Council,2018-08-16,601224654,1746,291,1455,Weightmans Llp,Service Reform (Corp Bus & Transform),Legal Fees
Salford City Council,2018-08-16,1600610964,2023.87,337.31,1686.56,Mitie Security Ltd,Service Reform (Corp Bus & Transform),Security/Equipment
Salford City Council,2018-08-16,1600610474,2514,419,2095,Associated Cleaning Contractors Ltd,Service Reform (Corp Bus & Transform),Cleaning Services
Salford City Council,2018-08-17,1600611833,58489.81,9748.3,48741.51,P Casey & Co Ltd,Capital Expenditure,Miscellaneous Exes
Salford City Council,2018-08-17,1600611683,600,100,500,Swift (Nw) Ltd T/A Swift Hire & Sal,Capital Expenditure,Miscellaneous Exes
Salford City Council,2018-08-17,1600612137,10532.66,0,10532.66,Greater Manchester Combined,Capital Expenditure,Other Works
Salford City Council,2018-08-17,1600610857,12000,2000,10000,Street Uk Services Ltd,Capital Expenditure,Other Works
Salford City Council,2018-08-17,1600610598,3456.7,576.11,2880.59,T/A Origin Fitness,Capital Expenditure,Other Works
Salford City Council,2018-08-17,601224756,1800,0,1800,Adass,People (Adults) - CHSC,Vehicle Hire - perm
Salford City Council,2018-08-17,601224760,509.09,84.85,424.24,David Phillips Group,People (Adults) - CHSC,Furniture
Salford City Council,2018-08-17,601224762,520.8,86.8,434,David Phillips Group,People (Adults) - CHSC,Furniture
Salford City Council,2018-08-17,601224761,1463.23,243.87,1219.36,David Phillips Group,People (Adults) - CHSC,Furniture
Salford City Council,2018-08-17,1600612158,16250,0,16250,The Riverside Group,People (Adults) - CHSC,Payts to Agencies
Salford City Council,2018-08-17,601224749,516.6,86.1,430.5,G & A Taylors Hotels Ltd,People (Adults) - CHSC,Rents
Salford City Council,2018-08-17,601224753,516.6,86.1,430.5,G & A Taylors Hotels Ltd,People (Adults) - CHSC,Rents
Salford City Council,2018-08-17,1600612151,609,101.5,507.5,Salford Supply Desk Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2018-08-17,601224759,2305.33,384.22,1921.11,Salford Supply Desk Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2018-08-17,1600612167,702,117,585,J Cocker (Tinsmith),People (Childrens) Service Group,Dev Servs Day to Day
Salford City Council,2018-08-17,lznkmcdia,1302,0,1302,Right 2 Write Ltd,People (Childrens) Service Group,Equipment for Staff
Salford City Council,2018-08-17,1600611518,1275.85,0,1275.85,Autism Initiatives,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2018-08-17,1600612083,1000,0,1000,Beehive Manchester Ltd,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2018-08-17,1600612084,1000,0,1000,Beehive Manchester Ltd,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2018-08-17,601224119,3214.3,0,3214.3,Express Travels (Bolton) Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2018-08-17,1600611702,2348.4,0,2348.4,First Group Plc,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2018-08-17,1600612150,8170,0,8170,Raise The Youth Foundation Cic Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2018-08-17,1600611695,2736,0,2736,First Group Plc,People (Childrens) Service Group,Vehicle RunningCosts
Salford City Council,2018-08-17,601224782,1362.9,0,1362.9,Water Plus,People (Childrens) Service Group,Water
Salford City Council,2018-08-17,1600611802,780,130,650,Pde Waste Technologies Ltd,Place Directorate,Annual Vehicle Hire
Salford City Council,2018-08-17,1600612157,3077.77,512.96,2564.81,Nsl Ltd,Place Directorate,Contractors
Salford City Council,2018-08-17,1600612136,1070.76,178.46,892.3,Egbert H Taylor & Co Ltd,Place Directorate,Equipment Purchase
Salford City Council,2018-08-17,1600611623,2760,460,2300,Clear Skies,Place Directorate,IT  Licence Fee
Salford City Council,2018-08-17,kltccryil,563.4,93.9,469.5,Enterprise Transport,Place Directorate,Training expenses
Salford City Council,2018-08-17,601224785,1698,283,1415,Societe Generale Equipment Fin Ltd,Place Directorate,Veh Operating Leases
Salford City Council,2018-08-17,1600612174,2313.6,385.6,1928,G Jones Builders Ltd,Place Directorate,Adaptations
Salford City Council,2018-08-17,1600612176,632.4,105.4,527,G Jones Builders Ltd,Place Directorate,Dev Servs Day to Day
Salford City Council,2018-08-17,1600612166,714,119,595,J Cocker (Tinsmith),Place Directorate,Dev Servs Day to Day
Salford City Council,2018-08-17,601224813,14802.35,0,14802.35,Thompsons Solicitors,Service Reform (Corp Bus & Transform),Liability Insurance
Salford City Council,2018-08-17,1600612029,500.48,83.42,417.06,Central Power Services Ltd,Service Reform (Corp Bus & Transform),Equipment Maint'ce
Salford City Council,2018-08-20,601224873,5251.2,0,5251.2,Kdb Services Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2018-08-20,601224872,6061.86,0,6061.86,Kdb Services Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2018-08-20,1600611691,238535.6,39755.93,198779.67,Wates Construction Ltd,Capital Expenditure,Works & Building
Salford City Council,2018-08-20,1600612107,652.8,108.8,544,Solon Security,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2018-08-20,601224887,1634.5,0,1634.5,Alexander Care,People (Adults) - CHSC,Rents
Salford City Council,2018-08-20,601224867,636,0,636,Cromwood Housing Ltd,People (Adults) - CHSC,Rents
Salford City Council,2018-08-20,601224866,868,0,868,Cromwood Housing Ltd,People (Adults) - CHSC,Rents
Salford City Council,2018-08-20,1600612169,5100,850,4250,Career Connect,People (Childrens) Service Group,Consult/Contractors
Salford City Council,2018-08-20,1600611831,769.5,128.25,641.25,Teaching Personnel Ltd,People (Childrens) Service Group,Other Prof Fees
Salford City Council,2018-08-20,1600612171,631.66,0,631.66,City Wall,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2018-08-20,1600612138,604.74,100.79,503.95,Rocom,People (Childrens) Service Group,Telephones & Fax
Salford City Council,2018-08-20,llfnbtikl,579.97,115.99,463.98,Currys Online,People (Childrens) Service Group,Equipment Purchase
Salford City Council,2018-08-20,601224855,1511.17,251.86,1259.31,Berendsen Uk Ltd,Place Directorate,Laundry
Salford City Council,2018-08-20,601224848,505.42,80.54,424.88,Bestway / Batleys Of Manchester,Place Directorate,Provisions
Salford City Council,2018-08-20,601224851,581.56,90.83,490.73,Bestway / Batleys Of Manchester,Place Directorate,Provisions
Salford City Council,2018-08-20,601224832,1248,208,1040,W T Gunson,Place Directorate,Rents
Salford City Council,2018-08-20,601224833,2140,356.67,1783.33,W T Gunson,Place Directorate,Rents
Salford City Council,2018-08-20,601224839,1136.2,189.37,946.83,Refreshment Systems Ltd,Place Directorate,Equipment Leasing
Salford City Council,2018-08-20,1600612075,1062.85,177.14,885.71,Alliance Disposables Ltd,Place Directorate,Cleaning Materials
Salford City Council,2018-08-20,601224874,523.59,0,523.59,British Gas Business,Place Directorate,Premises Insurance
Salford City Council,2018-08-20,601224838,5844.12,0,5844.12,Marston Group Limited,Service Reform (Corp Bus & Transform),VAT Adjustment
Salford City Council,2018-08-20,1600612142,679.62,113.27,566.35,Northgate Public Services (Uk) Ltd,Service Reform (Corp Bus & Transform),Computer Software
Salford City Council,2018-08-20,601224581,3013.94,502.32,2511.62,Equita Limited,Service Reform (Corp Bus & Transform),Debt Recoveries Agen
Salford City Council,2018-08-20,601224590,3967.24,661.21,3306.03,Equita Limited,Service Reform (Corp Bus & Transform),Debt Recoveries Agen
Salford City Council,2018-08-20,tjeeqdocm,1249,0,1249,Hmcourts-Service,Service Reform (Corp Bus & Transform),Legal Fees
Salford City Council,2018-08-21,1600612476,734.27,122.38,611.89,Alan Franklin Builders Ltd,Capital Expenditure,Demolition
Salford City Council,2018-08-21,601224909,15000,0,15000,Ucb Home Loans Corporation Ltd,Capital Expenditure,Disturbance Payments
Salford City Council,2018-08-21,601224910,15000,0,15000,Ucb Home Loans Corporation Ltd,Capital Expenditure,Disturbance Payments
Salford City Council,2018-08-21,601224889,2995.2,499.2,2496,Eversheds Sutherland (Inter) Llp,Capital Expenditure,Legal Fees
Salford City Council,2018-08-21,1600612168,11202,1867,9335,Kdb Services Ltd,Capital Expenditure,Miscellaneous Grants
Salford City Council,2018-08-21,1600612464,558,93,465,Horticon Limited,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2018-08-21,1600612466,1512,252,1260,Horticon Limited,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2018-08-21,1600612468,1962,327,1635,Horticon Limited,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2018-08-21,601224792,1045,0,1045,Barton Cleaning Services Ltd,People (Adults) - CHSC,Cleaning Services
Salford City Council,2018-08-21,601224891,629.1,104.85,524.25,David Phillips Group,People (Adults) - CHSC,Furniture
Salford City Council,2018-08-21,601224801,1607.64,267.94,1339.7,David Phillips Group,People (Adults) - CHSC,Furniture
Salford City Council,2018-08-21,601224800,1699.63,283.27,1416.36,David Phillips Group,People (Adults) - CHSC,Furniture
Salford City Council,2018-08-21,601224802,1871.28,311.88,1559.4,David Phillips Group,People (Adults) - CHSC,Furniture
Salford City Council,2018-08-21,601224902,2994,499,2495,Clarion Housing Group Ltd,People (Adults) - CHSC,Other Prof Fees
Salford City Council,2018-08-21,601224933,800,0,800,Redacted Data,People (Adults) - CHSC,Rental Bonds
Salford City Council,2018-08-21,601224894,1703,0,1703,Alexander Care,People (Adults) - CHSC,Rents
Salford City Council,2018-08-21,601224888,13845.6,2307.6,11538,T/A Amblehurst Hotel,People (Adults) - CHSC,Rents
Salford City Council,2018-08-21,601224911,1872,312,1560,G Jones Builders Ltd,People (Childrens) Service Group,Building Rep & Maint
