Vendor ID,Vendor Name,Cost Element,Expenditure Account Code Description,Document No,Amount,Clearing Date,Directorate,Service Expenditure Analysis,ref
10025253,LONDON CENTRAL COMMUNICATIONS LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029371,3000.00,2015-07-30,Development & Environment,Capital,
10025253,LONDON CENTRAL COMMUNICATIONS LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029400,3000.00,2015-07-30,Development & Environment,Capital,
10025315,REEVES LUND,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029607,3000.00,2015-08-07,Development & Environment,Capital,
10025319,V4VOIP LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029372,3000.00,2015-07-30,Development & Environment,Capital,
10025370,URBAN WIMAX LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029453,3000.00,2015-08-03,Development & Environment,Capital,
10025370,URBAN WIMAX LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029466,3000.00,2015-08-03,Development & Environment,Capital,
10025370,URBAN WIMAX LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029481,3000.00,2015-08-03,Development & Environment,Capital,
10025370,URBAN WIMAX LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029734,3000.00,2015-08-13,Development & Environment,Capital,
10025421,SPIRIT UK,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029358,3000.00,2015-07-30,Development & Environment,Capital,
10025421,SPIRIT UK,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029797,3000.00,2015-08-17,Development & Environment,Capital,
10025427,TIMICO,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029803,3000.00,2015-08-17,Development & Environment,Capital,
10025451,VOSTRON LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029632,3000.00,2015-08-07,Development & Environment,Capital,
10025451,VOSTRON LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029633,3000.00,2015-08-07,Development & Environment,Capital,
10025469,GERARD CLARKE,542300,LEGAL FEES,5108513054,3000.00,2015-08-04,Resources,Support Costs,
10025476,IDNET,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029314,3000.00,2015-07-27,Development & Environment,Capital,
10025496,COMPUTER & NETWORK CONSULTANTS LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029787,3000.00,2015-08-17,Development & Environment,Capital,
10025554,TEMPURA COMMUNICATIONS LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029303,3000.00,2015-07-27,Development & Environment,Capital,
10025667,RAY GEORGESON RESOURCES LTD,542050,RESEARCH & STUDY FEES,5108512844,3000.00,2015-08-05,Communities and Intelligence,Economic Development,
10025718,AK VOICE SYSTEMS LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029356,3000.00,2015-07-30,Development & Environment,Capital,
10025748,CONOSCO,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029587,3000.00,2015-08-07,Development & Environment,Capital,
10025748,CONOSCO,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029588,3000.00,2015-08-07,Development & Environment,Capital,
10025748,CONOSCO,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029589,3000.00,2015-08-07,Development & Environment,Capital,
10025767,ZIPTECH SERVICES LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029559,3000.00,2015-08-03,Development & Environment,Capital,
10025811,DUDOBI LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029645,3000.00,2015-08-07,Development & Environment,Capital,
10025875,M247 LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029306,3000.00,2015-07-27,Development & Environment,Capital,
10026115,BUSINESS TELEPHONY LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029810,3000.00,2015-08-19,Development & Environment,Capital,
10026120,ENTERPRISE CONNECTED CLOUD LIMITED,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029815,3000.00,2015-08-19,Development & Environment,Capital,
10026120,ENTERPRISE CONNECTED CLOUD LIMITED,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029816,3000.00,2015-08-19,Development & Environment,Capital,
13002832,FIBRE OPTIONS,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029292,3000.00,2015-08-06,Development & Environment,Capital,
13002874,SILVERBUG,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029311,3000.00,2015-07-28,Development & Environment,Capital,
18000202,HARROW COUNCIL,544077,HSG GRANTS TO LOCAL AUTHORITIES,1900029676,3000.00,2015-08-11,Housing,Capital,
10024505,SPITFIRE NETWORK SERVICES LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029350,2999.00,2015-07-30,Development & Environment,Capital,
10024866,ASSEMBLY GLOBAL NETWORKS LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029500,2998.00,2015-08-03,Development & Environment,Capital,
10024866,ASSEMBLY GLOBAL NETWORKS LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029504,2998.00,2015-08-03,Development & Environment,Capital,
10024333,CFL BUSINESS,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029732,2995.83,2015-08-13,Development & Environment,Capital,
10024971,GREEN TELECOM,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029596,2995.00,2015-08-07,Development & Environment,Capital,
10025476,IDNET,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029655,2995.00,2015-08-07,Development & Environment,Capital,
10025492,SOCONNECT LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029599,2995.00,2015-08-07,Development & Environment,Capital,
10024505,SPITFIRE NETWORK SERVICES LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029799,2994.00,2015-08-17,Development & Environment,Capital,
13000063,EDF ENERGY,510100,ELECTRICITY,1900001472,2985.62,2015-07-30,Housing & Land,Housing & Land Services,
10025158,EASYNET GLOBAL SERVICES LIMITED,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029366,2985.52,2015-07-30,Development & Environment,Capital,
10024505,SPITFIRE NETWORK SERVICES LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029506,2979.00,2015-08-03,Development & Environment,Capital,
10025740,OPTANET LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029795,2978.99,2015-08-17,Development & Environment,Capital,
10017245,OCS CATERING,531010,CATERERS SERVICE CHARGES,5108510517,2976.25,2015-07-29,Communities and Intelligence,Public Health,
15050001,Meridian Audio Visual Limited,540100,PHOTOGRAPHY & VIDEO,1900029339,2975.00,2015-08-03,Communities and Intelligence,Cultural & related services,
10025847,RCS INCLUSIVE DESIGN CONSULTANCY,542355,OTHER PROFESSIONAL FEES,5108516405,2970.00,2015-08-21,Development & Environment,Planning Policy,
10025895,SYSTEMS SUPPORTED LTD T/A TELEFONIX,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029516,2964.61,2015-08-03,Development & Environment,Capital,
10024505,SPITFIRE NETWORK SERVICES LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029801,2964.00,2015-08-17,Development & Environment,Capital,
10024333,CFL BUSINESS,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029452,2959.20,2015-08-03,Development & Environment,Capital,
10024333,CFL BUSINESS,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029450,2952.83,2015-08-03,Development & Environment,Capital,
10024333,CFL BUSINESS,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029485,2952.83,2015-08-03,Development & Environment,Capital,
10024333,CFL BUSINESS,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029731,2952.83,2015-08-13,Development & Environment,Capital,
10024333,CFL BUSINESS,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029733,2952.83,2015-08-13,Development & Environment,Capital,
10017714,ZEN INTERNET,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029354,2951.77,2015-07-30,Development & Environment,Capital,
10017714,ZEN INTERNET,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029386,2951.77,2015-07-30,Development & Environment,Capital,
10025145,T-TECH OR TEACHERTECH,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029827,2950.00,2015-08-17,Development & Environment,Capital,
10025145,T-TECH OR TEACHERTECH,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029828,2950.00,2015-08-17,Development & Environment,Capital,
10025158,EASYNET GLOBAL SERVICES LIMITED,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029406,2950.00,2015-07-30,Development & Environment,Capital,
10025554,TEMPURA COMMUNICATIONS LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029347,2950.00,2015-07-30,Development & Environment,Capital,
10025907,SCANLITE VISUAL COMMUNICATIONS LTD,502020,CONSULTANTS (CONTRACTORS),5108473554,2932.00,2015-07-28,Communities and Intelligence,Cultural & related services,
10024342,VOLCERA,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029631,2929.00,2015-08-07,Development & Environment,Capital,
13002562,C-ELECT ASSOCIATES LTD,510001,EXTERNAL BUILDING MAINTENANCE,5108519158,2925.50,2015-08-12,Housing & Land,Housing & Land Services,
10016694,BOW TIE,510700,OFFICE CLEANING,5108510442,2914.00,2015-07-31,Resources,Support Costs,
10022678,EXCELL BUSINESS SYSTEMS LIMITED,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029319,2900.00,2015-07-27,Development & Environment,Capital,
10024395,FUSION MEDIA NETWORKS LIMITED,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029368,2900.00,2015-07-30,Development & Environment,Capital,
10022222,UTILITY CONNECTIONS,542002,CONSULTANCY-PROJECT MANAGEMENT,5108513037,2900.00,2015-08-03,Housing & Land,Housing & Land Services,
10025158,EASYNET GLOBAL SERVICES LIMITED,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029788,2899.00,2015-08-17,Development & Environment,Capital,
10022678,EXCELL BUSINESS SYSTEMS LIMITED,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029298,2891.25,2015-07-27,Development & Environment,Capital,
10022678,EXCELL BUSINESS SYSTEMS LIMITED,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029315,2891.25,2015-07-27,Development & Environment,Capital,
10024677,CERBERUS NETWORKS LIMITED,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029558,2890.00,2015-08-03,Development & Environment,Capital,
10025158,EASYNET GLOBAL SERVICES LIMITED,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029561,2886.13,2015-08-03,Development & Environment,Capital,
10024505,SPITFIRE NETWORK SERVICES LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029608,2864.00,2015-08-07,Development & Environment,Capital,
10024296,FLUIDATA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029817,2850.00,2015-08-17,Development & Environment,Capital,
10025895,SYSTEMS SUPPORTED LTD T/A TELEFONIX,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029502,2850.00,2015-08-03,Development & Environment,Capital,
10024505,SPITFIRE NETWORK SERVICES LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029370,2848.00,2015-07-30,Development & Environment,Capital,
10024342,VOLCERA,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029809,2836.00,2015-08-17,Development & Environment,Capital,
10025234,IT CLINIC,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029821,2820.00,2015-08-17,Development & Environment,Capital,
10024395,FUSION MEDIA NETWORKS LIMITED,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029648,2800.00,2015-08-07,Development & Environment,Capital,
10024546,FOCUS GROUP,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029317,2800.00,2015-07-27,Development & Environment,Capital,
10024596,VIRTUAL1 LIMITED,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029393,2800.00,2015-07-30,Development & Environment,Capital,
10024869,VELOCITY 1 LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029617,2800.00,2015-08-07,Development & Environment,Capital,
10024869,VELOCITY 1 LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029618,2800.00,2015-08-07,Development & Environment,Capital,
10024869,VELOCITY 1 LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029619,2800.00,2015-08-07,Development & Environment,Capital,
10024869,VELOCITY 1 LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029620,2800.00,2015-08-07,Development & Environment,Capital,
10024869,VELOCITY 1 LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029623,2800.00,2015-08-07,Development & Environment,Capital,
10024869,VELOCITY 1 LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029625,2800.00,2015-08-07,Development & Environment,Capital,
10024869,VELOCITY 1 LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029627,2800.00,2015-08-07,Development & Environment,Capital,
10025616,DATAPHONE COMMUNICATIONS LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029814,2800.00,2015-08-17,Development & Environment,Capital,
10025872,BESPOKE TELECOMS LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029377,2800.00,2015-07-30,Development & Environment,Capital,
10026118,ONTHECLOUD IT LTD.,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029823,2800.00,2015-08-19,Development & Environment,Capital,
14000615,CAPITA SYMONDS LTD,542002,CONSULTANCY-PROJECT MANAGEMENT,5108513764,2800.00,2015-08-19,Housing & Land,Housing & Land Services,
10024505,SPITFIRE NETWORK SERVICES LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029798,2799.00,2015-08-17,Development & Environment,Capital,
10024505,SPITFIRE NETWORK SERVICES LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029710,2776.00,2015-08-13,Development & Environment,Capital,
10017245,OCS CATERING,531010,CATERERS SERVICE CHARGES,5108506897,2772.90,2015-07-27,Communities and Intelligence,Childrens and education services,
10026115,BUSINESS TELEPHONY LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029812,2768.00,2015-08-19,Development & Environment,Capital,
10025146,ASYOUNEED.COM,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029517,2750.00,2015-08-03,Development & Environment,Capital,
10025146,ASYOUNEED.COM,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029518,2750.00,2015-08-03,Development & Environment,Capital,
10025146,ASYOUNEED.COM,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029519,2750.00,2015-08-03,Development & Environment,Capital,
10025146,ASYOUNEED.COM,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029520,2750.00,2015-08-03,Development & Environment,Capital,
10025146,ASYOUNEED.COM,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029562,2750.00,2015-08-03,Development & Environment,Capital,
10025158,EASYNET GLOBAL SERVICES LIMITED,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029355,2750.00,2015-07-30,Development & Environment,Capital,
10024452,VENUS BUSINESS COMMUNICATIONS,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029438,2700.00,2015-08-03,Development & Environment,Capital,
10024452,VENUS BUSINESS COMMUNICATIONS,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029440,2700.00,2015-08-03,Development & Environment,Capital,
10024452,VENUS BUSINESS COMMUNICATIONS,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029441,2700.00,2015-08-03,Development & Environment,Capital,
10024452,VENUS BUSINESS COMMUNICATIONS,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029604,2700.00,2015-08-07,Development & Environment,Capital,
10024452,VENUS BUSINESS COMMUNICATIONS,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029709,2700.00,2015-08-13,Development & Environment,Capital,
10024452,VENUS BUSINESS COMMUNICATIONS,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029716,2700.00,2015-08-13,Development & Environment,Capital,
10024452,VENUS BUSINESS COMMUNICATIONS,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029718,2700.00,2015-08-13,Development & Environment,Capital,
10024452,VENUS BUSINESS COMMUNICATIONS,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029805,2700.00,2015-08-17,Development & Environment,Capital,
10024452,VENUS BUSINESS COMMUNICATIONS,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029806,2700.00,2015-08-17,Development & Environment,Capital,
10024452,VENUS BUSINESS COMMUNICATIONS,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029807,2700.00,2015-08-17,Development & Environment,Capital,
10024452,VENUS BUSINESS COMMUNICATIONS,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029484,2700.00,2015-08-03,Development & Environment,Capital,
10024452,VENUS BUSINESS COMMUNICATIONS,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029545,2700.00,2015-08-03,Development & Environment,Capital,
10024452,VENUS BUSINESS COMMUNICATIONS,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029549,2700.00,2015-08-03,Development & Environment,Capital,
10024452,VENUS BUSINESS COMMUNICATIONS,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029550,2700.00,2015-08-03,Development & Environment,Capital,
10024452,VENUS BUSINESS COMMUNICATIONS,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029742,2700.00,2015-08-13,Development & Environment,Capital,
10024452,VENUS BUSINESS COMMUNICATIONS,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029747,2700.00,2015-08-13,Development & Environment,Capital,
10025253,LONDON CENTRAL COMMUNICATIONS LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029403,2700.00,2015-07-30,Development & Environment,Capital,
10024505,SPITFIRE NETWORK SERVICES LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029800,2699.00,2015-08-17,Development & Environment,Capital,
12000113,ANALYSYS MASON,542000,MANAGEMENT & SUPPORT CONSULTANCY,5108511602,2680.00,2015-08-11,Development & Environment,Economic Development,
10024656,INSPIRE!,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108510823,2654.72,2015-07-30,Communities and Intelligence,Childrens and education services,
10025956,ITS TECHNOLOGY GROUP,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029715,2650.00,2015-08-13,Development & Environment,Capital,
10025956,ITS TECHNOLOGY GROUP,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029719,2650.00,2015-08-13,Development & Environment,Capital,
10025956,ITS TECHNOLOGY GROUP,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029720,2650.00,2015-08-13,Development & Environment,Capital,
10025956,ITS TECHNOLOGY GROUP,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029737,2650.00,2015-08-13,Development & Environment,Capital,
10025956,ITS TECHNOLOGY GROUP,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029741,2650.00,2015-08-13,Development & Environment,Capital,
10003560,EVERSHEDS,542300,LEGAL FEES,5108509348,2631.20,2015-07-30,Housing & Land,Housing & Land Services,
10022683,RSPH,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108529510,2625.00,2015-08-21,Communities and Intelligence,Public Health,
10021584,AIR MONITORS LTD,510000,BUILDING MAINTENANCE & REPAIRS,5108501612,2620.00,2015-07-27,Housing & Land,Housing & Land Services,
10026052,ONEGA LIMITED,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029402,2600.00,2015-07-30,Development & Environment,Capital,
10025379,XCOMMNET LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029309,2592.00,2015-07-27,Development & Environment,Capital,
10024290,MIDLANDHR,542002,CONSULTANCY-PROJECT MANAGEMENT,5108421314,2544.00,2015-07-28,Resources,Support Costs,
10019417,TOUCH OF GINGER LTD,540027,PRINTING FOR MARKETING MATERIALS,5108503940,2530.00,2015-08-05,Communities and Intelligence,Cultural & related services,
10011017,CORPORATE DOCUMENT SERVICES LTD,540027,PRINTING FOR MARKETING MATERIALS,5108499298,2524.20,2015-08-11,External Affairs,Cultural & related services,
10024667,TRINSIC LIMITED,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029613,2500.00,2015-08-07,Development & Environment,Capital,
10025427,TIMICO,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029602,2500.00,2015-08-07,Development & Environment,Capital,
10025682,BEYOND TELECOMMUNICATIONS LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029586,2500.00,2015-08-07,Development & Environment,Capital,
10025936,SALIMA KHATUN,542051,CONSULTANCY-COMMISSIONED REPORT,5108511397,2500.00,2015-07-31,Assembly & Secretariat,Corporate and democratic core,
10024432,SMARTINFO LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029323,2490.00,2015-07-27,Development & Environment,Capital,
10024915,WIDE HORIZONS OUTDOOR EDU. TRUST,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108519525,2465.00,2015-08-11,Communities and Intelligence,Community Development,
10025872,BESPOKE TELECOMS LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029392,2450.00,2015-07-30,Development & Environment,Capital,
10017470,COMPUTACENTER,536300,COMPUTER HARDWARE,5108506028,2436.60,2015-08-17,Resources,Support Costs,
10025180,THE COMMS GUYS LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029378,2420.00,2015-07-30,Development & Environment,Capital,
10024501,GINGER TRAINING & COACHING LTD,504200,STAFF TRAINING,5108500841,2400.00,2015-08-12,Communities and Intelligence,Public Health,
10017470,COMPUTACENTER,536510,SOFTWARE MAINTENANCE,5108487296,2396.88,2015-07-27,Resources,Support Costs,
10026115,BUSINESS TELEPHONY LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029813,2389.00,2015-08-19,Development & Environment,Capital,
10024505,SPITFIRE NETWORK SERVICES LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029503,2384.00,2015-08-03,Development & Environment,Capital,
10025838,VIROCOM LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029808,2279.00,2015-08-17,Development & Environment,Capital,
14000000,HAYS SPECIALIST RECRUITMENT LTD,542100,IT CONSULTANCY,5108493372,2278.15,2015-07-29,Resources,Support Costs,
14000000,HAYS SPECIALIST RECRUITMENT LTD,542100,IT CONSULTANCY,5108506646,2278.15,2015-08-12,Resources,Support Costs,
14000000,HAYS SPECIALIST RECRUITMENT LTD,542100,IT CONSULTANCY,5108511992,2278.15,2015-08-19,Resources,Support Costs,
10013716,PURE,540031,MONITORING OF PR AND SOCIAL MEDIA,5108511514,2250.00,2015-08-19,External Affairs,Support Costs,
18000202,HARROW COUNCIL,544077,HSG GRANTS TO LOCAL AUTHORITIES,1900029675,2250.00,2015-08-11,Housing,Capital,
11000019,BRITISH GAS BUSINESS,510100,ELECTRICITY,1900028800,2178.62,2015-07-29,Resources,Support Costs,
10017470,COMPUTACENTER,536300,COMPUTER HARDWARE,5108488715,2155.36,2015-07-28,Communities and Intelligence,Cultural & related services,
10017245,OCS CATERING,531010,CATERERS SERVICE CHARGES,5108510496,2151.70,2015-07-29,External Affairs,Community Development,
10024395,FUSION MEDIA NETWORKS LIMITED,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029349,2150.00,2015-07-30,Development & Environment,Capital,
10024452,VENUS BUSINESS COMMUNICATIONS,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029629,2150.00,2015-08-07,Development & Environment,Capital,
10017690,MEDIAEDGE:CIA UK LTD T/A MEC:ACTIVE,540018,SOCIAL MEDIA AND DIGITAL ADVERTISING SPACE,5108499100,2147.45,2015-08-05,Communities and Intelligence,Community Development,
10024857,CTI DIGITAL,542100,IT CONSULTANCY,5108505439,2138.00,2015-07-29,Resources,Support Costs,
10007901,OVE ARUP & PARTNERS LTD,542355,OTHER PROFESSIONAL FEES,5108494411,2125.00,2015-07-28,Development & Environment,Economic Development,
10021794,PHAR PARTNERSHIPS,542002,CONSULTANCY-PROJECT MANAGEMENT,5108501618,2100.00,2015-07-28,Communities and Intelligence,Cultural & related services,
10026047,NATALKA DESIGN LTD,540027,PRINTING FOR MARKETING MATERIALS,5108525734,2100.00,2015-08-19,Communities and Intelligence,Community Development,
13002562,C-ELECT ASSOCIATES LTD,510000,BUILDING MAINTENANCE & REPAIRS,5108505249,2092.50,2015-07-29,Housing & Land,Housing & Land Services,
10017245,OCS CATERING,531010,CATERERS SERVICE CHARGES,5108519759,2085.60,2015-08-14,"Development, Enterprise & Environment",Cultural & related services,
10021881,MASK DOCUMENTS LTD,533000,PRINTING,5108528153,2060.00,2015-08-19,Development & Environment,Economic Development,
10007464,CROWN WORLDWIDE LTD,533040,DOCUMENT ARCHIVE & STORAGE,5108519114,2041.07,2015-08-10,Resources,Support Costs,
10020189,URBAN BEINGS LIMITED,540015,PRODUCTION ARTWORK AND DESIGN FOR MARKETING,5108519526,2020.00,2015-08-11,Development & Environment,Development Control,
10020189,URBAN BEINGS LIMITED,540015,PRODUCTION ARTWORK AND DESIGN FOR MARKETING,5108528438,2000.00,2015-08-21,Development & Environment,Development Control,
10023400,SPACEHIVE,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108411690,2000.00,2015-08-10,Communities and Intelligence,Community Development,
10023532,SELFLESS,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108505956,2000.00,2015-08-05,Communities and Intelligence,Community Development,
10024452,VENUS BUSINESS COMMUNICATIONS,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029318,2000.00,2015-07-27,Development & Environment,Capital,
10017690,MEDIAEDGE:CIA UK LTD T/A MEC:ACTIVE,540031,MONITORING OF PR AND SOCIAL MEDIA,5108499098,1990.37,2015-08-05,External Affairs,Corporate and democratic core,
10016714,CALYX MANAGED SERVICES LTD,542100,IT CONSULTANCY,5108491788,1990.00,2015-08-03,Resources,Capital,
10017690,MEDIAEDGE:CIA UK LTD T/A MEC:ACTIVE,540014,AGENCY FEES PAID TO MARKETING AGENCIES,5108428627,1975.83,2015-08-04,Communities and Intelligence,Community Development,
14000615,CAPITA SYMONDS LTD,542002,CONSULTANCY-PROJECT MANAGEMENT,5108511308,1971.38,2015-07-30,Housing & Land,Housing & Land Services,
10024505,SPITFIRE NETWORK SERVICES LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029825,1950.00,2015-08-17,Development & Environment,Capital,
10007464,CROWN WORLDWIDE LTD,533040,DOCUMENT ARCHIVE & STORAGE,5108519636,1909.28,2015-08-12,Resources,Support Costs,
10024290,MIDLANDHR,536000,MANAGE IT SERVICES,5108506362,1908.00,2015-07-27,Resources,Support Costs,
10025379,XCOMMNET LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029312,1897.00,2015-07-27,Development & Environment,Capital,
10025379,XCOMMNET LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029313,1897.00,2015-07-27,Development & Environment,Capital,
10015031,CREATIVE X LIMITED,540015,PRODUCTION ARTWORK AND DESIGN FOR MARKETING,5108512114,1892.00,2015-08-06,Communities and Intelligence,Cultural & related services,
10002966,ARCO,530010,EQUIPMENT REPAIRS & MAINTENANCE,5108524672,1868.13,2015-08-19,Communities and Intelligence,Community Development,
10026115,BUSINESS TELEPHONY LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029811,1850.00,2015-08-19,Development & Environment,Capital,
10025653,RUSS LTD,544078,HSG GRANTS TO NON-REGISTERED PROVIDERS,5108513780,1824.00,2015-08-04,Housing,Housing services,
10000483,NOVACROFT DIRECT LTD,542355,OTHER PROFESSIONAL FEES,5108504284,1800.00,2015-08-11,Development & Environment,Economic Development,
