Vendor ID,Vendor Name,Cost Element,Expenditure Account Code Description,Document No,Amount,Clearing Date
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5108148914,412.44,2014-05-22,412,,,
14000522,ADVANTAGE PROFESSIONAL UK LIMITED,502000,Agency Staff,5108153358,408.98,2014-05-23,409,,,
10014124,CBRE LIMITED,542000,Management & Support Consultancy,5108150130,403.32,2014-05-20,403,,,
10000547,WRAGGE LAWRENCE GRAHAM & CO LLP,542300,Legal Fees,5108148640,400.00,2014-05-19,400,,,
10012289,JAMES O JENKINS,540100,Photography & Video,5108137465,400.00,2014-05-06,400,,,
10000135,OFFICE DEPOT UK LTD,536300,Computer Hardware,5108123676,399.16,2014-05-01,399,,,
10006519,BSI MANAGEMENT SYSTEMS,533100,Publications & Periodicals,5108118878,388.00,2014-05-07,388,,,
15050001,CHILD IN THE CITY FOUNDATION,504210,Conferences & Seminars,1900020107,378.58,2014-05-16,379,,,
10017245,OCS CATERING,531010,Caterers Service Charges,5108141171,376.40,2014-05-07,376,,,
10020436,SECUREDATA EUROPE LIMITED,536300,Computer Hardware,5108137522,375.00,2014-05-06,375,,,
10010582,GOVNET COMMUNICATIONS,504200,Staff Training,5108119156,355.00,2014-05-13,355,,,
10003560,EVERSHEDS,542000,Management & Support Consultancy,5108128922,350.00,2014-04-28,350,,,
10012289,JAMES O JENKINS,540100,Photography & Video,5108143392,350.00,2014-05-14,350,,,
10014124,CBRE LIMITED,542000,Management & Support Consultancy,5108140341,350.00,2014-05-06,350,,,
10017322,SERVOCA SECURE SOLUTIONS,530010,Equipment Repairs & Maintenance,5108128201,348.74,2014-05-01,349,,,
10006520,LOCAL GOVERNMENT ASSOCIATION,504200,Staff Training,5108137140,345.00,2014-04-30,345,,,
10017470,COMPUTACENTER,536300,Computer Hardware,5108134210,342.08,2014-05-21,342,,,
10019255,WORKPLACE OPTIONS,504500,Staff Welfare Benefits,5108141573,320.00,2014-05-08,320,,,
10017245,OCS CATERING,531010,Caterers Service Charges,5108140323,305.65,2014-05-06,306,,,
10006303,SWETS INFORMATION SERVICES,533100,Publications & Periodicals,5108125456,302.67,2014-04-29,303,,,
10017245,OCS CATERING,531010,Caterers Service Charges,5108141173,302.40,2014-05-07,302,,,
14000796,GEL APPOINTMENTS,502000,Agency Staff,5108140419,300.48,2014-05-08,300,,,
10016709,BYWATERS (LEYTON) LIMITED,510710,Non Recyclable Waste Disposal/Refuse Collection,5108116973,300.22,2014-05-08,300,,,
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5108137691,294.60,2014-05-07,295,,,
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5108141787,294.60,2014-05-08,295,,,
10000135,OFFICE DEPOT UK LTD,533010,Stationery,5108131397,291.07,2014-05-01,291,,,
10019522,PINNACLE PSG,535020,"Mobile Phone Line Rent, Calls & Equipment",5108149265,276.08,2014-05-23,276,,,
10023049,BAKER GOODCHILD DM LIMITED,540029,Storage And Distribution Of Publicity Materials,5108133173,275.06,2014-04-30,275,,,
10016982,KOIS MIAH,542000,Management & Support Consultancy,5108119446,275.00,2014-04-30,275,,,
10000135,OFFICE DEPOT UK LTD,533010,Stationery,5108118951,274.66,2014-04-29,275,,,
14000796,GEL APPOINTMENTS,502000,Agency Staff,5108128264,272.31,2014-05-06,272,,,
10017245,OCS CATERING,531010,Caterers Service Charges,5108141166,272.00,2014-05-07,272,,,
14000522,ADVANTAGE PROFESSIONAL UK LIMITED,502000,Agency Staff,5108153354,269.56,2014-05-23,270,,,
10017470,COMPUTACENTER,536300,Computer Hardware,5108126092,257.56,2014-05-07,258,,,
10000245,JONES YARRELL & CO LTD,533100,Publications & Periodicals,5108115086,255.91,2014-04-28,256,,,
10016982,KOIS MIAH,540200,Marketing Design & Artwork,5108133519,250.00,2014-05-21,250,,,
12001649,BRAY LEINO LTD,504200,Staff Training,5108137755,250.00,2014-05-23,250,,,
12001649,BRAY LEINO LTD,504200,Staff Training,5108124456,250.00,2014-04-28,250,,,
12002344,WEBCREDIBLE,504200,Staff Training,5108133487,250.00,2014-04-28,250,,,
14000685,CUK SECURITY SERVICES,510025,Security Services (Guards),5108116992,(486.86),2014-05-19,487,,,
10000043,SPECIALIST COMPUTER CENTRES LTD,536300,Computer Hardware,5108121180,(492.19),2014-04-28,492,,,
10012954,THE SECURITY WATCHDOG LTD,504020,Recruitment Agency Fees,5108142666,(500.00),2014-05-09,500,,,
14000685,CUK SECURITY SERVICES,510025,Security Services (Guards),5108116993,(561.80),2014-05-19,562,,,
10022064,PRECISE MEDIA MONITORING LTD,540031,Monitoring Of PR And Social Media,5108128358,(750.00),2014-04-28,750,,,
10001496,THOMSON REUTERS (PROFESSIONAL),533100,Publications & Periodicals,5108140656,(814.00),2014-05-07,814,,,
10002527,XEROX (UK) LTD,536300,Computer Hardware,5108119407,"(1,801.53)",2014-05-09,1802,,,
10022064,PRECISE MEDIA MONITORING LTD,540700,Public Affairs & Media Relations,5108128347,"(5,395.97)",2014-04-28,5396,,,
14000615,CAPITA SYMONDS LTD,542000,Management & Support Consultancy,5108129135,"(6,552.14)",2014-04-28,6552,,,
10017690,MEDIAEDGE:CIA UK LTD,540000,Advertising,5108138669,"(10,531.15)",2014-05-21,10531,,,
10022324,CLIMATE ENERGY SERVICES LTD,550010,Contracted Services Buildings,5108134449,"(26,188.55)",2014-04-29,26189,,,
10022324,CLIMATE ENERGY SERVICES LTD,550010,Contracted Services Buildings,5108134443,"(43,417.51)",2014-04-29,43418,,,
