Directotate,Service,Supplier,Order,Invoice Line Value (net of VAT),Account
People,Adults Social Care,HAYS SPECIALIST SERVICES,3050606,962,Agency Staff Costs - Non Teaching
People,Adults Social Care,HCL SOCIAL CARE LTD,3053362,1073.00,Agency Staff Costs - Non Teaching
People,Adults Social Care,HCL SOCIAL CARE LTD,3052282,870,Agency Staff Costs - Non Teaching
People,Adults Social Care,HCL SOCIAL CARE LTD,3051060,884.5,Agency Staff Costs - Non Teaching
People,Adults Social Care,HCL SOCIAL CARE LTD,3051060,826.5,Agency Staff Costs - Non Teaching
People,Adults Social Care,HCL SOCIAL CARE LTD,3051060,870,Agency Staff Costs - Non Teaching
People,Adults Social Care,HCL SOCIAL CARE LTD,3052282,1000.50,Agency Staff Costs - Non Teaching
People,Adults Social Care,MENCAP,3053530,6027.75,Rent Of Facilities
People,Adults Social Care,MR JOSEPH O'BRIEN,3054287,1275.00,Professional Fees & Consultancy
People,Adults Social Care,NLG PARTNERS,3053860,1633.75,Professional Fees & Consultancy
People,Adults Social Care,NORTH REGIONAL ASSOC FOR SENSORY SUPPORT,3053971,1116.83,Advocacy
People,Adults Social Care,REACH OUT CARE LIMITED NO 2 A/C,0,3228.31,Residential
People,Adults Social Care,REED SPECIALIST RECRUITMENT LTD,3047748,915,Agency Staff Costs - Non Teaching
People,Adults Social Care,REED SPECIALIST RECRUITMENT LTD,3047748,855,Agency Staff Costs - Non Teaching
People,Adults Social Care,REED SPECIALIST RECRUITMENT LTD,3047748,967.5,Agency Staff Costs - Non Teaching
People,Adults Social Care,ROYAL NATIONAL INSTITUTE BLIND,3052290,700,Books
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3051076,1087.50,Agency Staff Costs - Non Teaching
People,Adults Social Care,STEEL UNIQUE FABRICATIONS,3050272,527.98,Client Home Adaptations - Private Housing
People,Adults Social Care,THYSSENKRUPP ENCASA LIMITED,3045566,1119.28,Private Contractors
People,Adults Social Care,TYNETEC LTD,3052188,1522.62,Equipment
People,Adults Social Care,TYNETEC LTD,3052847,738.2,Equipment
People,Childrens Social Care,1AB TAXIS LTD,3044490,736,Contract Hire
People,Childrens Social Care,1AB TAXIS LTD,3044466,1210.88,Contract Hire
People,Childrens Social Care,1ABC RADIO TAXIS (COLLECTING SERVICE),3044491,527,Contract Hire
People,Childrens Social Care,1ABC RADIO TAXIS (COLLECTING SERVICE),3044418,1052.00,Contract Hire
People,Childrens Social Care,1ABC RADIO TAXIS (COLLECTING SERVICE),3044418,1112.00,Contract Hire
People,Childrens Social Care,ACORN CARE (NE) LIMITED,3051554,12953.58,External Placements
People,Childrens Social Care,ACORN CARE (UK) LIMITED,3051553,12953.58,External Placements
People,Childrens Social Care,ACORN CARE (UK) LIMITED,3052232,12535.72,External Placements
People,Childrens Social Care,ACORN CARE (UK) LIMITED,3052232,19221.43,External Placements
People,Childrens Social Care,ADOPTION MATTERS NORTHWEST,0,750,Materials
People,Childrens Social Care,ADVANCED CHILD CARE ASSESSMENTS LIMITED,3051565,13285.67,External Placements
People,Childrens Social Care,ADVANCED CHILD CARE ASSESSMENTS LIMITED,3052954,21921.34,Independent Placements
People,Childrens Social Care,ADVANCED CHILD CARE ASSESSMENTS LIMITED,3051565,12857.10,External Placements
People,Childrens Social Care,ANYTIME TRAVEL OF DARLINGTON,3044518,640,Contract Hire
People,Childrens Social Care,ARTEMIS SUPPORT LTD,3051555,12800.00,External Placements
People,Childrens Social Care,BETA NORTH LIMITED,3051487,3400.00,External Placements
People,Childrens Social Care,BETA NORTH LIMITED,3053563,2310.00,External Placements
People,Childrens Social Care,BETA NORTH LIMITED,3053563,3080.00,External Placements
People,Childrens Social Care,BUSY BEES CHILDRENS DAY NURSERY,3053988,776.88,Childcare Costs
People,Childrens Social Care,BUSY BEES CHILDRENS DAY NURSERY,3053987,776.88,Childcare Costs
People,Childrens Social Care,CITY AND GUILDS,0,682,Exam Fees
People,Childrens Social Care,COLIN MORRIS,3052456,951.79,Professional Fees & Consultancy
People,Childrens Social Care,COMPASS ROYSTON TRAVEL LTD,3044596,532,Contract Hire
People,Childrens Social Care,COMPASS ROYSTON TRAVEL LTD,3044597,1595.52,Contract Hire
People,Childrens Social Care,COMPASS ROYSTON TRAVEL LTD,3044501,2080.00,Contract Hire
People,Childrens Social Care,COMPASS ROYSTON TRAVEL LTD,3044500,2400.00,Contract Hire
People,Childrens Social Care,CORE EDUCATION & CONSULTING,3053272,868.75,Ict Software Purchase
People,Childrens Social Care,DARLINGTON & DISTRICT YTH COMM ASS,3044827,2050.00,Contract Hire
People,Childrens Social Care,DARLINGTON & DISTRICT YTH COMM ASS,3044471,1683.20,Contract Hire
People,Childrens Social Care,DARLINGTON & DISTRICT YTH COMM ASS,3044470,1937.60,Contract Hire
People,Childrens Social Care,DARLINGTON & DISTRICT YTH COMM ASS,3044503,1755.20,Contract Hire
People,Childrens Social Care,DARLINGTON & DISTRICT YTH COMM ASS,3044469,1682.30,Contract Hire
People,Childrens Social Care,DARLINGTON & DISTRICT YTH COMM ASS,3052154,1702.40,Contract Hire
People,Childrens Social Care,DFW ADOPTION,0,636.5,Adoption Allowance
People,Childrens Social Care,DSG RETAIL LTD (CURRYS),3052729,724.99,Materials
People,Childrens Social Care,ENTERPRISE RENT-A-CAR,0,756,Carers Vouchers
People,Childrens Social Care,ENTERPRISE TRAVEL,3044542,1267.52,Contract Hire
People,Childrens Social Care,ENTERPRISE TRAVEL,3044504,1680.00,Contract Hire
People,Childrens Social Care,EVOLUTION CHILDREN SERVICES LIMITED,3051557,12000.00,External Placements
People,Childrens Social Care,FIONA NOONE,3053690,2715.00,Professional Fees & Consultancy
People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3051494,3653.10,External Placements
People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3051500,3330.00,External Placements
People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3053474,1776.00,External Placements
People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3053474,3330.00,External Placements
People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3051501,3653.10,External Placements
People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3052859,3330.00,External Placements
People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3051496,3690.00,External Placements
People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3051495,3690.00,External Placements
People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3051492,3690.00,External Placements
People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3051491,4601.40,External Placements
People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3051493,3480.00,External Placements
People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3051545,3690.00,External Placements
People,Childrens Social Care,FOSTER CARES LTD,3051508,780,External Placements
People,Childrens Social Care,FOSTER CARES LTD,3051503,1250.00,External Placements
People,Childrens Social Care,FOSTER CARES LTD,3051508,780,External Placements
People,Childrens Social Care,FOSTER CARES LTD,3051503,1250.00,External Placements
People,Childrens Social Care,FOSTER CARES LTD,3051504,799,External Placements
People,Childrens Social Care,FOSTER CARES LTD,3051504,799,External Placements
People,Childrens Social Care,FOSTER CARES LTD,3051508,780,External Placements
People,Childrens Social Care,FOSTER CARES LTD,3051503,1250.00,External Placements
People,Childrens Social Care,FOSTER CARES LTD,3051504,799,External Placements
People,Childrens Social Care,FOSTER CARES LTD,3051504,799,External Placements
People,Childrens Social Care,FOSTER CARES LTD,3051503,1250.00,External Placements
People,Childrens Social Care,FOSTER CARES LTD,3051508,780,External Placements
People,Childrens Social Care,FOSTERING OUTCOMES LIMITED,3051509,3360.60,External Placements
People,Childrens Social Care,FOSTERING OUTCOMES LIMITED,3051512,2263.80,External Placements
People,Childrens Social Care,FOSTERING OUTCOMES LIMITED,3051510,3024.60,External Placements
People,Childrens Social Care,FOSTERING OUTCOMES LIMITED,3051511,2383.20,External Placements
People,Childrens Social Care,FOSTERING OUTCOMES LIMITED,3051513,2263.80,External Placements
People,Childrens Social Care,FUTURES FOR CHILDREN LTD,3052860,3128.70,External Placements
People,Childrens Social Care,GARNETTS LTD,3044543,2432.00,Contract Hire
People,Childrens Social Care,GARNETTS LTD,3044505,2608.00,Contract Hire
People,Childrens Social Care,GARNETTS LTD,3044506,2208.00,Contract Hire
People,Childrens Social Care,GARNETTS LTD,3044507,2416.00,Contract Hire
People,Childrens Social Care,GARNETTS LTD,3044508,2496.00,Contract Hire
People,Childrens Social Care,GARNETTS LTD,3044509,2208.00,Contract Hire
People,Childrens Social Care,GARNETTS LTD,3044510,2496.00,Contract Hire
People,Childrens Social Care,GRIERSONS COACHES,3044512,1568.00,Contract Hire
People,Childrens Social Care,GRIERSONS COACHES,3044511,1664.00,Contract Hire
People,Childrens Social Care,GROUNDWORK NORTH EAST,0,614.68,Course Purchase
People,Childrens Social Care,GROUNDWORK NORTH EAST,0,605.94,Course Purchase
People,Childrens Social Care,GROUNDWORK NORTH EAST,0,614.68,Course Purchase
People,Childrens Social Care,HAYS ACCOUNTANCY PERSONNEL,3049999,537.42,Agency Staff Costs - Non Teaching
People,Childrens Social Care,HAYS ACCOUNTANCY PERSONNEL,3049999,534.99,Agency Staff Costs - Non Teaching
People,Childrens Social Care,I & S OLIVER,0,1036.00,Agency Staff Costs - Non Teaching
People,Childrens Social Care,I & S OLIVER,3054090,1036.00,Agency Staff Costs - Non Teaching
People,Childrens Social Care,I & S OLIVER,3054090,1036.00,Agency Staff Costs - Non Teaching
People,Childrens Social Care,I & S OLIVER,3050053,1036.00,Agency Staff Costs - Non Teaching
People,Childrens Social Care,I & S OLIVER,3050053,1036.00,Agency Staff Costs - Non Teaching
People,Childrens Social Care,I & S OLIVER,3050053,1036.00,Agency Staff Costs - Non Teaching
People,Childrens Social Care,INSIGHT DIRECT (UK) LTD,3053983,708.8,Voice Telephone Equipment
People,Childrens Social Care,J & C COACHES LTD,3044515,1960.00,Contract Hire
People,Childrens Social Care,J & C COACHES LTD,3044514,2072.00,Contract Hire
People,Childrens Social Care,J & C COACHES LTD,3044517,2097.92,Contract Hire
People,Childrens Social Care,J & C COACHES LTD,3052157,1600.00,Contract Hire
People,Childrens Social Care,J & C COACHES LTD,3044513,2392.00,Contract Hire
People,Childrens Social Care,J & C COACHES LTD,3044516,2072.00,Contract Hire
People,Childrens Social Care,J & C COACHES LTD,3044472,1594.56,Contract Hire
People,Childrens Social Care,J & C COACHES LTD,3044473,1594.56,Contract Hire
People,Childrens Social Care,J & C COACHES LTD,3044474,1594.56,Contract Hire
People,Childrens Social Care,JEFF ANDERSON COACHES LIMITED,3044493,1359.36,Contract Hire
People,Childrens Social Care,JENX LTD,3052922,2227.05,Equipment Specialist Care
People,Childrens Social Care,MEDICARE FIRST LTD,3051958,832,Agency Staff Costs - Non Teaching
People,Childrens Social Care,MEDICARE FIRST LTD,3051958,624,Agency Staff Costs - Non Teaching
People,Childrens Social Care,MEDICARE FIRST LTD,3049828,962,Agency Staff Costs - Non Teaching
People,Childrens Social Care,MEDICARE FIRST LTD,3051958,832,Agency Staff Costs - Non Teaching
People,Childrens Social Care,MEDICARE FIRST LTD,3051958,962,Agency Staff Costs - Non Teaching
People,Childrens Social Care,MICHAELS TRAVEL,3044436,614.4,Contract Hire
People,Childrens Social Care,MRS YVONNE WATSON,0,7800.00,Professional Fees & Consultancy
People,Childrens Social Care,NATIONAL FOSTERING AGENCY,3053753,1000.00,Adoption Allowance
People,Childrens Social Care,NECA SERVICES LTD,3051561,3333.33,Private Contractors
People,Childrens Social Care,NEWSQUEST (YORKSHIRE & NORTH EAST) LTD,3053989,697.5,Marketing & Advertising
People,Childrens Social Care,NEWSQUEST (YORKSHIRE & NORTH EAST) LTD,0,616.32,Marketing & Advertising
People,Childrens Social Care,NORTH EAST AUTISM SOCIETY,3051569,37717.33,External Placements
People,Childrens Social Care,NORTH EAST AUTISM SOCIETY,3053721,14753.66,Independent Placements
People,Childrens Social Care,NORTH TYNESIDE COUNCIL,3052684,2697.50,Materials
People,Childrens Social Care,NORTHERN LIFE CARE LTD,3052246,2672.52,Independent Living
People,Childrens Social Care,NORTHERN LIFE CARE LTD,3052246,3817.89,Independent Living
People,Childrens Social Care,OPEN COLLEGE NETWORK (NER),0,2299.04,Exam Fees
People,Childrens Social Care,ORCHARD CARE NORTH EAST LTD,3051547,4406.43,External Placements
People,Childrens Social Care,ORCHARD CARE NORTH EAST LTD,3051547,4264.29,External Placements
People,Childrens Social Care,ORCHARD CARE NORTH EAST LTD,3051517,1485.71,External Placements
People,Childrens Social Care,OVERLANDER MINI COACHES,3044521,2000.00,Contract Hire
People,Childrens Social Care,OVERLANDER MINI COACHES,3044520,1984.00,Contract Hire
People,Childrens Social Care,PATTISON COACH HIRE,3044546,1280.00,Contract Hire
People,Childrens Social Care,PATTISON COACH HIRE,3044522,1577.60,Contract Hire
People,Childrens Social Care,PEARTREE PROJECTS LTD,3051564,13595.23,External Placements
People,Childrens Social Care,PEARTREE PROJECTS LTD,0,13595.23,Independent Placements
People,Childrens Social Care,PIN POINT RECRUITMENT,0,900,Agency Staff Costs - Non Teaching
People,Childrens Social Care,QUEST 88 LTD,3053307,630,Equipment Specialist Care
People,Childrens Social Care,REACH OUT CARE LIMITED NO 2 A/C,3051259,3342.90,External Placements
People,Childrens Social Care,REACH OUT CARE LIMITED NO 2 A/C,3051522,2970.00,External Placements
People,Childrens Social Care,REACH OUT CARE LIMITED NO 2 A/C,3051518,2392.50,External Placements
People,Childrens Social Care,REACH OUT CARE LIMITED NO 2 A/C,3051519,2392.50,External Placements
People,Childrens Social Care,REACH OUT CARE LIMITED NO 2 A/C,3051521,2454.71,External Placements
People,Childrens Social Care,REACH OUT CARE LIMITED NO 2 A/C,3051520,3047.22,External Placements
People,Childrens Social Care,REACH OUT CARE LIMITED NO 2 A/C,3051524,2392.50,External Placements
People,Childrens Social Care,REACH OUT CARE LIMITED NO 2 A/C,3051523,2700.00,External Placements
People,Childrens Social Care,REED SPECIALIST RECRUITMENT LTD,3051881,568.5,Agency Staff Costs - Non Teaching
People,Childrens Social Care,REED SPECIALIST RECRUITMENT LTD,3051881,701.15,Agency Staff Costs - Non Teaching
People,Childrens Social Care,REED SPECIALIST RECRUITMENT LTD,3051881,701.15,Agency Staff Costs - Non Teaching
People,Childrens Social Care,REED SPECIALIST RECRUITMENT LTD,3051881,701.15,Agency Staff Costs - Non Teaching
People,Childrens Social Care,RIG SOCIAL CARE RECRUIT LTD,3054078,962,Agency Staff Costs - Non Teaching
People,Childrens Social Care,RIG SOCIAL CARE RECRUIT LTD,3054076,1036.36,Agency Staff Costs - Non Teaching
People,Childrens Social Care,RIG SOCIAL CARE RECRUIT LTD,3054077,1094.60,Agency Staff Costs - Non Teaching
People,Childrens Social Care,RIG SOCIAL CARE RECRUIT LTD,3054073,1066.00,Agency Staff Costs - Non Teaching
People,Childrens Social Care,RIG SOCIAL CARE RECRUIT LTD,3054074,962,Agency Staff Costs - Non Teaching
People,Childrens Social Care,RIG SOCIAL CARE RECRUIT LTD,3054075,832,Agency Staff Costs - Non Teaching
People,Childrens Social Care,RIG SOCIAL CARE RECRUIT LTD,3054470,962,Agency Staff Costs - Non Teaching
People,Childrens Social Care,RMS RECRUITMENT,3053670,523.44,Agency Staff Costs - Non Teaching
People,Childrens Social Care,S & R CARS LTD,3050601,736,Contract Hire
People,Childrens Social Care,S & R CARS LTD,3044498,896,Contract Hire
People,Childrens Social Care,S & R CARS LTD,3044427,1107.84,Contract Hire
People,Childrens Social Care,S & R CARS LTD,3044499,1232.00,Contract Hire
People,Childrens Social Care,S & R CARS LTD,3044594,750,Contract Hire
People,Childrens Social Care,S & R CARS LTD,3049323,900,Contract Hire
People,Childrens Social Care,S & R CARS LTD,3044593,2049.00,Contract Hire
People,Childrens Social Care,S & R CARS LTD,3044496,1286.40,Contract Hire
People,Childrens Social Care,S & R CARS LTD,3044430,640,Contract Hire
People,Childrens Social Care,S & R CARS LTD,3044495,896,Contract Hire
People,Childrens Social Care,S & R CARS LTD,3044431,992,Contract Hire
People,Childrens Social Care,S & R CARS LTD,3044497,576,Contract Hire
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3049974,721,Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3048297,999,Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3048297,999,Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3048297,999,Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3048297,999,Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3049974,714,Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3053308,666,Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3050945,962,Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3050945,962,Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3053617,531,Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3050945,780,Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3053617,695.25,Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3050945,754,Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3053617,666,Agency Staff Costs - Non Teaching
People,Childrens Social Care,ST JOHN AMBULANCE,3053483,715,Foster Carers Recruitment & Retention
People,Childrens Social Care,SUPPORTING INDEPENDENCE LIMITED,3051568,7971.43,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051527,857,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3048760,741.02,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051527,857,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051530,780,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051529,741,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051529,741,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051529,939,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051531,741.02,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051525,939,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051530,780,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051528,771.3,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051531,741.02,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051527,857,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051526,814.17,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051526,814.17,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051528,771.3,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051532,895.02,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051532,767.16,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051529,741,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051526,814.17,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051531,741.02,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051530,780,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051525,938.98,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051528,771.3,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051526,814.17,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051532,895.02,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051530,780,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051529,741,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051530,780,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051526,697.86,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051525,804.86,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051527,734.57,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051528,661.11,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051531,635.16,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051526,814.15,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051532,895.02,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051527,857.01,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051529,741,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051528,771.3,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051525,939,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051529,741,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051526,814.17,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051525,939,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051532,895.02,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051530,780,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051530,780,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051527,771.3,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051527,771.3,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051529,741,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051527,857,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3049992,540,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3049990,625.74,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3049991,693.5,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3049992,630,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051526,814.17,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3049990,521.45,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051525,939,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051525,939,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051531,741.02,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3049991,594.42,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051525,939,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3049990,730.03,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3049991,645.35,External Placements
People,Childrens Social Care,TEACHERS PENSIONS,3054643,1588.71,Pension Increase Pay
People,Childrens Social Care,TEAM FOSTERING NORTH EAST,3051537,3900.42,External Placements
People,Childrens Social Care,TEAM FOSTERING NORTH EAST,3051550,3900.42,External Placements
People,Childrens Social Care,TEAM FOSTERING NORTH EAST,3051533,3900.42,External Placements
People,Childrens Social Care,TEAM FOSTERING NORTH EAST,3051536,3900.42,External Placements
People,Childrens Social Care,TEES VALLEY YMCA LIMITED,3054023,766.36,Independent Living
People,Childrens Social Care,THE SOCIAL RESOURCE CENTRE LIMITED,0,995.34,Independent Living
People,Childrens Social Care,THE SOCIAL RESOURCE CENTRE LIMITED,0,730.4,Independent Living
People,Childrens Social Care,THE SOCIAL RESOURCE CENTRE LIMITED,0,1498.42,Client Travel Costs
People,Childrens Social Care,UNITE LTD,3053561,2196.00,Professional Fees & Consultancy
People,Childrens Social Care,UNITED TAXIS LTD,3044483,573.12,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3044482,1075.20,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3044446,565.36,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3049120,768,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3044453,566.08,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3044529,823.04,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3044484,1228.80,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3044485,643.52,Contract Hire
People,Childrens Social Care,VIRGIN MEDIA BUSINESS,0,1154.33,Telephone Costs
People,Childrens Social Care,VIRGIN MEDIA BUSINESS LIMITED,0,4471.20,Ict Hardware Purchase
People,Childrens Social Care,WITHERSLACK HALL SCHOOL LTD,3053016,70609.00,Independent Placements
People,Childrens Social Care,WITHERSLACK HALL SCHOOL LTD,3053015,70609.00,Independent Placements
People,Childrens Social Care,WRIXON CARE,0,1072.45,Materials
People,Childrens Social Care,YOUNG FOUNDATION LTD,3051540,14000.00,External Placements
People,Development & Commissioning,700 CLUB,0,21116.40,Private Contractors
People,Development & Commissioning,AGE UK DARLINGTON,0,500,Professional Fees & Consultancy
People,Development & Commissioning,ANCHOR TRUST,0,778.62,Private Contractors
People,Development & Commissioning,CARERS FEDERATION LIMITED,0,978.99,Other Supplies & Services
People,Development & Commissioning,CARERS FEDERATION LIMITED,0,1318.24,Other Supplies & Services
People,Development & Commissioning,CREATIVE SUPPORT LIMITED,0,19628.32,Private Contractors
People,Development & Commissioning,DARLINGTON YMCA FOYER,0,13876.20,Private Contractors
People,Development & Commissioning,DISC,0,8964.52,Private Contractors
People,Development & Commissioning,DISC,3043989,5000.00,Services For Carers
People,Development & Commissioning,ENDEAVOUR HOUSING ASSOCIATION,0,1525.14,Private Contractors
People,Development & Commissioning,FOUR SEASONS HEALTHCARE-HUNTERCOMBE CENTRE SUNDERLAND,3054623,4950.00,Residential
People,Development & Commissioning,FOUR SEASONS HEALTHCARE-HUNTERCOMBE CENTRE SUNDERLAND,3054624,4714.29,Residential
People,Development & Commissioning,HANOVER HOUSING ASSOCIATION,0,1038.08,Private Contractors
People,Development & Commissioning,HEALTHWATCH DARLINGTON,3053986,10974.75,Other Supplies & Services
People,Development & Commissioning,HEALTHWATCH DARLINGTON,3053986,10974.75,Other Supplies & Services
People,Development & Commissioning,HEALTHWATCH DARLINGTON,3053986,10974.75,Other Supplies & Services
People,Development & Commissioning,INSIGHT DIRECT (UK) LTD,3053196,710.78,Ict Hardware Purchase
People,Development & Commissioning,KEYRING LIVING SUPPORT NETWORK,0,2581.12,Private Contractors
People,Development & Commissioning,MOBILE ADVICE CO OP COMMUNITY INTEREST CO.,3051146,10800.00,Consultancy Fees
People,Development & Commissioning,MOTT MACDONALD,3053744,11550.00,Professional Fees & Consultancy
People,Development & Commissioning,NECA SERVICES LTD,3051628,116230.99,Private Contractors
People,Development & Commissioning,NECA SERVICES LTD,3051562,3547.08,Private Contractors
People,Development & Commissioning,PHOENIX SOFTWARE LTD,3053328,548.44,Ict Software Purchase
People,Development & Commissioning,PLACES FOR PEOPLE HOMES,3054100,600,Employee Training Course Costs
People,Development & Commissioning,RICHMOND FELLOWSHIP,0,9555.00,Private Contractors
People,Development & Commissioning,SANCTUARY SUPPORTED LIVING,0,10516.08,Private Contractors
People,Development & Commissioning,ST JOHN AMBULANCE,3049541,1360.00,Employee Training Course Costs
People,Development & Commissioning,ST JOHN AMBULANCE,3049541,1360.00,Employee Training Course Costs
People,Development & Commissioning,STONHAM HOUSING ASSOCIATION,0,6480.00,Private Contractors
People,Development & Commissioning,TEES VALLEY HOUSING LTD,0,11042.20,Private Contractors
People,Development & Commissioning,WATERSTONE'S,3047679,675,Books
Balance Sheet,Balance Sheet,HALFORDS,3054097,9925.00,General Debits
Balance Sheet,Balance Sheet,KIDDIVOUCHERS LTD,0,13291.00,General Debits
