,,Directotate,Service,Supplier,Order,Invoice Line Value (net of VAT),Account
INSERTED DETAIL,,People,Adults Social Care,BARNARDO'S,0,555.84,Respite
INSERTED DETAIL,,People,Adults Social Care,BARNARDO'S,0,2130.30,Residential
INSERTED DETAIL,,People,Adults Social Care,BARNARDO'S,0,4322.33,Residential
INSERTED DETAIL,,People,Adults Social Care,BARNARDO'S,0,4182.90,Residential
INSERTED DETAIL,,People,Adults Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,3072075,2408.44,Services For Carers
INSERTED DETAIL,,People,Adults Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,3072074,1140.00,Services For Carers
INSERTED DETAIL,,People,Adults Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,3072076,898.86,Services For Carers
INSERTED DETAIL,,People,Adults Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,3072073,3627.00,Services For Carers
INSERTED DETAIL,,People,Adults Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,3072079,3955.75,Services For Carers
INSERTED DETAIL,,People,Adults Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,3072077,4107.50,Services For Carers
INSERTED DETAIL,,People,Adults Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,3072078,1635.00,Services For Carers
INSERTED DETAIL,,People,Adults Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,3069521,3165.75,Advocacy
INSERTED DETAIL,,People,Adults Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,3069520,2679.05,Advocacy
INSERTED DETAIL,,People,Adults Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,3071164,4166.25,Services For Carers
INSERTED DETAIL,,People,Adults Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,3069873,4166.25,Services For Carers
INSERTED DETAIL,,People,Adults Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,0,3780.00,Projects
INSERTED DETAIL,,People,Adults Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,0,3180.00,Projects
INSERTED DETAIL,,People,Adults Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,0,3300.00,Projects
INSERTED DETAIL,,People,Adults Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,0,3840.00,Projects
INSERTED DETAIL,,People,Adults Social Care,DARLINGTON MIND,3072080,4070.00,Services For Carers
INSERTED DETAIL,,People,Adults Social Care,DARLINGTON MIND,3072080,4070.00,Services For Carers
INSERTED DETAIL,,People,Adults Social Care,DE-POEL,0,846.94,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adults Social Care,DE-POEL,0,553.15,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adults Social Care,DE-POEL,0,984.73,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adults Social Care,DE-POEL,0,1068.21,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adults Social Care,DE-POEL,0,503.55,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adults Social Care,DE-POEL,0,1144.78,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adults Social Care,DE-POEL,0,1197.69,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adults Social Care,DE-POEL,0,1070.04,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adults Social Care,DE-POEL,0,894.88,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adults Social Care,GREEN LINK (NORTH EAST),3066223,840,External Courier Service
INSERTED DETAIL,,People,Adults Social Care,MEDeQUIP,3072317,82111.28,Occupational Therapy Equipment
INSERTED DETAIL,,People,Adults Social Care,MENCAP,3071391,6027.75,Rent Of Facilities
INSERTED DETAIL,,People,Adults Social Care,MISS REBECCA STOKES-HERBST,3072843,500,Professional Fees & Consultancy
INSERTED DETAIL,,People,Adults Social Care,MR CHARLES MCCAIN,3072841,540,Professional Fees & Consultancy
INSERTED DETAIL,,People,Adults Social Care,MR JOHN O'SULLIVAN,3072318,750,Professional Fees & Consultancy
INSERTED DETAIL,,People,Adults Social Care,PRISM MEDICAL UK,3071013,2370.80,Occupational Therapy Equipment
INSERTED DETAIL,,People,Adults Social Care,ST TERESAS HOSPICE,3072088,725.76,Services For Carers
INSERTED DETAIL,,People,Childrens Social Care,ACORN CARE (NE) LIMITED,3068439,12535.72,External Placements
INSERTED DETAIL,,People,Childrens Social Care,ACORN CARE (UK) LIMITED,3065184,12535.72,External Placements
INSERTED DETAIL,,People,Childrens Social Care,ALL CLEAR PEST CONTROL,3072527,500,Pest Control
INSERTED DETAIL,,People,Childrens Social Care,ARTEMIS SUPPORT LTD,3065187,12800.00,External Placements
INSERTED DETAIL,,People,Childrens Social Care,BARNARDO'S,3064834,4015.12,External Placements
INSERTED DETAIL,,People,Childrens Social Care,BARNARDO'S,3064829,3053.50,External Placements
INSERTED DETAIL,,People,Childrens Social Care,BARNARDO'S,3064829,3053.50,External Placements
INSERTED DETAIL,,People,Childrens Social Care,BARNARDO'S,3064830,4140.36,External Placements
INSERTED DETAIL,,People,Childrens Social Care,BARNARDO'S,3064830,4140.36,External Placements
INSERTED DETAIL,,People,Childrens Social Care,BARNARDO'S,3064833,2870.29,External Placements
INSERTED DETAIL,,People,Childrens Social Care,BARNARDO'S,3064831,3893.60,External Placements
INSERTED DETAIL,,People,Childrens Social Care,BARNARDO'S,3064835,3454.02,External Placements
INSERTED DETAIL,,People,Childrens Social Care,BARNARDO'S,3064835,3454.02,External Placements
INSERTED DETAIL,,People,Childrens Social Care,BARNARDO'S,3064831,3893.60,External Placements
INSERTED DETAIL,,People,Childrens Social Care,BARNARDO'S,3064834,4015.12,External Placements
INSERTED DETAIL,,People,Childrens Social Care,BETA NORTH LIMITED,3065078,3080.00,External Placements
INSERTED DETAIL,,People,Childrens Social Care,BETA NORTH LIMITED,3065077,3400.00,External Placements
INSERTED DETAIL,,People,Childrens Social Care,BETA NORTH LIMITED,3065077,3400.00,External Placements
INSERTED DETAIL,,People,Childrens Social Care,BETA NORTH LIMITED,3065078,3080.00,External Placements
INSERTED DETAIL,,People,Childrens Social Care,BRECKENBROUGH SCHOOL,0,16000.00,Independent Placements
INSERTED DETAIL,,People,Childrens Social Care,CAMBIAN CHILDCARE LIMITED,0,12666.67,Independent Placements
INSERTED DETAIL,,People,Childrens Social Care,CAMBIAN CHILDCARE LIMITED,0,12666.67,Independent Placements
INSERTED DETAIL,,People,Childrens Social Care,CEDAR HOUSE SCHOOL,0,70609.00,Independent Placements
INSERTED DETAIL,,People,Childrens Social Care,CORONA ENERGY LTD,0,594.89,Gas
INSERTED DETAIL,,People,Childrens Social Care,CORONA ENERGY LTD,0,657.89,Gas
INSERTED DETAIL,,People,Childrens Social Care,C-TECH SOLUTIONS LTD,3071854,1327.35,Ict Hardware Support & Maintenance
INSERTED DETAIL,,People,Childrens Social Care,DARLINGTON & DISTRICT YTH COMM ASS,3065991,2050.00,Contract Hire
INSERTED DETAIL,,People,Childrens Social Care,DE-POEL,0,992.7,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Childrens Social Care,DE-POEL,0,1257.26,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Childrens Social Care,DE-POEL,0,1034.52,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Childrens Social Care,DE-POEL,0,1112.22,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Childrens Social Care,DE-POEL,0,1329.78,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Childrens Social Care,DE-POEL,0,1257.26,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Childrens Social Care,DE-POEL,0,950.64,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Childrens Social Care,DE-POEL,0,901.8,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Childrens Social Care,DE-POEL,0,1329.78,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Childrens Social Care,DFW ADOPTION,0,576.9,Adoption Allowance
INSERTED DETAIL,,People,Childrens Social Care,ENTERPRISE TRAVEL LTD,3066329,1029.86,Contract Hire
INSERTED DETAIL,,People,Childrens Social Care,ENTERPRISE TRAVEL LTD,3066328,1365.00,Contract Hire
INSERTED DETAIL,,People,Childrens Social Care,ESRI (UK) LTD,3070954,1990.00,Consultancy Fees
INSERTED DETAIL,,People,Childrens Social Care,EVOLUTION CHILDREN SERVICES LIMITED,3071389,12000.00,External Placements
INSERTED DETAIL,,People,Childrens Social Care,FAIRFIELD HOUSE,3072981,4260.00,External Placements
INSERTED DETAIL,,People,Childrens Social Care,FIONA NOONE,3072385,2361.30,Professional Fees & Consultancy
INSERTED DETAIL,,People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3064840,2411.64,External Placements
INSERTED DETAIL,,People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3064843,3813.00,External Placements
INSERTED DETAIL,,People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3064841,3774.87,External Placements
INSERTED DETAIL,,People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3064840,1230.00,External Placements
INSERTED DETAIL,,People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3064844,3534.00,External Placements
INSERTED DETAIL,,People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3064846,3441.00,External Placements
INSERTED DETAIL,,People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3064845,3337.77,External Placements
INSERTED DETAIL,,People,Childrens Social Care,FOSTER CARES LTD,3065190,780,External Placements
INSERTED DETAIL,,People,Childrens Social Care,FOSTER CARES LTD,3065189,791.01,External Placements
INSERTED DETAIL,,People,Childrens Social Care,FOSTER CARES LTD,3065190,780,External Placements
INSERTED DETAIL,,People,Childrens Social Care,FOSTER CARES LTD,3065189,809.39,External Placements
INSERTED DETAIL,,People,Childrens Social Care,FOSTER CARES LTD,3065190,780,External Placements
INSERTED DETAIL,,People,Childrens Social Care,FOSTER CARES LTD,3065189,816.75,External Placements
INSERTED DETAIL,,People,Childrens Social Care,FOSTER CARES LTD,3065190,780,External Placements
INSERTED DETAIL,,People,Childrens Social Care,FOSTER CARES LTD,3065189,816.75,External Placements
INSERTED DETAIL,,People,Childrens Social Care,FOSTER CARES LTD,3065190,780,External Placements
INSERTED DETAIL,,People,Childrens Social Care,FOSTERING NETWORK,0,529.43,Foster Carers Recruitment & Retention
INSERTED DETAIL,,People,Childrens Social Care,FOSTERING NETWORK,0,528.2,Foster Carers Recruitment & Retention
INSERTED DETAIL,,People,Childrens Social Care,FOSTERING OUTCOMES LIMITED,3069042,3036.76,External Placements
INSERTED DETAIL,,People,Childrens Social Care,FOSTERING OUTCOMES LIMITED,3064847,3542.68,External Placements
INSERTED DETAIL,,People,Childrens Social Care,FOSTERING OUTCOMES LIMITED,3070855,3428.40,External Placements
INSERTED DETAIL,,People,Childrens Social Care,FOSTERING OUTCOMES LIMITED,3067892,2850.00,External Placements
INSERTED DETAIL,,People,Childrens Social Care,FOSTERING OUTCOMES LIMITED,3067891,3000.00,External Placements
INSERTED DETAIL,,People,Childrens Social Care,FOSTERING OUTCOMES LIMITED,3069042,4977.60,External Placements
INSERTED DETAIL,,People,Childrens Social Care,FOSTERING OUTCOMES LIMITED,3064848,3125.42,External Placements
INSERTED DETAIL,,People,Childrens Social Care,FOSTERING OUTCOMES LIMITED,3067892,2945.00,External Placements
INSERTED DETAIL,,People,Childrens Social Care,FOSTERING OUTCOMES LIMITED,3067891,3100.00,External Placements
INSERTED DETAIL,,People,Childrens Social Care,FOSTERING OUTCOMES LIMITED,3069042,5143.52,External Placements
INSERTED DETAIL,,People,Childrens Social Care,FOSTERING SOLUTIONS LTD,3065192,3898.30,External Placements
INSERTED DETAIL,,People,Childrens Social Care,FOSTERING SOLUTIONS LTD,3065192,3772.54,External Placements
INSERTED DETAIL,,People,Childrens Social Care,FUTURES FOR CHILDREN LTD,3069094,3128.70,External Placements
INSERTED DETAIL,,People,Childrens Social Care,FUTURES FOR CHILDREN LTD,3069094,3232.99,External Placements
INSERTED DETAIL,,People,Childrens Social Care,G & S SMIRTHWAITE LTD,3071826,2441.00,Equipment Specialist Care
INSERTED DETAIL,,People,Childrens Social Care,G & S SMIRTHWAITE LTD,3071825,2388.00,Equipment Specialist Care
INSERTED DETAIL,,People,Childrens Social Care,GARNETTS LTD,3066335,2028.00,Contract Hire
INSERTED DETAIL,,People,Childrens Social Care,GARNETTS LTD,3066336,1976.00,Contract Hire
INSERTED DETAIL,,People,Childrens Social Care,GARNETTS LTD,3066334,1794.00,Contract Hire
INSERTED DETAIL,,People,Childrens Social Care,GARNETTS LTD,3066330,1956.00,Contract Hire
INSERTED DETAIL,,People,Childrens Social Care,GARNETTS LTD,3066331,1656.00,Contract Hire
INSERTED DETAIL,,People,Childrens Social Care,GARNETTS LTD,3066332,1963.00,Contract Hire
INSERTED DETAIL,,People,Childrens Social Care,GARNETTS LTD,3066333,2028.00,Contract Hire
INSERTED DETAIL,,People,Childrens Social Care,HENNESSY LIVING GROUP LTD,3072815,3924.50,External Placements
INSERTED DETAIL,,People,Childrens Social Care,HIGHFIELD (NORTH EAST) LIMITED,3071390,10285.71,External Placements
INSERTED DETAIL,,People,Childrens Social Care,HIGHFIELD (NORTH EAST) LIMITED,3065314,17960.71,External Placements
INSERTED DETAIL,,People,Childrens Social Care,J & C COACHES LTD,3066343,1704.56,Contract Hire
INSERTED DETAIL,,People,Childrens Social Care,J & C COACHES LTD,3066342,1683.50,Contract Hire
INSERTED DETAIL,,People,Childrens Social Care,J & C COACHES LTD,3065998,1200.00,Contract Hire
INSERTED DETAIL,,People,Childrens Social Care,MIKE VENING,3073009,674.57,Professional Fees & Consultancy
INSERTED DETAIL,,People,Childrens Social Care,MIKE VENING,3073009,810.67,Professional Fees & Consultancy
INSERTED DETAIL,,People,Childrens Social Care,NATIONAL YOUTH ADVOCACY SERVICE,0,990.42,Advocacy
INSERTED DETAIL,,People,Childrens Social Care,NEWSQUEST MEDIA GROUP,0,733,Advertising
INSERTED DETAIL,,People,Childrens Social Care,NEWSQUEST MEDIA GROUP,0,697.5,Advertising
INSERTED DETAIL,,People,Childrens Social Care,NEWSQUEST MEDIA GROUP,0,837,Advertising
INSERTED DETAIL,,People,Childrens Social Care,NORTH EAST AUTISM SOCIETY,0,15996.50,Independent Placements
INSERTED DETAIL,,People,Childrens Social Care,NPOWER NORTHERN FINANCE,0,2025.82,Electricity
INSERTED DETAIL,,People,Childrens Social Care,OFSTED,0,2113.00,Subscriptions
INSERTED DETAIL,,People,Childrens Social Care,OFSTED,0,1761.00,Subscriptions
INSERTED DETAIL,,People,Childrens Social Care,OFSTED,0,1761.00,Subscriptions
INSERTED DETAIL,,People,Childrens Social Care,OUTDOOR-AMBITION LTD,3072842,4200.00,Independent Living
INSERTED DETAIL,,People,Childrens Social Care,PEARTREE PROJECTS LTD,3065198,13595.23,External Placements
INSERTED DETAIL,,People,Childrens Social Care,PEARTREE PROJECTS LTD,3068285,13595.23,Independent Placements
INSERTED DETAIL,,People,Childrens Social Care,PEARTREE PROJECTS LTD,3065199,13595.23,External Placements
INSERTED DETAIL,,People,Childrens Social Care,PEBBLES CARE,3065200,13350.00,External Placements
INSERTED DETAIL,,People,Childrens Social Care,PKR ASSOCIATES,0,1916.67,Professional Fees & Consultancy
INSERTED DETAIL,,People,Childrens Social Care,PKR ASSOCIATES,0,1916.67,Professional Fees & Consultancy
INSERTED DETAIL,,People,Childrens Social Care,PONTVILLE SCHOOL,0,23299.00,Independent Placements
INSERTED DETAIL,,People,Childrens Social Care,PONTVILLE SCHOOL,0,54723.00,Independent Placements
INSERTED DETAIL,,People,Childrens Social Care,PREFER HOMES,3072824,910.77,Independent Living
INSERTED DETAIL,,People,Childrens Social Care,REACH OUT CARE LIMITED NO 2 A/C,3065082,3385.80,External Placements
INSERTED DETAIL,,People,Childrens Social Care,REACH OUT CARE LIMITED NO 2 A/C,3065427,3069.00,External Placements
INSERTED DETAIL,,People,Childrens Social Care,REACH OUT CARE LIMITED NO 2 A/C,3065088,2536.53,External Placements
INSERTED DETAIL,,People,Childrens Social Care,REACH OUT CARE LIMITED NO 2 A/C,3065086,2454.71,External Placements
INSERTED DETAIL,,People,Childrens Social Care,REACH OUT CARE LIMITED NO 2 A/C,3065087,2392.50,External Placements
INSERTED DETAIL,,People,Childrens Social Care,REACH OUT CARE LIMITED NO 2 A/C,3065085,2472.25,External Placements
INSERTED DETAIL,,People,Childrens Social Care,REACH OUT CARE LIMITED NO 2 A/C,3065083,3069.00,External Placements
INSERTED DETAIL,,People,Childrens Social Care,REACH OUT CARE LIMITED NO 2 A/C,3065086,2536.53,External Placements
INSERTED DETAIL,,People,Childrens Social Care,REACH OUT CARE LIMITED NO 2 A/C,3065087,2472.25,External Placements
INSERTED DETAIL,,People,Childrens Social Care,REGUS MANAGEMENT,0,1154.34,Rent Of Facilities
INSERTED DETAIL,,People,Childrens Social Care,REGUS MANAGEMENT,0,867.4,Rent Of Facilities
INSERTED DETAIL,,People,Childrens Social Care,ROCSOLID,0,2036.36,Professional Fees & Consultancy
INSERTED DETAIL,,People,Childrens Social Care,S & R CARS LTD,3065984,1000.00,Contract Hire
INSERTED DETAIL,,People,Childrens Social Care,SARAH BRADBROOK,0,666.66,Independent Living
INSERTED DETAIL,,People,Childrens Social Care,SKERNE PARK COMM ENTERPRISE ASSOC  LTD,0,691.13,Childcare Costs
INSERTED DETAIL,,People,Childrens Social Care,SKERNE PARK COMM ENTERPRISE ASSOC  LTD,0,565.47,Childcare Costs
INSERTED DETAIL,,People,Childrens Social Care,SKERNE PARK COMM ENTERPRISE ASSOC  LTD,0,704.04,Childcare Costs
INSERTED DETAIL,,People,Childrens Social Care,ST CUTHBERTS CARE,3068229,2604.00,External Placements
INSERTED DETAIL,,People,Childrens Social Care,ST CUTHBERTS CARE,3068230,1771.42,External Placements
INSERTED DETAIL,,People,Childrens Social Care,ST JOHN AMBULANCE,3063735,715,Foster Carers Recruitment & Retention
INSERTED DETAIL,,People,Childrens Social Care,SUE WOOLMORE,3069337,557.15,Consultancy Fees
INSERTED DETAIL,,People,Childrens Social Care,SWIIS FOSTER CARE LTD,3065429,780.01,External Placements
INSERTED DETAIL,,People,Childrens Social Care,SWIIS FOSTER CARE LTD,3064920,771.33,External Placements
INSERTED DETAIL,,People,Childrens Social Care,SWIIS FOSTER CARE LTD,3064919,857.01,External Placements
INSERTED DETAIL,,People,Childrens Social Care,SWIIS FOSTER CARE LTD,3064918,857.01,External Placements
INSERTED DETAIL,,People,Childrens Social Care,SWIIS FOSTER CARE LTD,3070916,1028.58,External Placements
INSERTED DETAIL,,People,Childrens Social Care,SWIIS FOSTER CARE LTD,3071205,780.01,External Placements
INSERTED DETAIL,,People,Childrens Social Care,SWIIS FOSTER CARE LTD,3070916,1200.01,External Placements
INSERTED DETAIL,,People,Childrens Social Care,SWIIS FOSTER CARE LTD,3064918,814.17,External Placements
INSERTED DETAIL,,People,Childrens Social Care,SWIIS FOSTER CARE LTD,3065429,780.01,External Placements
INSERTED DETAIL,,People,Childrens Social Care,SWIIS FOSTER CARE LTD,3064919,857.01,External Placements
INSERTED DETAIL,,People,Childrens Social Care,SWIIS FOSTER CARE LTD,3064920,771.33,External Placements
INSERTED DETAIL,,People,Childrens Social Care,SWIIS FOSTER CARE LTD,3064919,857.01,External Placements
INSERTED DETAIL,,People,Childrens Social Care,SWIIS FOSTER CARE LTD,3064920,771.33,External Placements
INSERTED DETAIL,,People,Childrens Social Care,SWIIS FOSTER CARE LTD,3071205,780.01,External Placements
INSERTED DETAIL,,People,Childrens Social Care,SWIIS FOSTER CARE LTD,3064918,814.17,External Placements
INSERTED DETAIL,,People,Childrens Social Care,SWIIS FOSTER CARE LTD,3065429,780.01,External Placements
INSERTED DETAIL,,People,Childrens Social Care,SWIIS FOSTER CARE LTD,3070916,1200.01,External Placements
INSERTED DETAIL,,People,Childrens Social Care,SWIIS FOSTER CARE LTD,3064918,814.17,External Placements
INSERTED DETAIL,,People,Childrens Social Care,SWIIS FOSTER CARE LTD,3064918,814.17,External Placements
INSERTED DETAIL,,People,Childrens Social Care,SWIIS FOSTER CARE LTD,3064919,857.01,External Placements
INSERTED DETAIL,,People,Childrens Social Care,SWIIS FOSTER CARE LTD,3064920,771.33,External Placements
INSERTED DETAIL,,People,Childrens Social Care,SWIIS FOSTER CARE LTD,3064919,857.01,External Placements
INSERTED DETAIL,,People,Childrens Social Care,SWIIS FOSTER CARE LTD,3064920,771.33,External Placements
INSERTED DETAIL,,People,Childrens Social Care,SWIIS FOSTER CARE LTD,3071205,780.01,External Placements
INSERTED DETAIL,,People,Childrens Social Care,SWIIS FOSTER CARE LTD,3070916,1200.01,External Placements
INSERTED DETAIL,,People,Childrens Social Care,SWIIS FOSTER CARE LTD,3064920,771.33,External Placements
INSERTED DETAIL,,People,Childrens Social Care,TALBOT HOUSE TRUST,0,12564.10,Independent Placements
INSERTED DETAIL,,People,Childrens Social Care,TALBOT HOUSE TRUST,0,46406.73,External Placements
INSERTED DETAIL,,People,Childrens Social Care,TEACHERS PENSIONS,3069110,1775.23,Pension Increase Pay
INSERTED DETAIL,,People,Childrens Social Care,TEAM FOSTERING NORTH EAST,0,1761.48,External Placements
INSERTED DETAIL,,People,Childrens Social Care,TEES VALLEY LEARNING PROVIDERS NETWORK LIMITED,3071751,500,Memberships
INSERTED DETAIL,,People,Childrens Social Care,THE COPYRIGHT LICENSING AGENCY LTD,0,576.18,Printing
INSERTED DETAIL,,People,Childrens Social Care,THE YOUTH JUSTICE BOARD,0,5487.00,External Placements
INSERTED DETAIL,,People,Childrens Social Care,TOPOLI LEISURE LTD,3072164,513,Childcare Costs
INSERTED DETAIL,,People,Childrens Social Care,WITHERSLACK CARE,0,70609.00,Independent Placements
INSERTED DETAIL,,People,Childrens Social Care,YOUNG FOUNDATION LTD,3071396,15000.00,External Placements
INSERTED DETAIL,,People,Development & Commissioning,700 CLUB,0,19965.87,Private Contractors
INSERTED DETAIL,,People,Development & Commissioning,CREATIVE SUPPORT LIMITED,0,6662.99,Private Contractors
INSERTED DETAIL,,People,Development & Commissioning,DARLINGTON YMCA FOYER,0,22886.56,Private Contractors
INSERTED DETAIL,,People,Development & Commissioning,DISC,0,31454.28,Private Contractors
INSERTED DETAIL,,People,Development & Commissioning,FOOLS PARADISE LTD,3067594,715,Events & Awards
INSERTED DETAIL,,People,Development & Commissioning,HEALTHWATCH DARLINGTON,3066432,10974.75,Other Supplies & Services
INSERTED DETAIL,,People,Development & Commissioning,IDOX SOFTWARE LTD,3072360,18295.00,Ict Software Support & Maintenance
INSERTED DETAIL,,People,Development & Commissioning,KEYRING LIVING SUPPORT NETWORK,0,2532.44,Private Contractors
INSERTED DETAIL,,People,Development & Commissioning,MOTT MACDONALD,3072919,3544.20,Professional Fees & Consultancy
INSERTED DETAIL,,People,Development & Commissioning,MOTT MACDONALD,3072214,3934.00,Professional Fees & Consultancy
INSERTED DETAIL,,People,Development & Commissioning,NECA SERVICES LTD,3066475,100781.25,Private Contractors
INSERTED DETAIL,,People,Development & Commissioning,NECA SERVICES LTD,3066475,100781.25,Private Contractors
INSERTED DETAIL,,People,Development & Commissioning,SAFEGUARDING TRAINING SOLUTIIONS,3065222,660,Employee Training Course Costs
INSERTED DETAIL,,Balance Sheet,Balance Sheet,HOMES & COMMUNITIES AGENCY (GATESHEAD),0,178305.92,Capital Receipts - Resources
INSERTED DETAIL,,Balance Sheet,Balance Sheet,KIDDIVOUCHERS LTD,0,15930.04,General Debits
INSERTED DETAIL,,Balance Sheet,Balance Sheet,MACS AUTOMATED BOLLARD SYSTEMS LTD,3070517,4655.86,General Debits
INSERTED DETAIL,,Balance Sheet,Balance Sheet,MACS AUTOMATED BOLLARD SYSTEMS LTD,3070517,6290.86,General Debits
INSERTED DETAIL,,Balance Sheet,Balance Sheet,NORTHERN POWERGRID (NORTHEAST) LTD,3063277,1094.79,General Debits
INSERTED DETAIL,,Balance Sheet,Balance Sheet,NORTHERN POWERGRID (NORTHEAST) LTD,3068326,790.92,General Debits
INSERTED DETAIL,,Balance Sheet,Balance Sheet,ZURICH INSURANCE COMPANY,0,13919.67,General Debits
INSERTED DETAIL,,Bidra,Bidra,DISTINCT DARLINGTON LIMITED,3072555,67189.98,Other Establishments
INSERTED DETAIL,,Capital,Capital,AECOM INFRASTRUCTURE & ENVIRONMENT UK LIMITED,0,1500.00,Consultants - Other
INSERTED DETAIL,,Capital,Capital,ALIX SLATER CONSULTANCY & TRAINING LTD,3071707,2099.00,Consultants - Other
INSERTED DETAIL,,Capital,Capital,ESH CONSTRUCTION LIMITED,3055974,130000.00,Other Contractor Payments
INSERTED DETAIL,,Capital,Capital,GROUNDWORK NORTH EAST,0,1200.00,Payments Main Contractor - Non Dlo
INSERTED DETAIL,,Capital,Capital,JOHN GRAHAM CONSTRUCTION LTD,0,132963.98,Payments Main Contractor - Non Dlo
INSERTED DETAIL,,Capital,Capital,NORTH OF ENGLAND CIVIC TRUST,3064532,1893.75,Consultants - Other
INSERTED DETAIL,,Capital,Capital,SANDERSON WEATHERALL LLP,3065202,2212.50,Consultants - Other
INSERTED DETAIL,,Capital,Capital,THEATRESEARCH LTD,3050683,5189.88,Consultants - Other
detail,,Capital,Capital,WILLMOTT DIXON CONSTRUCTION LTD,3065567,30642.32,Payments Main Contractor - Non Dlo
