Community Services,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,685.80,DIRECT CHARGES - MATERIALS
Community Services,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,"3,332.00",DIRECT CHARGES - MATERIALS
Community Services,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,"1,960.00",DIRECT CHARGES - MATERIALS
Community Services,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,"1,940.74",DIRECT CHARGES - MATERIALS
Community Services,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,"1,002.40",DIRECT CHARGES - MATERIALS
Community Services,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,572.58,DIRECT CHARGES - MATERIALS
Community Services,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,520.74,DIRECT CHARGES - MATERIALS
Community Services,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,812.31,DIRECT CHARGES - MATERIALS
Community Services,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,528.82,DIRECT CHARGES - MATERIALS
Community Services,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,801.92,DIRECT CHARGES - MATERIALS
Community Services,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,601.44,DIRECT CHARGES - MATERIALS
Community Services,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,693.36,DIRECT CHARGES - MATERIALS
Community Services,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,"1,113.60",DIRECT CHARGES - MATERIALS
Community Services,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,678.00,DIRECT CHARGES - MATERIALS
Community Services,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,537.40,DIRECT CHARGES - MATERIALS
Community Services,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,"1,416.60",DIRECT CHARGES - MATERIALS
Community Services,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,999.25,DIRECT CHARGES - MATERIALS
Community Services,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,681.60,DIRECT CHARGES - MATERIALS
Community Services,DLO Services,MRC ROADS LIMITED,"1,152.05",DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,MRC ROADS LIMITED,741.00,DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,N T SWEETING ROOFING CONTRACTORS LTD,"2,340.70",DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,NES SERVICES LTD,"5,464.98",DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,NES SERVICES LTD,"5,936.40",DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,NUAIRE LTD,652.97,DIRECT CHARGES - MATERIALS
Community Services,DLO Services,OPTIMUM,"6,795.02",DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,PPG ARCHITECTURAL COATINGS UK LTD,733.20,DIRECT CHARGES - MATERIALS
Community Services,DLO Services,PREMIER TRAFFIC MANAGEMENT,797.76,DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,PREMIER TRAFFIC MANAGEMENT,"2,351.21",DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,PREMIER TRAFFIC MANAGEMENT,"1,222.96",DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,PREMIER TRAFFIC MANAGEMENT,649.68,DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,PTS - PLUMBING TRADE SUPPLIES,892.30,DIRECT CHARGES - MATERIALS
Community Services,DLO Services,PTS - PLUMBING TRADE SUPPLIES,"1,256.00",DIRECT CHARGES - MATERIALS
Community Services,DLO Services,QUARTZ ELECTRICAL & MECHANICAL SERVICES,"3,500.00",DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,QUARTZ ELECTRICAL & MECHANICAL SERVICES,"1,137.97",DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,R A HALL,621.75,STORES MATERIALS
Community Services,DLO Services,R A HALL,774.90,STORES MATERIALS
Community Services,DLO Services,R MANNERS & SONS LTD,651.79,CATERING PROVISIONS
Community Services,DLO Services,R MANNERS & SONS LTD,505.75,CATERING PROVISIONS
Community Services,DLO Services,RANDSTAD CPE LTD,666.01,AGENCY STAFF COSTS - NON TEACHING
Community Services,DLO Services,RANDSTAD CPE LTD,845.08,AGENCY STAFF COSTS - NON TEACHING
Community Services,DLO Services,RIDER INDUSTRIAL & SPECIALIST CLEANING,"1,380.00",DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,RIDER INDUSTRIAL & SPECIALIST CLEANING,"1,153.00",DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,RIDER INDUSTRIAL & SPECIALIST CLEANING,645.00,DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,RIDER INDUSTRIAL & SPECIALIST CLEANING,676.00,DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,RIDER INDUSTRIAL & SPECIALIST CLEANING,689.00,DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,RIDER INDUSTRIAL & SPECIALIST CLEANING,"3,521.00",DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,RIMICK FLOORS,"17,250.96",DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,RMS RECRUITMENT,646.50,AGENCY STAFF COSTS - NON TEACHING
Community Services,DLO Services,RMS RECRUITMENT,593.26,AGENCY STAFF COSTS - NON TEACHING
Community Services,DLO Services,RMS RECRUITMENT,815.67,AGENCY STAFF COSTS - NON TEACHING
Community Services,DLO Services,RMS RECRUITMENT,524.03,AGENCY STAFF COSTS - NON TEACHING
Community Services,DLO Services,RMS RECRUITMENT,513.75,AGENCY STAFF COSTS - NON TEACHING
Community Services,DLO Services,RMS RECRUITMENT,848.04,AGENCY STAFF COSTS - NON TEACHING
Community Services,DLO Services,RMS RECRUITMENT,848.04,AGENCY STAFF COSTS - NON TEACHING
Community Services,DLO Services,RMS RECRUITMENT,848.04,AGENCY STAFF COSTS - NON TEACHING
Community Services,DLO Services,RMS RECRUITMENT,676.14,AGENCY STAFF COSTS - NON TEACHING
Community Services,DLO Services,RMS RECRUITMENT,848.04,AGENCY STAFF COSTS - NON TEACHING
Community Services,DLO Services,RMS RECRUITMENT,848.04,AGENCY STAFF COSTS - NON TEACHING
Community Services,DLO Services,RMS RECRUITMENT,518.89,AGENCY STAFF COSTS - NON TEACHING
Community Services,DLO Services,RMS RECRUITMENT,848.04,AGENCY STAFF COSTS - NON TEACHING
Community Services,DLO Services,RMS RECRUITMENT,"1,415.62",DIRECT CHARGES - MATERIALS
Community Services,DLO Services,RMS RECRUITMENT,707.81,DIRECT CHARGES - MATERIALS
Community Services,DLO Services,RMS RECRUITMENT,564.34,DIRECT CHARGES - MATERIALS
Community Services,DLO Services,RMS RECRUITMENT,688.68,DIRECT CHARGES - MATERIALS
Community Services,DLO Services,RMS RECRUITMENT,"1,377.36",DIRECT CHARGES - MATERIALS
Community Services,DLO Services,RMS RECRUITMENT,504.24,DIRECT CHARGES - MATERIALS
Community Services,DLO Services,RMS RECRUITMENT,"1,415.62",DIRECT CHARGES - MATERIALS
Community Services,DLO Services,RMS RECRUITMENT,848.04,DIRECT CHARGES - MATERIALS
Community Services,DLO Services,RMS RECRUITMENT,"2,123.43",DIRECT CHARGES - MATERIALS
Community Services,DLO Services,RMS RECRUITMENT,686.35,DIRECT CHARGES - MATERIALS
Community Services,DLO Services,RMS RECRUITMENT,707.81,DIRECT CHARGES - MATERIALS
Community Services,DLO Services,RMS RECRUITMENT,504.24,DIRECT CHARGES - MATERIALS
Community Services,DLO Services,RMS RECRUITMENT,707.81,DIRECT CHARGES - MATERIALS
Community Services,DLO Services,RMS RECRUITMENT,564.34,DIRECT CHARGES - MATERIALS
Community Services,DLO Services,RMS RECRUITMENT,"1,415.62",DIRECT CHARGES - MATERIALS
Community Services,DLO Services,RMS RECRUITMENT,686.35,DIRECT CHARGES - MATERIALS
Community Services,DLO Services,RMS RECRUITMENT,686.35,DIRECT CHARGES - MATERIALS
Community Services,DLO Services,RMS RECRUITMENT,"1,176.50",DIRECT CHARGES - MATERIALS
Community Services,DLO Services,ROGER BULLIVANT LTD,"4,180.00",DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,ROK BUILDING LIMITED - IN ADMINISTRATION,"29,739.06",DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,ROK BUILDING LIMITED - IN ADMINISTRATION,"3,035.17",DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,ROK BUILDING LIMITED - IN ADMINISTRATION,"16,475.87",DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,ROK BUILDING LIMITED - IN ADMINISTRATION,"1,765.19",DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,ROK BUILDING LIMITED - IN ADMINISTRATION,"11,611.06",DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,ROK BUILDING LIMITED - IN ADMINISTRATION,"4,873.65",DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,S & I STRUCTURES,"1,500.00",DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,S & I STRUCTURES,"1,165.25",DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,S & I STRUCTURES,"10,183.50",DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,S & I STRUCTURES,960.00,DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,S & I STRUCTURES,680.00,DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,S & I STRUCTURES,"1,728.00",DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,SCREENTECH,560.00,DIRECT CHARGES - MATERIALS
Community Services,DLO Services,SEYMOUR (CIVIL ENGINEERING CONTRACTORS),"2,817.21",DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,SEYMOUR (CIVIL ENGINEERING CONTRACTORS),"3,577.23",DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,SIBCAS LTD,614.99,DIRECT CHARGES - MATERIALS
Community Services,DLO Services,SIBCAS LTD,614.99,DIRECT CHARGES - MATERIALS
Community Services,DLO Services,SIEMENS FINANCIAL SERVICES LTD,860.86,EQUIPMENT
Community Services,DLO Services,SIMMON SIGNS,538.74,DIRECT CHARGES - MATERIALS
Community Services,DLO Services,SIMMON SIGNS,650.96,DIRECT CHARGES - MATERIALS
Community Services,DLO Services,SLF PROPERTY SERVICES,"1,300.00",DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,SLF PROPERTY SERVICES,"1,541.00",DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,SLF PROPERTY SERVICES,"1,615.00",DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,SMITH BROS WHOLESALE LTD,961.92,STORES MATERIALS
Community Services,DLO Services,STOBBS WHOLESALERS,534.45,CATERING PROVISIONS
Community Services,DLO Services,STONEGRAVE AGGREGATES LTD,"3,857.14",MATERIALS
Community Services,DLO Services,STONEGRAVE AGGREGATES LTD,"2,070.34",DIRECT CHARGES - MATERIALS
Community Services,DLO Services,STONEGRAVE AGGREGATES LTD,917.41,DIRECT CHARGES - MATERIALS
Community Services,DLO Services,STONEGRAVE AGGREGATES LTD,742.07,DIRECT CHARGES - MATERIALS
Community Services,DLO Services,STONEGRAVE AGGREGATES LTD,"1,304.38",DIRECT CHARGES - MATERIALS
Community Services,DLO Services,STONEGRAVE AGGREGATES LTD,510.00,DIRECT CHARGES - MATERIALS
Community Services,DLO Services,STONEGRAVE AGGREGATES LTD,"7,801.29",DIRECT CHARGES - MATERIALS
Community Services,DLO Services,STONEGRAVE AGGREGATES LTD,626.21,DIRECT CHARGES - MATERIALS
Community Services,DLO Services,STONEGRAVE AGGREGATES LTD,"1,530.59",DIRECT CHARGES - MATERIALS
Community Services,DLO Services,STONEGRAVE AGGREGATES LTD,"1,809.65",DIRECT CHARGES - MATERIALS
Community Services,DLO Services,STORMKING PLASTICS,982.00,DIRECT CHARGES - MATERIALS
Community Services,DLO Services,SUN CIVILS,639.20,DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,SUN CIVILS,"1,150.56",DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,SUN CIVILS,"1,534.08",DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,SUN CIVILS,"1,406.24",DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,SUN CIVILS,"1,021.44",DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,SUN CIVILS,766.08,DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,SUN CIVILS,638.40,DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,SUN CIVILS,"2,170.56",DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,SUN CIVILS,"1,022.72",DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,SUN CIVILS,512.00,DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,SUN CIVILS,"2,560.00",DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,SUN CIVILS,640.00,DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,SUN CIVILS,"1,280.00",DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,SUN CIVILS,768.80,DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,TABNER PLASTERERS LTD,"1,472.16",DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,TABNER PLASTERERS LTD,"2,107.02",DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,THE BSS GROUP PLC,"1,964.74",DIRECT CHARGES - MATERIALS
Community Services,DLO Services,THE BSS GROUP PLC,"5,128.59",DIRECT CHARGES - MATERIALS
Community Services,DLO Services,THE BSS GROUP PLC,"4,368.64",DIRECT CHARGES - MATERIALS
Community Services,DLO Services,THE SYMPHONY GROUP PLC,620.88,DIRECT CHARGES - MATERIALS
Community Services,DLO Services,THE SYMPHONY GROUP PLC,531.19,DIRECT CHARGES - MATERIALS
Community Services,DLO Services,THE SYMPHONY GROUP PLC,613.17,DIRECT CHARGES - MATERIALS
Community Services,DLO Services,TODDS HIGHWAY MAINTENANCE LTD,528.08,DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,TODDS HIGHWAY MAINTENANCE LTD,624.00,DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,TODDS HIGHWAY MAINTENANCE LTD,"1,332.00",DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,TODDS HIGHWAY MAINTENANCE LTD,"2,232.32",DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,TODDS HIGHWAY MAINTENANCE LTD,"1,433.36",DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,TODDS HIGHWAY MAINTENANCE LTD,662.80,DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,TODDS HIGHWAY MAINTENANCE LTD,"1,723.28",DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,TONY WARD PLANT HIRE (T W DEVELOPMENTS),553.53,DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,TONY WARD PLANT HIRE (T W DEVELOPMENTS),912.00,DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,TONY WARD PLANT HIRE (T W DEVELOPMENTS),608.00,DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,TONY WARD PLANT HIRE (T W DEVELOPMENTS),912.00,DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,TONY WARD PLANT HIRE (T W DEVELOPMENTS),608.00,DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,TONY WARD PLANT HIRE (T W DEVELOPMENTS),559.95,DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,TONY WARD PLANT HIRE (T W DEVELOPMENTS),549.90,DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,TONY WARD PLANT HIRE (T W DEVELOPMENTS),549.90,DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,TRU-LINE (SUSPENDED CEILINGS) LTD,"2,940.00",DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,TRUSTSPAN TIMBER ROOFS,"1,139.43",DIRECT CHARGES - MATERIALS
Community Services,DLO Services,UPNORTH CATERING & LEISURE LTD,541.80,DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,UPNORTH COOLING,"2,666.57",DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,UPNORTH COOLING,921.86,DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,WARES TEESSIDE LTD,"36,243.58",DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,WARES TEESSIDE LTD,"1,301.46",DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,WAYMID ELECTRICS LTD,984.70,DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,WAYMID ELECTRICS LTD,"1,724.25",DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,WICKSTEED LEISURE LTD,"16,356.79",DIRECT CHARGES - CONTRACTORS
Community Services,DLO Services,WM SMITH & SONS (BARNARD CASTLE) LTD,537.86,DIRECT CHARGES - MATERIALS
Community Services,DLO Services,WOLSELEY UK LTD,894.75,DIRECT CHARGES - MATERIALS
Community Services,DLO Services,ZODION LTD,579.00,STORES MATERIALS
Community Services,DLO Services,ZODION LTD,"1,158.00",STORES MATERIALS
Community Services,Engineering & Highways,CUNDALL JOHNSTON & PARTNERS LLP,"1,973.40",PROFESSIONAL FEES & CONSULTANCY
Community Services,Engineering & Highways,CUNDALL JOHNSTON & PARTNERS LLP,"2,097.60",AGENCY STAFF COSTS - NON TEACHING
Community Services,Engineering & Highways,MACS AUTOMATED BOLLARD SYSTEMS LTD,"2,039.90",CCTV EQUIPMENT
Community Services,Engineering & Highways,MIDDLESBROUGH BOROUGH COUNCIL,"2,780.00",Statutory Testing
Community Services,Engineering & Highways,NEDL,668.90,Traffic Management
Community Services,Engineering & Highways,SOLAGEN LTD,523.00,Traffic Management
Community Services,Engineering & Highways,STOPWATCH THEATRE COMPANY,"2,200.00",Other Supplies & Services
Community Services,Engineering & Highways,WYG ENGINEERING LTD,"4,140.00",AGENCY STAFF COSTS - NON TEACHING
Community Services,Engineering & Highways,YOTTA DCL,"2,764.20",Statutory Testing
Community Services,Engineering & Highways,YOTTA DCL,"7,873.69",Statutory Testing
Community Services,Environmental Services,1AB TAXIS LTD,540.00,CONTRACT HIRE
Community Services,Environmental Services,1AB TAXIS LTD,682.00,CONTRACT HIRE
Community Services,Environmental Services,1AB TAXIS LTD,"1,148.00",CONTRACT HIRE
Community Services,Environmental Services,1AB TAXIS LTD,513.00,CONTRACT HIRE
Community Services,Environmental Services,1AB TAXIS LTD,700.00,CONTRACT HIRE
Community Services,Environmental Services,1AB TAXIS LTD,836.00,CONTRACT HIRE
Community Services,Environmental Services,1AB TAXIS LTD,791.00,CONTRACT HIRE
Community Services,Environmental Services,1AB TAXIS LTD,600.00,CONTRACT HIRE
Community Services,Environmental Services,1AB TAXIS LTD,"1,050.00",CONTRACT HIRE
Community Services,Environmental Services,1AB TAXIS LTD,"1,123.00",CONTRACT HIRE
Community Services,Environmental Services,1ABC RADIO TAXIS (COLLECTING SERVICE),"1,212.00",CONTRACT HIRE
Community Services,Environmental Services,1ABC RADIO TAXIS (COLLECTING SERVICE),608.00,CONTRACT HIRE
Community Services,Environmental Services,1ABC RADIO TAXIS (COLLECTING SERVICE),624.00,CONTRACT HIRE
Community Services,Environmental Services,A1 TRAINING & SAFETY,500.00,TRAINING
Community Services,Environmental Services,ADIE MCMAIN,"1,521.52",CONTRACT HIRE
Community Services,Environmental Services,ALBANY OFFICE FURNITURE SOLUTIONS,600.00,EQUIPMENT
Community Services,Environmental Services,ANYTIME TRAVEL OF DARLINGTON,647.14,CONTRACT HIRE
Community Services,Environmental Services,ANYTIME TRAVEL OF DARLINGTON,"1,027.14",CONTRACT HIRE
Community Services,Environmental Services,ATS EUROMASTER LTD,542.53,MATERIALS
Community Services,Environmental Services,ATS EUROMASTER LTD,532.39,MATERIALS
Community Services,Environmental Services,BOLD COMMUNICATIONS LTD,634.00,EQUIPMENT
Community Services,Environmental Services,BRITISH SEED HOUSES LTD,540.00,MATERIALS
Community Services,Environmental Services,CARRS BILLINGTON AGRICULTURE,"1,372.00",MATERIALS
Community Services,Environmental Services,COMPASS ROYSTON TRAVEL LTD,"2,980.00",CONTRACT HIRE
Community Services,Environmental Services,COXHOE SERVICE & SUPPLY,853.56,MATERIALS
Community Services,Environmental Services,CSL COMMUNICATIONS LIMITED,540.00,TELEPHONE COSTS
Community Services,Environmental Services,DAWSONRENTALS BUS & COACH LTD,"1,155.83",Vehicle Hire
Community Services,Environmental Services,DAWSONRENTALS SWEEPERS,923.30,MATERIALS
Community Services,Environmental Services,DAWSONRENTALS SWEEPERS,"1,715.00",Vehicle Hire
Community Services,Environmental Services,DAWSONRENTALS SWEEPERS,"1,715.00",Vehicle Hire
Community Services,Environmental Services,DAWSONRENTALS SWEEPERS,"1,715.00",Vehicle Hire
Community Services,Environmental Services,DAWSONRENTALS SWEEPERS,"1,715.00",Vehicle Hire
Community Services,Environmental Services,DAWSONRENTALS SWEEPERS,"1,715.00",Vehicle Hire
Community Services,Environmental Services,DAWSONRENTALS SWEEPERS,"1,715.00",Vehicle Hire
Community Services,Environmental Services,DEERNESS KENNELS,703.40,COMMISSIONS & OTHER SERVICES
Community Services,Environmental Services,ECON ENGINEERING LTD,683.50,MATERIALS
Community Services,Environmental Services,ELECTRONIC SECURITY SOLUTIONS LTD,"8,492.00",EQUIPMENT
Community Services,Environmental Services,ENTERPRISE RENT-A-CAR,588.00,Vehicle Hire
Community Services,Environmental Services,ENTERPRISE RENT-A-CAR,588.00,Vehicle Hire
Community Services,Environmental Services,ENTERPRISE RENT-A-CAR,577.50,Vehicle Hire
Community Services,Environmental Services,ENTERPRISE TRAVEL,"1,350.14",CONTRACT HIRE
Community Services,Environmental Services,FREIGHT TRANSPORT ASSOCIATION LTD,795.00,TRAINING
Community Services,Environmental Services,GARDNER DENVER UK LTD,"1,161.79",MATERIALS
Community Services,Environmental Services,GARNETTS LTD,"10,630.88",CONTRACT HIRE
Community Services,Environmental Services,GARNETTS LTD,"10,364.12",CONTRACT HIRE
Community Services,Environmental Services,GARNETTS LTD,"7,131.84",CONTRACT HIRE
Community Services,Environmental Services,GRIERSONS COACHES,"1,881.00",CONTRACT HIRE
Community Services,Environmental Services,GRIERSONS COACHES,"1,711.90",CONTRACT HIRE
Community Services,Environmental Services,HARDEN PUMPS & TANKS LTD,970.00,ICT HARDWARE SUPPORT & MAINTENANCE
Community Services,Environmental Services,HUMBLES COACHES,"1,590.84",CONTRACT HIRE
Community Services,Environmental Services,HUMBLES COACHES,600.80,CONTRACT HIRE
Community Services,Environmental Services,HUMBLES COACHES,"1,921.80",CONTRACT HIRE
Community Services,Environmental Services,HURWORTH PARISH COUNCIL,"3,927.96",Parish Litter Collection
Community Services,Environmental Services,J & C COACHES LTD,"6,654.18",CONTRACT HIRE
Community Services,Environmental Services,J & C COACHES LTD,"1,903.60",CONTRACT HIRE
Community Services,Environmental Services,J & C COACHES LTD,"3,804.00",CONTRACT HIRE
Community Services,Environmental Services,J & C COACHES LTD,"3,150.00",CONTRACT HIRE
Community Services,Environmental Services,J & C COACHES LTD,"1,201.20",CONTRACT HIRE
Community Services,Environmental Services,J & P TRAVEL,740.00,CONTRACT HIRE
Community Services,Environmental Services,J & P TRAVEL,750.00,CONTRACT HIRE
Community Services,Environmental Services,J & P TRAVEL,740.00,CONTRACT HIRE
Community Services,Environmental Services,J & P TRAVEL,740.00,CONTRACT HIRE
Community Services,Environmental Services,JEFF ANDERSON COACHES LIMITED,"1,764.34",CONTRACT HIRE
Community Services,Environmental Services,JOHN MEYNELL FUNERAL SERVICE,986.87,Contract Funerals
Community Services,Environmental Services,LAVENDON ACCESS SERVICES (UK) LIMITED,900.00,Vehicle Hire
Community Services,Environmental Services,LONDONDERRY GARAGE LTD,"1,043.23",MATERIALS
Community Services,Environmental Services,NORTHGATE VEHICLE HIRE (NORTH EAST) LIMITED,597.86,Vehicle Hire
Community Services,Environmental Services,NORTHUMBRIAN WATER,740.15,WATER CHARGES
Community Services,Environmental Services,OVERLANDER MINI COACHES,"1,391.20",CONTRACT HIRE
Community Services,Environmental Services,OVERLANDER MINI COACHES,"2,242.00",CONTRACT HIRE
Community Services,Environmental Services,PALM RECYCLING LIMITED,598.92,EQUIPMENT
Community Services,Environmental Services,PATTISON COACH HIRE,540.00,Taxis
Community Services,Environmental Services,PETROPLUS REFINING TEESSIDE LTD,"23,557.60",VEHICLE FUEL
Community Services,Environmental Services,PETROPLUS REFINING TEESSIDE LTD,"2,631.15",VEHICLE FUEL
Community Services,Environmental Services,PETROPLUS REFINING TEESSIDE LTD,"2,698.65",VEHICLE FUEL
Community Services,Environmental Services,PETROPLUS REFINING TEESSIDE LTD,"24,959.60",VEHICLE FUEL
Community Services,Environmental Services,POST OFFICE  LTD,"4,365.00",LICENCES
Community Services,Environmental Services,PROCTERS OF BEDALE,"1,982.00",CONTRACT HIRE
Community Services,Environmental Services,RMS RECRUITMENT,"3,460.14",AGENCY STAFF COSTS - NON TEACHING
Community Services,Environmental Services,RMS RECRUITMENT,"1,684.74",AGENCY STAFF COSTS - NON TEACHING
Community Services,Environmental Services,RMS RECRUITMENT,"3,130.09",AGENCY STAFF COSTS - NON TEACHING
Community Services,Environmental Services,RMS RECRUITMENT,"3,137.98",AGENCY STAFF COSTS - NON TEACHING
Community Services,Environmental Services,S & R CARS LTD,532.00,CONTRACT HIRE
Community Services,Environmental Services,S & R CARS LTD,660.00,CONTRACT HIRE
Community Services,Environmental Services,S & R CARS LTD,"3,061.91",CONTRACT HIRE
Community Services,Environmental Services,S & R CARS LTD,"1,712.00",CONTRACT HIRE
Community Services,Environmental Services,SANTANDER,"1,950.00",Accident Repair
Community Services,Environmental Services,SCARLET BAND MOTORS SERVICES,"3,060.20",CONTRACT HIRE
Community Services,Environmental Services,SERCK MARSTON,572.50,MATERIALS
Community Services,Environmental Services,STONEGRAVE AGGREGATES LTD,687.01,Waste Management
Community Services,Environmental Services,STONEGRAVE AGGREGATES LTD,"298,891.49",Waste Management
Community Services,Environmental Services,STUART TURNER,724.00,CONTRACT HIRE
Community Services,Environmental Services,TAYLOR'S TAXIS,"1,662.50",CONTRACT HIRE
Community Services,Environmental Services,THE PHOENIX PARTNERSHIP,651.80,EQUIPMENT
Community Services,Environmental Services,THE PHOENIX PARTNERSHIP,"1,253.40",EQUIPMENT
Community Services,Environmental Services,UNITED TAXIS LTD,"1,800.00",CONTRACT HIRE
Community Services,Environmental Services,UNITED TAXIS LTD,910.00,CONTRACT HIRE
Community Services,Environmental Services,UNITED TAXIS LTD,799.00,CONTRACT HIRE
Community Services,Environmental Services,UNITED TAXIS LTD,704.00,CONTRACT HIRE
Community Services,Environmental Services,UNITED TAXIS LTD,710.61,CONTRACT HIRE
Community Services,Environmental Services,UNITED TAXIS LTD,"1,315.20",CONTRACT HIRE
Community Services,Environmental Services,UNITED TAXIS LTD,"1,152.01",CONTRACT HIRE
Community Services,Environmental Services,UNITED TAXIS LTD,644.00,CONTRACT HIRE
Community Services,Environmental Services,UNITED TAXIS LTD,"1,048.80",CONTRACT HIRE
Community Services,Environmental Services,UNITED TAXIS LTD,"1,152.00",CONTRACT HIRE
Community Services,Environmental Services,UNITED TAXIS LTD,"1,368.00",CONTRACT HIRE
Community Services,Environmental Services,UNITED TAXIS LTD,608.00,CONTRACT HIRE
Community Services,Environmental Services,UNITED TAXIS LTD,"1,496.00",CONTRACT HIRE
Community Services,Environmental Services,UNITED TAXIS LTD,"1,152.00",CONTRACT HIRE
Community Services,Environmental Services,UNITED TAXIS LTD,"1,916.15",CONTRACT HIRE
Community Services,Environmental Services,WAKEFIELD TAXIS,841.51,CONTRACT HIRE
