Darlington Borough Council - Analysis of Transactions Over £500,,,,,
Nov-14,,,,,
,,,,,
,,,,,
,,,,,
Directotate,Service,Supplier,Order,Invoice Line Value (net of VAT),Account
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3060341,862.16,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3060002,"1,055.94",Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3060341,585,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3058173,"1,078.88",Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3060341,728,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3060341,962,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3060341,806,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3060002,"1,050.00",Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3058173,"1,027.50",Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3060426,741,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3060426,884,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3060426,858,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3060426,598,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3060426,767,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3060426,754,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3060426,754,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3060426,923,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3059752,"1,036.00",Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3060341,993.5,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3058173,"1,358.25",Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3059752,"1,064.00",Agency Staff Costs - Non Teaching
People,Adults Social Care,STEEL UNIQUE FABRICATIONS,3059521,615.37,Client Home Adaptations - Private Housing
People,Adults Social Care,YOUNG FOUNDATION LTD,0,"14,863.28",External Placements
People,Childrens Social Care,1AB TAXIS LTD,3057818,984,Contract Hire
People,Childrens Social Care,1AB TAXIS LTD,3060402,546,Contract Hire
People,Childrens Social Care,1AB TAXIS LTD,3057740,"1,425.00",Contract Hire
People,Childrens Social Care,1AB TAXIS LTD,3057817,874,Contract Hire
People,Childrens Social Care,1AB TAXIS LTD,3057916,768,Contract Hire
People,Childrens Social Care,1ABC RADIO TAXIS (COLLECTING SERVICE),3044418,"1,472.00",Contract Hire
People,Childrens Social Care,1ABC RADIO TAXIS (COLLECTING SERVICE),3057743,627.2,Contract Hire
People,Childrens Social Care,1ABC RADIO TAXIS (COLLECTING SERVICE),3057742,602.36,Contract Hire
People,Childrens Social Care,ACORN CARE (NE) LIMITED,3051554,"12,953.58",External Placements
People,Childrens Social Care,ACORN CARE (NE) LTD - SUPPORTED LIVING,3057991,"6,186.92",Independent Living
People,Childrens Social Care,ACORN CARE (UK) LIMITED,3051553,"12,953.58",External Placements
People,Childrens Social Care,ADOPTION MATTERS NORTHWEST,0,750,Placement Fees
People,Childrens Social Care,ADVANCED CHILD CARE ASSESSMENTS LIMITED,3055855,"21,921.34",Independent Placements
People,Childrens Social Care,ADVANCED CHILD CARE ASSESSMENTS LIMITED,3055855,"21,214.20",Independent Placements
People,Childrens Social Care,ADVANCED CHILD CARE ASSESSMENTS LIMITED,3055855,"21,921.34",Independent Placements
People,Childrens Social Care,ALBANY OFFICE FURNITURE SOLUTIONS,3059874,"1,668.00",Furniture
People,Childrens Social Care,ALBANY OFFICE FURNITURE SOLUTIONS,3057819,"2,438.00",Furniture
People,Childrens Social Care,ARGYLL GUEST HOUSE,3059635,840,Independent Living
People,Childrens Social Care,ARGYLL GUEST HOUSE,0,"1,620.00",Board & Lodgings For Homeless Clients
People,Childrens Social Care,ARTEMIS SUPPORT LTD,3051555,"12,800.00",External Placements
People,Childrens Social Care,BARNARDO SERVICES LTD,3059524,"2,451.24",External Placements
People,Childrens Social Care,BARNARDO SERVICES LTD,3059524,"3,342.60",External Placements
People,Childrens Social Care,BARNARDO SERVICES LTD,3059524,"3,454.02",External Placements
People,Childrens Social Care,BARNARDOS,3051485,"2,870.29",External Placements
People,Childrens Social Care,BARNARDOS,3051483,"3,768.00",External Placements
People,Childrens Social Care,BARNARDOS,3051485,"2,777.70",External Placements
People,Childrens Social Care,BARNARDOS,3051482,"4,140.36",External Placements
People,Childrens Social Care,BARNARDOS,3051481,"2,955.00",External Placements
People,Childrens Social Care,BARNARDOS,3051482,"4,006.80",External Placements
People,Childrens Social Care,BARNARDO'S,0,"28,667.00",Adoption Allowance
People,Childrens Social Care,BETA NORTH LIMITED,3059452,"2,571.43",External Placements
People,Childrens Social Care,BETA NORTH LIMITED,3059525,"2,185.72",External Placements
People,Childrens Social Care,BETA NORTH LIMITED,3059526,"2,314.28",External Placements
People,Childrens Social Care,BETA NORTH LIMITED,3059452,"2,880.00",External Placements
People,Childrens Social Care,BETA NORTH LIMITED,3059525,"2,448.00",External Placements
People,Childrens Social Care,BETA NORTH LIMITED,3059526,"2,592.00",External Placements
People,Childrens Social Care,BRECKENBROUGH SCHOOL,0,"19,333.00",Professional Fees & Consultancy
People,Childrens Social Care,COLIN MORRIS,3052456,689.23,Professional Fees & Consultancy
People,Childrens Social Care,COMPASS ROYSTON TRAVEL LTD,3057919,"2,850.00",Contract Hire
People,Childrens Social Care,COMPASS ROYSTON TRAVEL LTD,3057920,"2,470.00",Contract Hire
People,Childrens Social Care,COMPASS ROYSTON TRAVEL LTD,3058367,"1,994.40",Contract Hire
People,Childrens Social Care,COMPASS ROYSTON TRAVEL LTD,3058340,532,Contract Hire
People,Childrens Social Care,CROFT CHURCH OF ENGLAND PRIMARY SCHOOL,3060310,"6,000.00",External Placements
People,Childrens Social Care,DARLINGTON & DISTRICT YTH COMM ASS,3057752,"2,022.20",Contract Hire
People,Childrens Social Care,DARLINGTON & DISTRICT YTH COMM ASS,3057750,"2,300.90",Contract Hire
People,Childrens Social Care,DARLINGTON & DISTRICT YTH COMM ASS,3057753,"2,084.30",Contract Hire
People,Childrens Social Care,DARLINGTON & DISTRICT YTH COMM ASS,3057832,"2,050.00",Contract Hire
People,Childrens Social Care,DARLINGTON & DISTRICT YTH COMM ASS,3057751,"2,004.50",Contract Hire
People,Childrens Social Care,DARLINGTON & DISTRICT YTH COMM ASS,3057749,"2,072.90",Contract Hire
People,Childrens Social Care,EDEN BROWN,3060124,"1,295.00",Agency Staff Costs - Non Teaching
People,Childrens Social Care,ENTERPRISE RENT-A-CAR,0,756,Carers Vouchers
People,Childrens Social Care,ENTERPRISE TRAVEL,3057926,"1,584.40",Contract Hire
People,Childrens Social Care,ENTERPRISE TRAVEL,3057925,"2,100.00",Contract Hire
People,Childrens Social Care,EVERYDAY LANGUAGE SOLUTIONS,3059695,"1,616.58",Interpretation & Translation Fees
People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3051492,"3,774.87",External Placements
People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3051491,"4,601.40",External Placements
People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3059456,"1,455.00",Independent Living
People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3051493,"3,560.04",External Placements
People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3051501,"3,534.00",External Placements
People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3051491,"4,754.78",External Placements
People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3051491,"4,601.40",External Placements
People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3051493,"3,445.20",External Placements
People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3051496,"3,690.00",External Placements
People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3051493,"3,445.20",External Placements
People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3051495,"3,690.00",External Placements
People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3051496,"3,690.00",External Placements
People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3051495,"3,690.00",External Placements
People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3051495,"3,813.00",External Placements
People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3051496,"3,813.00",External Placements
People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3051501,"3,420.00",External Placements
People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3055026,"3,330.00",External Placements
People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3051492,"3,653.10",External Placements
People,Childrens Social Care,FOSTER CARES LTD,3051504,799,External Placements
People,Childrens Social Care,FOSTER CARES LTD,3051504,799,External Placements
People,Childrens Social Care,FOSTER CARES LTD,3051508,780,External Placements
People,Childrens Social Care,FOSTER CARES LTD,3051508,780,External Placements
People,Childrens Social Care,FOSTER CARES LTD,3051504,799,External Placements
People,Childrens Social Care,FOSTER CARES LTD,3051504,799,External Placements
People,Childrens Social Care,FOSTER CARES LTD,3051508,780,External Placements
People,Childrens Social Care,FOSTER CARES LTD,3051508,780,External Placements
People,Childrens Social Care,FOSTER CARES LTD,3051504,799,External Placements
People,Childrens Social Care,FOSTER CARES LTD,3051508,780,External Placements
People,Childrens Social Care,FOSTER CARES LTD,3051504,799,External Placements
People,Childrens Social Care,FOSTER CARES LTD,3051504,799,External Placements
People,Childrens Social Care,FOSTER CARES LTD,3051508,780,External Placements
People,Childrens Social Care,FOSTER CARES LTD,3051504,799,External Placements
People,Childrens Social Care,FOSTER CARES LTD,3051508,780,External Placements
People,Childrens Social Care,FOSTERING SOLUTIONS LTD,3055028,"3,107.10",External Placements
People,Childrens Social Care,FOSTERING SOLUTIONS LTD,3055027,"3,107.10",External Placements
People,Childrens Social Care,GARNETTS LTD,3057929,"2,622.00",Contract Hire
People,Childrens Social Care,GARNETTS LTD,3057928,"3,097.00",Contract Hire
People,Childrens Social Care,GARNETTS LTD,3057934,"2,888.00",Contract Hire
People,Childrens Social Care,GARNETTS LTD,3057930,"2,869.00",Contract Hire
People,Childrens Social Care,GARNETTS LTD,3057931,"3,120.00",Contract Hire
People,Childrens Social Care,GARNETTS LTD,3057932,"2,760.00",Contract Hire
People,Childrens Social Care,GARNETTS LTD,3057933,"3,120.00",Contract Hire
People,Childrens Social Care,GRIERSONS COACHES,3057937,"1,862.00",Contract Hire
People,Childrens Social Care,GRIERSONS COACHES,3057936,"1,976.00",Contract Hire
People,Childrens Social Care,HIGHFIELD (NORTH EAST) LIMITED,3055347,"9,600.00",External Placements
People,Childrens Social Care,HUMMERSKNOTT ACTIVE LTD,0,500,Other Income(Outside Scope Vat)
People,Childrens Social Care,HUMMERSKNOTT ACTIVE LTD,0,552.5,Other Income(Outside Scope Vat)
People,Childrens Social Care,IT SYSTEMS & SUPPORT LIMITED,0,"1,392.58",Ict Hardware Purchase
People,Childrens Social Care,J & C COACHES LTD,3057756,"1,893.54",Contract Hire
People,Childrens Social Care,J & C COACHES LTD,3057942,"2,460.50",Contract Hire
People,Childrens Social Care,J & C COACHES LTD,3057757,"1,900.00",Contract Hire
People,Childrens Social Care,J & C COACHES LTD,3057755,"1,893.54",Contract Hire
People,Childrens Social Care,J & C COACHES LTD,3057754,"1,893.54",Contract Hire
People,Childrens Social Care,J & C COACHES LTD,3057940,"2,460.50",Contract Hire
People,Childrens Social Care,J & C COACHES LTD,3057939,"2,840.50",Contract Hire
People,Childrens Social Care,J & C COACHES LTD,3057941,"2,327.50",Contract Hire
People,Childrens Social Care,J & C COACHES LTD,3057943,"2,491.28",Contract Hire
People,Childrens Social Care,JCB FINANCE (LEASING LTD),0,"1,842.31",Leasing Charges
People,Childrens Social Care,JEANETTE CALLAGHAN,3060641,507.5,Professional Fees & Consultancy
People,Childrens Social Care,JEFF ANDERSON COACHES LIMITED,3057917,"1,699.20",Contract Hire
People,Childrens Social Care,JENX LTD,3060490,"2,655.00",Equipment Specialist Care
People,Childrens Social Care,LOUIS SYDNEY,0,675,Adoption Allowance
People,Childrens Social Care,NEWCASTLE CITY COUNCIL,0,"1,021.88",Professional Fees & Consultancy
People,Childrens Social Care,NORTH EAST AUTISM SOCIETY,3051569,"37,717.33",External Placements
People,Childrens Social Care,NORTH EAST EXECUTIVE LTD,3058311,792,Contract Hire
People,Childrens Social Care,NORTH EAST EXECUTIVE LTD,3058311,648,Contract Hire
People,Childrens Social Care,NORTH EAST EXECUTIVE LTD,3057765,570,Contract Hire
People,Childrens Social Care,NORTH EAST EXECUTIVE LTD,3057951,816,Contract Hire
People,Childrens Social Care,NORTH LAKES CHILDRENS SERVICES,0,"36,616.14",Residential
People,Childrens Social Care,NORTHERN LIFE CARE LTD,3052246,"2,672.52",Independent Living
People,Childrens Social Care,NORTHUMBERLAND COUNTY COUNCIL,3055030,"23,597.70",External Placements
People,Childrens Social Care,ONE AWARDS,0,"1,738.22",Exam Fees
People,Childrens Social Care,OVERLANDER MINI COACHES,3057947,"2,500.00",Contract Hire
People,Childrens Social Care,OVERLANDER MINI COACHES,3057946,"2,356.00",Contract Hire
People,Childrens Social Care,PATTISON COACH HIRE,3057948,"1,873.40",Contract Hire
People,Childrens Social Care,PATTISON COACH HIRE,3057949,"1,600.00",Contract Hire
People,Childrens Social Care,PEARTREE PROJECTS LTD,3055486,"14,048.40",Independent Placements
People,Childrens Social Care,PEARTREE PROJECTS LTD,3051564,"14,048.40",External Placements
People,Childrens Social Care,PEBBLES CARE,3056435,"13,795.00",External Placements
People,Childrens Social Care,PLAY HUT DAY NURSERY & KIDS CLUB,3061087,748.9,Childcare
People,Childrens Social Care,PLAY HUT DAY NURSERY & KIDS CLUB,3061085,645.34,Childcare
People,Childrens Social Care,PLAY HUT DAY NURSERY & KIDS CLUB,3061086,551.52,Childcare
People,Childrens Social Care,REGUS MANAGEMENT,0,"1,946.35",Rent Of Facilities
People,Childrens Social Care,REGUS MANAGEMENT,0,859,Rent Of Facilities
People,Childrens Social Care,RMS RECRUITMENT,3060574,537.37,Agency Staff Costs - Non Teaching
People,Childrens Social Care,RMS RECRUITMENT,3060574,532.35,Agency Staff Costs - Non Teaching
People,Childrens Social Care,S & R CARS LTD,3057746,627,Contract Hire
People,Childrens Social Care,S & R CARS LTD,3057822,"1,617.60",Contract Hire
People,Childrens Social Care,S & R CARS LTD,3057747,684,Contract Hire
People,Childrens Social Care,S & R CARS LTD,3058359,"1,473.60",Contract Hire
People,Childrens Social Care,S & R CARS LTD,3058362,"1,336.00",Contract Hire
People,Childrens Social Care,S & R CARS LTD,3060016,840,Contract Hire
People,Childrens Social Care,S & R CARS LTD,3058366,896,Contract Hire
People,Childrens Social Care,S & R CARS LTD,3058360,920,Contract Hire
People,Childrens Social Care,S & R CARS LTD,3057823,"1,320.00",Contract Hire
People,Childrens Social Care,S & R CARS LTD,3057824,"1,920.00",Contract Hire
People,Childrens Social Care,S & R CARS LTD,3057826,"1,000.00",Contract Hire
People,Childrens Social Care,S & R CARS LTD,3057825,906,Contract Hire
People,Childrens Social Care,S & R CARS LTD,3058363,864,Contract Hire
People,Childrens Social Care,S & R CARS LTD,3058364,976,Contract Hire
People,Childrens Social Care,S & R CARS LTD,3057918,"1,000.00",Contract Hire
People,Childrens Social Care,S & R CARS LTD,3058365,"2,683.00",Contract Hire
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3058174,"1,200.00",Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3056180,962,Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3056136,"1,231.60",Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3058174,"1,184.00",Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3058174,"1,340.15",Agency Staff Costs - Non Teaching
People,Childrens Social Care,SHAUN QUINN,3055799,"1,069.60",Advocacy
People,Childrens Social Care,SPECIALIST COMPUTER CENTRES PLC,3059937,"1,364.13",Ict Hardware Purchase
People,Childrens Social Care,ST CUTHBERTS CARE,3058042,"10,268.57",External Placements
People,Childrens Social Care,ST CUTHBERTS CARE,3051567,"1,714.28",External Placements
People,Childrens Social Care,ST JOHN AMBULANCE,3057586,715,Foster Carers Recruitment & Retention
People,Childrens Social Care,STONHAM HOUSING ASSOCIATION,0,908.32,Independent Living
People,Childrens Social Care,STONHAM HOUSING ASSOCIATION,0,908.32,Independent Living
People,Childrens Social Care,STONHAM HOUSING ASSOCIATION,0,908.32,Independent Living
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051532,639.3,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051532,895.02,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051530,780,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051529,741,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051529,741,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051527,857,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051529,741,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051529,741,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051528,771.3,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051528,771.3,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051528,771.3,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051532,895.02,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051532,895.02,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051528,771.3,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051528,771.3,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051528,771.3,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051528,771.3,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051528,771.3,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051527,857,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051527,857,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051527,857.01,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051527,857,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051529,741,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051529,741,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051527,857,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051527,857,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051529,741,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051529,741,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051527,857,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051532,895.02,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051526,814.17,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051526,814.17,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051530,780,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051532,895.02,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051526,814.17,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051530,780,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051532,895.02,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051532,895.02,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051530,780,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051526,814.17,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051525,939,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051525,939,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051525,670.71,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051526,814.17,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051530,780,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051526,814.17,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051526,814.17,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051530,780,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051530,780.01,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051532,639.3,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051526,814.17,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051530,780,External Placements
People,Childrens Social Care,TEAM FOSTERING NORTH EAST,3058326,"3,699.13",External Placements
People,Childrens Social Care,TEAM FOSTERING NORTH EAST,3058327,"2,957.61",External Placements
People,Childrens Social Care,ULTIMATE COMMUNICATION SYSTEMS,3060279,"2,900.00",Ict Hardware Purchase
People,Childrens Social Care,UNITED TAXIS LTD,3061116,587,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3058354,509.4,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3058375,743.28,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3058354,600.88,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3057774,663.86,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3057770,"1,276.80",Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3057771,682.34,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3057768,507,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3057773,764.18,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3057772,743.28,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3057849,640,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3058316,559.36,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3058350,520,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3058349,520,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3058317,680.2,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3058314,520,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3057848,"1,635.90",Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3057777,668.04,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3058377,874,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3058376,808.36,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3059127,840,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3058315,574.84,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3059127,"1,260.00",Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3057956,936,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3058380,"3,700.00",Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3058379,859.04,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3058355,597.36,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3058378,"1,079.59",Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3058381,"1,103.19",Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3059127,756,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3058378,918.23,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3058381,"1,048.28",Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3058380,"3,145.00",Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3058379,773.68,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3058355,532.36,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3058377,897,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3059127,"1,134.00",Contract Hire
People,Childrens Social Care,WALTER YEOMAN,3057778,663.48,Contract Hire
People,Childrens Social Care,WITHERSLACK CARE,0,"70,609.00",Professional Fees & Consultancy
People,Childrens Social Care,WM MORRISON (D'TON) ENTERPRISE TRUST,0,"1,250.00",Private Contractors
People,Childrens Social Care,WM MORRISON (D'TON) ENTERPRISE TRUST,0,"1,250.00",Private Contractors
People,Childrens Social Care,YOUNG FOUNDATION LTD,3051541,"3,642.86",External Placements
People,Childrens Social Care,YOUNG FOUNDATION LTD,3051541,"3,642.86",External Placements
People,Development & Commissioning,700 CLUB,0,"23,190.74",Private Contractors
People,Development & Commissioning,ANCHOR TRUST,0,825.29,Private Contractors
People,Development & Commissioning,CARERS FEDERATION LIMITED,0,978.11,Other Supplies & Services
People,Development & Commissioning,CITIZENS ADVICE BUREAU,3060987,"2,013.75",Consultancy Fees
People,Development & Commissioning,CREATIVE SUPPORT LIMITED,0,"14,568.40",Private Contractors
People,Development & Commissioning,DARLINGTON YMCA FOYER,0,"24,433.17",Private Contractors
People,Development & Commissioning,DISC,0,"26,285.59",Private Contractors
People,Development & Commissioning,ENDEAVOUR HOUSING ASSOCIATION,0,"1,591.20",Private Contractors
People,Development & Commissioning,FOUR SEASONS HEALTHCARE-HUNTERCOMBE CENTRE SUNDERLAND,3060686,"4,242.86",Residential
People,Development & Commissioning,FOUR SEASONS HEALTHCARE-HUNTERCOMBE CENTRE SUNDERLAND,3060691,"1,650.00",Residential
People,Development & Commissioning,FRENCH AND LAMMING MEDIA LTD,3061351,500,Marketing & Advertising
People,Development & Commissioning,HANOVER HOUSING ASSOCIATION,0,"1,057.88",Private Contractors
People,Development & Commissioning,KEYRING LIVING SUPPORT NETWORK,0,"2,581.12",Private Contractors
People,Development & Commissioning,LEEDS CITY COUNCIL,3061247,600,Employee Training Course Costs
People,Development & Commissioning,MOBILE ADVICE CO OP COMMUNITY INTEREST CO.,3061127,"10,800.00",Consultancy Fees
People,Development & Commissioning,MOTT MACDONALD,3060793,"3,450.00",Professional Fees & Consultancy
People,Development & Commissioning,NECA SERVICES LTD,3051628,"116,230.99",Private Contractors
People,Development & Commissioning,NECA SERVICES LTD,3051562,"3,547.08",Private Contractors
People,Development & Commissioning,RICHMOND FELLOWSHIP,0,"4,777.50",Private Contractors
People,Development & Commissioning,SANCTUARY SUPPORTED LIVING,0,"9,002.88",Private Contractors
People,Development & Commissioning,SPECIALIST COMPUTER CENTRES PLC,3060405,531.67,Ict Hardware Purchase
People,Development & Commissioning,STONHAM HOUSING ASSOCIATION,0,"3,240.00",Private Contractors
People,Development & Commissioning,TEES VALLEY HOUSING LTD,0,"5,521.10",Private Contractors
Balance Sheet,Balance Sheet,KIDDIVOUCHERS LTD,0,"15,143.71",General Debits
Balance Sheet,Balance Sheet,MACS AUTOMATED BOLLARD SYSTEMS LTD,3060768,"3,286.50",General Debits
Balance Sheet,Balance Sheet,MACS AUTOMATED BOLLARD SYSTEMS LTD,3060768,"2,021.00",General Debits
Balance Sheet,Balance Sheet,MUNICIPAL MUTUAL INSURANCE LIMITED,0,708.67,General Debits
Balance Sheet,Balance Sheet,ZURICH INSURANCE COMPANY,0,"8,774.35",General Debits
Bidra,Bidra,DISTINCT DARLINGTON LIMITED,3059825,"6,346.32",Other Establishments
Bidra,Bidra,DISTINCT DARLINGTON LIMITED,3060838,"32,531.51",Other Establishments
