,,Directotate,Service,Supplier,Invoice Line Value (net of VAT),Account
INSERTED DETAIL,,Place,DLO Services,NORTHUMBRIAN WATER,2632.34,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,NORTHUMBRIAN WATER,3015.37,WATER CHARGES
INSERTED DETAIL,,Place,DLO Services,NPOWER,1371.42,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,NPOWER,587.76,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,P PLUNKETT TILING CONTRACTORS LTD,1406.00,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,PENTLAND PLANTS LIMITED,867.35,Bedding Plug Plants
INSERTED DETAIL,,Place,DLO Services,PENTLAND PLANTS LIMITED,1754.92,Bedding Plug Plants
INSERTED DETAIL,,Place,DLO Services,PENTLAND PLANTS LIMITED,1619.43,Bedding Plug Plants
INSERTED DETAIL,,Place,DLO Services,PENTLAND PLANTS LIMITED,1466.15,Bedding Plug Plants
INSERTED DETAIL,,Place,DLO Services,PENTLAND PLANTS LIMITED,907.58,Bedding Plug Plants
INSERTED DETAIL,,Place,DLO Services,PENTLAND PLANTS LIMITED,5286.28,Bedding Plug Plants
INSERTED DETAIL,,Place,DLO Services,PENTLAND PLANTS LIMITED,782.73,Bedding Plug Plants
INSERTED DETAIL,,Place,DLO Services,PENTLAND PLANTS LIMITED,4346.15,Bedding Plug Plants
INSERTED DETAIL,,Place,DLO Services,PENTLAND PLANTS LIMITED,993.79,Bedding Plug Plants
INSERTED DETAIL,,Place,DLO Services,PENTLAND PLANTS LIMITED,3247.59,Bedding Plug Plants
INSERTED DETAIL,,Place,DLO Services,PETERLEE FIRE COMPANY LTD,1007.32,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,PREMIER TRAFFIC MANAGEMENT,1338.37,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,PREMIER TRAFFIC MANAGEMENT,1114.54,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,PREMIER TRAFFIC MANAGEMENT,514.99,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,PREMIER TRAFFIC MANAGEMENT,1359.60,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,PREMIER TRAFFIC MANAGEMENT,1956.42,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,PREMIER TRAFFIC MANAGEMENT,782.39,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,PREMIER TRAFFIC MANAGEMENT,5382.59,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,PROTEN SERVICES,510.00,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,RANDSTAD CPE LTD,757.37,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,539.82,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,603.90,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,1207.80,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,893.18,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,506.90,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,3226.94,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,506.90,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,506.90,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,543.15,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,531.08,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,893.18,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,893.18,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,893.18,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,3959.79,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,963.84,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,3705.45,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,556.50,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,795.14,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,996.88,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,506.90,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,506.90,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,933.01,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,690.00,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,506.90,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Place,DLO Services,RMS RECRUITMENT,970.02,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Place,DLO Services,S & I STRUCTURES,550.00,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,S & I STRUCTURES,1207.00,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,S & I STRUCTURES,575.00,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,SEALANTS UK LIMITED,712.80,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,SEALANTS UK LIMITED,712.80,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,SEYMOUR (CIVIL ENGINEERING CONTRACTORS),14986.98,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,SIGNATURE LIMITED,922.40,STORES PURCHASES (DLO)
INSERTED DETAIL,,Place,DLO Services,SIMMON SIGNS,1942.25,STORES PURCHASES (DLO)
INSERTED DETAIL,,Place,DLO Services,SIMMON SIGNS,5798.75,STORES PURCHASES (DLO)
INSERTED DETAIL,,Place,DLO Services,SOCIETE GENERALE,2052.61,LEASING CHARGES
INSERTED DETAIL,,Place,DLO Services,SPRINGS ROOFING LTD,1607.00,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,SPRINGS ROOFING LTD,1440.00,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,SPRINGS ROOFING LTD,44160.49,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,SPRINGS ROOFING LTD,5140.00,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,STOBBS WHOLESALERS,771.58,CATERING PROVISIONS
INSERTED DETAIL,,Place,DLO Services,STOBBS WHOLESALERS,810.31,CATERING PROVISIONS
INSERTED DETAIL,,Place,DLO Services,STONEGRAVE AGGREGATES LTD,5413.87,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,STONEGRAVE AGGREGATES LTD,1206.82,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,STONEGRAVE AGGREGATES LTD,966.40,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,STONEGRAVE AGGREGATES LTD,4063.95,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,STONEGRAVE AGGREGATES LTD,604.54,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,STONEGRAVE AGGREGATES LTD,5415.52,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,STONEGRAVE AGGREGATES LTD,1946.66,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,STONEGRAVE AGGREGATES LTD,824.07,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,STONEGRAVE AGGREGATES LTD,1255.83,WASTE DISPOSAL
INSERTED DETAIL,,Place,DLO Services,STONEGRAVE AGGREGATES LTD,737.15,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,STREETSCAPE,520.00,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,T P S BOILER SPARES,607.52,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,TABNER PLASTERERS LTD,1355.35,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,TARMAC LTD,4352.40,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,TARMAC LTD,5197.97,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,TARMAC LTD,2123.32,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,TARMAC LTD,1456.00,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,TARMAC LTD,1456.00,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,TARMAC LTD,1440.40,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,TARMAC LTD,2161.64,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,TARMAC LTD,2161.64,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,TARMAC LTD,1039.59,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,THE HELPING HAND COMPANY (LEDBURY) LTD,552.00,STORES PURCHASES (DLO)
INSERTED DETAIL,,Place,DLO Services,THE SYMPHONY GROUP PLC,561.42,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,THE SYMPHONY GROUP PLC,593.61,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,THE SYMPHONY GROUP PLC,594.53,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,THE SYMPHONY GROUP PLC,601.25,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,THE SYMPHONY GROUP PLC,574.92,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,THE SYMPHONY GROUP PLC,548.84,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,THE SYMPHONY GROUP PLC,644.29,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,TODDS HIGHWAY MAINTENANCE LTD,1600.00,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,TODDS HIGHWAY MAINTENANCE LTD,900.00,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,TONY WARD PLANT HIRE (T W DEVELOPMENTS),702.00,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,TONY WARD PLANT HIRE (T W DEVELOPMENTS),702.00,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,TONY WARD PLANT HIRE (T W DEVELOPMENTS),608.00,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,TONY WARD PLANT HIRE (T W DEVELOPMENTS),1607.40,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,TONY WARD PLANT HIRE (T W DEVELOPMENTS),4235.10,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,TONY WARD PLANT HIRE (T W DEVELOPMENTS),1128.00,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,TONY WARD PLANT HIRE (T W DEVELOPMENTS),1410.00,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,TONY WARD PLANT HIRE (T W DEVELOPMENTS),760.00,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,TONY WARD PLANT HIRE (T W DEVELOPMENTS),551.00,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,TONY WARD PLANT HIRE (T W DEVELOPMENTS),709.08,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,TONY WARD PLANT HIRE (T W DEVELOPMENTS),576.00,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,TONY WARD PLANT HIRE (T W DEVELOPMENTS),912.00,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,TONY WARD PLANT HIRE (T W DEVELOPMENTS),526.50,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,TONY WARD PLANT HIRE (T W DEVELOPMENTS),608.00,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,TONY WARD PLANT HIRE (T W DEVELOPMENTS),608.00,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,TONY WARD PLANT HIRE (T W DEVELOPMENTS),549.90,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,TONY WARD PLANT HIRE (T W DEVELOPMENTS),1536.90,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,TONY WARD PLANT HIRE (T W DEVELOPMENTS),1024.60,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,TRADESLINK ASBESTOS SERVICES LTD,7278.54,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Place,DLO Services,TRADESLINK ASBESTOS SERVICES LTD,5431.27,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Place,DLO Services,TRADESLINK ASBESTOS SERVICES LTD,6694.52,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Place,DLO Services,TRADESLINK ASBESTOS SERVICES LTD,4167.68,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Place,DLO Services,TRADESLINK ASBESTOS SERVICES LTD,2689.73,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Place,DLO Services,TRADESLINK ASBESTOS SERVICES LTD,2403.69,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Place,DLO Services,TRADESLINK ASBESTOS SERVICES LTD,4469.64,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Place,DLO Services,TRU-LINE (SUSPENDED CEILINGS) LTD,3374.66,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,TRU-LINE (SUSPENDED CEILINGS) LTD,1645.00,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,TYNEDALE GARDEN SERVICES C/S,530.00,Greenhouses
INSERTED DETAIL,,Place,DLO Services,TYNEDALE GARDEN SERVICES C/S,2190.56,Pricking Out
INSERTED DETAIL,,Place,DLO Services,TYNEDALE GARDEN SERVICES C/S,2531.25,Pricking Out
INSERTED DETAIL,,Place,DLO Services,TYNEDALE GARDEN SERVICES C/S,1459.09,Pricking Out
INSERTED DETAIL,,Place,DLO Services,V & T (PLUMBING CENTRAL HEATING & BATHROOMS) LTD T/A AQUA INTERIORS,24144.35,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,V & T (PLUMBING CENTRAL HEATING & BATHROOMS) LTD T/A AQUA INTERIORS,13221.07,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,WERNICK HIRE LTD,515.84,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,WESTWOOD TIMBER & FENCING,42052.16,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,WESTWOOD TIMBER & FENCING,3979.17,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,WESTWOOD TIMBER & FENCING,9284.73,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,WOLSELEY UK LTD,714.30,STORES PURCHASES (DLO)
INSERTED DETAIL,,Place,DLO Services,WYNYARD CONCIERGE SERVICES LTD,10509.00,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,Environmental Services,ALAN WADKINS LTD,1796.00,EQUIPMENT
INSERTED DETAIL,,Place,Environmental Services,DAWSONRENTALS SWEEPERS,1715.00,VEHICLE HIRE
INSERTED DETAIL,,Place,Environmental Services,DAWSONRENTALS SWEEPERS,1715.00,VEHICLE HIRE
INSERTED DETAIL,,Place,Environmental Services,DEERNESS KENNELS,784.88,COMMISSIONS & OTHER SERVICES
INSERTED DETAIL,,Place,Environmental Services,FRADE,569.75,OTHER CONSUMABLES
INSERTED DETAIL,,Place,Environmental Services,FREIGHT TRANSPORT ASSOCIATION LTD,586.08,Other Supplies & Services
INSERTED DETAIL,,Place,Environmental Services,LANDSCAPE SOLUTIONS,2153.69,Routine Maintenance
INSERTED DETAIL,,Place,Environmental Services,LONDONDERRY GARAGE LTD,630.00,Other Supplies & Services
INSERTED DETAIL,,Place,Environmental Services,MI SUPPLIES,897.93,PPE Clothing & Equipment
INSERTED DETAIL,,Place,Environmental Services,MOORLANDS,2425.50,MATERIALS
INSERTED DETAIL,,Place,Environmental Services,NES SERVICES LTD,500.00,SECURITY SERVICES
INSERTED DETAIL,,Place,Environmental Services,NORTHERN MUNICIPAL SPARES (parts supply),1351.08,EQUIPMENT
INSERTED DETAIL,,Place,Environmental Services,RMS RECRUITMENT,1033.50,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Place,Environmental Services,RMS RECRUITMENT,702.00,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Place,Environmental Services,RMS RECRUITMENT,922.35,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Place,Environmental Services,STONEGRAVE AGGREGATES LTD,1000.10,WASTE DISPOSAL
INSERTED DETAIL,,Place,Environmental Services,STONEGRAVE AGGREGATES LTD,280813.28,Waste Management
INSERTED DETAIL,,Place,Environmental Services,STONEGRAVE AGGREGATES LTD,1128.55,WASTE DISPOSAL
INSERTED DETAIL,,Place,Environmental Services,TARMAC LTD,734.16,MATERIALS
INSERTED DETAIL,,Place,Environmental Services,THE PHOENIX PARTNERSHIP,839.00,EQUIPMENT R&M
INSERTED DETAIL,,Place,Environmental Services,WHITEHOUSE FUNERAL SERVICE LTD,827.25,Contract Funerals
INSERTED DETAIL,,Place,Environmental Services,WYBONE LTD,2337.56,Other Supplies & Services
INSERTED DETAIL,,Place,Highway Asset Management,NORTHERN POWERGRID (NORTHEAST) LTD,1085.66,Routine Maintenance
INSERTED DETAIL,,Place,Highway Asset Management,NPOWER NORTHERN FINANCE,4244.41,ELECTRICITY
INSERTED DETAIL,,Place,Highway Asset Management,NPOWER NORTHERN LTD,52449.64,ELECTRICITY
INSERTED DETAIL,,Place,Highway Network Management,NEWSQUEST (YORKSHIRE & NORTH EAST) LTD,908.82,Traffic Management
INSERTED DETAIL,,Place,Highway Network Management,NORTHUMBRIAN WATER,738.80,WATER CHARGES
INSERTED DETAIL,,Place,Highway Network Management,NORTHUMBRIAN WATER,738.80,WATER CHARGES
INSERTED DETAIL,,Place,Highway Network Management,NPOWER NORTHERN LTD,1320.00,ELECTRICITY
INSERTED DETAIL,,Place,Highway Network Management,WM SMITH & SONS (BARNARD CASTLE) LTD,1503.50,Traffic Management
INSERTED DETAIL,,Place,Programme & Projects,ARRIVA NORTH EAST LIMITED,176431.80,Other Supplies & Services
INSERTED DETAIL,,Place,Programme & Projects,ARRIVA NORTH EAST LIMITED,4594.02,Other Supplies & Services
INSERTED DETAIL,,Place,Programme & Projects,ARRIVA NORTH EAST LIMITED,4413.17,Other Supplies & Services
INSERTED DETAIL,,Place,Programme & Projects,ARRIVA NORTH EAST LIMITED,2083.00,Other Supplies & Services
INSERTED DETAIL,,Place,Programme & Projects,BLUMILK,3800.00,MARKETING & ADVERTISING
INSERTED DETAIL,,Place,Programme & Projects,BLUMILK,1000.00,ICT SOFTWARE SUPPORT & MAINTENANCE
INSERTED DETAIL,,Place,Programme & Projects,EMARKETEERS,1255.00,EMPLOYEE TRAINING COURSE COSTS
INSERTED DETAIL,,Place,Programme & Projects,GO GATESHEAD LTD,7940.97,Other Supplies & Services
INSERTED DETAIL,,Place,Programme & Projects,GROUNDWORK NORTH EAST,15000.00,CONSULTANCY FEES
INSERTED DETAIL,,Place,Programme & Projects,JMP CONSULTANTS LTD,21925.00,CONSULTANCY FEES
INSERTED DETAIL,,Place,Programme & Projects,LIVING STREETS,30000.00,CONSULTANCY FEES
INSERTED DETAIL,,Place,Programme & Projects,NEWSQUEST (YORKSHIRE & NORTH EAST) LTD,500.00,MARKETING & ADVERTISING
INSERTED DETAIL,,Place,Programme & Projects,VIGLEN LTD,1908.00,ICT HARDWARE PURCHASE
INSERTED DETAIL,,Place,Regulatory Services,ARAMARK LTD,504.00,HOSPITALITY
INSERTED DETAIL,,Place,Regulatory Services,BEMROSE BOOTH LTD,815.00,STATIONERY
INSERTED DETAIL,,Place,Regulatory Services,BRITISH PARKING ASSOCIATION,795.00,SUBSCRIPTIONS
INSERTED DETAIL,,Place,Regulatory Services,BRITISH PARKING ASSOCIATION,1860.00,SUBSCRIPTIONS
INSERTED DETAIL,,Place,Regulatory Services,CIVICA,2665.08,CONSULTANCY FEES
INSERTED DETAIL,,Place,Regulatory Services,DARLINGTON RUGBY FOOTBALL CLUB LTD,2500.00,HOSPITALITY & ROOM HIRE
INSERTED DETAIL,,Place,Regulatory Services,DURHAM CONSTABULARY,1566.68,Other Supplies & Services
INSERTED DETAIL,,Place,Regulatory Services,HAYMARKET BUSINESS PUBLICATIONS LTD,1050.00,SUBSCRIPTIONS
INSERTED DETAIL,,Place,Regulatory Services,IMPERIAL CIVIL ENFORCEMENT SOLUTIONS LTD,10172.16,ICT SOFTWARE SUPPORT & MAINTENANCE
INSERTED DETAIL,,Place,Regulatory Services,JASPER HOLDINGS LIMITED,3552.03,PREMISES INSURANCE
INSERTED DETAIL,,Place,Regulatory Services,KENYON INTERNATIONAL EMERGENCY SERVICES,2496.00,Other Supplies & Services
INSERTED DETAIL,,Place,Regulatory Services,KILLGERM CHEMICALS LTD,636.02,PEST CONTROL
INSERTED DETAIL,,Place,Regulatory Services,LEXIS NEXIS (REED ELSEVIER UK LTD),3559.00,SUBSCRIPTIONS
INSERTED DETAIL,,Place,Regulatory Services,METRIC GROUP LIMITED,1205.25,EQUIPMENT R&M
INSERTED DETAIL,,Place,Regulatory Services,PATROL,1894.20,Other Supplies & Services
INSERTED DETAIL,,Place,Regulatory Services,PAY BY PHONE,536.80,ICT SOFTWARE SUPPORT & MAINTENANCE
INSERTED DETAIL,,Place,Regulatory Services,STEVE HORNER ENVIRONMENTAL SERVICES,588.50,PROFESSIONAL FEES & CONSULTANCY
INSERTED DETAIL,,Place,Regulatory Services,STEVE HORNER ENVIRONMENTAL SERVICES,876.50,PROFESSIONAL FEES & CONSULTANCY
INSERTED DETAIL,,Place,Regulatory Services,STM ENVIRONMENTAL LTD,1625.06,ICT SOFTWARE SUPPORT & MAINTENANCE
INSERTED DETAIL,,Place,Regulatory Services,WOMENS ROYAL VOLUNTARY SERVICE (WRVS),561.01,MEMBERSHIPS
INSERTED DETAIL,,Place,Strategy & Commissioning,EVENTS OF EXCELLENCE,1300.00,CONFERENCES & SEMINARS
INSERTED DETAIL,,Place,Transport & Building Cleaning,ACCESS HIRE NATIONWIDE LTD,1285.71,VEHICLE HIRE
INSERTED DETAIL,,Place,Transport & Building Cleaning,ATS EUROMASTER LTD,625.89,MATERIALS
INSERTED DETAIL,,Place,Transport & Building Cleaning,ATS EUROMASTER LTD,554.51,MATERIALS
INSERTED DETAIL,,Place,Transport & Building Cleaning,ATS EUROMASTER LTD,554.50,MATERIALS
INSERTED DETAIL,,Place,Transport & Building Cleaning,ATS EUROMASTER LTD,555.12,MATERIALS
INSERTED DETAIL,,Place,Transport & Building Cleaning,CARRS BILLINGTON AGRICULTURE,1409.36,MATERIALS
INSERTED DETAIL,,Place,Transport & Building Cleaning,CDM RECRUITMENT LTD,597.92,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Place,Transport & Building Cleaning,CDM RECRUITMENT LTD,597.92,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Place,Transport & Building Cleaning,CDM RECRUITMENT LTD,597.92,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Place,Transport & Building Cleaning,CDM RECRUITMENT LTD,597.92,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Place,Transport & Building Cleaning,CDM RECRUITMENT LTD,597.92,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Place,Transport & Building Cleaning,CDM RECRUITMENT LTD,597.92,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Place,Transport & Building Cleaning,CDM RECRUITMENT LTD,597.92,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Place,Transport & Building Cleaning,DENNIS EAGLE LTD,2446.55,MATERIALS
INSERTED DETAIL,,Place,Transport & Building Cleaning,DENNIS EAGLE LTD,500.00,MATERIALS
INSERTED DETAIL,,Place,Transport & Building Cleaning,GB OILS T/A BRETT FUELS,26491.40,VEHICLE FUEL
INSERTED DETAIL,,Place,Transport & Building Cleaning,GB OILS T/A BRETT FUELS,3068.10,VEHICLE FUEL
INSERTED DETAIL,,Place,Transport & Building Cleaning,INTERFLON (UK) LTD [MONARCH MAINTENANCE],550.00,MATERIALS
INSERTED DETAIL,,Place,Transport & Building Cleaning,KWR,1375.04,MATERIALS
INSERTED DETAIL,,Place,Transport & Building Cleaning,POST OFFICE  LTD,1025.00,ROAD FUND TAX
INSERTED DETAIL,,Place,Transport & Building Cleaning,PREMIER TRUCK HIRE LTD,1050.00,VEHICLE HIRE
INSERTED DETAIL,,Place,Transport & Building Cleaning,S G PETCH LTD,554.00,MATERIALS
INSERTED DETAIL,,Place,Housing,BRITISH GAS TRADING LIMITED,679.70,SERVICE CHARGES / ACCOMMODATION RECHARGES
INSERTED DETAIL,,Place,Housing,CONVEX ENVIRONMENTAL MEDIA,1668.33,EQUIPMENT
INSERTED DETAIL,,Place,Housing,DSI BILLING SERVICES LTD,11345.60,STATIONERY
INSERTED DETAIL,,Place,Housing,DSI BILLING SERVICES LTD,14314.50,STATIONERY
INSERTED DETAIL,,Place,Housing,EDEN BROWN,556.88,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Place,Housing,EDEN BROWN,618.75,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Place,Housing,EDEN BROWN,916.88,AGENCY STAFF COSTS - NON TEACHING
