Darlington Borough Council - Analysis of Transactions Over £500,,,,,
Jan-15,,,,,
,,,,,
,,,,,
,,,,,
Directotate,Service,Supplier,Order,Invoice Line Value (net of VAT),Account
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3058173,"1,353.00",Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3059752,"1,050.00",Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3059751,703.25,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3060426,832,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3061623,"1,050.00",Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3061622,"1,059.00",Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3061623,700,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3061624,742,Agency Staff Costs - Non Teaching
People,Adults Social Care,THORNBECK COLLEGE- NORTH EAST AUTISM,0,"7,818.24",Residential
People,Adults Social Care,THORNBECK COLLEGE- NORTH EAST AUTISM,0,"7,818.24",Residential
People,Adults Social Care,THORNBECK COLLEGE- NORTH EAST AUTISM,0,"7,818.24",Residential
People,Adults Social Care,THORNBECK COLLEGE- NORTH EAST AUTISM,0,"7,818.24",Residential
People,Adults Social Care,THYSSENKRUPP ENCASA LIMITED,3059519,"1,200.00",Private Contractors
People,Adults Social Care,TYNETEC LTD,3061337,738.2,Equipment
People,Childrens Social Care,1AB TAXIS LTD,3057916,528,Contract Hire
People,Childrens Social Care,1AB TAXIS LTD,3057740,"1,125.00",Contract Hire
People,Childrens Social Care,1AB TAXIS LTD,3057818,600,Contract Hire
People,Childrens Social Care,1AB TAXIS LTD,3057817,552,Contract Hire
People,Childrens Social Care,1AB TAXIS LTD,3044466,715,Contract Hire
People,Childrens Social Care,ACORN CARE (NE) LIMITED,3051554,"12,953.58",External Placements
People,Childrens Social Care,ACORN CARE (NE) LTD - SUPPORTED LIVING,3057991,"6,186.92",Independent Living
People,Childrens Social Care,ACORN CARE (UK) LIMITED,3051553,"12,953.58",External Placements
People,Childrens Social Care,ARTEMIS SUPPORT LTD,3051555,"12,800.00",External Placements
People,Childrens Social Care,BARNARDO SERVICES LTD,3059524,"3,454.02",External Placements
People,Childrens Social Care,BARNARDOS,3051482,"4,140.36",External Placements
People,Childrens Social Care,BARNARDOS,3051485,"2,870.29",External Placements
People,Childrens Social Care,BARNARDOS,3051483,"3,893.60",External Placements
People,Childrens Social Care,BARNARDOS,3051481,"3,053.50",External Placements
People,Childrens Social Care,BARNARDOS,3051482,"4,140.36",External Placements
People,Childrens Social Care,BARNARDOS,3051481,"3,053.50",External Placements
People,Childrens Social Care,BARNARDOS,3051485,"2,870.29",External Placements
People,Childrens Social Care,BARNARDOS,3051484,"3,036.76",External Placements
People,Childrens Social Care,BARNARDOS,3051486,"3,833.15",External Placements
People,Childrens Social Care,BARNARDOS,3051483,"3,893.60",External Placements
People,Childrens Social Care,BETA NORTH LIMITED,3051487,"3,400.00",External Placements
People,Childrens Social Care,BETA NORTH LIMITED,3053563,"3,080.00",External Placements
People,Childrens Social Care,BKSB LTD,3061303,905.75,Ict Software Purchase
People,Childrens Social Care,CANARYCLIFF LTD T/A TICKETMEDIA,3058568,"1,308.15",Marketing & Advertising
People,Childrens Social Care,CARITAS RECRUITMENT LTD,3059936,"1,620.00",Agency Staff Costs - Non Teaching
People,Childrens Social Care,CARITAS RECRUITMENT LTD,3059936,"1,620.00",Agency Staff Costs - Non Teaching
People,Childrens Social Care,CARITAS RECRUITMENT LTD,3059936,"1,417.50",Agency Staff Costs - Non Teaching
People,Childrens Social Care,CARITAS RECRUITMENT LTD,3059936,810,Agency Staff Costs - Non Teaching
People,Childrens Social Care,CARITAS RECRUITMENT LTD,3059936,810,Agency Staff Costs - Non Teaching
People,Childrens Social Care,COLIN MORRIS,3052456,565.63,Professional Fees & Consultancy
People,Childrens Social Care,COMPASS ROYSTON TRAVEL LTD,3057919,"2,250.00",Contract Hire
People,Childrens Social Care,COMPASS ROYSTON TRAVEL LTD,3058341,"1,495.80",Contract Hire
People,Childrens Social Care,COMPASS ROYSTON TRAVEL LTD,3057920,"1,950.00",Contract Hire
People,Childrens Social Care,C-TECH SOLUTIONS LTD,3060101,"7,179.28",Ict Hardware Support & Maintenance
People,Childrens Social Care,DARLINGTON & DISTRICT YTH COMM ASS,3057752,"1,632.00",Contract Hire
People,Childrens Social Care,DARLINGTON & DISTRICT YTH COMM ASS,3057749,"1,650.00",Contract Hire
People,Childrens Social Care,DARLINGTON & DISTRICT YTH COMM ASS,3057751,"1,582.50",Contract Hire
People,Childrens Social Care,DARLINGTON & DISTRICT YTH COMM ASS,3057753,"1,645.50",Contract Hire
People,Childrens Social Care,DARLINGTON & DISTRICT YTH COMM ASS,3057832,"2,050.00",Contract Hire
People,Childrens Social Care,DARLINGTON & DISTRICT YTH COMM ASS,3057750,"1,816.50",Contract Hire
People,Childrens Social Care,DFW ADOPTION,0,848.88,Adoption Allowance
People,Childrens Social Care,DFW ADOPTION,0,"4,439.50",Adoption Allowance
People,Childrens Social Care,DURHAM CONSTABULARY,0,"3,900.00",Rent Of Facilities
People,Childrens Social Care,DURHAM CONSTABULARY,0,"3,900.00",Rent Of Facilities
People,Childrens Social Care,EDEN BROWN,3060124,800.63,Agency Staff Costs - Non Teaching
People,Childrens Social Care,EDEN BROWN,3060124,"1,032.50",Agency Staff Costs - Non Teaching
People,Childrens Social Care,EDEN BROWN,3060124,"1,295.00",Agency Staff Costs - Non Teaching
People,Childrens Social Care,ENTERPRISE RENT-A-CAR,0,756,Carers Vouchers
People,Childrens Social Care,ENTERPRISE RENT-A-CAR,0,607.42,Carers Vouchers
People,Childrens Social Care,ENTERPRISE TRAVEL,3057926,"1,109.08",Contract Hire
People,Childrens Social Care,ENTERPRISE TRAVEL,3057925,"1,575.00",Contract Hire
People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3057488,"2,442.00",External Placements
People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3057488,637.85,External Placements
People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3059456,"1,503.50",Independent Living
People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3051545,"3,690.00",External Placements
People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3051545,"3,813.00",External Placements
People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3051545,"3,653.10",External Placements
People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3051491,"4,754.78",External Placements
People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3055026,"3,441.00",External Placements
People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3052859,999,External Placements
People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3059456,533.5,Independent Living
People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3051493,"3,560.04",External Placements
People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3051545,"3,774.87",External Placements
People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3051495,"3,813.00",External Placements
People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3051501,"3,534.00",External Placements
People,Childrens Social Care,FOSTER CARES LTD,3051504,799,External Placements
People,Childrens Social Care,FOSTER CARES LTD,3051508,780,External Placements
People,Childrens Social Care,FOSTER CARES LTD,3051508,780,External Placements
People,Childrens Social Care,FOSTER CARES LTD,3051508,780,External Placements
People,Childrens Social Care,FOSTER CARES LTD,3051508,780,External Placements
People,Childrens Social Care,FOSTER CARES LTD,3051504,799,External Placements
People,Childrens Social Care,FOSTER CARES LTD,3051504,799,External Placements
People,Childrens Social Care,FOSTERING OUTCOMES LIMITED,3051511,"2,462.64",External Placements
People,Childrens Social Care,FOSTERING OUTCOMES LIMITED,3051510,"3,125.42",External Placements
People,Childrens Social Care,FOSTERING OUTCOMES LIMITED,3051509,"3,542.68",External Placements
People,Childrens Social Care,FOSTERING OUTCOMES LIMITED,3051513,"3,232.99",External Placements
People,Childrens Social Care,FOSTERING OUTCOMES LIMITED,3051512,"2,339.26",External Placements
People,Childrens Social Care,FOSTERING PEOPLE LIMITED,3061105,"3,410.00",External Placements
People,Childrens Social Care,FOSTERING PEOPLE LIMITED,3061105,"3,410.00",External Placements
People,Childrens Social Care,FOSTERING SOLUTIONS LTD,3055028,"3,210.67",External Placements
People,Childrens Social Care,FOSTERING SOLUTIONS LTD,3055027,"3,210.67",External Placements
People,Childrens Social Care,FUTURES FOR CHILDREN LTD,3052860,"3,232.99",External Placements
People,Childrens Social Care,FUTURES FOR CHILDREN LTD,3052860,"3,128.70",External Placements
People,Childrens Social Care,GARNETTS LTD,3057930,"2,265.00",Contract Hire
People,Childrens Social Care,GARNETTS LTD,3057931,"2,340.00",Contract Hire
People,Childrens Social Care,GARNETTS LTD,3057934,"2,280.00",Contract Hire
People,Childrens Social Care,GARNETTS LTD,3057933,"2,340.00",Contract Hire
People,Childrens Social Care,GARNETTS LTD,3057932,"2,070.00",Contract Hire
People,Childrens Social Care,GARNETTS LTD,3057929,"2,070.00",Contract Hire
People,Childrens Social Care,GARNETTS LTD,3057928,"2,445.00",Contract Hire
People,Childrens Social Care,GRIERSONS COACHES,3057936,"1,560.00",Contract Hire
People,Childrens Social Care,GRIERSONS COACHES,3057937,"1,470.00",Contract Hire
People,Childrens Social Care,HCL SOCIAL CARE LTD,3062103,533,Agency Staff Costs - Non Teaching
People,Childrens Social Care,HIGHFIELD (NORTH EAST) LIMITED,3055347,"9,600.00",External Placements
People,Childrens Social Care,HIGHFIELD (NORTH EAST) LIMITED,3055347,"9,600.00",External Placements
People,Childrens Social Care,IRENE BAKER CONSULTANCY,3060896,825,Professional Fees & Consultancy
People,Childrens Social Care,J & C COACHES LTD,3057940,"1,942.50",Contract Hire
People,Childrens Social Care,J & C COACHES LTD,3057939,"2,242.50",Contract Hire
People,Childrens Social Care,J & C COACHES LTD,3057757,"1,500.00",Contract Hire
People,Childrens Social Care,J & C COACHES LTD,3057754,"1,494.90",Contract Hire
People,Childrens Social Care,J & C COACHES LTD,3057755,"1,494.90",Contract Hire
People,Childrens Social Care,J & C COACHES LTD,3057756,"1,494.90",Contract Hire
People,Childrens Social Care,J & C COACHES LTD,3057942,"1,942.50",Contract Hire
People,Childrens Social Care,J & C COACHES LTD,3057943,"1,966.80",Contract Hire
People,Childrens Social Care,J & C COACHES LTD,3057941,"1,837.50",Contract Hire
People,Childrens Social Care,JAMES LECKEY DESIGN LTD,3060492,"1,954.00",Equipment Specialist Care
People,Childrens Social Care,JEFF ANDERSON COACHES LIMITED,3057917,"1,274.40",Contract Hire
People,Childrens Social Care,JENX LTD,3060489,"2,406.00",Equipment Specialist Care
People,Childrens Social Care,KINGSWOOD LEARNING LEISURE GROUP LTD,3062110,510,Materials
People,Childrens Social Care,LEEDS TRINITY UNIVERSITY,0,"1,320.00",Independent Living
People,Childrens Social Care,LIBERATOR LTD,3061315,"3,197.00",Equipment Specialist Care
People,Childrens Social Care,LOUIS SYDNEY,0,770,Adoption Allowance
People,Childrens Social Care,MEADOWS CARE LIMITED,3059642,"28,342.68",External Placements
People,Childrens Social Care,NEWSQUEST (YORKSHIRE & NORTH EAST) LTD,3060634,612,Marketing & Advertising
People,Childrens Social Care,NEWSQUEST (YORKSHIRE & NORTH EAST) LTD,3050857,697.5,Advertising
People,Childrens Social Care,NORTH EAST AUTISM SOCIETY,0,"24,295.00",Independent Placements
People,Childrens Social Care,NORTH EAST AUTISM SOCIETY,3061661,"23,845.00",Independent Placements
People,Childrens Social Care,NORTH EAST AUTISM SOCIETY,0,"13,081.88",Independent Placements
People,Childrens Social Care,NORTH EAST EXECUTIVE LTD,3057951,612,Contract Hire
People,Childrens Social Care,NORTH EAST EXECUTIVE LTD,3058311,504,Contract Hire
People,Childrens Social Care,NORTHUMBERLAND COUNTY COUNCIL,3055030,"24,384.29",External Placements
People,Childrens Social Care,ORCHARD CARE NORTH EAST LTD,3061358,555,External Placements
People,Childrens Social Care,ORCHARD CARE NORTH EAST LTD,3057054,"3,085.71",External Placements
People,Childrens Social Care,OVERLANDER MINI COACHES,3057946,"1,860.00",Contract Hire
People,Childrens Social Care,OVERLANDER MINI COACHES,3057947,"1,875.00",Contract Hire
People,Childrens Social Care,PATTISON COACH HIRE,3057948,"1,479.00",Contract Hire
People,Childrens Social Care,PATTISON COACH HIRE,3057949,"1,200.00",Contract Hire
People,Childrens Social Care,PEARTREE PROJECTS LTD,3055486,"14,048.40",Independent Placements
People,Childrens Social Care,PEARTREE PROJECTS LTD,3051564,"14,048.40",External Placements
People,Childrens Social Care,PEBBLES CARE,3056435,"13,795.00",External Placements
People,Childrens Social Care,PHOENIX CONSULTANCY AND TRAINING LTD,0,"2,147.40",Fostering Allowance
People,Childrens Social Care,PLAY HUT DAY NURSERY & KIDS CLUB,3062120,529.76,Childcare
People,Childrens Social Care,PONTVILLE SCHOOL,0,"9,471.35",Independent Placements
People,Childrens Social Care,PONTVILLE SCHOOL,0,"23,299.00",Independent Placements
People,Childrens Social Care,PONTVILLE SCHOOL,0,"54,723.00",Independent Placements
People,Childrens Social Care,REACH OUT CARE LIMITED NO 2 A/C,3051523,"2,790.00",External Placements
People,Childrens Social Care,REACH OUT CARE LIMITED NO 2 A/C,3051520,"3,148.79",External Placements
People,Childrens Social Care,REACH OUT CARE LIMITED NO 2 A/C,3051524,"2,472.25",External Placements
People,Childrens Social Care,REACH OUT CARE LIMITED NO 2 A/C,3051522,"3,069.00",External Placements
People,Childrens Social Care,REACH OUT CARE LIMITED NO 2 A/C,3051259,"3,454.33",External Placements
People,Childrens Social Care,REACH OUT CARE LIMITED NO 2 A/C,3051519,"2,392.50",External Placements
People,Childrens Social Care,REACH OUT CARE LIMITED NO 2 A/C,3051518,"2,392.50",External Placements
People,Childrens Social Care,REACH OUT CARE LIMITED NO 2 A/C,3051521,"2,454.71",External Placements
People,Childrens Social Care,REACH OUT CARE LIMITED NO 2 A/C,3051518,"2,472.25",External Placements
People,Childrens Social Care,REACH OUT CARE LIMITED NO 2 A/C,3051519,"2,472.25",External Placements
People,Childrens Social Care,REACH OUT CARE LIMITED NO 2 A/C,3051521,"2,536.53",External Placements
People,Childrens Social Care,REGUS MANAGEMENT,0,"1,946.35",Rent Of Facilities
People,Childrens Social Care,RMS RECRUITMENT,3060906,524.75,Agency Staff Costs - Non Teaching
People,Childrens Social Care,ROCSOLID,3062443,995.16,Adult Placement Schemes
People,Childrens Social Care,S & R CARS LTD,3058365,"1,901.00",Contract Hire
People,Childrens Social Care,S & R CARS LTD,3057747,540,Contract Hire
People,Childrens Social Care,S & R CARS LTD,3058360,690,Contract Hire
People,Childrens Social Care,S & R CARS LTD,3058366,672,Contract Hire
People,Childrens Social Care,S & R CARS LTD,3057822,"1,213.20",Contract Hire
People,Childrens Social Care,S & R CARS LTD,3057824,"1,344.00",Contract Hire
People,Childrens Social Care,S & R CARS LTD,3057825,799.2,Contract Hire
People,Childrens Social Care,S & R CARS LTD,3057823,990,Contract Hire
People,Childrens Social Care,S & R CARS LTD,3058359,"1,142.04",Contract Hire
People,Childrens Social Care,S & R CARS LTD,3057826,850,Contract Hire
People,Childrens Social Care,S & R CARS LTD,3057918,750,Contract Hire
People,Childrens Social Care,S & R CARS LTD,3058362,"1,002.00",Contract Hire
People,Childrens Social Care,S & R CARS LTD,3060016,890,Contract Hire
People,Childrens Social Care,S & R CARS LTD,3058364,672,Contract Hire
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3056181,845,Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3056180,"1,063.88",Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3056136,"1,050.00",Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3056181,984.9,Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3056136,"1,050.00",Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3056181,780,Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3056136,"1,050.00",Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3056136,"1,130.95",Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3056181,975,Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3056180,962,Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3056180,962,Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3056180,962,Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3056181,975,Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3056181,975,Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3056136,"1,050.00",Agency Staff Costs - Non Teaching
People,Childrens Social Care,ST CUTHBERTS CARE,3058042,"12,346.86",External Placements
People,Childrens Social Care,ST CUTHBERTS CARE,3051567,"1,771.43",External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051527,857,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051532,895.02,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051529,741,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051530,780,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051526,814.17,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051528,771.3,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051526,814.17,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051532,895.02,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051527,857,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051529,741,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051530,780,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051530,780.01,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051529,741,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051526,814.17,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051528,771.3,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051527,857.01,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051532,895.02,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3059650,780,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3059650,780,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3059650,"1,337.14",External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3059650,780,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051527,857,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051527,857,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051529,741,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051529,741,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051532,895.02,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051530,780,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051530,780,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051532,895.02,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051526,814.17,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051528,771.3,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051526,814.17,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051528,771.3,External Placements
People,Childrens Social Care,TEACHERS PENSIONS,3054643,"1,744.90",Pension Increase Pay
People,Childrens Social Care,TEAM FOSTERING NORTH EAST,3051537,"3,774.60",External Placements
People,Childrens Social Care,TEAM FOSTERING NORTH EAST,3051550,"3,774.60",External Placements
People,Childrens Social Care,TEAM FOSTERING NORTH EAST,3051533,"3,774.60",External Placements
People,Childrens Social Care,TEAM FOSTERING NORTH EAST,3051536,"3,774.60",External Placements
People,Childrens Social Care,TEMP RECRUITMENT LTD,3061193,542.63,Agency Staff Costs - Non Teaching
People,Childrens Social Care,TEMP RECRUITMENT LTD,3061193,524.54,Agency Staff Costs - Non Teaching
People,Childrens Social Care,TEMP RECRUITMENT LTD,3061193,622.21,Agency Staff Costs - Non Teaching
People,Childrens Social Care,TEMP RECRUITMENT LTD,3061193,607.74,Agency Staff Costs - Non Teaching
People,Childrens Social Care,TEMP RECRUITMENT LTD,3061193,593.27,Agency Staff Costs - Non Teaching
People,Childrens Social Care,THE EDUCATION VILLAGE ACADEMY TRUST,0,864.82,Basic Pay
People,Childrens Social Care,THE EDUCATION VILLAGE ACADEMY TRUST,0,"1,996.60",Basic Pay
People,Childrens Social Care,THE YOUTH JUSTICE BOARD,0,790,External Placements
People,Childrens Social Care,UNITED TAXIS LTD,3058381,788.61,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3058380,"1,765.00",Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3058378,751.92,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3059127,945,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3059127,630,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3057774,524.1,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3058375,586.8,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3057772,586.8,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3057773,603.3,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3058376,606.27,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3058377,641,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3058317,537,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3057956,720,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3057777,527.4,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3057848,"1,291.50",Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3058379,612.09,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3058380,900,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3057771,543.9,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3061116,532,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3057770,"1,008.00",Contract Hire
People,Childrens Social Care,WALTER YEOMAN,3057778,523.8,Contract Hire
People,Childrens Social Care,WRIXON CARE,3061831,708.55,External Placements
People,Childrens Social Care,YOUNG FOUNDATION LTD,3051541,"3,764.29",External Placements
People,Childrens Social Care,YOUNG FOUNDATION LTD,3051541,"3,764.29",External Placements
People,Development & Commissioning,700 CLUB,0,"19,057.76",Private Contractors
People,Development & Commissioning,ACTIVE DOCUMENTS LTD,3061274,"1,776.00",Materials
People,Development & Commissioning,ANCHOR TRUST,0,781.28,Private Contractors
People,Development & Commissioning,CARERS FEDERATION LIMITED,0,910.61,Other Supplies & Services
People,Development & Commissioning,CREATIVE SUPPORT LIMITED,0,"8,273.44",Private Contractors
People,Development & Commissioning,DARLINGTON YMCA FOYER,0,"23,326.76",Private Contractors
People,Development & Commissioning,DISC,0,"32,059.28",Private Contractors
People,Development & Commissioning,DURHAM COUNTY COUNCIL,0,"35,500.00",Professional Fees & Consultancy
People,Development & Commissioning,ENDEAVOUR HOUSING ASSOCIATION,0,"1,591.20",Private Contractors
People,Development & Commissioning,FOUR SEASONS HEALTHCARE-HUNTERCOMBE CENTRE SUNDERLAND,3061280,"1,650.00",Residential
People,Development & Commissioning,FOUR SEASONS HEALTHCARE-HUNTERCOMBE CENTRE SUNDERLAND,3061279,"1,650.00",Residential
People,Development & Commissioning,FOUR SEASONS HEALTHCARE-HUNTERCOMBE CENTRE SUNDERLAND,3061277,942.86,Residential
People,Development & Commissioning,FOUR SEASONS HEALTHCARE-HUNTERCOMBE CENTRE SUNDERLAND,3061278,"3,300.00",Residential
People,Development & Commissioning,FOUR SEASONS HEALTHCARE-HUNTERCOMBE CENTRE SUNDERLAND,3062010,942.86,Residential
People,Development & Commissioning,HANOVER HOUSING ASSOCIATION,0,985.2,Private Contractors
People,Development & Commissioning,HEALTHWATCH DARLINGTON,3053986,"10,974.75",Other Supplies & Services
People,Development & Commissioning,HEALTHWATCH DARLINGTON,3053986,"10,974.75",Other Supplies & Services
People,Development & Commissioning,KEYRING LIVING SUPPORT NETWORK,0,"2,581.12",Private Contractors
People,Development & Commissioning,MOTT MACDONALD,3061839,"4,600.00",Professional Fees & Consultancy
People,Development & Commissioning,NECA SERVICES LTD,3051628,"116,230.99",Private Contractors
People,Development & Commissioning,NECA SERVICES LTD,3051562,"3,547.08",Private Contractors
People,Development & Commissioning,PHOENIX HOUSE,3061569,"2,288.00",Residential
People,Development & Commissioning,SAFEGUARDING TRAINING SOLUTIIONS,3061926,660,Employee Training Course Costs
People,Development & Commissioning,SANCTUARY SUPPORTED LIVING,0,"7,489.68",Private Contractors
Balance Sheet,Balance Sheet,ALARM,3059784,510,General Debits
Balance Sheet,Balance Sheet,JLT SPECIALITY LIMITED,0,"5,000.00",General Debits
Balance Sheet,Balance Sheet,KIDDIVOUCHERS LTD,0,"14,364.03",General Debits
Balance Sheet,Balance Sheet,ZURICH INSURANCE COMPANY,0,"15,551.79",General Debits
Bidra,Bidra,DISTINCT DARLINGTON LIMITED,3062265,"4,038.61",Other Establishments
Capital,Capital,CAPITA SYMONDS LTD,3061949,950,Consultants - Other
Capital,Capital,CLEAR  CHANNEL UK LTD,3055293,"3,002.80",Furniture Equipment
Capital,Capital,CLEAR  CHANNEL UK LTD,3055566,"3,002.42",Other Contractor Payments
Capital,Capital,COMMUTAPORTS LTD,3058201,"2,079.47",Other Contractor Payments
Capital,Capital,KIER CONSTRUCTION,3057153,"82,154.77",Payments Main Contractor - Non Dlo
Capital,Capital,KYOOB,3056997,"1,760.00",Consultants - Other
Capital,Capital,KYOOB,3060318,"1,760.00",Consultants - Other
Capital,Capital,NORTHERN POWERGRID (NORTHEAST) LTD,0,596.79,Dlo Contractor Payments
Capital,Capital,S & R CARS LTD,3053439,"5,104.00",Payments Main Contractor - Non Dlo
Capital,Capital,THEATRESEARCH LTD,3050683,"3,000.00",Consultants - Other
Capital,Capital,URS INFRASTRUCTURE AND ENVIRONMENT UK LTD,0,"5,282.40",Consultants - Other
Capital,Capital,WILLMOTT DIXON CONSTRUCTION LTD,3046230,"400,958.92",Payments Main Contractor - Non Dlo
Capital,Capital,WILLMOTT DIXON CONSTRUCTION LTD,3046231,"424,493.91",Payments Main Contractor - Non Dlo
