Directotate,Service,Supplier,Order,Invoice Line Value (net of VAT),Account
Place,DLO Services,VENN GROUP LTD,3059308,781.5,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3059343,665.26,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3065298,5938.70,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3059307,692.23,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3059343,530.41,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3059308,781.5,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3059615,665.26,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3059308,1344.78,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3059615,665.26,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3059357,771.08,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3059615,665.26,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3059357,771.08,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3059307,539.4,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3059343,665.26,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3059615,602.33,Agency Staff Costs - Non Teaching
Place,DLO Services,VENN GROUP LTD,3059615,665.26,Agency Staff Costs - Non Teaching
Place,DLO Services,VIRGIN MEDIA BUSINESS,0,5327.56,Telephone Costs
Place,DLO Services,WERNICK HIRE LTD,3060282,640,Equipment
Place,DLO Services,WERNICK HIRE LTD,3059800,1218.57,Equipment
Place,DLO Services,WERNICK HIRE LTD,3061525,527,Equipment
Place,DLO Services,WM SMITH & SONS (BARNARD CASTLE) LTD,3064322,669.86,Materials
Place,DLO Services,WM SMITH & SONS (BARNARD CASTLE) LTD,3063075,2055.58,Materials
Place,DLO Services,Y & S CONSTRUCTION,3063341,1494.00,Repairs - Electrical
Place,DLO Services,Y & S CONSTRUCTION,3063341,1345.00,Repairs - Electrical
Place,DLO Services,Y & S CONSTRUCTION,3062908,2746.00,Repairs - Electrical
Place,DLO Services,Y & S CONSTRUCTION,3062908,1314.00,Repairs - Electrical
Place,DLO Services,Y & S CONSTRUCTION,3061812,1457.00,Direct Charges - Contractors
Place,DLO Services,Y & S CONSTRUCTION,3061812,1364.00,Direct Charges - Contractors
Place,DLO Services,ZENITH,3063646,23041.78,Equipment
Place,Environmental Services,BARCHAM TREES PLC,3062855,7083.90,"Plantpots, Trees & Shrubs"
Place,Environmental Services,BARCHAM TREES PLC,0,837.25,"Plantpots, Trees & Shrubs"
Place,Environmental Services,CAMEO LTD,3063613,40416.00,Consultancy Fees
Place,Environmental Services,CAPITA ASSET SERVICES,0,4795.00,Equipment
Place,Environmental Services,CTRACK LTD,3050454,912.5,Ict Hardware Support & Maintenance
Place,Environmental Services,DAWSONRENTALS SWEEPERS,3063062,2952.90,R&M (Vehicles)
Place,Environmental Services,DAWSONRENTALS SWEEPERS,3063062,2849.63,R&M (Vehicles)
Place,Environmental Services,DAWSONRENTALS SWEEPERS,3063062,3121.63,R&M (Vehicles)
Place,Environmental Services,DAWSONRENTALS SWEEPERS,3063062,2994.12,R&M (Vehicles)
Place,Environmental Services,DEERNESS KENNELS,0,787.8,Professional Fees & Consultancy
Place,Environmental Services,DR CARTER AND PARTNERS,0,2425.50,Medical
Place,Environmental Services,DR CARTER AND PARTNERS,0,2475.00,Medical
Place,Environmental Services,EEMITS COMMUNICATIONS LTD,3062935,1195.00,Equipment
Place,Environmental Services,GROUNDWORK NORTH EAST,3063022,2244.66,3Rd Part Apprentices
Place,Environmental Services,HAGS SMP LIMITED,3061409,1991.00,Building Repairs And Maintenance
Place,Environmental Services,HAGS SMP LIMITED,3059170,1452.00,Building Repairs And Maintenance
Place,Environmental Services,JOHN WADE (HAULAGE) LTD,0,950,Vehicle Hire
Place,Environmental Services,NORTHGATE VEHICLE HIRE LIMITED,0,585.2,Vehicle Hire
Place,Environmental Services,ONE51 PLASTICS (UK) T/A MGB PLASTICS,3049564,660,Equipment
Place,Environmental Services,ONE51 PLASTICS (UK) T/A MGB PLASTICS,3049564,8580.00,Equipment
Place,Environmental Services,PHS GROUP,0,554,Refuse Services
Place,Environmental Services,RMS RECRUITMENT,3062964,752.4,Agency Staff Costs - Non Teaching
Place,Environmental Services,RMS RECRUITMENT,3062964,2194.53,Agency Staff Costs - Non Teaching
Place,Environmental Services,RMS RECRUITMENT,3062964,2504.44,Agency Staff Costs - Non Teaching
Place,Environmental Services,RMS RECRUITMENT,3062964,2851.63,Agency Staff Costs - Non Teaching
Place,Environmental Services,RMS RECRUITMENT,3062964,1662.87,Agency Staff Costs - Non Teaching
Place,Environmental Services,RMS RECRUITMENT,3062964,1330.49,Agency Staff Costs - Non Teaching
Place,Environmental Services,RMS RECRUITMENT,3060393,3005.33,Agency Staff Costs - Non Teaching
Place,Environmental Services,RMS RECRUITMENT,3060393,511.71,Agency Staff Costs - Non Teaching
Place,Environmental Services,RMS RECRUITMENT,3060393,1289.82,Agency Staff Costs - Non Teaching
Place,Environmental Services,RMS RECRUITMENT,3060393,1729.28,Agency Staff Costs - Non Teaching
Place,Environmental Services,RMS RECRUITMENT,3062964,2454.83,Agency Staff Costs - Non Teaching
Place,Environmental Services,RMS RECRUITMENT,3062964,859.88,Agency Staff Costs - Non Teaching
Place,Environmental Services,RMS RECRUITMENT,3062964,2003.55,Agency Staff Costs - Non Teaching
Place,Environmental Services,RMS RECRUITMENT,3062964,2355.14,Agency Staff Costs - Non Teaching
Place,Environmental Services,RMS RECRUITMENT,3062964,2475.40,Agency Staff Costs - Non Teaching
Place,Environmental Services,RMS RECRUITMENT,3062964,1039.70,Agency Staff Costs - Non Teaching
Place,Environmental Services,RMS RECRUITMENT,3062964,2414.72,Agency Staff Costs - Non Teaching
Place,Environmental Services,RMS RECRUITMENT,3063823,1039.70,Agency Staff Costs - Non Teaching
Place,Environmental Services,RMS RECRUITMENT,3063823,2330.23,Agency Staff Costs - Non Teaching
Place,Environmental Services,RMS RECRUITMENT,3063823,2437.36,Agency Staff Costs - Non Teaching
Place,Environmental Services,RMS RECRUITMENT,3063823,519.85,Agency Staff Costs - Non Teaching
Place,Environmental Services,RMS RECRUITMENT,3063823,2282.90,Agency Staff Costs - Non Teaching
Place,Environmental Services,RMS RECRUITMENT,3063823,2252.75,Agency Staff Costs - Non Teaching
Place,Environmental Services,STONEGRAVE AGGREGATES LTD,3052570,6776.75,Waste Management
Place,Environmental Services,STONEGRAVE AGGREGATES LTD,0,950,Other Supplies & Services
Place,Environmental Services,STONEGRAVE AGGREGATES LTD,3052570,12366.79,Waste Management
Place,Environmental Services,STONEGRAVE AGGREGATES LTD,3052570,240651.85,Waste Management
Place,Environmental Services,STONEGRAVE AGGREGATES LTD,3052570,206704.08,Waste Management
Place,Environmental Services,TARMAC LTD,3064137,914.7,Materials
Place,Environmental Services,THE PHOENIX PARTNERSHIP,3063594,662,Equipment R&M
Place,Environmental Services,THE PHOENIX PARTNERSHIP,3065235,662,Equipment R&M
Place,Environmental Services,TREEWISE SOLUTIONS LTD (FORMERLY ROBIN FORESTRY SURVEYS LTD),0,2900.00,Equipment
Place,Environmental Services,VISION TECHNIQUES LTD,3060195,4200.00,Equipment
Place,Environmental Services,VISION TECHNIQUES LTD,3060195,4200.00,Equipment
Place,Environmental Services,VISION TECHNIQUES LTD,3060195,4200.00,Equipment
Place,Environmental Services,WHITEHOUSE FUNERAL SERVICE LTD,3063522,845.58,Contract Funerals
Place,Environmental Services,WHITEHOUSE FUNERAL SERVICE LTD,3062407,645,Contract Funerals
Place,Environmental Services,WHITEHOUSE FUNERAL SERVICE LTD,3064517,720.82,Contract Funerals
Place,Environmental Services,WHITEHOUSE FUNERAL SERVICE LTD,3063521,645,Contract Funerals
Place,Highway Asset Management,MIDDLESBROUGH BOROUGH COUNCIL,3058097,1924.50,Statutory Testing
Place,Highway Asset Management,NORTHERN POWERGRID (NORTHEAST) LTD,3056365,3476.67,Routine Maintenance
Place,Highway Asset Management,NPOWER NORTHERN FINANCE,0,732.45,Electricity
Place,Highway Asset Management,NPOWER NORTHERN FINANCE,0,623.43,Electricity
Place,Highway Asset Management,NPOWER NORTHERN LTD,0,563.11,Electricity
Place,Highway Asset Management,NPOWER NORTHERN LTD,0,52306.46,Electricity
Place,Highway Asset Management,NPOWER NORTHERN LTD,0,46928.03,Electricity
Place,Highway Asset Management,SYMOLOGY LTD,3063511,3840.00,Statutory Testing
Place,Highway Asset Management,SYMOLOGY LTD,3063739,23738.17,Statutory Testing
Place,Highway Asset Management,YOTTA DCL,3054500,1836.93,Statutory Testing
Place,Highway Asset Management,YOTTA DCL,3054500,3891.20,Statutory Testing
Place,Highway Network Management,KELTIC COMPLETE UNIFORM SOLUTIONS,3064628,749.5,Ppe Clothing & Equipment
Place,Highway Network Management,MIDDLESBROUGH BOROUGH COUNCIL,0,14998.74,Routine Maintenance
Place,Highway Network Management,MRC ROADS LIMITED,3064964,948.72,Signage
Place,Highway Network Management,MRC ROADS LIMITED,3064876,1340.72,Signage
Place,Highway Network Management,NPOWER NORTHERN LTD,0,1400.00,Electricity
Place,Highway Network Management,NPOWER NORTHERN LTD,0,1400.00,Electricity
Place,Highways Management,BSI MANAGEMENT SYSTEMS,3065516,745,Ict Software Support & Maintenance
Place,Highways Management,SYMOLOGY LTD,3063485,3340.54,Ict Software Purchase
Place,Programme & Projects,4IMPRINT,3064250,6254.50,Marketing & Advertising
Place,Programme & Projects,ARRIVA NORTH EAST LIMITED,3063231,2000.00,Employee Training Course Costs
Place,Programme & Projects,ARRIVA NORTH EAST LIMITED,3051668,1638.16,Other Supplies & Services
Place,Programme & Projects,ARRIVA NORTH EAST LIMITED,3051668,1638.16,Other Supplies & Services
Place,Programme & Projects,BDRC CONTINENTAL LTD,3060812,15521.00,Other Supplies & Services
Place,Programme & Projects,BLUMILK,3058055,900,Ict Software Support & Maintenance
Place,Programme & Projects,BLUMILK,3064399,4120.00,Marketing & Advertising
Place,Programme & Projects,BLUMILK,3064433,2935.00,Marketing & Advertising
Place,Programme & Projects,BLUMILK,3064324,1597.50,Marketing & Advertising
Place,Programme & Projects,BOXCHILLI.COM,3064089,750,Marketing & Advertising
Place,Programme & Projects,DIVA CREATIVE LIMITED,3064895,3580.00,Other Supplies & Services
Place,Programme & Projects,GROUNDWORK NORTH EAST,3063709,4802.50,Marketing & Advertising
Place,Programme & Projects,HIPPO CREATIVE SOLUTIONS LTD,3063745,9958.00,Marketing & Advertising
Place,Programme & Projects,MIDDLESBROUGH BOROUGH COUNCIL,3058059,16268.46,Other Supplies & Services
Place,Programme & Projects,MIDDLESBROUGH BOROUGH COUNCIL,3058058,11504.64,Other Supplies & Services
Place,Programme & Projects,MONSTER PEACOCK LTD,3064963,1860.00,Equipment
Place,Programme & Projects,NWA SOCIAL AND MARKET RESEARCH LIMITED,3061982,3590.00,Other Supplies & Services
Place,Programme & Projects,PINDAR CREATIVE,3063714,823,Marketing & Advertising
Place,Programme & Projects,PROVIZ,3064857,556.71,Purchase Of Clothing
Place,Programme & Projects,STAR RADIO,3062503,800,Marketing & Advertising
Place,Programme & Projects,TWIST DESIGN,3063479,540,Marketing & Advertising
Place,Programme & Projects,TWIST DESIGN,3065275,2145.00,Professional Fees & Consultancy
Place,Programme & Projects,TWIST DESIGN,3064248,1425.00,Marketing & Advertising
Place,Programme & Projects,TWIST DESIGN,3064283,2625.00,Marketing & Advertising
Place,Regulatory Services,CIVICA,3061830,2886.77,Ict Software Support & Maintenance
Place,Regulatory Services,DARLINGTON RUGBY FOOTBALL CLUB LTD,3064208,3750.00,Hospitality & Room Hire
Place,Regulatory Services,ENVIRO TECHNOLOGY SERVICES PLC,3064286,2475.00,Equipment
Place,Regulatory Services,GRADKO,3064872,507,Equipment
Place,Regulatory Services,GROUNDWORK NORTH EAST,3062898,20000.00,Consultancy Fees
Place,Regulatory Services,IMPERIAL CIVIL ENFORCEMENT SOLUTIONS LTD,0,6463.08,Professional Fees & Consultancy
Place,Regulatory Services,IMPERIAL CIVIL ENFORCEMENT SOLUTIONS LTD,3065617,10565.80,Ict Software Support & Maintenance
Place,Regulatory Services,JCB FINANCE (LEASING LTD),0,937.01,Leasing Charges
Place,Regulatory Services,KILLGERM CHEMICALS LTD,3063025,734.4,Pest Control
Place,Regulatory Services,KINGS CHAMBERS,3063444,1500.00,Consultancy Fees
Place,Regulatory Services,LANES GROUP PLC,3064424,1275.00,Environmental
Place,Regulatory Services,METRIC GROUP LIMITED,3054232,1668.00,Equipment R&M
Place,Regulatory Services,MOGO UK,3064265,1417.00,Equipment
Place,Regulatory Services,NSL LIMITED,3048491,3017.88,Security Services
Place,Regulatory Services,PARKEON,3062941,697.3,Equipment R&M
Place,Regulatory Services,PAY BY PHONE,3058335,666.02,Ict Software Support & Maintenance
Place,Regulatory Services,PITNEY BOWES LTD,0,868.58,Materials
Place,Regulatory Services,REDCAR & CLEVELAND BOROUGH COUNCIL,3063256,1520.00,Professional Networks
Place,Regulatory Services,RICARDO-AEA,3064538,1230.00,Subscriptions
Place,Regulatory Services,THOMSON REUTERS,3063578,671,Subscriptions
Place,Regulatory Services,VIGLEN LTD,3064214,550,Ict Hardware Purchase
Place,Regulatory Services,WARWICKSHIRE COUNTY COUNCIL,3063553,945,Employee Training Course Costs
Place,Strategy & Commissioning,WYG ENGINEERING LTD,3062907,4390.00,Professional Fees & Consultancy
Place,Transport & Building Cleaning,ARCO,3059374,694,Ppe Clothing & Equipment
Place,Transport & Building Cleaning,AUTO ELECTRICAL SOLUTIONS LTD,0,552.47,Materials
Place,Transport & Building Cleaning,EPYX LTD,0,720,Marketing & Advertising
Place,Transport & Building Cleaning,EURO TRUCK BODIES LTD,0,640,Materials
Place,Transport & Building Cleaning,FREIGHT TRANSPORT ASSOCIATION LTD,3062139,2680.75,Other Supplies & Services
Place,Transport & Building Cleaning,HARVEST ENERGY,3063810,17191.70,Vehicle Fuel
Place,Transport & Building Cleaning,HARVEST ENERGY,3062981,1252.00,Vehicle Fuel
Place,Transport & Building Cleaning,HARVEST ENERGY,3063292,16808.62,Vehicle Fuel
Place,Transport & Building Cleaning,KWR (UK) LTD,0,987.73,Materials
Place,Transport & Building Cleaning,KWR (UK) LTD,0,872,Materials
Place,Transport & Building Cleaning,NORTH EAST TRUCK & VAN LTD,0,1687.84,Materials
Place,Transport & Building Cleaning,S G PETCH LTD,0,2254.97,Materials
Place,Transport & Building Cleaning,S JENNINGS LTD,0,1693.94,Materials
Place,Transport & Building Cleaning,WOODS HYDRAULIC SERVICE LTD T/A PIRTEK CLEVELAND,0,878.04,Materials
Place,Housing,ARGYLL GUEST HOUSE,3054497,3040.00,Board & Lodgings For Homeless Clients
Place,Housing,ARGYLL GUEST HOUSE,3054497,5360.00,Board & Lodgings For Homeless Clients
Place,Housing,BURNSIDE CARPETS,0,893.34,Service Charges / Accommodation Recharges
Place,Housing,COREPEOPLE RECRUITMENT LTD,0,638.62,Agency Staff Costs - Non Teaching
Place,Housing,COREPEOPLE RECRUITMENT LTD,0,638.62,Agency Staff Costs - Non Teaching
Place,Housing,COREPEOPLE RECRUITMENT LTD,0,638.62,Agency Staff Costs - Non Teaching
Place,Housing,COREPEOPLE RECRUITMENT LTD,0,509.17,Agency Staff Costs - Non Teaching
Place,Housing,COREPEOPLE RECRUITMENT LTD,0,638.62,Agency Staff Costs - Non Teaching
Place,Housing,COREPEOPLE RECRUITMENT LTD,0,638.62,Agency Staff Costs - Non Teaching
Place,Housing,CRITIQOM LIMITED,3065239,1397.19,Stationery
Place,Housing,CRITIQOM LIMITED,3065239,1397.19,Stationery
Place,Housing,CRITIQOM LIMITED,3065240,7993.42,Stationery
Place,Housing,CRITIQOM LIMITED,3065240,7993.42,Stationery
Place,Housing,EDEN BROWN,3061196,891.75,Agency Staff Costs - Non Teaching
Place,Housing,EDEN BROWN,3062739,1109.25,Agency Staff Costs - Non Teaching
Place,Housing,EDEN BROWN,3061196,928,Agency Staff Costs - Non Teaching
Place,Housing,EDEN BROWN,3062739,1196.25,Agency Staff Costs - Non Teaching
Place,Housing,EDEN BROWN,3062739,1087.50,Agency Staff Costs - Non Teaching
Place,Housing,EDEN BROWN,3061196,928,Agency Staff Costs - Non Teaching
Place,Housing,EDEN BROWN,3061196,928,Agency Staff Costs - Non Teaching
Place,Housing,EDEN BROWN,3062739,1174.50,Agency Staff Costs - Non Teaching
Place,Housing,EDEN BROWN,3061196,725,Agency Staff Costs - Non Teaching
Place,Housing,EDEN BROWN,3062739,1073.00,Agency Staff Costs - Non Teaching
Place,Housing,EDEN BROWN,3061196,899,Agency Staff Costs - Non Teaching
Place,Housing,EDEN BROWN,3061196,928,Agency Staff Costs - Non Teaching
Place,Housing,EDEN BROWN,3062739,971.5,Agency Staff Costs - Non Teaching
Place,Housing,EDEN BROWN,3061196,891.75,Agency Staff Costs - Non Teaching
Place,Housing,EDEN BROWN,3062739,1145.50,Agency Staff Costs - Non Teaching
Place,Housing,EDEN BROWN,3062739,1210.75,Agency Staff Costs - Non Teaching
Place,Housing,HARROWGATE HILL LODGE,3054501,758.17,Board & Lodgings For Homeless Clients
Place,Housing,HARROWGATE HILL LODGE,3054501,525,Board & Lodgings For Homeless Clients
Place,Housing,KINGS CHURCH DARLINGTON,3052761,3528.05,Crisis Support
Place,Housing,KINGS CHURCH DARLINGTON,3052761,3218.54,Crisis Support
Place,Housing,MAG:NET SOLUTIONS LTD,3064577,995,Ict Software Support & Maintenance
Place,Housing,NEWCASTLE CITY COUNCIL,3052867,2526.78,Community Care Support
Place,Housing,NEWCASTLE CITY COUNCIL,3052867,2695.48,Community Care Support
Place,Housing,NEWCASTLE CITY COUNCIL,3052867,783.75,Community Care Support
Place,Housing,NEWCASTLE CITY COUNCIL,3052867,5358.33,Community Care Support
Place,Housing,NEWSQUEST (YORKSHIRE & NORTH EAST) LTD,3064187,1955.91,Marketing & Advertising
Place,Housing,NORTHGATE INFORMATION SOLUTIONS,3063384,500,Conferences & Seminars
Place,Housing,NORTHUMBRIAN WATER,0,3502.80,Discount On Collection - Nwl
Place,Housing,NORTHUMBRIAN WATER,0,1834.80,Discount On Collection - Nwl
Place,Housing,NORTHUMBRIAN WATER,0,2752.20,Discount On Collection - Nwl
Place,Housing,NORTHUMBRIAN WATER,0,2669.60,Discount On Collection - Nwl
Place,Housing,NORTHUMBRIAN WATER,0,1000.80,Discount On Collection - Nwl
Place,Housing,NORTHUMBRIAN WATER,0,3169.20,Discount On Collection - Nwl
Place,Housing,PARALOGIC NETWORKS LTD,3056264,672,Ict Hardware Support & Maintenance
Place,Housing,SCHOTT REMOVALS TRANSPORT LTD,3052764,1388.00,Community Care Support
Place,Housing,TAMESIDE M.B.C.,3064381,2631.00,Subscriptions
Place,Housing,THE FURNISHING SERVICE,3052758,642.26,Community Care Support
Place,Housing,THE FURNISHING SERVICE,3052758,573.35,Community Care Support
Place,Housing,THE FURNISHING SERVICE,3052758,531.88,Community Care Support
Place,Housing,THE FURNISHING SERVICE,3052758,506.52,Community Care Support
Place,Housing,THE FURNISHING SERVICE,3052758,947.67,Community Care Support
Place,Housing Revenue Account,ARCUS CONSULTING LLP,3053828,2330.50,Responsive - Void E.P.C.
Place,Housing Revenue Account,BARRIER ENERGY LTD,3063170,2780.00,Cyclical - Air Source Heat Pumps
Place,Housing Revenue Account,BARRIER ENERGY LTD,3063170,1895.00,Cyclical - Air Source Heat Pumps
Place,Housing Revenue Account,BCS PRESERVATION LIMITED,3063886,598,Responsive Repairs (General)
Place,Housing Revenue Account,BCS PRESERVATION LIMITED,3063368,531,Responsive Repairs (General)
Place,Housing Revenue Account,BCS PRESERVATION LIMITED,3064785,770,Responsive Repairs (General)
Place,Housing Revenue Account,BCS PRESERVATION LIMITED,3064188,1218.00,Responsive Repairs (General)
Place,Housing Revenue Account,BCS PRESERVATION LIMITED,3064785,530,Responsive Repairs (General)
Place,Housing Revenue Account,BCS PRESERVATION LIMITED,3063181,595,Responsive Repairs (General)
Place,Housing Revenue Account,BCS PRESERVATION LIMITED,3062381,1572.00,Responsive Repairs (General)
Place,Housing Revenue Account,BCS PRESERVATION LIMITED,3063181,549,Responsive Repairs (General)
Place,Housing Revenue Account,BRIEN & SON LOCKSMITHS,0,729,Equipment
Place,Housing Revenue Account,CHARTERED INSTITUTE OF HOUSING,3063866,745,Conferences & Seminars
Place,Housing Revenue Account,EASBY FLOORING LTD,3063558,607.37,Responsive Repairs (General)
Place,Housing Revenue Account,EVERYTHING EVERYWHERE LIMITED,3063649,1011.50,Voice Telephone Equipment
Place,Housing Revenue Account,HAYS SPECIALIST SERVICES,3061241,629.39,Agency Staff Costs - Non Teaching
Place,Housing Revenue Account,HAYS SPECIALIST SERVICES,3061241,629.39,Agency Staff Costs - Non Teaching
Place,Housing Revenue Account,HAYS SPECIALIST SERVICES,3061241,633.81,Agency Staff Costs - Non Teaching
Place,Housing Revenue Account,HAYS SPECIALIST SERVICES,3061241,632.51,Agency Staff Costs - Non Teaching
Place,Housing Revenue Account,HAYS SPECIALIST SERVICES,3063918,759.23,Agency Staff Costs - Non Teaching
Place,Housing Revenue Account,HAYS SPECIALIST SERVICES,3061241,642.91,Agency Staff Costs - Non Teaching
Place,Housing Revenue Account,HAYS SPECIALIST SERVICES,3063918,823.09,Agency Staff Costs - Non Teaching
Place,Housing Revenue Account,HAYS SPECIALIST SERVICES,3063918,764.37,Agency Staff Costs - Non Teaching
Place,Housing Revenue Account,HAYS SPECIALIST SERVICES,3063918,761.95,Agency Staff Costs - Non Teaching
Place,Housing Revenue Account,HQN LTD,3062509,2100.00,Professional Fees & Consultancy
Place,Housing Revenue Account,MITIE PROPERTY SERVICES (NORTH EAST) LTD,3064270,1510.66,Cyclical - Internal Painting
Place,Housing Revenue Account,NEWCASTLE CITY COUNCIL,3051279,9668.79,Furniture
Place,Housing Revenue Account,NEWCASTLE CITY COUNCIL,3051279,14547.50,Furniture
Place,Housing Revenue Account,NORTHUMBRIAN WATER,0,764.48,Water Charges
Place,Housing Revenue Account,NORTHUMBRIAN WATER,0,884.2,Water Charges
Place,Housing Revenue Account,NPOWER NORTHERN FINANCE,0,672.05,Electricity
Place,Housing Revenue Account,NPOWER NORTHERN FINANCE,0,5058.00,Electricity
Place,Housing Revenue Account,NPOWER NORTHERN FINANCE,0,1212.28,Electricity
Place,Housing Revenue Account,NPOWER NORTHERN LTD,0,752.17,Electricity
Place,Housing Revenue Account,NPOWER NORTHERN LTD,0,1070.00,Electricity
Place,Housing Revenue Account,NPOWER NORTHERN LTD,0,863.2,Electricity
Place,Housing Revenue Account,NPOWER NORTHERN LTD,0,2002.84,Electricity
Place,Housing Revenue Account,NPOWER NORTHERN LTD,0,563.08,Electricity
Place,Housing Revenue Account,NPOWER NORTHERN LTD,0,670.6,Electricity
Place,Housing Revenue Account,NPOWER NORTHERN LTD,0,1832.99,Electricity
Place,Housing Revenue Account,NPOWER NORTHERN LTD,0,1070.00,Electricity
Place,Housing Revenue Account,ORCHARD INFORMATION SYSTEMS LTD,0,5400.00,Ict Software Purchase
Place,Housing Revenue Account,ORCHARD INFORMATION SYSTEMS LTD,0,2965.54,Ict Software Support & Maintenance
Place,Housing Revenue Account,ORCHARD INFORMATION SYSTEMS LTD,0,62241.33,Ict Software Support & Maintenance
Place,Housing Revenue Account,ORCHARD INFORMATION SYSTEMS LTD,0,5542.96,Ict Software Support & Maintenance
Place,Housing Revenue Account,ORCHARD INFORMATION SYSTEMS LTD,0,3926.31,Ict Software Support & Maintenance
Place,Housing Revenue Account,ORCHARD INFORMATION SYSTEMS LTD,0,7075.00,Ict Software Purchase
Place,Housing Revenue Account,RIDER INDUSTRIAL & SPECIALIST CLEANING,3038328,2345.00,Responsive Repairs (General)
Place,Housing Revenue Account,RIDER INDUSTRIAL & SPECIALIST CLEANING,3050365,699,Responsive Repairs (General)
Place,Housing Revenue Account,RIDER INDUSTRIAL & SPECIALIST CLEANING,3060392,599,Direct Charges - Contractors
Place,Housing Revenue Account,RIDER INDUSTRIAL & SPECIALIST CLEANING,0,2200.00,Responsive Repairs (General)
Place,Housing Revenue Account,RMS RECRUITMENT,3063634,564.67,Agency Staff Costs - Non Teaching
Place,Housing Revenue Account,RMS RECRUITMENT,3063634,607.17,Agency Staff Costs - Non Teaching
Place,Housing Revenue Account,RMS RECRUITMENT,3063634,607.17,Agency Staff Costs - Non Teaching
Place,Housing Revenue Account,RMS RECRUITMENT,3063634,607.17,Agency Staff Costs - Non Teaching
Place,Housing Revenue Account,SEYMOUR (CIVIL ENGINEERING CONTRACTORS),3059956,1012.00,Responsive Repairs (General)
Place,Housing Revenue Account,SITEXORBIS LTD,3065073,10887.85,Responsive-Empty Hse Security
Place,Housing Revenue Account,SITEXORBIS LTD,3065073,3071.88,Responsive-Empty Hse Security
Place,Housing Revenue Account,STEEL UNIQUE FABRICATIONS,3062385,645,Responsive Repairs (General)
Place,Housing Revenue Account,STEEL UNIQUE FABRICATIONS,3062385,881.46,Responsive Repairs (General)
Place,Housing Revenue Account,STEEL UNIQUE FABRICATIONS,3062385,836,Responsive Repairs (General)
Place,Housing Revenue Account,TONY LEWIS,3065342,1450.00,Professional Fees & Consultancy
Place,Housing Revenue Account,WELL HANDLED LTD,3062320,500,Employee Training Course Costs
Place,Housing Revenue Account,WHARTON LANDSCAPES,3061509,1695.00,Responsive Repairs (General)
Place,Housing Revenue Account,WINDOW WISE,3063375,530,Responsive Repairs (General)
Place,Housing Revenue Account,XMBRACE LTD,0,4870.00,Ict Software Support & Maintenance
Place,Housing Revenue Account,Y & S CONSTRUCTION,3061708,2864.00,Responsive Repairs (General)
Place,Housing Revenue Account,Y & S CONSTRUCTION,3061708,2628.00,Responsive Repairs (General)
People,Public Health,BLACKETTS MEDICAL PRACTICE,3062971,1476.23,Other Health Bodies
People,Public Health,BLACKETTS MEDICAL PRACTICE,3062971,1581.01,Other Health Bodies
People,Public Health,BOOTS PHARMACY,3062468,618.05,Consultancy Fees
People,Public Health,DR CARTER AND PARTNERS,3059251,1100.00,Consultancy Fees
People,Public Health,DR CHARLTON RUSSELL STEVENS & STONE,3054843,700,Consultancy Fees
People,Public Health,KNOWLES ASSOCIATES TFM LTD,3064553,570.24,Vehicle Hire
People,Public Health,LIVING MINDFULLY CIC,3063855,6750.00,Other Health Bodies
People,Public Health,LLOYDS PHARMACY,3055625,504.36,Consultancy Fees
People,Public Health,LLOYDS PHARMACY,3055625,1283.61,Consultancy Fees
People,Public Health,NHS BUSINESS SERVICES AUTHORITY,3054408,24742.47,Consultancy Fees
People,Public Health,NHS BUSINESS SERVICES AUTHORITY,3054408,26729.46,Consultancy Fees
People,Public Health,NHS DARLINGTON CCG,3065244,55897.05,Other Health Bodies
People,Public Health,NHS DARLINGTON CCG,3065245,105354.80,Other Health Bodies
People,Public Health,"NHS DURHAM DALES, EASINGTON & SEDGEFIELD CLINICAL COMMISSIONING GROUP",3055573,46581.00,Consultancy Fees
People,Adults Social Care,ADULT PLACEMENT SERVICES T/A AVALON,0,1423.12,Placement Fees
People,Adults Social Care,ADULT PLACEMENT SERVICES T/A AVALON,3031148,1020.00,Adult Placement Schemes
People,Adults Social Care,ADULT PLACEMENT SERVICES T/A AVALON,3031148,4587.24,Adult Placement Schemes
People,Adults Social Care,ADULT PLACEMENT SERVICES T/A AVALON,3031148,1020.00,Adult Placement Schemes
People,Adults Social Care,ADULT PLACEMENT SERVICES T/A AVALON,3031148,4587.24,Adult Placement Schemes
