,,Directotate,Service,Supplier,Order,Invoice Line Value (net of VAT),Account
INSERTED DETAIL,,Place,Regulatory Services,NES SERVICES LTD,3072259,1016.40,Security Services
INSERTED DETAIL,,Place,Regulatory Services,NES SERVICES LTD,3072259,993.72,Security Services
INSERTED DETAIL,,Place,Regulatory Services,NSL LIMITED,3066092,3391.38,Security Services
INSERTED DETAIL,,Place,Regulatory Services,PATROL,3074267,1746.00,Other Supplies & Services
INSERTED DETAIL,,Place,Regulatory Services,PAY BY PHONE,3069513,991.36,Ict Software Support & Maintenance
INSERTED DETAIL,,Place,Regulatory Services,SERCO LTD,3074065,835,Employee Training Course Costs
INSERTED DETAIL,,Place,Strategy & Commissioning,NEPRO LIMITED,3067820,10000.00,Professional Fees & Consultancy
INSERTED DETAIL,,Place,Transport & Building Cleaning,CARRS BILLINGTON AGRICULTURE,0,1626.41,Materials
INSERTED DETAIL,,Place,Transport & Building Cleaning,CHATFIELDS TYNE TEES,0,931.64,Materials
INSERTED DETAIL,,Place,Transport & Building Cleaning,HARVEST ENERGY,0,17233.14,Ict Software Support & Maintenance
INSERTED DETAIL,,Place,Transport & Building Cleaning,HARVEST ENERGY,3074162,1636.40,Vehicle Fuel
INSERTED DETAIL,,Place,Transport & Building Cleaning,HARVEST ENERGY,3074162,15665.34,Vehicle Fuel
INSERTED DETAIL,,Place,Transport & Building Cleaning,S JENNINGS LTD,0,1058.39,Materials
INSERTED DETAIL,,Place,Transport & Building Cleaning,SPECIALIST COMPUTER CENTRES PLC,3074949,592,Ict Hardware Purchase
INSERTED DETAIL,,Place,Housing,CRITIQOM LIMITED,3066618,4763.11,Postages
INSERTED DETAIL,,Place,Housing,CRITIQOM LIMITED,3066618,4763.11,Postages
INSERTED DETAIL,,Place,Housing,DE-POEL,0,546.7,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,Housing,DE-POEL,0,570.13,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,Housing,DE-POEL,0,601.37,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,Housing,HARROWGATE HILL LODGE,3075513,633.26,Board & Lodgings For Homeless Clients
INSERTED DETAIL,,Place,Housing,KINGS CHURCH DARLINGTON,3065871,3458.22,Crisis Support
INSERTED DETAIL,,Place,Housing,NEWCASTLE CITY COUNCIL,3065862,2589.48,Community Care Support
INSERTED DETAIL,,Place,Housing,NORTHGATE PUBLIC SERVICES (UK) LTD,3074482,750,Employee Training Course Costs
INSERTED DETAIL,,Place,Housing,SCHOTT REMOVALS TRANSPORT LTD,3065877,634,Community Care Support
INSERTED DETAIL,,Place,Housing,THE FURNISHING SERVICE (ENGLAND),3070864,504.09,Community Care Support
INSERTED DETAIL,,Place,Housing,TURNAROUND HOMES,0,930,Board & Lodgings For Homeless Clients
INSERTED DETAIL,,Place,Housing Revenue Account,ARCUS CONSULTING LLP,3073359,600,Responsive - Void E.P.C.
INSERTED DETAIL,,Place,Housing Revenue Account,ARCUS CONSULTING LLP,3073359,562.5,Responsive - Void E.P.C.
INSERTED DETAIL,,Place,Housing Revenue Account,BARRIER ENERGY LTD,3072738,2560.00,Cyclical - Air Source Heat Pumps
INSERTED DETAIL,,Place,Housing Revenue Account,BARRIER ENERGY LTD,3075571,2635.00,Cyclical - Air Source Heat Pumps
INSERTED DETAIL,,Place,Housing Revenue Account,BCS PRESERVATION LIMITED,3073145,1558.00,Responsive Repairs (General)
INSERTED DETAIL,,Place,Housing Revenue Account,BCS PRESERVATION LIMITED,3074312,508,Responsive Repairs (General)
INSERTED DETAIL,,Place,Housing Revenue Account,BCS PRESERVATION LIMITED,3073921,730,Responsive Repairs (General)
INSERTED DETAIL,,Place,Housing Revenue Account,BCS PRESERVATION LIMITED,3073921,1861.00,Responsive Repairs (General)
INSERTED DETAIL,,Place,Housing Revenue Account,BCS PRESERVATION LIMITED,3075244,811,Responsive Repairs (General)
INSERTED DETAIL,,Place,Housing Revenue Account,CORONA ENERGY LTD,0,505.17,Gas
INSERTED DETAIL,,Place,Housing Revenue Account,CORONA ENERGY LTD,0,867.1,Gas
INSERTED DETAIL,,Place,Housing Revenue Account,CORONA ENERGY LTD,0,917.41,Gas
INSERTED DETAIL,,Place,Housing Revenue Account,CORONA ENERGY LTD,0,795.39,Gas
INSERTED DETAIL,,Place,Housing Revenue Account,CORONA ENERGY LTD,0,1029.25,Gas
INSERTED DETAIL,,Place,Housing Revenue Account,CORONA ENERGY LTD,0,858.06,Gas
INSERTED DETAIL,,Place,Housing Revenue Account,CORONA ENERGY LTD,0,637.42,Gas
INSERTED DETAIL,,Place,Housing Revenue Account,CORONA ENERGY LTD,0,1192.02,Gas
INSERTED DETAIL,,Place,Housing Revenue Account,CORONA ENERGY LTD,0,614.14,Gas
INSERTED DETAIL,,Place,Housing Revenue Account,CORONA ENERGY LTD,0,1118.47,Gas
INSERTED DETAIL,,Place,Housing Revenue Account,CORONA ENERGY LTD,0,1424.11,Gas
INSERTED DETAIL,,Place,Housing Revenue Account,CORONA ENERGY LTD,0,1081.44,Gas
INSERTED DETAIL,,Place,Housing Revenue Account,CORONA ENERGY LTD,0,1464.25,Gas
INSERTED DETAIL,,Place,Housing Revenue Account,DE-POEL,0,500.3,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,Housing Revenue Account,DE-POEL,0,516.57,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,Housing Revenue Account,DE-POEL,0,539.35,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,Housing Revenue Account,DURHAM BUSINESSWEAR LTD,3073955,508.85,Purchase Of Clothing
INSERTED DETAIL,,Place,Housing Revenue Account,HAYS SPECIALIST SERVICES,3074174,799.62,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,Housing Revenue Account,HAYS SPECIALIST SERVICES,3074174,663.82,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,Housing Revenue Account,HAYS SPECIALIST SERVICES,3074174,821.37,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,Housing Revenue Account,HAYS SPECIALIST SERVICES,3074174,825.02,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,Housing Revenue Account,MANGAR INTERNATIONAL LIMITED,3072636,694,Equipment
INSERTED DETAIL,,Place,Housing Revenue Account,MITIE PROPERTY SERVICES (NORTH EAST) LTD,3068557,31558.85,Cyclical - External Painting
INSERTED DETAIL,,Place,Housing Revenue Account,MITIE PROPERTY SERVICES (NORTH EAST) LTD,3068556,1038.00,Cyclical - Internal Painting
INSERTED DETAIL,,Place,Housing Revenue Account,NPOWER NORTHERN FINANCE,0,1611.45,Electricity
INSERTED DETAIL,,Place,Housing Revenue Account,NPOWER NORTHERN FINANCE,0,816.59,Electricity
INSERTED DETAIL,,Place,Housing Revenue Account,NPOWER NORTHERN FINANCE,0,567.84,Electricity
INSERTED DETAIL,,Place,Housing Revenue Account,NPOWER NORTHERN FINANCE,0,1808.36,Electricity
INSERTED DETAIL,,Place,Housing Revenue Account,NPOWER NORTHERN FINANCE,0,1561.93,Electricity
INSERTED DETAIL,,Place,Housing Revenue Account,NPOWER NORTHERN FINANCE,0,1734.50,Electricity
INSERTED DETAIL,,Place,Housing Revenue Account,NPOWER NORTHERN LTD,0,1070.00,Electricity
INSERTED DETAIL,,Place,Housing Revenue Account,RIDER INDUSTRIAL & SPECIALIST CLEANING,3070220,2050.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,Housing Revenue Account,RIDER INDUSTRIAL & SPECIALIST CLEANING,3070220,1238.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,Housing Revenue Account,SEYMOUR (CIVIL ENGINEERING CONTRACTORS),3073146,1038.12,Responsive Repairs (General)
INSERTED DETAIL,,Place,Housing Revenue Account,SEYMOUR (CIVIL ENGINEERING CONTRACTORS),3074031,1145.78,Responsive Repairs (General)
INSERTED DETAIL,,Place,Housing Revenue Account,SEYMOUR (CIVIL ENGINEERING CONTRACTORS),3072939,548.15,Responsive Repairs (General)
INSERTED DETAIL,,Place,Housing Revenue Account,SEYMOUR (CIVIL ENGINEERING CONTRACTORS),3073923,710.88,Responsive Repairs (General)
INSERTED DETAIL,,Place,Housing Revenue Account,SITEXORBIS LTD,3072563,3670.54,Responsive-Empty Hse Security
INSERTED DETAIL,,Place,Housing Revenue Account,STEEL UNIQUE FABRICATIONS,3073926,1060.64,Responsive Repairs (General)
INSERTED DETAIL,,Place,Housing Revenue Account,STEEL UNIQUE FABRICATIONS,3072487,1586.86,Responsive Repairs (General)
INSERTED DETAIL,,Place,Housing Revenue Account,THIRTEEN GROUP,3074686,5494.69,Professional Fees & Consultancy
INSERTED DETAIL,,Place,Housing Revenue Account,WINDOW WISE,3073933,4110.00,Responsive - Empty Hse Repairs
INSERTED DETAIL,,Place,Housing Revenue Account,WINDOW WISE,0,4110.00,Responsive - Empty Hse Repairs
INSERTED DETAIL,,Place,Housing Revenue Account,WINDOW WISE,0,760,Responsive Repairs (General)
INSERTED DETAIL,,People,Public Health,BOOTS THE CHEMISTS LTD,3066679,514.54,Private Contractors
INSERTED DETAIL,,People,Public Health,CLIFTON COURT MEDICAL PRACTICE,3070574,3783.83,Other Health Bodies
INSERTED DETAIL,,People,Public Health,CLIFTON COURT MEDICAL PRACTICE,3067243,3121.16,Other Health Bodies
INSERTED DETAIL,,People,Public Health,CLIFTON COURT MEDICAL PRACTICE,3067242,4725.00,Other Health Bodies
INSERTED DETAIL,,People,Public Health,COCKERTON PHARMACY (A K MEDICAL CONSULTANCY LTD),3067072,629.52,Private Contractors
INSERTED DETAIL,,People,Public Health,DENMARK STREET SURGERY,3068898,820,Private Contractors
INSERTED DETAIL,,People,Public Health,DENMARK STREET SURGERY,3075110,4883.16,Other Health Bodies
INSERTED DETAIL,,People,Public Health,DR CARTER AND PARTNERS,3066887,1665.81,Other Health Bodies
INSERTED DETAIL,,People,Public Health,DR CARTER AND PARTNERS,3067240,1400.00,Other Health Bodies
INSERTED DETAIL,,People,Public Health,DR CHARLTON RUSSELL STEVENS & STONE,3067241,3150.00,Other Health Bodies
INSERTED DETAIL,,People,Public Health,INTRAHEALTH,3067260,2205.00,Other Health Bodies
INSERTED DETAIL,,People,Public Health,NHS BUSINESS SERVICES AUTHORITY,3066802,26827.43,Other Health Bodies
INSERTED DETAIL,,People,Public Health,VIRGIN CARE STOCKTON LLP,3074420,1123.00,Other Health Bodies
INSERTED DETAIL,,People,Public Health,WHINFIELD MEDICAL PRACTICE,3067272,6545.00,Other Health Bodies
INSERTED DETAIL,,People,Adults Social Care,ADULT PLACEMENT SERVICES T/A AVALON,3031148,3088.72,Adult Placement Schemes
INSERTED DETAIL,,People,Adults Social Care,ADULT PLACEMENT SERVICES T/A AVALON,3031148,686.8,Adult Placement Schemes
INSERTED DETAIL,,People,Adults Social Care,AGE UK DARLINGTON,3072070,13904.94,Services For Carers
INSERTED DETAIL,,People,Adults Social Care,BARNARDO'S,0,833.76,Respite
INSERTED DETAIL,,People,Adults Social Care,BARNARDO'S,0,924,Respite
INSERTED DETAIL,,People,Adults Social Care,BUNZL CLEANING & HYGIENE SUPPLIES,3074288,570.91,Cleaning Materials & Consumables
INSERTED DETAIL,,People,Adults Social Care,BUTTERWICK LIMITED,0,720,Respite
INSERTED DETAIL,,People,Adults Social Care,BUTTERWICK LIMITED,0,960,Respite
INSERTED DETAIL,,People,Adults Social Care,CARE-ABILITY,3075061,1920.80,Occupational Therapy Equipment
INSERTED DETAIL,,People,Adults Social Care,CARE-ABILITY,3072181,1469.20,Occupational Therapy Equipment
INSERTED DETAIL,,People,Adults Social Care,CHESS LIMITED,0,2250.00,Telephone Costs
INSERTED DETAIL,,People,Adults Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,3069521,3165.75,Advocacy
INSERTED DETAIL,,People,Adults Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,3071164,4166.25,Services For Carers
INSERTED DETAIL,,People,Adults Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,3069873,4166.25,Services For Carers
INSERTED DETAIL,,People,Adults Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,3069434,8750.00,Advocacy
INSERTED DETAIL,,People,Adults Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,0,1200.00,Projects
INSERTED DETAIL,,People,Adults Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,3072079,3955.75,Services For Carers
INSERTED DETAIL,,People,Adults Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,3072077,4107.50,Services For Carers
INSERTED DETAIL,,People,Adults Social Care,DAVID RYAN PLUMBING & MERRYBENT BATHROOMS LIMITED,3073647,736,Occupational Therapy Equipment
INSERTED DETAIL,,People,Adults Social Care,DE-POEL,0,1182.52,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adults Social Care,DE-POEL,0,1041.12,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adults Social Care,DE-POEL,0,639.3,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adults Social Care,DE-POEL,0,987.36,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adults Social Care,DE-POEL,0,596.97,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adults Social Care,DE-POEL,0,574.86,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adults Social Care,DE-POEL,0,1144.78,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adults Social Care,DE-POEL,0,1144.78,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adults Social Care,DE-POEL,0,617.12,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adults Social Care,DE-POEL,0,1072.26,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adults Social Care,DE-POEL,0,1179.56,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adults Social Care,DE-POEL,0,1038.96,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adults Social Care,DE-POEL,0,1182.52,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adults Social Care,DE-POEL,0,1074.48,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adults Social Care,DE-POEL,0,596.97,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adults Social Care,DE-POEL,0,607.34,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adults Social Care,DR L RIPPON,3075165,958,Professional Fees & Consultancy
INSERTED DETAIL,,People,Adults Social Care,GREEN LINK (NORTH EAST),3073892,840,External Courier Service
INSERTED DETAIL,,People,Adults Social Care,INDEPENDENT PSYCHIATRIC REPORTS LTD,3075464,752.2,Professional Fees & Consultancy
INSERTED DETAIL,,People,Adults Social Care,MENCAP,3074668,6027.75,Rent Of Facilities
INSERTED DETAIL,,People,Adults Social Care,NORTH REGIONAL ASSOC FOR SENSORY SUPPORT,3074431,933.34,Services For Carers
INSERTED DETAIL,,People,Adults Social Care,RNIB,3074968,1521.58,Visual Equipment
INSERTED DETAIL,,People,Adults Social Care,ROYAL NATIONAL INSTITUTE BLIND,3067455,650,Books
INSERTED DETAIL,,People,Adults Social Care,SKILLS FOR CARE,3075467,1950.00,Employee Training Course Costs
INSERTED DETAIL,,People,Adults Social Care,STEEL UNIQUE FABRICATIONS,3072818,547.84,Client Home Adaptations - Private Housing
INSERTED DETAIL,,People,Adults Social Care,TYNETEC LTD,3074803,1476.40,Equipment
INSERTED DETAIL,,People,Childrens Social Care,1AB TAXIS LTD,3073991,1550.00,Contract Hire
INSERTED DETAIL,,People,Childrens Social Care,1AB TAXIS LTD,3065890,779,Contract Hire
INSERTED DETAIL,,People,Childrens Social Care,1AB TAXIS LTD,3072964,1123.84,Contract Hire
INSERTED DETAIL,,People,Childrens Social Care,1AB TAXIS LTD,3073990,519.64,Contract Hire
INSERTED DETAIL,,People,Childrens Social Care,A1 FOSTER CARE,3070206,3764.33,External Placements
INSERTED DETAIL,,People,Childrens Social Care,ACORN CARE (UK) LIMITED,3065184,12535.72,External Placements
INSERTED DETAIL,,People,Childrens Social Care,ALTEREGO CREATIVE SOLUTIONS LTD,3074079,1015.00,Consultancy Fees
INSERTED DETAIL,,People,Childrens Social Care,ARTEMIS SUPPORT LTD,3065187,12800.00,External Placements
INSERTED DETAIL,,People,Childrens Social Care,ARTEMIS SUPPORT LTD,3065187,11600.00,External Placements
INSERTED DETAIL,,People,Childrens Social Care,ARTEMIS SUPPORT LTD,3065187,12800.00,External Placements
INSERTED DETAIL,,People,Childrens Social Care,BARNARDOS,3051486,4015.12,External Placements
INSERTED DETAIL,,People,Childrens Social Care,BARNARDO'S,3064835,3342.60,External Placements
INSERTED DETAIL,,People,Childrens Social Care,BARNARDO'S,3064829,2955.00,External Placements
INSERTED DETAIL,,People,Childrens Social Care,BARNARDO'S,3064833,2777.70,External Placements
INSERTED DETAIL,,People,Childrens Social Care,BARNARDO'S,3064834,3885.60,External Placements
INSERTED DETAIL,,People,Childrens Social Care,BARNARDO'S,3064831,3768.00,External Placements
INSERTED DETAIL,,People,Childrens Social Care,BARNARDO'S,3064830,4006.80,External Placements
INSERTED DETAIL,,People,Childrens Social Care,BETA NORTH LIMITED,3075233,1650.00,External Placements
INSERTED DETAIL,,People,Childrens Social Care,BETA NORTH LIMITED,3065077,4250.00,External Placements
INSERTED DETAIL,,People,Childrens Social Care,BETA NORTH LIMITED,3065078,3850.00,External Placements
INSERTED DETAIL,,People,Childrens Social Care,BOND TRAVEL,3074986,1527.24,Contract Hire
INSERTED DETAIL,,People,Childrens Social Care,CITY AND GUILDS,0,504,Exam Fees
INSERTED DETAIL,,People,Childrens Social Care,COMPASS ROYSTON TRAVEL LTD,3073230,608,Contract Hire
INSERTED DETAIL,,People,Childrens Social Care,COMPASS ROYSTON TRAVEL LTD,3073080,1695.24,Contract Hire
INSERTED DETAIL,,People,Childrens Social Care,COMPASS ROYSTON TRAVEL LTD,3073044,2210.00,Contract Hire
INSERTED DETAIL,,People,Childrens Social Care,COMPASS ROYSTON TRAVEL LTD,3073043,2550.00,Contract Hire
INSERTED DETAIL,,People,Childrens Social Care,CONSTRUCTION SKILLS,0,741.6,Exam Fees
INSERTED DETAIL,,People,Childrens Social Care,CORONA ENERGY LTD,0,871.03,Gas
INSERTED DETAIL,,People,Childrens Social Care,CORONA ENERGY LTD,0,1166.28,Gas
INSERTED DETAIL,,People,Childrens Social Care,DARLINGTON & DISTRICT YTH COMM ASS,3072980,2255.00,Contract Hire
INSERTED DETAIL,,People,Childrens Social Care,DARLINGTON & DISTRICT YTH COMM ASS,3072979,1755.20,Contract Hire
INSERTED DETAIL,,People,Childrens Social Care,DARLINGTON & DISTRICT YTH COMM ASS,3072978,1793.60,Contract Hire
INSERTED DETAIL,,People,Childrens Social Care,DARLINGTON & DISTRICT YTH COMM ASS,3072977,1601.60,Contract Hire
INSERTED DETAIL,,People,Childrens Social Care,DARLINGTON & DISTRICT YTH COMM ASS,3072976,1673.60,Contract Hire
INSERTED DETAIL,,People,Childrens Social Care,DARLINGTON & DISTRICT YTH COMM ASS,3072975,1724.30,Contract Hire
INSERTED DETAIL,,People,Childrens Social Care,DE-POEL,0,671.67,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Childrens Social Care,DE-POEL,0,1598.40,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Childrens Social Care,DE-POEL,0,1257.26,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Childrens Social Care,DE-POEL,0,992.7,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Childrens Social Care,DE-POEL,0,1149.22,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Childrens Social Care,DE-POEL,0,1144.78,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Childrens Social Care,DE-POEL,0,1257.26,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Childrens Social Care,DE-POEL,0,1329.78,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Childrens Social Care,DE-POEL,0,1180.28,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Childrens Social Care,DE-POEL,0,782.88,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Childrens Social Care,DE-POEL,0,1107.78,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Childrens Social Care,DE-POEL,0,1164.75,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Childrens Social Care,DE-POEL,0,1107.78,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Childrens Social Care,DE-POEL,0,950.4,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Childrens Social Care,DE-POEL,0,1257.26,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Childrens Social Care,DE-POEL,0,699,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Childrens Social Care,DE-POEL,0,1149.22,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Childrens Social Care,DE-POEL,0,1009.45,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Childrens Social Care,DE-POEL,0,1149.22,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Childrens Social Care,DE-POEL,0,928.2,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Childrens Social Care,DE-POEL,0,1144.78,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Childrens Social Care,DE-POEL,0,1103.52,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Childrens Social Care,DE-POEL,0,901.8,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Childrens Social Care,DE-POEL,0,600.14,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Childrens Social Care,DE-POEL,0,624.47,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Childrens Social Care,DE-POEL,0,1253.93,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Childrens Social Care,DE-POEL,0,1729.15,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Childrens Social Care,DE-POEL,0,1729.15,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Childrens Social Care,DE-POEL,0,1162.13,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Childrens Social Care,DE-POEL,0,1146.63,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Childrens Social Care,DE-POEL,0,1221.37,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Childrens Social Care,DE-POEL,0,1146.63,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Childrens Social Care,DE-POEL,0,1101.24,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Childrens Social Care,DE-POEL,0,1729.15,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Childrens Social Care,DE-POEL,0,901.2,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Childrens Social Care,DE-POEL,0,899.7,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Childrens Social Care,DE-POEL,0,1105.19,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Childrens Social Care,DE-POEL,0,1107.78,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Childrens Social Care,DE-POEL,0,806.49,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Childrens Social Care,DE-POEL,0,947.54,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Childrens Social Care,DURHAM CONSTABULARY,0,3300.00,Rent Of Facilities
INSERTED DETAIL,,People,Childrens Social Care,DURHAM CONSTABULARY,0,3300.00,Rent Of Facilities
INSERTED DETAIL,,People,Childrens Social Care,DURHAM CONSTABULARY,0,3300.00,Rent Of Facilities
INSERTED DETAIL,,People,Childrens Social Care,ENTERPRISE RENT-A-CAR,0,589.82,Vehicle Hire
INSERTED DETAIL,,People,Childrens Social Care,ENTERPRISE RENT-A-CAR,0,2064.07,Carers Vouchers
INSERTED DETAIL,,People,Childrens Social Care,ENTERPRISE RENT-A-CAR,0,756,Rent Of Facilities
INSERTED DETAIL,,People,Childrens Social Care,ESRI (UK) LTD,3074160,18120.00,Ict Software Support & Maintenance
INSERTED DETAIL,,People,Childrens Social Care,FAIRFIELD HOUSE,3072981,11005.00,External Placements
INSERTED DETAIL,,People,Childrens Social Care,FIONA NOONE,3075699,2605.78,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Childrens Social Care,FIRTHMOOR PRIMARY SCHOOL,3075277,940,Materials
INSERTED DETAIL,,People,Childrens Social Care,FIVE RIVERS CHILD CARE LIMITED,0,3910.00,External Placements
INSERTED DETAIL,,People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3073650,4884.00,External Placements
INSERTED DETAIL,,People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3064845,3230.10,External Placements
INSERTED DETAIL,,People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3064838,4754.78,External Placements
INSERTED DETAIL,,People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3064846,3441.00,External Placements
INSERTED DETAIL,,People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3051500,3441.00,External Placements
INSERTED DETAIL,,People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3053749,1905.57,External Placements
INSERTED DETAIL,,People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3064843,3690.00,External Placements
INSERTED DETAIL,,People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3064844,3534.00,External Placements
INSERTED DETAIL,,People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3074405,939.93,External Placements
INSERTED DETAIL,,People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3064846,3330.00,External Placements
INSERTED DETAIL,,People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3064845,3337.77,External Placements
INSERTED DETAIL,,People,Childrens Social Care,FOSTERING OUTCOMES LIMITED,3067892,2945.00,External Placements
INSERTED DETAIL,,People,Childrens Social Care,FOSTERING OUTCOMES LIMITED,3067891,3100.00,External Placements
INSERTED DETAIL,,People,Childrens Social Care,FOSTERING OUTCOMES LIMITED,3064848,3125.42,External Placements
INSERTED DETAIL,,People,Childrens Social Care,FOSTERING OUTCOMES LIMITED,3069042,5143.52,External Placements
INSERTED DETAIL,,People,Childrens Social Care,FOSTERING OUTCOMES LIMITED,3070855,3542.68,External Placements
INSERTED DETAIL,,People,Childrens Social Care,FOSTERING SOLUTIONS LTD,3072982,3432.01,External Placements
INSERTED DETAIL,,People,Childrens Social Care,FOSTERING SOLUTIONS LTD,3065192,3898.30,External Placements
INSERTED DETAIL,,People,Childrens Social Care,FOSTERING SOLUTIONS LTD,3065193,3432.01,External Placements
INSERTED DETAIL,,People,Childrens Social Care,FUTURES FOR CHILDREN LTD,3069094,3232.99,External Placements
INSERTED DETAIL,,People,Childrens Social Care,GARNETTS LTD,3073054,2720.00,Contract Hire
INSERTED DETAIL,,People,Childrens Social Care,GARNETTS LTD,3073056,2584.00,Contract Hire
INSERTED DETAIL,,People,Childrens Social Care,GARNETTS LTD,3073053,2346.00,Contract Hire
INSERTED DETAIL,,People,Childrens Social Care,GARNETTS LTD,3073055,2652.00,Contract Hire
INSERTED DETAIL,,People,Childrens Social Care,GARNETTS LTD,3073052,2652.00,Contract Hire
INSERTED DETAIL,,People,Childrens Social Care,GARNETTS LTD,3073051,2567.00,Contract Hire
INSERTED DETAIL,,People,Childrens Social Care,GARNETTS LTD,3073050,2346.00,Contract Hire
INSERTED DETAIL,,People,Childrens Social Care,GARNETTS LTD,3073049,2771.00,Contract Hire
INSERTED DETAIL,,People,Childrens Social Care,GD SOLUTIONS NORTH EAST LIMITED,3072567,545,Professional Fees & Consultancy
