Darlington Borough Council - Analysis of Transactions Over œ500,,,,,
Nov-14,,,,,
,,,,,
,,,,,
Directotate,Service,Supplier,Order,Invoice Line Value (net of VAT),Account
Place,Programme & Projects,SMITH CREATIVE,3059856,"1,400.00",Marketing & Advertising
Place,Programme & Projects,SMITH CREATIVE,3059612,"4,776.00",Marketing & Advertising
Place,Programme & Projects,STRIDER BIKE UK DISTRIBUTION,3059114,516,Equipment
Place,Regulatory Services,AUDAX GLOBAL SOLUTIONS LTD,3059164,568.97,Equipment
Place,Regulatory Services,DARLINGTON RUGBY FOOTBALL CLUB LTD,3058659,"3,750.00",Hospitality & Room Hire
Place,Regulatory Services,DISCLOSURE & BARRING SERVICE,3060377,704,DBS Checks
Place,Regulatory Services,IHS (GLOBAL) LIMITED,3059686,"4,382.60",Ict Software Support & Maintenance
Place,Regulatory Services,MISS REBECCA BROWN,3059192,700,Professional Fees & Consultancy
Place,Regulatory Services,NSL LIMITED,0,"3,177.24",Car Parking
Place,Regulatory Services,OVE ARUP & PARTNERS INTERNATIONAL LTD,3060099,"8,587.50",Consultancy Fees
Place,Regulatory Services,PATROL,3059544,"1,523.50",Other Supplies & Services
Place,Regulatory Services,PAY BY PHONE,3058335,734.77,Ict Software Support & Maintenance
Place,Regulatory Services,SANTANDER CORPORATE BANKING,3050674,"2,884.16",Leasing Charges
Place,Regulatory Services,THE TRADING STANDARDS INSTITUTE,3059126,"1,020.00",Recruitment Advertising
Place,Strategy & Commissioning,RMS RECRUITMENT,3050697,806.23,Agency Staff Costs - Non Teaching
Place,Strategy & Commissioning,RMS RECRUITMENT,3050697,806.23,Agency Staff Costs - Non Teaching
Place,Strategy & Commissioning,RMS RECRUITMENT,3050697,806.23,Agency Staff Costs - Non Teaching
Place,Strategy & Commissioning,RMS RECRUITMENT,3050697,802.53,Agency Staff Costs - Non Teaching
Place,Strategy & Commissioning,WYG ENGINEERING LTD,3060045,"1,630.00",Professional Fees & Consultancy
Place,Transport & Building Cleaning,BRIAN ROBINSON MACHINERY,0,"1,410.00",Materials
Place,Transport & Building Cleaning,CHATFIELDS TYNE TEES,0,"1,100.00",Materials
Place,Transport & Building Cleaning,CHATFIELDS TYNE TEES,0,"1,100.00",Materials
Place,Transport & Building Cleaning,CHATFIELDS TYNE TEES,0,"1,544.48",Materials
Place,Transport & Building Cleaning,CHATFIELDS TYNE TEES,0,758.33,Materials
Place,Transport & Building Cleaning,DAWSONRENTALS SWEEPERS,0,559.44,Materials
Place,Transport & Building Cleaning,DAWSONRENTALS SWEEPERS,0,"1,715.00",Vehicle Hire
Place,Transport & Building Cleaning,DAWSONRENTALS SWEEPERS,0,"1,715.00",Vehicle Hire
Place,Transport & Building Cleaning,DAWSONRENTALS SWEEPERS,0,"1,715.00",Vehicle Hire
Place,Transport & Building Cleaning,DAWSONRENTALS SWEEPERS,0,"1,715.00",Vehicle Hire
Place,Transport & Building Cleaning,DENNIS EAGLE LTD,0,832.52,Materials
Place,Transport & Building Cleaning,DENNIS EAGLE LTD,0,"1,826.33",Materials
Place,Transport & Building Cleaning,EURO TRUCK BODIES LTD,0,"1,327.21",Materials
Place,Transport & Building Cleaning,EURO TRUCK BODIES LTD,0,"1,670.00",Materials
Place,Transport & Building Cleaning,EURO TRUCK BODIES LTD,0,"1,670.00",Materials
Place,Transport & Building Cleaning,EURO TRUCK BODIES LTD,0,"5,250.00",Materials
Place,Transport & Building Cleaning,HARVEST ENERGY,3058768,"16,513.77",Vehicle Fuel
Place,Transport & Building Cleaning,HARVEST ENERGY,3059262,"4,085.20",Vehicle Fuel
Place,Transport & Building Cleaning,HARVEST ENERGY,3059262,"2,213.76",Vehicle Fuel
Place,Transport & Building Cleaning,LONDONDERRY GARAGE LTD,0,878.57,Materials
Place,Transport & Building Cleaning,MAPLE FLEET SERVICES LTD,0,577,Materials
Place,Transport & Building Cleaning,NORTH EAST TRUCK & VAN LTD,0,977.2,Materials
Place,Transport & Building Cleaning,NORTH EAST TRUCK & VAN LTD,0,930.99,Materials
Place,Transport & Building Cleaning,RMS RECRUITMENT,3057626,603.84,Agency Staff Costs - Non Teaching
Place,Transport & Building Cleaning,RMS RECRUITMENT,3059048,603.84,Agency Staff Costs - Non Teaching
Place,Transport & Building Cleaning,RMS RECRUITMENT,3059048,603.84,Agency Staff Costs - Non Teaching
Place,Transport & Building Cleaning,RMS RECRUITMENT,3057626,603.84,Agency Staff Costs - Non Teaching
Place,Transport & Building Cleaning,RMS RECRUITMENT,3057626,603.84,Agency Staff Costs - Non Teaching
Place,Transport & Building Cleaning,SERCK MARSTON,0,"1,100.00",Materials
Place,Transport & Building Cleaning,TECALEMIT GARAGE EQUIPMENT CO LTD,0,699,Other Supplies & Services
Place,Housing,BROUGH HOUSE,3054475,"4,250.00",Board & Lodgings For Homeless Clients
Place,Housing,EDEN BROWN,3056148,949.75,Agency Staff Costs - Non Teaching
Place,Housing,EDEN BROWN,3056148,870,Agency Staff Costs - Non Teaching
Place,Housing,EDEN BROWN,3059541,"1,123.75",Agency Staff Costs - Non Teaching
Place,Housing,EDEN BROWN,3056148,862.75,Agency Staff Costs - Non Teaching
Place,Housing,EDEN BROWN,3059541,"1,152.75",Agency Staff Costs - Non Teaching
Place,Housing,EDEN BROWN,3059541,877.25,Agency Staff Costs - Non Teaching
Place,Housing,EDEN BROWN,3056148,913.5,Agency Staff Costs - Non Teaching
Place,Housing,KINGS CHURCH DARLINGTON,3052761,"3,337.21",Crisis Support
Place,Housing,NEWCASTLE CITY COUNCIL,3052867,"6,269.12",Community Care Support
Place,Housing,NEWCASTLE CITY COUNCIL,3052867,"7,384.54",Community Care Support
Place,Housing,NORTHGATE INFORMATION SOLUTIONS,3059513,750,Conferences & Seminars
Place,Housing,PARK RETAIL LIMITED,3052946,"1,200.00",Crisis Support
Place,Housing,SCHOTT REMOVALS TRANSPORT LTD,3052764,702,Community Care Support
Place,Housing,THE FURNISHING SERVICE,3052758,747.92,Community Care Support
Place,Housing,THE FURNISHING SERVICE,3052758,720.68,Community Care Support
Place,Housing,THE FURNISHING SERVICE,3052758,622.35,Community Care Support
Place,Housing,THE FURNISHING SERVICE,3052758,576.39,Community Care Support
Place,Housing,THE FURNISHING SERVICE,3052758,825.99,Community Care Support
Place,Housing,TWOFOLD LTD,3059590,"1,177.93",Agency Staff Costs - Non Teaching
Place,Housing,VENN GROUP LTD,3059414,"1,106.30",Agency Staff Costs - Non Teaching
Place,Housing,VENN GROUP LTD,3059414,"1,121.25",Agency Staff Costs - Non Teaching
Place,Housing,VENN GROUP LTD,3059414,"1,173.58",Agency Staff Costs - Non Teaching
Place,Housing,VENN GROUP LTD,3059414,"1,076.40",Agency Staff Costs - Non Teaching
Place,Housing Revenue Account,ALBANY OFFICE FURNITURE SOLUTIONS,3056736,503.8,Equipment
Place,Housing Revenue Account,ALBANY OFFICE FURNITURE SOLUTIONS,3056739,528,Equipment
Place,Housing Revenue Account,BARRIER ENERGY LTD,3054318,"2,560.00",Cyclical - Air Source Heat Pumps
Place,Housing Revenue Account,BCS PRESERVATION LIMITED,3051408,"2,241.00",Responsive Repairs (General)
Place,Housing Revenue Account,BCS PRESERVATION LIMITED,3058900,650,Responsive Repairs (General)
Place,Housing Revenue Account,BCS PRESERVATION LIMITED,3058900,"1,630.00",Responsive Repairs (General)
Place,Housing Revenue Account,BCS PRESERVATION LIMITED,3058900,810,Responsive Repairs (General)
Place,Housing Revenue Account,BCS PRESERVATION LIMITED,3058900,550,Responsive Repairs (General)
Place,Housing Revenue Account,BCS PRESERVATION LIMITED,3059607,655,Responsive Repairs (General)
Place,Housing Revenue Account,BCS PRESERVATION LIMITED,3058900,595,Responsive Repairs (General)
Place,Housing Revenue Account,BCS PRESERVATION LIMITED,3058900,585,Responsive Repairs (General)
Place,Housing Revenue Account,BCS PRESERVATION LIMITED,3059213,568,Responsive Repairs (General)
Place,Housing Revenue Account,COREPEOPLE RECRUITMENT LTD,3056929,628.88,Agency Staff Costs - Non Teaching
Place,Housing Revenue Account,COREPEOPLE RECRUITMENT LTD,3056929,630.79,Agency Staff Costs - Non Teaching
Place,Housing Revenue Account,COREPEOPLE RECRUITMENT LTD,3056929,615.88,Agency Staff Costs - Non Teaching
Place,Housing Revenue Account,COREPEOPLE RECRUITMENT LTD,3056929,607.17,Agency Staff Costs - Non Teaching
Place,Housing Revenue Account,COREPEOPLE RECRUITMENT LTD,3056929,619.23,Agency Staff Costs - Non Teaching
Place,Housing Revenue Account,DORMA UK LIMITED,3057039,"1,810.00",Repairs - Door Entry System
Place,Housing Revenue Account,EASBY FLOORING LTD,3058889,650.28,Responsive Repairs (General)
Place,Housing Revenue Account,EASBY FLOORING LTD,3058689,612.96,Responsive Repairs (General)
Place,Housing Revenue Account,EASBY FLOORING LTD,3058689,862.01,Responsive Repairs (General)
Place,Housing Revenue Account,GOLDSHIELD ELECTRONIC SECURITY LTD,3059570,"1,187.83",Repairs - Door Entry System
Place,Housing Revenue Account,GOLDSHIELD ELECTRONIC SECURITY LTD,3059570,"2,313.62",Repairs - Door Entry System
Place,Housing Revenue Account,HANOVER HOUSING ASSOCIATION,0,"41,083.93",Other Supplies & Services
Place,Housing Revenue Account,JTM SERVICES,3059264,"1,125.00",Equipment
Place,Housing Revenue Account,LYTESTREAM ELECTRICAL CONTRACTORS,3058809,869.46,Responsive Repairs (General)
Place,Housing Revenue Account,MARSHA HILLARY,3052827,832,Furniture
Place,Housing Revenue Account,MISCO COMPUTER SUPPLIES,3060525,"1,537.92",Ict Hardware Purchase
Place,Housing Revenue Account,MITIE PROPERTY SERVICES (NORTH EAST) LTD,3052647,"2,700.00",Cyclical - Internal Painting
Place,Housing Revenue Account,NEOS SYSTEMS LTD,3060027,"3,044.67",Repairs - Door Entry System
Place,Housing Revenue Account,NPOWER,3052052,533.33,Responsive - Empty Hse Repairs
Place,Housing Revenue Account,NPOWER NORTHERN FINANCE,0,"3,939.49",Electricity
Place,Housing Revenue Account,NPOWER NORTHERN FINANCE,0,894.77,Electricity
Place,Housing Revenue Account,NPOWER NORTHERN LTD,0,"1,070.00",Electricity
Place,Housing Revenue Account,NPOWER NORTHERN LTD,0,"1,644.51",Electricity
Place,Housing Revenue Account,NPOWER NORTHERN LTD,0,822.08,Electricity
Place,Housing Revenue Account,NPOWER NORTHERN LTD,0,544.04,Electricity
Place,Housing Revenue Account,NPOWER NORTHERN LTD,0,"1,815.54",Electricity
Place,Housing Revenue Account,RIDER INDUSTRIAL & SPECIALIST CLEANING,3060392,"1,250.00",Direct Charges - Contractors
Place,Housing Revenue Account,RIDER INDUSTRIAL & SPECIALIST CLEANING,3060392,850,Direct Charges - Contractors
Place,Housing Revenue Account,RIDER INDUSTRIAL & SPECIALIST CLEANING,3056069,840,Responsive Repairs (General)
Place,Housing Revenue Account,RIDER INDUSTRIAL & SPECIALIST CLEANING,3060392,"2,040.00",Direct Charges - Contractors
Place,Housing Revenue Account,RIDER INDUSTRIAL & SPECIALIST CLEANING,3060392,"1,020.00",Direct Charges - Contractors
Place,Housing Revenue Account,SITEXORBIS LTD,3058160,"5,032.12",Responsive-Empty Hse Security
Place,Housing Revenue Account,SITEXORBIS LTD,3058160,"11,155.40",Responsive-Empty Hse Security
Place,Housing Revenue Account,THIRTEEN GROUP,3058665,"3,234.82",Ict Software Support & Maintenance
Place,Housing Revenue Account,TYNETEC LTD,3058814,"1,772.00",Equipment
Place,Housing Revenue Account,TYNETEC LTD,3059428,"2,574.87",Equipment
Place,Housing Revenue Account,UP NORTH GROUP,3058854,"1,633.99",Equipment
People,Public Health,BALANCE NORTH EAST,3059679,808,Advertising
People,Public Health,CLIFTON COURT MEDICAL PRACTICE,3054844,510,Consultancy Fees
People,Public Health,DENMARK STREET SURGERY,3054398,"7,750.00",Consultancy Fees
People,Public Health,DR CHARLTON RUSSELL STEVENS & STONE,3054551,870,Consultancy Fees
People,Public Health,FRENCH AND LAMMING MEDIA LTD,3060234,683.33,Consultancy Fees
People,Public Health,NHS BUSINESS SERVICES AUTHORITY,3054408,"25,219.54",Consultancy Fees
People,Public Health,REDCAR & CLEVELAND BOROUGH COUNCIL,3056314,"207,338.00",Other Local Authorities
People,Public Health,VIRGIN CARE STOCKTON LLP,3060236,"1,540.00",Consultancy Fees
People,Adults Social Care,ADULT PLACEMENT SERVICES T/A AVALON,3031148,"4,587.24",Adult Placement Schemes
People,Adults Social Care,ADULT PLACEMENT SERVICES T/A AVALON,3031148,"1,020.00",Adult Placement Schemes
People,Adults Social Care,ADULT PLACEMENT SERVICES T/A AVALON,3031148,"4,587.24",Adult Placement Schemes
People,Adults Social Care,ADULT PLACEMENT SERVICES T/A AVALON,3031148,"1,020.00",Adult Placement Schemes
People,Adults Social Care,BARNARDO'S,0,"1,190.88",Respite
People,Adults Social Care,BARNARDO'S,0,777.38,Respite
People,Adults Social Care,BARNARDO'S,0,"2,686.56",Respite
People,Adults Social Care,BARNARDO'S,0,992.8,Respite
People,Adults Social Care,BARNARDO'S,0,"2,779.20",Respite
People,Adults Social Care,BARNARDO'S,0,"1,774.54",Respite
People,Adults Social Care,BARNARDO'S,0,"3,060.90",Residential
People,Adults Social Care,BARNARDO'S,0,556.04,Residential
People,Adults Social Care,BARNARDO'S,0,"4,182.90",Residential
People,Adults Social Care,BUTTERWICK LIMITED,0,720,Respite
People,Adults Social Care,BUTTERWICK LIMITED,0,720,Respite
People,Adults Social Care,CARE-ABILITY,3058013,"1,249.46",Occupational Therapy Equipment
People,Adults Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,3053325,"8,332.50",Services For Carers
People,Adults Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,3055131,"8,749.00",Advocacy
People,Adults Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,3055131,"8,749.00",Advocacy
People,Adults Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,3053325,"8,332.50",Services For Carers
People,Adults Social Care,FOUR HOUSING,3060511,"2,455.20",Rent Of Facilities
People,Adults Social Care,GREEN LINK (NORTH EAST),3058815,840,External Courier Service
People,Adults Social Care,HAYS SPECIALIST SERVICES,3059749,"1,006.40",Agency Staff Costs - Non Teaching
People,Adults Social Care,HAYS SPECIALIST SERVICES,3059749,962,Agency Staff Costs - Non Teaching
People,Adults Social Care,HAYS SPECIALIST SERVICES,3059749,998.92,Agency Staff Costs - Non Teaching
People,Adults Social Care,HAYS SPECIALIST SERVICES,3059749,962,Agency Staff Costs - Non Teaching
People,Adults Social Care,HAYS SPECIALIST SERVICES,3059749,962,Agency Staff Costs - Non Teaching
People,Adults Social Care,HAYS SPECIALIST SERVICES,3059749,810.42,Agency Staff Costs - Non Teaching
People,Adults Social Care,HAYS SPECIALIST SERVICES,3059749,894.92,Agency Staff Costs - Non Teaching
People,Adults Social Care,HAYS SPECIALIST SERVICES,3059749,961.74,Agency Staff Costs - Non Teaching
People,Adults Social Care,HAYS SPECIALIST SERVICES,3059749,846.82,Agency Staff Costs - Non Teaching
People,Adults Social Care,PHOENIX SOFTWARE LTD,3059750,560.26,Ict Software Purchase
People,Adults Social Care,POSTURITE (UK) LTD,3055318,804.62,Furniture
People,Adults Social Care,REACH OUT CARE LIMITED NO 2 A/C,3057631,"3,124.17",External Placements
People,Adults Social Care,REED SPECIALIST RECRUITMENT LTD,3053414,900,Agency Staff Costs - Non Teaching
People,Adults Social Care,REED SPECIALIST RECRUITMENT LTD,3053414,900,Agency Staff Costs - Non Teaching
People,Adults Social Care,REED SPECIALIST RECRUITMENT LTD,3053414,"1,020.00",Agency Staff Costs - Non Teaching
People,Adults Social Care,REED SPECIALIST RECRUITMENT LTD,3053414,675,Agency Staff Costs - Non Teaching
People,Adults Social Care,REED SPECIALIST RECRUITMENT LTD,3053414,"1,020.00",Agency Staff Costs - Non Teaching
People,Adults Social Care,REED SPECIALIST RECRUITMENT LTD,3053414,810,Agency Staff Costs - Non Teaching
People,Adults Social Care,REED SPECIALIST RECRUITMENT LTD,3053414,"1,020.00",Agency Staff Costs - Non Teaching
People,Adults Social Care,REED SPECIALIST RECRUITMENT LTD,3053414,"1,020.00",Agency Staff Costs - Non Teaching
People,Adults Social Care,REED SPECIALIST RECRUITMENT LTD,3053414,690,Agency Staff Costs - Non Teaching
People,Adults Social Care,REED SPECIALIST RECRUITMENT LTD,3053414,"1,020.00",Agency Staff Costs - Non Teaching
People,Adults Social Care,RNIB,3060031,767,Visual Equipment
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3055139,819,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3049645,953.4,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3049645,936,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3054588,"1,110.00",Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3058173,"1,381.44",Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3058173,"1,505.61",Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3058173,"1,448.41",Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3060002,"1,050.00",Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3049645,"1,005.15",Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3049645,962,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3049645,962,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3049645,"1,003.50",Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3049645,970.7,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3058173,"1,155.94",Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3055404,525,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3055404,507.5,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3055404,525,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3055404,"1,050.00",Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3055404,980,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3055404,"1,487.50",Agency Staff Costs - Non Teaching
People,Adults Social Care,THORNBECK COLLEGE- NORTH EAST AUTISM,0,"1,841.20",Residential
People,Adults Social Care,THORNBECK COLLEGE- NORTH EAST AUTISM,0,"2,148.08",Residential
People,Adults Social Care,THORNBECK COLLEGE- NORTH EAST AUTISM,0,"1,841.20",Residential
People,Adults Social Care,THORNBECK COLLEGE- NORTH EAST AUTISM,0,"2,148.08",Residential
People,Adults Social Care,THORNBECK COLLEGE- NORTH EAST AUTISM,0,"2,148.08",Residential
People,Adults Social Care,VOYAGE CARE,0,"1,226.25",Residential
People,Adults Social Care,VOYAGE CARE,0,"1,896.24",Residential
People,Adults Social Care,VOYAGE CARE,0,900,Residential
People,Adults Social Care,VOYAGE CARE,0,"4,932.64",Residential
People,Childrens Social Care,1AB TAXIS LTD,3057916,672,Contract Hire
People,Childrens Social Care,1AB TAXIS LTD,3057818,680,Contract Hire
People,Childrens Social Care,1AB TAXIS LTD,3057740,"1,349.70",Contract Hire
People,Childrens Social Care,1AB TAXIS LTD,3057817,828,Contract Hire
People,Childrens Social Care,1ABC RADIO TAXIS (COLLECTING SERVICE),3057742,569.8,Contract Hire
People,Childrens Social Care,1ABC RADIO TAXIS (COLLECTING SERVICE),3044418,"1,328.00",Contract Hire
People,Childrens Social Care,ACORN CARE (NE) LIMITED,3051554,"12,535.72",External Placements
People,Childrens Social Care,ACORN CARE (NE) LTD - SUPPORTED LIVING,3057991,"6,186.92",Independent Living
People,Childrens Social Care,ACORN CARE (UK) LIMITED,3051553,"12,535.72",External Placements
People,Childrens Social Care,ACORN CARE (UK) LIMITED,3052232,"12,535.72",External Placements
People,Childrens Social Care,ARTEMIS SUPPORT LTD,3051555,"12,800.00",External Placements
People,Childrens Social Care,BARNARDOS,3051486,"3,833.15",External Placements
People,Childrens Social Care,BARNARDOS,3051484,"2,870.29",External Placements
People,Childrens Social Care,BARNARDOS,3051481,"3,053.50",External Placements
People,Childrens Social Care,BARNARDOS,3051486,"3,709.50",External Placements
People,Childrens Social Care,BARNARDOS,3051484,"3,040.83",External Placements
People,Childrens Social Care,BETA NORTH LIMITED,3051487,"4,250.00",External Placements
People,Childrens Social Care,BETA NORTH LIMITED,3053563,"3,850.00",External Placements
People,Childrens Social Care,BEVERLEY SCHOOL,3059249,"9,352.00",External Placements
People,Childrens Social Care,CAPITA BUSINESS SRV LTD (DARLINGTON),3054643,835.11,Pension Increase Pay
People,Childrens Social Care,CAPITA CHILDRENS SERVICES LTD,3058453,"5,800.00",Consultancy Fees
People,Childrens Social Care,CARITAS RECRUITMENT LTD,3059936,810,Agency Staff Costs - Non Teaching
People,Childrens Social Care,CARLTON LODGE OUTDOOR CENTRE,3059935,"1,782.00",Projects
People,Childrens Social Care,CHILDREN & FAMILIES ACROSS BORDERS,3059586,"2,750.00",Memberships
People,Childrens Social Care,CISILION LTD,3060216,"4,166.60",Ict Hardware Purchase
People,Childrens Social Care,CITY AND GUILDS,0,544.5,Exam Fees
People,Childrens Social Care,CITY OF YORK COUNCIL,0,"9,000.00",Materials
People,Childrens Social Care,COLIN MORRIS,3052456,"1,346.48",Professional Fees & Consultancy
People,Childrens Social Care,COMPASS ROYSTON TRAVEL LTD,3057919,"2,700.00",Contract Hire
People,Childrens Social Care,COMPASS ROYSTON TRAVEL LTD,3057920,"2,340.00",Contract Hire
People,Childrens Social Care,COMPASS ROYSTON TRAVEL LTD,3058341,"1,794.96",Contract Hire
People,Childrens Social Care,COMPASS ROYSTON TRAVEL LTD,3058340,532,Contract Hire
People,Childrens Social Care,DARLINGTON & DISTRICT YTH COMM ASS,3057750,"2,179.80",Contract Hire
People,Childrens Social Care,DARLINGTON & DISTRICT YTH COMM ASS,3057832,"2,357.50",Contract Hire
People,Childrens Social Care,DARLINGTON & DISTRICT YTH COMM ASS,3057749,"1,972.80",Contract Hire
People,Childrens Social Care,DARLINGTON & DISTRICT YTH COMM ASS,3057751,"1,899.00",Contract Hire
People,Childrens Social Care,DARLINGTON & DISTRICT YTH COMM ASS,3057752,"1,877.40",Contract Hire
People,Childrens Social Care,DARLINGTON & DISTRICT YTH COMM ASS,3057753,"1,974.60",Contract Hire
People,Childrens Social Care,DAVID WALKER,3060265,690,Professional Fees & Consultancy
People,Childrens Social Care,DFW ADOPTION,0,615.25,Adoption Allowance
People,Childrens Social Care,ELECTRONIC SECURITY SOLUTIONS LTD,3058935,"1,800.00",Ict Hardware Support & Maintenance
People,Childrens Social Care,ELECTRONIC SECURITY SOLUTIONS LTD,3059229,880,Security Services
People,Childrens Social Care,ENTERPRISE RENT-A-CAR,0,756,Carers Vouchers
People,Childrens Social Care,ENTERPRISE TRAVEL,3057925,"1,890.00",Contract Hire
People,Childrens Social Care,ENTERPRISE TRAVEL,3057926,"1,425.96",Contract Hire
People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3055026,"3,441.00",External Placements
People,Childrens Social Care,FOSTER CARES LTD,3051508,780,External Placements
People,Childrens Social Care,FOSTER CARES LTD,3051504,799,External Placements
People,Childrens Social Care,FOSTER CARES LTD,3051508,780,External Placements
People,Childrens Social Care,FOSTER CARES LTD,3051504,799,External Placements
People,Childrens Social Care,FOSTERING OUTCOMES LIMITED,3051511,"2,462.64",External Placements
People,Childrens Social Care,FOSTERING OUTCOMES LIMITED,3051512,"2,339.26",External Placements
People,Childrens Social Care,FOSTERING OUTCOMES LIMITED,3051513,"3,232.99",External Placements
People,Childrens Social Care,FOSTERING OUTCOMES LIMITED,3051510,"3,125.42",External Placements
People,Childrens Social Care,FOSTERING OUTCOMES LIMITED,3051509,"3,542.68",External Placements
People,Childrens Social Care,FOSTERING OUTCOMES LIMITED,3051510,"3,024.60",External Placements
People,Childrens Social Care,FOSTERING OUTCOMES LIMITED,3051511,"2,383.20",External Placements
People,Childrens Social Care,FOSTERING OUTCOMES LIMITED,3051513,"3,128.70",External Placements
People,Childrens Social Care,FOSTERING OUTCOMES LIMITED,3051512,"2,263.80",External Placements
People,Childrens Social Care,FOSTERING OUTCOMES LIMITED,3051509,"3,428.40",External Placements
People,Childrens Social Care,GARNETTS LTD,3057929,"2,346.00",Contract Hire
People,Childrens Social Care,GARNETTS LTD,3057928,"2,771.00",Contract Hire
People,Childrens Social Care,GARNETTS LTD,3057934,"2,736.00",Contract Hire
People,Childrens Social Care,GARNETTS LTD,3057933,"2,808.00",Contract Hire
People,Childrens Social Care,GARNETTS LTD,3057932,"2,484.00",Contract Hire
People,Childrens Social Care,GARNETTS LTD,3057931,"2,808.00",Contract Hire
People,Childrens Social Care,GARNETTS LTD,3057930,"2,718.00",Contract Hire
People,Childrens Social Care,GREYHOUND IT LTD,3060293,"2,000.00",Ict Software Support & Maintenance
People,Childrens Social Care,GRIERSONS COACHES,3057937,"1,764.00",Contract Hire
People,Childrens Social Care,GRIERSONS COACHES,3057936,"1,768.00",Contract Hire
People,Childrens Social Care,HCL SOCIAL CARE LTD,3058887,656.5,Agency Staff Costs - Non Teaching
People,Childrens Social Care,HETTON LE HOLE NURSERY SCHOOL,3056933,"1,750.00",Professional Fees & Consultancy
People,Childrens Social Care,HIGHFIELD (NORTH EAST) LIMITED,3055347,"9,600.00",External Placements
People,Childrens Social Care,HIGHFIELD (NORTH EAST) LIMITED,3055347,"9,600.00",External Placements
People,Childrens Social Care,I & S OLIVER,3059895,"1,036.00",Agency Staff Costs - Non Teaching
People,Childrens Social Care,I & S OLIVER,3058527,"1,036.00",Agency Staff Costs - Non Teaching
People,Childrens Social Care,I & S OLIVER,3058527,"1,036.00",Agency Staff Costs - Non Teaching
People,Childrens Social Care,I & S OLIVER,3058527,"1,036.00",Agency Staff Costs - Non Teaching
People,Childrens Social Care,J & C COACHES LTD,3057757,"1,800.00",Contract Hire
People,Childrens Social Care,J & C COACHES LTD,3057756,"1,793.88",Contract Hire
People,Childrens Social Care,J & C COACHES LTD,3057755,"1,793.88",Contract Hire
People,Childrens Social Care,J & C COACHES LTD,3057754,"1,793.88",Contract Hire
People,Childrens Social Care,J & C COACHES LTD,3057942,"2,331.00",Contract Hire
People,Childrens Social Care,J & C COACHES LTD,3057941,"2,082.50",Contract Hire
People,Childrens Social Care,J & C COACHES LTD,3057940,"2,201.50",Contract Hire
People,Childrens Social Care,J & C COACHES LTD,3057939,"2,541.50",Contract Hire
People,Childrens Social Care,J & C COACHES LTD,3057943,"2,360.16",Contract Hire
People,Childrens Social Care,JEFF ANDERSON COACHES LIMITED,3057917,"1,529.28",Contract Hire
People,Childrens Social Care,JENX LTD,3059044,744,Equipment Specialist Care
People,Childrens Social Care,JENX LTD,3057372,"2,204.30",Equipment Specialist Care
People,Childrens Social Care,KINGSWOOD LEARNING LEISURE GROUP LTD,3059360,550,Projects
People,Childrens Social Care,KIRKLEVINGTON PRIMARY SCHOOL,3058643,"4,333.34",External Placements
People,Childrens Social Care,MEADOWS CARE LIMITED,3059642,"13,714.20",External Placements
People,Childrens Social Care,MEADOWS CARE LIMITED,3059642,"27,428.40",External Placements
People,Childrens Social Care,MEADOWS CARE LIMITED,3059642,"28,342.68",External Placements
People,Childrens Social Care,MEDICARE FIRST LTD,3055401,962,Agency Staff Costs - Non Teaching
