Directotate,Service,Supplier,Order,Invoice Line Value (net of VAT),Account
Place,Transport & Building Cleaning,DAWSONRENTALS SWEEPERS,0,1715.00,Vehicle Hire
Place,Transport & Building Cleaning,DAWSONRENTALS SWEEPERS,0,1715.00,Vehicle Hire
Place,Transport & Building Cleaning,DAWSONRENTALS SWEEPERS,0,1715.00,Vehicle Hire
Place,Transport & Building Cleaning,DAWSONRENTALS SWEEPERS,0,1715.00,Vehicle Hire
Place,Transport & Building Cleaning,DENNIS EAGLE LTD,0,511.75,Materials
Place,Transport & Building Cleaning,GARDNER DENVER UK LTD,0,1024.75,Materials
Place,Transport & Building Cleaning,HARVEST ENERGY,3058153,20570.85,Vehicle Fuel
Place,Transport & Building Cleaning,MITCHELL POWERSYSTEMS,0,602.74,Materials
Place,Transport & Building Cleaning,NORTH EAST TRUCK & VAN LTD,0,3691.66,Materials
Place,Transport & Building Cleaning,OCTANE HOLDING GROUP LIMITED,3056067,637.5,Ict Software Support & Maintenance
Place,Transport & Building Cleaning,OCTANE HOLDING GROUP LIMITED,3056067,5547.00,Ict Software Support & Maintenance
Place,Transport & Building Cleaning,OCTANE HOLDING GROUP LIMITED,3057185,994.25,Other Supplies & Services
Place,Transport & Building Cleaning,RMS RECRUITMENT,3053823,603.84,Agency Staff Costs - Non Teaching
Place,Transport & Building Cleaning,RMS RECRUITMENT,3057626,603.84,Agency Staff Costs - Non Teaching
Place,Transport & Building Cleaning,RMS RECRUITMENT,3053823,767.04,Agency Staff Costs - Non Teaching
Place,Transport & Building Cleaning,RMS RECRUITMENT,3053823,603.84,Agency Staff Costs - Non Teaching
Place,Transport & Building Cleaning,RMS RECRUITMENT,3057626,603.84,Agency Staff Costs - Non Teaching
Place,Transport & Building Cleaning,RMS RECRUITMENT,3057626,603.84,Agency Staff Costs - Non Teaching
Place,Transport & Building Cleaning,TECALEMIT GARAGE EQUIPMENT CO LTD,3055938,5105.00,Equipment
Place,Transport & Building Cleaning,TECALEMIT GARAGE EQUIPMENT CO LTD,3057332,1138.00,Other Supplies & Services
Place,Housing,BRITISH GAS BUSINESS,0,740.86,Service Charges / Accommodation Recharges
Place,Housing,BROUGH HOUSE,3054475,675,Board & Lodgings For Homeless Clients
Place,Housing,EDEN BROWN,3056780,1015.00,Agency Staff Costs - Non Teaching
Place,Housing,EDEN BROWN,3055313,1087.50,Agency Staff Costs - Non Teaching
Place,Housing,EDEN BROWN,3056148,826.5,Agency Staff Costs - Non Teaching
Place,Housing,EDEN BROWN,3055313,1196.25,Agency Staff Costs - Non Teaching
Place,Housing,EDEN BROWN,3056148,928,Agency Staff Costs - Non Teaching
Place,Housing,EDEN BROWN,3056148,906.25,Agency Staff Costs - Non Teaching
Place,Housing,EDEN BROWN,3055313,1138.25,Agency Staff Costs - Non Teaching
Place,Housing,EDEN BROWN,3056148,920.75,Agency Staff Costs - Non Teaching
Place,Housing,EDEN BROWN,3059541,1160.00,Agency Staff Costs - Non Teaching
Place,Housing,ENDEAVOUR HOUSING ASSOCIATION,3058588,37419.02,Client Home Adaptations - Council Housing
Place,Housing,HARROWGATE HILL LODGE,3054501,1720.46,Board & Lodgings For Homeless Clients
Place,Housing,HARROWGATE HILL LODGE,3054501,1166.44,Board & Lodgings For Homeless Clients
Place,Housing,KINGS CHURCH DARLINGTON,3052761,2677.66,Crisis Support
Place,Housing,KINGS CHURCH DARLINGTON,3052761,3494.61,Crisis Support
Place,Housing,KINGS CHURCH DARLINGTON,3052761,2450.20,Crisis Support
Place,Housing,KINGS CHURCH DARLINGTON,3052761,3274.46,Crisis Support
Place,Housing,NEWCASTLE CITY COUNCIL,3052867,7068.71,Community Care Support
Place,Housing,NORTHGATE INFORMATION SOLUTIONS,3058488,651,Professional Fees & Consultancy
Place,Housing,SCHOTT REMOVALS TRANSPORT LTD,3052764,1279.00,Community Care Support
Place,Housing,THE FURNISHING SERVICE,3052758,773.53,Community Care Support
Place,Housing,THE FURNISHING SERVICE,3052758,867.93,Community Care Support
Place,Housing,TWOFOLD LTD,3058479,1166.50,Stationery
Place,Housing,VENN GROUP LTD,3056949,1121.25,Agency Staff Costs - Non Teaching
Place,Housing,VENN GROUP LTD,3059414,1113.78,Agency Staff Costs - Non Teaching
Place,Housing,VENN GROUP LTD,3056949,1091.35,Agency Staff Costs - Non Teaching
Place,Housing,VENN GROUP LTD,3056949,1016.60,Agency Staff Costs - Non Teaching
Place,Housing Revenue Account,BCS PRESERVATION LIMITED,3058623,640,Responsive Repairs (General)
Place,Housing Revenue Account,BRITISH GAS BUSINESS,0,1338.58,Gas
Place,Housing Revenue Account,COREPEOPLE RECRUITMENT LTD,3056929,607.17,Agency Staff Costs - Non Teaching
Place,Housing Revenue Account,COREPEOPLE RECRUITMENT LTD,3056929,618.33,Agency Staff Costs - Non Teaching
Place,Housing Revenue Account,DARLINGTON SCAFFOLDING LTD,3057038,510,Responsive Repairs (General)
Place,Housing Revenue Account,DARLINGTON SCAFFOLDING LTD,3056499,686,Responsive Repairs (General)
Place,Housing Revenue Account,DARLINGTON SCAFFOLDING LTD,3057511,502,Responsive Repairs (General)
Place,Housing Revenue Account,DARLINGTON SCAFFOLDING LTD,3058150,550,Responsive Repairs (General)
Place,Housing Revenue Account,DURHAM BUSINESSWEAR LTD,3058406,1661.45,Purchase Of Clothing
Place,Housing Revenue Account,DURHAM COUNTY COUNCIL,3056828,638.22,Repairs - Lifts
Place,Housing Revenue Account,GOLDSHIELD ELECTRONIC SECURITY LTD,3055144,569.49,Repairs - Door Entry System
Place,Housing Revenue Account,GRAITEC LIMITED,0,1290.00,Ict Software Purchase
Place,Housing Revenue Account,HANOVER HOUSING ASSOCIATION,0,41114.22,Other Supplies & Services
Place,Housing Revenue Account,JAMIE MORGAN,3057812,500,Professional Fees & Consultancy
Place,Housing Revenue Account,MITIE PROPERTY SERVICES (NORTH EAST) LTD,3052646,13468.76,Cyclical - External Painting
Place,Housing Revenue Account,MITIE PROPERTY SERVICES (NORTH EAST) LTD,3052646,30591.40,Cyclical - External Painting
Place,Housing Revenue Account,MITIE PROPERTY SERVICES (NORTH EAST) LTD,3058171,1600.00,Responsive-Empty Hse Redecor
Place,Housing Revenue Account,MITIE PROPERTY SERVICES (NORTH EAST) LTD,3054506,1045.00,Responsive Repairs (General)
Place,Housing Revenue Account,MITIE PROPERTY SERVICES (NORTH EAST) LTD,3052647,2368.00,Cyclical - Internal Painting
Place,Housing Revenue Account,MITIE PROPERTY SERVICES (NORTH EAST) LTD,3052647,12238.00,Cyclical - Internal Painting
Place,Housing Revenue Account,NORTHUMBRIAN WATER,0,1134.22,Water Charges
Place,Housing Revenue Account,NORTHUMBRIAN WATER,0,712.04,Water Charges
Place,Housing Revenue Account,NORTHUMBRIAN WATER,0,1506.48,Water Charges
Place,Housing Revenue Account,NORTHUMBRIAN WATER,0,1323.34,Water Charges
Place,Housing Revenue Account,NPOWER NORTHERN LTD,0,733.44,Electricity
Place,Housing Revenue Account,NPOWER NORTHERN LTD,0,538.02,Electricity
Place,Housing Revenue Account,NPOWER NORTHERN LTD,0,592.53,Electricity
Place,Housing Revenue Account,NPOWER NORTHERN LTD,0,1070.00,Electricity
Place,Housing Revenue Account,ORCHARD INFORMATION SYSTEMS LTD,3054392,11700.00,Ict Software Purchase
Place,Housing Revenue Account,RIDER INDUSTRIAL & SPECIALIST CLEANING,3056069,1642.50,Responsive Repairs (General)
Place,Housing Revenue Account,RIDER INDUSTRIAL & SPECIALIST CLEANING,3056069,519,Responsive Repairs (General)
Place,Housing Revenue Account,SEYMOUR (CIVIL ENGINEERING CONTRACTORS),3056843,751.38,Responsive Repairs (General)
Place,Housing Revenue Account,SITEXORBIS LTD,3058160,10999.63,Responsive-Empty Hse Security
Place,Housing Revenue Account,SITEXORBIS LTD,3058160,4541.27,Responsive-Empty Hse Security
Place,Housing Revenue Account,STEEL UNIQUE FABRICATIONS,3056844,1008.66,Responsive Repairs (General)
People,Public Health,BLACKETTS MEDICAL PRACTICE,3054547,990,Consultancy Fees
People,Public Health,CLIFTON COURT MEDICAL PRACTICE,3054554,2872.49,Consultancy Fees
People,Public Health,CLIFTON COURT MEDICAL PRACTICE,3054553,1680.00,Consultancy Fees
People,Public Health,DENMARK STREET SURGERY,3054559,2806.30,Consultancy Fees
People,Public Health,DENMARK STREET SURGERY,3054558,1875.00,Consultancy Fees
People,Public Health,DENMARK STREET SURGERY,3054398,7500.00,Consultancy Fees
People,Public Health,DR CHARLTON RUSSELL STEVENS & STONE,3054552,1153.71,Consultancy Fees
People,Public Health,DR CHARLTON RUSSELL STEVENS & STONE,3054552,588.42,Consultancy Fees
People,Public Health,DR W H BYRNE & PARTNERS,3054550,4330.44,Consultancy Fees
People,Public Health,INTRAHEALTH,3054468,1308.22,Consultancy Fees
People,Public Health,INTRAHEALTH,3054574,555,Consultancy Fees
People,Public Health,LIVING MINDFULLY CIC,3054405,5155.00,Consultancy Fees
People,Public Health,NHS BUSINESS SERVICES AUTHORITY,3054408,80830.00,Consultancy Fees
People,Public Health,NHS DARLINGTON CCG,0,80830.00,Consultancy Fees
People,Public Health,NORTH 51 LTD,3058710,1350.00,Consultancy Fees
People,Public Health,ROCKCLIFFE COURT SURGERY,3054581,1140.00,Consultancy Fees
People,Public Health,ROCKCLIFFE COURT SURGERY,3054582,735.01,Consultancy Fees
People,Public Health,VIRGIN CARE STOCKTON LLP,3058991,742,Consultancy Fees
People,Public Health,VIRGIN CARE STOCKTON LLP,3058603,804,Consultancy Fees
People,Public Health,WHINFIELD SURGERY,3054587,735,Consultancy Fees
People,Public Health,WHINFIELD SURGERY,3054473,555.49,Consultancy Fees
People,Adults Social Care,ADULT PLACEMENT SERVICES T/A AVALON,3031148,4587.24,Adult Placement Schemes
People,Adults Social Care,ADULT PLACEMENT SERVICES T/A AVALON,3031148,1020.00,Adult Placement Schemes
People,Adults Social Care,BARNARDO'S,0,3162.93,Residential
People,Adults Social Care,BARNARDO'S,0,4322.33,Advocacy
People,Adults Social Care,BARNARDO'S,0,1112.08,Respite
People,Adults Social Care,BARNARDO'S,0,3162.93,Residential
People,Adults Social Care,BARNARDO'S,0,3060.90,Residential
People,Adults Social Care,BARNARDO'S,0,3904.04,Residential
People,Adults Social Care,BARNARDO'S,0,3060.90,Residential
People,Adults Social Care,BARNARDO'S,0,4322.33,Residential
People,Adults Social Care,BARNARDO'S,0,4182.90,Residential
People,Adults Social Care,BARNARDO'S,0,2502.18,Respite
People,Adults Social Care,BARNARDO'S,0,3162.93,Residential
People,Adults Social Care,BARNARDO'S,0,1112.08,Respite
People,Adults Social Care,BARNARDO'S,0,4182.90,Residential
People,Adults Social Care,BARNARDO'S,0,4322.33,Residential
People,Adults Social Care,BARNARDO'S,0,556.04,Respite
People,Adults Social Care,CARE-ABILITY,3056440,3567.30,Occupational Therapy Equipment
People,Adults Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,0,596.5,Respite
People,Adults Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,3055131,8749.00,Advocacy
People,Adults Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,3053325,8332.50,Services For Carers
People,Adults Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,3057863,15000.00,Private Contractors
People,Adults Social Care,DR L RIPPON,3058793,1498.00,Professional Fees & Consultancy
People,Adults Social Care,FOUR HOUSING,3059181,7851.61,Rent Of Facilities
People,Adults Social Care,GREEN LINK (NORTH EAST),3058815,840,External Courier Service
People,Adults Social Care,GREEN LINK (NORTH EAST),3058815,840,External Courier Service
People,Adults Social Care,HAYS SPECIALIST SERVICES,3055237,996.58,Agency Staff Costs - Non Teaching
People,Adults Social Care,HAYS SPECIALIST SERVICES,3055237,910,Agency Staff Costs - Non Teaching
People,Adults Social Care,HCL SOCIAL CARE LTD,3057103,971.5,Agency Staff Costs - Non Teaching
People,Adults Social Care,HCL SOCIAL CARE LTD,3057103,1073.00,Agency Staff Costs - Non Teaching
People,Adults Social Care,HCL SOCIAL CARE LTD,3057103,1073.00,Agency Staff Costs - Non Teaching
People,Adults Social Care,INITIAL MEDICAL SERVICES LIMITED,3057277,784.13,Routine Maintenance
People,Adults Social Care,LYNCH HEALTHCARE LIMITED,3055975,540,Occupational Therapy Equipment
People,Adults Social Care,MENCAP,3059182,6027.75,Rent Of Facilities
People,Adults Social Care,MISS MARGARET SWEETING,3058796,1315.00,Professional Fees & Consultancy
People,Adults Social Care,NORTH YORKSHIRE MOBILITY & SAFETY,3058444,570,Client Home Adaptations - Private Housing
People,Adults Social Care,REACH OUT CARE LIMITED NO 2 A/C,3057631,3228.31,External Placements
People,Adults Social Care,REED SPECIALIST RECRUITMENT LTD,3053414,975,Agency Staff Costs - Non Teaching
People,Adults Social Care,REED SPECIALIST RECRUITMENT LTD,3053414,900,Agency Staff Costs - Non Teaching
People,Adults Social Care,REED SPECIALIST RECRUITMENT LTD,3053414,915,Agency Staff Costs - Non Teaching
People,Adults Social Care,REED SPECIALIST RECRUITMENT LTD,3053414,900,Agency Staff Costs - Non Teaching
People,Adults Social Care,REED SPECIALIST RECRUITMENT LTD,3053414,945,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3055405,1050.00,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3057012,840,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3057012,672,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3057012,840,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3055139,936,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3055405,1050.00,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3055139,884,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3054588,1102.50,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3057012,630,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3055405,735,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3055139,780,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3055140,900.75,Agency Staff Costs - Non Teaching
People,Adults Social Care,THYSSENKRUPP ENCASA LIMITED,3056444,1092.93,Private Contractors
People,Childrens Social Care,1AB TAXIS LTD,3057740,1427.00,Contract Hire
People,Childrens Social Care,1AB TAXIS LTD,3057916,816,Contract Hire
People,Childrens Social Care,1AB TAXIS LTD,3057817,874,Contract Hire
People,Childrens Social Care,1ABC RADIO TAXIS (COLLECTING SERVICE),3057742,646,Contract Hire
People,Childrens Social Care,1ABC RADIO TAXIS (COLLECTING SERVICE),3057743,689.92,Contract Hire
People,Childrens Social Care,1ABC RADIO TAXIS (COLLECTING SERVICE),3044418,1616.00,Contract Hire
People,Childrens Social Care,ACORN CARE (NE) LIMITED,3051554,12953.58,External Placements
People,Childrens Social Care,ACORN CARE (NE) LTD - SUPPORTED LIVING,3057991,6186.92,Independent Living
People,Childrens Social Care,ACORN CARE (UK) LIMITED,3051553,12953.58,External Placements
People,Childrens Social Care,ACORN CARE (UK) LIMITED,3052232,12953.58,External Placements
People,Childrens Social Care,ADVANCED CHILD CARE ASSESSMENTS LIMITED,3055855,21214.20,Independent Placements
People,Childrens Social Care,ALBANY OFFICE FURNITURE SOLUTIONS,3057789,2947.00,Furniture
People,Childrens Social Care,ARTEMIS SUPPORT LTD,3051555,12800.00,External Placements
People,Childrens Social Care,BARNARDO'S,3051481,2955.00,External Placements
People,Childrens Social Care,BOND TRAVEL,3044826,1725.25,Contract Hire
People,Childrens Social Care,CEDAR HOUSE SCHOOL,3058839,70609.00,Independent Placements
People,Childrens Social Care,CITY AND GUILDS,0,2084.00,Exam Fees
People,Childrens Social Care,COLIN MORRIS,3052456,1111.79,Professional Fees & Consultancy
People,Childrens Social Care,COMPASS ROYSTON TRAVEL LTD,3058367,2094.12,Contract Hire
People,Childrens Social Care,COMPASS ROYSTON TRAVEL LTD,3058340,608,Contract Hire
People,Childrens Social Care,COMPASS ROYSTON TRAVEL LTD,3057919,3000.00,Contract Hire
People,Childrens Social Care,COMPASS ROYSTON TRAVEL LTD,3057920,2600.00,Contract Hire
People,Childrens Social Care,COUNCIL FOR AWARDS IN CHILDRENS CARE EDU,0,519,Exam Fees
People,Childrens Social Care,DARLINGTON & DISTRICT YTH COMM ASS,3057750,2300.90,Contract Hire
People,Childrens Social Care,DARLINGTON & DISTRICT YTH COMM ASS,3057751,2004.50,Contract Hire
People,Childrens Social Care,DARLINGTON & DISTRICT YTH COMM ASS,3057749,2081.90,Contract Hire
People,Childrens Social Care,DARLINGTON & DISTRICT YTH COMM ASS,3057752,1981.70,Contract Hire
People,Childrens Social Care,DARLINGTON & DISTRICT YTH COMM ASS,3057753,2084.30,Contract Hire
People,Childrens Social Care,DARLINGTON & DISTRICT YTH COMM ASS,3057832,2255.00,Contract Hire
People,Childrens Social Care,DARLINGTON WELLBEING TRUST,0,9621.25,Professional Fees & Consultancy
People,Childrens Social Care,DFW ADOPTION,0,4439.50,Adoption Allowance
People,Childrens Social Care,DMFX LIMITED,3057409,2360.53,Equipment
People,Childrens Social Care,DURHAM CONSTABULARY,0,3900.00,Rent Of Facilities
People,Childrens Social Care,ENTERPRISE RENT-A-CAR,0,756,Carers Vouchers
People,Childrens Social Care,ENTERPRISE TRAVEL,3057925,2100.00,Contract Hire
People,Childrens Social Care,ENTERPRISE TRAVEL,3057926,1663.62,Contract Hire
People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3051492,3653.10,External Placements
People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3051501,3420.00,External Placements
People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3052859,3330.00,External Placements
People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3057488,3330.00,External Placements
People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3055026,3441.00,External Placements
People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3055026,3330.00,External Placements
People,Childrens Social Care,FOSTER CARES LTD,3051504,799,External Placements
People,Childrens Social Care,FOSTER CARES LTD,3051504,799,External Placements
People,Childrens Social Care,FOSTER CARES LTD,3051508,780,External Placements
People,Childrens Social Care,FOSTER CARES LTD,3051508,780,External Placements
People,Childrens Social Care,FOSTER CARES LTD,3051504,799,External Placements
People,Childrens Social Care,FOSTER CARES LTD,3051508,780,External Placements
People,Childrens Social Care,FOSTERING SOLUTIONS LTD,3055028,3210.67,External Placements
People,Childrens Social Care,FOSTERING SOLUTIONS LTD,3055027,3210.67,External Placements
People,Childrens Social Care,FOSTERING SOLUTIONS LTD,3055028,3107.10,External Placements
People,Childrens Social Care,FOSTERING SOLUTIONS LTD,3055027,3107.10,External Placements
People,Childrens Social Care,FUTURES FOR CHILDREN LTD,3052860,3232.99,External Placements
People,Childrens Social Care,GARNETTS LTD,3057931,3120.00,Contract Hire
People,Childrens Social Care,GARNETTS LTD,3057928,3423.00,Contract Hire
People,Childrens Social Care,GARNETTS LTD,3057929,2898.00,Contract Hire
People,Childrens Social Care,GARNETTS LTD,3057932,2760.00,Contract Hire
People,Childrens Social Care,GARNETTS LTD,3057933,3120.00,Contract Hire
People,Childrens Social Care,GARNETTS LTD,3057934,3040.00,Contract Hire
People,Childrens Social Care,GARNETTS LTD,3057930,3020.00,Contract Hire
People,Childrens Social Care,GRIERSONS COACHES,3057937,1960.00,Contract Hire
People,Childrens Social Care,GRIERSONS COACHES,3057936,2184.00,Contract Hire
People,Childrens Social Care,HCL SOCIAL CARE LTD,3058535,754,Agency Staff Costs - Non Teaching
People,Childrens Social Care,HCL SOCIAL CARE LTD,3058535,767,Agency Staff Costs - Non Teaching
People,Childrens Social Care,HCL SOCIAL CARE LTD,3058887,598,Agency Staff Costs - Non Teaching
People,Childrens Social Care,HCL SOCIAL CARE LTD,3058887,611,Agency Staff Costs - Non Teaching
People,Childrens Social Care,HIGHFIELD (NORTH EAST) LIMITED,3055347,9600.00,External Placements
People,Childrens Social Care,I & S OLIVER,3056450,1036.00,Agency Staff Costs - Non Teaching
People,Childrens Social Care,I & S OLIVER,3056449,1036.00,Agency Staff Costs - Non Teaching
People,Childrens Social Care,I & S OLIVER,3056449,1036.00,Agency Staff Costs - Non Teaching
People,Childrens Social Care,I & S OLIVER,3058527,1036.00,Agency Staff Costs - Non Teaching
People,Childrens Social Care,INTERNATIONAL INSTITUTE FOR RESTORATIVE PRACTICE,3058720,3020.00,Employee Training Course Costs
People,Childrens Social Care,J & C COACHES LTD,3057940,2719.50,Contract Hire
People,Childrens Social Care,J & C COACHES LTD,3057941,2572.50,Contract Hire
People,Childrens Social Care,J & C COACHES LTD,3057943,2622.40,Contract Hire
People,Childrens Social Care,J & C COACHES LTD,3057939,3139.50,Contract Hire
People,Childrens Social Care,J & C COACHES LTD,3057755,1893.54,Contract Hire
People,Childrens Social Care,J & C COACHES LTD,3057757,1900.00,Contract Hire
People,Childrens Social Care,J & C COACHES LTD,3057754,1893.54,Contract Hire
People,Childrens Social Care,J & C COACHES LTD,3057942,2590.00,Contract Hire
People,Childrens Social Care,J & C COACHES LTD,3057756,1893.54,Contract Hire
People,Childrens Social Care,JEFF ANDERSON COACHES LIMITED,3057917,1699.20,Contract Hire
People,Childrens Social Care,JENX LTD,3057208,2251.30,Equipment Specialist Care
People,Childrens Social Care,LEEDS TRINITY UNIVERSITY,0,1320.00,Independent Living
People,Childrens Social Care,LINDA GARBUTT T/A SOCIAL CARE SERVICES,3054762,764.36,Advocacy
People,Childrens Social Care,NATIONAL FOSTERING AGENCY,3056616,3419.30,External Placements
People,Childrens Social Care,NEWSQUEST (YORKSHIRE & NORTH EAST) LTD,3058565,612,Marketing & Advertising
People,Childrens Social Care,NORTH EAST EXECUTIVE LTD,3057765,585,Contract Hire
People,Childrens Social Care,NORTH EAST EXECUTIVE LTD,3057951,952,Contract Hire
People,Childrens Social Care,NORTH TYNESIDE COUNCIL,3058482,5000.00,Materials
People,Childrens Social Care,NORTHERN LIFE CARE LTD,3052246,2672.52,Independent Living
People,Childrens Social Care,NORTHUMBERLAND COUNTY COUNCIL,3055030,24384.29,External Placements
People,Childrens Social Care,NWG NETWORK,3058006,500,Subscriptions
People,Childrens Social Care,OUTDOOR-AMBITION LTD,3058644,2350.00,Projects
People,Childrens Social Care,OVERLANDER MINI COACHES,3057946,2480.00,Contract Hire
People,Childrens Social Care,OVERLANDER MINI COACHES,3057947,2500.00,Contract Hire
People,Childrens Social Care,PATTISON COACH HIRE,3057948,2070.60,Contract Hire
People,Childrens Social Care,PATTISON COACH HIRE,3057949,1600.00,Contract Hire
People,Childrens Social Care,PEARTREE PROJECTS LTD,3055486,14048.40,Independent Placements
People,Childrens Social Care,PEARTREE PROJECTS LTD,3051564,14048.40,External Placements
People,Childrens Social Care,PEBBLES CARE,3056435,13795.00,External Placements
People,Childrens Social Care,PHOENIX SOFTWARE LTD,3058652,681.36,Ict Software Purchase
People,Childrens Social Care,PHOENIX SOFTWARE LTD,3058653,560.26,Ict Software Purchase
People,Childrens Social Care,PIN POINT RECRUITMENT,3055955,900,Agency Staff Costs - Non Teaching
People,Childrens Social Care,PIN POINT RECRUITMENT,3055955,900,Agency Staff Costs - Non Teaching
People,Childrens Social Care,PIN POINT RECRUITMENT,3055955,900,Agency Staff Costs - Non Teaching
People,Childrens Social Care,PIN POINT RECRUITMENT,3055955,900,Agency Staff Costs - Non Teaching
People,Childrens Social Care,PLINTH 2000 LTD,3057455,1015.00,Equipment Specialist Care
People,Childrens Social Care,PREMIER REPROGRAPHICS,0,576.67,Printing
People,Childrens Social Care,REACH OUT CARE LIMITED NO 2 A/C,3051519,2472.25,External Placements
People,Childrens Social Care,REACH OUT CARE LIMITED NO 2 A/C,3051518,2472.25,External Placements
People,Childrens Social Care,REACH OUT CARE LIMITED NO 2 A/C,3051521,2536.53,External Placements
People,Childrens Social Care,REGUS MANAGEMENT,0,859,Rent Of Facilities
People,Childrens Social Care,RMS RECRUITMENT,3053670,528.55,Agency Staff Costs - Non Teaching
People,Childrens Social Care,RMS RECRUITMENT,3053670,539.96,Agency Staff Costs - Non Teaching
People,Childrens Social Care,RMS RECRUITMENT,3053670,517.14,Agency Staff Costs - Non Teaching
People,Childrens Social Care,ROCSOLID,0,860.31,External Placements
People,Childrens Social Care,S & R CARS LTD,3058359,1547.28,Contract Hire
People,Childrens Social Care,S & R CARS LTD,3057747,756,Contract Hire
People,Childrens Social Care,S & R CARS LTD,3057822,1617.60,Contract Hire
People,Childrens Social Care,S & R CARS LTD,3058360,966,Contract Hire
People,Childrens Social Care,S & R CARS LTD,3057826,1100.00,Contract Hire
People,Childrens Social Care,S & R CARS LTD,3057825,1552.00,Contract Hire
People,Childrens Social Care,S & R CARS LTD,3057824,2016.00,Contract Hire
People,Childrens Social Care,S & R CARS LTD,3058365,1987.00,Contract Hire
People,Childrens Social Care,S & R CARS LTD,3057918,1100.00,Contract Hire
People,Childrens Social Care,S & R CARS LTD,3058362,1490.00,Contract Hire
People,Childrens Social Care,S & R CARS LTD,3057746,627,Contract Hire
People,Childrens Social Care,S & R CARS LTD,3058364,616,Contract Hire
People,Childrens Social Care,S & R CARS LTD,3057823,792,Contract Hire
People,Childrens Social Care,S & R CARS LTD,3058366,926,Contract Hire
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3056181,1100.10,Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3056181,1052.15,Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3058505,988.4,Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3058505,595.4,Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3058505,999.4,Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3058505,997.6,Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3058505,586.4,Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3058505,975,Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3056136,1050.00,Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3056181,1367.80,Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3056180,962,Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3056136,1288.00,Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3056180,962,Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3056136,1140.40,Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3056180,962,Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3056136,1050.00,Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3056136,1050.00,Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3056181,1482.00,Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3056181,1079.00,Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3056180,962,Agency Staff Costs - Non Teaching
People,Childrens Social Care,SHAUN QUINN,3055800,986,Advocacy
