Directotate,Service,Supplier,Order,Invoice Line Value (net of VAT),Account
People,Childrens Social Care,1AB TAXIS LTD,3044466,715,Contract Hire
People,Childrens Social Care,ACORN CARE (NE) LIMITED,3051554,12953.58,External Placements
People,Childrens Social Care,ACORN CARE (NE) LTD - SUPPORTED LIVING,3057991,6186.92,Independent Living
People,Childrens Social Care,ACORN CARE (UK) LIMITED,3051553,12953.58,External Placements
People,Childrens Social Care,ARTEMIS SUPPORT LTD,3051555,12800.00,External Placements
People,Childrens Social Care,BARNARDO SERVICES LTD,3059524,3454.02,External Placements
People,Childrens Social Care,BARNARDOS,3051482,4140.36,External Placements
People,Childrens Social Care,BARNARDOS,3051485,2870.29,External Placements
People,Childrens Social Care,BARNARDOS,3051483,3893.60,External Placements
People,Childrens Social Care,BARNARDOS,3051481,3053.50,External Placements
People,Childrens Social Care,BARNARDOS,3051482,4140.36,External Placements
People,Childrens Social Care,BARNARDOS,3051481,3053.50,External Placements
People,Childrens Social Care,BARNARDOS,3051485,2870.29,External Placements
People,Childrens Social Care,BARNARDOS,3051484,3036.76,External Placements
People,Childrens Social Care,BARNARDOS,3051486,3833.15,External Placements
People,Childrens Social Care,BARNARDOS,3051483,3893.60,External Placements
People,Childrens Social Care,BETA NORTH LIMITED,3051487,3400.00,External Placements
People,Childrens Social Care,BETA NORTH LIMITED,3053563,3080.00,External Placements
People,Childrens Social Care,BKSB LTD,3061303,905.75,Ict Software Purchase
People,Childrens Social Care,CANARYCLIFF LTD T/A TICKETMEDIA,3058568,1308.15,Marketing & Advertising
People,Childrens Social Care,CARITAS RECRUITMENT LTD,3059936,1620.00,Agency Staff Costs - Non Teaching
People,Childrens Social Care,CARITAS RECRUITMENT LTD,3059936,1620.00,Agency Staff Costs - Non Teaching
People,Childrens Social Care,CARITAS RECRUITMENT LTD,3059936,1417.50,Agency Staff Costs - Non Teaching
People,Childrens Social Care,CARITAS RECRUITMENT LTD,3059936,810,Agency Staff Costs - Non Teaching
People,Childrens Social Care,CARITAS RECRUITMENT LTD,3059936,810,Agency Staff Costs - Non Teaching
People,Childrens Social Care,COLIN MORRIS,3052456,565.63,Professional Fees & Consultancy
People,Childrens Social Care,COMPASS ROYSTON TRAVEL LTD,3057919,2250.00,Contract Hire
People,Childrens Social Care,COMPASS ROYSTON TRAVEL LTD,3058341,1495.80,Contract Hire
People,Childrens Social Care,COMPASS ROYSTON TRAVEL LTD,3057920,1950.00,Contract Hire
People,Childrens Social Care,C-TECH SOLUTIONS LTD,3060101,7179.28,Ict Hardware Support & Maintenance
People,Childrens Social Care,DARLINGTON & DISTRICT YTH COMM ASS,3057752,1632.00,Contract Hire
People,Childrens Social Care,DARLINGTON & DISTRICT YTH COMM ASS,3057749,1650.00,Contract Hire
People,Childrens Social Care,DARLINGTON & DISTRICT YTH COMM ASS,3057751,1582.50,Contract Hire
People,Childrens Social Care,DARLINGTON & DISTRICT YTH COMM ASS,3057753,1645.50,Contract Hire
People,Childrens Social Care,DARLINGTON & DISTRICT YTH COMM ASS,3057832,2050.00,Contract Hire
People,Childrens Social Care,DARLINGTON & DISTRICT YTH COMM ASS,3057750,1816.50,Contract Hire
People,Childrens Social Care,DFW ADOPTION,0,848.88,Adoption Allowance
People,Childrens Social Care,DFW ADOPTION,0,4439.50,Adoption Allowance
People,Childrens Social Care,DURHAM CONSTABULARY,0,3900.00,Rent Of Facilities
People,Childrens Social Care,DURHAM CONSTABULARY,0,3900.00,Rent Of Facilities
People,Childrens Social Care,EDEN BROWN,3060124,800.63,Agency Staff Costs - Non Teaching
People,Childrens Social Care,EDEN BROWN,3060124,1032.50,Agency Staff Costs - Non Teaching
People,Childrens Social Care,EDEN BROWN,3060124,1295.00,Agency Staff Costs - Non Teaching
People,Childrens Social Care,ENTERPRISE RENT-A-CAR,0,756,Carers Vouchers
People,Childrens Social Care,ENTERPRISE RENT-A-CAR,0,607.42,Carers Vouchers
People,Childrens Social Care,ENTERPRISE TRAVEL,3057926,1109.08,Contract Hire
People,Childrens Social Care,ENTERPRISE TRAVEL,3057925,1575.00,Contract Hire
People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3057488,2442.00,External Placements
People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3057488,637.85,External Placements
People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3059456,1503.50,Independent Living
People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3051545,3690.00,External Placements
People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3051545,3813.00,External Placements
People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3051545,3653.10,External Placements
People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3051491,4754.78,External Placements
People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3055026,3441.00,External Placements
People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3052859,999,External Placements
People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3059456,533.5,Independent Living
People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3051493,3560.04,External Placements
People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3051545,3774.87,External Placements
People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3051495,3813.00,External Placements
People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3051501,3534.00,External Placements
People,Childrens Social Care,FOSTER CARES LTD,3051504,799,External Placements
People,Childrens Social Care,FOSTER CARES LTD,3051508,780,External Placements
People,Childrens Social Care,FOSTER CARES LTD,3051508,780,External Placements
People,Childrens Social Care,FOSTER CARES LTD,3051508,780,External Placements
People,Childrens Social Care,FOSTER CARES LTD,3051508,780,External Placements
People,Childrens Social Care,FOSTER CARES LTD,3051504,799,External Placements
People,Childrens Social Care,FOSTER CARES LTD,3051504,799,External Placements
People,Childrens Social Care,FOSTERING OUTCOMES LIMITED,3051511,2462.64,External Placements
People,Childrens Social Care,FOSTERING OUTCOMES LIMITED,3051510,3125.42,External Placements
People,Childrens Social Care,FOSTERING OUTCOMES LIMITED,3051509,3542.68,External Placements
People,Childrens Social Care,FOSTERING OUTCOMES LIMITED,3051513,3232.99,External Placements
People,Childrens Social Care,FOSTERING OUTCOMES LIMITED,3051512,2339.26,External Placements
People,Childrens Social Care,FOSTERING PEOPLE LIMITED,3061105,3410.00,External Placements
People,Childrens Social Care,FOSTERING PEOPLE LIMITED,3061105,3410.00,External Placements
People,Childrens Social Care,FOSTERING SOLUTIONS LTD,3055028,3210.67,External Placements
People,Childrens Social Care,FOSTERING SOLUTIONS LTD,3055027,3210.67,External Placements
People,Childrens Social Care,FUTURES FOR CHILDREN LTD,3052860,3232.99,External Placements
People,Childrens Social Care,FUTURES FOR CHILDREN LTD,3052860,3128.70,External Placements
People,Childrens Social Care,GARNETTS LTD,3057930,2265.00,Contract Hire
People,Childrens Social Care,GARNETTS LTD,3057931,2340.00,Contract Hire
People,Childrens Social Care,GARNETTS LTD,3057934,2280.00,Contract Hire
People,Childrens Social Care,GARNETTS LTD,3057933,2340.00,Contract Hire
People,Childrens Social Care,GARNETTS LTD,3057932,2070.00,Contract Hire
People,Childrens Social Care,GARNETTS LTD,3057929,2070.00,Contract Hire
People,Childrens Social Care,GARNETTS LTD,3057928,2445.00,Contract Hire
People,Childrens Social Care,GRIERSONS COACHES,3057936,1560.00,Contract Hire
People,Childrens Social Care,GRIERSONS COACHES,3057937,1470.00,Contract Hire
People,Childrens Social Care,HCL SOCIAL CARE LTD,3062103,533,Agency Staff Costs - Non Teaching
People,Childrens Social Care,HIGHFIELD (NORTH EAST) LIMITED,3055347,9600.00,External Placements
People,Childrens Social Care,HIGHFIELD (NORTH EAST) LIMITED,3055347,9600.00,External Placements
People,Childrens Social Care,IRENE BAKER CONSULTANCY,3060896,825,Professional Fees & Consultancy
People,Childrens Social Care,J & C COACHES LTD,3057940,1942.50,Contract Hire
People,Childrens Social Care,J & C COACHES LTD,3057939,2242.50,Contract Hire
People,Childrens Social Care,J & C COACHES LTD,3057757,1500.00,Contract Hire
People,Childrens Social Care,J & C COACHES LTD,3057754,1494.90,Contract Hire
People,Childrens Social Care,J & C COACHES LTD,3057755,1494.90,Contract Hire
People,Childrens Social Care,J & C COACHES LTD,3057756,1494.90,Contract Hire
People,Childrens Social Care,J & C COACHES LTD,3057942,1942.50,Contract Hire
People,Childrens Social Care,J & C COACHES LTD,3057943,1966.80,Contract Hire
People,Childrens Social Care,J & C COACHES LTD,3057941,1837.50,Contract Hire
People,Childrens Social Care,JAMES LECKEY DESIGN LTD,3060492,1954.00,Equipment Specialist Care
People,Childrens Social Care,JEFF ANDERSON COACHES LIMITED,3057917,1274.40,Contract Hire
People,Childrens Social Care,JENX LTD,3060489,2406.00,Equipment Specialist Care
People,Childrens Social Care,KINGSWOOD LEARNING LEISURE GROUP LTD,3062110,510,Materials
People,Childrens Social Care,LEEDS TRINITY UNIVERSITY,0,1320.00,Independent Living
People,Childrens Social Care,LIBERATOR LTD,3061315,3197.00,Equipment Specialist Care
People,Childrens Social Care,LOUIS SYDNEY,0,770,Adoption Allowance
People,Childrens Social Care,MEADOWS CARE LIMITED,3059642,28342.68,External Placements
People,Childrens Social Care,NEWSQUEST (YORKSHIRE & NORTH EAST) LTD,3060634,612,Marketing & Advertising
People,Childrens Social Care,NEWSQUEST (YORKSHIRE & NORTH EAST) LTD,3050857,697.5,Advertising
People,Childrens Social Care,NORTH EAST AUTISM SOCIETY,0,24295.00,Independent Placements
People,Childrens Social Care,NORTH EAST AUTISM SOCIETY,3061661,23845.00,Independent Placements
People,Childrens Social Care,NORTH EAST AUTISM SOCIETY,0,13081.88,Independent Placements
People,Childrens Social Care,NORTH EAST EXECUTIVE LTD,3057951,612,Contract Hire
People,Childrens Social Care,NORTH EAST EXECUTIVE LTD,3058311,504,Contract Hire
People,Childrens Social Care,NORTHUMBERLAND COUNTY COUNCIL,3055030,24384.29,External Placements
People,Childrens Social Care,ORCHARD CARE NORTH EAST LTD,3061358,555,External Placements
People,Childrens Social Care,ORCHARD CARE NORTH EAST LTD,3057054,3085.71,External Placements
People,Childrens Social Care,OVERLANDER MINI COACHES,3057946,1860.00,Contract Hire
People,Childrens Social Care,OVERLANDER MINI COACHES,3057947,1875.00,Contract Hire
People,Childrens Social Care,PATTISON COACH HIRE,3057948,1479.00,Contract Hire
People,Childrens Social Care,PATTISON COACH HIRE,3057949,1200.00,Contract Hire
People,Childrens Social Care,PEARTREE PROJECTS LTD,3055486,14048.40,Independent Placements
People,Childrens Social Care,PEARTREE PROJECTS LTD,3051564,14048.40,External Placements
People,Childrens Social Care,PEBBLES CARE,3056435,13795.00,External Placements
People,Childrens Social Care,PHOENIX CONSULTANCY AND TRAINING LTD,0,2147.40,Fostering Allowance
People,Childrens Social Care,PLAY HUT DAY NURSERY & KIDS CLUB,3062120,529.76,Childcare
People,Childrens Social Care,PONTVILLE SCHOOL,0,9471.35,Independent Placements
People,Childrens Social Care,PONTVILLE SCHOOL,0,23299.00,Independent Placements
People,Childrens Social Care,PONTVILLE SCHOOL,0,54723.00,Independent Placements
People,Childrens Social Care,REACH OUT CARE LIMITED NO 2 A/C,3051523,2790.00,External Placements
People,Childrens Social Care,REACH OUT CARE LIMITED NO 2 A/C,3051520,3148.79,External Placements
People,Childrens Social Care,REACH OUT CARE LIMITED NO 2 A/C,3051524,2472.25,External Placements
People,Childrens Social Care,REACH OUT CARE LIMITED NO 2 A/C,3051522,3069.00,External Placements
People,Childrens Social Care,REACH OUT CARE LIMITED NO 2 A/C,3051259,3454.33,External Placements
People,Childrens Social Care,REACH OUT CARE LIMITED NO 2 A/C,3051519,2392.50,External Placements
People,Childrens Social Care,REACH OUT CARE LIMITED NO 2 A/C,3051518,2392.50,External Placements
People,Childrens Social Care,REACH OUT CARE LIMITED NO 2 A/C,3051521,2454.71,External Placements
People,Childrens Social Care,REACH OUT CARE LIMITED NO 2 A/C,3051518,2472.25,External Placements
People,Childrens Social Care,REACH OUT CARE LIMITED NO 2 A/C,3051519,2472.25,External Placements
People,Childrens Social Care,REACH OUT CARE LIMITED NO 2 A/C,3051521,2536.53,External Placements
People,Childrens Social Care,REGUS MANAGEMENT,0,1946.35,Rent Of Facilities
People,Childrens Social Care,RMS RECRUITMENT,3060906,524.75,Agency Staff Costs - Non Teaching
People,Childrens Social Care,ROCSOLID,3062443,995.16,Adult Placement Schemes
People,Childrens Social Care,S & R CARS LTD,3058365,1901.00,Contract Hire
People,Childrens Social Care,S & R CARS LTD,3057747,540,Contract Hire
People,Childrens Social Care,S & R CARS LTD,3058360,690,Contract Hire
People,Childrens Social Care,S & R CARS LTD,3058366,672,Contract Hire
People,Childrens Social Care,S & R CARS LTD,3057822,1213.20,Contract Hire
People,Childrens Social Care,S & R CARS LTD,3057824,1344.00,Contract Hire
People,Childrens Social Care,S & R CARS LTD,3057825,799.2,Contract Hire
People,Childrens Social Care,S & R CARS LTD,3057823,990,Contract Hire
People,Childrens Social Care,S & R CARS LTD,3058359,1142.04,Contract Hire
People,Childrens Social Care,S & R CARS LTD,3057826,850,Contract Hire
People,Childrens Social Care,S & R CARS LTD,3057918,750,Contract Hire
People,Childrens Social Care,S & R CARS LTD,3058362,1002.00,Contract Hire
People,Childrens Social Care,S & R CARS LTD,3060016,890,Contract Hire
People,Childrens Social Care,S & R CARS LTD,3058364,672,Contract Hire
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3056181,845,Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3056180,1063.88,Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3056136,1050.00,Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3056181,984.9,Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3056136,1050.00,Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3056181,780,Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3056136,1050.00,Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3056136,1130.95,Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3056181,975,Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3056180,962,Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3056180,962,Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3056180,962,Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3056181,975,Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3056181,975,Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3056136,1050.00,Agency Staff Costs - Non Teaching
People,Childrens Social Care,ST CUTHBERTS CARE,3058042,12346.86,External Placements
People,Childrens Social Care,ST CUTHBERTS CARE,3051567,1771.43,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051527,857,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051532,895.02,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051529,741,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051530,780,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051526,814.17,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051528,771.3,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051526,814.17,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051532,895.02,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051527,857,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051529,741,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051530,780,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051530,780.01,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051529,741,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051526,814.17,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051528,771.3,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051527,857.01,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051532,895.02,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3059650,780,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3059650,780,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3059650,1337.14,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3059650,780,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051527,857,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051527,857,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051529,741,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051529,741,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051532,895.02,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051530,780,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051530,780,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051532,895.02,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051526,814.17,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051528,771.3,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051526,814.17,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051528,771.3,External Placements
People,Childrens Social Care,TEACHERS PENSIONS,3054643,1744.90,Pension Increase Pay
People,Childrens Social Care,TEAM FOSTERING NORTH EAST,3051537,3774.60,External Placements
People,Childrens Social Care,TEAM FOSTERING NORTH EAST,3051550,3774.60,External Placements
People,Childrens Social Care,TEAM FOSTERING NORTH EAST,3051533,3774.60,External Placements
People,Childrens Social Care,TEAM FOSTERING NORTH EAST,3051536,3774.60,External Placements
People,Childrens Social Care,TEMP RECRUITMENT LTD,3061193,542.63,Agency Staff Costs - Non Teaching
People,Childrens Social Care,TEMP RECRUITMENT LTD,3061193,524.54,Agency Staff Costs - Non Teaching
People,Childrens Social Care,TEMP RECRUITMENT LTD,3061193,622.21,Agency Staff Costs - Non Teaching
People,Childrens Social Care,TEMP RECRUITMENT LTD,3061193,607.74,Agency Staff Costs - Non Teaching
People,Childrens Social Care,TEMP RECRUITMENT LTD,3061193,593.27,Agency Staff Costs - Non Teaching
People,Childrens Social Care,THE EDUCATION VILLAGE ACADEMY TRUST,0,864.82,Basic Pay
People,Childrens Social Care,THE EDUCATION VILLAGE ACADEMY TRUST,0,1996.60,Basic Pay
People,Childrens Social Care,THE YOUTH JUSTICE BOARD,0,790,External Placements
People,Childrens Social Care,UNITED TAXIS LTD,3058381,788.61,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3058380,1765.00,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3058378,751.92,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3059127,945,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3059127,630,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3057774,524.1,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3058375,586.8,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3057772,586.8,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3057773,603.3,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3058376,606.27,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3058377,641,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3058317,537,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3057956,720,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3057777,527.4,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3057848,1291.50,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3058379,612.09,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3058380,900,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3057771,543.9,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3061116,532,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3057770,1008.00,Contract Hire
People,Childrens Social Care,WALTER YEOMAN,3057778,523.8,Contract Hire
People,Childrens Social Care,WRIXON CARE,3061831,708.55,External Placements
People,Childrens Social Care,YOUNG FOUNDATION LTD,3051541,3764.29,External Placements
People,Childrens Social Care,YOUNG FOUNDATION LTD,3051541,3764.29,External Placements
People,Development & Commissioning,700 CLUB,0,19057.76,Private Contractors
People,Development & Commissioning,ACTIVE DOCUMENTS LTD,3061274,1776.00,Materials
People,Development & Commissioning,ANCHOR TRUST,0,781.28,Private Contractors
People,Development & Commissioning,CARERS FEDERATION LIMITED,0,910.61,Other Supplies & Services
People,Development & Commissioning,CREATIVE SUPPORT LIMITED,0,8273.44,Private Contractors
People,Development & Commissioning,DARLINGTON YMCA FOYER,0,23326.76,Private Contractors
People,Development & Commissioning,DISC,0,32059.28,Private Contractors
People,Development & Commissioning,DURHAM COUNTY COUNCIL,0,35500.00,Professional Fees & Consultancy
People,Development & Commissioning,ENDEAVOUR HOUSING ASSOCIATION,0,1591.20,Private Contractors
People,Development & Commissioning,FOUR SEASONS HEALTHCARE-HUNTERCOMBE CENTRE SUNDERLAND,3061280,1650.00,Residential
People,Development & Commissioning,FOUR SEASONS HEALTHCARE-HUNTERCOMBE CENTRE SUNDERLAND,3061279,1650.00,Residential
People,Development & Commissioning,FOUR SEASONS HEALTHCARE-HUNTERCOMBE CENTRE SUNDERLAND,3061277,942.86,Residential
People,Development & Commissioning,FOUR SEASONS HEALTHCARE-HUNTERCOMBE CENTRE SUNDERLAND,3061278,3300.00,Residential
People,Development & Commissioning,FOUR SEASONS HEALTHCARE-HUNTERCOMBE CENTRE SUNDERLAND,3062010,942.86,Residential
People,Development & Commissioning,HANOVER HOUSING ASSOCIATION,0,985.2,Private Contractors
People,Development & Commissioning,HEALTHWATCH DARLINGTON,3053986,10974.75,Other Supplies & Services
People,Development & Commissioning,HEALTHWATCH DARLINGTON,3053986,10974.75,Other Supplies & Services
People,Development & Commissioning,KEYRING LIVING SUPPORT NETWORK,0,2581.12,Private Contractors
People,Development & Commissioning,MOTT MACDONALD,3061839,4600.00,Professional Fees & Consultancy
People,Development & Commissioning,NECA SERVICES LTD,3051628,116230.99,Private Contractors
People,Development & Commissioning,NECA SERVICES LTD,3051562,3547.08,Private Contractors
People,Development & Commissioning,PHOENIX HOUSE,3061569,2288.00,Residential
People,Development & Commissioning,SAFEGUARDING TRAINING SOLUTIIONS,3061926,660,Employee Training Course Costs
People,Development & Commissioning,SANCTUARY SUPPORTED LIVING,0,7489.68,Private Contractors
Balance Sheet,Balance Sheet,ALARM,3059784,510,General Debits
Balance Sheet,Balance Sheet,JLT SPECIALITY LIMITED,0,5000.00,General Debits
Balance Sheet,Balance Sheet,KIDDIVOUCHERS LTD,0,14364.03,General Debits
Balance Sheet,Balance Sheet,ZURICH INSURANCE COMPANY,0,15551.79,General Debits
Bidra,Bidra,DISTINCT DARLINGTON LIMITED,3062265,4038.61,Other Establishments
Capital,Capital,CAPITA SYMONDS LTD,3061949,950,Consultants - Other
Capital,Capital,CLEAR  CHANNEL UK LTD,3055293,3002.80,Furniture Equipment
Capital,Capital,CLEAR  CHANNEL UK LTD,3055566,3002.42,Other Contractor Payments
Capital,Capital,COMMUTAPORTS LTD,3058201,2079.47,Other Contractor Payments
Capital,Capital,KIER CONSTRUCTION,3057153,82154.77,Payments Main Contractor - Non Dlo
Capital,Capital,KYOOB,3056997,1760.00,Consultants - Other
Capital,Capital,KYOOB,3060318,1760.00,Consultants - Other
Capital,Capital,NORTHERN POWERGRID (NORTHEAST) LTD,0,596.79,Dlo Contractor Payments
Capital,Capital,S & R CARS LTD,3053439,5104.00,Payments Main Contractor - Non Dlo
Capital,Capital,THEATRESEARCH LTD,3050683,3000.00,Consultants - Other
Capital,Capital,URS INFRASTRUCTURE AND ENVIRONMENT UK LTD,0,5282.40,Consultants - Other
Capital,Capital,WILLMOTT DIXON CONSTRUCTION LTD,3046230,400958.92,Payments Main Contractor - Non Dlo
Capital,Capital,WILLMOTT DIXON CONSTRUCTION LTD,3046231,424493.91,Payments Main Contractor - Non Dlo
