Payment Date,Transaction Number,Amount,Supplier (Beneficiary) Name,Supplier ID,Organisational Unit,Service Label,Service Code,SeRCOP Expenditure Category,SeRCOP Expenditure Code,SeRCOP Detailed Expenditure Type,SeRCOP Detailed Expenditure Code,Capital/Revenue,Classification
2016-03-14,1210166,460.52,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,460.52,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,460.52,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,460.52,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,460.52,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,471.76,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,471.76,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,471.76,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,471.76,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,471.76,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,471.76,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,471.76,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,471.76,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,471.76,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,471.76,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,477.65,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,477.65,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,477.65,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,477.65,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,477.65,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,477.65,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,477.65,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,477.65,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,477.65,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,477.65,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,477.65,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,477.65,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,477.65,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,477.65,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,477.65,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,477.65,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,479.31,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,479.31,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,479.31,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,479.31,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,479.31,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,479.31,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,479.31,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,479.31,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,479.31,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,479.31,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,479.31,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,479.31,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,479.31,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,479.31,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,479.31,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,479.31,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,479.31,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,479.31,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,479.31,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,479.31,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,479.31,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,479.31,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,479.31,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,479.31,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,479.31,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,479.31,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,479.31,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,479.31,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,479.31,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,479.31,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,479.31,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,479.31,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,479.31,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,479.31,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,479.31,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,479.31,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,479.31,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,479.31,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,479.31,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,479.31,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,479.31,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,479.31,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,479.31,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,479.31,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,479.31,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,479.31,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,479.31,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,479.31,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,479.31,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,479.31,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,479.31,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,479.31,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,479.31,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,479.31,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,479.31,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,496.44,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,496.44,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,496.44,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,496.44,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,496.44,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,496.44,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,496.44,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,496.44,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,496.44,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,496.44,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,496.44,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,496.44,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,496.44,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,496.44,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,496.44,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,496.44,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,496.44,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,496.44,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,496.44,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,496.44,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,496.44,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,496.44,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,496.44,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,496.44,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,496.44,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,496.44,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,496.44,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,657.89,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,709.20,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,927.95,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210166,1711.82,AKARI CARE HOMES LIMITED,387465,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210168,127.62,ASPIRE HEALTHCARE,375113,"Health, Education, Care and Safeguarding",Adult Social Care,101,Income,509,"Other Grants, Reimbursements & Contributions",5063,Revenue,22.RESIDENTIAL
2016-03-14,1210168,126.30,ASPIRE HEALTHCARE,375113,"Health, Education, Care and Safeguarding",Adult Social Care,101,Income,509,"Other Grants, Reimbursements & Contributions",5063,Revenue,22.RESIDENTIAL
2016-03-14,1210168,126.30,ASPIRE HEALTHCARE,375113,"Health, Education, Care and Safeguarding",Adult Social Care,101,Income,509,"Other Grants, Reimbursements & Contributions",5063,Revenue,22.RESIDENTIAL
2016-03-14,1210168,126.30,ASPIRE HEALTHCARE,375113,"Health, Education, Care and Safeguarding",Adult Social Care,101,Income,509,"Other Grants, Reimbursements & Contributions",5063,Revenue,22.RESIDENTIAL
2016-03-14,1210168,126.30,ASPIRE HEALTHCARE,375113,"Health, Education, Care and Safeguarding",Adult Social Care,101,Income,509,"Other Grants, Reimbursements & Contributions",5063,Revenue,22.RESIDENTIAL
2016-03-14,1210168,126.30,ASPIRE HEALTHCARE,375113,"Health, Education, Care and Safeguarding",Adult Social Care,101,Income,509,"Other Grants, Reimbursements & Contributions",5063,Revenue,22.RESIDENTIAL
2016-03-14,1210168,100.15,ASPIRE HEALTHCARE,375113,"Health, Education, Care and Safeguarding",Adult Social Care,101,Income,509,"Other Grants, Reimbursements & Contributions",5063,Revenue,22.RESIDENTIAL
2016-03-14,1210168,80.45,ASPIRE HEALTHCARE,375113,"Health, Education, Care and Safeguarding",Adult Social Care,101,Income,509,"Other Grants, Reimbursements & Contributions",5063,Revenue,22.RESIDENTIAL
2016-03-14,1210168,80.45,ASPIRE HEALTHCARE,375113,"Health, Education, Care and Safeguarding",Adult Social Care,101,Income,509,"Other Grants, Reimbursements & Contributions",5063,Revenue,22.RESIDENTIAL
2016-03-14,1210168,281.60,ASPIRE HEALTHCARE,375113,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210168,393.00,ASPIRE HEALTHCARE,375113,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210168,393.00,ASPIRE HEALTHCARE,375113,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210168,393.00,ASPIRE HEALTHCARE,375113,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210168,401.15,ASPIRE HEALTHCARE,375113,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210168,404.65,ASPIRE HEALTHCARE,375113,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210168,424.85,ASPIRE HEALTHCARE,375113,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210168,424.85,ASPIRE HEALTHCARE,375113,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210168,424.85,ASPIRE HEALTHCARE,375113,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210168,424.85,ASPIRE HEALTHCARE,375113,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210168,424.85,ASPIRE HEALTHCARE,375113,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210168,424.85,ASPIRE HEALTHCARE,375113,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-03-14,1210168,424.85,ASPIRE HEALTHCARE,375113,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
