Payment Date,Transaction Number,Net Amount,Supplier (Beneficiary) Name,Local Supplier Internal Reference,Directorate / Service Where Expenditure Incurred,Service Category Label,Service Category URI,SeRCOP Expenditure Category,SeRCOP Expenditure Code,Purpose of Spend,SeRCOP Detailed Expenditure Code,Capital/Revenue,Classification
2015-01-12,983444,420.52,STANTON LODGE NDC,376932,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-01-12,983444,553.37,STANTON LODGE NDC,376932,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-01-12,983444,553.37,STANTON LODGE NDC,376932,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-01-12,983444,553.37,STANTON LODGE NDC,376932,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-01-12,983444,553.37,STANTON LODGE NDC,376932,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-01-12,983446,456.00,ANCHOR TRUST,380546,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-01-12,983447,432.63,Redacted Personal Data,376571,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,22.RESIDENTIAL
2015-01-12,983448,492.32,ABBEYFIELD RESIDENTIAL CARE HOME,347090,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-01-12,983460,442.68,Redacted Personal Data,375753,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,22.RESIDENTIAL
2015-01-12,983461,283.53,Redacted Personal Data,356537,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,22.RESIDENTIAL
2015-01-12,983461,283.53,Redacted Personal Data,356537,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,22.RESIDENTIAL
2015-01-12,983461,316.00,Redacted Personal Data,356537,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,22.RESIDENTIAL
2015-01-12,983462,575.00,EXECUTIVE CARE GROUP RE PEMBROKE CARE HOME,375477,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-01-12,983464,292.66,Redacted Personal Data,357726,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,22.RESIDENTIAL
2015-01-12,983466,448.64,ROSEMOUNT - FOUR SEASONS HEALTH CARE,300716,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-01-12,983466,448.64,ROSEMOUNT - FOUR SEASONS HEALTH CARE,300716,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-01-12,983466,448.64,ROSEMOUNT - FOUR SEASONS HEALTH CARE,300716,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-01-12,983466,448.64,ROSEMOUNT - FOUR SEASONS HEALTH CARE,300716,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-01-12,983466,448.64,ROSEMOUNT - FOUR SEASONS HEALTH CARE,300716,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-01-12,983466,448.64,ROSEMOUNT - FOUR SEASONS HEALTH CARE,300716,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-01-12,983466,448.64,ROSEMOUNT - FOUR SEASONS HEALTH CARE,300716,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-01-12,983466,448.64,ROSEMOUNT - FOUR SEASONS HEALTH CARE,300716,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-01-12,983466,448.64,ROSEMOUNT - FOUR SEASONS HEALTH CARE,300716,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-01-12,983466,448.64,ROSEMOUNT - FOUR SEASONS HEALTH CARE,300716,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-01-12,983466,448.64,ROSEMOUNT - FOUR SEASONS HEALTH CARE,300716,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-01-12,983466,448.64,ROSEMOUNT - FOUR SEASONS HEALTH CARE,300716,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-01-12,983466,448.64,ROSEMOUNT - FOUR SEASONS HEALTH CARE,300716,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-01-12,983466,448.64,ROSEMOUNT - FOUR SEASONS HEALTH CARE,300716,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-01-12,983466,448.64,ROSEMOUNT - FOUR SEASONS HEALTH CARE,300716,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-01-12,983466,448.64,ROSEMOUNT - FOUR SEASONS HEALTH CARE,300716,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-01-12,983466,448.64,ROSEMOUNT - FOUR SEASONS HEALTH CARE,300716,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-01-12,983466,448.64,ROSEMOUNT - FOUR SEASONS HEALTH CARE,300716,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-01-12,983466,448.64,ROSEMOUNT - FOUR SEASONS HEALTH CARE,300716,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-01-12,983466,448.64,ROSEMOUNT - FOUR SEASONS HEALTH CARE,300716,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-01-12,983466,448.64,ROSEMOUNT - FOUR SEASONS HEALTH CARE,300716,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-01-12,983466,448.64,ROSEMOUNT - FOUR SEASONS HEALTH CARE,300716,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-01-12,983466,448.64,ROSEMOUNT - FOUR SEASONS HEALTH CARE,300716,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-01-12,983466,448.64,ROSEMOUNT - FOUR SEASONS HEALTH CARE,300716,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-01-12,983466,448.64,ROSEMOUNT - FOUR SEASONS HEALTH CARE,300716,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-01-12,983466,448.64,ROSEMOUNT - FOUR SEASONS HEALTH CARE,300716,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-01-12,983467,123.95,ALBANY CARE HOMES LIMITED,334954,Adult Social Care,Adult Social Care,101,Income,509,"Other Grants, Reimbursements & Contributions",5063,Revenue,22.RESIDENTIAL
2015-01-12,983467,123.95,ALBANY CARE HOMES LIMITED,334954,Adult Social Care,Adult Social Care,101,Income,509,"Other Grants, Reimbursements & Contributions",5063,Revenue,22.RESIDENTIAL
2015-01-12,983467,116.95,ALBANY CARE HOMES LIMITED,334954,Adult Social Care,Adult Social Care,101,Income,509,"Other Grants, Reimbursements & Contributions",5063,Revenue,22.RESIDENTIAL
2015-01-12,983467,79.85,ALBANY CARE HOMES LIMITED,334954,Adult Social Care,Adult Social Care,101,Income,509,"Other Grants, Reimbursements & Contributions",5063,Revenue,22.RESIDENTIAL
2015-01-12,983467,404.65,ALBANY CARE HOMES LIMITED,334954,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-01-12,983467,404.65,ALBANY CARE HOMES LIMITED,334954,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-01-12,983467,404.65,ALBANY CARE HOMES LIMITED,334954,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-01-12,983467,404.65,ALBANY CARE HOMES LIMITED,334954,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-01-12,983467,404.65,ALBANY CARE HOMES LIMITED,334954,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-01-12,983467,404.65,ALBANY CARE HOMES LIMITED,334954,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-01-12,983467,404.65,ALBANY CARE HOMES LIMITED,334954,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-01-12,983467,404.65,ALBANY CARE HOMES LIMITED,334954,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-01-12,983467,404.65,ALBANY CARE HOMES LIMITED,334954,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-01-12,983468,467.75,BEACON FARM - FOUR SEASONS HEALTH CARE,331344,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-01-12,983470,406.13,Redacted Personal Data,368444,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,22.RESIDENTIAL
2015-01-12,983471,328.72,LENORE OUTREACH LIMITED,380938,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.SUPPORT SERVICES
2015-01-12,983471,427.19,LENORE OUTREACH LIMITED,380938,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.SUPPORT SERVICES
2015-01-12,983471,493.08,LENORE OUTREACH LIMITED,380938,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.SUPPORT SERVICES
2015-01-12,983471,1132.38,LENORE OUTREACH LIMITED,380938,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.SUPPORT SERVICES
2015-01-12,983471,1653.80,LENORE OUTREACH LIMITED,380938,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.SUPPORT SERVICES
2015-01-12,983472,307.71,Redacted Personal Data,372033,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,22.RESIDENTIAL
2015-01-12,983472,316.00,Redacted Personal Data,372033,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,22.RESIDENTIAL
2015-01-12,983474,381.19,Redacted Personal Data,376038,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,22.RESIDENTIAL
2015-01-12,983476,290.00,MONKHOUSE PRIMARY SCHOOL,275597,Commissioning & Fair Access,Children's & Education Services,103,Third Party Payments,505,Independent Units within the Council,5035,Revenue,00.NT SCHOOLS
2015-01-12,983491,400.00,HOMECARE REFUNDS - BSS ONLY,384082,Housing Revenue Account,Housing Revenue Account,N/A,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,00.HOUSING REFUNDS
2015-01-12,983496,2278.83,BULK PAYMENTS,299982,Corporate Accounting,Central Services,102,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,00.NON INFLUENCIBLE
2015-01-12,983497,459.00,Redacted Personal Data,391901,"Children, Young People & Learning",Children's & Education Services,103,Premises-Related Expenditure,502,Premises Insurance,5014,Revenue,16.REAL ESTATE
2015-01-12,983497,4500.00,Redacted Personal Data,391901,"Children, Young People & Learning",Children's & Education Services,103,Premises-Related Expenditure,502,Rents,5007,Revenue,16.REAL ESTATE
2015-01-12,983504,400.00,VOLKSWAGEN GROUP UK LTD,391814,"Children, Young People & Learning",Children's & Education Services,103,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,26.TRANSPORT
2015-01-12,983504,400.00,VOLKSWAGEN GROUP UK LTD,391814,"Children, Young People & Learning",Children's & Education Services,103,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,26.TRANSPORT
2015-01-12,983504,17188.85,VOLKSWAGEN GROUP UK LTD,391814,"Children, Young People & Learning",Children's & Education Services,103,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,26.TRANSPORT
2015-01-12,983508,284.55,Redacted Personal Data,391749,Commissioning & Fair Access,Children's & Education Services,103,Transport,503,Recharges,5017,Revenue,26.HOME SCHOOL TRANSPORT
2015-01-12,983518,195.00,STANFORD MARSH LIMITED,391562,Business & Economy,Planning Services,110,Supplies and Services,504,Equipment,5023,Revenue,18.EQUIPMENT
2015-01-12,983518,4900.00,STANFORD MARSH LIMITED,391562,Business & Economy,Planning Services,110,Supplies and Services,504,Equipment,5023,Revenue,18.EQUIPMENT
2015-01-12,983527,19200.00,MICONEX,390635,Business & Economy,Planning Services,110,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,15.SOFTWARE
2015-01-12,983535,450.00,Redacted Personal Data,390704,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,16.REAL ESTATE
2015-01-12,983543,4850.00,THE DAVID LEWIS CENTRE,390402,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,06.TUITION
2015-01-12,983550,450.00,Redacted Personal Data,389216,Adult Social Care,Adult Social Care,101,Supplies and Services,504,Expenses,5030,Revenue,22.SUPPORT SERVICES
2015-01-12,983551,6200.38,CAPITA SYMONDS LTD,376582,Capital,Capital,Capital,Third Party Payments,505,Private Contractors,5042,Capital,19.PFI
2015-01-12,983551,10000.00,CAPITA SYMONDS LTD,376582,Housing General Fund,Housing Services,108,Third Party Payments,505,Private Contractors,5042,Revenue,19.PFI
2015-01-12,983551,29951.04,CAPITA SYMONDS LTD,376582,Capital,Capital,Capital,Third Party Payments,505,Private Contractors,5042,Capital,19.PFI
2015-01-12,983552,1400.00,STAY NORTH EAST,387321,"Children, Young People & Learning",Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,22.SUPPORT SERVICES
2015-01-12,983554,8150.00,MARKET & OPINION RESEARCH INTERNATIONAL LTD T/A IPSOS MORI,369407,Chief Executive Office,Central Services,102,Supplies and Services,504,Grants and Subscriptions,5031,Revenue,16.POLICY RESEARCH
2015-01-12,983555,210.00,VISION FOR EDUCATION,388320,"Children, Young People & Learning",Children's & Education Services,103,Employees,501,Direct Employee Expenses,5001,Revenue,16.AGENCY WORKER
2015-01-12,983555,935.00,VISION FOR EDUCATION,388320,"Children, Young People & Learning",Children's & Education Services,103,Employees,501,Direct Employee Expenses,5001,Revenue,16.AGENCY WORKER
2015-01-12,983556,292.45,PARK FARM CATERING CO LTD,388205,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Expenses,5030,Revenue,03.GROCERIES & PROVISIONS
2015-01-12,983557,845.00,NOFENERGY.CO.UK,386516,Business & Economy,Planning Services,110,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Revenue,18.TRAINING
2015-01-12,983558,410.20,BIBLIOTHECA,388028,Environment & Leisure,Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,15.HARDWARE
2015-01-12,983564,127.46,EDENRED (UK GROUP LTD),387406,Corporate Accounting,Unallocated,N/A,Third Party Payments,505,Private Contractors,5042,Revenue,09.FINANCIAL SERVICES
2015-01-12,983564,18208.89,EDENRED (UK GROUP LTD),387406,Corporate Accounting,Unallocated,N/A,Third Party Payments,505,Private Contractors,5042,Revenue,09.FINANCIAL SERVICES
2015-01-12,983565,300.00,ACT ONE PANTO,387285,Environment & Leisure,Environmental & Regulatory Services,105,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,16.EVENTS & PROMOTIONS
2015-01-12,983593,196.59,NHC NHS FOUNDATION TRUST,317869,Corporate Accounting,Obsolete Code Community,102,Third Party Payments,505,Private Contractors,5042,Revenue,00.PUBLIC SECTOR
2015-01-12,983593,202.16,NHC NHS FOUNDATION TRUST,317869,Corporate Accounting,Obsolete Code Community,102,Third Party Payments,505,Private Contractors,5042,Revenue,00.PUBLIC SECTOR
2015-01-12,983593,257.74,NHC NHS FOUNDATION TRUST,317869,Corporate Accounting,Obsolete Code Community,102,Third Party Payments,505,Private Contractors,5042,Revenue,00.PUBLIC SECTOR
2015-01-12,983593,258.78,NHC NHS FOUNDATION TRUST,317869,Corporate Accounting,Obsolete Code Community,102,Third Party Payments,505,Private Contractors,5042,Revenue,00.PUBLIC SECTOR
2015-01-12,983593,271.03,NHC NHS FOUNDATION TRUST,317869,Corporate Accounting,Obsolete Code Community,102,Third Party Payments,505,Private Contractors,5042,Revenue,00.PUBLIC SECTOR
2015-01-12,983593,314.70,NHC NHS FOUNDATION TRUST,317869,Corporate Accounting,Obsolete Code Community,102,Third Party Payments,505,Private Contractors,5042,Revenue,00.PUBLIC SECTOR
2015-01-12,983593,395.00,NHC NHS FOUNDATION TRUST,317869,Environment & Leisure,Environmental & Regulatory Services,105,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Revenue,00.PUBLIC SECTOR
2015-01-12,983593,670.00,NHC NHS FOUNDATION TRUST,317869,Corporate Accounting,Obsolete Code Community,102,Third Party Payments,505,Private Contractors,5042,Revenue,00.PUBLIC SECTOR
2015-01-12,983593,670.00,NHC NHS FOUNDATION TRUST,317869,Corporate Accounting,Obsolete Code Community,102,Third Party Payments,505,Private Contractors,5042,Revenue,00.PUBLIC SECTOR
2015-01-12,983593,670.00,NHC NHS FOUNDATION TRUST,317869,Corporate Accounting,Obsolete Code Community,102,Third Party Payments,505,Private Contractors,5042,Revenue,00.PUBLIC SECTOR
2015-01-12,983593,670.00,NHC NHS FOUNDATION TRUST,317869,Corporate Accounting,Obsolete Code Community,102,Third Party Payments,505,Private Contractors,5042,Revenue,00.PUBLIC SECTOR
2015-01-12,983593,670.00,NHC NHS FOUNDATION TRUST,317869,Corporate Accounting,Obsolete Code Community,102,Third Party Payments,505,Private Contractors,5042,Revenue,00.PUBLIC SECTOR
2015-01-12,983593,739.40,NHC NHS FOUNDATION TRUST,317869,Corporate Accounting,Obsolete Code Community,102,Third Party Payments,505,Private Contractors,5042,Revenue,00.PUBLIC SECTOR
2015-01-12,983593,982.98,NHC NHS FOUNDATION TRUST,317869,Corporate Accounting,Obsolete Code Community,102,Third Party Payments,505,Private Contractors,5042,Revenue,00.PUBLIC SECTOR
2015-01-12,983593,982.98,NHC NHS FOUNDATION TRUST,317869,Corporate Accounting,Obsolete Code Community,102,Third Party Payments,505,Private Contractors,5042,Revenue,00.PUBLIC SECTOR
2015-01-12,983593,1010.83,NHC NHS FOUNDATION TRUST,317869,Corporate Accounting,Obsolete Code Community,102,Third Party Payments,505,Private Contractors,5042,Revenue,00.PUBLIC SECTOR
2015-01-12,983593,1010.83,NHC NHS FOUNDATION TRUST,317869,Corporate Accounting,Obsolete Code Community,102,Third Party Payments,505,Private Contractors,5042,Revenue,00.PUBLIC SECTOR
2015-01-12,983593,1288.70,NHC NHS FOUNDATION TRUST,317869,Corporate Accounting,Obsolete Code Community,102,Third Party Payments,505,Private Contractors,5042,Revenue,00.PUBLIC SECTOR
2015-01-12,983593,1288.71,NHC NHS FOUNDATION TRUST,317869,Corporate Accounting,Obsolete Code Community,102,Third Party Payments,505,Private Contractors,5042,Revenue,00.PUBLIC SECTOR
2015-01-12,983593,1293.92,NHC NHS FOUNDATION TRUST,317869,Corporate Accounting,Obsolete Code Community,102,Third Party Payments,505,Private Contractors,5042,Revenue,00.PUBLIC SECTOR
2015-01-12,983593,1293.92,NHC NHS FOUNDATION TRUST,317869,Corporate Accounting,Obsolete Code Community,102,Third Party Payments,505,Private Contractors,5042,Revenue,00.PUBLIC SECTOR
2015-01-12,983593,1355.18,NHC NHS FOUNDATION TRUST,317869,Corporate Accounting,Obsolete Code Community,102,Third Party Payments,505,Private Contractors,5042,Revenue,00.PUBLIC SECTOR
2015-01-12,983593,1355.18,NHC NHS FOUNDATION TRUST,317869,Corporate Accounting,Obsolete Code Community,102,Third Party Payments,505,Private Contractors,5042,Revenue,00.PUBLIC SECTOR
2015-01-12,983593,1573.50,NHC NHS FOUNDATION TRUST,317869,Corporate Accounting,Obsolete Code Community,102,Third Party Payments,505,Private Contractors,5042,Revenue,00.PUBLIC SECTOR
2015-01-12,983593,1573.50,NHC NHS FOUNDATION TRUST,317869,Corporate Accounting,Obsolete Code Community,102,Third Party Payments,505,Private Contractors,5042,Revenue,00.PUBLIC SECTOR
2015-01-12,983594,790.00,Redacted Personal Data,336207,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,26.TAXIS
2015-01-12,983595,230.78,BURRADON FARM HOUSES & COTTAGES LTD,385180,"Children, Young People & Learning",Children's & Education Services,103,Supplies and Services,504,Expenses,5030,Revenue,22.SUPPORT SERVICES
2015-01-12,983596,90.00,ELITE TAXIS,320730,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,26.TRANSPORT
2015-01-12,983596,900.00,ELITE TAXIS,320730,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,26.TRANSPORT
2015-01-12,983597,8133.92,MARTIN BROKERS (UK) LTD,235035,Corporate Accounting,Unallocated,N/A,Third Party Payments,505,Private Contractors,5042,Revenue,09.ACCOUNTANCY
2015-01-12,983598,525.00,SKILLS FOR PEOPLE,102702,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Voluntary Associations,5040,Revenue,22.SUPPORT SERVICES
2015-01-12,983603,384.00,LINSKILL & NORTH TYNESIDE COMMUNITY DEVELOPMENT TRUST,368853,"Children, Young People & Learning",Children's & Education Services,103,Employees,501,Indirect Employee Expenses,5002,Revenue,16.EVENTS & PROMOTIONS
2015-01-12,983604,657.65,ASDAN LTD,308056,"Children, Young People & Learning",Children's & Education Services,103,Employees,501,Indirect Employee Expenses,5002,Revenue,18.TRAINING
2015-01-12,983606,1700.00,MARINE AVENUE MEDICAL CENTRE,323569,Public Health,Public Health,112,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Revenue,00.NON INFLUENCIBLE
2015-01-12,983607,365.00,BLUE LINE TAXIS,002700,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,26.TAXIS
2015-01-12,983608,2.94,SCIENTIFIC & CHEMICAL SUPPLIES LTD,322897,"Children, Young People & Learning",Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,06.EQUIPMENT
2015-01-12,983608,3.00,SCIENTIFIC & CHEMICAL SUPPLIES LTD,322897,"Children, Young People & Learning",Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,06.EQUIPMENT
2015-01-12,983608,4.10,SCIENTIFIC & CHEMICAL SUPPLIES LTD,322897,"Children, Young People & Learning",Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,06.EQUIPMENT
2015-01-12,983608,5.02,SCIENTIFIC & CHEMICAL SUPPLIES LTD,322897,"Children, Young People & Learning",Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,06.EQUIPMENT
2015-01-12,983608,5.82,SCIENTIFIC & CHEMICAL SUPPLIES LTD,322897,"Children, Young People & Learning",Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,06.EQUIPMENT
2015-01-12,983608,6.21,SCIENTIFIC & CHEMICAL SUPPLIES LTD,322897,"Children, Young People & Learning",Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,06.EQUIPMENT
2015-01-12,983608,6.58,SCIENTIFIC & CHEMICAL SUPPLIES LTD,322897,"Children, Young People & Learning",Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,06.EQUIPMENT
2015-01-12,983608,7.05,SCIENTIFIC & CHEMICAL SUPPLIES LTD,322897,"Children, Young People & Learning",Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,06.EQUIPMENT
2015-01-12,983608,7.26,SCIENTIFIC & CHEMICAL SUPPLIES LTD,322897,"Children, Young People & Learning",Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,06.EQUIPMENT
2015-01-12,983608,8.01,SCIENTIFIC & CHEMICAL SUPPLIES LTD,322897,"Children, Young People & Learning",Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,06.EQUIPMENT
2015-01-12,983608,9.95,SCIENTIFIC & CHEMICAL SUPPLIES LTD,322897,"Children, Young People & Learning",Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,06.EQUIPMENT
2015-01-12,983608,9.98,SCIENTIFIC & CHEMICAL SUPPLIES LTD,322897,"Children, Young People & Learning",Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,06.EQUIPMENT
2015-01-12,983608,10.67,SCIENTIFIC & CHEMICAL SUPPLIES LTD,322897,"Children, Young People & Learning",Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,06.EQUIPMENT
2015-01-12,983608,11.19,SCIENTIFIC & CHEMICAL SUPPLIES LTD,322897,"Children, Young People & Learning",Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,06.EQUIPMENT
2015-01-12,983608,11.73,SCIENTIFIC & CHEMICAL SUPPLIES LTD,322897,"Children, Young People & Learning",Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,06.EQUIPMENT
2015-01-12,983608,12.63,SCIENTIFIC & CHEMICAL SUPPLIES LTD,322897,"Children, Young People & Learning",Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,06.EQUIPMENT
2015-01-12,983608,18.75,SCIENTIFIC & CHEMICAL SUPPLIES LTD,322897,"Children, Young People & Learning",Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,06.EQUIPMENT
2015-01-12,983608,24.75,SCIENTIFIC & CHEMICAL SUPPLIES LTD,322897,"Children, Young People & Learning",Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,06.EQUIPMENT
2015-01-12,983608,25.36,SCIENTIFIC & CHEMICAL SUPPLIES LTD,322897,"Children, Young People & Learning",Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,06.EQUIPMENT
2015-01-12,983608,27.01,SCIENTIFIC & CHEMICAL SUPPLIES LTD,322897,"Children, Young People & Learning",Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,06.EQUIPMENT
2015-01-12,983608,37.96,SCIENTIFIC & CHEMICAL SUPPLIES LTD,322897,"Children, Young People & Learning",Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,06.EQUIPMENT
