Payment Date,Transaction Number,Net Amount,Supplier (Beneficiary) Name,Local Supplier Internal Reference,Directorate / Service Where Expenditure Incurred,Service Category Label,Service Category URI,SeRCOP Expenditure Category,SeRCOP Expenditure Code,Purpose of Spend,SeRCOP Detailed Expenditure Code,Capital/Revenue,Classification
16/01/2015,988265,1268.73,DE POEL MANAGED SERVICES LIMITED,391542,Adult Social Care,Adult Social Care,101,Employees,501,Direct Employee Expenses,5001,Revenue,16.AGENCY WORKER
16/01/2015,988266,5310.75,LITTLE LEARNERS,391515,"Children, Young People & Learning",Children's & Education Services,103,Supplies and Services,504,Grants and Subscriptions,5031,Revenue,00.NON INFLUENCIBLE
16/01/2015,988268,751.80,SIMPLY MED UK LTD,386550,Adult Social Care,Adult Social Care,101,Supplies and Services,504,Equipment,5023,Revenue,11.EQUIPMENT
16/01/2015,988268,792.00,SIMPLY MED UK LTD,386550,Adult Social Care,Adult Social Care,101,Supplies and Services,504,Equipment,5023,Revenue,11.EQUIPMENT
16/01/2015,988268,1007.50,SIMPLY MED UK LTD,386550,Adult Social Care,Adult Social Care,101,Supplies and Services,504,Equipment,5023,Revenue,11.EQUIPMENT
16/01/2015,988269,450.00,ICCM,354650,Environment & Leisure,Environmental & Regulatory Services,105,Employees,501,Indirect Employee Expenses,5002,Revenue,18.SUBSCRIPTIONS
16/01/2015,988270,622.32,CHANGEOVER LTD T/A STORM,381903,Environment & Leisure,Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,18.BOOKS & PUBLICATIONS
16/01/2015,988271,873.00,Redacted Personal Data,391111,"Children, Young People & Learning",Children's & Education Services,103,Supplies and Services,504,Grants and Subscriptions,5031,Revenue,00.GRANT
16/01/2015,988272,693.55,Redacted Personal Data,391107,"Children, Young People & Learning",Children's & Education Services,103,Supplies and Services,504,Grants and Subscriptions,5031,Revenue,00.GRANT
16/01/2015,988273,256.04,DWP,366715,Capital,Capital,N/A,Balance Sheet,Balance Sheet,Balance Sheet,Balance Sheet,Capital,00.PUBLIC SECTOR
16/01/2015,988273,264.57,DWP,366715,Capital,Capital,N/A,Balance Sheet,Balance Sheet,Balance Sheet,Balance Sheet,Capital,00.PUBLIC SECTOR
16/01/2015,988274,600.00,RESCOM SYSTEMS LTD,390833,Adult Social Care,Adult Social Care,101,Supplies and Services,504,Communications & Computing,5028,Revenue,14.MAINT OF COMPUTER EQU
16/01/2015,988275,6402.00,BATTLE HILL PLAYGROUP,336137,"Children, Young People & Learning",Children's & Education Services,103,Supplies and Services,504,Grants and Subscriptions,5031,Revenue,00.NON INFLUENCIBLE
16/01/2015,988276,2820.00,DEAFBLIND ENABLEMENT LTD,390700,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,22.SUPPORT SERVICES
16/01/2015,988277,-178.32,NEWLINE PHARMACY LTD,390491,Public Health,Public Health,112,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Revenue,00.DOCTORS/MEDICAL FEES
16/01/2015,988277,5.20,NEWLINE PHARMACY LTD,390491,Public Health,Adult Social Care,101,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Revenue,00.DOCTORS/MEDICAL FEES
16/01/2015,988277,10.00,NEWLINE PHARMACY LTD,390491,Public Health,Adult Social Care,101,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Revenue,00.DOCTORS/MEDICAL FEES
16/01/2015,988277,70.00,NEWLINE PHARMACY LTD,390491,Public Health,Public Health,112,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Revenue,00.DOCTORS/MEDICAL FEES
16/01/2015,988277,173.12,NEWLINE PHARMACY LTD,390491,Public Health,Public Health,112,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Revenue,00.DOCTORS/MEDICAL FEES
16/01/2015,988277,178.32,NEWLINE PHARMACY LTD,390491,Public Health,Public Health,112,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Revenue,00.DOCTORS/MEDICAL FEES
16/01/2015,988277,240.00,NEWLINE PHARMACY LTD,390491,Public Health,Public Health,112,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Revenue,00.DOCTORS/MEDICAL FEES
16/01/2015,988280,433.72,NEOPOST LTD,274468,Environment & Leisure,Cultural & Related Services,104,Supplies and Services,504,Communications & Computing,5028,Revenue,17.OFFICE EQUIPMENT
16/01/2015,988281,9244.10,LITTLE BUTTERFLIES CHILDCARE LTD,390297,"Children, Young People & Learning",Children's & Education Services,103,Supplies and Services,504,Grants and Subscriptions,5031,Revenue,00.NON INFLUENCIBLE
16/01/2015,988282,-21.60,ASHCHEM LTD T/A ASHCHEM CHEMISTS,390289,Public Health,Adult Social Care,101,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Revenue,00.DOCTORS/MEDICAL FEES
16/01/2015,988282,21.60,ASHCHEM LTD T/A ASHCHEM CHEMISTS,390289,Public Health,Adult Social Care,101,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Revenue,00.DOCTORS/MEDICAL FEES
16/01/2015,988282,26.60,ASHCHEM LTD T/A ASHCHEM CHEMISTS,390289,Public Health,Adult Social Care,101,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Revenue,00.DOCTORS/MEDICAL FEES
16/01/2015,988282,60.00,ASHCHEM LTD T/A ASHCHEM CHEMISTS,390289,Public Health,Adult Social Care,101,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Revenue,00.DOCTORS/MEDICAL FEES
16/01/2015,988282,60.00,ASHCHEM LTD T/A ASHCHEM CHEMISTS,390289,Public Health,Public Health,112,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Revenue,00.DOCTORS/MEDICAL FEES
16/01/2015,988282,260.00,ASHCHEM LTD T/A ASHCHEM CHEMISTS,390289,Public Health,Public Health,112,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Revenue,00.DOCTORS/MEDICAL FEES
16/01/2015,988282,1347.88,ASHCHEM LTD T/A ASHCHEM CHEMISTS,390289,Public Health,Public Health,112,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Revenue,00.DOCTORS/MEDICAL FEES
16/01/2015,988283,-373.37,ASHCHEM LTD T/A ASHCHEM CHEMISTS,390289,Public Health,Public Health,112,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Revenue,00.DOCTORS/MEDICAL FEES
16/01/2015,988283,-169.43,ASHCHEM LTD T/A ASHCHEM CHEMISTS,390289,Public Health,Adult Social Care,101,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Revenue,00.DOCTORS/MEDICAL FEES
16/01/2015,988283,-110.00,ASHCHEM LTD T/A ASHCHEM CHEMISTS,390289,Public Health,Public Health,112,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Revenue,00.DOCTORS/MEDICAL FEES
16/01/2015,988283,-100.00,ASHCHEM LTD T/A ASHCHEM CHEMISTS,390289,Public Health,Adult Social Care,101,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Revenue,00.DOCTORS/MEDICAL FEES
16/01/2015,988283,-80.00,ASHCHEM LTD T/A ASHCHEM CHEMISTS,390289,Public Health,Public Health,112,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Revenue,00.DOCTORS/MEDICAL FEES
16/01/2015,988283,10.40,ASHCHEM LTD T/A ASHCHEM CHEMISTS,390289,Public Health,Adult Social Care,101,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Revenue,00.DOCTORS/MEDICAL FEES
16/01/2015,988283,20.00,ASHCHEM LTD T/A ASHCHEM CHEMISTS,390289,Public Health,Adult Social Care,101,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Revenue,00.DOCTORS/MEDICAL FEES
16/01/2015,988283,80.00,ASHCHEM LTD T/A ASHCHEM CHEMISTS,390289,Public Health,Public Health,112,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Revenue,00.DOCTORS/MEDICAL FEES
16/01/2015,988283,100.00,ASHCHEM LTD T/A ASHCHEM CHEMISTS,390289,Public Health,Adult Social Care,101,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Revenue,00.DOCTORS/MEDICAL FEES
16/01/2015,988283,110.00,ASHCHEM LTD T/A ASHCHEM CHEMISTS,390289,Public Health,Public Health,112,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Revenue,00.DOCTORS/MEDICAL FEES
16/01/2015,988283,169.43,ASHCHEM LTD T/A ASHCHEM CHEMISTS,390289,Public Health,Adult Social Care,101,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Revenue,00.DOCTORS/MEDICAL FEES
16/01/2015,988283,180.00,ASHCHEM LTD T/A ASHCHEM CHEMISTS,390289,Public Health,Public Health,112,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Revenue,00.DOCTORS/MEDICAL FEES
16/01/2015,988283,210.00,ASHCHEM LTD T/A ASHCHEM CHEMISTS,390289,Public Health,Public Health,112,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Revenue,00.DOCTORS/MEDICAL FEES
16/01/2015,988283,373.37,ASHCHEM LTD T/A ASHCHEM CHEMISTS,390289,Public Health,Public Health,112,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Revenue,00.DOCTORS/MEDICAL FEES
16/01/2015,988283,532.40,ASHCHEM LTD T/A ASHCHEM CHEMISTS,390289,Public Health,Public Health,112,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Revenue,00.DOCTORS/MEDICAL FEES
16/01/2015,988284,923.12,NOTTINGHAM REHAB LIMITED,014765,Adult Social Care,Adult Social Care,101,Supplies and Services,504,Equipment,5023,Revenue,22.SUPPORT SERVICES
16/01/2015,988287,90.00,LLOYDS PHARMACY LIMITED,327974,Public Health,Public Health,112,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Revenue,11.FIRST AID
16/01/2015,988287,120.00,LLOYDS PHARMACY LIMITED,327974,Public Health,Public Health,112,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Revenue,11.FIRST AID
16/01/2015,988287,645.20,LLOYDS PHARMACY LIMITED,327974,Public Health,Public Health,112,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Revenue,11.FIRST AID
16/01/2015,988288,1018.04,ALLIED HEALTHCARE GROUP LTD,347472,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.HOMECARE
16/01/2015,988288,9663.47,ALLIED HEALTHCARE GROUP LTD,347472,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.HOMECARE
16/01/2015,988289,-3450.00,RESTORATION PEOPLE (YORK) LTD,390069,Capital,Capital,Capital,Supplies and Services,504,Miscellaneous Expenses,5034,Capital,18.CONSULTANTS FEES
16/01/2015,988289,2750.00,RESTORATION PEOPLE (YORK) LTD,390069,Capital,Capital,Capital,Supplies and Services,504,Miscellaneous Expenses,5034,Capital,18.CONSULTANTS FEES
16/01/2015,988289,3450.00,RESTORATION PEOPLE (YORK) LTD,390069,Capital,Capital,Capital,Supplies and Services,504,Miscellaneous Expenses,5034,Capital,18.CONSULTANTS FEES
16/01/2015,988289,3582.00,RESTORATION PEOPLE (YORK) LTD,390069,Capital,Capital,Capital,Supplies and Services,504,Miscellaneous Expenses,5034,Capital,18.CONSULTANTS FEES
16/01/2015,988294,1464.11,CARERS FEDERATION LTD,389425,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Voluntary Associations,5040,Revenue,22.SUPPORT SERVICES
16/01/2015,988294,1713.86,CARERS FEDERATION LTD,389425,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Voluntary Associations,5040,Revenue,22.SUPPORT SERVICES
16/01/2015,988294,37238.25,CARERS FEDERATION LTD,389425,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Voluntary Associations,5040,Revenue,22.SUPPORT SERVICES
16/01/2015,988295,1096.00,ACCORA LTD,389318,Adult Social Care,Adult Social Care,101,Supplies and Services,504,Equipment,5023,Revenue,10.HOUSEHOLD
16/01/2015,988295,1160.00,ACCORA LTD,389318,Adult Social Care,Adult Social Care,101,Supplies and Services,504,Equipment,5023,Revenue,10.HOUSEHOLD
16/01/2015,988296,1859.58,CAPITA SYMONDS LTD,376582,Capital,Capital,Capital,Third Party Payments,505,Private Contractors,5042,Capital,19.PFI
16/01/2015,988296,4356.00,CAPITA SYMONDS LTD,376582,DCE - Technical Package,Unallocated,N/A,Third Party Payments,505,Private Contractors,5042,Revenue,19.PFI
16/01/2015,988298,790.00,YOUTH JUSTICE BOARD,341519,"Children, Young People & Learning",Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,16.LEGAL SERVICES
16/01/2015,988299,1475.00,JAMES LECKEY DESIGN LTD,203992,Adult Social Care,Adult Social Care,101,Supplies and Services,504,Equipment,5023,Revenue,11.EQUIPMENT
16/01/2015,988300,997.50,MANGAR INTERNATIONAL LTD,309921,Adult Social Care,Adult Social Care,101,Supplies and Services,504,Equipment,5023,Revenue,01.GRANT ADAPTS TO HOMES
16/01/2015,988301,856.00,QUEST 88 LIMITED,308722,Adult Social Care,Adult Social Care,101,Supplies and Services,504,Equipment,5023,Revenue,22.CHILDRENS' SERVICES
16/01/2015,988303,495.60,WELLAND MEDICAL LIMITED,387867,Adult Social Care,Adult Social Care,101,Supplies and Services,504,Equipment,5023,Revenue,11.EQUIPMENT
16/01/2015,988303,538.50,WELLAND MEDICAL LIMITED,387867,Adult Social Care,Adult Social Care,101,Supplies and Services,504,Equipment,5023,Revenue,11.EQUIPMENT
16/01/2015,988304,359.40,COBOLT SYSTEMS LTD,302590,Adult Social Care,Adult Social Care,101,Supplies and Services,504,Equipment,5023,Revenue,18.EQUIPMENT
16/01/2015,988305,7677.55,LITTLE DIAMONDS CHILDCARE,388869,"Children, Young People & Learning",Children's & Education Services,103,Supplies and Services,504,Grants and Subscriptions,5031,Revenue,00.GRANT
16/01/2015,988307,271.67,LES MILLS FITNESS UK LTD,206361,Environment & Leisure,Cultural & Related Services,104,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Revenue,06.SPORTS EQUIPMENT
16/01/2015,988308,1558.98,PATTERSON MEDICAL LTD T/A HOMECRAFT ROLYAN,365159,Adult Social Care,Adult Social Care,101,Supplies and Services,504,Equipment,5023,Revenue,22.SUPPORT SERVICES
16/01/2015,988309,330.00,AIDAPT BATHROOMS LTD,352134,Adult Social Care,Adult Social Care,101,Supplies and Services,504,Equipment,5023,Revenue,11.PERSONAL HYGIENE
16/01/2015,988309,528.00,AIDAPT BATHROOMS LTD,352134,Adult Social Care,Adult Social Care,101,Supplies and Services,504,Equipment,5023,Revenue,11.PERSONAL HYGIENE
16/01/2015,988309,708.00,AIDAPT BATHROOMS LTD,352134,Adult Social Care,Adult Social Care,101,Supplies and Services,504,Equipment,5023,Revenue,11.PERSONAL HYGIENE
16/01/2015,988309,1095.25,AIDAPT BATHROOMS LTD,352134,Adult Social Care,Adult Social Care,101,Supplies and Services,504,Equipment,5023,Revenue,11.PERSONAL HYGIENE
16/01/2015,988309,1139.60,AIDAPT BATHROOMS LTD,352134,Adult Social Care,Adult Social Care,101,Supplies and Services,504,Equipment,5023,Revenue,11.PERSONAL HYGIENE
16/01/2015,988310,250.76,CAREABILITY HEALTHCARE (322034),322034,Adult Social Care,Adult Social Care,101,Supplies and Services,504,Equipment,5023,Revenue,22.SUPPORT SERVICES
16/01/2015,988310,465.00,CAREABILITY HEALTHCARE (322034),322034,Adult Social Care,Adult Social Care,101,Supplies and Services,504,Equipment,5023,Revenue,22.SUPPORT SERVICES
16/01/2015,988311,812.00,TROWERS & HAMLINS,366438,Housing General Fund,Housing Services,108,Third Party Payments,505,Private Contractors,5042,Revenue,18.BOOKS & PUBLICATIONS
16/01/2015,988311,3833.00,TROWERS & HAMLINS,366438,Housing General Fund,Housing Services,108,Third Party Payments,505,Private Contractors,5042,Revenue,18.BOOKS & PUBLICATIONS
16/01/2015,988312,369.76,BES REHAB LTD,348888,Adult Social Care,Adult Social Care,101,Supplies and Services,504,Equipment,5023,Revenue,22.SUPPORT SERVICES
16/01/2015,988313,1659.00,SMITCARE LTD,323747,Adult Social Care,Adult Social Care,101,Supplies and Services,504,Equipment,5023,Revenue,22.SUPPORT SERVICES
16/01/2015,988314,214.50,RNIB,361612,Adult Social Care,Adult Social Care,101,Supplies and Services,504,Equipment,5023,Revenue,22.SUPPORT SERVICES
16/01/2015,988314,263.40,RNIB,361612,Adult Social Care,Adult Social Care,101,Supplies and Services,504,Equipment,5023,Revenue,22.SUPPORT SERVICES
16/01/2015,988314,450.00,RNIB,361612,Adult Social Care,Adult Social Care,101,Supplies and Services,504,Grants and Subscriptions,5031,Revenue,22.SUPPORT SERVICES
16/01/2015,988315,1191.00,AQUAJOY BATHLIFTS LTD,351668,Adult Social Care,Adult Social Care,101,Supplies and Services,504,Equipment,5023,Revenue,02.BUILDING SERVICES
16/01/2015,988316,1986.60,AGE UK NORTH TYNESIDE,334565,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.DAY CARE SERVICES
16/01/2015,988316,6777.65,AGE UK NORTH TYNESIDE,334565,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.DAY CARE SERVICES
16/01/2015,988316,7423.15,AGE UK NORTH TYNESIDE,334565,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.DAY CARE SERVICES
16/01/2015,988316,10353.55,AGE UK NORTH TYNESIDE,334565,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.DAY CARE SERVICES
16/01/2015,988321,621.92,NORTH TYNESIDE COUNCIL,102767,Capital,Capital,N/A,Balance Sheet,Balance Sheet,Balance Sheet,Balance Sheet,Capital,00.PUBLIC SECTOR
16/01/2015,988322,737.50,NORTH TYNESIDE COUNCIL,102767,Capital,Capital,N/A,Balance Sheet,Balance Sheet,Balance Sheet,Balance Sheet,Capital,00.PUBLIC SECTOR
16/01/2015,988323,1721.00,NORTH TYNESIDE COUNCIL,102767,Capital,Capital,N/A,Balance Sheet,Balance Sheet,Balance Sheet,Balance Sheet,Capital,00.PUBLIC SECTOR
16/01/2015,988326,8978.37,PRUDENTIAL,336770,Capital,Capital,N/A,Balance Sheet,Balance Sheet,Balance Sheet,Balance Sheet,Capital,00.NON INFLUENCIBLE
16/01/2015,988327,873.00,KING EDWARD PRIMARY SCHOOL,259086,"Children, Young People & Learning",Children's & Education Services,103,Supplies and Services,504,Grants and Subscriptions,5031,Revenue,00.NT SCHOOLS
16/01/2015,988328,2182.50,BURRADON PLAYGROUP,315446,"Children, Young People & Learning",Children's & Education Services,103,Supplies and Services,504,Grants and Subscriptions,5031,Revenue,00.WELFARE
16/01/2015,988331,457.09,GENERAL BACS PAYMENTS - BSS ONLY,381148,Corporate Accounting,Holding A/C,N/A,Balance Sheet,Balance Sheet,Balance Sheet,Balance Sheet,Revenue,00.NON INFLUENCIBLE
16/01/2015,988332,1138.00,GENERAL BACS PAYMENTS - BSS ONLY,381148,Corporate Accounting,Holding A/C,N/A,Control Accounts,N/A,Control Accounts,N/A,Revenue,00.NON INFLUENCIBLE
16/01/2015,988333,340.00,GENERAL BACS PAYMENTS - BSS ONLY,381148,Corporate Accounting,Holding A/C,N/A,Control Accounts,N/A,Control Accounts,N/A,Revenue,00.NON INFLUENCIBLE
16/01/2015,988334,330.00,GENERAL BACS PAYMENTS - BSS ONLY,381148,Corporate Accounting,Holding A/C,N/A,Control Accounts,N/A,Control Accounts,N/A,Revenue,00.NON INFLUENCIBLE
16/01/2015,988335,536.10,GENERAL BACS PAYMENTS - BSS ONLY,381148,Corporate Accounting,Holding A/C,N/A,Control Accounts,N/A,Control Accounts,N/A,Revenue,00.NON INFLUENCIBLE
16/01/2015,988337,283.00,GENERAL BACS PAYMENTS - BSS ONLY,381148,Corporate Accounting,Holding A/C,N/A,Control Accounts,N/A,Control Accounts,N/A,Revenue,00.NON INFLUENCIBLE
16/01/2015,988339,483.49,GENERAL BACS PAYMENTS - BSS ONLY,381148,Corporate Accounting,Holding A/C,N/A,Control Accounts,N/A,Control Accounts,N/A,Revenue,00.NON INFLUENCIBLE
16/01/2015,988340,1964.25,WATERVILLE PRIMARY SCHOOL,259090,"Children, Young People & Learning",Children's & Education Services,103,Supplies and Services,504,Grants and Subscriptions,5031,Revenue,00.NT SCHOOLS
16/01/2015,988341,4496.33,CARVILLE PRIMARY SCHOOL,345409,Corporate Accounting,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,00.NT SCHOOLS
16/01/2015,988344,1085.40,JUSTICE PRINCE CIC,376479,"Children, Young People & Learning",Children's & Education Services,103,Employees,501,Indirect Employee Expenses,5002,Revenue,00.NON INFLUENCIBLE
16/01/2015,988345,-281.16,CROFT VETS LTD,387884,Environment & Leisure,Environmental & Regulatory Services,105,Third Party Payments,505,Voluntary Associations,5040,Revenue,00.NON INFLUENCIBLE
16/01/2015,988345,328.02,CROFT VETS LTD,387884,Environment & Leisure,Environmental & Regulatory Services,105,Third Party Payments,505,Voluntary Associations,5040,Revenue,00.NON INFLUENCIBLE
16/01/2015,988347,825.00,IODA LTD,375460,Chief Executive Office,Central Services,102,Employees,501,Indirect Employee Expenses,5002,Revenue,18.CONSULTANTS FEES
16/01/2015,988348,553.67,SCHNEIDER ELECTRIC BUILDING BUSINESS,019867,Environment & Leisure,Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,02.BUILDING SERVICES
16/01/2015,988350,350.00,MISS KATHERINE WOOD,357088,Law & Governance,Central Services,102,Third Party Payments,505,Private Contractors,5042,Revenue,16.LEGAL SERVICES
16/01/2015,988351,18574.17,SITA UK LIMITED,359430,Environment & Leisure,Environmental & Regulatory Services,105,Third Party Payments,505,Private Contractors,5042,Revenue,08.ENVIRONMENTAL SERV
16/01/2015,988351,18574.17,SITA UK LIMITED,359430,Environment & Leisure,Environmental & Regulatory Services,105,Third Party Payments,505,Private Contractors,5042,Revenue,08.ENVIRONMENTAL SERV
16/01/2015,988351,28285.14,SITA UK LIMITED,359430,Environment & Leisure,Environmental & Regulatory Services,105,Third Party Payments,505,Private Contractors,5042,Revenue,08.ENVIRONMENTAL SERV
16/01/2015,988351,42507.13,SITA UK LIMITED,359430,Environment & Leisure,Environmental & Regulatory Services,105,Third Party Payments,505,Private Contractors,5042,Revenue,08.ENVIRONMENTAL SERV
16/01/2015,988351,160841.00,SITA UK LIMITED,359430,Environment & Leisure,Environmental & Regulatory Services,105,Third Party Payments,505,Private Contractors,5042,Revenue,08.ENVIRONMENTAL SERV
16/01/2015,988352,-99.75,NORTHERN HERITAGE SERVICES LTD,358511,Environment & Leisure,Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,18.BOOKS & PUBLICATIONS
16/01/2015,988352,29.90,NORTHERN HERITAGE SERVICES LTD,358511,Environment & Leisure,Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,18.BOOKS & PUBLICATIONS
16/01/2015,988352,44.25,NORTHERN HERITAGE SERVICES LTD,358511,Environment & Leisure,Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,18.BOOKS & PUBLICATIONS
16/01/2015,988352,47.88,NORTHERN HERITAGE SERVICES LTD,358511,Environment & Leisure,Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,18.BOOKS & PUBLICATIONS
16/01/2015,988352,49.90,NORTHERN HERITAGE SERVICES LTD,358511,Environment & Leisure,Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,18.BOOKS & PUBLICATIONS
16/01/2015,988352,59.90,NORTHERN HERITAGE SERVICES LTD,358511,Environment & Leisure,Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,18.BOOKS & PUBLICATIONS
16/01/2015,988352,99.75,NORTHERN HERITAGE SERVICES LTD,358511,Environment & Leisure,Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,18.BOOKS & PUBLICATIONS
16/01/2015,988352,99.75,NORTHERN HERITAGE SERVICES LTD,358511,Environment & Leisure,Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,18.BOOKS & PUBLICATIONS
16/01/2015,988352,99.75,NORTHERN HERITAGE SERVICES LTD,358511,Environment & Leisure,Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,18.BOOKS & PUBLICATIONS
16/01/2015,988352,99.90,NORTHERN HERITAGE SERVICES LTD,358511,Environment & Leisure,Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,18.BOOKS & PUBLICATIONS
16/01/2015,988353,1261.00,KIDS 1ST DAY NURSERIES,358393,"Children, Young People & Learning",Children's & Education Services,103,Supplies and Services,504,Grants and Subscriptions,5031,Revenue,00.GRANT
16/01/2015,988354,500.00,NTC CARE LEAVERS TEAM,358137,"Children, Young People & Learning",Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,00.PETTY CASH
16/01/2015,988354,500.00,NTC CARE LEAVERS TEAM,358137,"Children, Young People & Learning",Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,00.PETTY CASH
16/01/2015,988355,3873.45,AGE UK NORTH TYNESIDE,334565,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.DAY CARE SERVICES
16/01/2015,988355,3975.75,AGE UK NORTH TYNESIDE,334565,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.DAY CARE SERVICES
16/01/2015,988355,4352.40,AGE UK NORTH TYNESIDE,334565,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.DAY CARE SERVICES
16/01/2015,988355,10357.26,AGE UK NORTH TYNESIDE,334565,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.DAY CARE SERVICES
16/01/2015,988356,799.00,TYNECASTLE CARPETS AND BEDS,371196,Housing Revenue Account,Housing Revenue Account,N/A,Premises-Related Expenditure,502,"Repairs, alterations and maintenance of buildings",5005,Revenue,10.HOUSEHOLD
16/01/2015,988356,995.00,TYNECASTLE CARPETS AND BEDS,371196,Housing Revenue Account,Housing Revenue Account,N/A,Supplies and Services,504,Equipment,5023,Revenue,10.HOUSEHOLD
16/01/2015,988356,1138.00,TYNECASTLE CARPETS AND BEDS,371196,Housing Revenue Account,Housing Revenue Account,N/A,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,10.HOUSEHOLD
16/01/2015,988357,4180.41,CHILD SUPPORT AGENCY,267610,Capital,Capital,N/A,Balance Sheet,Balance Sheet,Balance Sheet,Balance Sheet,Capital,00.NON INFLUENCIBLE
16/01/2015,988358,450.00,N TYNESIDE CREDIT UNION,324387,Capital,Capital,N/A,Balance Sheet,Balance Sheet,Balance Sheet,Balance Sheet,Capital,00.NON INFLUENCIBLE
16/01/2015,988358,8071.00,N TYNESIDE CREDIT UNION,324387,Capital,Capital,N/A,Balance Sheet,Balance Sheet,Balance Sheet,Balance Sheet,Capital,00.NON INFLUENCIBLE
16/01/2015,988358,101224.00,N TYNESIDE CREDIT UNION,324387,Capital,Capital,N/A,Balance Sheet,Balance Sheet,Balance Sheet,Balance Sheet,Capital,00.NON INFLUENCIBLE
16/01/2015,988359,7225.00,MARKET & OPINION RESEARCH INTERNATIONAL LTD T/A IPSOS MORI,369407,Chief Executive Office,Central Services,102,Third Party Payments,505,Private Contractors,5042,Revenue,16.POLICY RESEARCH
