Benificiary Name,Payment Date,Amount,Organisational Unit,Organisational Unit
HILLSIDE PRIVATE DAY NURSERY,2017-04-24,17552.16,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
HORBURY DAY NURSERY,2017-05-15,11446.34,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
HORBURY DAY NURSERY,2017-04-24,12607.45,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
JC´S CHILDMINDING SERVICES,2017-05-15,702.00,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
JC´S CHILDMINDING SERVICES,2017-04-24,550.80,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
JUST LEARNING NURSERY,2017-05-15,8190.00,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
JUST LEARNING NURSERY,2017-04-24,26254.80,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
KIDS WORLD CHILDCARE LTD,2017-05-15,12636.00,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
KIDS WORLD CHILDCARE LTD,2017-04-24,3121.20,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
KOOL KIDS DAYCARE,2017-04-24,7711.20,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
LITTLE ACORNS NURSERY,2017-05-15,38890.80,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
LITTLE ACORNS NURSERY,2017-04-24,19645.20,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
LITTLE GRUFFALOS (HEMSWORTH),2017-05-15,16146.00,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
LITTLE GRUFFALOS (HEMSWORTH),2017-04-24,12117.60,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
LITTLE LEARNERS DAY NURSERY,2017-05-15,11426.69,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
LITTLE LEARNERS LAWEFIELD,2017-05-15,8697.32,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
LITTLE LEARNERS LAWEFIELD,2017-04-24,4406.40,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
LITTLE OASIS,2017-05-15,4914.00,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
LITTLE OASIS,2017-04-24,6609.60,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
LITTLE PEOPLE NURSERY,2017-05-15,4212.00,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
LITTLE PEOPLE NURSERY,2017-04-24,5508.00,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
LITTLE RAINBOW NURSERY,2017-05-15,5943.60,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
LITTLE RAINBOW NURSERY,2017-04-24,5508.00,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
LITTLE STARS NURSERY,2017-05-15,8190.00,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
LITTLE STARS NURSERY,2017-04-24,14908.32,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
LITTLE STARS NURSERY UK LTD,2017-05-15,23914.80,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
LITTLE STARS NURSERY UK LTD,2017-04-24,8262.00,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
LITTLE STARS PRE SCHOOL,2017-05-15,11232.00,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
LITTLE STARS PRE SCHOOL,2017-04-24,7711.20,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
NEW LIFE PRE SCHOOL,2017-05-15,4680.00,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
NEW LIFE PRE SCHOOL,2017-04-24,9180.00,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
NEW MOON NURSERIES LTD,2017-05-15,18954.00,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
NEW MOON NURSERIES LTD,2017-04-24,10244.88,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
OAKHILL DAY NURSERY,2017-05-15,22230.00,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
OAKHILL DAY NURSERY,2017-04-24,1652.40,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
ONE SMALL STEP NURSERY,2017-05-15,1263.60,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
ONE SMALL STEP NURSERY,2017-04-24,2313.36,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
OSSETT CHILDCARE & PRE-SCHOOL,2017-05-15,12636.00,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
OSSETT CHILDCARE & PRE-SCHOOL,2017-04-24,17074.80,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
OUTWOOD PRE SCHOOL,2017-05-15,2386.80,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
OUTWOOD PRE SCHOOL,2017-04-24,4847.04,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
PARK VIEW CHILDMINDING,2017-05-15,1404.00,Children and Young People,Childcare & Early Years
PARK VIEW CHILDMINDING,2017-04-24,1101.60,Children and Young People,Childcare & Early Years
POMFRET WOODLAND COMMUNITY NURSERY,2017-05-15,17924.40,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
POMFRET WOODLAND COMMUNITY NURSERY,2017-04-24,25740.72,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
RAINBOW CHILDCARE,2017-05-15,12636.00,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
RAINBOW CHILDCARE,2017-04-24,16028.28,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
RED ROOFS CHILDRENS CENTRE DAY NURSERY,2017-05-15,17082.00,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
RED ROOFS CHILDRENS CENTRE DAY NURSERY,2017-04-24,3672.00,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
ROOKS NEST PRE SCHOOL,2017-05-15,4726.80,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
ROOKS NEST PRE SCHOOL,2017-04-24,10465.20,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
SILCOATES PRE SCHOOL,2017-04-24,16524.00,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
SILKWOOD PRIVATE DAY NURSERY & CRECHE,2017-05-15,8658.00,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
SILKWOOD PRIVATE DAY NURSERY & CRECHE,2017-04-24,10538.64,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
ST JOHNS PRE SCHOOL,2017-05-15,3744.00,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
ST JOHNS PRE SCHOOL,2017-04-24,14320.80,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
ST LUKES NURSERY,2017-05-15,16380.00,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
ST LUKES NURSERY,2017-05-15,22042.80,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
ST LUKES NURSERY,2017-04-24,22766.40,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
ST LUKES NURSERY,2017-04-24,14430.96,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
ST MICHAEL´S C E ACADEMY,2017-05-15,22464.00,Children and Young People,Education & Careers
ST PETERS & ST PAULS PRE SCHOOL,2017-05-15,6177.60,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
ST PETERS & ST PAULS PRE SCHOOL,2017-04-24,8812.80,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
STANLEY DAY NURSERY,2017-05-15,8650.04,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
STANLEY DAY NURSERY,2017-04-24,18543.60,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
STANLEY DAY NURSERY,2017-04-24,8151.84,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
STEPPING STONES @ STANLEY ST PETERS,2017-05-15,2808.00,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
STEPPING STONES @ STANLEY ST PETERS,2017-04-24,6126.00,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
STEPPING STONES DAY NURSERY (FAIRBURN),2017-05-15,8892.00,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
STEPPING STONES DAY NURSERY (FAIRBURN),2017-04-24,17625.60,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
SUNSHINE KIDS PRE SCHOOL,2017-05-15,7862.40,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
SUNSHINE KIDS PRE SCHOOL,2017-04-24,18360.00,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
THE ACADEMY CHILD CARE CENTRE,2017-05-15,12636.00,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
THE ACADEMY CHILD CARE CENTRE,2017-04-24,15532.56,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
THE GRANGE NURSERY,2017-05-15,41558.40,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
THE GRANGE NURSERY,2017-04-24,31395.60,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
TOY BOX PRIVATE NURSERY,2017-05-15,14040.00,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
TOY BOX PRIVATE NURSERY,2017-04-24,23133.60,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
TRINITY PRE-SCHOOL,2017-05-15,8143.20,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
TRINITY PRE-SCHOOL,2017-04-24,5948.64,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
UNICORN NURSERY,2017-05-15,7020.00,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
UNICORN NURSERY,2017-04-24,13219.20,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
WAKEFIELD GIRLS HIGH SCHOOL,2017-04-24,44614.80,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
WAKEFIELD INDEPENDENT SCHOOL,2017-04-24,12521.52,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
WRENTHORPE PRE SCHOOL,2017-05-15,702.00,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
WRENTHORPE PRE SCHOOL,2017-04-24,31872.96,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
CANTERBURY HOUSE,2017-05-22,573.58,Adult Services,Sub Category To Be Classified
CANTERBURY HOUSE,2017-04-18,573.58,Adult Services,Sub Category To Be Classified
CANTERBURY HOUSE,2017-04-24,573.58,Adult Services,Sub Category To Be Classified
CANTERBURY HOUSE,2017-04-04,573.58,Adult Services,Sub Category To Be Classified
CANTERBURY HOUSE,2017-05-02,573.58,Adult Services,Sub Category To Be Classified
CANTERBURY HOUSE,2017-05-15,573.58,Adult Services,Sub Category To Be Classified
CANTERBURY HOUSE,2017-05-08,573.58,Adult Services,Sub Category To Be Classified
CANTERBURY HOUSE,2017-04-10,573.58,Adult Services,Sub Category To Be Classified
ATOS IT SERVICES UK LTD,2017-04-24,63206.90,ICT,Telecoms (Telephone)
BRITISH TELECOM,2017-04-26,1666.97,ICT,Telecoms (Telephone)
BRITISH TELECOM,2017-04-19,18351.29,ICT,Telecoms (Telephone)
BRITISH TELECOM,2017-04-24,6489.83,ICT,Telecoms (Telephone)
BRITISH TELECOM,2017-04-24,2680.33,ICT,Telecoms (Telephone)
BRITISH TELECOM,2017-06-23,2614.79,ICT,Telecoms (Telephone)
BRITISH TELECOM,2017-05-24,2602.08,ICT,Telecoms (Telephone)
BRITISH TELECOM PLC,2017-05-03,2303.00,ICT,Telecoms (Telephone)
BRITISH TELECOM PLC,2017-05-05,1966.77,ICT,Telecoms (Telephone)
BRITISH TELECOM PLC,2017-05-05,4492.08,ICT,Telecoms (Telephone)
BRITISH TELECOM PLC,2017-05-05,31209.16,ICT,Telecoms (Telephone)
BRITISH TELECOM PLC,2017-05-05,1404.69,ICT,Telecoms (Telephone)
BRITISH TELECOM PLC,2017-06-13,6018.58,ICT,Telecoms (Telephone)
DIRECT COMMUNICATIONS RADIO SERVICES LTD,2017-04-21,1111.50,ICT,Audio Visual
DIRECT COMMUNICATIONS RADIO SERVICES LTD,2017-04-21,1111.50,ICT,Audio Visual
EE LIMITED,2017-06-02,1828.77,ICT,Telecoms -(Mobile)
EE LIMITED,2017-05-04,1942.88,ICT,Telecoms -(Mobile)
METRIC GROUP LTD,2017-05-12,833.00,Highways,Urban Traffic Control
METRIC GROUP LTD,2017-05-02,833.00,Highways,Urban Traffic Control
METRIC GROUP LTD,2017-06-06,833.00,Highways,Urban Traffic Control
FEATHERSTONE ROVERS RUGBY LEAGUE FOOTBALL CLUB LTD,2017-06-01,916.67,Culture & Sport,Sport
FEATHERSTONE ROVERS RUGBY LEAGUE FOOTBALL CLUB LTD,2017-06-01,916.67,Culture & Sport,Sport
NORTHGATE PUBLIC SERVICES (UK) LTD,2017-05-05,2196.20,ICT,Systems & Software
NORTHGATE PUBLIC SERVICES (UK) LTD,2017-06-05,2718.00,ICT,Systems & Software
NORTHGATE PUBLIC SERVICES (UK) LTD,2017-04-19,2924.00,ICT,Systems & Software
DETAILS REDACTED,2017-04-26,572.70,Children and Young People,"Childcare & Early Years 2,3,4 Years Old Offer"
NHS WAKEFIELD CCG,2017-04-12,26592.00,Public Health,Health Authorities and Hospitals
NHS WAKEFIELD CCG,2017-04-19,34399.00,Public Health,Health Authorities and Hospitals
NHS WAKEFIELD CCG,2017-04-19,90146.00,Public Health,Health Authorities and Hospitals
SOUTH WEST YORKS PARTNERSHIP NHS FOUNDATION TRUST,2017-06-20,7449.00,Public Health,Health Authorities and Hospitals
SOUTH WEST YORKS PARTNERSHIP NHS FOUNDATION TRUST,2017-06-20,6735.00,Public Health,Health Authorities and Hospitals
SOUTH WEST YORKS PARTNERSHIP NHS FOUNDATION TRUST,2017-05-19,6912.30,Public Health,Health Authorities and Hospitals
SOUTH WEST YORKS PARTNERSHIP NHS FOUNDATION TRUST,2017-04-06,6912.51,Public Health,Health Authorities and Hospitals
SOUTH WEST YORKS PARTNERSHIP NHS FOUNDATION TRUST,2017-04-06,16296.60,Public Health,Health Authorities and Hospitals
SOUTH WEST YORKS PARTNERSHIP NHS FOUNDATION TRUST,2017-04-06,4353.24,Public Health,Health Authorities and Hospitals
SOUTH WEST YORKS PARTNERSHIP NHS FOUNDATION TRUST,2017-06-20,3490.50,Public Health,Health Authorities and Hospitals
SOUTH WEST YORKS PARTNERSHIP NHS FOUNDATION TRUST,2017-06-20,3490.50,Public Health,Health Authorities and Hospitals
THE MID YORKSHIRE HOSPITALS NHS TRUST,2017-06-14,5946.86,Public Health,Health Authorities and Hospitals
THE MID YORKSHIRE HOSPITALS NHS TRUST,2017-06-14,5980.08,Public Health,Health Authorities and Hospitals
THE MID YORKSHIRE HOSPITALS NHS TRUST,2017-06-06,22802.48,Public Health,Health Authorities and Hospitals
THE MID YORKSHIRE HOSPITALS NHS TRUST,2017-04-10,20925.90,Public Health,Health Authorities and Hospitals
THE MID YORKSHIRE HOSPITALS NHS TRUST,2017-06-26,19479.53,Public Health,Health Authorities and Hospitals
THE MID YORKSHIRE HOSPITALS NHS TRUST,2017-04-19,23976.16,Public Health,Health Authorities and Hospitals
THE MID YORKSHIRE HOSPITALS NHS TRUST,2017-06-09,4879.00,Public Health,Health Authorities and Hospitals
ACTION FOR CHILDREN,2017-04-10,4776.44,Children and Young People,Looked After Children - Fostering & Adoption
ACTION FOR CHILDREN,2017-04-10,9756.14,Children and Young People,Looked After Children - Fostering & Adoption
ACTION FOR CHILDREN,2017-04-10,4776.44,Children and Young People,Looked After Children - Fostering & Adoption
ACTION FOR CHILDREN,2017-06-08,4776.44,Children and Young People,Looked After Children - Fostering & Adoption
ACTION FOR CHILDREN,2017-06-08,9756.14,Children and Young People,Looked After Children - Fostering & Adoption
ACTION FOR CHILDREN,2017-06-08,5026.43,Children and Young People,Looked After Children - Fostering & Adoption
ACTION FOR CHILDREN,2017-06-08,5163.71,Children and Young People,Looked After Children - Fostering & Adoption
ACTION FOR CHILDREN,2017-06-08,4776.44,Children and Young People,Looked After Children - Fostering & Adoption
ACTION FOR CHILDREN,2017-04-10,5026.43,Children and Young People,Looked After Children - Fostering & Adoption
ACTION FOR CHILDREN,2017-04-10,5163.71,Children and Young People,Looked After Children - Fostering & Adoption
ACTION FOR CHILDREN,2017-05-17,4622.36,Children and Young People,Looked After Children - Fostering & Adoption
ACTION FOR CHILDREN,2017-05-17,9441.43,Children and Young People,Looked After Children - Fostering & Adoption
ACTION FOR CHILDREN,2017-05-17,4622.36,Children and Young People,Looked After Children - Fostering & Adoption
ACTION FOR CHILDREN,2017-05-17,4997.14,Children and Young People,Looked After Children - Fostering & Adoption
ACTION FOR CHILDREN,2017-05-17,4864.29,Children and Young People,Looked After Children - Fostering & Adoption
BY THE BRIDGE,2017-05-17,3053.57,Children and Young People,Looked After Children
BY THE BRIDGE,2017-06-08,3155.36,Children and Young People,Looked After Children
BY THE BRIDGE,2017-06-08,3113.29,Children and Young People,Looked After Children
BY THE BRIDGE,2017-05-17,3012.86,Children and Young People,Looked After Children
BY THE BRIDGE,2017-04-10,3155.36,Children and Young People,Looked After Children
BY THE BRIDGE,2017-04-10,3113.29,Children and Young People,Looked After Children
CAPSTONE FOSTER CARE,2017-05-17,3484.29,Children and Young People,Looked After Children - Fostering & Adoption
CAPSTONE FOSTER CARE,2017-05-17,3263.14,Children and Young People,Looked After Children - Fostering & Adoption
CAPSTONE FOSTER CARE,2017-04-10,1393.71,Children and Young People,Looked After Children - Fostering & Adoption
CAPSTONE FOSTER CARE,2017-04-10,3600.43,Children and Young People,Looked After Children - Fostering & Adoption
CAPSTONE FOSTER CARE,2017-04-10,3371.91,Children and Young People,Looked After Children - Fostering & Adoption
CAPSTONE FOSTER CARE,2017-06-08,3600.43,Children and Young People,Looked After Children - Fostering & Adoption
CAPSTONE FOSTER CARE,2017-06-08,3371.91,Children and Young People,Looked After Children - Fostering & Adoption
COMPASS FOSTERING NORTH LIMITED,2017-04-10,3263.86,Children and Young People,Looked After Children
COMPASS FOSTERING NORTH LIMITED,2017-04-10,3263.86,Children and Young People,Looked After Children
COMPASS FOSTERING NORTH LIMITED,2017-04-10,4165.16,Children and Young People,Looked After Children
COMPASS FOSTERING NORTH LIMITED,2017-04-10,10035.14,Children and Young People,Looked After Children
COMPASS FOSTERING NORTH LIMITED,2017-06-08,10035.14,Children and Young People,Looked After Children
COMPASS FOSTERING NORTH LIMITED,2017-06-08,947.80,Children and Young People,Looked After Children
COMPASS FOSTERING NORTH LIMITED,2017-06-08,3263.86,Children and Young People,Looked After Children
COMPASS FOSTERING NORTH LIMITED,2017-06-08,4165.16,Children and Young People,Looked After Children
COMPASS FOSTERING NORTH LIMITED,2017-05-17,3158.57,Children and Young People,Looked After Children
COMPASS FOSTERING NORTH LIMITED,2017-05-17,4030.80,Children and Young People,Looked After Children
COMPASS FOSTERING NORTH LIMITED,2017-05-17,9711.43,Children and Young People,Looked After Children
COMPASS FOSTERING NORTH LIMITED,2017-06-08,3263.86,Children and Young People,Looked After Children
COMPASS FOSTERING NORTH LIMITED,2017-05-17,3158.57,Children and Young People,Looked After Children
FIVE RIVERS CHILD CARE LTD,2017-06-08,5247.86,Children and Young People,Looked After Children - Fostering & Adoption
FIVE RIVERS CHILD CARE LTD,2017-06-08,5247.86,Children and Young People,Looked After Children - Fostering & Adoption
FIVE RIVERS CHILD CARE LTD,2017-06-08,3498.57,Children and Young People,Looked After Children - Fostering & Adoption
FIVE RIVERS CHILD CARE LTD,2017-04-10,5247.86,Children and Young People,Looked After Children - Fostering & Adoption
FIVE RIVERS CHILD CARE LTD,2017-04-10,5247.86,Children and Young People,Looked After Children - Fostering & Adoption
FIVE RIVERS CHILD CARE LTD,2017-04-10,3498.57,Children and Young People,Looked After Children - Fostering & Adoption
FIVE RIVERS CHILD CARE LTD,2017-05-17,3385.71,Children and Young People,Looked After Children - Fostering & Adoption
FIVE RIVERS CHILD CARE LTD,2017-05-17,5078.57,Children and Young People,Looked After Children - Fostering & Adoption
FIVE RIVERS CHILD CARE LTD,2017-05-17,5078.57,Children and Young People,Looked After Children - Fostering & Adoption
FOSTER CARE ASSOCIATES LTD,2017-05-17,2610.50,Children and Young People,Looked After Children - Fostering & Adoption
FOSTER CARE ASSOCIATES LTD,2017-05-17,3405.00,Children and Young People,Looked After Children - Fostering & Adoption
FOSTER CARE ASSOCIATES LTD,2017-05-17,6189.30,Children and Young People,Looked After Children - Fostering & Adoption
FOSTER CARE ASSOCIATES LTD,2017-05-17,3200.70,Children and Young People,Looked After Children - Fostering & Adoption
FOSTER CARE ASSOCIATES LTD,2017-05-17,3200.70,Children and Young People,Looked After Children - Fostering & Adoption
FOSTER CARE ASSOCIATES LTD,2017-05-17,3150.00,Children and Young People,Looked After Children - Fostering & Adoption
FOSTER CARE ASSOCIATES LTD,2017-05-17,3215.57,Children and Young People,Looked After Children - Fostering & Adoption
FOSTER CARE ASSOCIATES LTD,2017-05-17,3398.40,Children and Young People,Looked After Children - Fostering & Adoption
FOSTER CARE ASSOCIATES LTD,2017-05-17,4069.46,Children and Young People,Looked After Children - Fostering & Adoption
FOSTER CARE ASSOCIATES LTD,2017-05-17,3405.00,Children and Young People,Looked After Children - Fostering & Adoption
FOSTER CARE ASSOCIATES LTD,2017-05-17,3405.00,Children and Young People,Looked After Children - Fostering & Adoption
FOSTER CARE ASSOCIATES LTD,2017-05-17,3302.83,Children and Young People,Looked After Children - Fostering & Adoption
FOSTER CARE ASSOCIATES LTD,2017-05-17,3302.83,Children and Young People,Looked After Children - Fostering & Adoption
FOSTER CARE ASSOCIATES LTD,2017-04-10,3518.50,Children and Young People,Looked After Children - Fostering & Adoption
FOSTER CARE ASSOCIATES LTD,2017-04-10,3518.50,Children and Young People,Looked After Children - Fostering & Adoption
FOSTER CARE ASSOCIATES LTD,2017-04-10,6395.61,Children and Young People,Looked After Children - Fostering & Adoption
FOSTER CARE ASSOCIATES LTD,2017-04-10,853.52,Children and Young People,Looked After Children - Fostering & Adoption
FOSTER CARE ASSOCIATES LTD,2017-04-10,3307.39,Children and Young People,Looked After Children - Fostering & Adoption
FOSTER CARE ASSOCIATES LTD,2017-04-10,3307.39,Children and Young People,Looked After Children - Fostering & Adoption
FOSTER CARE ASSOCIATES LTD,2017-04-10,3255.00,Children and Young People,Looked After Children - Fostering & Adoption
FOSTER CARE ASSOCIATES LTD,2017-04-10,3322.76,Children and Young People,Looked After Children - Fostering & Adoption
FOSTER CARE ASSOCIATES LTD,2017-04-10,3511.68,Children and Young People,Looked After Children - Fostering & Adoption
FOSTER CARE ASSOCIATES LTD,2017-04-10,4205.11,Children and Young People,Looked After Children - Fostering & Adoption
FOSTER CARE ASSOCIATES LTD,2017-04-10,3518.50,Children and Young People,Looked After Children - Fostering & Adoption
FOSTER CARE ASSOCIATES LTD,2017-04-10,908.00,Children and Young People,Looked After Children - Fostering & Adoption
FOSTER CARE ASSOCIATES LTD,2017-04-10,3412.97,Children and Young People,Looked After Children - Fostering & Adoption
FOSTER CARE ASSOCIATES LTD,2017-04-10,3412.92,Children and Young People,Looked After Children - Fostering & Adoption
FOSTER CARE ASSOCIATES LTD,2017-06-08,3307.39,Children and Young People,Looked After Children - Fostering & Adoption
FOSTER CARE ASSOCIATES LTD,2017-06-08,3307.39,Children and Young People,Looked After Children - Fostering & Adoption
FOSTER CARE ASSOCIATES LTD,2017-06-08,3255.00,Children and Young People,Looked After Children - Fostering & Adoption
FOSTER CARE ASSOCIATES LTD,2017-06-08,3322.76,Children and Young People,Looked After Children - Fostering & Adoption
FOSTER CARE ASSOCIATES LTD,2017-06-08,3518.50,Children and Young People,Looked After Children - Fostering & Adoption
FOSTER CARE ASSOCIATES LTD,2017-06-08,3412.92,Children and Young People,Looked After Children - Fostering & Adoption
FOSTER CARE ASSOCIATES LTD,2017-06-08,3412.92,Children and Young People,Looked After Children - Fostering & Adoption
FOSTER CARE ASSOCIATES LTD,2017-06-08,3511.68,Children and Young People,Looked After Children - Fostering & Adoption
FOSTER CARE ASSOCIATES LTD,2017-06-08,4205.11,Children and Young People,Looked After Children - Fostering & Adoption
FOSTER CARE ASSOCIATES LTD,2017-06-08,3518.50,Children and Young People,Looked After Children - Fostering & Adoption
FOSTER CARE ASSOCIATES LTD,2017-06-08,3518.50,Children and Young People,Looked After Children - Fostering & Adoption
FOSTER CARE ASSOCIATES LTD,2017-06-08,6395.61,Children and Young People,Looked After Children - Fostering & Adoption
FOSTER CARE LINK,2017-06-08,2870.60,Children and Young People,Looked After Children - Fostering & Adoption
FOSTER CARE LINK,2017-04-10,2037.20,Children and Young People,Looked After Children - Fostering & Adoption
FOSTER CARE LINK,2017-05-17,2778.00,Children and Young People,Looked After Children - Fostering & Adoption
FOSTERING PEOPLE LTD,2017-04-10,3165.72,Children and Young People,Looked After Children - Fostering & Adoption
FOSTERING PEOPLE LTD,2017-06-08,3165.72,Children and Young People,Looked After Children - Fostering & Adoption
FOSTERING PEOPLE LTD,2017-05-17,3063.60,Children and Young People,Looked After Children - Fostering & Adoption
FOSTERING SOLUTIONS LTD,2017-05-17,3251.83,Children and Young People,Looked After Children - Fostering & Adoption
FOSTERING SOLUTIONS LTD,2017-05-17,3024.21,Children and Young People,Looked After Children - Fostering & Adoption
FOSTERING SOLUTIONS LTD,2017-06-08,3360.22,Children and Young People,Looked After Children - Fostering & Adoption
FOSTERING SOLUTIONS LTD,2017-06-08,3125.02,Children and Young People,Looked After Children - Fostering & Adoption
FOSTERING SOLUTIONS LTD,2017-05-17,3155.23,Children and Young People,Looked After Children - Fostering & Adoption
FOSTERING SOLUTIONS LTD,2017-06-08,3260.40,Children and Young People,Looked After Children - Fostering & Adoption
FOSTERING SOLUTIONS LTD,2017-06-08,2935.92,Children and Young People,Looked After Children - Fostering & Adoption
FOSTERING SOLUTIONS LTD,2017-06-08,2789.16,Children and Young People,Looked After Children - Fostering & Adoption
FOSTERING SOLUTIONS LTD,2017-06-08,3360.22,Children and Young People,Looked After Children - Fostering & Adoption
FOSTERING SOLUTIONS LTD,2017-06-08,3205.00,Children and Young People,Looked After Children - Fostering & Adoption
FOSTERING SOLUTIONS LTD,2017-05-17,3251.83,Children and Young People,Looked After Children - Fostering & Adoption
FOSTERING SOLUTIONS LTD,2017-05-17,3101.61,Children and Young People,Looked After Children - Fostering & Adoption
FOSTERING SOLUTIONS LTD,2017-04-10,3360.22,Children and Young People,Looked After Children - Fostering & Adoption
FOSTERING SOLUTIONS LTD,2017-04-10,3125.02,Children and Young People,Looked After Children - Fostering & Adoption
FOSTERING SOLUTIONS LTD,2017-04-10,3360.22,Children and Young People,Looked After Children - Fostering & Adoption
FOSTERING SOLUTIONS LTD,2017-04-10,3205.00,Children and Young People,Looked After Children - Fostering & Adoption
FOSTERING SOLUTIONS LTD,2017-04-10,3260.40,Children and Young People,Looked After Children - Fostering & Adoption
FOSTERPLUS LIMITED,2017-04-10,3609.29,Children and Young People,Looked After Children
FOSTERPLUS LIMITED,2017-04-10,3537.10,Children and Young People,Looked After Children
FOSTERPLUS LIMITED,2017-06-08,3609.29,Children and Young People,Looked After Children
FOSTERPLUS LIMITED,2017-06-08,3537.10,Children and Young People,Looked After Children
FOSTERPLUS LIMITED,2017-05-17,3492.86,Children and Young People,Looked After Children
