Authority Name,Date of Payment,SAP Document Number,Gross,VAT,Net,Supplier Name,Directorate,G/L descript
Salford City Council,2020-02-14,1600642032,715.49,119.25,596.24,C P Davidson & Sons Ltd,Place Directorate,Vehicle Maintenance
Salford City Council,2020-02-14,1600642056,806.04,134.34,671.70,C P Davidson & Sons Ltd,Place Directorate,Vehicle Maintenance
Salford City Council,2020-02-14,1600642182,1132.64,188.77,943.87,C P Davidson & Sons Ltd,Place Directorate,Vehicle Maintenance
Salford City Council,2020-02-14,1600642057,806.04,134.34,671.70,C P Davidson & Sons Ltd,Service Reform,VMS Materials
Salford City Council,2020-02-14,1600642189,3480.00,580.00,2900.00,Miller Goodall Ltd,Capital Expenditure,Works & Building
Salford City Council,2020-02-15,6002996092,2010.96,0.00,2010.96,Approved Property Management,People (Adults) - CHSC,Rents
Salford City Council,2020-02-17,601265289,714.00,119.00,595.00,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2020-02-17,601265310,723.54,120.59,602.95,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2020-02-17,601265298,726.00,121.00,605.00,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2020-02-17,601265290,828.00,138.00,690.00,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2020-02-17,1600642113,1378.26,229.71,1148.55,Electricity North West Ltd,Capital Expenditure,Capital Expenses
Salford City Council,2020-02-17,1600641988,6688.80,1114.80,5574.00,Gbm Digital Technologies Ltd,People (Childrens) Service Group,Cmputer Eqt purchase
Salford City Council,2020-02-17,601265327,6660.00,1110.00,5550.00,Harmony Business Systems Ltd,Service Reform (Corp Bus & Transform),Computer Software
Salford City Council,2020-02-17,601265105,1500.00,0.00,1500.00,Stockport School,People (Childrens) Service Group,Consultants
Salford City Council,2020-02-17,1600641403,3600.00,600.00,3000.00,Identity Consult Ltd,Capital Expenditure,Ext Fees-Other
Salford City Council,2020-02-17,601265120,601.20,100.20,501.00,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2020-02-17,6002995997,679.96,0.00,679.96,Multi E-Commerce,People (Childrens) Service Group,Furniture
Salford City Council,2020-02-17,601264503,4572.05,762.01,3810.04,Forbes Solicitors,Service Reform,Liability Insurance
Salford City Council,2020-02-17,601265395,25000.00,0.00,25000.00,Forbes Solicitors,Service Reform,Liability Insurance
Salford City Council,2020-02-17,601265348,10540.80,0.00,10540.80,J C Applications Development,Service Reform (Corp Bus & Transform),Liability Insurance
Salford City Council,2020-02-17,601265239,849.46,141.58,707.88,Civica Uk Ltd,Service Reform (Corp Bus & Transform),Licencing
Salford City Council,2020-02-17,601265328,18974.33,0.00,18974.33,Seashell Trust,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2020-02-17,601265342,21825.00,0.00,21825.00,Witherslack Group Ltd,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2020-02-17,601263191,13630.31,2271.71,11358.60,Stanley Security Solutions Ltd,People (Childrens) Service Group,nonuv Build Rp&Maint
Salford City Council,2020-02-17,6002995800,1876.86,0.00,1876.86,Unite Students,People (Childrens) Service Group,Other Prof Fees
Salford City Council,2020-02-17,1600641343,1236.00,206.00,1030.00,Technical Surfaces Ltd,Capital Expenditure,Other Works
Salford City Council,2020-02-17,1600642090,7263.32,0.00,7263.32,Pioneer House High School,People (Childrens) Service Group,Payts to Other LA's
Salford City Council,2020-02-17,1600642083,10066.66,0.00,10066.66,St James Church Of England H School,People (Childrens) Service Group,Payts to Other LA's
Salford City Council,2020-02-17,1600642094,2280.72,380.12,1900.60,Royal Mail Group Ltd,Service Reform (Corp Bus & Transform),Postage
Salford City Council,2020-02-17,1600641370,3116.00,0.00,3116.00,Myerscough College,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-02-17,6002996169,873.00,0.00,873.00,Jet2.Com Fdm7980052874864,People (Childrens) Service Group,Staff Travel
Salford City Council,2020-02-17,1600641345,7016.40,1169.40,5847.00,Edufocus Ltd,People (Childrens) Service Group,Subscriptions
Salford City Council,2020-02-17,1600641422,1549.09,258.18,1290.91,Eccles Special High Schools Co Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,2020-02-17,1600641423,2279.65,379.94,1899.71,Eccles Special High Schools Co Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,2020-02-17,1600641424,5130.97,855.16,4275.81,Eccles Special High Schools Co Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,2020-02-17,1600641394,1188.00,198.00,990.00,Schofield & Sons Ltd,Place Directorate,UV Day to Day
Salford City Council,2020-02-17,1600641289,691.24,115.21,576.03,Ags Tech Ltd,Place Directorate,UV Dec&Flr
Salford City Council,2020-02-17,1600642034,912.97,152.16,760.81,Air Products Plc,Place Directorate,Vehicle Maintenance
Salford City Council,2020-02-17,1600642031,612.00,102.00,510.00,Lightoaks Garage,Place Directorate,Vehicle Maintenance
Salford City Council,2020-02-17,1600642229,2224.92,347.36,1877.56,Bradshaw International,Capital Expenditure,Works & Building
Salford City Council,2020-02-17,1600640976,9530.40,1588.40,7942.00,Click Fire & Security Ltd,Capital Expenditure,Works & Building
Salford City Council,2020-02-17,1600641168,681.60,113.60,568.00,Ijm Electrical Contractors Ltd,Capital Expenditure,Works & Building
Salford City Council,2020-02-17,1600641347,3592.80,598.80,2994.00,J Fletcher Engineers Ltd,Capital Expenditure,Works & Building
Salford City Council,2020-02-18,601265293,690.00,115.00,575.00,Axcis Education Recruitment,People (Childrens) Service Group,Agency Fees
Salford City Council,2020-02-18,601265294,690.00,115.00,575.00,Axcis Education Recruitment,People (Childrens) Service Group,Agency Fees
Salford City Council,2020-02-18,601265296,690.00,115.00,575.00,Axcis Education Recruitment,People (Childrens) Service Group,Agency Fees
Salford City Council,2020-02-18,601265297,690.00,115.00,575.00,Axcis Education Recruitment,People (Childrens) Service Group,Agency Fees
Salford City Council,2020-02-18,601265295,1080.00,180.00,900.00,Axcis Education Recruitment,People (Childrens) Service Group,Agency Fees
Salford City Council,2020-02-18,601265508,810.00,135.00,675.00,Empowering Learning Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2020-02-18,601265472,3024.00,504.00,2520.00,G Kern,People (Childrens) Service Group,Agency Fees
Salford City Council,2020-02-18,601265473,3024.00,504.00,2520.00,G Kern,People (Childrens) Service Group,Agency Fees
Salford City Council,2020-02-18,601265520,60234.82,10039.26,50195.56,Reed Specialist Recruitment Ltd,Service Reform,Agency Fees
Salford City Council,2020-02-18,601265481,714.00,119.00,595.00,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2020-02-18,601265505,726.00,121.00,605.00,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2020-02-18,601265482,828.00,138.00,690.00,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2020-02-18,1600641438,1776.00,296.00,1480.00,Spectra Security,Place Directorate,BuildingSecurity/Eqt
Salford City Council,2020-02-18,1600641429,365752.80,60958.80,304794.00,Xma Ltd,Service Reform (Corp Bus & Transform),Cmputer Eqt purchase
Salford City Council,2020-02-18,601263661,2033.71,338.95,1694.76,Northgate Public Services (Uk) Ltd,Service Reform (Corp Bus & Transform),Computer Software
Salford City Council,2020-02-18,6002996162,1000.00,0.00,1000.00,Carl Allen Furnishings,People (Adults) - CHSC,Furniture
Salford City Council,2020-02-18,601265832,1330.00,0.00,1330.00,Paypoint Plc,People (Adults) - CHSC,Gas
Salford City Council,2020-02-18,601265522,7868.00,0.00,7868.00,Bg Solicitors Llp,Service Reform,Liability Insurance
Salford City Council,2020-02-18,601265523,688.00,0.00,688.00,Department Of Work & Pensions,Service Reform,Liability Insurance
Salford City Council,2020-02-18,1600641415,660.00,110.00,550.00,Glass And Glazing Federation (Ggf),Capital Expenditure,Miscellaneous Grants
Salford City Council,2020-02-18,1600642306,24343.54,0.00,24343.54,Oliver House Priory,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2020-02-18,1600642288,17909.98,0.00,17909.98,Rossendale School Priory,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2020-02-18,1600642302,17909.98,0.00,17909.98,Rossendale School Priory,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2020-02-18,1600642296,18868.34,0.00,18868.34,Rossendale School Priory,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2020-02-18,1600642294,18868.64,0.00,18868.64,Rossendale School Priory,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2020-02-18,1600642290,20572.00,0.00,20572.00,Rossendale School Priory,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2020-02-18,1600642293,20572.00,0.00,20572.00,Rossendale School Priory,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2020-02-18,1600642303,23144.00,0.00,23144.00,Rossendale School Priory,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2020-02-18,1600642299,25695.46,0.00,25695.46,Rossendale School Priory,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2020-02-18,601265517,1177.03,0.00,1177.03,Child Action Northwest,People (Childrens) Service Group,Other Prof Fees
Salford City Council,2020-02-18,601265518,25375.61,4229.27,21146.34,The Arch Company Properties Ltd,Capital Expenditure,Other Works
Salford City Council,2020-02-18,6002986602,521.28,0.00,521.28,Redacted Data,People (Childrens) Service Group,Payt to care clients
Salford City Council,2020-02-18,6002986614,526.04,0.00,526.04,Redacted Data,People (Childrens) Service Group,Payt to care clients
Salford City Council,2020-02-18,6002986567,541.16,0.00,541.16,Redacted Data,People (Childrens) Service Group,Payt to care clients
Salford City Council,2020-02-18,6002986625,542.08,0.00,542.08,Redacted Data,People (Childrens) Service Group,Payt to care clients
Salford City Council,2020-02-18,6002986561,553.52,0.00,553.52,Redacted Data,People (Childrens) Service Group,Payt to care clients
Salford City Council,2020-02-18,6002986721,567.48,0.00,567.48,Redacted Data,People (Childrens) Service Group,Payt to care clients
Salford City Council,2020-02-18,6002986642,567.68,0.00,567.68,Redacted Data,People (Childrens) Service Group,Payt to care clients
Salford City Council,2020-02-18,6002986579,588.24,0.00,588.24,Redacted Data,People (Childrens) Service Group,Payt to care clients
Salford City Council,2020-02-18,6002986660,594.00,0.00,594.00,Redacted Data,People (Childrens) Service Group,Payt to care clients
Salford City Council,2020-02-18,6002986564,638.64,0.00,638.64,Redacted Data,People (Childrens) Service Group,Payt to care clients
Salford City Council,2020-02-18,6002986719,655.32,0.00,655.32,Redacted Data,People (Childrens) Service Group,Payt to care clients
Salford City Council,2020-02-18,6002986596,660.00,0.00,660.00,Redacted Data,People (Childrens) Service Group,Payt to care clients
Salford City Council,2020-02-18,6002986573,724.00,0.00,724.00,Redacted Data,People (Childrens) Service Group,Payt to care clients
Salford City Council,2020-02-18,6002986563,868.00,0.00,868.00,Redacted Data,People (Childrens) Service Group,Payt to care clients
Salford City Council,2020-02-18,6002986725,993.44,0.00,993.44,Redacted Data,People (Childrens) Service Group,Payt to care clients
Salford City Council,2020-02-18,6002986638,1276.88,0.00,1276.88,Redacted Data,People (Childrens) Service Group,Payt to care clients
Salford City Council,2020-02-18,6002986556,1379.00,0.00,1379.00,Redacted Data,People (Childrens) Service Group,Payt to care clients
Salford City Council,2020-02-18,6002986620,1423.12,0.00,1423.12,Redacted Data,People (Childrens) Service Group,Payt to care clients
Salford City Council,2020-02-18,6002986604,2047.24,0.00,2047.24,Redacted Data,People (Childrens) Service Group,Payt to care clients
Salford City Council,2020-02-18,6002986635,2060.00,0.00,2060.00,Redacted Data,People (Childrens) Service Group,Payt to care clients
Salford City Council,2020-02-18,1600641443,41630.00,0.00,41630.00,Healthwatch Salford,People (Adults) - CHSC,Payts to Agencies
Salford City Council,2020-02-18,1600642347,1890.00,0.00,1890.00,Kedleston (Wings Education) Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-02-18,1600641546,3150.00,0.00,3150.00,Myerscough College,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-02-18,1600641436,3750.00,0.00,3750.00,Special Spirits,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-02-18,601265418,3000.00,0.00,3000.00,The Salfordian Trust Company Ltd,Place Directorate,Payts to Vol Orgs
Salford City Council,2020-02-18,601265535,533.50,0.00,533.50,Aim Habonim-Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265725,3814.80,0.00,3814.80,Aim Habonim-Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265537,1067.00,0.00,1067.00,Ateres Elisheva Daycare,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265726,9918.81,0.00,9918.81,Ateres Elisheva Daycare,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265538,2910.00,0.00,2910.00,Auntie Stephs Playgroup,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265727,2910.82,0.00,2910.82,Auntie Stephs Playgroup,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265720,4598.00,0.00,4598.00,Barton Moss Primary School,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265728,13401.30,0.00,13401.30,Beis Malka Beiz Girls-Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265729,10159.05,0.00,10159.05,Beis Rochel Manchester Girls School,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265557,1333.75,0.00,1333.75,Beltodam Ltd T/A Early Learning Chi,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265741,3458.40,0.00,3458.40,Beltodam Ltd T/A Early Learning Chi,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265540,6644.50,0.00,6644.50,Big Steps Playgroup,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265541,751.75,0.00,751.75,Bnos Margulis Viznitz Girls School,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265731,8580.00,0.00,8580.00,Bnos Margulis Viznitz Girls School,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265732,17453.70,0.00,17453.70,Bnos Yisroel Schools Manchester Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265543,800.25,0.00,800.25,Boothstown Playgroup,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265733,6446.52,0.00,6446.52,Boothstown Playgroup,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265734,16605.60,0.00,16605.60,Branwood Preparatory School,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265735,10943.89,0.00,10943.89,Bridgewater School,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265719,22433.40,0.00,22433.40,Broadoak Cp School,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265721,16605.60,0.00,16605.60,Broughton Jewish C F Academy,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265738,4051.08,0.00,4051.08,Broughton Jewish Cassel Fox,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265737,8847.67,0.00,8847.67,Care Chiefs,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265547,13337.50,0.00,13337.50,Care Chiefs,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265566,1333.75,0.00,1333.75,Cherry Tots Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265554,1600.50,0.00,1600.50,Claremont Neighbourhood Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265739,7956.00,0.00,7956.00,Claremont Neighbourhood Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265740,15907.32,0.00,15907.32,Clarendon Cottage School,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265620,7735.75,0.00,7735.75,Clk Childcare Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265786,8276.40,0.00,8276.40,Clk Childcare Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265799,2739.00,0.00,2739.00,Cottage Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265558,2134.00,0.00,2134.00,Daisys Daycare,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265722,6207.30,0.00,6207.30,Dukesgate Academy,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265670,728.48,0.00,728.48,Elisa Crispin T/A Dazzers Childmind,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265559,1067.00,0.00,1067.00,Esther Esche Steinhart,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265560,3467.75,0.00,3467.75,Evergreen Childrens Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265742,4138.20,0.00,4138.20,Evergreen Childrens Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265561,2376.50,0.00,2376.50,Fairhills Playgroup Pre-School,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265743,5187.60,0.00,5187.60,Fairhills Playgroup Pre-School,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265562,2100.05,0.00,2100.05,Fledglings (Irlam) Limited,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265744,8582.94,0.00,8582.94,Fledglings (Irlam) Limited,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265563,1309.50,0.00,1309.50,Fledglings Day Nursery Worsley,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265745,9704.28,0.00,9704.28,Fledglings Day Nursery Worsley,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265590,3201.00,0.00,3201.00,Folly Brook Nursery Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265769,9885.70,0.00,9885.70,Folly Brook Nursery Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265613,1067.00,0.00,1067.00,Fun 2B2,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265564,533.50,0.00,533.50,Habonim Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265746,5385.60,0.00,5385.60,Habonim Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265565,533.50,0.00,533.50,Hadasa Wachsstock,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265567,5335.00,0.00,5335.00,Happy Feet Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265747,5836.05,0.00,5836.05,Happy Feet Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265568,533.50,0.00,533.50,Redacted Data,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265678,776.16,0.00,776.16,Helen Bullock,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265551,2400.75,0.00,2400.75,Hello Kiddies Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265814,2593.80,0.00,2593.80,Inspiring Communities Together,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265653,3783.00,0.00,3783.00,Inspiring Communities Together,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265681,877.80,0.00,877.80,Jessica Houghton (Little Owls),People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265753,1513.05,0.00,1513.05,Jitterbugz Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265573,2667.50,0.00,2667.50,Jitterbugz Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265683,877.80,0.00,877.80,Redacted Data,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265684,848.10,0.00,848.10,Redacted Data,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265574,533.50,0.00,533.50,Redacted Data,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265687,819.83,0.00,819.83,Redacted Data,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265754,10939.50,0.00,10939.50,Kerem Schlome Independent School,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265755,4138.20,0.00,4138.20,Kiddiewinkles Pre School,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265576,4268.00,0.00,4268.00,Kiddiewinkles Pre School,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265578,1600.50,0.00,1600.50,Kids Planet Day Nurseries Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265579,6402.00,0.00,6402.00,Kids Planet Day Nurseries Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265581,6402.00,0.00,6402.00,Kids Planet Day Nurseries Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265760,7442.50,0.00,7442.50,Kids Planet Day Nurseries Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265580,8180.34,0.00,8180.34,Kids Planet Day Nurseries Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265761,9078.30,0.00,9078.30,Kids Planet Day Nurseries Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265758,17043.71,0.00,17043.71,Kids Planet Day Nurseries Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265759,24292.77,0.00,24292.77,Kids Planet Day Nurseries Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265583,2400.75,0.00,2400.75,Kidz Corner Childcare Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265768,3458.40,0.00,3458.40,Kidz Corner Childcare Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265587,2134.00,0.00,2134.00,Kidz R Us Nursery Ltd - Pendlebury,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265766,8966.10,0.00,8966.10,Kidz R Us Nursery Ltd - Pendlebury,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265588,3157.35,0.00,3157.35,Kidz R Us Nursery Ltd - Swinton,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265767,4521.37,0.00,4521.37,Kidz R Us Nursery Ltd - Swinton,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265584,1867.25,0.00,1867.25,Kidzrus  Nursery Ltd - Monton,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265763,4317.13,0.00,4317.13,Kidzrus  Nursery Ltd - Monton,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265585,2667.50,0.00,2667.50,Kidzrus Nursery Ltd - Irlam,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265764,3782.90,0.00,3782.90,Kidzrus Nursery Ltd - Irlam,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265586,5044.00,0.00,5044.00,Kidzrus Nursery Ltd-Langworth Rd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265765,7050.27,0.00,7050.27,Kidzrus Nursery Ltd-Langworth Rd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265545,2134.00,0.00,2134.00,Kinderland,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265591,10136.50,0.00,10136.50,Ladybird Private Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265770,17012.60,0.00,17012.60,Ladybird Private Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265534,848.75,0.00,848.75,Little Blessings Childcare Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265597,2427.43,0.00,2427.43,Little Explorers,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265773,3059.55,0.00,3059.55,Little Explorers,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265596,800.25,0.00,800.25,Little Explorers Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265772,4971.45,0.00,4971.45,Little Explorers Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265595,3201.00,0.00,3201.00,Little Explorers Eccles,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265771,6207.30,0.00,6207.30,Little Explorers Eccles,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265598,2134.00,0.00,2134.00,Little Gems Private Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265774,10375.20,0.00,10375.20,Little Gems Private Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265599,1067.00,0.00,1067.00,Little Learners,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265775,1685.97,0.00,1685.97,Little Learners,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265600,5068.25,0.00,5068.25,Little People Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265776,6464.85,0.00,6464.85,Little People Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265601,6402.00,0.00,6402.00,Little Saints Day Care Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265777,6668.50,0.00,6668.50,Little Saints Day Care Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265602,1333.75,0.00,1333.75,Little Sprouts Day Nursery Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265778,3003.00,0.00,3003.00,Little Sprouts Day Nursery Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265779,4682.70,0.00,4682.70,Magical Moments Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265608,800.25,0.00,800.25,Manchester Jnr Girls School,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265607,2134.00,0.00,2134.00,Manchester Jnr Girls School,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265781,18176.40,0.00,18176.40,Manchester Jnr Girls School,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-02-18,601265694,1333.20,0.00,1333.20,Redacted Data,People (Childrens) Service Group,Pmnts Privt Provider
