Authority Name,Date of Payment,SAP Document Number,Gross,VAT,Net,Supplier Name,Directorate,G/L descript
Salford City Council,2018-07-18,601222344,4100.85,0,4100.85,Kidz Corner Childcare Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222444,1436.81,0,1436.81,Kidz R Us Nursery Ltd - Pendlebury,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222347,9192.3,0,9192.3,Kidz R Us Nursery Ltd - Pendlebury,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222445,3546.56,0,3546.56,Kidz R Us Nursery Ltd - Swinton,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222348,10508.55,0,10508.55,Kidz R Us Nursery Ltd - Swinton,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222442,2600.81,0,2600.81,Kidzrus Nursery Ltd - Irlam,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222345,6577.35,0,6577.35,Kidzrus Nursery Ltd - Irlam,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222443,4728.75,0,4728.75,Kidzrus Nursery Ltd-Langworth Rd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222346,9299.06,0,9299.06,Kidzrus Nursery Ltd-Langworth Rd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222448,7329.56,0,7329.56,Ladybird Private Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222352,15771.11,0,15771.11,Ladybird Private Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222451,662.02,0,662.02,Little Acorns Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222354,5381.02,0,5381.02,Little Acorns Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222356,1279.4,0,1279.4,Little Explorers,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222453,2269.8,0,2269.8,Little Explorers,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222454,2218.87,0,2218.87,Little Explorers Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222357,5545.79,0,5545.79,Little Explorers Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222452,3073.69,0,3073.69,Little Explorers Eccles,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222355,5427.34,0,5427.34,Little Explorers Eccles,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222455,1909.69,0,1909.69,Little Footprints Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222358,2037.75,0,2037.75,Little Footprints Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222456,3401.06,0,3401.06,Little Gems Private Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222359,10324.27,0,10324.27,Little Gems Private Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222457,1371.34,0,1371.34,Little Learners,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222361,565.99,0,565.99,Little Me Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222458,709.31,0,709.31,Little Me Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222459,5110.69,0,5110.69,Little People Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222362,5534.4,0,5534.4,Little People Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222460,8038.87,0,8038.87,Little Saints Day Care Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222363,9632.7,0,9632.7,Little Saints Day Care Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222364,3174.6,0,3174.6,Little Sprouts Day Nursery Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222461,3710.25,0,3710.25,Little Sprouts Day Nursery Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222367,4994.92,0,4994.92,Magical Moments Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222463,2218.87,0,2218.87,Manchester Jnr Girls School,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222369,13524.52,0,13524.52,Manchester Jnr Girls School,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222465,1655.06,0,1655.06,Merlin Childcare,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222374,6519.6,0,6519.6,Mice To Meet You Playgroup Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222466,8275.31,0,8275.31,Mice To Meet You Playgroup Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222379,2091.37,0,2091.37,Mojo-Out Of School Club,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222471,2222.51,0,2222.51,Mojo-Out Of School Club,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222378,3905.85,0,3905.85,Mojo-Out Of School Club,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222473,1182.19,0,1182.19,Monton Village School Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222380,9141.25,0,9141.25,Monton Village School Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222475,1418.62,0,1418.62,Nutkins Play & Learn Centre,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222381,10520.25,0,10520.25,Nutkins Play & Learn Centre,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222480,709.31,0,709.31,Our Precious Tots Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222391,1114.42,0,1114.42,Our Precious Tots Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222384,3571.21,0,3571.21,Oyy Lubavitch Girls School,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222388,2441.1,0,2441.1,Pomegranate Nursery Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222479,3783,0,3783,Pomegranate Nursery Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222481,4783.31,0,4783.31,Rainbows Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222392,6283.27,0,6283.27,Rainbows Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222300,542.59,0,542.59,Redacted Data,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222446,549.26,0,549.26,Redacted Data,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222528,565.99,0,565.99,Redacted Data,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222265,570.37,0,570.37,Redacted Data,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222385,574.76,0,574.76,Redacted Data,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222281,622.37,0,622.37,Redacted Data,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222417,709.31,0,709.31,Redacted Data,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222427,709.31,0,709.31,Redacted Data,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222280,709.51,0,709.51,Redacted Data,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222333,760.5,0,760.5,Redacted Data,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222375,760.5,0,760.5,Redacted Data,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222331,792.19,0,792.19,Redacted Data,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222306,933.56,0,933.56,Redacted Data,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222387,933.56,0,933.56,Redacted Data,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222434,945.75,0,945.75,Redacted Data,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222389,950.62,0,950.62,Redacted Data,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222370,957.94,0,957.94,Redacted Data,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222383,983.77,0,983.77,Redacted Data,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222328,1131.97,0,1131.97,Redacted Data,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222316,1149.52,0,1149.52,Redacted Data,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222349,1248,0,1248,Redacted Data,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222332,1404.97,0,1404.97,Redacted Data,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222353,2800.69,0,2800.69,Redacted Data,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222507,3983.06,0,3983.06,Redacted Data,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222482,2127.94,0,2127.94,Roobyloos Childrens Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222511,5749.66,0,5749.66,Roobyloos Childrens Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222253,9175.72,0,9175.72,Salford Academy Trust,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222257,2091.37,0,2091.37,St Ambrose Young Families,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222254,5401.5,0,5401.5,St Augustine'S Ce Primary School,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222485,1109.44,0,1109.44,St Lukes Pre-School Playgroup,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222258,8112.49,0,8112.49,St Lukes Pre-School Playgroup,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222487,1182.19,0,1182.19,St Pauls Peel Playgroup Fund,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222260,1312.59,0,1312.59,St Pauls Peel Playgroup Fund,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222489,563.81,0,563.81,Sylvan Court Day Nursery Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222261,6686.55,0,6686.55,Sylvan Court Day Nursery Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222430,1812.69,0,1812.69,T/A Holyrood Day Nursery - Hope,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222325,8402.55,0,8402.55,T/A Holyrood Day Nursery - Hope,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222324,13451.7,0,13451.7,T/A Holyrood Day Nursery - Media Ci,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222429,2127.94,0,2127.94,T/A Holyrood Day Nursery - Media City,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222431,2600.81,0,2600.81,T/A Holyrood Day Nursery - Salford,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222326,6731.98,0,6731.98,T/A Holyrood Day Nursery - Salford,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222432,4019.44,0,4019.44,T/A Holyrood Day Nursery (Swinton),People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222327,13678,0,13678,T/A Holyrood Day Nursery (Swinton),People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222263,18954,0,18954,Talmud Torah Chinuch N'Orim,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222264,16756.84,0,16756.84,Talmud Torah Yetev Lev Ltd-Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222490,3073.69,0,3073.69,Tashbar Academy Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222266,23266.26,0,23266.26,Tashbar Academy Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222462,2127.94,0,2127.94,The Dollhouse,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222492,1073.06,0,1073.06,The Manse Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222268,6084,0,6084,The Manse Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222271,10829.32,0,10829.32,The New Girls School,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222494,2600.81,0,2600.81,The Stables Day Nursery Limited,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222270,4494.26,0,4494.26,The Stables Day Nursery Limited,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222493,1218.56,0,1218.56,The Stables Day Nursery Monton,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222269,7572.34,0,7572.34,The Stables Day Nursery Monton,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222497,2837.25,0,2837.25,Tinytots Vision Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222496,5201.62,0,5201.62,Tinytots Vision Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222274,6694.84,0,6694.84,Tinytots Vision Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222273,6931.27,0,6931.27,Tinytots Vision Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222272,1201.2,0,1201.2,Tinytots Vision Nursery Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222275,10455.9,0,10455.9,Toras Emes,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222298,943.31,0,943.31,Treasures Child Care Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222410,1655.06,0,1655.06,Treasures Child Care Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222499,3310.12,0,3310.12,Unicorn Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222276,8150.02,0,8150.02,Unicorn Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222406,2946.37,0,2946.37,University Of Salford Busy Bees,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222294,10201.12,0,10201.12,University Of Salford Busy Bees,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222277,1149.52,0,1149.52,Veroncia & Paolo  Scotton,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222502,1418.62,0,1418.62,Wasp Pre-School,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222278,3437.85,0,3437.85,Wasp Pre-School,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222279,5200.65,0,5200.65,Wasp Pre-School,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222394,570.37,0,570.37,Water Liliy Childminders,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222504,1655.06,0,1655.06,Westwood Smarties,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222524,4818.88,0,4818.88,Westwood Smarties,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222505,2546.25,0,2546.25,Wow Kids Ltd T/A Bright Futures,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222525,4185.82,0,4185.82,Wow Kids Ltd T/A Bright Futures,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222506,3310.12,0,3310.12,Yogurt Pots Childcare Services,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601222526,4064.29,0,4064.29,Yogurt Pots Childcare Services,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2018-07-18,601221272,630,105,525,Randstad Public Services Limited,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2018-07-18,601222229,803.52,0,803.52,Eeven Homes Ltd,People (Childrens) Service Group,Rents
Salford City Council,2018-07-18,601222242,1105,0,1105,Hawthorn Hotel,People (Childrens) Service Group,Rents
Salford City Council,2018-07-18,601222243,2635,0,2635,Hawthorn Hotel,People (Childrens) Service Group,Rents
Salford City Council,2018-07-18,601222231,650,0,650,Thornley Groves Estate Agent Ltd,People (Childrens) Service Group,Rents
Salford City Council,2018-07-18,601222228,1218,203,1015,Impact Security Services Limited,People (Childrens) Service Group,Training expenses
Salford City Council,2018-07-18,1600609663,648,108,540,Barratt & Hughes Flooring,People (Childrens) Service Group,Water
Salford City Council,2018-07-18,1600610368,595,0,595,Solution Talk,Place Directorate,Other Prof Fees
Salford City Council,2018-07-18,601222512,2880,0,2880,The Court Service,Place Directorate,Debt Recoveries Agen
Salford City Council,2018-07-18,1600609487,2328,388,1940,Tis Limited,Place Directorate,Equipment Purchase
Salford City Council,2018-07-18,1600609420,145833.33,0,145833.33,Royal Bolton Hospital Nhs,Public Health,Payts to Agencies
Salford City Council,2018-07-18,1600609495,834,139,695,Xma Ltd,Service Reform (Corp Bus & Transform),Computer Equipment
Salford City Council,2018-07-18,1600610168,61839.48,1129.56,60709.92,Manchester City Council,Service Reform (Corp Bus & Transform),Legal Fees
Salford City Council,2018-07-18,1600610379,562.67,93.78,468.89,Whistl Uk Ltd,Service Reform (Corp Bus & Transform),Postage
Salford City Council,2018-07-18,1600610377,1136.02,189.34,946.68,Whistl Uk Ltd,Service Reform (Corp Bus & Transform),Postage
Salford City Council,2018-07-18,1600610378,6055.21,1009.2,5046.01,Whistl Uk Ltd,Service Reform (Corp Bus & Transform),Postage
Salford City Council,2018-07-18,1600608912,522,87,435,Premier Paper Group Ltd,Service Reform (Corp Bus & Transform),Stationery
Salford City Council,2018-07-18,mwgcvsszt,713.16,142.63,570.53,Www.Impressionltd.co.uk,Service Reform (Corp Bus & Transform),Other Professional Fees
Salford City Council,2018-07-19,1600610412,28732.37,4788.73,23943.64,P Casey & Co Ltd,Capital Expenditure,Miscellaneous Exes
Salford City Council,2018-07-19,1600610193,1161.65,193.61,968.04,Gb Sport & Leisure,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2018-07-19,601222545,522,87,435,G & A Taylors Hotels Ltd,People (Adults) - CHSC,Rents
Salford City Council,2018-07-19,601221480,725.4,0,725.4,Pearson Education Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2018-07-19,601222565,1055.68,175.94,879.74,Arnold Laver & Co Ltd,People (Childrens) Service Group,Equipment Purchase
Salford City Council,2018-07-19,601221961,1000,0,1000,Csin Cic,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2018-07-19,pcfviokiw,575,0,575,Www.Yha.Org.Uk,People (Childrens) Service Group,Staff Travel
Salford City Council,2018-07-19,trvfupfgi,551.1,1.95,549.15,Brake Bros Ltd,Place Directorate,Food and refreshments
Salford City Council,2018-07-19,wtwimpeji,575.71,14.21,561.5,Brake Bros Ltd,Place Directorate,Food and refreshments
Salford City Council,2018-07-19,qmdgajqmo,810.97,0,810.97,Creamline Dairies,Place Directorate,Food and refreshments
Salford City Council,2018-07-19,cpnvlbyuh,1702.76,0,1702.76,Quayside Bakery,Place Directorate,Food and refreshments
Salford City Council,2018-07-19,601222553,12411,0,12411,Forbes Solicitors,Service Reform (Corp Bus & Transform),Liability Insurance
Salford City Council,2018-07-19,601222548,516,86,430,Manchester City Council,Service Reform (Corp Bus & Transform),Training of Others
Salford City Council,2018-07-19,601222549,2030.93,0,2030.93,Pitney Bowes Purchase Power,Service Reform (Corp Bus & Transform),Postage
Salford City Council,2018-07-19,1600608870,1728,288,1440,It Governance Ltd,Service Reform (Corp Bus & Transform),Training expenses
Salford City Council,2018-07-20,601222642,1006.66,167.78,838.88,Orbis Protect Ltd,Capital Expenditure,Demolition
Salford City Council,2018-07-20,1600608926,4752,792,3960,Knight Kavanagh & Page Ltd,Capital Expenditure,External Fees-Other
Salford City Council,2018-07-20,601222640,4600,0,4600,Aea Consulting Worldwide Ltd,Capital Expenditure,VAT Adjustment
Salford City Council,2018-07-20,601222639,4700,0,4700,Aea Consulting Worldwide Ltd,Capital Expenditure,VAT Adjustment
Salford City Council,2018-07-20,1600610431,18909.01,3151.5,15757.51,Click Fire & Security Ltd,Capital Expenditure,Works & Building
Salford City Council,2018-07-20,1600610409,38130.66,6355.11,31775.55,John Turner Construction Group Ltd,Capital Expenditure,Works & Building
Salford City Council,2018-07-20,1600607714,28200,4700,23500,Aea Consulting Worldwide Ltd,Capital Expenditure,Other Works
Salford City Council,2018-07-20,601222071,2800,0,2800,Quickbricksonline,People (Adults) - CHSC,Rents
Salford City Council,2018-07-20,601222178,687.84,114.64,573.2,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2018-07-20,601222177,690,115,575,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2018-07-20,601222179,754.5,125.75,628.75,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2018-07-20,601222176,1282.8,213.8,1069,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2018-07-20,601222615,516.82,86.14,430.68,Tradewind Recruitment Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2018-07-20,601222616,641.54,106.92,534.62,Papillon Translations Ltd,People (Childrens) Service Group,Interpreter/translat
Salford City Council,2018-07-20,601222641,641.54,106.92,534.62,Papillon Translations Ltd,People (Childrens) Service Group,Interpreter/translat
Salford City Council,2018-07-20,1600608273,520,0,520,Redacted Data,People (Childrens) Service Group,Other Prof Fees
Salford City Council,2018-07-20,1600610015,5921,0,5921,National Offender Management Servic,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2018-07-20,1600610019,5921,0,5921,National Offender Management Servic,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2018-07-20,1600609005,3421.78,0,3421.78,Together Trust,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2018-07-20,601221937,655.5,0,655.5,Kvn Travel,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2018-07-20,601221936,1235,0,1235,Kvn Travel,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2018-07-20,601221935,1244.5,0,1244.5,Kvn Travel,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2018-07-20,601221934,1280,0,1280,Kvn Travel,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2018-07-20,601221933,1630,0,1630,Kvn Travel,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2018-07-20,1600610419,2000,0,2000,Mds Mini Buses (Manchester) Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2018-07-20,1600610298,3545.58,590.93,2954.65,Eccles Special High Schools Co Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,2018-07-20,1600610297,77568.82,12928.14,64640.68,Eccles Special High Schools Co Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,2018-07-20,601222668,7084,0,7084,Disclosure & Barring Service,People (Childrens) Service Group,Disclosure barring
Salford City Council,2018-07-20,1600610303,960,160,800,F. R. Sharrock Limited,Place Directorate,Annual Vehicle Hire
Salford City Council,2018-07-20,1600608925,1000.8,166.8,834,Door Repair Service  Ltd,Place Directorate,UV Dec&Flr
Salford City Council,2018-07-20,601222634,600,100,500,J C Applications Developmentltd,Service Reform (Corp Bus & Transform),Liability Insurance
Salford City Council,2018-07-20,1600609530,577.12,96.19,480.93,Thomas Fattorini Ltd,Service Reform (Corp Bus & Transform),Books & Periodicals
Salford City Council,2018-07-20,601222585,2400,400,2000,Grant Thornton Uk Llp,Service Reform (Corp Bus & Transform),District Audit Fees
Salford City Council,2018-07-20,601222587,5040,840,4200,Grant Thornton Uk Llp,Service Reform (Corp Bus & Transform),District Audit Fees
Salford City Council,2018-07-20,601222665,594,99,495,The Knowledge Academy Ltd,Service Reform (Corp Bus & Transform),Training expenses
Salford City Council,2018-07-23,1600610510,1476,246,1230,Ijm Electrical Contractors Ltd,Capital Expenditure,Capital Expenses
Salford City Council,2018-07-23,1600610456,1314.96,0,1314.96,Greater Manchester Combined,Capital Expenditure,Ext Fees-Consult Eng
Salford City Council,2018-07-23,601222764,2878.69,0,2878.69,Airborne Environmental Consultants,Capital Expenditure,Improvement Grants
Salford City Council,2018-07-23,601222760,6922.38,0,6922.38,C Owens Builders/Contractors,Capital Expenditure,Improvement Grants
Salford City Council,2018-07-23,601222758,8519.97,0,8519.97,C Owens Builders/Contractors,Capital Expenditure,Improvement Grants
Salford City Council,2018-07-23,601222756,9525.19,0,9525.19,C Owens Builders/Contractors,Capital Expenditure,Improvement Grants
Salford City Council,2018-07-23,601222763,5000,0,5000,C Smithies Builders,Capital Expenditure,Improvement Grants
Salford City Council,2018-07-23,601222754,6087.23,0,6087.23,Dlp Services Northern Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2018-07-23,601222762,9000,0,9000,Dlp Services Northern Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2018-07-23,601222767,4695,0,4695,Dolphin Mobility Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2018-07-23,601222752,5630.46,0,5630.46,Kdb Services Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2018-07-23,601222766,2303,0,2303,Stannah Stairlifts Limited.,Capital Expenditure,Improvement Grants
Salford City Council,2018-07-23,1600610411,13725.6,2287.6,11438,Alan Franklin Builders Ltd,Capital Expenditure,Works & Building
Salford City Council,2018-07-23,1600610496,39276,6546,32730,Axd Environmental Ltd,Capital Expenditure,Works & Building
Salford City Council,2018-07-23,1600610454,585.6,97.6,488,Ijm Electrical Contractors Ltd,Capital Expenditure,Works & Building
Salford City Council,2018-07-23,1600610455,2131.2,355.2,1776,Ijm Electrical Contractors Ltd,Capital Expenditure,Works & Building
Salford City Council,2018-07-23,1600610475,2490,415,2075,Tis Limited,Capital Expenditure,Works & Building
Salford City Council,2018-07-23,1600610506,1962,327,1635,Carbon Creative Ltd,Capital Expenditure,Miscellaneous Exes
Salford City Council,2018-07-23,1600609543,1808.1,301.35,1506.75,Elior Uk Plc T/A Azure Ltd,Capital Expenditure,Miscellaneous Exes
Salford City Council,2018-07-23,1600610534,1392,232,1160,Toasted Productions,Capital Expenditure,Miscellaneous Exes
Salford City Council,2018-07-23,601222729,6653,0,6653,Veolia Es (Uk) Ltd,Capital Expenditure,Other Works
