Authority Name,Date of Payment,SAP Document Number,Gross,VAT,Net,Supplier Name,Directorate,G/L descript
Salford City Council,2020-03-17,601268321,24292.76,0,24292.76,Kids Planet Day Nurseries Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268173,3128.25,0,3128.25,Kidz Corner Childcare Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268325,3458.40,0,3458.40,Kidz Corner Childcare Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268177,2134.00,0,2134.00,Kidz R Us Nursery Ltd - Pendlebury,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268329,8966.10,0,8966.10,Kidz R Us Nursery Ltd - Pendlebury,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268178,3157.35,0,3157.35,Kidz R Us Nursery Ltd - Swinton,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268330,4521.36,0,4521.36,Kidz R Us Nursery Ltd - Swinton,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268174,1867.25,0,1867.25,Kidzrus  Nursery Ltd - Monton,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268326,4317.14,0,4317.14,Kidzrus  Nursery Ltd - Monton,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268175,2667.50,0,2667.50,Kidzrus Nursery Ltd - Irlam,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268327,3782.90,0,3782.90,Kidzrus Nursery Ltd - Irlam,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268176,6280.75,0,6280.75,Kidzrus Nursery Ltd-Langworth Rd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268328,7593.66,0,7593.66,Kidzrus Nursery Ltd-Langworth Rd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268409,615,0,615,Ladybird Private Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268181,9336.25,0,9336.25,Ladybird Private Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268333,17012.60,0,17012.60,Ladybird Private Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268132,1503.50,0,1503.50,Little Blessings Childcare Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268187,1990.92,0,1990.92,Little Explorers,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268339,2658.15,0,2658.15,Little Explorers,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268186,800.25,0,800.25,Little Explorers Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268338,4971.45,0,4971.45,Little Explorers Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268185,5310.75,0,5310.75,Little Explorers Eccles,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268337,6897.00,0,6897.00,Little Explorers Eccles,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268188,2134.00,0,2134.00,Little Gems Private Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268340,10375.20,0,10375.20,Little Gems Private Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268189,1503.50,0,1503.50,Little Learners,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268341,1685.97,0,1685.97,Little Learners,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268190,4704.50,0,4704.50,Little People Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268342,5961.45,0,5961.45,Little People Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268343,5916.09,0,5916.09,Little Saints Day Care Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268191,6402.00,0,6402.00,Little Saints Day Care Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268192,1333.75,0,1333.75,Little Sprouts Day Nursery Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268344,3003.00,0,3003.00,Little Sprouts Day Nursery Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268346,5147.10,0,5147.10,Magical Moments Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268198,800.25,0,800.25,Manchester Jnr Girls School,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268197,2134.00,0,2134.00,Manchester Jnr Girls School,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268348,18176.40,0,18176.40,Manchester Jnr Girls School,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268349,1333.20,0,1333.20,Redacted Data,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268199,2134.00,0,2134.00,Merlin Childcare,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268351,4558.80,0,4558.80,Mice To Meet You Playgroup Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268200,8002.50,0,8002.50,Mice To Meet You Playgroup Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268353,645.97,0,645.97,Redacted Data,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268270,666.6,0,666.6,Redacted Data,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268206,1600.50,0,1600.50,Mojo-Out Of School Club,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268355,1930.50,0,1930.50,Mojo-Out Of School Club,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268354,3242.25,0,3242.25,Mojo-Out Of School Club,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268205,4146.75,0,4146.75,Mojo-Out Of School Club,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268207,1309.50,0,1309.50,Monton Village School Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268356,15091.56,0,15091.56,Monton Village School Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268324,10956.00,0,10956.00,Nutkins Nursery Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268361,666.6,0,666.6,Redacted Data,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268368,1247.40,0,1247.40,Our Precious Tots Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268217,1333.75,0,1333.75,Our Precious Tots Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268362,2496.20,0,2496.20,Oyy Lubavitch Girls School,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268365,658.35,0,658.35,Redacted Data,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268212,1411.35,0,1411.35,Peek A Blue,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268366,1296.90,0,1296.90,Playkidds Wrap Around School Club,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268214,4835.45,0,4835.45,Pomegranate Nursery Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268367,5249.75,0,5249.75,Pomegranate Nursery Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268215,533.5,0,533.5,Redacted Data,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268218,3201.00,0,3201.00,Rainbows Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268369,4539.15,0,4539.15,Rainbows Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268145,533.5,0,533.5,Redacted Data,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268288,656.7,0,656.7,Redacted Data,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268144,897.25,0,897.25,Redacted Data,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268278,1094.50,0,1094.50,Redacted Data,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268219,1733.88,0,1733.88,Roobyloos Childrens Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268371,6150.45,0,6150.45,Roobyloos Childrens Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268372,678.48,0,678.48,Redacted Data,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268375,864.6,0,864.6,Schools Out North West Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268222,2643.25,0,2643.25,Schools Out North West Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268209,1067.00,0,1067.00,Shelleys Shortie's,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268359,1169.97,0,1169.97,Shelleys Shortie's,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268167,848.75,0,848.75,Social Adventures - Kids Adventures,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268318,2758.80,0,2758.80,Social Adventures - Kids Adventures,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268319,10575.58,0,10575.58,Social Adventures - Kids Adventures,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268374,818.25,0,818.25,St Ambrose Young Families,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268221,1173.70,0,1173.70,St Ambrose Young Families,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268250,5632.55,0,5632.55,St Augustine'S C Of E Primary Schoo,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268224,800.25,0,800.25,St Lukes Pre-School Playgroup,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268377,4899.40,0,4899.40,St Lukes Pre-School Playgroup,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268225,533.5,0,533.5,St Pauls Peel Playgroup Fund,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268378,1675.16,0,1675.16,St Pauls Peel Playgroup Fund,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268226,800.25,0,800.25,Stepping Stones Day Nurseries Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268379,7212.27,0,7212.27,Stepping Stones Day Nurseries Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268227,533.5,0,533.5,Sylvan House Day Nursery Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268380,5445.00,0,5445.00,Sylvan House Day Nursery Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268299,8213.70,0,8213.70,T/A Holly House Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268159,9252.18,0,9252.18,T/A Holly House Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268301,10922.60,0,10922.60,T/A Holyrood Day Nursery - Hope,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268160,3201.00,0,3201.00,T/A Holyrood Day Nursery - Media City,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268300,12585.33,0,12585.33,T/A Holyrood Day Nursery - Media City,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268161,3603.55,0,3603.55,T/A Holyrood Day Nursery - Salford,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268302,10718.42,0,10718.42,T/A Holyrood Day Nursery - Salford,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268162,5286.50,0,5286.50,T/A Holyrood Day Nursery (Swinton),People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268303,10453.80,0,10453.80,T/A Holyrood Day Nursery (Swinton),People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268249,7816.60,0,7816.60,T/A Marlborough Road Academy,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268412,30459.00,0,30459.00,Talmud Torah Chinuch N'Orim,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268413,32604.00,0,32604.00,Talmud Torah Yetev Lev Ltd-Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268228,1067.00,0,1067.00,Tashbar Academy Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268381,1945.35,0,1945.35,Tashbar Academy Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268414,26752.55,0,26752.55,Tashbar Academy Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268196,1867.25,0,1867.25,The Dollhouse,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268230,3443.50,0,3443.50,The Manse Nursery Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268383,3674.55,0,3674.55,The Manse Nursery Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268386,9479.25,0,9479.25,The New Girls School,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268232,2400.75,0,2400.75,The Stables Day Nursery Limited,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268385,6811.20,0,6811.20,The Stables Day Nursery Limited,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268231,533.5,0,533.5,The Stables Day Nursery Monton,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268384,8971.50,0,8971.50,The Stables Day Nursery Monton,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268387,648.45,0,648.45,Tinytots Vision Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268233,1600.50,0,1600.50,Tinytots Vision Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268234,6256.50,0,6256.50,Tinytots Vision Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268388,8589.90,0,8589.90,Tinytots Vision Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268235,5529.00,0,5529.00,Tinytots Vision Nursery Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268389,5619.90,0,5619.90,Tinytots Vision Nursery Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268390,16330.30,0,16330.30,Toras Emes,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268273,1532.30,0,1532.30,Treasures Child Care Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268139,1600.50,0,1600.50,Treasures Child Care Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268208,622.42,0,622.42,Tulip Day Care Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268357,1247.40,0,1247.40,Tulip Day Care Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268236,4801.50,0,4801.50,Unicorn Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268392,7093.65,0,7093.65,Unicorn Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268135,2134.00,0,2134.00,University Of Salford Busy Bees,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268268,8343.39,0,8343.39,University Of Salford Busy Bees,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268393,875.6,0,875.6,Redacted Data,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268238,1067.00,0,1067.00,Wasp Pre-School,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268396,3223.99,0,3223.99,Wasp Pre-School,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268395,3689.40,0,3689.40,Wasp Pre-School,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268240,2400.75,0,2400.75,Westwood Smarties Pre-School Nurser,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268397,3206.22,0,3206.22,Westwood Smarties Pre-School Nurser,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268241,800.25,0,800.25,Woodlands Day Nursery & Preschool,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268398,3631.25,0,3631.25,Woodlands Day Nursery & Preschool,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268242,2672.35,0,2672.35,Wow Kids Ltd T/A Bright Futures,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268399,4421.25,0,4421.25,Wow Kids Ltd T/A Bright Futures,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268244,3055.50,0,3055.50,Zila Grosz,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268237,1624.75,0,1624.75,Zisse Kinder Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-03-17,601268053,4500.00,0,4500.00,Edintervention Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-03-17,601267488,825,0,825,Kvn Travel,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-03-17,601268108,5192.40,0,5192.40,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-03-17,601268114,3607.32,601.22,3006.10,Saltax Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-03-17,601268109,7033.62,1172.27,5861.35,Saltax Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-03-17,6003012011,557.5,0,557.5,Ayres Violins,People (Childrens) Service Group,Equipment Purchase
Salford City Council,2020-03-17,1600642609,9902.79,0,9902.79,Manchester City Council,Service Reform (Corp Bus & Transform),Refuse Disposal
Salford City Council,2020-03-17,6003012162,697.97,116.33,581.64,Www.Paper.Co.Uk,Service Reform (Corp Bus & Transform),Stationery
Salford City Council,2020-03-17,1600643758,15120.00,0,15120.00,University Of Salford,People (Childrens) Service Group,Training expenses
Salford City Council,2020-03-17,1600643061,759.06,126.51,632.55,Schofield & Sons,Place Directorate,UV Day to Day
Salford City Council,2020-03-17,1600643703,1044.31,174.05,870.26,Schofield & Sons,People (Childrens) Service Group,UV Day to Day
Salford City Council,2020-03-17,1600643706,1367.08,227.85,1139.23,Schofield & Sons,Place Directorate,UV Day to Day
Salford City Council,2020-03-17,1600643707,2290.61,381.77,1908.84,Schofield & Sons,People (Childrens) Service Group,UV Day to Day
Salford City Council,2020-03-17,1600643153,3890.45,648.41,3242.04,Schofield & Sons Ltd,Place Directorate,UV Day to Day
Salford City Council,2020-03-17,1600643404,3948.00,658,3290.00,Rubax Lifts Ltd,Place Directorate,UV Lift Maint
Salford City Council,2020-03-17,1600644661,2589.52,431.59,2157.93,Electricity North West Ltd,Place Directorate,UV Prog Rep
Salford City Council,2020-03-17,1600643194,923.33,153.89,769.44,C P Davidson & Sons Ltd,Place Directorate,Vehicle Maintenance
Salford City Council,2020-03-17,1600643192,3748.26,624.71,3123.55,C P Davidson & Sons Ltd,Place Directorate,Vehicle Maintenance
Salford City Council,2020-03-17,1600643774,712.5,118.75,593.75,Click Fire & Security Ltd,Capital Expenditure,Works & Building
Salford City Council,2020-03-17,1600643773,2235.00,372.5,1862.50,Click Fire & Security Ltd,Capital Expenditure,Works & Building
Salford City Council,2020-03-17,1600634042,11568.00,1928.00,9640.00,Coating Services Ltd,Capital Expenditure,Works & Building
Salford City Council,2020-03-17,1600643062,1274.05,212.34,1061.71,Schofield & Sons,Capital Expenditure,Works & Building
Salford City Council,2020-03-17,1600643063,1311.80,218.63,1093.17,Schofield & Sons,Capital Expenditure,Works & Building
Salford City Council,2020-03-17,1600643700,1442.59,240.43,1202.16,Schofield & Sons,Capital Expenditure,Works & Building
Salford City Council,2020-03-17,601268514,17998.00,0,17998.00,Summerville Primary School,Capital Expenditure,Works & Building
Salford City Council,2020-03-18,6003012224,540,0,540,Bruntwood Meeting Room,People (Childrens) Service Group,Computer Software
Salford City Council,2020-03-18,6003012251,540,0,540,Bruntwood Meeting Room,People (Childrens) Service Group,Computer Software
Salford City Council,2020-03-18,6003012276,540,0,540,Bruntwood Meeting Room,People (Childrens) Service Group,Computer Software
Salford City Council,2020-03-18,601267046,678,113,565,Randstad Public Services Limited,People (Childrens) Service Group,Agency Fees
Salford City Council,2020-03-18,601267393,706.7,0,706.7,Aqa Education,People (Childrens) Service Group,Class Supplies Capit
Salford City Council,2020-03-18,1600643350,1134.00,189,945,Rbs Invoice Finance Limited,Place Directorate,del'd kitchen formul
Salford City Council,2020-03-18,6003012278,910.1,0,910.1,Bettaveg,Place Directorate,Food and refreshment
Salford City Council,2020-03-18,6003012247,693.71,3.54,690.17,Chicken Joes Ltd,Place Directorate,Food and refreshment
Salford City Council,2020-03-18,6003012262,914.95,0,914.95,Creamline Dairies,Place Directorate,Food and refreshment
Salford City Council,2020-03-18,6003012271,1684.25,0,1684.25,Quayside Bakery,Place Directorate,Food and refreshment
Salford City Council,2020-03-18,1600642700,2265.11,377.52,1887.59,Smiths Blinds Ltd,People (Childrens) Service Group,Furniture
Salford City Council,2020-03-18,6003012243,1108.80,0,1108.80,Www.Officefurnitureonline,People (Childrens) Service Group,Furniture
Salford City Council,2020-03-18,1600644442,8250.00,1375.00,6875.00,C Smithies Builders,Capital Expenditure,Improvement Grants
Salford City Council,2020-03-18,1600643408,3032.40,505.4,2527.00,Stannah Stairlifts Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2020-03-18,1600643409,3032.40,505.4,2527.00,Stannah Stairlifts Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2020-03-18,601268559,194023.24,0,194023.24,Forbes Solicitors,Service Reform,Liability Insurance
Salford City Council,2020-03-18,1600643177,6660.00,1110.00,5550.00,General Utilities Northwest Ltd,Capital Expenditure,Miscellaneous Exes
Salford City Council,2020-03-18,1600644695,920.52,153.42,767.1,Wicksteed Leisure Ltd,Capital Expenditure,Miscellaneous Exes
Salford City Council,2020-03-18,601266415,780,130,650,Acs Ltd,Service Reform (Corp Bus & Transform),Other Prof Fees
Salford City Council,2020-03-18,1600644621,343412.26,57235.38,286176.88,Eurovia Infrastructure Ltd,Capital Expenditure,Other Works
Salford City Council,2020-03-18,1600641351,4205.82,700.97,3504.85,Ginger Lehmann Ltd,Capital Expenditure,Other Works
Salford City Council,2020-03-18,601268573,1587.60,0,1587.60,Redacted Data,People (Childrens) Service Group,Payt to care clients
Salford City Council,2020-03-18,1600644680,6643.20,1107.20,5536.00,Lk Consult Limited,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2020-03-18,1600644670,18651.40,0,18651.40,Kedleston (High Peak School) Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-03-18,601267520,45775.61,0,45775.61,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-03-18,601268604,8000.00,0,8000.00,Redacted Data,Place Directorate,Refunds
Salford City Council,2020-03-18,6003012230,1764.00,0,1764.00,Approved Property Management,People (Adults) - CHSC,Rents
Salford City Council,2020-03-18,6003012236,1764.00,0,1764.00,Approved Property Management,People (Adults) - CHSC,Rents
Salford City Council,2020-03-18,6003012220,2800.00,0,2800.00,Approved Property Management,Place Directorate,Rents
Salford City Council,2020-03-18,601268554,1186.12,0,1186.12,For Housing,Place Directorate,Rents
Salford City Council,2020-03-18,601267766,18300.00,3050.00,15250.00,Quorum Estates Pension Fund Ltd,People (Childrens) Service Group,Rents
Salford City Council,2020-03-18,6003012223,880,0,880,The Assheton Arms Hote,People (Adults) - CHSC,Staff Travel
Salford City Council,2020-03-18,6003004846,526.32,0,526.32,T/A Sage Care Ltd,People (Adults) - CHSC,Supported Tenancies
Salford City Council,2020-03-18,1600644683,4578.24,763.04,3815.20,Carlton Fuels,Place Directorate,Vehcle Ancillar Cost
Salford City Council,2020-03-18,1600644682,22817.50,3802.92,19014.58,Carlton Fuels,Place Directorate,Vehcle Ancillar Cost
Salford City Council,2020-03-18,1600643128,912,152,760,Scarab Sweepers Ltd,Place Directorate,Vehicle Maintenance
Salford City Council,2020-03-18,1600643130,955.5,159.25,796.25,Scarab Sweepers Ltd,Place Directorate,Vehicle Maintenance
Salford City Council,2020-03-19,601268645,721.5,120.25,601.25,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2020-03-19,601268647,1154.40,192.4,962,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2020-03-19,1600640474,11760.00,1960.00,9800.00,Carole Brooks Associates Ltd,People (Childrens) Service Group,Consultants
Salford City Council,2020-03-19,1600643764,800,0,800,Djg Consultancy And Training,Service Reform (Corp Bus & Transform),Consultants
Salford City Council,2020-03-19,1600644792,1329.17,221.53,1107.64,K J Lines Limited,Place Directorate,Contractors
Salford City Council,2020-03-19,6003012172,1014.93,0,1014.93,Amznmktplace,People (Childrens) Service Group,Equipment Purchase
Salford City Council,2020-03-19,1600642370,3600.00,600,3000.00,Identity Consult Ltd,Capital Expenditure,Ext Fees-Other
Salford City Council,2020-03-19,6003015115,540.65,0,540.65,Brake Bros Ltd,Place Directorate,Food and refreshment
Salford City Council,2020-03-19,6003015092,609.1,3.45,605.65,Brake Bros Ltd,Place Directorate,Food and refreshment
Salford City Council,2020-03-19,601268635,2135.03,0,2135.03,Cleggs Chilled Food Service,Place Directorate,Food and refreshment
Salford City Council,2020-03-19,601268637,3735.88,0,3735.88,Cleggs Chilled Food Service,Place Directorate,Food and refreshment
Salford City Council,2020-03-19,601267414,701.64,0,701.64,Country Food Services Ltd,Place Directorate,Food and refreshment
Salford City Council,2020-03-19,6003012348,1273.32,0,1273.32,Brighter Blinds Ltd,People (Childrens) Service Group,Furniture
Salford City Council,2020-03-19,601268611,791.72,131.95,659.77,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2020-03-19,601267401,2517.60,419.6,2098.00,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2020-03-19,6003012191,1634.35,0,1634.35,Www.Nisbets.Com,People (Childrens) Service Group,Marketing/Publicity
Salford City Council,2020-03-19,1600644783,1380.89,230.15,1150.74,Glasdon Uk Ltd,Place Directorate,Materials
