Strgrpcc(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq,Period,Supplier ID(T),Amount,Updated
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148017289,24,201507,CLICK TRAVEL LTD,37.37,2015-10-16
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148017289,29,201507,CLICK TRAVEL LTD,0.17,2015-10-16
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148017393,29,201507,CLICK TRAVEL LTD,278.76,2015-10-26
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148017393,53,201507,CLICK TRAVEL LTD,1.28,2015-10-26
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148017469,10,201507,CLICK TRAVEL LTD,373.71,2015-10-30
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148017469,11,201507,CLICK TRAVEL LTD,301.80,2015-10-30
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148017469,40,201507,CLICK TRAVEL LTD,3.13,2015-10-30
"Care, Wellbeing & Learning",Transport,Car Allowances,148017328,10,201507,COMMONWHEELS CARCLUB CIC,86.67,2015-10-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,43853081,0,201507,DELL COMPUTER CORPORATION LTD,359.28,2015-10-29
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,148017081,127,201507,O2 (UK) LTD,208.43,2015-10-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,148017463,133,201507,O2 (UK) LTD,230.58,2015-10-29
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41133808,1,201507,BARNARDOS,3179.20,2015-10-29
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41134179,1,201507,BARNARDOS,6358.40,2015-10-29
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,148017081,128,201507,O2 (UK) LTD,10.00,2015-10-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,148017463,134,201507,O2 (UK) LTD,10.81,2015-10-29
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148017188,3,201507,CLICK TRAVEL LTD,43.44,2015-10-13
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148017188,28,201507,CLICK TRAVEL LTD,0.44,2015-10-13
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,148017081,59,201507,O2 (UK) LTD,116.14,2015-10-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,148017463,61,201507,O2 (UK) LTD,136.91,2015-10-29
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,148017081,63,201507,O2 (UK) LTD,3.67,2015-10-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,148017463,65,201507,O2 (UK) LTD,5.40,2015-10-29
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,148017081,64,201507,O2 (UK) LTD,7.47,2015-10-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,148017463,66,201507,O2 (UK) LTD,10.00,2015-10-29
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,148017081,67,201507,O2 (UK) LTD,10.04,2015-10-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,148017463,69,201507,O2 (UK) LTD,12.50,2015-10-29
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,148017081,68,201507,O2 (UK) LTD,10.00,2015-10-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,148017463,70,201507,O2 (UK) LTD,10.00,2015-10-29
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,148017463,71,201507,O2 (UK) LTD,2.87,2015-10-29
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,148017081,69,201507,O2 (UK) LTD,14.50,2015-10-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,148017463,72,201507,O2 (UK) LTD,14.50,2015-10-29
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,148017081,60,201507,O2 (UK) LTD,5.71,2015-10-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,148017463,62,201507,O2 (UK) LTD,6.54,2015-10-29
"Care, Wellbeing & Learning",Employees,Agency Staff,60091137,38,201507,DE POEL MANAGED SERVICES LIMITED,592.74,2015-10-13
"Care, Wellbeing & Learning",Employees,Agency Staff,60091138,42,201507,DE POEL MANAGED SERVICES LIMITED,632.79,2015-10-20
"Care, Wellbeing & Learning",Employees,Agency Staff,60091139,25,201507,DE POEL MANAGED SERVICES LIMITED,592.74,2015-10-28
"Care, Wellbeing & Learning",Employees,Agency Staff,60091139,26,201507,DE POEL MANAGED SERVICES LIMITED,592.74,2015-10-28
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,148017081,107,201507,O2 (UK) LTD,45.98,2015-10-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,148017463,114,201507,O2 (UK) LTD,134.01,2015-10-29
"Care, Wellbeing & Learning",Transport,Car Allowances,148017328,9,201507,COMMONWHEELS CARCLUB CIC,2.85,2015-10-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,148017081,125,201507,O2 (UK) LTD,10.00,2015-10-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,148017463,131,201507,O2 (UK) LTD,10.00,2015-10-29
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",43873523,0,201507,ASSOCIATION OF INDEPENDENT LSCB CHAIRS,1500.00,2015-10-19
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,148017081,126,201507,O2 (UK) LTD,24.50,2015-10-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,148017463,132,201507,O2 (UK) LTD,24.50,2015-10-29
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,148017081,106,201507,O2 (UK) LTD,10.00,2015-10-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,148017463,113,201507,O2 (UK) LTD,10.00,2015-10-29
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41131406,1,201507,BARNARDO SERVICES LTD,20833.74,2015-10-07
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41132245,1,201507,CHILDREN NORTH EAST,24998.75,2015-10-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,148017081,91,201507,O2 (UK) LTD,20.00,2015-10-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,148017463,95,201507,O2 (UK) LTD,20.00,2015-10-29
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,41131030,1,201507,NEXUS,3353.14,2015-10-07
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,41132292,1,201507,NEXUS,459.47,2015-10-23
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,41132293,1,201507,GO GATESHEAD LTD,599.99,2015-10-23
"Care, Wellbeing & Learning",Transport,Contract Hire,148017118,1,201507,REDACTED - Personal Information,1320.00,2015-10-07
"Care, Wellbeing & Learning",Transport,Contract Hire,148017141,5,201507,RICHIE TAXIS,966.00,2015-10-08
"Care, Wellbeing & Learning",Transport,Contract Hire,148017200,32,201507,STREETCARS,1344.00,2015-10-13
"Care, Wellbeing & Learning",Transport,Contract Hire,148017200,44,201507,STREETCARS,1092.00,2015-10-13
"Care, Wellbeing & Learning",Transport,Contract Hire,148017200,45,201507,STREETCARS,1344.00,2015-10-13
"Care, Wellbeing & Learning",Transport,Contract Hire,148017200,46,201507,STREETCARS,1092.00,2015-10-13
"Care, Wellbeing & Learning",Transport,Contract Hire,148017200,50,201507,STREETCARS,1000.00,2015-10-13
"Care, Wellbeing & Learning",Transport,Contract Hire,148017226,2,201507,NORTH EAST ACCESSIBLE TRANSPORT,1377.18,2015-10-14
"Care, Wellbeing & Learning",Transport,Contract Hire,148017236,10,201507,DEAN TAXIS LTD,1134.00,2015-10-16
"Care, Wellbeing & Learning",Transport,Contract Hire,148017236,17,201507,DEAN TAXIS LTD,1258.00,2015-10-16
"Care, Wellbeing & Learning",Transport,Contract Hire,148017236,18,201507,DEAN TAXIS LTD,1386.00,2015-10-16
"Care, Wellbeing & Learning",Transport,Contract Hire,148017298,10,201507,SWALWELL CABS LTD,1638.00,2015-10-16
"Care, Wellbeing & Learning",Transport,Contract Hire,148017298,18,201507,SWALWELL CABS LTD,1606.00,2015-10-16
"Care, Wellbeing & Learning",Transport,Contract Hire,148017298,23,201507,SWALWELL CABS LTD,615.00,2015-10-16
"Care, Wellbeing & Learning",Transport,Contract Hire,148017373,3,201507,CENTRAL TAXIS GATESHEAD LIMITED,840.00,2015-10-23
"Care, Wellbeing & Learning",Transport,Contract Hire,148017373,4,201507,CENTRAL TAXIS GATESHEAD LIMITED,1344.00,2015-10-23
"Care, Wellbeing & Learning",Transport,Contract Hire,148017373,31,201507,CENTRAL TAXIS GATESHEAD LIMITED,1596.00,2015-10-23
"Care, Wellbeing & Learning",Transport,Contract Hire,43875092,0,201507,DURHAM COUNTY COUNCIL,4094.35,2015-10-29
"Care, Wellbeing & Learning",Transport,Contract Hire,148017128,1,201507,REDACTED - Personal Information,960.00,2015-10-08
"Care, Wellbeing & Learning",Transport,Contract Hire,148017137,1,201507,REDACTED - Personal Information,1044.00,2015-10-08
"Care, Wellbeing & Learning",Transport,Contract Hire,148017141,4,201507,RICHIE TAXIS,1320.00,2015-10-08
"Care, Wellbeing & Learning",Transport,Contract Hire,148017144,12,201507,REDACTED - Personal Information,1173.00,2015-10-12
"Care, Wellbeing & Learning",Transport,Contract Hire,148017144,13,201507,REDACTED - Personal Information,1230.00,2015-10-12
"Care, Wellbeing & Learning",Transport,Contract Hire,148017200,23,201507,STREETCARS,2110.00,2015-10-13
"Care, Wellbeing & Learning",Transport,Contract Hire,148017200,24,201507,STREETCARS,1066.00,2015-10-13
"Care, Wellbeing & Learning",Transport,Contract Hire,148017200,31,201507,STREETCARS,741.00,2015-10-13
"Care, Wellbeing & Learning",Transport,Contract Hire,148017200,39,201507,STREETCARS,960.00,2015-10-13
"Care, Wellbeing & Learning",Transport,Contract Hire,148017236,15,201507,DEAN TAXIS LTD,1236.00,2015-10-16
"Care, Wellbeing & Learning",Transport,Contract Hire,148017236,19,201507,DEAN TAXIS LTD,273.00,2015-10-16
"Care, Wellbeing & Learning",Transport,Contract Hire,148017236,20,201507,DEAN TAXIS LTD,1190.00,2015-10-16
"Care, Wellbeing & Learning",Transport,Contract Hire,148017236,21,201507,DEAN TAXIS LTD,297.50,2015-10-16
"Care, Wellbeing & Learning",Transport,Contract Hire,148017297,9,201507,DEAN TAXIS LTD,420.00,2015-10-16
"Care, Wellbeing & Learning",Transport,Contract Hire,148017298,24,201507,SWALWELL CABS LTD,407.00,2015-10-16
"Care, Wellbeing & Learning",Transport,Contract Hire,148017373,5,201507,CENTRAL TAXIS GATESHEAD LIMITED,400.00,2015-10-23
"Care, Wellbeing & Learning",Transport,Contract Hire,148017373,10,201507,CENTRAL TAXIS GATESHEAD LIMITED,907.20,2015-10-23
"Care, Wellbeing & Learning",Transport,Contract Hire,148017373,30,201507,CENTRAL TAXIS GATESHEAD LIMITED,420.00,2015-10-23
"Care, Wellbeing & Learning",Transport,Contract Hire,148017373,34,201507,CENTRAL TAXIS GATESHEAD LIMITED,600.00,2015-10-23
"Care, Wellbeing & Learning",Transport,Contract Hire,148017373,44,201507,CENTRAL TAXIS GATESHEAD LIMITED,1667.60,2015-10-23
"Care, Wellbeing & Learning",Transport,Contract Hire,148017373,47,201507,CENTRAL TAXIS GATESHEAD LIMITED,420.00,2015-10-23
"Care, Wellbeing & Learning",Transport,Contract Hire,148017373,48,201507,CENTRAL TAXIS GATESHEAD LIMITED,1037.00,2015-10-23
"Care, Wellbeing & Learning",Transport,Contract Hire,148017096,1,201507,WARDLEY COACHES,1320.00,2015-10-07
"Care, Wellbeing & Learning",Transport,Contract Hire,148017096,3,201507,WARDLEY COACHES,1444.80,2015-10-07
"Care, Wellbeing & Learning",Transport,Contract Hire,148017096,5,201507,WARDLEY COACHES,1417.50,2015-10-07
"Care, Wellbeing & Learning",Transport,Contract Hire,148017096,8,201507,WARDLEY COACHES,1640.00,2015-10-07
"Care, Wellbeing & Learning",Transport,Contract Hire,148017097,2,201507,REDACTED - Personal Information,720.00,2015-10-07
"Care, Wellbeing & Learning",Transport,Contract Hire,148017119,2,201507,REDACTED - Personal Information,1386.00,2015-10-07
"Care, Wellbeing & Learning",Transport,Contract Hire,148017120,1,201507,REDACTED - Personal Information,680.00,2015-10-07
"Care, Wellbeing & Learning",Transport,Contract Hire,148017120,2,201507,REDACTED - Personal Information,1050.00,2015-10-07
"Care, Wellbeing & Learning",Transport,Contract Hire,148017120,3,201507,REDACTED - Personal Information,1260.00,2015-10-07
"Care, Wellbeing & Learning",Transport,Contract Hire,148017128,2,201507,REDACTED - Personal Information,1120.00,2015-10-08
"Care, Wellbeing & Learning",Transport,Contract Hire,148017138,1,201507,WHEELS ON WHEELS TRANSPORT SERVS,1799.20,2015-10-08
"Care, Wellbeing & Learning",Transport,Contract Hire,148017139,1,201507,REDACTED - Personal Information,1440.00,2015-10-08
"Care, Wellbeing & Learning",Transport,Contract Hire,148017140,1,201507,SCHOOL CONTRACTS AGENCY,1032.00,2015-10-08
"Care, Wellbeing & Learning",Transport,Contract Hire,148017140,5,201507,SCHOOL CONTRACTS AGENCY,1652.00,2015-10-08
"Care, Wellbeing & Learning",Transport,Contract Hire,148017140,6,201507,SCHOOL CONTRACTS AGENCY,1120.00,2015-10-08
"Care, Wellbeing & Learning",Transport,Contract Hire,148017141,1,201507,RICHIE TAXIS,350.00,2015-10-08
"Care, Wellbeing & Learning",Transport,Contract Hire,148017141,3,201507,RICHIE TAXIS,1365.00,2015-10-08
"Care, Wellbeing & Learning",Transport,Contract Hire,148017141,6,201507,RICHIE TAXIS,1092.00,2015-10-08
"Care, Wellbeing & Learning",Transport,Contract Hire,148017142,1,201507,DAVE'S MINIBUSES,1827.00,2015-10-08
"Care, Wellbeing & Learning",Transport,Contract Hire,148017143,1,201507,MS TRAVEL,1470.00,2015-10-08
"Care, Wellbeing & Learning",Transport,Contract Hire,148017144,1,201507,REDACTED - Personal Information,816.00,2015-10-12
"Care, Wellbeing & Learning",Transport,Contract Hire,148017144,2,201507,REDACTED - Personal Information,1340.00,2015-10-12
"Care, Wellbeing & Learning",Transport,Contract Hire,148017144,3,201507,REDACTED - Personal Information,897.00,2015-10-12
"Care, Wellbeing & Learning",Transport,Contract Hire,148017144,5,201507,REDACTED - Personal Information,1522.50,2015-10-12
"Care, Wellbeing & Learning",Transport,Contract Hire,148017144,8,201507,REDACTED - Personal Information,1291.50,2015-10-12
"Care, Wellbeing & Learning",Transport,Contract Hire,148017144,9,201507,REDACTED - Personal Information,966.00,2015-10-12
"Care, Wellbeing & Learning",Transport,Contract Hire,148017144,15,201507,REDACTED - Personal Information,1562.40,2015-10-12
"Care, Wellbeing & Learning",Transport,Contract Hire,148017155,1,201507,REDACTED - Personal Information,1722.00,2015-10-09
"Care, Wellbeing & Learning",Transport,Contract Hire,148017155,2,201507,REDACTED - Personal Information,973.75,2015-10-09
"Care, Wellbeing & Learning",Transport,Contract Hire,148017155,4,201507,REDACTED - Personal Information,1176.00,2015-10-09
"Care, Wellbeing & Learning",Transport,Contract Hire,148017155,5,201507,REDACTED - Personal Information,1008.00,2015-10-09
"Care, Wellbeing & Learning",Transport,Contract Hire,148017155,7,201507,REDACTED - Personal Information,1176.00,2015-10-09
"Care, Wellbeing & Learning",Transport,Contract Hire,148017155,8,201507,REDACTED - Personal Information,960.00,2015-10-09
"Care, Wellbeing & Learning",Transport,Contract Hire,148017155,11,201507,REDACTED - Personal Information,728.00,2015-10-09
"Care, Wellbeing & Learning",Transport,Contract Hire,148017155,13,201507,REDACTED - Personal Information,1050.00,2015-10-09
"Care, Wellbeing & Learning",Transport,Contract Hire,148017173,1,201507,BEELINE MINIBUSES,1537.20,2015-10-12
"Care, Wellbeing & Learning",Transport,Contract Hire,148017179,1,201507,CRAIGS OF WHICKHAM,1392.56,2015-10-12
"Care, Wellbeing & Learning",Transport,Contract Hire,148017196,5,201507,BURNOPFIELD TAXIS,1669.50,2015-10-13
"Care, Wellbeing & Learning",Transport,Contract Hire,148017196,7,201507,BURNOPFIELD TAXIS,1200.00,2015-10-13
"Care, Wellbeing & Learning",Transport,Contract Hire,148017196,8,201507,BURNOPFIELD TAXIS,700.00,2015-10-13
"Care, Wellbeing & Learning",Transport,Contract Hire,148017196,11,201507,BURNOPFIELD TAXIS,455.00,2015-10-13
"Care, Wellbeing & Learning",Transport,Contract Hire,148017196,12,201507,BURNOPFIELD TAXIS,1440.00,2015-10-13
"Care, Wellbeing & Learning",Transport,Contract Hire,148017200,22,201507,STREETCARS,1341.00,2015-10-13
"Care, Wellbeing & Learning",Transport,Contract Hire,148017200,25,201507,STREETCARS,1209.00,2015-10-13
"Care, Wellbeing & Learning",Transport,Contract Hire,148017200,26,201507,STREETCARS,1280.00,2015-10-13
"Care, Wellbeing & Learning",Transport,Contract Hire,148017200,27,201507,STREETCARS,1400.00,2015-10-13
"Care, Wellbeing & Learning",Transport,Contract Hire,148017200,28,201507,STREETCARS,864.00,2015-10-13
"Care, Wellbeing & Learning",Transport,Contract Hire,148017200,29,201507,STREETCARS,1238.50,2015-10-13
"Care, Wellbeing & Learning",Transport,Contract Hire,148017200,30,201507,STREETCARS,1280.00,2015-10-13
"Care, Wellbeing & Learning",Transport,Contract Hire,148017200,34,201507,STREETCARS,1440.00,2015-10-13
"Care, Wellbeing & Learning",Transport,Contract Hire,148017200,37,201507,STREETCARS,1088.00,2015-10-13
"Care, Wellbeing & Learning",Transport,Contract Hire,148017200,40,201507,STREETCARS,1508.00,2015-10-13
"Care, Wellbeing & Learning",Transport,Contract Hire,148017200,41,201507,STREETCARS,1040.00,2015-10-13
"Care, Wellbeing & Learning",Transport,Contract Hire,148017200,42,201507,STREETCARS,1634.00,2015-10-13
"Care, Wellbeing & Learning",Transport,Contract Hire,148017200,47,201507,STREETCARS,630.00,2015-10-13
"Care, Wellbeing & Learning",Transport,Contract Hire,148017200,49,201507,STREETCARS,1092.00,2015-10-13
"Care, Wellbeing & Learning",Transport,Contract Hire,148017236,4,201507,DEAN TAXIS LTD,1302.00,2015-10-16
"Care, Wellbeing & Learning",Transport,Contract Hire,148017236,5,201507,DEAN TAXIS LTD,1280.00,2015-10-16
"Care, Wellbeing & Learning",Transport,Contract Hire,148017236,6,201507,DEAN TAXIS LTD,1240.00,2015-10-16
"Care, Wellbeing & Learning",Transport,Contract Hire,148017236,7,201507,DEAN TAXIS LTD,543.20,2015-10-16
"Care, Wellbeing & Learning",Transport,Contract Hire,148017236,8,201507,DEAN TAXIS LTD,1280.00,2015-10-16
"Care, Wellbeing & Learning",Transport,Contract Hire,148017236,9,201507,DEAN TAXIS LTD,1240.00,2015-10-16
"Care, Wellbeing & Learning",Transport,Contract Hire,148017236,11,201507,DEAN TAXIS LTD,730.80,2015-10-16
"Care, Wellbeing & Learning",Transport,Contract Hire,148017236,13,201507,DEAN TAXIS LTD,1077.30,2015-10-16
"Care, Wellbeing & Learning",Transport,Contract Hire,148017236,14,201507,DEAN TAXIS LTD,1260.00,2015-10-16
"Care, Wellbeing & Learning",Transport,Contract Hire,148017236,16,201507,DEAN TAXIS LTD,1119.30,2015-10-16
"Care, Wellbeing & Learning",Transport,Contract Hire,148017297,13,201507,DEAN TAXIS LTD,168.00,2015-10-16
"Care, Wellbeing & Learning",Transport,Contract Hire,148017298,11,201507,SWALWELL CABS LTD,75.00,2015-10-16
"Care, Wellbeing & Learning",Transport,Contract Hire,148017298,12,201507,SWALWELL CABS LTD,945.00,2015-10-16
"Care, Wellbeing & Learning",Transport,Contract Hire,148017298,15,201507,SWALWELL CABS LTD,960.00,2015-10-16
"Care, Wellbeing & Learning",Transport,Contract Hire,148017298,16,201507,SWALWELL CABS LTD,80.00,2015-10-16
"Care, Wellbeing & Learning",Transport,Contract Hire,148017298,17,201507,SWALWELL CABS LTD,160.00,2015-10-16
"Care, Wellbeing & Learning",Transport,Contract Hire,148017298,19,201507,SWALWELL CABS LTD,952.00,2015-10-16
"Care, Wellbeing & Learning",Transport,Contract Hire,148017298,22,201507,SWALWELL CABS LTD,1216.80,2015-10-16
"Care, Wellbeing & Learning",Transport,Contract Hire,148017373,7,201507,CENTRAL TAXIS GATESHEAD LIMITED,1224.00,2015-10-23
"Care, Wellbeing & Learning",Transport,Contract Hire,148017373,9,201507,CENTRAL TAXIS GATESHEAD LIMITED,1418.67,2015-10-23
"Care, Wellbeing & Learning",Transport,Contract Hire,148017373,13,201507,CENTRAL TAXIS GATESHEAD LIMITED,1075.20,2015-10-23
"Care, Wellbeing & Learning",Transport,Contract Hire,148017373,15,201507,CENTRAL TAXIS GATESHEAD LIMITED,879.90,2015-10-23
"Care, Wellbeing & Learning",Transport,Contract Hire,148017373,17,201507,CENTRAL TAXIS GATESHEAD LIMITED,1600.00,2015-10-23
"Care, Wellbeing & Learning",Transport,Contract Hire,148017373,18,201507,CENTRAL TAXIS GATESHEAD LIMITED,1200.00,2015-10-23
"Care, Wellbeing & Learning",Transport,Contract Hire,148017373,19,201507,CENTRAL TAXIS GATESHEAD LIMITED,1400.00,2015-10-23
"Care, Wellbeing & Learning",Transport,Contract Hire,148017373,20,201507,CENTRAL TAXIS GATESHEAD LIMITED,1080.00,2015-10-23
"Care, Wellbeing & Learning",Transport,Contract Hire,148017373,21,201507,CENTRAL TAXIS GATESHEAD LIMITED,1520.00,2015-10-23
"Care, Wellbeing & Learning",Transport,Contract Hire,148017373,23,201507,CENTRAL TAXIS GATESHEAD LIMITED,96.00,2015-10-23
"Care, Wellbeing & Learning",Transport,Contract Hire,148017373,26,201507,CENTRAL TAXIS GATESHEAD LIMITED,1552.00,2015-10-23
"Care, Wellbeing & Learning",Transport,Contract Hire,148017373,27,201507,CENTRAL TAXIS GATESHEAD LIMITED,2320.00,2015-10-23
"Care, Wellbeing & Learning",Transport,Contract Hire,148017373,28,201507,CENTRAL TAXIS GATESHEAD LIMITED,1672.00,2015-10-23
"Care, Wellbeing & Learning",Transport,Contract Hire,148017373,29,201507,CENTRAL TAXIS GATESHEAD LIMITED,1472.00,2015-10-23
"Care, Wellbeing & Learning",Transport,Contract Hire,148017373,32,201507,CENTRAL TAXIS GATESHEAD LIMITED,1335.60,2015-10-23
"Care, Wellbeing & Learning",Transport,Contract Hire,148017373,33,201507,CENTRAL TAXIS GATESHEAD LIMITED,1344.00,2015-10-23
"Care, Wellbeing & Learning",Transport,Contract Hire,148017373,35,201507,CENTRAL TAXIS GATESHEAD LIMITED,1335.60,2015-10-23
"Care, Wellbeing & Learning",Transport,Contract Hire,148017373,36,201507,CENTRAL TAXIS GATESHEAD LIMITED,1680.00,2015-10-23
"Care, Wellbeing & Learning",Transport,Contract Hire,148017373,37,201507,CENTRAL TAXIS GATESHEAD LIMITED,2793.00,2015-10-23
"Care, Wellbeing & Learning",Transport,Contract Hire,148017373,38,201507,CENTRAL TAXIS GATESHEAD LIMITED,2940.00,2015-10-23
"Care, Wellbeing & Learning",Transport,Contract Hire,148017373,40,201507,CENTRAL TAXIS GATESHEAD LIMITED,2436.00,2015-10-23
"Care, Wellbeing & Learning",Transport,Contract Hire,148017373,41,201507,CENTRAL TAXIS GATESHEAD LIMITED,835.80,2015-10-23
"Care, Wellbeing & Learning",Transport,Contract Hire,148017373,43,201507,CENTRAL TAXIS GATESHEAD LIMITED,1596.00,2015-10-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,148017081,56,201507,O2 (UK) LTD,49.00,2015-10-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,148017463,57,201507,O2 (UK) LTD,38.20,2015-10-29
"Care, Wellbeing & Learning",Employees,Indirect Employee Expenses,43873932,0,201507,UNIVERSITY OF BIRMINGHAM,2142.00,2015-10-21
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148017393,32,201507,CLICK TRAVEL LTD,186.84,2015-10-26
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148017393,44,201507,CLICK TRAVEL LTD,1.03,2015-10-26
"Care, Wellbeing & Learning",Supplies and Services,"Furn, Equip & Mats",43871544,0,201507,PEARSON EDUCATION,864.25,2015-10-06
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,148017081,57,201507,O2 (UK) LTD,188.70,2015-10-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,148017463,58,201507,O2 (UK) LTD,187.06,2015-10-29
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148017393,2,201507,CLICK TRAVEL LTD,43.54,2015-10-26
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148017393,45,201507,CLICK TRAVEL LTD,0.20,2015-10-26
"Care, Wellbeing & Learning",Supplies and Services,"Furn, Equip & Mats",41131015,1,201507,TECHNOLOGY TEACHING SYSTEMS LTD,929.23,2015-10-01
"Care, Wellbeing & Learning",Supplies and Services,"Furn, Equip & Mats",43874689,0,201507,BT OFFICE FURNITURE GROUP,479.00,2015-10-28
"Care, Wellbeing & Learning",Supplies and Services,"Furn, Equip & Mats",41130737,1,201507,PHONAK UK LTD,736.00,2015-10-01
"Care, Wellbeing & Learning",Supplies and Services,"Furn, Equip & Mats",43871561,0,201507,VISIONAID TECHNOLOGIES LTD,2945.00,2015-10-06
"Care, Wellbeing & Learning",Supplies and Services,"Furn, Equip & Mats",43871939,0,201507,PHONAK UK LTD,5154.00,2015-10-09
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,148017081,58,201507,O2 (UK) LTD,133.92,2015-10-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,148017463,59,201507,O2 (UK) LTD,108.04,2015-10-29
"Care, Wellbeing & Learning",Supplies and Services,Internal Recharges,41131179,1,201507,EMMANUEL COLLEGE,2192.59,2015-10-02
"Care, Wellbeing & Learning",Supplies and Services,Internal Recharges,41131181,1,201507,CARDINAL HUME CATHOLIC SCHOOL,9515.03,2015-10-02
"Care, Wellbeing & Learning",Supplies and Services,Internal Recharges,41131182,1,201507,DISCOVERY SCHOOL,2014.81,2015-10-02
"Care, Wellbeing & Learning",Supplies and Services,Internal Recharges,41131183,1,201507,JOSEPH SWAN SCHOOL,4385.19,2015-10-02
"Care, Wellbeing & Learning",Supplies and Services,Internal Recharges,41131184,1,201507,LORD LAWSON OF BEAMISH ACADEMY,6888.89,2015-10-02
"Care, Wellbeing & Learning",Supplies and Services,Internal Recharges,41131185,1,201507,DUNSTON RIVERSIDE ACADEMY,6376.03,2015-10-02
"Care, Wellbeing & Learning",Supplies and Services,Internal Recharges,41131188,1,201507,NORTHERN EDUCATION TRUST – THOMAS HEPBURN COMMUNITY ACADEMY,7970.37,2015-10-02
"Care, Wellbeing & Learning",Supplies and Services,Internal Recharges,41131190,1,201507,THORP ACADEMY,2020.22,2015-10-02
"Care, Wellbeing & Learning",Supplies and Services,Internal Recharges,41131191,1,201507,WHICKHAM ACADEMY,20067.09,2015-10-02
"Care, Wellbeing & Learning",Supplies and Services,Internal Recharges,41131192,1,201507,WHICKHAM COTTAGE NURSERY,3511.28,2015-10-02
"Care, Wellbeing & Learning",Supplies and Services,Internal Recharges,41131193,1,201507,THE CEDARS ACADEMY TRUST,66287.31,2015-10-02
"Care, Wellbeing & Learning",Supplies and Services,Internal Recharges,147021894,1,201507,ST THOMAS MORE SCHOOL,33049.63,2015-10-12
"Care, Wellbeing & Learning",Supplies and Services,"Grants, Contribs & Subs",43870771,0,201507,GATESHEAD JEWISH PRIMARY SCHOOL,1805.00,2015-10-01
