Strgrpcc(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq no,Period,Supplier ID(T),Amount,Updated,
Corporate Resources,Supplies and Services,Catering & Provisions,41228623,1,201804,ADELIE FOODS LIMITED,524.15,2018-07-10,
Corporate Resources,Supplies and Services,Catering & Provisions,41228752,1,201804,LICENCED WHOLESALE COMPANY,671.1,2018-07-10,
Corporate Resources,Supplies and Services,Catering & Provisions,41228777,1,201804,ADELIE FOODS LIMITED,672.9,2018-07-10,
Corporate Resources,Supplies and Services,Catering & Provisions,41229596,1,201804,ADELIE FOODS LIMITED,502.88,2018-07-18,
Corporate Resources,Supplies and Services,Catering & Provisions,41229707,1,201804,MOLSON COORS BREWING COMPANY,1077.43,2018-07-18,
Corporate Resources,Supplies and Services,Catering & Provisions,41229744,1,201804,BUNZL CATERING SUPPLIES,723.16,2018-07-18,
Corporate Resources,Supplies and Services,Catering & Provisions,60167205,0,201804,HOPWELLS LTD,128.23,2018-07-03,
Corporate Resources,Supplies and Services,Catering & Provisions,60167205,1,201804,HOPWELLS LTD,193.27,2018-07-03,
Corporate Resources,Supplies and Services,Catering & Provisions,60167205,2,201804,HOPWELLS LTD,290.35,2018-07-03,
Corporate Resources,Supplies and Services,Catering & Provisions,60167213,0,201804,HOPWELLS LTD,293.24,2018-07-03,
Corporate Resources,Supplies and Services,Catering & Provisions,60167213,3,201804,HOPWELLS LTD,258.76,2018-07-03,
Corporate Resources,Supplies and Services,Catering & Provisions,60167213,4,201804,HOPWELLS LTD,236.37,2018-07-03,
Corporate Resources,Supplies and Services,Catering & Provisions,60167218,0,201804,BATLEYS LTD,509.21,2018-07-03,
Corporate Resources,Supplies and Services,Catering & Provisions,60167218,1,201804,BATLEYS LTD,482.13,2018-07-03,
Corporate Resources,Supplies and Services,Catering & Provisions,60167219,1,201804,BATLEYS LTD,375.43,2018-07-03,
Corporate Resources,Supplies and Services,Catering & Provisions,60167219,2,201804,BATLEYS LTD,143.87,2018-07-03,
Corporate Resources,Supplies and Services,Catering & Provisions,60167892,0,201804,BATLEYS LTD,678.99,2018-07-09,
Corporate Resources,Supplies and Services,Catering & Provisions,60167892,1,201804,BATLEYS LTD,876.86,2018-07-09,
Corporate Resources,Supplies and Services,Catering & Provisions,60167894,0,201804,BATLEYS LTD,189.7,2018-07-09,
Corporate Resources,Supplies and Services,Catering & Provisions,60167894,1,201804,BATLEYS LTD,1090.92,2018-07-09,
Corporate Resources,Supplies and Services,Catering & Provisions,60167901,0,201804,HOPWELLS LTD,461.07,2018-07-09,
Corporate Resources,Supplies and Services,Catering & Provisions,60167901,1,201804,HOPWELLS LTD,512.31,2018-07-09,
Corporate Resources,Supplies and Services,Catering & Provisions,60167901,3,201804,HOPWELLS LTD,574.23,2018-07-09,
Corporate Resources,Supplies and Services,Catering & Provisions,60168762,0,201804,BATLEYS LTD,380.92,2018-07-25,
Corporate Resources,Supplies and Services,Catering & Provisions,60168762,1,201804,BATLEYS LTD,106.31,2018-07-25,
Corporate Resources,Supplies and Services,Catering & Provisions,60168767,1,201804,BATLEYS LTD,663.26,2018-07-25,
Corporate Resources,Supplies and Services,Catering & Provisions,60168767,2,201804,BATLEYS LTD,186.64,2018-07-25,
Corporate Resources,Supplies and Services,Catering & Provisions,60168768,0,201804,BATLEYS LTD,139.72,2018-07-25,
Corporate Resources,Supplies and Services,Catering & Provisions,60168768,1,201804,BATLEYS LTD,376.66,2018-07-25,
Corporate Resources,Supplies and Services,Catering & Provisions,60168808,0,201804,HOPWELLS LTD,128.87,2018-07-26,
Corporate Resources,Supplies and Services,Catering & Provisions,60168808,3,201804,HOPWELLS LTD,68.03,2018-07-26,
Corporate Resources,Supplies and Services,Catering & Provisions,60168808,4,201804,HOPWELLS LTD,527.32,2018-07-26,
Corporate Resources,Supplies and Services,Catering & Provisions,60168925,0,201804,BATLEYS LTD,654.33,2018-07-26,
Corporate Resources,Supplies and Services,Catering & Provisions,60168925,1,201804,BATLEYS LTD,469.9,2018-07-26,
Corporate Resources,Supplies and Services,Catering & Provisions,60168932,0,201804,HOPWELLS LTD,433.85,2018-07-26,
Corporate Resources,Supplies and Services,Catering & Provisions,60168932,2,201804,HOPWELLS LTD,79.08,2018-07-26,
Corporate Resources,Supplies and Services,Catering & Provisions,60168938,0,201804,BATLEYS LTD,572.79,2018-07-31,
Corporate Resources,Supplies and Services,Catering & Provisions,60168938,1,201804,BATLEYS LTD,169.41,2018-07-31,
Corporate Resources,Supplies and Services,Catering & Provisions,60168940,0,201804,BATLEYS LTD,533.91,2018-07-31,
Corporate Resources,Supplies and Services,Catering & Provisions,60168940,1,201804,BATLEYS LTD,317.25,2018-07-31,
Corporate Resources,Supplies and Services,Catering & Provisions,60168941,1,201804,BATLEYS LTD,158.74,2018-07-31,
Corporate Resources,Supplies and Services,Catering & Provisions,60168941,2,201804,BATLEYS LTD,704.41,2018-07-31,
Corporate Resources,Supplies and Services,Catering & Provisions,60168983,0,201804,HOPWELLS LTD,645.69,2018-07-31,
Corporate Resources,Supplies and Services,Catering & Provisions,60168983,2,201804,HOPWELLS LTD,361.73,2018-07-31,
Corporate Resources,Supplies and Services,Catering & Provisions,60168983,3,201804,HOPWELLS LTD,453.63,2018-07-31,
Corporate Resources,Supplies and Services,Other Running Costs,41229664,1,201804,ENTERTAIN-IN,684.88,2018-07-18,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41230313,1,201804,CONCERTO SUPPORT SERVICES LTD,1500,2018-07-25,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",44002756,0,201804,BUNZL CLEANING & HYGIENE SUPPLIES,3284.9,2018-07-24,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",44003183,0,201804,BUNZL CLEANING & HYGIENE SUPPLIES,543.48,2018-07-17,
Corporate Resources,Premises,Rep & Maint,41227356,1,201804,ADT FIRE & SECURITY PLC,984.65,2018-07-13,
Corporate Resources,Premises,Rep & Maint,41227596,1,201804,ADT FIRE & SECURITY PLC,8267.79,2018-07-02,
Corporate Resources,Premises,Rep & Maint,41230490,1,201804,ADT FIRE & SECURITY PLC,956,2018-07-27,
Corporate Resources,Premises,Energy,41227895,1,201804,GATESHEAD ENERGY COMPANY LTD,49440.02,2018-07-02,
Corporate Resources,Premises,Energy,41227900,1,201804,GATESHEAD ENERGY COMPANY LTD,9391.44,2018-07-02,
Corporate Resources,Premises,Energy,41229686,1,201804,GATESHEAD ENERGY COMPANY LTD,6132.11,2018-07-19,
Corporate Resources,Premises,Energy,41229693,1,201804,GATESHEAD ENERGY COMPANY LTD,31519.41,2018-07-19,
Corporate Resources,Premises,Energy,41226698,1,201804,GATESHEAD ENERGY COMPANY LTD,4995.21,2018-07-02,
Corporate Resources,Premises,Energy,41228321,1,201804,GATESHEAD ENERGY COMPANY LTD,4165.05,2018-07-02,
Corporate Resources,Premises,Energy,41228322,1,201804,GATESHEAD ENERGY COMPANY LTD,2715.12,2018-07-02,
Corporate Resources,Premises,Energy,41229980,1,201804,GATESHEAD ENERGY COMPANY LTD,2304.35,2018-07-19,
Corporate Resources,Premises,Water,41227668,1,201804,NWG BUSINESS T/A WAVE,566.49,2018-07-06,
Corporate Resources,Premises,Cleaning,41224993,1,201804,MAXIM FACILITIES MANAGEMENT LTD,588.7,2018-07-23,
Corporate Resources,Premises,Cleaning,41227523,1,201804,INITIAL WASHROOM SOLUTIONS,436.32,2018-07-02,
Corporate Resources,Premises,Cleaning,41227936,1,201804,INITIAL WASHROOM SOLUTIONS,2199.75,2018-07-02,
Corporate Resources,Transport,Public Transport and Taxi Fares,41228241,1,201804,MSSL (GB) LTD,837.5,2018-07-27,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41226515,2,201804,NISBETS,125.94,2018-07-03,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41230315,1,201804,ADT FIRE & SECURITY PLC,555.88,2018-07-27,
Corporate Resources,Supplies and Services,Catering & Provisions,41228701,1,201804,JASPERS CORPORATE CATERING SERVICES LTD,826.45,2018-07-10,
Corporate Resources,Supplies and Services,Catering & Provisions,41228723,1,201804,SELECTA UK LTD,739.93,2018-07-10,
Corporate Resources,Supplies and Services,Catering & Provisions,41230650,1,201804,JASPERS CORPORATE CATERING SERVICES LTD,476.75,2018-07-31,
Corporate Resources,Supplies and Services,Catering & Provisions,60167205,3,201804,HOPWELLS LTD,18.62,2018-07-03,
Corporate Resources,Supplies and Services,Catering & Provisions,60167213,1,201804,HOPWELLS LTD,47.2,2018-07-03,
Corporate Resources,Supplies and Services,Comms & Computing,41224492,1,201804,VIRGIN MEDIA BUSINESS,572.73,2018-07-03,
Corporate Resources,Supplies and Services,Comms & Computing,41226694,1,201804,VIRGIN MEDIA BUSINESS,566.13,2018-07-02,
Corporate Resources,Supplies and Services,Comms & Computing,41228876,1,201804,VIRGIN MEDIA BUSINESS,581.4,2018-07-06,
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",148028071,2,201804,TV LICENSING,150.5,2018-07-17,
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",41227572,1,201804,CLASSIC MASONRY LTD,550,2018-07-03,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",43997657,0,201804,SIGNS EXPRESS LTD,675,2018-07-10,
Corporate Resources,Third Party Payments,Third Party Payments,43997698,0,201804,REAY SECURITY LTD,1254.96,2018-07-11,
Corporate Resources,Third Party Payments,Third Party Payments,44002345,0,201804,REAY SECURITY LTD,587.6,2018-07-17,
Corporate Resources,Third Party Payments,Third Party Payments,44002347,0,201804,REAY SECURITY LTD,1401.2,2018-07-17,
Corporate Resources,Third Party Payments,Third Party Payments,44002348,0,201804,REAY SECURITY LTD,1367.3,2018-07-17,
Corporate Resources,Third Party Payments,Third Party Payments,44002351,0,201804,REAY SECURITY LTD,1254.96,2018-07-17,
Corporate Resources,Third Party Payments,Third Party Payments,44002356,0,201804,REAY SECURITY LTD,1864.5,2018-07-17,
Corporate Resources,Third Party Payments,Third Party Payments,44002360,0,201804,REAY SECURITY LTD,1367.3,2018-07-17,
Corporate Resources,Third Party Payments,Third Party Payments,44002361,0,201804,REAY SECURITY LTD,1401.2,2018-07-17,
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",44000913,0,201804,UNIPART RAIL LTD - DORMAN VARITEXT,595,2018-07-09,
Communities & Environment,Premises,Energy,41230210,1,201804,NORTHERN POWERGRID(NORTH-EAST)LTD,513.38,2018-07-23,
Communities & Environment,Premises,Energy,41229904,1,201804,NPOWER,94610.61,2018-07-23,
Communities & Environment,Premises,Energy,41230123,1,201804,NPOWER,110147.4,2018-07-23,
Communities & Environment,Premises,Energy,41230124,1,201804,NPOWER,91396.35,2018-07-23,
Communities & Environment,Premises,Energy,41230130,1,201804,NPOWER,9284.46,2018-07-23,
Communities & Environment,Premises,Energy,41230131,1,201804,NPOWER,9133.12,2018-07-23,
Corporate Resources,Supplies and Services,Other Running Costs,41229634,1,201804,CHUBB FIRE & SECURITY LIMITED,427.55,2018-07-20,
Corporate Resources,Supplies and Services,Other Running Costs,41230499,1,201804,COOL BREEZE LTD,1030,2018-07-26,
Communities & Environment,Premises,Energy,41229689,1,201804,GATESHEAD ENERGY COMPANY LTD,3918.13,2018-07-16,
Communities & Environment,Supplies and Services,Comms & Computing,41228786,1,201804,VIRGIN MEDIA BUSINESS,422.47,2018-07-03,
Communities & Environment,Supplies and Services,"Licenses, Housing, Fees",41228786,2,201804,VIRGIN MEDIA BUSINESS,40,2018-07-03,
Communities & Environment,Supplies and Services,"Grants, Contribs & Subs",41228118,1,201804,ROD BENNETT COMMERCIAL PROPERTY CONSULTANTS,9250,2018-07-02,
Communities & Environment,Employees,Indirect Employee Expenses,44001838,1,201804,TYNE & WEAR LGV,850,2018-07-02,
Communities & Environment,Employees,Indirect Employee Expenses,44001838,2,201804,TYNE & WEAR LGV,115,2018-07-02,
Communities & Environment,Supplies and Services,"Licenses, Housing, Fees",44002760,0,201804,REDACTED - Personal Information,2615.6,2018-07-09,
Communities & Environment,Supplies and Services,Miscellaneous Supplies,44001744,0,201804,AUTOMATIC FLARE SYSTEMS LTD,820,2018-07-02,
Communities & Environment,Supplies and Services,Miscellaneous Supplies,44003396,0,201804,SUEZ RECYCLING AND RECOVERY UK LTD,2002.65,2018-07-12,
Communities & Environment,Third Party Payments,Third Party Payments,44002246,0,201804,GREENTECH RECYCLING,37136.83,2018-07-05,
Communities & Environment,Third Party Payments,Third Party Payments,44003820,0,201804,GREENTECH RECYCLING,32715.05,2018-07-16,
Communities & Environment,Premises,Rep & Maint,44002873,0,201804,STATUS SECURITY SYSTEMS LTD,443.23,2018-07-09,
Communities & Environment,Premises,Rent,148028160,1,201804,SUNDERLAND CITY COUNCIL,21894,2018-07-24,
Communities & Environment,Third Party Payments,Third Party Payments,44003462,0,201804,SUEZ RECYCLING AND RECOVERY UK LTD,3397.42,2018-07-12,
Communities & Environment,Third Party Payments,Third Party Payments,44003463,0,201804,SUEZ RECYCLING AND RECOVERY UK LTD,3576.72,2018-07-12,
Communities & Environment,Third Party Payments,Third Party Payments,44003461,0,201804,SUEZ RECYCLING AND RECOVERY UK LTD,26096.7,2018-07-12,
Communities & Environment,Third Party Payments,Third Party Payments,44003479,0,201804,SUEZ RECYCLING AND RECOVERY UK LTD,1000,2018-07-12,
Communities & Environment,Third Party Payments,Third Party Payments,44003460,0,201804,SUEZ RECYCLING AND RECOVERY UK LTD,28510.4,2018-07-12,
Communities & Environment,Premises,Water,41229428,1,201804,NWG BUSINESS T/A WAVE,4217.15,2018-07-11,
Communities & Environment,Third Party Payments,Third Party Payments,44004145,0,201804,RIDING FARM COTTAGES,1225,2018-07-20,
Communities & Environment,Premises,Ground Maint,44002946,0,201804,WOOD GROUP INDUSTRIAL SERVICES LTD,960,2018-07-09,
Communities & Environment,Transport,Vehicles and Plant,44003050,0,201804,OIL NRG LIMITED,766.81,2018-07-25,
Communities & Environment,Transport,Vehicles and Plant,44003384,0,201804,OIL NRG LIMITED,589.4,2018-07-12,
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41228814,1,201804,DAWSON RENTALS SWEEPERS,2042.27,2018-07-04,
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41228815,1,201804,DAWSON RENTALS SWEEPERS,2042.27,2018-07-04,
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41228817,1,201804,DAWSON RENTALS SWEEPERS,2042.27,2018-07-04,
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41228818,1,201804,DAWSON RENTALS SWEEPERS,1716.37,2018-07-04,
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41228819,1,201804,DAWSON RENTALS SWEEPERS,2585.42,2018-07-04,
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41228821,1,201804,DAWSON RENTALS SWEEPERS,2042.27,2018-07-04,
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",44001686,1,201804,BRUSH TECHNOLOGY LTD,1692.9,2018-07-12,
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",44004853,0,201804,BRUSH TECHNOLOGY LTD,1456.18,2018-07-23,
Communities & Environment,Premises,Rep & Maint,44001964,0,201804,KILLGERM CHEMICALS LTD,478.08,2018-07-05,
Communities & Environment,Premises,Ground Maint,43997839,0,201804,OLIVERS TREE SERVICES LTD,540,2018-07-06,
Communities & Environment,Premises,Ground Maint,43999903,0,201804,OLIVERS TREE SERVICES LTD,940,2018-07-06,
Communities & Environment,Premises,Ground Maint,44004509,0,201804,UNSTUMPABLE TREE SERVICES,3330,2018-07-24,
Communities & Environment,Premises,Ground Maint,44004515,0,201804,UNSTUMPABLE TREE SERVICES,800,2018-07-24,
Communities & Environment,Premises,Ground Maint,44005250,0,201804,OLIVERS TREE SERVICES LTD,1782,2018-07-26,
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",44004919,0,201804,NOMIX ENVIRO LIMITED,450,2018-07-24,
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",44005486,0,201804,GUSTHARTS CHAINSAW CENTRE,773.95,2018-07-31,
Communities & Environment,Employees,Agency Staff,60091277,14,201804,GEOMETRIC RESULTS INTERNATIONAL LTD,461.19,2018-07-13,
Communities & Environment,Employees,Agency Staff,60091277,17,201804,GEOMETRIC RESULTS INTERNATIONAL LTD,461.19,2018-07-13,
Communities & Environment,Employees,Agency Staff,60091277,19,201804,GEOMETRIC RESULTS INTERNATIONAL LTD,461.19,2018-07-13,
Communities & Environment,Employees,Agency Staff,60091278,11,201804,GEOMETRIC RESULTS INTERNATIONAL LTD,461.19,2018-07-18,
Communities & Environment,Employees,Agency Staff,60091278,13,201804,GEOMETRIC RESULTS INTERNATIONAL LTD,461.19,2018-07-18,
Communities & Environment,Employees,Agency Staff,60091278,32,201804,GEOMETRIC RESULTS INTERNATIONAL LTD,432,2018-07-18,
Communities & Environment,Employees,Agency Staff,60091278,33,201804,GEOMETRIC RESULTS INTERNATIONAL LTD,461.19,2018-07-18,
Communities & Environment,Employees,Agency Staff,60091279,13,201804,GEOMETRIC RESULTS INTERNATIONAL LTD,461.19,2018-07-18,
Communities & Environment,Employees,Agency Staff,60091279,38,201804,GEOMETRIC RESULTS INTERNATIONAL LTD,432,2018-07-18,
Communities & Environment,Employees,Agency Staff,60091280,52,201804,GEOMETRIC RESULTS INTERNATIONAL LTD,461.19,2018-07-23,
Communities & Environment,Employees,Agency Staff,60091280,54,201804,GEOMETRIC RESULTS INTERNATIONAL LTD,432,2018-07-23,
Communities & Environment,Premises,Rep & Maint,44001745,1,201804,NORTHERN WHOLESALE FLOWER & PLANT CO LTD,994,2018-07-02,
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",44001957,0,201804,THE GRASS CENTRE,735,2018-07-12,
Communities & Environment,Premises,Rep & Maint,41229762,1,201804,ADT FIRE & SECURITY PLC,511.02,2018-07-16,
Communities & Environment,Premises,Security & Insurance,41229076,1,201804,ADT FIRE & SECURITY PLC,511.02,2018-07-06,
Communities & Environment,Supplies and Services,Other Running Costs,41229733,1,201804,A J GUTHRIE & SON,750,2018-07-16,
Communities & Environment,Supplies and Services,Other Running Costs,44001336,0,201804,EXPEDIENT TRAINING SERVICES,527,2018-07-06,
Communities & Environment,Supplies and Services,Other Running Costs,44001698,0,201804,REDACTED - Personal Information,925.95,2018-07-06,
Communities & Environment,Transport,Vehicles and Plant,43999132,0,201804,PORT OF TYNE AUTHORITY,5697.76,2018-07-06,
Communities & Environment,Transport,Vehicles and Plant,44003391,0,201804,PORT OF TYNE AUTHORITY,7689.41,2018-07-16,
Communities & Environment,Premises,Fixtures & Fittings,44001771,0,201804,SUTCLIFFE PLAY (SCOTLAND) LTD,1593.12,2018-07-02,
Communities & Environment,Premises,Fixtures & Fittings,44004840,0,201804,RTC SAFETY SURFACES LTD,8725,2018-07-24,
Communities & Environment,Premises,Fixtures & Fittings,44005524,1,201804,RTC SAFETY SURFACES LTD,1022,2018-07-31,
Communities & Environment,Supplies and Services,Comms & Computing,44001771,2,201804,SUTCLIFFE PLAY (SCOTLAND) LTD,159.31,2018-07-02,
Corporate Resources,Employees,Indirect Employee Expenses,44001950,0,201804,APSE,1734.06,2018-07-03,
Corporate Resources,Employees,Indirect Employee Expenses,44002841,0,201804,DEWBERRY REDPOINT LTD,765,2018-07-09,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41230273,1,201804,JBL SERVICES LTD,810,2018-07-25,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41230274,1,201804,JBL SERVICES LTD,720,2018-07-25,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41230276,1,201804,JBL SERVICES LTD,756,2018-07-25,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41230277,1,201804,JBL SERVICES LTD,440,2018-07-25,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",43997613,0,201804,PEEKS THE EVENT MAKERS,816.28,2018-07-11,
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",44001950,1,201804,APSE,88.1,2018-07-03,
Corporate Resources,Supplies and Services,Other Running Costs,41229513,1,201804,SUNDERLAND CITY COUNCIL,3502.5,2018-07-13,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41228654,1,201804,AIREDALE  CATERING EQUIPMENT LTD,3235,2018-07-13,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",44000809,0,201804,NISBETS,487.49,2018-07-27,
Corporate Resources,Supplies and Services,Catering & Provisions,60167157,1,201804,HOPWELLS LTD,188.17,2018-07-02,
Corporate Resources,Supplies and Services,Catering & Provisions,60167157,2,201804,HOPWELLS LTD,337.94,2018-07-02,
Corporate Resources,Supplies and Services,Catering & Provisions,60167157,3,201804,HOPWELLS LTD,264.17,2018-07-02,
Corporate Resources,Supplies and Services,Catering & Provisions,60167157,5,201804,HOPWELLS LTD,23.18,2018-07-02,
Corporate Resources,Supplies and Services,Catering & Provisions,60167157,6,201804,HOPWELLS LTD,115.68,2018-07-02,
Corporate Resources,Supplies and Services,Catering & Provisions,60167157,7,201804,HOPWELLS LTD,274.56,2018-07-02,
Corporate Resources,Supplies and Services,Catering & Provisions,60167157,8,201804,HOPWELLS LTD,273.74,2018-07-02,
Corporate Resources,Supplies and Services,Catering & Provisions,60167157,9,201804,HOPWELLS LTD,240.35,2018-07-02,
Corporate Resources,Supplies and Services,Catering & Provisions,60167157,10,201804,HOPWELLS LTD,324.1,2018-07-02,
Corporate Resources,Supplies and Services,Catering & Provisions,60167157,11,201804,HOPWELLS LTD,149.33,2018-07-02,
Corporate Resources,Supplies and Services,Catering & Provisions,60167157,13,201804,HOPWELLS LTD,280.02,2018-07-02,
Corporate Resources,Supplies and Services,Catering & Provisions,60167157,14,201804,HOPWELLS LTD,111.69,2018-07-02,
Corporate Resources,Supplies and Services,Catering & Provisions,60167157,15,201804,HOPWELLS LTD,37.37,2018-07-02,
Corporate Resources,Supplies and Services,Catering & Provisions,60167157,17,201804,HOPWELLS LTD,25.14,2018-07-02,
Corporate Resources,Supplies and Services,Catering & Provisions,60167157,18,201804,HOPWELLS LTD,296.23,2018-07-02,
Corporate Resources,Supplies and Services,Catering & Provisions,60167157,19,201804,HOPWELLS LTD,226.27,2018-07-02,
Corporate Resources,Supplies and Services,Catering & Provisions,60167157,20,201804,HOPWELLS LTD,88.79,2018-07-02,
Corporate Resources,Supplies and Services,Catering & Provisions,60167157,21,201804,HOPWELLS LTD,71.22,2018-07-02,
Corporate Resources,Supplies and Services,Catering & Provisions,60167157,22,201804,HOPWELLS LTD,154.39,2018-07-02,
Corporate Resources,Supplies and Services,Catering & Provisions,60167157,23,201804,HOPWELLS LTD,213.53,2018-07-02,
Corporate Resources,Supplies and Services,Catering & Provisions,60167157,24,201804,HOPWELLS LTD,337.9,2018-07-02,
Corporate Resources,Supplies and Services,Catering & Provisions,60167157,25,201804,HOPWELLS LTD,128.75,2018-07-02,
Corporate Resources,Supplies and Services,Catering & Provisions,60167157,26,201804,HOPWELLS LTD,119.97,2018-07-02,
Corporate Resources,Supplies and Services,Catering & Provisions,60167157,27,201804,HOPWELLS LTD,260.42,2018-07-02,
Corporate Resources,Supplies and Services,Catering & Provisions,60167157,28,201804,HOPWELLS LTD,343.73,2018-07-02,
Corporate Resources,Supplies and Services,Catering & Provisions,60167157,29,201804,HOPWELLS LTD,120.97,2018-07-02,
Corporate Resources,Supplies and Services,Catering & Provisions,60167157,30,201804,HOPWELLS LTD,155.23,2018-07-02,
Corporate Resources,Supplies and Services,Catering & Provisions,60167157,31,201804,HOPWELLS LTD,195.14,2018-07-02,
Corporate Resources,Supplies and Services,Catering & Provisions,60167157,32,201804,HOPWELLS LTD,181.08,2018-07-02,
Corporate Resources,Supplies and Services,Catering & Provisions,60167157,33,201804,HOPWELLS LTD,130.57,2018-07-02,
Corporate Resources,Supplies and Services,Catering & Provisions,60167157,34,201804,HOPWELLS LTD,91.83,2018-07-02,
Corporate Resources,Supplies and Services,Catering & Provisions,60167157,35,201804,HOPWELLS LTD,156.73,2018-07-02,
Corporate Resources,Supplies and Services,Catering & Provisions,60167157,36,201804,HOPWELLS LTD,230.87,2018-07-02,
Corporate Resources,Supplies and Services,Catering & Provisions,60167157,37,201804,HOPWELLS LTD,342.68,2018-07-02,
Corporate Resources,Supplies and Services,Catering & Provisions,60167157,38,201804,HOPWELLS LTD,145.18,2018-07-02,
Corporate Resources,Supplies and Services,Catering & Provisions,60167157,39,201804,HOPWELLS LTD,292.52,2018-07-02,
Corporate Resources,Supplies and Services,Catering & Provisions,60167157,40,201804,HOPWELLS LTD,213.01,2018-07-02,
Corporate Resources,Supplies and Services,Catering & Provisions,60167157,41,201804,HOPWELLS LTD,100.3,2018-07-02,
Corporate Resources,Supplies and Services,Catering & Provisions,60167157,42,201804,HOPWELLS LTD,187.04,2018-07-02,
Corporate Resources,Supplies and Services,Catering & Provisions,60167157,43,201804,HOPWELLS LTD,343.36,2018-07-02,
Corporate Resources,Supplies and Services,Catering & Provisions,60167157,44,201804,HOPWELLS LTD,232.82,2018-07-02,
Corporate Resources,Supplies and Services,Catering & Provisions,60167157,45,201804,HOPWELLS LTD,239.7,2018-07-02,
Corporate Resources,Supplies and Services,Catering & Provisions,60167157,46,201804,HOPWELLS LTD,240.17,2018-07-02,
Corporate Resources,Supplies and Services,Catering & Provisions,60167157,47,201804,HOPWELLS LTD,139.3,2018-07-02,
Corporate Resources,Supplies and Services,Catering & Provisions,60167157,48,201804,HOPWELLS LTD,260.27,2018-07-02,
Corporate Resources,Supplies and Services,Catering & Provisions,60167157,49,201804,HOPWELLS LTD,139.25,2018-07-02,
Corporate Resources,Supplies and Services,Catering & Provisions,60167157,50,201804,HOPWELLS LTD,161.49,2018-07-02,
Corporate Resources,Supplies and Services,Catering & Provisions,60167157,51,201804,HOPWELLS LTD,163.67,2018-07-02,
Corporate Resources,Supplies and Services,Catering & Provisions,60167157,52,201804,HOPWELLS LTD,165.17,2018-07-02,
Corporate Resources,Supplies and Services,Catering & Provisions,60167157,53,201804,HOPWELLS LTD,224.57,2018-07-02,
Corporate Resources,Supplies and Services,Catering & Provisions,60167157,54,201804,HOPWELLS LTD,37.96,2018-07-02,
Corporate Resources,Supplies and Services,Catering & Provisions,60167157,55,201804,HOPWELLS LTD,156.83,2018-07-02,
Corporate Resources,Supplies and Services,Catering & Provisions,60167157,56,201804,HOPWELLS LTD,488.33,2018-07-02,
Corporate Resources,Supplies and Services,Catering & Provisions,60167157,58,201804,HOPWELLS LTD,125.44,2018-07-02,
Corporate Resources,Supplies and Services,Catering & Provisions,60167157,59,201804,HOPWELLS LTD,39.89,2018-07-02,
Corporate Resources,Supplies and Services,Catering & Provisions,60167157,60,201804,HOPWELLS LTD,118.45,2018-07-02,
Corporate Resources,Supplies and Services,Catering & Provisions,60167157,62,201804,HOPWELLS LTD,185.15,2018-07-02,
Corporate Resources,Supplies and Services,Catering & Provisions,60167157,63,201804,HOPWELLS LTD,129.63,2018-07-02,
Corporate Resources,Supplies and Services,Catering & Provisions,60167157,64,201804,HOPWELLS LTD,83.21,2018-07-02,
Corporate Resources,Supplies and Services,Catering & Provisions,60167157,65,201804,HOPWELLS LTD,205.59,2018-07-02,
Corporate Resources,Supplies and Services,Catering & Provisions,60167157,66,201804,HOPWELLS LTD,202.77,2018-07-02,
Corporate Resources,Supplies and Services,Catering & Provisions,60167157,68,201804,HOPWELLS LTD,25.08,2018-07-02,
Corporate Resources,Supplies and Services,Catering & Provisions,60167157,69,201804,HOPWELLS LTD,308.16,2018-07-02,
Corporate Resources,Supplies and Services,Catering & Provisions,60167157,70,201804,HOPWELLS LTD,211.07,2018-07-02,
Corporate Resources,Supplies and Services,Catering & Provisions,60167157,71,201804,HOPWELLS LTD,482.9,2018-07-02,
