Strgrp(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq No,Period,Supplier id(T),Amount,Updated
Community Based Services,Third Party Payments,Third Party Payments,60040408,690,201211,GUINNESS NORTHERN COUNTIES,17.08,2013-02-21
Community Based Services,Third Party Payments,Third Party Payments,60040408,691,201211,GUINNESS NORTHERN COUNTIES,17.08,2013-02-21
Community Based Services,Third Party Payments,Third Party Payments,60040408,692,201211,GUINNESS NORTHERN COUNTIES,17.08,2013-02-21
Community Based Services,Third Party Payments,Third Party Payments,60040408,693,201211,GUINNESS NORTHERN COUNTIES,17.08,2013-02-21
Community Based Services,Third Party Payments,Third Party Payments,60040408,697,201211,GUINNESS NORTHERN COUNTIES,17.08,2013-02-21
Community Based Services,Third Party Payments,Third Party Payments,60040408,698,201211,GUINNESS NORTHERN COUNTIES,17.08,2013-02-21
Community Based Services,Third Party Payments,Third Party Payments,60040408,700,201211,GUINNESS NORTHERN COUNTIES,17.08,2013-02-21
Community Based Services,Third Party Payments,Third Party Payments,60040408,706,201211,GUINNESS NORTHERN COUNTIES,17.08,2013-02-21
Community Based Services,Third Party Payments,Third Party Payments,60040408,707,201211,GUINNESS NORTHERN COUNTIES,17.08,2013-02-21
Community Based Services,Third Party Payments,Third Party Payments,60040408,647,201211,AQUILA WAY (SP),3727.96,2013-02-21
Community Based Services,Third Party Payments,Third Party Payments,60040408,649,201211,BYKER BRIDGE HOUSING ASSOC LTD,653.16,2013-02-21
Community Based Services,Third Party Payments,Third Party Payments,60040408,653,201211,BYKER BRIDGE HOUSING ASSOC LTD,2039.24,2013-02-21
Community Based Services,Third Party Payments,Third Party Payments,60040408,668,201211,HAVEN (TYNESIDE) LTD,4846.20,2013-02-21
Community Based Services,Third Party Payments,Third Party Payments,60040408,264,201211,THREE RIVERS CHARITABLE HOUSING ASS,12307.72,2013-02-21
Community Based Services,Third Party Payments,Third Party Payments,60040408,233,201211,TYNESIDE CYRENIANS,13930.30,2013-02-21
Community Based Services,Third Party Payments,Third Party Payments,60040408,235,201211,TYNESIDE CYRENIANS,13930.30,2013-02-21
Community Based Services,Third Party Payments,Third Party Payments,60040408,236,201211,TYNESIDE CYRENIANS,13930.30,2013-02-21
Community Based Services,Third Party Payments,Third Party Payments,60040408,237,201211,TYNESIDE CYRENIANS,5000.00,2013-02-21
Community Based Services,Third Party Payments,Third Party Payments,60040408,260,201211,SSAFA FORCES HELP,1692.28,2013-02-21
Community Based Services,Third Party Payments,Third Party Payments,60040408,175,201211,NORCARE LTD,2145.44,2013-02-21
Community Based Services,Third Party Payments,Third Party Payments,60040408,656,201211,CREATIVE SUPPORT,13626.37,2013-02-21
Community Based Services,Third Party Payments,Third Party Payments,60040408,663,201211,CREATIVE SUPPORT,13626.37,2013-02-21
Community Based Services,Third Party Payments,Third Party Payments,60040408,535,201211,STONHAM HOUSING ASSOC,8076.96,2013-02-21
Community Based Services,Third Party Payments,Third Party Payments,60040408,542,201211,STONHAM HOUSING ASSOC,6472.44,2013-02-21
Community Based Services,Third Party Payments,Third Party Payments,60040408,58,201211,MENTAL HEALTH CONCERN,4432.63,2013-02-21
Community Based Services,Third Party Payments,Third Party Payments,60040408,57,201211,MENTAL HEALTH MATTERS,2281.40,2013-02-21
Community Based Services,Third Party Payments,Third Party Payments,60040408,44,201211,ENTERPRISE 5 HOUSING ASSOC,1636.16,2013-02-21
Community Based Services,Third Party Payments,Third Party Payments,60040408,265,201211,RICHMOND FELLOWSHIP,2390.52,2013-02-21
Community Based Services,Third Party Payments,Third Party Payments,60040408,88,201211,NEW LEAF SUPPORTING INDEPENDENCE LTD,418.96,2013-02-21
Community Based Services,Third Party Payments,Third Party Payments,60040408,654,201211,COQUET TRUST,2396.00,2013-02-21
Community Based Services,Third Party Payments,Third Party Payments,60040408,56,201211,MENCAP,922.64,2013-02-21
Community Based Services,Third Party Payments,Third Party Payments,60040408,62,201211,MENCAP,922.64,2013-02-21
Community Based Services,Third Party Payments,Third Party Payments,60040408,63,201211,MENCAP,922.64,2013-02-21
Community Based Services,Third Party Payments,Third Party Payments,60040408,59,201211,MENCAP,2452.48,2013-02-21
Community Based Services,Third Party Payments,Third Party Payments,60040408,49,201211,MENCAP,620.6,2013-02-21
Community Based Services,Third Party Payments,Third Party Payments,60040408,53,201211,MENCAP,620.6,2013-02-21
Community Based Services,Third Party Payments,Third Party Payments,60040408,54,201211,MENCAP,620.6,2013-02-21
Community Based Services,Third Party Payments,Third Party Payments,60040408,55,201211,MENCAP,770.2,2013-02-21
Community Based Services,Third Party Payments,Third Party Payments,60040408,61,201211,MENCAP,1264.52,2013-02-21
Community Based Services,Third Party Payments,Third Party Payments,60040408,536,201211,STONHAM HOUSING ASSOC,6013.72,2013-02-21
Community Based Services,Third Party Payments,Third Party Payments,60040408,50,201211,INTERACTIVE DEVELOPMENT LTD,891.4,2013-02-21
Community Based Services,Third Party Payments,Third Party Payments,60040408,46,201211,KEYRING - LIVING SUPPORT NETWORK,1904.37,2013-02-21
Community Based Services,Third Party Payments,Third Party Payments,60040408,47,201211,KEYRING - LIVING SUPPORT NETWORK,838.76,2013-02-21
Community Based Services,Third Party Payments,Third Party Payments,60040408,48,201211,INTERACTIVE DEVELOPMENT LTD,2451.80,2013-02-21
Community Based Services,Employees,Agency Staff,60091183,17,201211,COMENSURA LTD,45.35,2013-02-06
Community Based Services,Employees,Agency Staff,60091183,25,201211,COMENSURA LTD,226.75,2013-02-06
Community Based Services,Employees,Agency Staff,60091183,27,201211,COMENSURA LTD,59.62,2013-02-06
Community Based Services,Employees,Agency Staff,60091183,9,201211,COMENSURA LTD,1071.67,2013-02-06
Community Based Services,Employees,Agency Staff,60091184,17,201211,COMENSURA LTD,12.4,2013-02-13
Community Based Services,Employees,Agency Staff,60091184,21,201211,COMENSURA LTD,1295.61,2013-02-13
Community Based Services,Employees,Agency Staff,60091185,28,201211,COMENSURA LTD,49.88,2013-02-20
Community Based Services,Employees,Agency Staff,60091185,29,201211,COMENSURA LTD,66.25,2013-02-20
Community Based Services,Employees,Agency Staff,60091185,15,201211,COMENSURA LTD,1183.63,2013-02-20
Community Based Services,Employees,Agency Staff,60091186,26,201211,COMENSURA LTD,45.35,2013-02-27
Community Based Services,Employees,Agency Staff,60091186,28,201211,COMENSURA LTD,226.75,2013-02-27
Community Based Services,Employees,Agency Staff,60091186,33,201211,COMENSURA LTD,45.35,2013-02-27
Community Based Services,Third Party Payments,Third Party Payments,73119034,2,201211,RICHMOND FELLOWSHIP,2485.30,2013-02-05
Community Based Services,Supplies and Services,Comms & Computing,73119126,3,201211,ABCA SYSTEMS LTD,10300.20,2013-02-14
Community Based Services,Third Party Payments,Third Party Payments,73119138,3,201211,FALSTONE MANOR CARE HOME,1553.57,2013-02-15
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,73119138,4,201211,FALSTONE MANOR CARE HOME,486.84,2013-02-15
Community Based Services,Third Party Payments,Third Party Payments,73119139,2,201211,NORTHLEA COURT CARE HOME,4473.46,2013-02-15
Community Based Services,Supplies and Services,Catering & Provisions,73119174,3,201211,COCA-COLA ENTERPRISES LTD,423.64,2013-02-19
Development & Enterprise,Premises,Rep & Maint,42396517,2,201211,CHARNLEYS,678.5,2013-02-01
Development & Enterprise,Premises,Rep & Maint,42396520,2,201211,ACTION ENVIRO MAINTENANCE LTD,398.6,2013-02-01
Development & Enterprise,Premises,Rep & Maint,42396525,2,201211,ADT FIRE & SECURITY PLC,722.16,2013-02-01
Development & Enterprise,Premises,Rep & Maint,42396527,2,201211,ADT FIRE & SECURITY PLC,842.72,2013-02-01
Development & Enterprise,Premises,Rep & Maint,42396596,2,201211,TOTAL FIRE MAINTENANCE LTD,655,2013-02-05
Development & Enterprise,Premises,Rep & Maint,42396602,2,201211,TOTAL FIRE MAINTENANCE LTD,530,2013-02-05
Development & Enterprise,Works,,42396625,2,201211,CHIRMARN LTD,450,2013-02-01
Development & Enterprise,Third Party Payments,Third Party Payments,42397380,2,201211,NORTHUMBRIA POLICE AUTHORITY,163935.00,2013-02-04
Development & Enterprise,Premises,Rep & Maint,42397445,2,201211,BUTTERWORTHS,1500.00,2013-02-04
Development & Enterprise,Supplies and Services,"Licenses, Housing, Fees",42397773,2,201211,ENVIRONMENTAL SCIENTIFICS GROUP LTD,2237.00,2013-02-05
Development & Enterprise,Supplies and Services,Comms & Computing,42398167,26,201211,BRITISH TELECOM,304.24,2013-02-06
Development & Enterprise,Supplies and Services,"Licenses, Housing, Fees",42398315,2,201211,REDACTED - Personal Information,750,2013-02-07
Development & Enterprise,Supplies and Services,Other Running Costs,42398339,2,201211,JONES LANG LASALLE,492.86,2013-02-07
Development & Enterprise,Supplies and Services,Comms & Computing,42398340,12,201211,BRITISH TELECOM,13.05,2013-02-07
Development & Enterprise,Supplies and Services,Comms & Computing,42398340,13,201211,BRITISH TELECOM,50.52,2013-02-07
Development & Enterprise,Supplies and Services,Comms & Computing,42398347,10,201211,BRITISH TELECOM,12.63,2013-02-07
Development & Enterprise,Supplies and Services,Comms & Computing,42398347,11,201211,BRITISH TELECOM,52.22,2013-02-07
Development & Enterprise,Transport,Public Transport and Taxi Fares,42398731,39,201211,CLICK TRAVEL LTD,78.25,2013-02-08
Development & Enterprise,Employees,Indirect Employee Expenses,42398731,56,201211,CLICK TRAVEL LTD,71.13,2013-02-08
Development & Enterprise,Transport,Public Transport and Taxi Fares,42398731,57,201211,CLICK TRAVEL LTD,92.38,2013-02-08
Development & Enterprise,Employees,Indirect Employee Expenses,42398731,36,201211,CLICK TRAVEL LTD,64.36,2013-02-08
Development & Enterprise,Transport,Public Transport and Taxi Fares,42398731,34,201211,CLICK TRAVEL LTD,92.38,2013-02-08
Development & Enterprise,Other Costs,,42398731,63,201211,CLICK TRAVEL LTD,41.38,2013-02-08
Development & Enterprise,Other Costs,,42398731,64,201211,CLICK TRAVEL LTD,41.38,2013-02-08
Development & Enterprise,Premises,Water,42398806,3,201211,NORTHUMBRIAN WATER,290.44,2013-02-11
Development & Enterprise,Premises,Water,42398806,4,201211,NORTHUMBRIAN WATER,1686.19,2013-02-11
Development & Enterprise,Works,,42399180,2,201211,PATTINSON SCIENTIFIC SERVICES,420,2013-02-13
Development & Enterprise,Premises,Miscellaneous Premises,42399198,2,201211,QW SECURITY LTD,2956.80,2013-02-13
Development & Enterprise,Employees,Indirect Employee Expenses,42399600,2,201211,NORTHUMBRIA UNIVERSITY,5000.00,2013-02-14
Development & Enterprise,Premises,Miscellaneous Premises,42399608,2,201211,ROONEYS SCRAP METAL MERCHANTS LTD,2432.25,2013-02-14
Development & Enterprise,Transport,Public Transport and Taxi Fares,42399773,48,201211,CLICK TRAVEL LTD,43.7,2013-02-14
Development & Enterprise,Employees,Indirect Employee Expenses,42399773,41,201211,CLICK TRAVEL LTD,5.17,2013-02-14
Development & Enterprise,Employees,Indirect Employee Expenses,42399773,38,201211,CLICK TRAVEL LTD,32.38,2013-02-14
Development & Enterprise,Transport,Public Transport and Taxi Fares,42399773,37,201211,CLICK TRAVEL LTD,96.94,2013-02-14
Development & Enterprise,Employees,Indirect Employee Expenses,42399915,2,201211,TYNE & WEAR LGV,1100.00,2013-02-14
Development & Enterprise,Works,,42400006,2,201211,VIRGIN MEDIA,9094.84,2013-02-14
Development & Enterprise,Other Costs,,42400110,2,201211,DYSON ENERGY SERVICES LTD,32715.24,2013-02-15
Development & Enterprise,Other Costs,,42400111,2,201211,HEATPAC MIDDLESBROUGH,22418.90,2013-02-15
Development & Enterprise,Third Party Payments,Third Party Payments,42400114,2,201211,WARM ZONE LTD,21748.74,2013-02-15
Development & Enterprise,Premises,Rep & Maint,42400187,2,201211,SITEX ORBIS,3518.43,2013-02-15
Development & Enterprise,Supplies and Services,"Furn, Equip & Mats",42400199,2,201211,JOHN F HUNT POWER SERVICES DIVISION,1133.20,2013-02-15
Development & Enterprise,Supplies and Services,"Licenses, Housing, Fees",42400202,2,201211,MY GIDDY AUNT,450,2013-02-15
Development & Enterprise,Third Party Payments,Third Party Payments,42400459,4,201211,TWEDCO,6974.64,2013-02-19
Development & Enterprise,Third Party Payments,Third Party Payments,42400459,5,201211,TWEDCO,1898.10,2013-02-19
Development & Enterprise,Third Party Payments,Third Party Payments,42400459,6,201211,TWEDCO,3787.92,2013-02-19
Development & Enterprise,Premises,Water,42400494,2,201211,NORTHUMBRIAN WATER,729.71,2013-02-19
Development & Enterprise,Supplies and Services,Comms & Computing,42400708,3,201211,VODAFONE CORPORATE LTD,2445.62,2013-02-21
Development & Enterprise,Supplies and Services,Comms & Computing,42400708,4,201211,VODAFONE CORPORATE LTD,92.95,2013-02-21
Development & Enterprise,Premises,Energy,42401251,2,201211,NPOWER,2199.44,2013-02-22
Development & Enterprise,Premises,Energy,42401252,2,201211,NPOWER,1350.79,2013-02-22
Development & Enterprise,Premises,Energy,42401254,2,201211,NPOWER,1870.31,2013-02-22
Development & Enterprise,Third Party Payments,Third Party Payments,42401299,7,201211,NORTHERN POWERGRID(NORTH-EAST)LTD,654.49,2013-02-22
Development & Enterprise,Works,,42401299,6,201211,NORTHERN POWERGRID(NORTH-EAST)LTD,682.58,2013-02-22
Development & Enterprise,Works,,42401688,2,201211,BT REPAYMENTS PROJECTS,1244.00,2013-02-22
Development & Enterprise,Premises,Rep & Maint,42401693,2,201211,S & B ROLLER SHUTTERS,380,2013-02-26
Development & Enterprise,Supplies and Services,"Printing, Stationery etc",42401805,20,201211,INTERCHANGE NEWS,26.58,2013-02-25
Development & Enterprise,Supplies and Services,Comms & Computing,42402311,2,201211,ORANGE PAYMENT PROCESSING,400.5,2013-02-26
Development & Enterprise,Supplies and Services,Comms & Computing,42402402,2,201211,FOCUS ON THE SOLUTION LTD,2500.00,2013-02-27
Development & Enterprise,Supplies and Services,"Licenses, Housing, Fees",42402525,17,201211,DISCLOSURE & BARRING SERVICE,528,2013-02-26
Development & Enterprise,Premises,Rent,42402874,2,201211,NETWORK RAIL RAILWAY ESTATES NOTTINGHAM SPACIA,2826.98,2013-02-28
Development & Enterprise,Third Party Payments,Third Party Payments,42402876,11,201211,TARMAC LTD,4978.32,2013-02-27
Development & Enterprise,Third Party Payments,Third Party Payments,42402876,19,201211,TARMAC LTD,26.26,2013-02-27
Development & Enterprise,Works,,42402876,17,201211,TARMAC LTD,26.34,2013-02-27
Development & Enterprise,Works,,42402876,18,201211,TARMAC LTD,58.01,2013-02-27
Development & Enterprise,Works,,42402876,13,201211,TARMAC LTD,1729.31,2013-02-27
Development & Enterprise,Works,,42402876,14,201211,TARMAC LTD,2556.36,2013-02-27
Development & Enterprise,Transport,Car Allowances,42403075,53,201211,COMMONWHEELS CIC,64.2,2013-02-27
Development & Enterprise,Transport,Car Allowances,42403075,54,201211,COMMONWHEELS CIC,10.2,2013-02-27
Development & Enterprise,Transport,Car Allowances,42403075,55,201211,COMMONWHEELS CIC,11.7,2013-02-27
Development & Enterprise,Transport,Car Allowances,42403075,56,201211,COMMONWHEELS CIC,99.9,2013-02-27
Development & Enterprise,Transport,Car Allowances,42403075,57,201211,COMMONWHEELS CIC,16.5,2013-02-27
Development & Enterprise,Transport,Car Allowances,42403075,60,201211,COMMONWHEELS CIC,7.8,2013-02-27
Development & Enterprise,Transport,Car Allowances,42403075,61,201211,COMMONWHEELS CIC,98.8,2013-02-27
Development & Enterprise,Transport,Car Allowances,42403075,74,201211,COMMONWHEELS CIC,10,2013-02-27
Development & Enterprise,Transport,Car Allowances,42403075,75,201211,COMMONWHEELS CIC,974.18,2013-02-27
Development & Enterprise,Transport,Car Allowances,42403075,63,201211,COMMONWHEELS CIC,6.15,2013-02-27
Development & Enterprise,Transport,Car Allowances,42403075,58,201211,COMMONWHEELS CIC,1.05,2013-02-27
Development & Enterprise,Transport,Car Allowances,42403075,73,201211,COMMONWHEELS CIC,10,2013-02-27
Development & Enterprise,Transport,Car Allowances,42403075,59,201211,COMMONWHEELS CIC,22.65,2013-02-27
Development & Enterprise,Transport,Car Allowances,42403075,62,201211,COMMONWHEELS CIC,158.55,2013-02-27
Development & Enterprise,Transport,Public Transport and Taxi Fares,42403263,38,201211,CLICK TRAVEL LTD,159,2013-02-28
Development & Enterprise,Supplies and Services,"Grants, Contribs & Subs",43719765,4,201211,MATALAN RETAIL LTD,1047.00,2013-02-01
Development & Enterprise,Supplies and Services,"Grants, Contribs & Subs",43719766,4,201211,MATALAN RETAIL LTD,212,2013-02-01
Development & Enterprise,Supplies and Services,"Grants, Contribs & Subs",43719767,4,201211,MATALAN RETAIL LTD,406,2013-02-01
Development & Enterprise,Supplies and Services,"Grants, Contribs & Subs",43719768,4,201211,MATALAN RETAIL LTD,148,2013-02-01
Development & Enterprise,Supplies and Services,"Grants, Contribs & Subs",43719770,4,201211,MATALAN RETAIL LTD,270,2013-02-01
Development & Enterprise,Third Party Payments,Third Party Payments,43719773,2,201211,PUBLIC ANALYST SCIENTIFIC SERVICES LTD,1070.00,2013-02-01
Development & Enterprise,Supplies and Services,"Licenses, Housing, Fees",43719775,2,201211,NATURAL CAPITAL,5528.00,2013-02-01
Development & Enterprise,Supplies and Services,"Licenses, Housing, Fees",43719909,2,201211,TREATMENT SOLUTIONS,2665.00,2013-02-04
Development & Enterprise,Supplies and Services,"Licenses, Housing, Fees",43719911,2,201211,FAST FORWARD NOW LTD,1500.00,2013-02-04
Development & Enterprise,Employees,Indirect Employee Expenses,43720048,2,201211,NEWCASTLE COLLEGE,1292.00,2013-02-05
Development & Enterprise,Works,,43720059,2,201211,NCJ MEDIA LTD,467.1,2013-02-05
Development & Enterprise,Income: Government Grants,Govt Grants,43720261,2,201211,CIVICA LTD,800,2013-02-06
Development & Enterprise,Works,,43720275,2,201211,HEATPAC MIDDLESBROUGH,1400.00,2013-02-07
Development & Enterprise,Supplies and Services,"Grants, Contribs & Subs",43720290,2,201211,CO-OPERATIVE BANK,500,2013-02-06
Development & Enterprise,Supplies and Services,"Furn, Equip & Mats",43720577,2,201211,SIMMER & SOAK KITCHENS & BATHROOMS,808.38,2013-02-07
Development & Enterprise,Supplies and Services,"Furn, Equip & Mats",43720579,2,201211,SIMMER & SOAK KITCHENS & BATHROOMS,1858.10,2013-02-07
Development & Enterprise,Premises,Rep & Maint,43720599,2,201211,R W BURKE T/A BERKLEY CARPETS & FLOORING,1111.06,2013-02-07
Development & Enterprise,Premises,Security & Insurance,43720604,2,201211,STATUS SECURITY SYSTEMS LTD,496,2013-02-07
Development & Enterprise,Premises,Rep & Maint,43720605,2,201211,CPD DISTRIBUTION PLC,589,2013-02-07
Development & Enterprise,Supplies and Services,"Furn, Equip & Mats",43720608,2,201211,ALBANY OFFICE EQUIP(W/SALE)LTD,672,2013-02-07
Development & Enterprise,Supplies and Services,"Furn, Equip & Mats",43720613,2,201211,ALBANY OFFICE EQUIP(W/SALE)LTD,456,2013-02-07
Development & Enterprise,Supplies and Services,"Furn, Equip & Mats",43720615,2,201211,ALBANY OFFICE EQUIP(W/SALE)LTD,2762.00,2013-02-07
Development & Enterprise,Transport,Vehicles and Plant,43720966,2,201211,PORT OF TYNE AUTHORITY,5154.29,2013-02-11
Development & Enterprise,Supplies and Services,Advertising,43720967,2,201211,INDEPENDENT EVENTS LTD,1000.00,2013-02-11
Development & Enterprise,Supplies and Services,Comms & Computing,43720968,2,201211,PITNEY BOWES SOFTWARE LTD,19200.00,2013-02-11
Development & Enterprise,Third Party Payments,Third Party Payments,43720970,2,201211,LEGION SECURITY PLC,2540.40,2013-02-11
Development & Enterprise,Third Party Payments,Third Party Payments,43720972,33,201211,LEGION SECURITY PLC,1887.19,2013-02-11
Development & Enterprise,Third Party Payments,Third Party Payments,43720972,28,201211,LEGION SECURITY PLC,226.47,2013-02-11
Development & Enterprise,Third Party Payments,Third Party Payments,43720972,26,201211,LEGION SECURITY PLC,75.48,2013-02-11
Development & Enterprise,Third Party Payments,Third Party Payments,43720972,23,201211,LEGION SECURITY PLC,75.48,2013-02-11
Development & Enterprise,Third Party Payments,Third Party Payments,43720972,34,201211,LEGION SECURITY PLC,75.48,2013-02-11
Development & Enterprise,Third Party Payments,Third Party Payments,43720972,35,201211,LEGION SECURITY PLC,226.47,2013-02-11
Development & Enterprise,Third Party Payments,Third Party Payments,43720972,32,201211,LEGION SECURITY PLC,75.48,2013-02-11
Development & Enterprise,Third Party Payments,Third Party Payments,43720972,21,201211,LEGION SECURITY PLC,75.48,2013-02-11
Development & Enterprise,Third Party Payments,Third Party Payments,43720972,37,201211,LEGION SECURITY PLC,301.96,2013-02-11
Development & Enterprise,Third Party Payments,Third Party Payments,43720972,27,201211,LEGION SECURITY PLC,75.48,2013-02-11
Development & Enterprise,Third Party Payments,Third Party Payments,43720972,24,201211,LEGION SECURITY PLC,75.48,2013-02-11
Development & Enterprise,Third Party Payments,Third Party Payments,43720972,36,201211,LEGION SECURITY PLC,75.48,2013-02-11
Development & Enterprise,Third Party Payments,Third Party Payments,43720972,31,201211,LEGION SECURITY PLC,226.47,2013-02-11
Development & Enterprise,Third Party Payments,Third Party Payments,43720972,22,201211,LEGION SECURITY PLC,75.48,2013-02-11
Development & Enterprise,Third Party Payments,Third Party Payments,43720972,29,201211,LEGION SECURITY PLC,75.48,2013-02-11
Development & Enterprise,Third Party Payments,Third Party Payments,43720972,38,201211,LEGION SECURITY PLC,75.48,2013-02-11
Development & Enterprise,Third Party Payments,Third Party Payments,43720972,30,201211,LEGION SECURITY PLC,150.96,2013-02-11
Development & Enterprise,Third Party Payments,Third Party Payments,43720972,25,201211,LEGION SECURITY PLC,150.96,2013-02-11
Development & Enterprise,Third Party Payments,Third Party Payments,43720972,40,201211,LEGION SECURITY PLC,150.96,2013-02-11
Development & Enterprise,Third Party Payments,Third Party Payments,43720972,39,201211,LEGION SECURITY PLC,75.48,2013-02-11
Development & Enterprise,Supplies and Services,Advertising,43720973,2,201211,NCJ MEDIA LTD,1557.00,2013-02-11
Development & Enterprise,Supplies and Services,Advertising,43721315,2,201211,SILVER MINE COMMUNICATIONS LTD,1750.00,2013-02-12
Development & Enterprise,Supplies and Services,Comms & Computing,43721318,2,201211,ASPIRE TECHNOLOGY SOLUTIONS,19864.00,2013-02-12
Development & Enterprise,Supplies and Services,"Licenses, Housing, Fees",43721322,2,201211,NORTHGATE PUBLIC SERVICES,1292.55,2013-02-12
Development & Enterprise,Premises,Security & Insurance,43721329,2,201211,ADT FIRE & SECURITY PLC,390.75,2013-02-12
Development & Enterprise,Supplies and Services,"Licenses, Housing, Fees",43721334,2,201211,BUSINESS & ENTERPRISE NORTH EAST LTD,8000.00,2013-02-12
Development & Enterprise,Supplies and Services,"Grants, Contribs & Subs",43721335,4,201211,MATALAN RETAIL LTD,272,2013-02-12
Development & Enterprise,Supplies and Services,Miscellaneous Supplies,43721630,2,201211,NORTHUMBERLAND BUSINESS SERVICE LTD,3771.02,2013-02-13
Development & Enterprise,Supplies and Services,Miscellaneous Supplies,43721631,2,201211,NORTH EAST BIC,2709.09,2013-02-13
Development & Enterprise,Supplies and Services,Miscellaneous Supplies,43721632,2,201211,TEDCO LIMITED,1868.25,2013-02-13
Development & Enterprise,Supplies and Services,Miscellaneous Supplies,43721633,2,201211,TEDCO LIMITED,5792.98,2013-02-13
Development & Enterprise,Supplies and Services,"Grants, Contribs & Subs",43721752,2,201211,SGS UNITED KINGDOM LTD,1820.20,2013-02-13
Development & Enterprise,Other Costs,,43721780,2,201211,NCJ MEDIA LTD,1712.70,2013-02-13
Development & Enterprise,Other Costs,,43721781,2,201211,NCJ MEDIA LTD,1323.45,2013-02-14
Development & Enterprise,Supplies and Services,"Printing, Stationery etc",43721784,2,201211,HAYMARKET PUBLISHING SERVICES LTD,1135.00,2013-02-13
Development & Enterprise,Supplies and Services,Comms & Computing,43721785,2,201211,RESOLUTION LTD,2798.00,2013-02-13
Development & Enterprise,Supplies and Services,"Furn, Equip & Mats",43722243,2,201211,BIFFA WASTE SERVICES LTD,547.12,2013-02-19
Development & Enterprise,Premises,Rep & Maint,43722246,2,201211,SIMMER & SOAK KITCHENS & BATHROOMS,902.94,2013-02-19
Development & Enterprise,Supplies and Services,Comms & Computing,43722248,2,201211,FREEDOM COMMUNICATIONS (UK) LTD,1235.30,2013-02-19
Development & Enterprise,Supplies and Services,Comms & Computing,43722252,2,201211,TALK TALK ENTERPRISE,1099.50,2013-02-19
Development & Enterprise,Supplies and Services,"Grants, Contribs & Subs",43722401,2,201211,CO-OPERATIVE BANK,3000.00,2013-02-20
Development & Enterprise,Works,,43722478,2,201211,HEATPAC MIDDLESBROUGH,16666.67,2013-02-21
Development & Enterprise,Works,,43722574,2,201211,SURVEY & MARKETING SERVICES LTD,792,2013-02-21
Development & Enterprise,Third Party Payments,Third Party Payments,43722575,2,201211,NEXUS,41961.25,2013-02-21
Development & Enterprise,Supplies and Services,Comms & Computing,43722577,2,201211,SCHNEIDER ELECTRIC LTD,877.5,2013-02-21
Development & Enterprise,Third Party Payments,Third Party Payments,43722579,2,201211,STAFFORDSHIRE C.C.,1690.00,2013-02-21
Development & Enterprise,Works,,43722643,2,201211,L & G PLANT HIRE AND SALES,4142.00,2013-02-22
Development & Enterprise,Supplies and Services,Other Running Costs,43722645,2,201211,TRUVELO (UK) LTD,1485.00,2013-02-22
Development & Enterprise,Third Party Payments,Third Party Payments,43722721,2,201211,PUBLIC ANALYST SCIENTIFIC SERVICES LTD,540,2013-02-25
Development & Enterprise,Third Party Payments,Third Party Payments,43722723,2,201211,GRADKO INTERNATIONAL LTD,1177.66,2013-02-25
Development & Enterprise,Works,,43722783,3,201211,NCJ MEDIA LTD,441.15,2013-02-26
Development & Enterprise,Supplies and Services,"Furn, Equip & Mats",43722928,2,201211,POWERSONIC EUROPE,460,2013-02-26
Development & Enterprise,Supplies and Services,"Furn, Equip & Mats",43722933,2,201211,CLEVELAND CABLE CO LTD,1307.00,2013-02-26
Development & Enterprise,Purchase of Equipment,,43723123,4,201211,ALCATEL-LUCENT TELECOM LTD,8141.70,2013-02-28
Development & Enterprise,Purchase of Equipment,,43723124,2,201211,ALCATEL-LUCENT TELECOM LTD,500,2013-02-28
Development & Enterprise,Premises,Security & Insurance,43723150,2,201211,STATUS SECURITY SYSTEMS LTD,419,2013-02-27
Development & Enterprise,Third Party Payments,Third Party Payments,43723154,2,201211,PATROL,2409.60,2013-02-27
Development & Enterprise,Third Party Payments,Third Party Payments,43723155,2,201211,THE PARKING SHOP LIMITED,1693.50,2013-02-27
Development & Enterprise,Third Party Payments,Third Party Payments,43723156,2,201211,THE PARKING SHOP LIMITED,744.44,2013-02-27
Development & Enterprise,Consultants,,43723159,2,201211,PARSONS BRINCKEHOFF LTD,73000.00,2013-02-27
Development & Enterprise,Supplies and Services,Advertising,43723160,2,201211,NCJ MEDIA LTD,1790.55,2013-02-27
Development & Enterprise,Employees,Indirect Employee Expenses,43723161,2,201211,RTPI NE REGION,1040.00,2013-02-27
Development & Enterprise,Supplies and Services,"Grants, Contribs & Subs",43723420,3,201211,PITMAN TRAINING,585,2013-02-28
Development & Enterprise,Supplies and Services,"Grants, Contribs & Subs",43723420,4,201211,PITMAN TRAINING,100,2013-02-28
Error suspense,,,60091185,6,201211,COMENSURA LTD,1076.77,2013-02-20
Error suspense,,,60091185,18,201211,COMENSURA LTD,967.73,2013-02-20
Error suspense,,,60091185,25,201211,COMENSURA LTD,858.69,2013-02-20
Error suspense,,,60091185,35,201211,COMENSURA LTD,858.69,2013-02-20
Error suspense,,,60091185,33,201211,COMENSURA LTD,343.02,2013-02-20
Error suspense,,,60091185,34,201211,COMENSURA LTD,117.2,2013-02-20
Error suspense,,,60091185,19,201211,COMENSURA LTD,90.38,2013-02-20
Error suspense,,,60091186,21,201211,COMENSURA LTD,858.69,2013-02-27
