Strgrp(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq No,Period,Supplier id(T),Amount,Updated
Learning and Children,Employees,Agency Staff,40001145,1,201302,VISION FOR EDUCATION,1235.00,2013-05-25
Learning and Children,Employees,Agency Staff,40001146,1,201302,VISION FOR EDUCATION,1235.00,2013-05-25
Learning and Children,Employees,Indirect Employee Expenses,41000061,1,201302,TSL EDUCATION LTD,500.00,2013-05-23
Learning and Children,Employees,Indirect Employee Expenses,41000065,1,201302,TSL EDUCATION LTD,600.00,2013-05-23
Learning and Children,Employees,Indirect Employee Expenses,41000066,1,201302,TSL EDUCATION LTD,1470.00,2013-05-23
Learning and Children,Supplies and Services,"Licenses, Housing, Fees",41001458,1,201302,A Q A,975.17,2013-05-22
Learning and Children,Transport,Public Transport and Taxi Fares,40001275,1,201302,CHAMMAR LTD T/A TEAM VALLEY TAXIS,440.00,2013-05-25
Learning and Children,Supplies and Services,"Licenses, Housing, Fees",40001299,1,201302,INGEUS TRAINING LTD,600.00,2013-05-25
Learning and Children,Transport,Public Transport and Taxi Fares,40003812,1,201302,CHAMMAR LTD T/A TEAM VALLEY TAXIS,1749.50,2013-05-24
Learning and Children,Employees,Agency Staff,60091005,24,201302,COMENSURA LTD,849.00,2013-05-01
Learning and Children,Transport,Car Allowances,148002493,10,201302,COMMONWHEELS CIC,2.85,2013-05-31
Learning and Children,Transport,Car Allowances,148002494,13,201302,COMMONWHEELS CIC,0.75,2013-05-31
Learning and Children,Transport,Public Transport and Taxi Fares,148001304,11,201302,SCHOOL CONTRACTS AGENCY,12.50,2013-05-09
Learning and Children,Transport,Public Transport and Taxi Fares,148001232,9,201302,STREETCARS,160.00,2013-05-09
Learning and Children,Transport,Public Transport and Taxi Fares,148001232,19,201302,STREETCARS,80.00,2013-05-09
Learning and Children,Transport,Public Transport and Taxi Fares,148001679,2,201302,DEAN TAXIS LTD,180.00,2013-05-22
Learning and Children,Transport,Public Transport and Taxi Fares,148002291,45,201302,CENTRAL TAXIS OF GATESHEAD LIMITED,432.00,2013-05-29
Learning and Children,Third Party Payments,Third Party Payments,148001566,1,201302,INGEUS TRAINING LTD,1000.00,2013-05-14
Learning and Children,Employees,Agency Staff,60091005,1,201302,COMENSURA LTD,1256.52,2013-05-01
Learning and Children,Employees,Agency Staff,60091005,18,201302,COMENSURA LTD,1263.24,2013-05-01
Learning and Children,Employees,Agency Staff,60091006,18,201302,COMENSURA LTD,1256.52,2013-05-08
Learning and Children,Employees,Agency Staff,60091006,24,201302,COMENSURA LTD,1309.43,2013-05-08
Learning and Children,Employees,Agency Staff,60091007,21,201302,COMENSURA LTD,1018.80,2013-05-15
Learning and Children,Employees,Agency Staff,60091007,30,201302,COMENSURA LTD,1309.43,2013-05-15
Learning and Children,Employees,Agency Staff,60091008,19,201302,COMENSURA LTD,1256.52,2013-05-22
Learning and Children,Employees,Agency Staff,60091009,9,201302,COMENSURA LTD,373.56,2013-05-29
Learning and Children,Employees,Agency Staff,60091009,30,201302,COMENSURA LTD,1309.43,2013-05-29
Learning and Children,Transport,Car Allowances,148002493,7,201302,COMMONWHEELS CIC,15.75,2013-05-31
Learning and Children,Transport,Car Allowances,148002494,9,201302,COMMONWHEELS CIC,9.00,2013-05-31
Learning and Children,Supplies and Services,"Licenses, Housing, Fees",43729988,0,201302,REDACTED - Personal Information,907.00,2013-05-08
Learning and Children,Supplies and Services,"Licenses, Housing, Fees",43731621,0,201302,TRI-X-CHILDCARE LTD,3200.00,2013-05-21
Learning and Children,Supplies and Services,Comms & Computing,40998790,1,201302,TRIBAL EDUCATION LTD,36212.00,2013-05-01
Learning and Children,Employees,Agency Staff,60091005,16,201302,COMENSURA LTD,1047.84,2013-05-01
Learning and Children,Employees,Agency Staff,60091006,2,201302,COMENSURA LTD,424.80,2013-05-08
Learning and Children,Transport,Public Transport and Taxi Fares,148000983,2,201302,REDACTED - Personal Information,21.00,2013-05-02
Learning and Children,Transport,Public Transport and Taxi Fares,148001232,4,201302,STREETCARS,26.00,2013-05-09
Learning and Children,Transport,Public Transport and Taxi Fares,148001232,16,201302,STREETCARS,90.00,2013-05-09
Learning and Children,Transport,Public Transport and Taxi Fares,148001304,10,201302,SCHOOL CONTRACTS AGENCY,84.00,2013-05-09
Learning and Children,Transport,Public Transport and Taxi Fares,148001403,10,201302,BURNOPFIELD TAXIS,70.00,2013-05-10
Learning and Children,Transport,Public Transport and Taxi Fares,148001404,1,201302,REDACTED - Personal Information,70.00,2013-05-10
Learning and Children,Transport,Public Transport and Taxi Fares,148001404,6,201302,REDACTED - Personal Information,160.00,2013-05-10
Learning and Children,Transport,Public Transport and Taxi Fares,148001404,8,201302,REDACTED - Personal Information,40.00,2013-05-10
Learning and Children,Transport,Public Transport and Taxi Fares,148001492,5,201302,REDACTED - Personal Information,75.00,2013-05-14
Learning and Children,Transport,Public Transport and Taxi Fares,148001512,10,201302,SWALWELL CABS LTD,144.00,2013-05-14
Learning and Children,Transport,Public Transport and Taxi Fares,148001668,6,201302,REDACTED - Personal Information,400.00,2013-05-22
Learning and Children,Transport,Public Transport and Taxi Fares,148001679,6,201302,DEAN TAXIS LTD,120.00,2013-05-22
Learning and Children,Transport,Public Transport and Taxi Fares,148002291,20,201302,CENTRAL TAXIS OF GATESHEAD LIMITED,44.00,2013-05-29
Learning and Children,Transport,Public Transport and Taxi Fares,148002291,41,201302,CENTRAL TAXIS OF GATESHEAD LIMITED,717.60,2013-05-29
Learning and Children,Transport,Public Transport and Taxi Fares,148002291,42,201302,CENTRAL TAXIS OF GATESHEAD LIMITED,72.00,2013-05-29
Learning and Children,Third Party Payments,Third Party Payments,41001723,1,201302,ST OSWALD'S HOSPICE,3433.65,2013-05-24
Learning and Children,Third Party Payments,Third Party Payments,41001725,1,201302,PERCY HEDLEY FOUNDATION,1600.00,2013-05-24
Learning and Children,Third Party Payments,Third Party Payments,40998879,1,201302,ST CHADS COMMUNITY PROJECT,3750.00,2013-05-08
Learning and Children,Third Party Payments,Third Party Payments,40998938,1,201302,KIDS,372.90,2013-05-08
Learning and Children,Third Party Payments,Third Party Payments,40998938,2,201302,KIDS,135.60,2013-05-08
Learning and Children,Third Party Payments,Third Party Payments,40998938,3,201302,KIDS,203.40,2013-05-08
Learning and Children,Third Party Payments,Third Party Payments,40998938,4,201302,KIDS,203.40,2013-05-08
Learning and Children,Third Party Payments,Third Party Payments,40998938,5,201302,KIDS,288.15,2013-05-08
Learning and Children,Third Party Payments,Third Party Payments,40998938,6,201302,KIDS,389.85,2013-05-08
Learning and Children,Third Party Payments,Third Party Payments,40998938,7,201302,KIDS,131.36,2013-05-08
Learning and Children,Third Party Payments,Third Party Payments,40998938,8,201302,KIDS,457.65,2013-05-08
Learning and Children,Third Party Payments,Third Party Payments,40998938,9,201302,KIDS,339.00,2013-05-08
Learning and Children,Third Party Payments,Third Party Payments,40998938,10,201302,KIDS,169.52,2013-05-08
Learning and Children,Third Party Payments,Third Party Payments,40998938,11,201302,KIDS,296.64,2013-05-08
Learning and Children,Third Party Payments,Third Party Payments,40998938,12,201302,KIDS,398.29,2013-05-08
Learning and Children,Employees,Indirect Employee Expenses,40002530,2,201302,INDIGO (CHILDRENS SERVICES CONSULTANCY) LTD,300.00,2013-05-22
Learning and Children,Transport,Public Transport and Taxi Fares,148001223,6,201302,CLICK TRAVEL LTD,56.94,2013-05-08
Learning and Children,Transport,Public Transport and Taxi Fares,148001274,24,201302,CLICK TRAVEL LTD,221.66,2013-05-09
Learning and Children,Transport,Public Transport and Taxi Fares,148001712,2,201302,CLICK TRAVEL LTD,188.84,2013-05-16
Learning and Children,Supplies and Services,"Furn, Equip & Mats",40999105,1,201302,INDEPENDENT BUSINESS SERVICES LTD,851.50,2013-05-10
Learning and Children,Supplies and Services,"Licenses, Housing, Fees",40002530,1,201302,INDIGO (CHILDRENS SERVICES CONSULTANCY) LTD,25600.00,2013-05-22
Learning and Children,Supplies and Services,"Licenses, Housing, Fees",40999478,1,201302,PD & AJ HENRY,500.00,2013-05-03
Learning and Children,Supplies and Services,"Licenses, Housing, Fees",41001962,1,201302,REDACTED - Personal Information,500.00,2013-05-29
Learning and Children,Supplies and Services,"Licenses, Housing, Fees",41001966,1,201302,REDACTED - Personal Information,448.00,2013-05-29
Learning and Children,Transport,Contract Hire,148001232,18,201302,STREETCARS,20.00,2013-05-09
Learning and Children,Transport,Contract Hire,148001299,2,201302,REDACTED - Personal Information,768.00,2013-05-09
Learning and Children,Transport,Contract Hire,148001299,6,201302,REDACTED - Personal Information,612.00,2013-05-09
Learning and Children,Transport,Contract Hire,148001299,9,201302,REDACTED - Personal Information,720.00,2013-05-09
Learning and Children,Transport,Contract Hire,148001299,16,201302,REDACTED - Personal Information,864.00,2013-05-09
Learning and Children,Transport,Contract Hire,148001304,6,201302,SCHOOL CONTRACTS AGENCY,624.00,2013-05-09
Learning and Children,Transport,Contract Hire,148001405,7,201302,SOUTH TYNESIDE TAXI AGENCY,720.00,2013-05-10
Learning and Children,Transport,Contract Hire,148001406,2,201302,LAWSON CABS,600.00,2013-05-10
Learning and Children,Transport,Contract Hire,148001495,16,201302,REDACTED - Personal Information,888.00,2013-05-14
Learning and Children,Transport,Contract Hire,148001511,10,201302,REDACTED - Personal Information,888.00,2013-05-14
Learning and Children,Transport,Contract Hire,148001511,12,201302,REDACTED - Personal Information,528.00,2013-05-14
Learning and Children,Transport,Contract Hire,148001512,12,201302,SWALWELL CABS LTD,825.60,2013-05-14
Learning and Children,Transport,Contract Hire,148001512,18,201302,SWALWELL CABS LTD,198.00,2013-05-14
Learning and Children,Transport,Contract Hire,148001512,19,201302,SWALWELL CABS LTD,368.00,2013-05-14
Learning and Children,Transport,Contract Hire,148001512,20,201302,SWALWELL CABS LTD,360.00,2013-05-14
Learning and Children,Transport,Contract Hire,148001619,3,201302,DEAN TAXIS LTD,1180.32,2013-05-21
Learning and Children,Transport,Contract Hire,148001619,4,201302,DEAN TAXIS LTD,480.00,2013-05-21
Learning and Children,Transport,Contract Hire,148001619,7,201302,DEAN TAXIS LTD,792.00,2013-05-21
Learning and Children,Transport,Contract Hire,148001619,8,201302,DEAN TAXIS LTD,550.00,2013-05-21
Learning and Children,Transport,Contract Hire,148001619,12,201302,DEAN TAXIS LTD,531.00,2013-05-21
Learning and Children,Transport,Contract Hire,148002256,15,201302,CENTRAL TAXIS OF GATESHEAD LIMITED,768.00,2013-05-24
Learning and Children,Transport,Contract Hire,148002256,16,201302,CENTRAL TAXIS OF GATESHEAD LIMITED,360.00,2013-05-24
Learning and Children,Transport,Contract Hire,148002256,28,201302,CENTRAL TAXIS OF GATESHEAD LIMITED,816.00,2013-05-24
Learning and Children,Transport,Contract Hire,43733100,0,201302,NORTH EAST AUTISM SOCIETY,1152.60,2013-05-31
Learning and Children,Transport,Contract Hire,43733102,0,201302,NORTH EAST AUTISM SOCIETY,644.10,2013-05-31
Learning and Children,Transport,Contract Hire,43733169,0,201302,NORTH EAST AUTISM SOCIETY,622.40,2013-05-31
Learning and Children,Transport,Contract Hire,148000982,1,201302,REDACTED - Personal Information,846.00,2013-05-02
Learning and Children,Transport,Contract Hire,148001232,26,201302,STREETCARS,648.00,2013-05-09
Learning and Children,Transport,Contract Hire,148001232,32,201302,STREETCARS,336.00,2013-05-09
Learning and Children,Transport,Contract Hire,148001232,40,201302,STREETCARS,300.00,2013-05-09
Learning and Children,Transport,Contract Hire,148001238,7,201302,REDACTED - Personal Information,612.00,2013-05-09
Learning and Children,Transport,Contract Hire,148001299,8,201302,REDACTED - Personal Information,600.00,2013-05-09
Learning and Children,Transport,Contract Hire,148001398,1,201302,REDACTED - Personal Information,624.00,2013-05-10
Learning and Children,Transport,Contract Hire,148001403,1,201302,BURNOPFIELD TAXIS,384.00,2013-05-10
Learning and Children,Transport,Contract Hire,148001403,5,201302,BURNOPFIELD TAXIS,500.40,2013-05-10
Learning and Children,Transport,Contract Hire,148001406,1,201302,LAWSON CABS,135.00,2013-05-10
Learning and Children,Transport,Contract Hire,148001495,17,201302,REDACTED - Personal Information,108.00,2013-05-14
Learning and Children,Transport,Contract Hire,148001511,1,201302,REDACTED - Personal Information,770.00,2013-05-14
Learning and Children,Transport,Contract Hire,148001512,14,201302,SWALWELL CABS LTD,384.00,2013-05-14
Learning and Children,Transport,Contract Hire,148001512,17,201302,SWALWELL CABS LTD,360.00,2013-05-14
Learning and Children,Transport,Contract Hire,148001512,21,201302,SWALWELL CABS LTD,440.00,2013-05-14
Learning and Children,Transport,Contract Hire,148001619,5,201302,DEAN TAXIS LTD,544.00,2013-05-21
Learning and Children,Transport,Contract Hire,148001619,9,201302,DEAN TAXIS LTD,420.00,2013-05-21
Learning and Children,Transport,Contract Hire,148001619,18,201302,DEAN TAXIS LTD,1488.48,2013-05-21
Learning and Children,Transport,Contract Hire,148001668,3,201302,REDACTED - Personal Information,811.20,2013-05-22
Learning and Children,Transport,Contract Hire,148001668,10,201302,REDACTED - Personal Information,252.00,2013-05-22
Learning and Children,Transport,Contract Hire,148002256,17,201302,CENTRAL TAXIS OF GATESHEAD LIMITED,390.00,2013-05-24
Learning and Children,Transport,Contract Hire,148002256,23,201302,CENTRAL TAXIS OF GATESHEAD LIMITED,240.00,2013-05-24
Learning and Children,Transport,Contract Hire,148002256,27,201302,CENTRAL TAXIS OF GATESHEAD LIMITED,192.00,2013-05-24
Learning and Children,Transport,Contract Hire,148000974,1,201302,WARDLEY COACHES,948.00,2013-05-02
Learning and Children,Transport,Contract Hire,148000974,2,201302,WARDLEY COACHES,1068.00,2013-05-02
Learning and Children,Transport,Contract Hire,148000974,3,201302,WARDLEY COACHES,790.00,2013-05-02
Learning and Children,Transport,Contract Hire,148000974,5,201302,WARDLEY COACHES,948.00,2013-05-02
Learning and Children,Transport,Contract Hire,148000974,6,201302,WARDLEY COACHES,705.60,2013-05-02
Learning and Children,Transport,Contract Hire,148000974,8,201302,WARDLEY COACHES,948.00,2013-05-02
Learning and Children,Transport,Contract Hire,148000974,9,201302,WARDLEY COACHES,948.00,2013-05-02
Learning and Children,Transport,Contract Hire,148000977,1,201302,REDACTED - Personal Information,886.67,2013-05-02
Learning and Children,Transport,Contract Hire,148000979,1,201302,A CHAPMAN T/A RYTON MINI BUS HIRE,720.00,2013-05-02
Learning and Children,Transport,Contract Hire,148000981,1,201302,REDACTED - Personal Information,780.00,2013-05-02
Learning and Children,Transport,Contract Hire,148000983,1,201302,REDACTED - Personal Information,558.00,2013-05-02
Learning and Children,Transport,Contract Hire,148001232,36,201302,STREETCARS,104.00,2013-05-09
Learning and Children,Transport,Contract Hire,148001232,41,201302,STREETCARS,644.00,2013-05-09
Learning and Children,Transport,Contract Hire,148001236,1,201302,BURNDALE TAXIS,390.24,2013-05-09
Learning and Children,Transport,Contract Hire,148001238,2,201302,REDACTED - Personal Information,672.00,2013-05-09
Learning and Children,Transport,Contract Hire,148001238,3,201302,REDACTED - Personal Information,876.00,2013-05-09
Learning and Children,Transport,Contract Hire,148001239,2,201302,J RUDD T/A BLUE EAGLE MINIBUS,501.00,2013-05-09
Learning and Children,Transport,Contract Hire,148001299,3,201302,REDACTED - Personal Information,912.00,2013-05-09
Learning and Children,Transport,Contract Hire,148001299,4,201302,REDACTED - Personal Information,1368.00,2013-05-09
Learning and Children,Transport,Contract Hire,148001299,5,201302,REDACTED - Personal Information,768.00,2013-05-09
Learning and Children,Transport,Contract Hire,148001299,13,201302,REDACTED - Personal Information,648.00,2013-05-09
Learning and Children,Transport,Contract Hire,148001299,15,201302,REDACTED - Personal Information,520.00,2013-05-09
Learning and Children,Transport,Contract Hire,148001304,1,201302,SCHOOL CONTRACTS AGENCY,612.00,2013-05-09
Learning and Children,Transport,Contract Hire,148001304,2,201302,SCHOOL CONTRACTS AGENCY,240.00,2013-05-09
Learning and Children,Transport,Contract Hire,148001304,4,201302,SCHOOL CONTRACTS AGENCY,672.00,2013-05-09
Learning and Children,Transport,Contract Hire,148001304,5,201302,SCHOOL CONTRACTS AGENCY,666.24,2013-05-09
Learning and Children,Transport,Contract Hire,148001396,1,201302,HOLLIDAY MINI BUS HIRE DUNSTON,924.00,2013-05-10
Learning and Children,Transport,Contract Hire,148001400,1,201302,ASHLEY COACHES,792.00,2013-05-10
Learning and Children,Transport,Contract Hire,148001402,2,201302,CRAIGS OF WHICKHAM,446.40,2013-05-10
Learning and Children,Transport,Contract Hire,148001403,2,201302,BURNOPFIELD TAXIS,1032.00,2013-05-10
Learning and Children,Transport,Contract Hire,148001403,3,201302,BURNOPFIELD TAXIS,636.48,2013-05-10
Learning and Children,Transport,Contract Hire,148001405,3,201302,SOUTH TYNESIDE TAXI AGENCY,518.80,2013-05-10
Learning and Children,Transport,Contract Hire,148001405,5,201302,SOUTH TYNESIDE TAXI AGENCY,501.30,2013-05-10
Learning and Children,Transport,Contract Hire,148001405,8,201302,SOUTH TYNESIDE TAXI AGENCY,778.20,2013-05-10
Learning and Children,Transport,Contract Hire,148001406,3,201302,LAWSON CABS,840.00,2013-05-10
Learning and Children,Transport,Contract Hire,148001406,4,201302,LAWSON CABS,600.00,2013-05-10
Learning and Children,Transport,Contract Hire,148001495,2,201302,REDACTED - Personal Information,544.00,2013-05-14
Learning and Children,Transport,Contract Hire,148001495,3,201302,REDACTED - Personal Information,816.00,2013-05-14
Learning and Children,Transport,Contract Hire,148001495,4,201302,REDACTED - Personal Information,888.00,2013-05-14
Learning and Children,Transport,Contract Hire,148001495,5,201302,REDACTED - Personal Information,1104.00,2013-05-14
Learning and Children,Transport,Contract Hire,148001495,6,201302,REDACTED - Personal Information,720.00,2013-05-14
Learning and Children,Transport,Contract Hire,148001495,7,201302,REDACTED - Personal Information,1113.60,2013-05-14
Learning and Children,Transport,Contract Hire,148001495,8,201302,REDACTED - Personal Information,720.00,2013-05-14
Learning and Children,Transport,Contract Hire,148001495,10,201302,REDACTED - Personal Information,474.00,2013-05-14
Learning and Children,Transport,Contract Hire,148001495,11,201302,REDACTED - Personal Information,566.40,2013-05-14
Learning and Children,Transport,Contract Hire,148001495,12,201302,REDACTED - Personal Information,414.00,2013-05-14
Learning and Children,Transport,Contract Hire,148001495,13,201302,REDACTED - Personal Information,660.00,2013-05-14
Learning and Children,Transport,Contract Hire,148001495,14,201302,REDACTED - Personal Information,804.00,2013-05-14
Learning and Children,Transport,Contract Hire,148001495,15,201302,REDACTED - Personal Information,792.00,2013-05-14
Learning and Children,Transport,Contract Hire,148001511,3,201302,REDACTED - Personal Information,296.00,2013-05-14
Learning and Children,Transport,Contract Hire,148001511,4,201302,REDACTED - Personal Information,803.52,2013-05-14
Learning and Children,Transport,Contract Hire,148001511,6,201302,REDACTED - Personal Information,656.64,2013-05-14
Learning and Children,Transport,Contract Hire,148001511,8,201302,REDACTED - Personal Information,816.00,2013-05-14
Learning and Children,Transport,Contract Hire,148001511,9,201302,REDACTED - Personal Information,300.00,2013-05-14
Learning and Children,Transport,Contract Hire,148001511,13,201302,REDACTED - Personal Information,288.00,2013-05-14
Learning and Children,Transport,Contract Hire,148001511,15,201302,REDACTED - Personal Information,518.40,2013-05-14
Learning and Children,Transport,Contract Hire,148001511,17,201302,REDACTED - Personal Information,540.00,2013-05-14
Learning and Children,Transport,Contract Hire,148001511,19,201302,REDACTED - Personal Information,648.00,2013-05-14
Learning and Children,Transport,Contract Hire,148001511,22,201302,REDACTED - Personal Information,528.00,2013-05-14
Learning and Children,Transport,Contract Hire,148001512,15,201302,SWALWELL CABS LTD,873.60,2013-05-14
Learning and Children,Transport,Contract Hire,148001512,16,201302,SWALWELL CABS LTD,432.00,2013-05-14
Learning and Children,Transport,Contract Hire,148001619,10,201302,DEAN TAXIS LTD,888.48,2013-05-21
Learning and Children,Transport,Contract Hire,148001619,11,201302,DEAN TAXIS LTD,600.00,2013-05-21
Learning and Children,Transport,Contract Hire,148001619,13,201302,DEAN TAXIS LTD,1199.28,2013-05-21
Learning and Children,Transport,Contract Hire,148001619,14,201302,DEAN TAXIS LTD,696.00,2013-05-21
Learning and Children,Transport,Contract Hire,148001619,17,201302,DEAN TAXIS LTD,360.00,2013-05-21
Learning and Children,Transport,Contract Hire,148001619,19,201302,DEAN TAXIS LTD,960.00,2013-05-21
Learning and Children,Transport,Contract Hire,148001668,1,201302,REDACTED - Personal Information,588.00,2013-05-22
Learning and Children,Transport,Contract Hire,148001668,2,201302,REDACTED - Personal Information,552.00,2013-05-22
Learning and Children,Transport,Contract Hire,148001668,7,201302,REDACTED - Personal Information,187.50,2013-05-22
Learning and Children,Transport,Contract Hire,148002256,1,201302,CENTRAL TAXIS OF GATESHEAD LIMITED,768.00,2013-05-24
Learning and Children,Transport,Contract Hire,148002256,2,201302,CENTRAL TAXIS OF GATESHEAD LIMITED,180.00,2013-05-24
Learning and Children,Transport,Contract Hire,148002256,4,201302,CENTRAL TAXIS OF GATESHEAD LIMITED,604.80,2013-05-24
Learning and Children,Transport,Contract Hire,148002256,6,201302,CENTRAL TAXIS OF GATESHEAD LIMITED,408.00,2013-05-24
Learning and Children,Transport,Contract Hire,148002256,8,201302,CENTRAL TAXIS OF GATESHEAD LIMITED,768.00,2013-05-24
Learning and Children,Transport,Contract Hire,148002256,10,201302,CENTRAL TAXIS OF GATESHEAD LIMITED,1035.00,2013-05-24
Learning and Children,Transport,Contract Hire,148002256,11,201302,CENTRAL TAXIS OF GATESHEAD LIMITED,1032.00,2013-05-24
Learning and Children,Transport,Contract Hire,148002256,12,201302,CENTRAL TAXIS OF GATESHEAD LIMITED,1236.00,2013-05-24
Learning and Children,Transport,Contract Hire,148002256,13,201302,CENTRAL TAXIS OF GATESHEAD LIMITED,1104.00,2013-05-24
Learning and Children,Transport,Contract Hire,148002256,22,201302,CENTRAL TAXIS OF GATESHEAD LIMITED,816.00,2013-05-24
Learning and Children,Transport,Contract Hire,148002256,24,201302,CENTRAL TAXIS OF GATESHEAD LIMITED,672.00,2013-05-24
Learning and Children,Transport,Contract Hire,148002256,25,201302,CENTRAL TAXIS OF GATESHEAD LIMITED,720.00,2013-05-24
Learning and Children,Transport,Contract Hire,148002256,26,201302,CENTRAL TAXIS OF GATESHEAD LIMITED,912.00,2013-05-24
Learning and Children,Third Party Payments,Third Party Payments,43733097,0,201302,NORTH TYNESIDE COUNCIL,30181.00,2013-05-31
Learning and Children,Supplies and Services,"Grants, Contribs & Subs",41000004,1,201302,GATESHEAD JEWISH PRIMARY SCHOOL,1425.00,2013-05-09
Learning and Children,Supplies and Services,"Grants, Contribs & Subs",41000005,1,201302,GATESHEAD JEWISH PRIMARY SCHOOL,1603.50,2013-05-09
Learning and Children,Supplies and Services,"Grants, Contribs & Subs",41000006,2,201302,GATESHEAD JEWISH PRIMARY SCHOOL,2192.76,2013-05-09
Learning and Children,Supplies and Services,"Grants, Contribs & Subs",41000007,1,201302,SOLAR LEARNING,1865.00,2013-05-09
Learning and Children,Supplies and Services,"Grants, Contribs & Subs",43733072,0,201302,GATESHEAD JEWISH HIGH SCHOOL,2230.67,2013-05-31
Learning and Children,Transport,Contract Hire,148000974,4,201302,WARDLEY COACHES,158.00,2013-05-02
Learning and Children,Transport,Contract Hire,148000974,7,201302,WARDLEY COACHES,470.40,2013-05-02
Learning and Children,Transport,Contract Hire,148000977,2,201302,REDACTED - Personal Information,253.33,2013-05-02
Learning and Children,Transport,Contract Hire,148001232,39,201302,STREETCARS,814.00,2013-05-09
Learning and Children,Transport,Contract Hire,148001236,2,201302,BURNDALE TAXIS,260.16,2013-05-09
Learning and Children,Transport,Contract Hire,148001238,1,201302,REDACTED - Personal Information,168.00,2013-05-09
Learning and Children,Transport,Contract Hire,148001239,3,201302,J RUDD T/A BLUE EAGLE MINIBUS,501.00,2013-05-09
Learning and Children,Transport,Contract Hire,148001299,1,201302,REDACTED - Personal Information,1578.00,2013-05-09
Learning and Children,Transport,Contract Hire,148001299,7,201302,REDACTED - Personal Information,765.12,2013-05-09
Learning and Children,Transport,Contract Hire,148001299,11,201302,REDACTED - Personal Information,776.00,2013-05-09
Learning and Children,Transport,Contract Hire,148001299,12,201302,REDACTED - Personal Information,816.00,2013-05-09
Learning and Children,Transport,Contract Hire,148001299,14,201302,REDACTED - Personal Information,1100.00,2013-05-09
Learning and Children,Transport,Contract Hire,148001402,1,201302,CRAIGS OF WHICKHAM,297.60,2013-05-10
Learning and Children,Transport,Contract Hire,148001403,4,201302,BURNOPFIELD TAXIS,424.32,2013-05-10
Learning and Children,Transport,Contract Hire,148001403,6,201302,BURNOPFIELD TAXIS,900.00,2013-05-10
Learning and Children,Transport,Contract Hire,148001405,1,201302,SOUTH TYNESIDE TAXI AGENCY,588.00,2013-05-10
Learning and Children,Transport,Contract Hire,148001405,2,201302,SOUTH TYNESIDE TAXI AGENCY,259.40,2013-05-10
Learning and Children,Transport,Contract Hire,148001405,6,201302,SOUTH TYNESIDE TAXI AGENCY,167.10,2013-05-10
Learning and Children,Transport,Contract Hire,148001407,1,201302,C.D.PASSENGER SERVICES,936.00,2013-05-10
Learning and Children,Transport,Contract Hire,148001485,3,201302,ROWLANDS GILL CABS,980.00,2013-05-14
Learning and Children,Transport,Contract Hire,148001495,1,201302,REDACTED - Personal Information,272.00,2013-05-14
Learning and Children,Transport,Contract Hire,148001495,9,201302,REDACTED - Personal Information,474.00,2013-05-14
Learning and Children,Transport,Contract Hire,148001495,18,201302,REDACTED - Personal Information,638.00,2013-05-14
Learning and Children,Transport,Contract Hire,148001511,2,201302,REDACTED - Personal Information,592.00,2013-05-14
Learning and Children,Transport,Contract Hire,148001511,5,201302,REDACTED - Personal Information,164.16,2013-05-14
Learning and Children,Transport,Contract Hire,148001511,7,201302,REDACTED - Personal Information,163.20,2013-05-14
Learning and Children,Transport,Contract Hire,148001511,11,201302,REDACTED - Personal Information,240.00,2013-05-14
Learning and Children,Transport,Contract Hire,148001511,14,201302,REDACTED - Personal Information,144.00,2013-05-14
Learning and Children,Transport,Contract Hire,148001511,16,201302,REDACTED - Personal Information,129.60,2013-05-14
Learning and Children,Transport,Contract Hire,148001511,18,201302,REDACTED - Personal Information,180.00,2013-05-14
Learning and Children,Transport,Contract Hire,148001511,20,201302,REDACTED - Personal Information,285.00,2013-05-14
Learning and Children,Transport,Contract Hire,148001511,21,201302,REDACTED - Personal Information,400.00,2013-05-14
Learning and Children,Transport,Contract Hire,148001511,23,201302,REDACTED - Personal Information,500.00,2013-05-14
Learning and Children,Transport,Contract Hire,148001619,1,201302,DEAN TAXIS LTD,1049.28,2013-05-21
Learning and Children,Transport,Contract Hire,148001619,2,201302,DEAN TAXIS LTD,576.00,2013-05-21
Learning and Children,Transport,Contract Hire,148001619,6,201302,DEAN TAXIS LTD,370.00,2013-05-21
Learning and Children,Transport,Contract Hire,148001619,15,201302,DEAN TAXIS LTD,672.00,2013-05-21
Learning and Children,Transport,Contract Hire,148001619,16,201302,DEAN TAXIS LTD,240.00,2013-05-21
Learning and Children,Transport,Contract Hire,148001619,20,201302,DEAN TAXIS LTD,1022.92,2013-05-21
Learning and Children,Transport,Contract Hire,148001619,21,201302,DEAN TAXIS LTD,1095.60,2013-05-21
Learning and Children,Transport,Contract Hire,148001668,13,201302,REDACTED - Personal Information,196.00,2013-05-22
Learning and Children,Transport,Contract Hire,148002256,3,201302,CENTRAL TAXIS OF GATESHEAD LIMITED,540.00,2013-05-24
Learning and Children,Transport,Contract Hire,148002256,5,201302,CENTRAL TAXIS OF GATESHEAD LIMITED,403.20,2013-05-24
Learning and Children,Transport,Contract Hire,148002256,7,201302,CENTRAL TAXIS OF GATESHEAD LIMITED,612.00,2013-05-24
Learning and Children,Transport,Contract Hire,148002256,9,201302,CENTRAL TAXIS OF GATESHEAD LIMITED,576.00,2013-05-24
