Strgrp(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq No,Period,Supplier id(T),Amount,Updated
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020166,784,201205,CRAIGIELEA NURSING HOME,514.08,2012-08-15
Community Based Services,Third Party Payments,Third Party Payments,60020166,94,201205,NTW NHS FOUNDATION TRUST,12882.76,2012-08-15
Community Based Services,Third Party Payments,Third Party Payments,60020166,152,201205,NTW NHS FOUNDATION TRUST,6295.16,2012-08-15
Community Based Services,Third Party Payments,Third Party Payments,60020166,161,201205,NTW NHS FOUNDATION TRUST,3922.64,2012-08-15
Community Based Services,Third Party Payments,Third Party Payments,60020166,5,201205,ROSEWOOD CARE LLP,2082.80,2012-08-15
Community Based Services,Third Party Payments,Third Party Payments,60020166,98,201205,FOUR SEASONS HEALTHCARE LTD,7540.34,2012-08-15
Community Based Services,Third Party Payments,Third Party Payments,60020166,169,201205,ADDISON COURT T/A DAV HOMES LTD,9368.40,2012-08-15
Community Based Services,Third Party Payments,Third Party Payments,60020166,843,201205,CRAIGIELEA NURSING HOME,1752.00,2012-08-15
Community Based Services,Third Party Payments,Third Party Payments,60020166,845,201205,CARELINE LIFESTYLES LTD,5540.00,2012-08-15
Community Based Services,Third Party Payments,Third Party Payments,60020166,920,201205,THE MANOR HOUSE,3436.40,2012-08-15
Community Based Services,Third Party Payments,Third Party Payments,60020166,955,201205,WHICKHAM VILLA,4680.64,2012-08-15
Community Based Services,Third Party Payments,Third Party Payments,60020166,956,201205,WHICKHAM VILLA,31219.68,2012-08-15
Community Based Services,Third Party Payments,Third Party Payments,60020166,996,201205,TYNE VIEW NURSING HOME,2154.80,2012-08-15
Community Based Services,Third Party Payments,Third Party Payments,60020166,1057,201205,BOND CARE,1752.00,2012-08-15
Community Based Services,Third Party Payments,Third Party Payments,60020166,1065,201205,FOUR SEASONS HEALTH CARE LTD,3440.00,2012-08-15
Community Based Services,Third Party Payments,Third Party Payments,60020166,320,201205,FOUR SEASONS HEALTHCARE LTD,3418.80,2012-08-15
Community Based Services,Third Party Payments,Third Party Payments,60020166,389,201205,NORTHVIEW LODGE CARE HOME,3463.04,2012-08-15
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020166,454,201205,FOUR SEASONS HEALTHCARE LTD,1440.64,2012-08-15
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020166,532,201205,WHICKHAM VILLA,1430.83,2012-08-15
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020166,647,201205,FOUR SEASONS HEALTHCARE LTD,1144.92,2012-08-15
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020166,671,201205,CRAIGIELEA NURSING HOME,477.40,2012-08-15
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020166,739,201205,BOND CARE,476.80,2012-08-15
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020166,803,201205,FOUR SEASONS HEALTH CARE LTD,1000.92,2012-08-15
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020166,994,201205,NORTHVIEW LODGE CARE HOME,476.80,2012-08-15
Community Based Services,Third Party Payments,Third Party Payments,60020166,26,201205,FOUR SEASONS HEALTHCARE LTD,2174.00,2012-08-15
Community Based Services,Third Party Payments,Third Party Payments,60020166,160,201205,ADDISON COURT T/A DAV HOMES LTD,434.80,2012-08-15
Community Based Services,Third Party Payments,Third Party Payments,60020166,192,201205,COVENT HOUSE,434.80,2012-08-15
Community Based Services,Third Party Payments,Third Party Payments,60020166,846,201205,CARELINE LIFESTYLES LTD,434.80,2012-08-15
Community Based Services,Third Party Payments,Third Party Payments,60020166,856,201205,CRAIGIELEA NURSING HOME,434.80,2012-08-15
Community Based Services,Third Party Payments,Third Party Payments,60020166,954,201205,WHICKHAM VILLA,2267.17,2012-08-15
Community Based Services,Third Party Payments,Third Party Payments,60020166,1031,201205,WHICKHAM VILLA,434.80,2012-08-15
Community Based Services,Third Party Payments,Third Party Payments,60020166,1093,201205,FOUR SEASONS HEALTH CARE LTD,434.80,2012-08-15
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020166,602,201205,COVENT HOUSE,699.00,2012-08-15
Community Based Services,Third Party Payments,Third Party Payments,60020166,847,201205,CARELINE LIFESTYLES LTD,1250.00,2012-08-15
Community Based Services,Third Party Payments,Third Party Payments,60020166,370,201205,FOUR SEASONS HEALTHCARE LTD,3418.80,2012-08-15
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020166,559,201205,CARELINE LIFESTYLES LTD,96.35,2012-08-15
Community Based Services,Third Party Payments,Third Party Payments,60020166,1062,201205,FOUR SEASONS HEALTH CARE LTD,430.00,2012-08-15
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020166,806,201205,FOUR SEASONS HEALTH CARE LTD,103.06,2012-08-15
Community Based Services,Third Party Payments,Third Party Payments,60020166,6,201205,ROSEWOOD CARE LLP,776.28,2012-08-15
Community Based Services,Third Party Payments,Third Party Payments,60020166,67,201205,ST CUTHBERTS HOUSE LTD,1744.00,2012-08-15
Community Based Services,Third Party Payments,Third Party Payments,60020166,81,201205,FOUR SEASONS HEALTHCARE LTD,6797.92,2012-08-15
Community Based Services,Third Party Payments,Third Party Payments,60020166,156,201205,ADDISON COURT T/A DAV HOMES LTD,4867.44,2012-08-15
Community Based Services,Third Party Payments,Third Party Payments,60020166,854,201205,CARELINE LIFESTYLES LTD,4400.00,2012-08-15
Community Based Services,Third Party Payments,Third Party Payments,60020166,948,201205,BARCHESTER HEALTHCARE LTD,1648.00,2012-08-15
Community Based Services,Third Party Payments,Third Party Payments,60020166,960,201205,WHICKHAM VILLA,15579.72,2012-08-15
Community Based Services,Third Party Payments,Third Party Payments,60020166,997,201205,TYNE VIEW NURSING HOME,1720.00,2012-08-15
Community Based Services,Third Party Payments,Third Party Payments,60020166,1019,201205,ANCHOR TRUST,1647.44,2012-08-15
Community Based Services,Third Party Payments,Third Party Payments,60020166,1058,201205,BOND CARE,1752.00,2012-08-15
Community Based Services,Third Party Payments,Third Party Payments,60020166,240,201205,LEONARD CHESHIRE FOUNDATION,2848.52,2012-08-15
Community Based Services,Third Party Payments,Third Party Payments,60020166,263,201205,ELPHA LODGE LTD,2986.76,2012-08-15
Community Based Services,Third Party Payments,Third Party Payments,60020166,264,201205,ELPHA LODGE LTD,2986.76,2012-08-15
Community Based Services,Third Party Payments,Third Party Payments,60020166,265,201205,DAVID LEWIS CENTRE,3252.12,2012-08-15
Community Based Services,Third Party Payments,Third Party Payments,60020166,292,201205,PATHWAYS CARE GROUP,4663.16,2012-08-15
Community Based Services,Third Party Payments,Third Party Payments,60020166,296,201205,LEONARD CHESHIRE FOUNDATION,6078.36,2012-08-15
Community Based Services,Third Party Payments,Third Party Payments,60020166,302,201205,TRU LIMITED,7648.00,2012-08-15
Community Based Services,Third Party Payments,Third Party Payments,60020166,308,201205,FORESIGHT RESIDENTIAL LTD,15369.56,2012-08-15
Community Based Services,Third Party Payments,Third Party Payments,60020166,339,201205,LANCHESTER COURT,8096.00,2012-08-15
Community Based Services,Third Party Payments,Third Party Payments,60020166,371,201205,FOUR SEASONS HEALTHCARE LTD,5772.04,2012-08-15
Community Based Services,Third Party Payments,Third Party Payments,60020166,374,201205,INTEGRATED SUPPORT LIMITED C/O ADMINISTRATORS,7707.52,2012-08-15
Community Based Services,Third Party Payments,Third Party Payments,60020166,385,201205,ACOMB COURT,2267.92,2012-08-15
Community Based Services,Third Party Payments,Third Party Payments,60020166,395,201205,PERCY HEDLEY CENTRE,12644.72,2012-08-15
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020166,425,201205,FOUR SEASONS HEALTHCARE LTD,311.40,2012-08-15
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020166,428,201205,PERCY HEDLEY CENTRE,934.20,2012-08-15
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020166,538,201205,WHICKHAM VILLA,1443.75,2012-08-15
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020166,573,201205,LANCHESTER COURT,385.40,2012-08-15
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020166,581,201205,ADDISON COURT T/A DAV HOMES LTD,1477.24,2012-08-15
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020166,613,201205,INTEGRATED SUPPORT LIMITED C/O ADMINISTRATORS,367.56,2012-08-15
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020166,645,201205,FOUR SEASONS HEALTHCARE LTD,476.80,2012-08-15
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020166,666,201205,ELPHA LODGE LTD,349.40,2012-08-15
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020166,668,201205,ELPHA LODGE LTD,349.40,2012-08-15
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020166,695,201205,ST CUTHBERTS HOUSE LTD,311.40,2012-08-15
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020166,752,201205,ACOMB COURT,476.80,2012-08-15
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020166,768,201205,PATHWAYS CARE GROUP,311.40,2012-08-15
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020166,773,201205,TYNE VIEW NURSING HOME,476.80,2012-08-15
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020166,778,201205,BARCHESTER HEALTHCARE LTD,311.40,2012-08-15
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020166,792,201205,DAVID LEWIS CENTRE,349.40,2012-08-15
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020166,798,201205,FORESIGHT RESIDENTIAL LTD,728.20,2012-08-15
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020166,816,201205,LEONARD CHESHIRE FOUNDATION,311.40,2012-08-15
Community Based Services,Third Party Payments,Third Party Payments,60020166,125,201205,PATHWAYS CARE GROUP,71988.06,2012-08-15
Community Based Services,Third Party Payments,Third Party Payments,60020166,392,201205,PERCY HEDLEY CENTRE,1663.64,2012-08-15
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020166,429,201205,PERCY HEDLEY CENTRE,476.80,2012-08-15
Community Based Services,Third Party Payments,Third Party Payments,60020167,0,201205,POSITIVE APPROACH SERVICES LTD,7558.96,2012-08-22
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020167,1,201205,POSITIVE APPROACH SERVICES LTD,622.80,2012-08-22
Community Based Services,Third Party Payments,Third Party Payments,60040401,679,201205,CREATIVE SUPPORT,13626.37,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,683,201205,CREATIVE SUPPORT,13626.37,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,595,201205,HANOVER HOUSING ASSOC,13.24,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,597,201205,HANOVER HOUSING ASSOC,13.24,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,598,201205,HANOVER HOUSING ASSOC,13.24,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,599,201205,HANOVER HOUSING ASSOC,13.24,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,601,201205,HANOVER HOUSING ASSOC,13.24,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,602,201205,HANOVER HOUSING ASSOC,13.24,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,603,201205,HANOVER HOUSING ASSOC,13.24,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,618,201205,HANOVER HOUSING ASSOC,13.24,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,664,201205,HANOVER HOUSING ASSOC,13.24,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,665,201205,HANOVER HOUSING ASSOC,13.24,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,667,201205,HANOVER HOUSING ASSOC,13.24,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,726,201205,HANOVER HOUSING ASSOC,13.24,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,728,201205,HANOVER HOUSING ASSOC,13.24,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,729,201205,HANOVER HOUSING ASSOC,13.24,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,730,201205,HANOVER HOUSING ASSOC,13.24,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,619,201205,HOSPITAL OF KING JAMES,57.96,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,621,201205,HOSPITAL OF KING JAMES,57.96,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,622,201205,HOSPITAL OF KING JAMES,57.96,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,623,201205,HOSPITAL OF KING JAMES,57.96,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,625,201205,HOSPITAL OF KING JAMES,57.96,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,626,201205,HOSPITAL OF KING JAMES,57.96,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,627,201205,HOSPITAL OF KING JAMES,57.96,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,628,201205,HOSPITAL OF KING JAMES,57.96,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,630,201205,HOSPITAL OF KING JAMES,57.96,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,640,201205,HOSPITAL OF KING JAMES,57.96,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,641,201205,HOSPITAL OF KING JAMES,57.96,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,644,201205,HOSPITAL OF KING JAMES,57.96,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,653,201205,HOSPITAL OF KING JAMES,57.96,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,654,201205,HOSPITAL OF KING JAMES,57.96,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,655,201205,HOSPITAL OF KING JAMES,57.96,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,656,201205,HOSPITAL OF KING JAMES,57.96,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,657,201205,HOSPITAL OF KING JAMES,57.96,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,658,201205,HOSPITAL OF KING JAMES,57.96,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,659,201205,HOSPITAL OF KING JAMES,57.96,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,660,201205,HOSPITAL OF KING JAMES,57.96,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,661,201205,HOSPITAL OF KING JAMES,57.96,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,662,201205,HOSPITAL OF KING JAMES,57.96,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,663,201205,HOSPITAL OF KING JAMES,57.96,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,381,201205,ANCHOR TRUST,23.08,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,383,201205,ANCHOR TRUST,23.08,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,384,201205,ANCHOR TRUST,23.08,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,385,201205,ANCHOR TRUST,46.16,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,386,201205,ANCHOR TRUST,23.08,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,387,201205,ANCHOR TRUST,2.47,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,388,201205,ANCHOR TRUST,23.08,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,389,201205,ANCHOR TRUST,23.08,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,390,201205,ANCHOR TRUST,23.08,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,391,201205,ANCHOR TRUST,23.08,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,392,201205,ANCHOR TRUST,23.08,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,393,201205,ANCHOR TRUST,1.95,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,394,201205,ANCHOR TRUST,27.24,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,395,201205,ANCHOR TRUST,27.24,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,396,201205,ANCHOR TRUST,20.43,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,397,201205,ANCHOR TRUST,27.24,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,398,201205,ANCHOR TRUST,23.08,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,399,201205,ANCHOR TRUST,27.24,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,400,201205,ANCHOR TRUST,27.24,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,401,201205,ANCHOR TRUST,27.24,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,402,201205,ANCHOR TRUST,23.08,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,403,201205,ANCHOR TRUST,23.08,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,404,201205,ANCHOR TRUST,27.24,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,405,201205,ANCHOR TRUST,1.27,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,406,201205,ANCHOR TRUST,11.54,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,407,201205,ANCHOR TRUST,17.76,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,408,201205,ANCHOR TRUST,22.20,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,409,201205,ANCHOR TRUST,17.76,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,410,201205,ANCHOR TRUST,17.76,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,411,201205,ANCHOR TRUST,17.76,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,412,201205,ANCHOR TRUST,17.76,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,413,201205,ANCHOR TRUST,17.76,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,414,201205,ANCHOR TRUST,17.76,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,415,201205,ANCHOR TRUST,17.76,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,416,201205,ANCHOR TRUST,23.08,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,417,201205,ANCHOR TRUST,23.08,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,418,201205,ANCHOR TRUST,17.76,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,419,201205,ANCHOR TRUST,1.65,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,420,201205,ANCHOR TRUST,23.08,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,421,201205,ANCHOR TRUST,23.08,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,422,201205,ANCHOR TRUST,17.76,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,423,201205,ANCHOR TRUST,23.08,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,424,201205,ANCHOR TRUST,17.76,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,425,201205,ANCHOR TRUST,17.76,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,426,201205,ANCHOR TRUST,27.24,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,427,201205,ANCHOR TRUST,27.24,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,428,201205,ANCHOR TRUST,17.76,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,429,201205,ANCHOR TRUST,15.44,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,430,201205,ANCHOR TRUST,27.24,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,431,201205,ANCHOR TRUST,15.44,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,432,201205,ANCHOR TRUST,15.44,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,433,201205,ANCHOR TRUST,15.44,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,434,201205,ANCHOR TRUST,15.44,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,435,201205,ANCHOR TRUST,15.44,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,436,201205,ANCHOR TRUST,15.44,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,437,201205,ANCHOR TRUST,15.44,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,438,201205,ANCHOR TRUST,15.44,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,439,201205,ANCHOR TRUST,15.44,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,440,201205,ANCHOR TRUST,15.44,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,441,201205,ANCHOR TRUST,15.44,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,442,201205,ANCHOR TRUST,15.44,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,443,201205,ANCHOR TRUST,15.44,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,444,201205,ANCHOR TRUST,15.44,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,445,201205,ANCHOR TRUST,15.44,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,446,201205,ANCHOR TRUST,15.44,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,447,201205,ANCHOR TRUST,15.44,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,448,201205,ANCHOR TRUST,15.44,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,449,201205,ANCHOR TRUST,15.44,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,450,201205,ANCHOR TRUST,15.44,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,451,201205,ANCHOR TRUST,15.44,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,452,201205,ANCHOR TRUST,27.24,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,453,201205,ANCHOR TRUST,1.10,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,454,201205,ANCHOR TRUST,15.44,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,455,201205,ANCHOR TRUST,15.44,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,456,201205,ANCHOR TRUST,7.72,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,457,201205,ANCHOR TRUST,15.44,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,458,201205,ANCHOR TRUST,15.44,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,459,201205,ANCHOR TRUST,27.24,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,460,201205,ANCHOR TRUST,27.24,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,461,201205,ANCHOR TRUST,27.24,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,462,201205,ANCHOR TRUST,15.44,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,463,201205,ANCHOR TRUST,15.44,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,464,201205,ANCHOR TRUST,15.44,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,465,201205,ANCHOR TRUST,15.44,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,466,201205,ANCHOR TRUST,1.10,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,467,201205,ANCHOR TRUST,15.44,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,468,201205,ANCHOR TRUST,15.44,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,469,201205,ANCHOR TRUST,15.44,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,470,201205,ANCHOR TRUST,15.44,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,471,201205,ANCHOR TRUST,15.44,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,472,201205,ANCHOR TRUST,15.44,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,473,201205,ANCHOR TRUST,7.72,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,474,201205,ANCHOR TRUST,17.76,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,475,201205,ANCHOR TRUST,17.76,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,476,201205,ANCHOR TRUST,5.88,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,477,201205,ANCHOR TRUST,17.76,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,478,201205,ANCHOR TRUST,5.88,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,479,201205,ANCHOR TRUST,5.88,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,480,201205,ANCHOR TRUST,5.88,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,481,201205,ANCHOR TRUST,5.88,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,482,201205,ANCHOR TRUST,5.88,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,483,201205,ANCHOR TRUST,5.88,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,484,201205,ANCHOR TRUST,5.88,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,485,201205,ANCHOR TRUST,5.88,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,486,201205,ANCHOR TRUST,6.88,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,487,201205,ANCHOR TRUST,5.88,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,488,201205,ANCHOR TRUST,6.88,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,489,201205,ANCHOR TRUST,6.88,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,490,201205,ANCHOR TRUST,6.88,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,491,201205,ANCHOR TRUST,6.88,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,492,201205,ANCHOR TRUST,6.88,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,493,201205,ANCHOR TRUST,15.48,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,494,201205,ANCHOR TRUST,6.88,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,495,201205,ANCHOR TRUST,6.88,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,496,201205,ANCHOR TRUST,6.88,2012-08-10
Community Based Services,Third Party Payments,Third Party Payments,60040401,497,201205,ANCHOR TRUST,5.88,2012-08-10
