Strgrpcc(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq no,Period,Supplier ID(T),Amount,Updated
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,1902,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,1909,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,1910,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,1911,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,1913,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,1916,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,1921,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,1922,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,1926,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,1952,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,1953,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,1954,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,1956,201809,O2 (UK) LTD,10.36,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,1960,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,1962,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,1964,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,1966,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,1977,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,1981,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,1983,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,1984,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,1985,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,2017,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,2019,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,2029,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,2031,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,2052,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,2108,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,2113,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,2114,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,2116,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,2117,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,2119,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,2120,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,2122,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,2123,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,2124,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,2127,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,2131,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,2134,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,2137,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,2145,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,2146,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,2147,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,2149,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,2150,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,2151,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,2155,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,2159,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,2162,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,2166,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,2167,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,2169,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,2172,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,2173,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,2174,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,2176,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,2177,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,2181,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,2184,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,2199,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,2210,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,2232,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,2234,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,2235,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,2236,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,2238,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,2243,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,2245,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,2263,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,2282,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,2286,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,2305,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,2312,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,2349,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,2350,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,2352,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,2353,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,2359,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,2379,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,2383,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,2389,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,2392,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,2393,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,2395,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,2402,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,2404,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600022,1360,201809,O2 (UK) LTD,4.5,2018-12-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,1368,201809,O2 (UK) LTD,4.51,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600022,1634,201809,O2 (UK) LTD,4.5,2018-12-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,1839,201809,O2 (UK) LTD,4.51,2018-12-20
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41239450,1,201809,MENTAL HEALTH CONCERN,1324.3,2018-12-07
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41239728,1,201809,DALE CARE LTD,71848.44,2018-12-07
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41239729,1,201809,DALE CARE LTD,40893.84,2018-12-07
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41239730,1,201809,DALE CARE LTD,11600,2018-12-07
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41239731,1,201809,CLECE CARE SERVICES LTD,90000,2018-12-07
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41239732,1,201809,CLECE CARE SERVICES LTD,20459.74,2018-12-07
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41239733,1,201809,COMFORT CALL LTD,90000,2018-12-07
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41239734,1,201809,COMFORT CALL LTD,44128.5,2018-12-07
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41239735,1,201809,COMFORT CALL LTD,11600,2018-12-07
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41239736,1,201809,D H HOMECARE LTD,26739.57,2018-12-07
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41239737,1,201809,KELLY PARK LIMITED,5401.44,2018-12-07
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41239738,1,201809,COMMUNITY CARE NORTH EAST,8102.16,2018-12-07
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41239739,1,201809,HOMECARE PLUS,1087.35,2018-12-07
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41239740,1,201809,MY HOMECARE DURHAM LTD,4410.12,2018-12-07
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41239741,1,201809,NURTURED CARE NE LTD,13720.13,2018-12-07
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41240062,1,201809,LIVABILITY,6998.77,2018-12-13
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41240063,1,201809,LIVABILITY,6998.77,2018-12-13
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41240064,1,201809,LIVABILITY,32158.63,2018-12-13
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41240515,1,201809,CARERS TRUST TYNE & WEAR CROSSROADS CARER SERVICES,631.62,2018-12-19
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41240520,1,201809,KEYFORT GROUP LTD,1272.19,2018-12-19
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41240527,1,201809,CARERS TRUST TYNE & WEAR CROSSROADS CARER SERVICES,580.8,2018-12-19
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,147042585,2,201809,PROSPECTS FOR PEOPLE WITH LEARNING DISABILITIES,236,2018-12-07
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,147042685,2,201809,PROSPECTS FOR PEOPLE WITH LEARNING DISABILITIES,236,2018-12-13
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,147042686,1,201809,COMMUNITY INTEGRATED CARE,9016,2018-12-13
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,147042723,3,201809,MENCAP,10056.2,2018-12-13
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,147042777,4,201809,UNITED RESPONSE,1239,2018-12-19
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41239726,1,201809,THE HUMAN SUPPORT GROUP LTD,12751.2,2018-12-07
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41240443,1,201809,HOUSING21,8736,2018-12-19
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41240444,1,201809,HOUSING21,8736,2018-12-19
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41240445,1,201809,HOUSING21,8736,2018-12-19
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41240446,1,201809,HOUSING21,8736,2018-12-19
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",41240143,1,201809,THE WINLATON CENTRE,720,2018-12-17
"Care, Wellbeing & Learning",Premises,Fixtures & Fittings,44019496,0,201809,TUNSTALL HEALTHCARE (UK) LTD,2175,2018-12-03
"Care, Wellbeing & Learning",Supplies and Services,"Furn, Equip & Mats",44014594,0,201809,THE KEY SAFE COMPANY,4737.6,2018-12-03
"Care, Wellbeing & Learning",Supplies and Services,"Furn, Equip & Mats",44021065,0,201809,BUDDI LIMITED,4800,2018-12-14
"Care, Wellbeing & Learning",Supplies and Services,"Furn, Equip & Mats",44021066,0,201809,BUDDI LIMITED,2700,2018-12-14
"Care, Wellbeing & Learning",Supplies and Services,"Furn, Equip & Mats",44021393,0,201809,BUDDI LIMITED,1800,2018-12-18
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600022,363,201809,O2 (UK) LTD,10,2018-12-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600022,379,201809,O2 (UK) LTD,10,2018-12-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600022,394,201809,O2 (UK) LTD,10,2018-12-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600022,518,201809,O2 (UK) LTD,21.57,2018-12-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600022,519,201809,O2 (UK) LTD,10,2018-12-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600022,531,201809,O2 (UK) LTD,7.52,2018-12-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600022,621,201809,O2 (UK) LTD,10,2018-12-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600022,677,201809,O2 (UK) LTD,10,2018-12-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600022,789,201809,O2 (UK) LTD,0.02,2018-12-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600022,1760,201809,O2 (UK) LTD,10,2018-12-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600022,2348,201809,O2 (UK) LTD,0.15,2018-12-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,322,201809,O2 (UK) LTD,5.61,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,324,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,327,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,333,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,340,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,527,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,629,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,643,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,803,201809,O2 (UK) LTD,0.02,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,1789,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41240597,1,201809,CARERS FEDERATION LTD,1865.92,2018-12-20
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41240667,1,201809,AGE UK GATESHEAD,5516.75,2018-12-20
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41240668,1,201809,AGE UK GATESHEAD,14725,2018-12-20
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41240669,1,201809,AGE UK GATESHEAD,27500,2018-12-20
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41240670,1,201809,ALZHEIMERS DISEASE SOCIETY,5878.5,2018-12-20
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41240671,1,201809,ALZHEIMERS DISEASE SOCIETY,27086.67,2018-12-20
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41240672,1,201809,ALZHEIMERS DISEASE SOCIETY,4839,2018-12-20
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41240673,1,201809,ALZHEIMERS DISEASE SOCIETY,1000,2018-12-20
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41240679,1,201809,GATESHEAD JEWISH FAMILY SERV.,8165.25,2018-12-20
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41240683,1,201809,HARDMAN CENTRE,26325,2018-12-20
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41240684,1,201809,ROWLANDS GILL & DISTRICT LIVE AT HOME SCHEME,875,2018-12-20
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41240690,1,201809,ROWLANDS GILL & DISTRICT LIVE AT HOME SCHEME,23750,2018-12-20
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41240691,1,201809,TEAMS & BENSHAM COMMUNITY CARE,50350,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600022,1722,201809,O2 (UK) LTD,4.5,2018-12-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600022,1775,201809,O2 (UK) LTD,0.03,2018-12-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,1357,201809,O2 (UK) LTD,0.03,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,1361,201809,O2 (UK) LTD,4.5,2018-12-20
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020304,478,201809,CARE UK LTD,2324,2018-12-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020304,784,201809,AKARI CARE LIMITED,2420,2018-12-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020304,825,201809,LIFEWAYS COMMUNITY CARE,4837.84,2018-12-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020304,831,201809,RENAL HEALTH LIMITED (T/A CHASE PARK NEURO CENTRE),22847.52,2018-12-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020304,981,201809,CARELINE LIFESTYLES LTD,7825,2018-12-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020304,1047,201809,LEONARD CHESHIRE FOUNDATION,7528.2,2018-12-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020304,1072,201809,VOYAGE LTD,6176.04,2018-12-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020304,28,201809,CARE UK LTD,348.2,2018-12-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020304,65,201809,LIFEWAYS COMMUNITY CARE,1655.24,2018-12-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020304,72,201809,VOYAGE LTD,195.72,2018-12-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020304,209,201809,RENAL HEALTH LIMITED (T/A CHASE PARK NEURO CENTRE),732.6,2018-12-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020304,826,201809,LIFEWAYS COMMUNITY CARE,632.64,2018-12-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020304,827,201809,LIFEWAYS COMMUNITY CARE,1897.92,2018-12-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020304,836,201809,RENAL HEALTH LIMITED (T/A CHASE PARK NEURO CENTRE),1265.28,2018-12-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020304,845,201809,THE MANOR HOUSE,632.64,2018-12-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020304,578,201809,AKARI CARE LIMITED,2324,2018-12-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020304,684,201809,WELLBURN CARE HOMES LTD,2324,2018-12-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020304,708,201809,ST CUTHBERTS HOUSE LTD,7260,2018-12-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020304,816,201809,LIFEWAYS COMMUNITY CARE,11224.84,2018-12-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020304,834,201809,FELLINGATE CARE CENTRE LTD,2324,2018-12-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020304,868,201809,CARELINE LIFESTYLES LTD,6493.52,2018-12-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020304,927,201809,RENAL HEALTH LIMITED (T/A CHASE PARK NEURO CENTRE),3200,2018-12-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,147042759,1,201809,PATHWAYS CARE GROUP,4412,2018-12-19
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41239889,1,201809,CHRISTCHURCH GROUP,10155.6,2018-12-13
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020304,978,201809,CARELINE LIFESTYLES LTD,2014.05,2018-12-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020304,990,201809,GAINFORD CARE HOMES LTD,2363.08,2018-12-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020304,993,201809,AUTISM CARE UK 4,7707.52,2018-12-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020304,1038,201809,PERCY HEDLEY CENTRE,11899.04,2018-12-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020304,1041,201809,FORESIGHT RESIDENTIAL LTD,12967.84,2018-12-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020304,1052,201809,LEONARD CHESHIRE FOUNDATION,3443.48,2018-12-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020304,1059,201809,TRU LIMITED,7648,2018-12-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020304,1065,201809,DAVID LEWIS CENTRE,3382.2,2018-12-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020304,0,201809,CARELINE LIFESTYLES LTD,409,2018-12-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020304,68,201809,LIFEWAYS COMMUNITY CARE,1222.2,2018-12-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020304,70,201809,ST CUTHBERTS HOUSE LTD,1143.6,2018-12-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020304,236,201809,AUTISM CARE UK 4,388.72,2018-12-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020304,239,201809,FORESIGHT RESIDENTIAL LTD,1112.28,2018-12-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020304,241,201809,DAVID LEWIS CENTRE,353.08,2018-12-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020304,1133,201809,PERCY HEDLEY CENTRE,1431.8,2018-12-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020304,1136,201809,WELLBURN CARE HOMES LTD,552.4,2018-12-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020304,1155,201809,LEONARD CHESHIRE FOUNDATION,409,2018-12-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020304,1201,201809,AKARI CARE LIMITED,595.4,2018-12-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020304,1254,201809,FELLINGATE CARE CENTRE LTD,409,2018-12-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",147042759,2,201809,PATHWAYS CARE GROUP,1146.12,2018-12-19
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41240743,2,201809,PATHWAYS CARE GROUP,50678.76,2018-12-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41239728,2,201809,DALE CARE LTD,6159.96,2018-12-07
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41239729,2,201809,DALE CARE LTD,2675.37,2018-12-07
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41239731,2,201809,CLECE CARE SERVICES LTD,9398.07,2018-12-07
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41239733,2,201809,COMFORT CALL LTD,14814.03,2018-12-07
