Strgrp(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq No,Period,Supplier id(T),Amount,Updated
Learning and Children,Employees,Agency Staff,60091004,16,201301,COMENSURA LTD,1047.84,2013-04-24
Learning and Children,Transport,Public Transport and Taxi Fares,148000094,9,201301,BURNOPFIELD TAXIS,70.00,2013-04-05
Learning and Children,Transport,Public Transport and Taxi Fares,148000098,2,201301,REDACTED - Personal Information,40.00,2013-04-05
Learning and Children,Transport,Public Transport and Taxi Fares,148000107,12,201301,SWALWELL CABS LTD,80.00,2013-04-05
Learning and Children,Transport,Public Transport and Taxi Fares,148000108,5,201301,REDACTED - Personal Information,125.00,2013-04-05
Learning and Children,Transport,Public Transport and Taxi Fares,148000119,32,201301,DEAN TAXIS LTD,343.00,2013-04-05
Learning and Children,Transport,Public Transport and Taxi Fares,148000119,43,201301,DEAN TAXIS LTD,12.00,2013-04-05
Learning and Children,Transport,Public Transport and Taxi Fares,148000119,57,201301,DEAN TAXIS LTD,22.00,2013-04-05
Learning and Children,Transport,Public Transport and Taxi Fares,148000122,18,201301,CENTRAL TAXIS OF GATESHEAD LIMITED,512.50,2013-04-05
Learning and Children,Transport,Public Transport and Taxi Fares,148000122,37,201301,CENTRAL TAXIS OF GATESHEAD LIMITED,1204.80,2013-04-05
Learning and Children,Transport,Public Transport and Taxi Fares,148000122,62,201301,CENTRAL TAXIS OF GATESHEAD LIMITED,96.00,2013-04-05
Learning and Children,Transport,Public Transport and Taxi Fares,148000122,67,201301,CENTRAL TAXIS OF GATESHEAD LIMITED,332.00,2013-04-05
Learning and Children,Transport,Public Transport and Taxi Fares,148000130,2,201301,REDACTED - Personal Information,42.00,2013-04-05
Learning and Children,Transport,Public Transport and Taxi Fares,148000137,4,201301,REDACTED - Personal Information,10.00,2013-04-05
Learning and Children,Transport,Public Transport and Taxi Fares,148000640,31,201301,CLICK TRAVEL LTD,40.88,2013-04-19
Learning and Children,Third Party Payments,Third Party Payments,40000670,1,201301,NORTH EAST AUTISM SOCIETY,1443.40,2013-04-19
Learning and Children,Supplies and Services,"Licenses, Housing, Fees",40001306,1,201301,SPLASH,1272.00,2013-04-23
Learning and Children,Transport,Public Transport and Taxi Fares,148000338,14,201301,CLICK TRAVEL LTD,147.44,2013-04-15
Learning and Children,Transport,Public Transport and Taxi Fares,148000338,15,201301,CLICK TRAVEL LTD,147.44,2013-04-15
Learning and Children,Transport,Public Transport and Taxi Fares,148000640,33,201301,CLICK TRAVEL LTD,116.06,2013-04-19
Learning and Children,Transport,Public Transport and Taxi Fares,148000640,34,201301,CLICK TRAVEL LTD,86.33,2013-04-19
Learning and Children,Supplies and Services,"Furn, Equip & Mats",40002258,1,201301,ALBANY OFFICE EQUIP(W/SALE)LTD,1574.90,2013-04-19
Learning and Children,Third Party Payments,Third Party Payments,40000724,1,201301,PARENTS IN POWER,3000.00,2013-04-15
Learning and Children,Supplies and Services,"Licenses, Housing, Fees",40000164,1,201301,REDACTED - Personal Information,492.00,2013-04-05
Learning and Children,Supplies and Services,"Licenses, Housing, Fees",40000170,1,201301,REDACTED - Personal Information,477.50,2013-04-05
Learning and Children,Supplies and Services,"Licenses, Housing, Fees",40000171,1,201301,REDACTED - Personal Information,437.00,2013-04-05
Learning and Children,Supplies and Services,"Licenses, Housing, Fees",40003935,1,201301,REDACTED - Personal Information,500.00,2013-04-26
Learning and Children,Supplies and Services,"Licenses, Housing, Fees",40003940,1,201301,REDACTED - Personal Information,435.00,2013-04-26
Learning and Children,Transport,Contract Hire,148000090,4,201301,REDACTED - Personal Information,1280.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000090,8,201301,REDACTED - Personal Information,1020.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000090,10,201301,REDACTED - Personal Information,1120.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000090,13,201301,REDACTED - Personal Information,1200.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000100,7,201301,SOUTH TYNESIDE TAXI AGENCY,1200.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000106,6,201301,SCHOOL CONTRACTS AGENCY,1040.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000107,15,201301,SWALWELL CABS LTD,1376.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000107,22,201301,SWALWELL CABS LTD,360.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000107,23,201301,SWALWELL CABS LTD,640.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000107,25,201301,SWALWELL CABS LTD,570.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000110,7,201301,REDACTED - Personal Information,1480.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000125,3,201301,DEAN TAXIS LTD,1967.20,2013-04-05
Learning and Children,Transport,Contract Hire,148000125,4,201301,DEAN TAXIS LTD,800.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000125,6,201301,DEAN TAXIS LTD,924.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000125,8,201301,DEAN TAXIS LTD,1320.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000125,9,201301,DEAN TAXIS LTD,800.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000125,13,201301,DEAN TAXIS LTD,1003.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000126,12,201301,REDACTED - Personal Information,1480.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000126,22,201301,REDACTED - Personal Information,880.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000129,2,201301,LAWSON CABS,1000.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000135,17,201301,CENTRAL TAXIS OF GATESHEAD LIMITED,1280.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000135,18,201301,CENTRAL TAXIS OF GATESHEAD LIMITED,600.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000135,29,201301,CENTRAL TAXIS OF GATESHEAD LIMITED,1360.00,2013-04-05
Learning and Children,Third Party Payments,Third Party Payments,147000152,1,201301,THE CEDARS ACADEMY TRUST,36139.92,2013-04-30
Learning and Children,Transport,Contract Hire,148000090,12,201301,REDACTED - Personal Information,1000.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000094,1,201301,BURNOPFIELD TAXIS,640.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000094,5,201301,BURNOPFIELD TAXIS,708.90,2013-04-05
Learning and Children,Transport,Contract Hire,148000107,18,201301,SWALWELL CABS LTD,608.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000107,21,201301,SWALWELL CABS LTD,760.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000107,26,201301,SWALWELL CABS LTD,640.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000110,8,201301,REDACTED - Personal Information,37.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000110,19,201301,REDACTED - Personal Information,144.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000113,1,201301,REDACTED - Personal Information,1410.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000120,8,201301,REDACTED - Personal Information,388.50,2013-04-05
Learning and Children,Transport,Contract Hire,148000120,10,201301,REDACTED - Personal Information,1385.80,2013-04-05
Learning and Children,Transport,Contract Hire,148000123,1,201301,REDACTED - Personal Information,1040.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000125,5,201301,DEAN TAXIS LTD,512.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000125,10,201301,DEAN TAXIS LTD,647.50,2013-04-05
Learning and Children,Transport,Contract Hire,148000125,19,201301,DEAN TAXIS LTD,1536.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000125,20,201301,DEAN TAXIS LTD,20.52,2013-04-05
Learning and Children,Transport,Contract Hire,148000125,21,201301,DEAN TAXIS LTD,2071.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000126,11,201301,REDACTED - Personal Information,1400.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000126,23,201301,REDACTED - Personal Information,24.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000129,3,201301,LAWSON CABS,405.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000135,19,201301,CENTRAL TAXIS OF GATESHEAD LIMITED,660.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000135,24,201301,CENTRAL TAXIS OF GATESHEAD LIMITED,480.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000135,28,201301,CENTRAL TAXIS OF GATESHEAD LIMITED,272.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000135,31,201301,CENTRAL TAXIS OF GATESHEAD LIMITED,380.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000137,1,201301,REDACTED - Personal Information,576.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000090,2,201301,REDACTED - Personal Information,1040.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000090,3,201301,REDACTED - Personal Information,1080.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000090,5,201301,REDACTED - Personal Information,1520.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000090,6,201301,REDACTED - Personal Information,1900.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000090,7,201301,REDACTED - Personal Information,1280.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000090,9,201301,REDACTED - Personal Information,1080.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000093,1,201301,BURNDALE TAXIS,650.40,2013-04-05
Learning and Children,Transport,Contract Hire,148000094,2,201301,BURNOPFIELD TAXIS,1720.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000094,3,201301,BURNOPFIELD TAXIS,1060.80,2013-04-05
Learning and Children,Transport,Contract Hire,148000097,1,201301,HOLLIDAY MINI BUS HIRE DUNSTON,1540.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000100,1,201301,SOUTH TYNESIDE TAXI AGENCY,1297.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000100,3,201301,SOUTH TYNESIDE TAXI AGENCY,835.50,2013-04-05
Learning and Children,Transport,Contract Hire,148000100,8,201301,SOUTH TYNESIDE TAXI AGENCY,432.33,2013-04-05
Learning and Children,Transport,Contract Hire,148000106,1,201301,SCHOOL CONTRACTS AGENCY,1020.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000106,2,201301,SCHOOL CONTRACTS AGENCY,400.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000106,3,201301,SCHOOL CONTRACTS AGENCY,1120.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000106,5,201301,SCHOOL CONTRACTS AGENCY,1110.40,2013-04-05
Learning and Children,Transport,Contract Hire,148000107,19,201301,SWALWELL CABS LTD,1456.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000107,20,201301,SWALWELL CABS LTD,720.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000110,1,201301,REDACTED - Personal Information,1480.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000110,2,201301,REDACTED - Personal Information,1840.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000110,3,201301,REDACTED - Personal Information,1122.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000110,5,201301,REDACTED - Personal Information,906.66,2013-04-05
Learning and Children,Transport,Contract Hire,148000110,9,201301,REDACTED - Personal Information,1340.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000110,10,201301,REDACTED - Personal Information,1320.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000110,11,201301,REDACTED - Personal Information,1100.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000110,12,201301,REDACTED - Personal Information,1200.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000110,13,201301,REDACTED - Personal Information,1856.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000110,14,201301,REDACTED - Personal Information,1200.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000110,15,201301,REDACTED - Personal Information,790.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000110,17,201301,REDACTED - Personal Information,944.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000110,18,201301,REDACTED - Personal Information,720.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000110,20,201301,REDACTED - Personal Information,2233.20,2013-04-05
Learning and Children,Transport,Contract Hire,148000115,1,201301,CRAIGS OF WHICKHAM,744.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000118,1,201301,WARDLEY COACHES,1580.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000118,2,201301,WARDLEY COACHES,1780.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000118,3,201301,WARDLEY COACHES,1316.67,2013-04-05
Learning and Children,Transport,Contract Hire,148000118,5,201301,WARDLEY COACHES,1580.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000118,6,201301,WARDLEY COACHES,1580.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000118,7,201301,WARDLEY COACHES,1580.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000118,8,201301,WARDLEY COACHES,1176.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000120,2,201301,REDACTED - Personal Information,318.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000120,7,201301,REDACTED - Personal Information,980.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000120,12,201301,REDACTED - Personal Information,851.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000121,2,201301,J RUDD T/A BLUE EAGLE MINIBUS,835.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000125,11,201301,DEAN TAXIS LTD,1480.80,2013-04-05
Learning and Children,Transport,Contract Hire,148000125,12,201301,DEAN TAXIS LTD,1000.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000125,14,201301,DEAN TAXIS LTD,1998.80,2013-04-05
Learning and Children,Transport,Contract Hire,148000125,15,201301,DEAN TAXIS LTD,1160.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000125,18,201301,DEAN TAXIS LTD,600.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000125,22,201301,DEAN TAXIS LTD,1360.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000126,1,201301,REDACTED - Personal Information,493.33,2013-04-05
Learning and Children,Transport,Contract Hire,148000126,3,201301,REDACTED - Personal Information,836.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000126,5,201301,REDACTED - Personal Information,480.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000126,6,201301,REDACTED - Personal Information,1339.20,2013-04-05
Learning and Children,Transport,Contract Hire,148000126,7,201301,REDACTED - Personal Information,1094.40,2013-04-05
Learning and Children,Transport,Contract Hire,148000126,10,201301,REDACTED - Personal Information,1360.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000126,16,201301,REDACTED - Personal Information,864.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000126,17,201301,REDACTED - Personal Information,900.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000126,19,201301,REDACTED - Personal Information,1080.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000126,20,201301,REDACTED - Personal Information,456.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000127,1,201301,A CHAPMAN T/A RYTON MINI BUS HIRE,1200.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000129,1,201301,LAWSON CABS,1000.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000129,4,201301,LAWSON CABS,1400.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000130,1,201301,REDACTED - Personal Information,930.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000131,1,201301,REDACTED - Personal Information,1477.78,2013-04-05
Learning and Children,Transport,Contract Hire,148000133,1,201301,REDACTED - Personal Information,1300.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000134,1,201301,ASHLEY COACHES,1320.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000135,1,201301,CENTRAL TAXIS OF GATESHEAD LIMITED,1280.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000135,2,201301,CENTRAL TAXIS OF GATESHEAD LIMITED,300.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000135,4,201301,CENTRAL TAXIS OF GATESHEAD LIMITED,1008.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000135,6,201301,CENTRAL TAXIS OF GATESHEAD LIMITED,1248.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000135,7,201301,CENTRAL TAXIS OF GATESHEAD LIMITED,680.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000135,11,201301,CENTRAL TAXIS OF GATESHEAD LIMITED,1690.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000135,12,201301,CENTRAL TAXIS OF GATESHEAD LIMITED,1720.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000135,13,201301,CENTRAL TAXIS OF GATESHEAD LIMITED,2080.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000135,14,201301,CENTRAL TAXIS OF GATESHEAD LIMITED,1840.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000135,15,201301,CENTRAL TAXIS OF GATESHEAD LIMITED,156.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000135,23,201301,CENTRAL TAXIS OF GATESHEAD LIMITED,1360.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000135,25,201301,CENTRAL TAXIS OF GATESHEAD LIMITED,1120.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000135,26,201301,CENTRAL TAXIS OF GATESHEAD LIMITED,1200.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000135,27,201301,CENTRAL TAXIS OF GATESHEAD LIMITED,1178.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000137,6,201301,REDACTED - Personal Information,1120.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000137,7,201301,REDACTED - Personal Information,1460.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000090,1,201301,REDACTED - Personal Information,2630.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000090,11,201301,REDACTED - Personal Information,1275.20,2013-04-05
Learning and Children,Transport,Contract Hire,148000090,14,201301,REDACTED - Personal Information,1234.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000090,16,201301,REDACTED - Personal Information,1292.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000090,17,201301,REDACTED - Personal Information,1700.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000093,2,201301,BURNDALE TAXIS,433.60,2013-04-05
Learning and Children,Transport,Contract Hire,148000094,4,201301,BURNOPFIELD TAXIS,707.20,2013-04-05
Learning and Children,Transport,Contract Hire,148000094,6,201301,BURNOPFIELD TAXIS,1425.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000095,1,201301,C.D.PASSENGER SERVICES,1482.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000100,2,201301,SOUTH TYNESIDE TAXI AGENCY,864.67,2013-04-05
Learning and Children,Transport,Contract Hire,148000100,4,201301,SOUTH TYNESIDE TAXI AGENCY,278.50,2013-04-05
Learning and Children,Transport,Contract Hire,148000100,6,201301,SOUTH TYNESIDE TAXI AGENCY,980.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000110,4,201301,REDACTED - Personal Information,453.34,2013-04-05
Learning and Children,Transport,Contract Hire,148000110,6,201301,REDACTED - Personal Information,1160.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000110,16,201301,REDACTED - Personal Information,790.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000115,2,201301,CRAIGS OF WHICKHAM,496.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000118,4,201301,WARDLEY COACHES,263.33,2013-04-05
Learning and Children,Transport,Contract Hire,148000118,9,201301,WARDLEY COACHES,784.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000120,9,201301,REDACTED - Personal Information,308.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000121,3,201301,J RUDD T/A BLUE EAGLE MINIBUS,835.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000122,36,201301,CENTRAL TAXIS OF GATESHEAD LIMITED,211.20,2013-04-05
Learning and Children,Transport,Contract Hire,148000125,1,201301,DEAN TAXIS LTD,1661.36,2013-04-05
Learning and Children,Transport,Contract Hire,148000125,2,201301,DEAN TAXIS LTD,960.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000125,7,201301,DEAN TAXIS LTD,684.50,2013-04-05
Learning and Children,Transport,Contract Hire,148000125,16,201301,DEAN TAXIS LTD,1064.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000125,17,201301,DEAN TAXIS LTD,400.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000125,23,201301,DEAN TAXIS LTD,1622.96,2013-04-05
Learning and Children,Transport,Contract Hire,148000125,24,201301,DEAN TAXIS LTD,1693.20,2013-04-05
Learning and Children,Transport,Contract Hire,148000126,2,201301,REDACTED - Personal Information,986.67,2013-04-05
Learning and Children,Transport,Contract Hire,148000126,4,201301,REDACTED - Personal Information,1000.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000126,8,201301,REDACTED - Personal Information,273.60,2013-04-05
Learning and Children,Transport,Contract Hire,148000126,9,201301,REDACTED - Personal Information,272.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000126,13,201301,REDACTED - Personal Information,600.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000126,14,201301,REDACTED - Personal Information,640.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000126,15,201301,REDACTED - Personal Information,216.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000126,18,201301,REDACTED - Personal Information,300.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000126,21,201301,REDACTED - Personal Information,240.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000126,24,201301,REDACTED - Personal Information,504.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000131,2,201301,REDACTED - Personal Information,422.22,2013-04-05
Learning and Children,Transport,Contract Hire,148000135,3,201301,CENTRAL TAXIS OF GATESHEAD LIMITED,900.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000135,5,201301,CENTRAL TAXIS OF GATESHEAD LIMITED,672.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000135,8,201301,CENTRAL TAXIS OF GATESHEAD LIMITED,1020.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000135,9,201301,CENTRAL TAXIS OF GATESHEAD LIMITED,960.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000135,10,201301,CENTRAL TAXIS OF GATESHEAD LIMITED,16.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000135,16,201301,CENTRAL TAXIS OF GATESHEAD LIMITED,1800.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000135,20,201301,CENTRAL TAXIS OF GATESHEAD LIMITED,1748.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000135,21,201301,CENTRAL TAXIS OF GATESHEAD LIMITED,1444.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000135,22,201301,CENTRAL TAXIS OF GATESHEAD LIMITED,1600.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000135,30,201301,CENTRAL TAXIS OF GATESHEAD LIMITED,1360.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000136,1,201301,ROWLANDS GILL CABS,1120.00,2013-04-05
Learning and Children,Transport,Contract Hire,148000137,5,201301,REDACTED - Personal Information,280.00,2013-04-05
Learning and Children,Employees,Agency Staff,40000750,1,201301,EDUCATION WORLD LTD,430.00,2013-04-15
Learning and Children,Employees,Agency Staff,40000753,1,201301,EDUCATION WORLD LTD,785.00,2013-04-15
Learning and Children,Employees,Agency Staff,40000754,1,201301,EDUCATION WORLD LTD,700.00,2013-04-15
Learning and Children,Third Party Payments,Third Party Payments,40000782,1,201301,NORTH LAKES CHILDRENS SERVICES,3809.52,2013-04-15
Learning and Children,Third Party Payments,Third Party Payments,40001987,1,201301,NECA SERVICES LTD,14000.00,2013-04-22
Learning and Children,Supplies and Services,Comms & Computing,40003365,1,201301,OMNICOM IT SERVICES,780.39,2013-04-25
Learning and Children,Supplies and Services,"Licenses, Housing, Fees",40003974,1,201301,REDACTED - Personal Information,865.49,2013-04-26
Learning and Children,Supplies and Services,"Licenses, Housing, Fees",40003373,1,201301,EDUCATIONAL DEVELOPMENT INTERNATIONAL PLC,395.00,2013-04-25
Learning and Children,Supplies and Services,"Licenses, Housing, Fees",43000652,2,201301,OPEN COLLEGE NETWORK NORTH EAST REGION (OCNNER),132.00,2013-04-26
Learning and Children,Supplies and Services,Comms & Computing,40001436,1,201301,INTUITIVE BUSINESS INTELLIGENCE LTD,16940.00,2013-04-17
Learning and Children,Supplies and Services,"Grants, Contribs & Subs",43000647,0,201301,THE GATESHEAD COLLECTIVE,1000.00,2013-04-29
Learning and Children,Supplies and Services,Advertising,40001637,1,201301,Fly Distributions Ltd,3075.00,2013-04-17
Learning and Children,Supplies and Services,"Licenses, Housing, Fees",43000652,3,201301,OPEN COLLEGE NETWORK NORTH EAST REGION (OCNNER),448.00,2013-04-26
Learning and Children,Supplies and Services,"Licenses, Housing, Fees",43000652,0,201301,OPEN COLLEGE NETWORK NORTH EAST REGION (OCNNER),440.50,2013-04-26
Learning and Children,Supplies and Services,"Licenses, Housing, Fees",43000652,4,201301,OPEN COLLEGE NETWORK NORTH EAST REGION (OCNNER),126.00,2013-04-26
Learning and Children,Supplies and Services,"Licenses, Housing, Fees",43000652,1,201301,OPEN COLLEGE NETWORK NORTH EAST REGION (OCNNER),82.00,2013-04-26
Learning and Children,Supplies and Services,"Licenses, Housing, Fees",148000222,1,201301,BRYDEN EDUCATION CONSULTANTS,1998.00,2013-04-11
Learning and Children,Supplies and Services,"Licenses, Housing, Fees",148000223,1,201301,BRYDEN EDUCATION CONSULTANTS,1200.00,2013-04-11
Learning and Children,Supplies and Services,"Licenses, Housing, Fees",148000226,1,201301,MARDEN CONSULTANCY,666.00,2013-04-11
Learning and Children,Supplies and Services,"Licenses, Housing, Fees",148000227,1,201301,MARDEN CONSULTANCY,2664.00,2013-04-11
Learning and Children,Supplies and Services,"Licenses, Housing, Fees",148000773,3,201301,DISCLOSURE & BARRING SERVICE,176.00,2013-04-24
Learning and Children,Supplies and Services,Comms & Computing,40003254,1,201301,VIRGIN MEDIA BUSINESS,648.56,2013-04-25
Learning and Children,Transport,Public Transport and Taxi Fares,148000640,22,201301,CLICK TRAVEL LTD,37.95,2013-04-19
Learning and Children,Transport,Public Transport and Taxi Fares,148000640,23,201301,CLICK TRAVEL LTD,37.95,2013-04-19
Learning and Children,Supplies and Services,"Furn, Equip & Mats",40000361,1,201301,JG  WINDOWS LTD,416.04,2013-04-23
Learning and Children,Supplies and Services,"Furn, Equip & Mats",40003347,1,201301,JOHN PACKER LTD,956.00,2013-04-25
Learning and Children,Supplies and Services,"Furn, Equip & Mats",40003790,1,201301,DAWSONS MUSIC LTD,1130.18,2013-04-25
Learning and Children,Transport,Public Transport and Taxi Fares,148000338,1,201301,CLICK TRAVEL LTD,11.60,2013-04-15
Learning and Children,Transport,Public Transport and Taxi Fares,148000338,11,201301,CLICK TRAVEL LTD,81.85,2013-04-15
Learning and Children,Transport,Public Transport and Taxi Fares,148000338,12,201301,CLICK TRAVEL LTD,81.85,2013-04-15
Learning and Children,Supplies and Services,"Printing, Stationery etc",40001995,1,201301,SIREN FILMS LTD,400.00,2013-04-23
Learning and Children,Transport,Public Transport and Taxi Fares,148000896,12,201301,CLICK TRAVEL LTD,89.86,2013-04-30
Learning and Children,Supplies and Services,"Licenses, Housing, Fees",40001897,1,201301,CITY OF NEWCASTLE UPON TYNE,602.51,2013-04-23
Learning and Children,Supplies and Services,"Licenses, Housing, Fees",40000764,1,201301,PSYNE LIMITED,1020.00,2013-04-23
Learning and Children,Supplies and Services,"Licenses, Housing, Fees",40001138,1,201301,PSYNE LIMITED,1020.00,2013-04-17
