Strgrpcc(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq,Period,Supplier ID(T),Amount,Updated
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41135665,4,201508,CLECE CARE SERVICES LTD,535.95,2015-11-13
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41135666,4,201508,DALE CARE LTD,381.12,2015-11-13
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41135675,2,201508,D H HOMECARE LTD,142.92,2015-11-13
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41135943,1,201508,NEUROPARTNERS,1116.00,2015-11-23
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41135945,1,201508,NEUROPARTNERS,1770.00,2015-11-23
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41135946,1,201508,CROSSROADS CARE,431.09,2015-11-23
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41135955,1,201508,CROSSROADS CARE,987.70,2015-11-23
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41135967,1,201508,CROSSROADS CARE,1463.00,2015-11-23
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41135970,1,201508,CROSSROADS CARE,879.06,2015-11-23
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41136726,2,201508,CAREWATCH CARE SERVICES LTD,666.96,2015-11-26
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41136727,2,201508,CAREWATCH CARE SERVICES LTD,666.96,2015-11-26
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41136728,2,201508,CAREWATCH CARE SERVICES LTD,666.96,2015-11-26
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41136729,2,201508,POSITIVE LIFE CHOICES,238.20,2015-11-26
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41136730,2,201508,POSITIVE LIFE CHOICES,119.10,2015-11-26
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41136731,2,201508,POSITIVE LIFE CHOICES,238.20,2015-11-26
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,147022759,1,201508,THE OAKS,517.68,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,147022762,1,201508,UNITED RESPONSE,15519.41,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,147022764,1,201508,L S CARE LIMITED,1086.17,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,147022779,1,201508,TANGLEWOOD MEWS,1512.00,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,147022780,1,201508,TANGLEWOOD MEWS,1512.00,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,147022828,2,201508,INTERACTIVE DEVELOPMENT LTD,7426.96,2015-11-07
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,147023061,1,201508,MENCAP,30731.55,2015-11-13
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,147023061,8,201508,MENCAP,1616.02,2015-11-13
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41135287,1,201508,WAYMARKS,2775.08,2015-11-06
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41135924,1,201508,WAYMARKS,11590.04,2015-11-18
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,147022783,3,201508,PAYPOINT PLC,90.00,2015-11-10
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,147023142,3,201508,PAYPOINT PLC,90.00,2015-11-18
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148017493,3,201508,NORTH EAST ACCESSIBLE TRANSPORT,1285.00,2015-11-04
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148017496,2,201508,REDACTED - Personal Information,605.00,2015-11-04
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148017536,4,201508,SCHOOL CONTRACTS AGENCY,882.00,2015-11-06
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148017559,9,201508,STREETCARS,152.00,2015-11-11
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148017559,24,201508,STREETCARS,924.00,2015-11-11
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148017626,2,201508,REDACTED - Personal Information,700.00,2015-11-12
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148017626,3,201508,REDACTED - Personal Information,1344.00,2015-11-12
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148017626,5,201508,REDACTED - Personal Information,875.00,2015-11-12
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148017629,1,201508,BURNOPFIELD TAXIS,2330.00,2015-11-17
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148017629,3,201508,BURNOPFIELD TAXIS,1584.00,2015-11-17
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148017693,1,201508,REDACTED - Personal Information,1140.00,2015-11-16
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148017693,2,201508,REDACTED - Personal Information,860.00,2015-11-16
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148017702,2,201508,SWALWELL CABS LTD,880.00,2015-11-17
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148017702,5,201508,SWALWELL CABS LTD,485.33,2015-11-17
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148017787,1,201508,DEAN TAXIS LTD,1254.00,2015-11-20
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148017787,4,201508,DEAN TAXIS LTD,425.00,2015-11-20
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148017787,6,201508,DEAN TAXIS LTD,510.50,2015-11-20
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148017787,12,201508,DEAN TAXIS LTD,306.00,2015-11-20
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148017787,18,201508,DEAN TAXIS LTD,628.00,2015-11-20
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148017787,19,201508,DEAN TAXIS LTD,576.00,2015-11-20
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148017833,2,201508,CENTRAL TAXIS GATESHEAD LIMITED,460.00,2015-11-24
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148017863,1,201508,CENTRAL TAXIS GATESHEAD LIMITED,770.00,2015-11-27
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148017863,3,201508,CENTRAL TAXIS GATESHEAD LIMITED,1118.00,2015-11-27
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148017863,5,201508,CENTRAL TAXIS GATESHEAD LIMITED,602.00,2015-11-27
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148017863,9,201508,CENTRAL TAXIS GATESHEAD LIMITED,700.00,2015-11-27
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148017863,14,201508,CENTRAL TAXIS GATESHEAD LIMITED,196.00,2015-11-27
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148017863,18,201508,CENTRAL TAXIS GATESHEAD LIMITED,213.00,2015-11-27
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148017863,20,201508,CENTRAL TAXIS GATESHEAD LIMITED,225.00,2015-11-27
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148017863,22,201508,CENTRAL TAXIS GATESHEAD LIMITED,140.00,2015-11-27
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148017863,23,201508,CENTRAL TAXIS GATESHEAD LIMITED,2288.00,2015-11-27
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148017863,24,201508,CENTRAL TAXIS GATESHEAD LIMITED,1320.00,2015-11-27
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148017863,27,201508,CENTRAL TAXIS GATESHEAD LIMITED,544.00,2015-11-27
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148017863,30,201508,CENTRAL TAXIS GATESHEAD LIMITED,312.00,2015-11-27
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41135478,1,201508,DURHAM COUNTY COUNCIL,1399.00,2015-11-13
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41136563,1,201508,DURHAM COUNTY COUNCIL,1399.00,2015-11-25
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,147022760,2,201508,PERCY HEDLEY FOUNDATION,17978.92,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,147022761,1,201508,NORTH EAST AUTISM SOCIETY,14194.24,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,147022832,1,201508,PRS INCLUSION SERVICES,3411.66,2015-11-07
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,147022892,1,201508,NORTHUMBRIA DAYBREAK,2366.70,2015-11-07
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,147022893,1,201508,NORTHUMBRIA DAYBREAK,2513.70,2015-11-07
"Care, Wellbeing & Learning",Transport,Car Allowances,148017852,52,201508,COMMONWHEELS CARCLUB CIC,10.00,2015-11-26
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148017536,5,201508,SCHOOL CONTRACTS AGENCY,180.00,2015-11-06
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148017626,1,201508,REDACTED - Personal Information,100.00,2015-11-12
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148017626,4,201508,REDACTED - Personal Information,72.00,2015-11-12
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148017629,2,201508,BURNOPFIELD TAXIS,30.00,2015-11-17
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148017629,4,201508,BURNOPFIELD TAXIS,190.00,2015-11-17
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148017787,3,201508,DEAN TAXIS LTD,130.00,2015-11-20
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148017787,5,201508,DEAN TAXIS LTD,207.00,2015-11-20
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148017787,27,201508,DEAN TAXIS LTD,58.00,2015-11-20
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148017863,2,201508,CENTRAL TAXIS GATESHEAD LIMITED,225.00,2015-11-27
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148017863,4,201508,CENTRAL TAXIS GATESHEAD LIMITED,26.00,2015-11-27
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148017863,6,201508,CENTRAL TAXIS GATESHEAD LIMITED,14.00,2015-11-27
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148017863,7,201508,CENTRAL TAXIS GATESHEAD LIMITED,36.00,2015-11-27
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148017863,8,201508,CENTRAL TAXIS GATESHEAD LIMITED,64.00,2015-11-27
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148017863,10,201508,CENTRAL TAXIS GATESHEAD LIMITED,40.00,2015-11-27
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148017863,13,201508,CENTRAL TAXIS GATESHEAD LIMITED,24.00,2015-11-27
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148017863,19,201508,CENTRAL TAXIS GATESHEAD LIMITED,12.00,2015-11-27
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,19,201508,CARELINE LIFESTYLES LTD,4400.00,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,110,201508,FOUR SEASONS HEALTHCARE LTD,8918.36,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,661,201508,KEIRO LTD,7934.80,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,943,201508,ROSEWOOD HR SERVICES LTD,4613.14,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,546,201508,MALHOTRA CARE HOMES LTD,3865.20,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,1045,201508,FOUR SEASONS HEALTHCARE LTD,1880.48,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,1344,201508,NORTHVIEW LODGE CARE HOME,3680.00,2015-11-04
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020244,100,201508,NORTHVIEW LODGE CARE HOME,321.80,2015-11-04
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020244,520,201508,FOUR SEASONS HEALTHCARE LTD,396.72,2015-11-04
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020244,941,201508,ROSEWOOD HR SERVICES LTD,1244.96,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,92,201508,BOND CARE,1904.00,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,151,201508,BOND CARE,2347.56,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,1081,201508,GAINFORD CARE HOMES LTD,448.00,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,1310,201508,CARELINE LIFESTYLES LTD,5000.00,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,1342,201508,MENTAL HEALTH CONCERN,10950.00,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,981,201508,ASPIRE HEALTHCARE LIMITED,8194.52,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,28,201508,CARELINE LIFESTYLES LTD,5000.00,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,149,201508,FOUR SEASONS HEALTHCARE LTD,4000.00,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,374,201508,EMBRACE  GROUP,5240.12,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,680,201508,KEIRO LTD,1000.00,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,954,201508,ASPIRE HEALTHCARE LIMITED,4768.00,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,993,201508,ST CUTHBERTS HOUSE LTD,11496.00,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,1060,201508,ASPIRE HEALTHCARE LIMITED,5736.00,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,1139,201508,POTENSIAL LIMITED C/O GREENCROFT & PARKSIDE LODGE,3010.17,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,391,201508,PATHWAYS CARE GROUP - HARMONY HOUSE,2100.00,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,565,201508,LANCHESTER COURT,712.00,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,687,201508,BRAMBLE LODGE CARE HOME LTD T/A CONIFER LODGE,2500.00,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,931,201508,POTENSIAL LIMITED C/O GREENCROFT & PARKSIDE LODGE,6465.08,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,980,201508,ASPIRE HEALTHCARE LIMITED,2820.00,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,1040,201508,POTENSIAL LIMITED C/O GREENCROFT & PARKSIDE LODGE,1808.20,2015-11-04
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020244,330,201508,KEIRO LTD,109.10,2015-11-04
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020244,530,201508,POTENSIAL LIMITED C/O GREENCROFT & PARKSIDE LODGE,400.60,2015-11-04
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020244,939,201508,ST CUTHBERTS HOUSE LTD,766.52,2015-11-04
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020244,1233,201508,ASPIRE HEALTHCARE LIMITED,743.32,2015-11-04
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020244,1307,201508,ASPIRE HEALTHCARE LIMITED,341.28,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,594,201508,BOND CARE,1916.00,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,995,201508,ST CUTHBERTS HOUSE LTD,684.29,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,1058,201508,ASPIRE HEALTHCARE LIMITED,4872.00,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,1059,201508,ASPIRE HEALTHCARE LIMITED,4583.52,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,1143,201508,POTENSIAL LIMITED C/O GREENCROFT & PARKSIDE LODGE,1893.76,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,1339,201508,GAINFORD CARE HOMES LTD,1984.00,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,795,201508,MULROY NURSING HOME,3463.52,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,1016,201508,POTENSIAL LIMITED C/O GREENCROFT & PARKSIDE LODGE,1937.08,2015-11-04
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020244,401,201508,BOND CARE,400.60,2015-11-04
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020244,529,201508,POTENSIAL LIMITED C/O GREENCROFT & PARKSIDE LODGE,400.12,2015-11-04
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020244,757,201508,GAINFORD CARE HOMES LTD,808.80,2015-11-04
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020244,1232,201508,ASPIRE HEALTHCARE LIMITED,505.20,2015-11-04
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020244,1306,201508,ST CUTHBERTS HOUSE LTD,829.97,2015-11-04
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020244,1336,201508,ASPIRE HEALTHCARE LIMITED,505.20,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,683,201508,KEIRO LTD,322.80,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,1013,201508,ST CUTHBERTS HOUSE LTD,1916.00,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,1318,201508,FELLINGATE CARE CENTRE LTD,1851.43,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,1330,201508,FOUR SEASONS HEALTHCARE LTD,2194.20,2015-11-04
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020244,329,201508,KEIRO LTD,62.35,2015-11-04
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020244,826,201508,FOUR SEASONS HEALTHCARE LTD,436.40,2015-11-04
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020244,1303,201508,FELLINGATE CARE CENTRE LTD,420.81,2015-11-04
"Care, Wellbeing & Learning",Transfer Payments,Transfer Payments,147022783,2,201508,PAYPOINT PLC,705.00,2015-11-10
"Care, Wellbeing & Learning",Transfer Payments,Transfer Payments,147022997,2,201508,PAYPOINT PLC,705.00,2015-11-10
"Care, Wellbeing & Learning",Transfer Payments,Transfer Payments,147023142,2,201508,PAYPOINT PLC,705.00,2015-11-18
"Care, Wellbeing & Learning",Transfer Payments,Transfer Payments,147023341,2,201508,PAYPOINT PLC,625.00,2015-11-26
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41135658,4,201508,COMFORT CALL LTD,2191.44,2015-11-13
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41135665,3,201508,CLECE CARE SERVICES LTD,1881.78,2015-11-13
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41135666,3,201508,DALE CARE LTD,1116.56,2015-11-13
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,147022762,2,201508,UNITED RESPONSE,1155.60,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,147023061,6,201508,MENCAP,1806.08,2015-11-13
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148017863,11,201508,CENTRAL TAXIS GATESHEAD LIMITED,112.00,2015-11-27
"Care, Wellbeing & Learning",Employees,Agency Staff,60091140,1,201508,DE POEL MANAGED SERVICES LIMITED,568.26,2015-11-03
"Care, Wellbeing & Learning",Employees,Agency Staff,60091140,16,201508,DE POEL MANAGED SERVICES LIMITED,728.65,2015-11-03
"Care, Wellbeing & Learning",Employees,Agency Staff,60091140,18,201508,DE POEL MANAGED SERVICES LIMITED,723.77,2015-11-03
"Care, Wellbeing & Learning",Employees,Agency Staff,60091140,20,201508,DE POEL MANAGED SERVICES LIMITED,830.55,2015-11-03
"Care, Wellbeing & Learning",Employees,Agency Staff,60091140,22,201508,DE POEL MANAGED SERVICES LIMITED,883.93,2015-11-03
"Care, Wellbeing & Learning",Employees,Agency Staff,60091140,24,201508,DE POEL MANAGED SERVICES LIMITED,878.01,2015-11-03
"Care, Wellbeing & Learning",Employees,Agency Staff,60091140,25,201508,DE POEL MANAGED SERVICES LIMITED,548.89,2015-11-03
"Care, Wellbeing & Learning",Employees,Agency Staff,60091141,4,201508,DE POEL MANAGED SERVICES LIMITED,573.61,2015-11-10
"Care, Wellbeing & Learning",Employees,Agency Staff,60091141,20,201508,DE POEL MANAGED SERVICES LIMITED,715.40,2015-11-10
"Care, Wellbeing & Learning",Employees,Agency Staff,60091142,2,201508,DE POEL MANAGED SERVICES LIMITED,888.38,2015-11-17
"Care, Wellbeing & Learning",Employees,Agency Staff,60091142,12,201508,DE POEL MANAGED SERVICES LIMITED,627.79,2015-11-17
"Care, Wellbeing & Learning",Employees,Agency Staff,60091142,15,201508,DE POEL MANAGED SERVICES LIMITED,888.38,2015-11-17
"Care, Wellbeing & Learning",Employees,Agency Staff,60091142,19,201508,DE POEL MANAGED SERVICES LIMITED,740.31,2015-11-17
"Care, Wellbeing & Learning",Employees,Agency Staff,60091142,20,201508,DE POEL MANAGED SERVICES LIMITED,766.96,2015-11-17
"Care, Wellbeing & Learning",Employees,Agency Staff,60091142,21,201508,DE POEL MANAGED SERVICES LIMITED,888.38,2015-11-17
"Care, Wellbeing & Learning",Employees,Agency Staff,60091142,22,201508,DE POEL MANAGED SERVICES LIMITED,710.70,2015-11-17
"Care, Wellbeing & Learning",Employees,Agency Staff,60091142,25,201508,DE POEL MANAGED SERVICES LIMITED,698.86,2015-11-17
"Care, Wellbeing & Learning",Employees,Agency Staff,60091142,28,201508,DE POEL MANAGED SERVICES LIMITED,876.53,2015-11-17
"Care, Wellbeing & Learning",Employees,Agency Staff,60091142,30,201508,DE POEL MANAGED SERVICES LIMITED,760.51,2015-11-17
"Care, Wellbeing & Learning",Employees,Agency Staff,60091143,0,201508,DE POEL MANAGED SERVICES LIMITED,627.79,2015-11-24
"Care, Wellbeing & Learning",Employees,Agency Staff,60091143,3,201508,DE POEL MANAGED SERVICES LIMITED,621.60,2015-11-24
"Care, Wellbeing & Learning",Employees,Agency Staff,60091143,6,201508,DE POEL MANAGED SERVICES LIMITED,888.38,2015-11-24
"Care, Wellbeing & Learning",Employees,Agency Staff,60091143,14,201508,DE POEL MANAGED SERVICES LIMITED,882.45,2015-11-24
"Care, Wellbeing & Learning",Employees,Agency Staff,60091143,15,201508,DE POEL MANAGED SERVICES LIMITED,698.86,2015-11-24
"Care, Wellbeing & Learning",Employees,Agency Staff,60091143,17,201508,DE POEL MANAGED SERVICES LIMITED,876.53,2015-11-24
"Care, Wellbeing & Learning",Employees,Agency Staff,60091143,19,201508,DE POEL MANAGED SERVICES LIMITED,703.58,2015-11-24
"Care, Wellbeing & Learning",Employees,Agency Staff,60091143,21,201508,DE POEL MANAGED SERVICES LIMITED,876.53,2015-11-24
"Care, Wellbeing & Learning",Employees,Agency Staff,60091143,23,201508,DE POEL MANAGED SERVICES LIMITED,773.40,2015-11-24
"Care, Wellbeing & Learning",Employees,Agency Staff,60091143,25,201508,DE POEL MANAGED SERVICES LIMITED,888.38,2015-11-24
"Care, Wellbeing & Learning",Employees,Agency Staff,60091143,29,201508,DE POEL MANAGED SERVICES LIMITED,740.31,2015-11-24
"Care, Wellbeing & Learning",Employees,Agency Staff,60091143,35,201508,DE POEL MANAGED SERVICES LIMITED,632.03,2015-11-24
"Care, Wellbeing & Learning",Employees,Agency Staff,60091143,43,201508,DE POEL MANAGED SERVICES LIMITED,758.08,2015-11-24
"Care, Wellbeing & Learning",Employees,Agency Staff,60091143,48,201508,DE POEL MANAGED SERVICES LIMITED,802.90,2015-11-24
"Care, Wellbeing & Learning",Employees,Agency Staff,60091143,51,201508,DE POEL MANAGED SERVICES LIMITED,745.31,2015-11-24
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,41134786,1,201508,GATESHEAD HEALTH NHS TRUST,422.19,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,4,201508,EMBRACE  GROUP,1844.00,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,5,201508,EMBRACE  GROUP,11512.00,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,6,201508,EMBRACE  GROUP,1962.71,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,29,201508,FELLINGATE CARE CENTRE LTD,1920.00,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,30,201508,FELLINGATE CARE CENTRE LTD,8128.00,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,111,201508,ADDISON COURT T/A DAV HOMES LTD,8384.00,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,112,201508,ADDISON COURT T/A DAV HOMES LTD,1872.00,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,126,201508,BOND CARE,1816.00,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,131,201508,ADDISON COURT T/A DAV HOMES LTD,7488.00,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,132,201508,ADDISON COURT T/A DAV HOMES LTD,9280.00,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,150,201508,THE MANOR HOUSE,8384.00,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,155,201508,FELLINGATE CARE CENTRE LTD,4288.00,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,159,201508,FOUR SEASONS HEALTHCARE LTD,2520.00,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,175,201508,BOND CARE,6064.00,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,182,201508,SOLEHAWK LTD,7782.85,2015-11-04
