Strgrpcc(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq,Period,Supplier ID(T),Amount,Updated
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,312,201506,FELLINGATE CARE CENTRE LTD,10189.71,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,317,201506,FELLINGATE CARE CENTRE LTD,1920.00,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,364,201506,KEIRO LTD,1816.00,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,375,201506,FELLINGATE CARE CENTRE LTD,4288.00,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,378,201506,BARCHESTER HEALTHCARE LTD,2172.00,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,383,201506,KEIRO LTD,17246.00,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,384,201506,THE MANOR HOUSE,1872.00,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,385,201506,FOUR SEASONS HEALTHCARE LTD,1844.00,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,393,201506,BARCHESTER HEALTHCARE LTD,6896.00,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,394,201506,KEIRO LTD,4000.00,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,396,201506,KEIRO LTD,3632.00,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,397,201506,COVENT HOUSE,3138.57,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,413,201506,KEIRO LTD,1816.00,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,420,201506,COVENT HOUSE,628.58,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,421,201506,COVENT HOUSE,10960.00,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,422,201506,COVENT HOUSE,1752.00,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,427,201506,BARCHESTER HEALTHCARE LTD,17688.00,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,431,201506,BARCHESTER HEALTHCARE LTD,1724.00,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,546,201506,EMBRACE  GROUP,1844.00,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,547,201506,EMBRACE  GROUP,2305.00,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,557,201506,BARCHESTER HEALTHCARE LTD,4378.85,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,586,201506,THE MANOR HOUSE,6625.71,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,592,201506,EMBRACE  GROUP,8272.00,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,595,201506,EMBRACE  GROUP,11137.00,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,596,201506,EMBRACE  GROUP,13356.00,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,759,201506,GAINFORD CARE HOMES LTD,5980.00,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,760,201506,THE MANOR HOUSE,1872.00,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,763,201506,BOND CARE,662.86,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,769,201506,ROSEWOOD HR SERVICES LTD,2320.00,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,772,201506,SOLEHAWK LTD,1816.00,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,798,201506,ROSEWOOD HR SERVICES LTD,11232.00,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,807,201506,ROSEWOOD HR SERVICES LTD,3000.00,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,808,201506,ROSEWOOD HR SERVICES LTD,3744.00,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,825,201506,BOND CARE,1816.00,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,826,201506,SOLEHAWK LTD,15089.61,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,827,201506,SOLEHAWK LTD,4080.00,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,839,201506,SOLEHAWK LTD,1816.00,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,845,201506,BOND CARE,1816.00,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,908,201506,GAINFORD CARE HOMES LTD,9413.57,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,960,201506,BOND CARE,3632.00,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,966,201506,GAINFORD CARE HOMES LTD,1844.00,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,967,201506,GAINFORD CARE HOMES LTD,4136.00,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,75,201506,HC-ONE LIMITED,6644.84,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,93,201506,FOUR SEASONS HEALTHCARE LTD,185.72,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,315,201506,BYKER HALL CARE HOME (FELLINGATE),1887.04,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,386,201506,EMBRACE  GROUP,13747.52,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,500,201506,BOND CARE,3796.20,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,610,201506,EMBRACE  GROUP,11017.14,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,621,201506,CAREWELL (HEALTHCARE) LTD,1750.52,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,676,201506,MILFORD CARE,1879.92,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,688,201506,EASTGATE MANOR,1788.92,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,689,201506,PARK HOUSE CARE HOME,1887.04,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,693,201506,HILLFIELD CARE HOME (AKARI),1791.80,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,702,201506,LANCHESTER COURT,13064.00,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,802,201506,AYRESOME COURT CARE HOME (AKARI),2233.56,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,834,201506,NORTHVIEW LODGE CARE HOME,3463.04,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,835,201506,ST CUTHBERTS CARE,1969.28,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,970,201506,LEAZES HALL,7973.82,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,1202,201506,ALBANY HOUSE,1816.40,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,150,201506,BOND CARE,1030.40,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,173,201506,LEAZES HALL,3862.58,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,186,201506,FOUR SEASONS HEALTH CARE LTD,1098.48,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,200,201506,FOUR SEASONS HEALTH CARE LTD,724.08,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,297,201506,ADDISON COURT T/A DAV HOMES LTD,1593.84,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,424,201506,FELLINGATE CARE CENTRE LTD,3068.62,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,429,201506,FELLINGATE CARE CENTRE LTD,976.88,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,430,201506,FELLINGATE CARE CENTRE LTD,2317.80,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,451,201506,ADDISON COURT T/A DAV HOMES LTD,505.20,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,453,201506,ADDISON COURT T/A DAV HOMES LTD,1248.20,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,459,201506,ROSEWOOD HR SERVICES LTD,5059.86,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,460,201506,ROSEWOOD HR SERVICES LTD,2427.28,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,464,201506,SOLEHAWK LTD,505.20,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,489,201506,GAINFORD CARE HOMES LTD,750.36,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,628,201506,CAREWELL (HEALTHCARE) LTD,505.20,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,635,201506,ST CUTHBERTS CARE,610.40,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,650,201506,THE MANOR HOUSE,675.96,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,652,201506,THE MANOR HOUSE,711.08,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,653,201506,THE MANOR HOUSE,1159.72,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,654,201506,THE MANOR HOUSE,562.20,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,659,201506,FELLINGATE CARE CENTRE LTD,510.60,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,660,201506,PARK HOUSE CARE HOME,1299.48,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,661,201506,FELLINGATE CARE CENTRE LTD,1118.08,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,671,201506,EMBRACE  GROUP,3950.80,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,672,201506,EMBRACE  GROUP,505.20,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,673,201506,EMBRACE  GROUP,606.50,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,713,201506,ALBANY HOUSE,623.00,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,717,201506,FOUR SEASONS HEALTHCARE LTD,5409.67,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,718,201506,FOUR SEASONS HEALTHCARE LTD,1538.84,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,727,201506,FOUR SEASONS HEALTHCARE LTD,1882.08,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,734,201506,FOUR SEASONS HEALTHCARE LTD,505.20,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,747,201506,EMBRACE  GROUP,1039.92,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,876,201506,KEIRO LTD,5268.12,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,881,201506,SOLEHAWK LTD,505.20,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,882,201506,SOLEHAWK LTD,517.80,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,886,201506,BOND CARE,972.84,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,887,201506,HC-ONE LIMITED,1855.21,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,890,201506,GAINFORD CARE HOMES LTD,505.20,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,913,201506,GAINFORD CARE HOMES LTD,505.20,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,914,201506,GAINFORD CARE HOMES LTD,1306.64,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,916,201506,EASTGATE MANOR,508.96,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,919,201506,BOND CARE,779.60,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,926,201506,SOLEHAWK LTD,12882.97,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,933,201506,CARE UK LTD,732.24,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,935,201506,KEIRO LTD,505.20,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,976,201506,COVENT HOUSE,4158.28,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,987,201506,KEIRO LTD,738.92,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,997,201506,CARE UK LTD,3763.44,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,1005,201506,KEIRO LTD,2011.76,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,1036,201506,FOUR SEASONS HEALTHCARE LTD,186.10,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,1043,201506,CARE UK LTD,505.20,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,1044,201506,CARE UK LTD,2710.90,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,1051,201506,BARCHESTER HEALTHCARE LTD,758.48,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,1053,201506,BARCHESTER HEALTHCARE LTD,6687.68,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,1054,201506,BARCHESTER HEALTHCARE LTD,3379.80,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,1055,201506,BARCHESTER HEALTHCARE LTD,1735.92,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,1074,201506,BOND CARE,5425.14,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,1075,201506,BOND CARE,440.12,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,1076,201506,BOND CARE,477.20,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,1080,201506,BOND CARE,909.44,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,1107,201506,NORTHVIEW LODGE CARE HOME,505.20,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,1108,201506,ROSEWOOD HR SERVICES LTD,748.24,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,1109,201506,ROSEWOOD HR SERVICES LTD,1391.91,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,1111,201506,ROSEWOOD HR SERVICES LTD,329.64,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,1116,201506,WARDLEY GATE CARE CENTRE,877.72,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,1124,201506,HILLFIELD CARE HOME (AKARI),505.20,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,1137,201506,BOND CARE,1329.00,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,1140,201506,BYKER HALL CARE HOME (FELLINGATE),862.84,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,1147,201506,EMBRACE  GROUP,1488.20,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,1150,201506,MILFORD CARE,505.20,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,1155,201506,BOND CARE,1677.44,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,1156,201506,ROSEWOOD HR SERVICES LTD,221.12,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,1178,201506,COVENT HOUSE,505.20,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,1179,201506,COVENT HOUSE,4926.12,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,3,201506,GAINFORD CARE HOMES LTD,30248.00,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,19,201506,BOND CARE,8512.00,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,43,201506,ROSEWOOD HR SERVICES LTD,1948.00,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,44,201506,GAINFORD CARE HOMES LTD,2016.00,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,45,201506,GAINFORD CARE HOMES LTD,6944.00,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,53,201506,ROSEWOOD HR SERVICES LTD,417.43,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,88,201506,FOUR SEASONS HEALTH CARE LTD,6888.00,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,99,201506,ADDISON COURT T/A DAV HOMES LTD,4544.00,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,100,201506,ADDISON COURT T/A DAV HOMES LTD,4544.00,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,109,201506,FOUR SEASONS HEALTH CARE LTD,6440.00,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,113,201506,FOUR SEASONS HEALTH CARE LTD,1848.00,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,119,201506,ADDISON COURT T/A DAV HOMES LTD,2272.00,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,121,201506,FOUR SEASONS HEALTHCARE LTD,4336.00,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,123,201506,FOUR SEASONS HEALTH CARE LTD,2296.00,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,201,201506,FOUR SEASONS HEALTH CARE LTD,1848.00,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,223,201506,FELLINGATE CARE CENTRE LTD,2818.63,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,224,201506,FELLINGATE CARE CENTRE LTD,2464.00,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,225,201506,FELLINGATE CARE CENTRE LTD,417.42,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,247,201506,EMBRACE  GROUP,4776.63,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,256,201506,VALLEY VIEW RESIDENTIAL HOME,2296.00,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,337,201506,CARE UK LTD,2016.00,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,339,201506,CARE UK LTD,2464.00,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,377,201506,BARCHESTER HEALTHCARE LTD,3640.00,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,392,201506,SPRINGFIELD HOUSE - MCARDLE CARE,13349.14,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,398,201506,THE MANOR HOUSE,2396.00,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,438,201506,COVENT HOUSE,4096.00,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,510,201506,COVENT HOUSE,3933.72,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,531,201506,COVENT HOUSE,1648.00,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,587,201506,COVENT HOUSE,1824.00,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,588,201506,COVENT HOUSE,6816.00,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,594,201506,EMBRACE  GROUP,2650.29,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,614,201506,BOND CARE,4900.00,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,846,201506,BOND CARE,1904.00,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,899,201506,BOND CARE,22624.00,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,901,201506,BOND CARE,14112.00,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,902,201506,BOND CARE,2315.16,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,952,201506,THE MANOR HOUSE,2396.00,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,954,201506,GAINFORD CARE HOMES LTD,5040.01,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,958,201506,BOND CARE,4256.00,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,959,201506,BOND CARE,26896.00,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,961,201506,BOND CARE,4208.00,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,1011,201506,GAINFORD CARE HOMES LTD,2392.00,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,1012,201506,GAINFORD CARE HOMES LTD,18794.28,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,1192,201506,GAINFORD CARE HOMES LTD,22653.16,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,138,201506,GRANBY ROSE - FOUR SEASONS HEALTH CARE,4400.00,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,188,201506,NORTH ROAD CARE & NURSING HOME (BLACKSTONE CARE LTD),2408.52,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,273,201506,NORTH ROAD CARE & NURSING HOME (BLACKSTONE CARE LTD),1964.96,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,691,201506,ABIGAIL LODGE,1958.48,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,892,201506,CARELINE LIFESTYLES LTD,61746.43,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,893,201506,CARELINE LIFESTYLES LTD,56646.43,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,949,201506,SUNNINGDALE HOUSE CARE HOME,2319.56,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,148,201506,GAINFORD CARE HOMES LTD,505.20,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,152,201506,BOND CARE,1012.40,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,156,201506,BOND CARE,643.57,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,177,201506,FOUR SEASONS HEALTH CARE LTD,638.96,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,187,201506,FOUR SEASONS HEALTH CARE LTD,657.84,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,274,201506,FOUR SEASONS HEALTH CARE LTD,492.60,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,483,201506,BOND CARE,481.20,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,631,201506,BOND CARE,505.20,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,646,201506,BOND CARE,1052.04,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,665,201506,ROSEWOOD HR SERVICES LTD,276.04,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,709,201506,GAINFORD CARE HOMES LTD,934.72,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,715,201506,GAINFORD CARE HOMES LTD,57.59,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,724,201506,FOUR SEASONS HEALTHCARE LTD,505.20,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,728,201506,GAINFORD CARE HOMES LTD,6497.72,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,746,201506,EMBRACE  GROUP,2016.25,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,858,201506,GAINFORD CARE HOMES LTD,635.88,2015-09-09
