Supplier Name,Item Description,Category Family,Invoice GL Date,Spend
Kier Infrastructure and Overseas Ltd,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-02-13,55962.25
Kier Infrastructure and Overseas Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-02-27,51593.83
Kier Infrastructure and Overseas Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-02-20,51593.83
Kier Infrastructure and Overseas Ltd,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-02-14,46031.16
AECOM Infrastructure & Environment UK Ltd,Procurement of specialist services to renew and improve the railway,Track,2017-02-01,242931.98
AECOM Infrastructure & Environment UK Ltd,Procurement of specialist services to renew and improve the railway,Track,2017-02-16,166292.43
AECOM Infrastructure & Environment UK Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-02-17,159202.08
AECOM Infrastructure & Environment UK Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-02-17,132781.49
AECOM Infrastructure & Environment UK Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-02-24,121495.34
AECOM Infrastructure & Environment UK Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-02-02,99600.34
AECOM Infrastructure & Environment UK Ltd,Procurement of specialist services to renew and improve the railway,Track,2017-02-16,97363.16
AECOM Infrastructure & Environment UK Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-02-15,94643.79
AECOM Infrastructure & Environment UK Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-02-17,91348.53
AECOM Infrastructure & Environment UK Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-02-16,88373.65
AECOM Infrastructure & Environment UK Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-02-19,78314.37
AECOM Infrastructure & Environment UK Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-02-17,75657.96
AECOM Infrastructure & Environment UK Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-02-15,72853.11
AECOM Infrastructure & Environment UK Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-02-06,54965.72
AECOM Infrastructure & Environment UK Ltd,Procurement of specialist services to renew and improve the railway,Track,2017-02-16,51106.00
AECOM Infrastructure & Environment UK Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-02-21,41469.50
AECOM Infrastructure & Environment UK Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-02-24,41333.69
AECOM Infrastructure & Environment UK Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-02-15,39410.47
AECOM Infrastructure & Environment UK Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-02-21,32344.35
AECOM Infrastructure & Environment UK Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-02-14,30272.83
TES2000 LTD,Costs of specialist labour activity on the railway,Contingent Labour,2017-02-10,1320785.96
TES2000 LTD,Costs of specialist labour activity on the railway,Contingent Labour,2017-02-01,195500.02
TES2000 LTD,Costs of specialist labour activity on the railway,Contingent Labour,2017-02-17,191109.17
TES2000 LTD,Costs of specialist labour activity on the railway,Contingent Labour,2017-02-07,28806.60
TES2000 LTD,Costs of specialist labour activity on the railway,Contingent Labour,2017-02-09,26347.50
Linbrooke Services Ltd,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-02-21,911224.02
Linbrooke Services Ltd,Procurement of telecoms related equipment to maintain and improve the railway,Telecoms,2017-02-22,263989.57
Linbrooke Services Ltd,Procurement of telecoms related equipment to maintain and improve the railway,Telecoms,2017-02-16,120533.53
Linbrooke Services Ltd,Procurement of telecoms related equipment to maintain and improve the railway,Telecoms,2017-02-17,70784.13
Linbrooke Services Ltd,Procurement of telecoms related equipment to maintain and improve the railway,Telecoms,2017-02-16,52338.90
Linbrooke Services Ltd,Procurement of telecoms related equipment to maintain and improve the railway,Telecoms,2017-02-02,49813.31
Linbrooke Services Ltd,Procurement of telecoms related equipment to maintain and improve the railway,Telecoms,2017-02-08,45603.77
Linbrooke Services Ltd,Procurement of telecoms related equipment to maintain and improve the railway,Telecoms,2017-02-01,44791.94
Linbrooke Services Ltd,Procurement of overhead line materials and services to maintain and improve the railway,Electrification and Fixed Plant,2017-02-24,39423.75
Balfour Beatty Rail Projects Ltd,Procurement of specialist services to renew and improve the railway,Track,2017-02-17,1536714.34
Welsh Assembly Government,The acquisition of land and property,Land & Property Acquisitions (incl. Business Consultancy),2017-02-10,1478964.00
Mott MacDonald Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-02-23,373231.68
Mott MacDonald Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-02-23,302837.15
Mott MacDonald Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-02-23,185595.11
Mott MacDonald Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-02-10,127817.86
Mott MacDonald Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-02-23,111122.26
Mott MacDonald Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-02-09,61277.34
Mott MacDonald Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-02-07,55859.53
Mott MacDonald Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-02-05,49393.55
Mott MacDonald Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-02-22,38686.93
Mott MacDonald Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-02-23,36990.59
Mott MacDonald Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-02-22,34266.19
Mott MacDonald Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-02-22,33598.75
Mott MacDonald Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-02-23,29858.86
Mott MacDonald Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-02-14,27227.19
Sperry Rail International Ltd,Procurement of digital services to improve our understanding of the railway,Intelligent Infrastructure,2017-02-20,532879.00
Sperry Rail International Ltd,Procurement of digital services to improve our understanding of the railway,Intelligent Infrastructure,2017-02-02,483473.00
Sperry Rail International Ltd,Procurement of digital services to improve our understanding of the railway,Intelligent Infrastructure,2017-02-05,335255.00
Sperry Rail International Ltd,Procurement of digital services to improve our understanding of the railway,Intelligent Infrastructure,2017-02-05,53321.08
Harsco Rail Ltd,"Procurement of On Track Machines, spare parts and resources to maintain and improve the railway",On Track Machines,2017-02-12,618585.58
Harsco Rail Ltd,"Procurement of On Track Machines, spare parts and resources to maintain and improve the railway",On Track Machines,2017-02-12,346332.69
Harsco Rail Ltd,"Procurement of On Track Machines, spare parts and resources to maintain and improve the railway",On Track Machines,2017-02-09,163601.14
Harsco Rail Ltd,"Procurement of On Track Machines, spare parts and resources to maintain and improve the railway",On Track Machines,2017-02-12,142573.99
Harsco Rail Ltd,"Procurement of On Track Machines, spare parts and resources to maintain and improve the railway",On Track Machines,2017-02-09,64703.23
Progress Rail Services UK Ltd,Procurement of points and crossings to maintain and improve the railway,Switches and Crossings,2017-02-13,361723.21
Progress Rail Services UK Ltd,Procurement of points and crossings to maintain and improve the railway,Switches and Crossings,2017-02-20,243128.91
Progress Rail Services UK Ltd,Procurement of points and crossings to maintain and improve the railway,Switches and Crossings,2017-02-20,163486.60
Progress Rail Services UK Ltd,Procurement of points and crossings to maintain and improve the railway,Switches and Crossings,2017-02-20,121172.38
Progress Rail Services UK Ltd,Procurement of points and crossings to maintain and improve the railway,Switches and Crossings,2017-02-20,76515.77
Progress Rail Services UK Ltd,Procurement of points and crossings to maintain and improve the railway,Switches and Crossings,2017-02-02,66923.31
Progress Rail Services UK Ltd,Procurement of points and crossings to maintain and improve the railway,Switches and Crossings,2017-02-20,62014.70
Progress Rail Services UK Ltd,Procurement of points and crossings to maintain and improve the railway,Switches and Crossings,2017-02-02,51763.00
Progress Rail Services UK Ltd,Procurement of points and crossings to maintain and improve the railway,Switches and Crossings,2017-02-20,47016.62
Progress Rail Services UK Ltd,Procurement of points and crossings to maintain and improve the railway,Switches and Crossings,2017-02-20,44204.39
Progress Rail Services UK Ltd,Procurement of points and crossings to maintain and improve the railway,Switches and Crossings,2017-02-20,40873.60
Progress Rail Services UK Ltd,Procurement of points and crossings to maintain and improve the railway,Switches and Crossings,2017-02-02,35400.55
Arcadis Consulting (UK) Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-02-27,295075.67
Arcadis Consulting (UK) Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-02-27,245896.39
Arcadis Consulting (UK) Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-02-06,170653.33
Arcadis Consulting (UK) Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-02-21,133589.27
Arcadis Consulting (UK) Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-02-10,114421.43
Arcadis Consulting (UK) Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-02-28,103062.70
Arcadis Consulting (UK) Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-02-02,63527.86
Arcadis Consulting (UK) Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-02-16,35238.61
Arcadis Consulting (UK) Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-02-21,34925.14
Arcadis Consulting (UK) Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-02-02,33222.00
Arcadis Consulting (UK) Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-02-16,28161.67
Arcadis Consulting (UK) Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-02-02,25350.00
Arcadis Consulting (UK) Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-02-02,25085.12
Ground Control Ltd,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-02-24,187253.20
Ground Control Ltd,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-02-01,165682.08
Ground Control Ltd,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-02-24,131223.35
Ground Control Ltd,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-02-08,128797.57
Ground Control Ltd,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-02-24,110454.72
Ground Control Ltd,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-02-28,92438.63
Ground Control Ltd,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-02-05,85210.30
Ground Control Ltd,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-02-09,71420.32
Ground Control Ltd,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-02-15,58958.88
Ground Control Ltd,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-02-21,50380.92
Ground Control Ltd,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-02-24,41398.04
Ground Control Ltd,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-02-28,37410.77
Ground Control Ltd,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-02-13,34015.83
Ground Control Ltd,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-02-23,33997.78
Ground Control Ltd,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-02-10,29587.50
Ground Control Ltd,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-02-07,26162.40
Jacobs UK Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-02-08,378871.79
Jacobs UK Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-02-10,234523.90
Jacobs UK Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-02-02,228801.34
Jacobs UK Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-02-21,116269.74
Jacobs UK Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-02-24,86164.42
Jacobs UK Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-02-07,51946.56
Jacobs UK Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-02-02,50289.64
Jacobs UK Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-02-24,32033.20
Jacobs UK Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-02-10,28084.06
Jacobs UK Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-02-20,27449.10
Jacobs UK Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-02-17,26796.71
Hochtief (Uk) Construction Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-02-23,463294.42
Hochtief (Uk) Construction Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-02-21,247145.45
Hochtief (Uk) Construction Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-02-08,199510.57
Hochtief (Uk) Construction Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-02-17,163159.35
Hochtief (Uk) Construction Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-02-17,131750.71
East West Rail Phase 2 Alliance,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-02-22,1163825.00
Thales Transport & Security Ltd,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-02-16,528108.67
Thales Transport & Security Ltd,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-02-24,500758.29
Thales Transport & Security Ltd,Procurement of IT equipment and services to operate the railway,Information Technology,2017-02-15,81480.65
Thales Transport & Security Ltd,Procurement of IT equipment and services to operate the railway,Information Technology,2017-02-23,46989.00
Torrent Trackside Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-02-21,169971.27
Torrent Trackside Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-02-21,29615.30
Torrent Trackside Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-02-09,170421.51
Torrent Trackside Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-02-09,27197.31
Torrent Trackside Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-02-19,157044.00
Torrent Trackside Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-02-24,61462.79
Torrent Trackside Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-02-24,56212.98
Torrent Trackside Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-02-07,55433.78
Torrent Trackside Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-02-07,25963.48
Torrent Trackside Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-02-22,77581.03
Torrent Trackside Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-02-08,34196.31
Torrent Trackside Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-02-08,28291.48
Torrent Trackside Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-02-13,58432.37
Torrent Trackside Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-02-10,51308.13
Torrent Trackside Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-02-15,39887.02
Torrent Trackside Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-02-01,31022.60
Torrent Trackside Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-02-17,29203.80
BAE Systems Applied Intelligence Ltd,Procurement of IT equipment and services to operate the railway,Information Technology,2017-02-27,368248.95
BAE Systems Applied Intelligence Ltd,Procurement of IT equipment and services to operate the railway,Information Technology,2017-02-14,317660.46
BAE Systems Applied Intelligence Ltd,Procurement of IT equipment and services to operate the railway,Information Technology,2017-02-01,167887.00
BAE Systems Applied Intelligence Ltd,Procurement of IT equipment and services to operate the railway,Information Technology,2017-02-26,85293.00
BAE Systems Applied Intelligence Ltd,Procurement of IT equipment and services to operate the railway,Information Technology,2017-02-05,64619.00
BAE Systems Applied Intelligence Ltd,Procurement of IT equipment and services to operate the railway,Information Technology,2017-02-26,60847.00
BAE Systems Applied Intelligence Ltd,Procurement of IT equipment and services to operate the railway,Information Technology,2017-02-21,34576.71
Balfour Beatty Civil Engineering Limited,Procurement of materials and services for building maintenance and development,Buildings,2017-02-27,584305.40
Balfour Beatty Civil Engineering Limited,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-02-22,277965.11
Balfour Beatty Civil Engineering Limited,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-02-22,138753.90
Balfour Beatty Civil Engineering Limited,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-02-17,88245.59
SAP (UK) Ltd,Procurement of IT equipment and services to operate the railway,Information Technology,2017-02-21,865827.00
SAP (UK) Ltd,Procurement of IT equipment and services to operate the railway,Information Technology,2017-02-21,107488.00
SAP (UK) Ltd,Procurement of IT equipment and services to operate the railway,Information Technology,2017-02-20,60026.00
"Babcock Skills, Development & Training Ltd",Costs of human resource and training services to operate the railway,HR and Training,2017-02-14,1032251.37
Association of Train Operating Companies,Costs of human resource and training services to operate the railway,HR and Training,2017-02-14,482274.96
Association of Train Operating Companies,Costs of human resource and training services to operate the railway,HR and Training,2017-02-17,482274.96
Association of Train Operating Companies,Costs of recruitment services to recruit the right people into Network Rail,Recruitment Services,2017-02-28,56095.00
Computacenter (UK) Ltd,Procurement of IT equipment and services to operate the railway,Information Technology,2017-02-24,388199.52
Computacenter (UK) Ltd,Procurement of IT equipment and services to operate the railway,Information Technology,2017-02-24,129056.00
Computacenter (UK) Ltd,Procurement of IT equipment and services to operate the railway,Information Technology,2017-02-15,91332.00
Computacenter (UK) Ltd,Procurement of IT equipment and services to operate the railway,Information Technology,2017-02-15,90000.00
Computacenter (UK) Ltd,Procurement of IT equipment and services to operate the railway,Information Technology,2017-02-24,71237.00
Computacenter (UK) Ltd,Procurement of IT equipment and services to operate the railway,Information Technology,2017-02-25,62471.60
Computacenter (UK) Ltd,Procurement of IT equipment and services to operate the railway,Information Technology,2017-02-15,43736.85
Computacenter (UK) Ltd,Procurement of IT equipment and services to operate the railway,Information Technology,2017-02-15,41842.11
Computacenter (UK) Ltd,Procurement of IT equipment and services to operate the railway,Information Technology,2017-02-15,31611.00
Computacenter (UK) Ltd,Procurement of IT equipment and services to operate the railway,Information Technology,2017-02-24,29100.00
Computacenter (UK) Ltd,Procurement of IT equipment and services to operate the railway,Information Technology,2017-02-17,28388.71
First Greater Western Ltd,"Charges, payments and penalties paid in the operation of the railway",Regulatory Charges,2017-02-21,439453.91
First Greater Western Ltd,"Charges, payments and penalties paid in the operation of the railway",Regulatory Charges,2017-02-07,276499.00
First Greater Western Ltd,"Charges, payments and penalties paid in the operation of the railway",Regulatory Charges,2017-02-21,155919.86
First Greater Western Ltd,"Charges, payments and penalties paid in the operation of the railway",Regulatory Charges,2017-02-01,50652.68
First Greater Western Ltd,"Charges, payments and penalties paid in the operation of the railway",Regulatory Charges,2017-02-21,46769.54
First Greater Western Ltd,"Charges, payments and penalties paid in the operation of the railway",Regulatory Charges,2017-02-22,32500.00
UKDN Waterflow (LG) Ltd,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-02-21,397325.72
UKDN Waterflow (LG) Ltd,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-02-23,182174.54
UKDN Waterflow (LG) Ltd,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-02-24,164092.28
UKDN Waterflow (LG) Ltd,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-02-10,122207.22
UKDN Waterflow (LG) Ltd,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-02-14,54191.72
UKDN Waterflow (LG) Ltd,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-02-27,38617.83
UKDN Waterflow (LG) Ltd,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-02-22,30541.04
THJV - A Halcrow Tata Steel Joint Venture,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-02-06,256038.45
THJV - A Halcrow Tata Steel Joint Venture,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-02-28,218046.68
THJV - A Halcrow Tata Steel Joint Venture,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-02-28,177513.22
THJV - A Halcrow Tata Steel Joint Venture,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-02-28,149619.98
THJV - A Halcrow Tata Steel Joint Venture,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-02-13,116519.66
THJV - A Halcrow Tata Steel Joint Venture,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-02-10,34971.47
THJV - A Halcrow Tata Steel Joint Venture,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-02-01,29554.66
Resonate Group Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-02-21,335114.97
Resonate Group Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-02-20,224879.13
Resonate Group Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-02-09,143795.83
Resonate Group Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-02-01,70643.33
Resonate Group Ltd,Procurement of IT equipment and services to operate the railway,Information Technology,2017-02-15,55000.00
Resonate Group Ltd,Procurement of IT equipment and services to operate the railway,Information Technology,2017-02-09,30000.00
Stagecoach South Western Trains Ltd,"Charges, payments and penalties paid in the operation of the railway",Regulatory Charges,2017-02-06,618161.00
Stagecoach South Western Trains Ltd,"Charges, payments and penalties paid in the operation of the railway",Regulatory Charges,2017-02-15,158590.00
Stagecoach South Western Trains Ltd,"Costs of leasing, overhauling or improving our rail fleet",Rail Fleet,2017-02-15,63880.00
Hitachi Rail Europe Ltd,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-02-21,838031.82
JSS Rail Ltd t/a Sisk Rail,Procurement of materials and services for building maintenance and development,Buildings,2017-02-07,181599.66
JSS Rail Ltd t/a Sisk Rail,Procurement of materials and services for building maintenance and development,Buildings,2017-02-07,93712.68
JSS Rail Ltd t/a Sisk Rail,Procurement of materials and services for building maintenance and development,Buildings,2017-02-21,73540.31
JSS Rail Ltd t/a Sisk Rail,Procurement of materials and services for building maintenance and development,Buildings,2017-02-09,70572.22
JSS Rail Ltd t/a Sisk Rail,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-02-09,60091.08
JSS Rail Ltd t/a Sisk Rail,Procurement of materials and services for building maintenance and development,Buildings,2017-02-07,53441.25
JSS Rail Ltd t/a Sisk Rail,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-02-15,48196.63
JSS Rail Ltd t/a Sisk Rail,Procurement of materials and services for building maintenance and development,Buildings,2017-02-07,45465.39
JSS Rail Ltd t/a Sisk Rail,Procurement of materials and services for building maintenance and development,Buildings,2017-02-09,38659.79
JSS Rail Ltd t/a Sisk Rail,Procurement of materials and services for building maintenance and development,Buildings,2017-02-20,34149.57
JSS Rail Ltd t/a Sisk Rail,Procurement of materials and services for building maintenance and development,Buildings,2017-02-09,33863.50
JSS Rail Ltd t/a Sisk Rail,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-02-09,31391.88
JSS Rail Ltd t/a Sisk Rail,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-02-27,31391.88
JSS Rail Ltd t/a Sisk Rail,Procurement of materials and services for building maintenance and development,Buildings,2017-02-09,29963.68
Abellio Transport Holdings Ltd t/a Abellio Corporate Travel,Costs of human resource and training services to operate the railway,HR and Training,2017-02-15,299139.96
Abellio Transport Holdings Ltd t/a Abellio Corporate Travel,Costs of human resource and training services to operate the railway,HR and Training,2017-02-21,262116.46
Abellio Transport Holdings Ltd t/a Abellio Corporate Travel,Costs of human resource and training services to operate the railway,HR and Training,2017-02-09,250497.78
Loram Maintenance of Way Inc,"Procurement of On Track Machines, spare parts and resources to maintain and improve the railway",On Track Machines,2017-02-17,798180.29
Ernst & Young LLP,The acquisition of land and property,Land & Property Acquisitions (incl. Business Consultancy),2017-02-20,188335.00
Ernst & Young LLP,The acquisition of land and property,Land & Property Acquisitions (incl. Business Consultancy),2017-02-15,119205.00
Ernst & Young LLP,The acquisition of land and property,Land & Property Acquisitions (incl. Business Consultancy),2017-02-06,87542.50
Ernst & Young LLP,The acquisition of land and property,Land & Property Acquisitions (incl. Business Consultancy),2017-02-20,73050.00
Ernst & Young LLP,The acquisition of land and property,Land & Property Acquisitions (incl. Business Consultancy),2017-02-24,65463.00
Ernst & Young LLP,The acquisition of land and property,Land & Property Acquisitions (incl. Business Consultancy),2017-02-20,44440.00
Ernst & Young LLP,The acquisition of land and property,Land & Property Acquisitions (incl. Business Consultancy),2017-02-17,42210.00
Ernst & Young LLP,The acquisition of land and property,Land & Property Acquisitions (incl. Business Consultancy),2017-02-06,34225.00
Ernst & Young LLP,The acquisition of land and property,Land & Property Acquisitions (incl. Business Consultancy),2017-02-06,32880.00
Ernst & Young LLP,The acquisition of land and property,Land & Property Acquisitions (incl. Business Consultancy),2017-02-20,30350.00
Ernst & Young LLP,The acquisition of land and property,Land & Property Acquisitions (incl. Business Consultancy),2017-02-20,26220.00
Ernst & Young LLP,The acquisition of land and property,Land & Property Acquisitions (incl. Business Consultancy),2017-02-24,25700.00
Ernst & Young LLP,The acquisition of land and property,Land & Property Acquisitions (incl. Business Consultancy),2017-02-20,25000.00
Morson Human Resources Ltd t/a Morson International,Costs of recruitment services to recruit the right people into Network Rail,Recruitment Services,2017-02-05,418391.39
Morson Human Resources Ltd t/a Morson International,Costs of recruitment services to recruit the right people into Network Rail,Recruitment Services,2017-02-05,201422.01
Morson Human Resources Ltd t/a Morson International,Costs of specialist labour activity on the railway,Contingent Labour,2017-02-13,63004.18
Morson Human Resources Ltd t/a Morson International,Costs of specialist labour activity on the railway,Contingent Labour,2017-02-28,58842.60
Morson Human Resources Ltd t/a Morson International,Costs of specialist labour activity on the railway,Contingent Labour,2017-02-14,33960.00
Switchgear & Substation Alliance Ltd,Procurement of overhead line materials and services to maintain and improve the railway,Electrification and Fixed Plant,2017-02-15,724357.74
Switchgear & Substation Alliance Ltd,Procurement of overhead line materials and services to maintain and improve the railway,Electrification and Fixed Plant,2017-02-15,42810.30
Telefonica O2 UK Ltd,Procurement of telecoms related equipment to maintain and improve the railway,Telecoms,2017-02-22,429470.56
Telefonica O2 UK Ltd,Procurement of telecoms related equipment to maintain and improve the railway,Telecoms,2017-02-15,197060.20
Telefonica O2 UK Ltd,Procurement of telecoms related equipment to maintain and improve the railway,Telecoms,2017-02-27,34706.38
