Supplier Name,Item Description,Category Family,Invoice GL Date,Spend
Telent Technology Services Limited,Procurement of telecoms related equipment to maintain and improve the railway,Telecoms,2017-04-19,388954.09
Telent Technology Services Limited,Procurement of telecoms related equipment to maintain and improve the railway,Telecoms,2017-04-20,346061.31
Telent Technology Services Limited,Procurement of overhead line materials and services to maintain and improve the railway,Electrification and Fixed Plant,2017-04-12,291093.32
Telent Technology Services Limited,Procurement of telecoms related equipment to maintain and improve the railway,Telecoms,2017-04-03,153567.64
Telent Technology Services Limited,Procurement of telecoms related equipment to maintain and improve the railway,Telecoms,2017-04-05,99035.19
Telent Technology Services Limited,Procurement of telecoms related equipment to maintain and improve the railway,Telecoms,2017-04-26,90673.85
Telent Technology Services Limited,Procurement of telecoms related equipment to maintain and improve the railway,Telecoms,2017-04-05,58159.82
Telent Technology Services Limited,Procurement of telecoms related equipment to maintain and improve the railway,Telecoms,2017-04-27,51494.25
Telent Technology Services Limited,Procurement of overhead line materials and services to maintain and improve the railway,Electrification and Fixed Plant,2017-04-12,50635.59
Telent Technology Services Limited,Procurement of telecoms related equipment to maintain and improve the railway,Telecoms,2017-04-24,45858.42
Telent Technology Services Limited,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-04-04,40222.00
Telent Technology Services Limited,Procurement of telecoms related equipment to maintain and improve the railway,Telecoms,2017-04-05,34363.00
AECOM Infrastructure & Environment UK Ltd,Procurement of specialist services to renew and improve the railway,Track,2017-04-18,300000.00
AECOM Infrastructure & Environment UK Ltd,Procurement of specialist services to renew and improve the railway,Track,2017-04-19,230527.26
AECOM Infrastructure & Environment UK Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-04-03,146844.45
AECOM Infrastructure & Environment UK Ltd,Procurement of specialist services to renew and improve the railway,Track,2017-04-24,140000.00
AECOM Infrastructure & Environment UK Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-04-11,93553.51
AECOM Infrastructure & Environment UK Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-04-20,88244.33
AECOM Infrastructure & Environment UK Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-04-18,80322.34
AECOM Infrastructure & Environment UK Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-04-27,79428.93
AECOM Infrastructure & Environment UK Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-04-03,74909.26
AECOM Infrastructure & Environment UK Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-04-25,60823.64
AECOM Infrastructure & Environment UK Ltd,Procurement of specialist services to renew and improve the railway,Track,2017-04-24,47491.00
AECOM Infrastructure & Environment UK Ltd,Procurement of specialist services to renew and improve the railway,Track,2017-04-18,35640.35
AECOM Infrastructure & Environment UK Ltd,Procurement of specialist services to renew and improve the railway,Track,2017-04-18,30000.00
AECOM Infrastructure & Environment UK Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-04-06,26098.80
AECOM Infrastructure & Environment UK Ltd,Procurement of specialist services to renew and improve the railway,Track,2017-04-25,25116.32
CPMS Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-04-07,237613.94
CPMS Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-04-20,169497.10
CPMS Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-04-21,165344.68
CPMS Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-04-21,153767.34
CPMS Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-04-20,149170.00
CPMS Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-04-04,91913.00
CPMS Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-04-21,82904.98
CPMS Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-04-25,57221.50
CPMS Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-04-25,51187.58
CPMS Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-04-11,49038.16
CPMS Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-04-25,43592.00
CPMS Ltd,Procurement of services to maintain and deliver small improvements to our buildings,Facilities - Hard Services,2017-04-25,40348.13
CPMS Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-04-21,37247.75
CPMS Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-04-20,31963.13
CPMS Ltd,Procurement of specialist services to renew and improve the railway,Track,2017-04-10,30000.00
CPMS Ltd,Procurement of services to maintain and deliver small improvements to our buildings,Facilities - Hard Services,2017-04-25,28294.22
CPMS Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-04-25,26442.54
Allstar Business Solutions Ltd,Procurement and operation of our road fleet,Road Fleet,2017-04-10,395905.51
Allstar Business Solutions Ltd,Procurement and operation of our road fleet,Road Fleet,2017-04-13,370183.62
Allstar Business Solutions Ltd,Procurement and operation of our road fleet,Road Fleet,2017-04-27,330752.16
Allstar Business Solutions Ltd,Procurement and operation of our road fleet,Road Fleet,2017-04-21,325404.94
BAE Systems Applied Intelligence Ltd,Procurement of IT equipment and services to operate the railway,Information Technology,2017-04-25,528767.09
BAE Systems Applied Intelligence Ltd,Procurement of IT equipment and services to operate the railway,Information Technology,2017-04-02,316992.96
BAE Systems Applied Intelligence Ltd,Procurement of IT equipment and services to operate the railway,Information Technology,2017-04-27,155217.70
BAE Systems Applied Intelligence Ltd,Procurement of IT equipment and services to operate the railway,Information Technology,2017-04-07,69222.51
BAE Systems Applied Intelligence Ltd,Procurement of IT equipment and services to operate the railway,Information Technology,2017-04-21,66673.07
BAE Systems Applied Intelligence Ltd,Procurement of IT equipment and services to operate the railway,Information Technology,2017-04-12,44715.60
BAE Systems Applied Intelligence Ltd,Procurement of IT equipment and services to operate the railway,Information Technology,2017-04-12,44715.60
BAE Systems Applied Intelligence Ltd,Procurement of IT equipment and services to operate the railway,Information Technology,2017-04-23,36828.00
BAE Systems Applied Intelligence Ltd,Procurement of IT equipment and services to operate the railway,Information Technology,2017-04-02,31733.98
BAE Systems Applied Intelligence Ltd,Procurement of IT equipment and services to operate the railway,Information Technology,2017-04-13,31410.00
BAE Systems Applied Intelligence Ltd,Procurement of IT equipment and services to operate the railway,Information Technology,2017-04-23,27689.00
Ground Control Ltd,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-04-26,207673.66
Ground Control Ltd,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-04-01,149262.83
Ground Control Ltd,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-04-26,145054.28
Ground Control Ltd,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-04-07,140631.80
Ground Control Ltd,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-04-07,113864.88
Ground Control Ltd,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-04-05,110706.43
Ground Control Ltd,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-04-03,103516.44
Ground Control Ltd,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-04-19,101570.96
Ground Control Ltd,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-04-04,75009.99
Ground Control Ltd,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-04-04,71418.68
Ground Control Ltd,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-04-06,37410.77
Ground Control Ltd,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-04-06,28903.71
Bridgeway Consulting Ltd,Costs of specialist labour activity on the railway,Contingent Labour,2017-04-04,388794.97
Bridgeway Consulting Ltd,Costs of specialist labour activity on the railway,Contingent Labour,2017-04-24,367076.01
Bridgeway Consulting Ltd,Costs of human resource and training services to operate the railway,HR and Training,2017-04-18,358287.43
Bridgeway Consulting Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-04-18,54594.72
Bridgeway Consulting Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-04-07,51889.02
Bridgeway Consulting Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-04-26,29768.30
AECOM Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-04-27,297554.82
AECOM Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-04-30,262351.42
AECOM Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-04-27,160676.75
AECOM Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-04-11,92025.56
AECOM Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-04-11,90386.77
AECOM Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-04-18,87336.96
AECOM Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-04-18,47752.00
AECOM Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-04-18,42481.41
AECOM Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-04-30,39867.15
AECOM Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-04-18,36916.00
AECOM Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-04-21,33581.77
AECOM Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-04-18,29549.17
TES2000 LTD,Costs of specialist labour activity on the railway,Contingent Labour,2017-04-27,903632.97
TES2000 LTD,Costs of specialist labour activity on the railway,Contingent Labour,2017-04-21,285155.70
TES2000 LTD,Costs of specialist labour activity on the railway,Contingent Labour,2017-04-26,27822.96
Railscape Ltd,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-04-27,344391.85
Railscape Ltd,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-04-27,173406.12
Railscape Ltd,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-04-13,150954.30
Railscape Ltd,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-04-12,104266.80
Railscape Ltd,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-04-13,92816.00
Railscape Ltd,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-04-18,88875.00
Railscape Ltd,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-04-19,72054.00
Railscape Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-04-27,44370.00
Railscape Ltd,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-04-26,44287.72
Railscape Ltd,Procurement of services to help operate our buildings,Facilities - Soft Services,2017-04-04,36400.00
Railscape Ltd,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-04-11,25120.00
CEMEX Rail Products,Procurement of sleepers and related items to maintain and improve the railway,Sleepers and Bearers,2017-04-04,78334.80
CEMEX Rail Products,Procurement of sleepers and related items to maintain and improve the railway,Sleepers and Bearers,2017-04-04,62892.00
CEMEX Rail Products,Procurement of sleepers and related items to maintain and improve the railway,Sleepers and Bearers,2017-04-19,58372.16
CEMEX Rail Products,Procurement of sleepers and related items to maintain and improve the railway,Sleepers and Bearers,2017-04-19,53296.32
CEMEX Rail Products,Procurement of sleepers and related items to maintain and improve the railway,Sleepers and Bearers,2017-04-18,52656.00
CEMEX Rail Products,Procurement of sleepers and related items to maintain and improve the railway,Sleepers and Bearers,2017-04-04,50406.89
CEMEX Rail Products,Procurement of sleepers and related items to maintain and improve the railway,Sleepers and Bearers,2017-04-19,46337.28
CEMEX Rail Products,Procurement of sleepers and related items to maintain and improve the railway,Sleepers and Bearers,2017-04-25,45682.56
CEMEX Rail Products,Procurement of sleepers and related items to maintain and improve the railway,Sleepers and Bearers,2017-04-25,43177.92
CEMEX Rail Products,Procurement of sleepers and related items to maintain and improve the railway,Sleepers and Bearers,2017-04-04,40742.66
CEMEX Rail Products,Procurement of sleepers and related items to maintain and improve the railway,Sleepers and Bearers,2017-04-05,39412.32
CEMEX Rail Products,Procurement of sleepers and related items to maintain and improve the railway,Sleepers and Bearers,2017-04-04,38921.44
CEMEX Rail Products,Procurement of sleepers and related items to maintain and improve the railway,Sleepers and Bearers,2017-04-25,36859.20
CEMEX Rail Products,Procurement of sleepers and related items to maintain and improve the railway,Sleepers and Bearers,2017-04-25,36859.20
CEMEX Rail Products,Procurement of sleepers and related items to maintain and improve the railway,Sleepers and Bearers,2017-04-25,34940.00
CEMEX Rail Products,Procurement of sleepers and related items to maintain and improve the railway,Sleepers and Bearers,2017-04-12,33827.04
CEMEX Rail Products,Procurement of sleepers and related items to maintain and improve the railway,Sleepers and Bearers,2017-04-18,33648.83
CEMEX Rail Products,Procurement of sleepers and related items to maintain and improve the railway,Sleepers and Bearers,2017-04-19,33153.25
CEMEX Rail Products,Procurement of sleepers and related items to maintain and improve the railway,Sleepers and Bearers,2017-04-25,32992.96
CEMEX Rail Products,Procurement of sleepers and related items to maintain and improve the railway,Sleepers and Bearers,2017-04-19,31593.60
CEMEX Rail Products,Procurement of sleepers and related items to maintain and improve the railway,Sleepers and Bearers,2017-04-21,31593.60
CEMEX Rail Products,Procurement of sleepers and related items to maintain and improve the railway,Sleepers and Bearers,2017-04-19,31086.72
CEMEX Rail Products,Procurement of sleepers and related items to maintain and improve the railway,Sleepers and Bearers,2017-04-25,30540.48
CEMEX Rail Products,Procurement of sleepers and related items to maintain and improve the railway,Sleepers and Bearers,2017-04-18,29487.36
CEMEX Rail Products,Procurement of sleepers and related items to maintain and improve the railway,Sleepers and Bearers,2017-04-18,29487.36
CEMEX Rail Products,Procurement of sleepers and related items to maintain and improve the railway,Sleepers and Bearers,2017-04-19,29487.36
CEMEX Rail Products,Procurement of sleepers and related items to maintain and improve the railway,Sleepers and Bearers,2017-04-12,29349.60
CEMEX Rail Products,Procurement of sleepers and related items to maintain and improve the railway,Sleepers and Bearers,2017-04-25,28434.24
CEMEX Rail Products,Procurement of sleepers and related items to maintain and improve the railway,Sleepers and Bearers,2017-04-12,27672.48
JSS Rail Ltd t/a Sisk Rail,Procurement of materials and services for building maintenance and development,Buildings,2017-04-12,232210.76
JSS Rail Ltd t/a Sisk Rail,Procurement of materials and services for building maintenance and development,Buildings,2017-04-10,193046.21
JSS Rail Ltd t/a Sisk Rail,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-04-25,171283.73
JSS Rail Ltd t/a Sisk Rail,Procurement of materials and services for building maintenance and development,Buildings,2017-04-10,97882.39
JSS Rail Ltd t/a Sisk Rail,Procurement of materials and services for building maintenance and development,Buildings,2017-04-26,60851.78
JSS Rail Ltd t/a Sisk Rail,Procurement of materials and services for building maintenance and development,Buildings,2017-04-12,57444.68
JSS Rail Ltd t/a Sisk Rail,Procurement of materials and services for building maintenance and development,Buildings,2017-04-03,49159.88
JSS Rail Ltd t/a Sisk Rail,Procurement of materials and services for building maintenance and development,Buildings,2017-04-10,47108.57
JSS Rail Ltd t/a Sisk Rail,Procurement of materials and services for building maintenance and development,Buildings,2017-04-28,46043.27
JSS Rail Ltd t/a Sisk Rail,Procurement of materials and services for building maintenance and development,Buildings,2017-04-19,40384.97
JSS Rail Ltd t/a Sisk Rail,Procurement of materials and services for building maintenance and development,Buildings,2017-04-13,31257.73
JSS Rail Ltd t/a Sisk Rail,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-04-03,30762.28
JSS Rail Ltd t/a Sisk Rail,Procurement of materials and services for building maintenance and development,Buildings,2017-04-19,29470.56
JSS Rail Ltd t/a Sisk Rail,Procurement of materials and services for building maintenance and development,Buildings,2017-04-10,28130.03
JSS Rail Ltd t/a Sisk Rail,Procurement of materials and services for building maintenance and development,Buildings,2017-04-12,25261.94
Balfour Beatty Rail Ltd - Engineering & Technology Solutions,Procurement of IT equipment and services to operate the railway,Information Technology,2017-04-20,625000.00
Balfour Beatty Rail Ltd - Engineering & Technology Solutions,Procurement of IT equipment and services to operate the railway,Information Technology,2017-04-25,422853.00
Balfour Beatty Rail Ltd - Engineering & Technology Solutions,Procurement of digital services to improve our understanding of the railway,Intelligent Infrastructure,2017-04-06,51258.00
Plasser UK Ltd,"Procurement of On Track Machines, spare parts and resources to maintain and improve the railway",On Track Machines,2017-04-25,557700.58
Plasser UK Ltd,"Procurement of On Track Machines, spare parts and resources to maintain and improve the railway",On Track Machines,2017-04-19,519904.47
Eversheds LLP,The acquisition of land and property,Land & Property Acquisitions (incl. Business Consultancy),2017-04-26,256250.00
Eversheds LLP,The acquisition of land and property,Land & Property Acquisitions (incl. Business Consultancy),2017-04-04,254698.96
Eversheds LLP,The acquisition of land and property,Land & Property Acquisitions (incl. Business Consultancy),2017-04-21,161000.00
Eversheds LLP,The acquisition of land and property,Land & Property Acquisitions (incl. Business Consultancy),2017-04-28,130000.00
Eversheds LLP,The acquisition of land and property,Land & Property Acquisitions (incl. Business Consultancy),2017-04-24,54074.80
Eversheds LLP,The acquisition of land and property,Land & Property Acquisitions (incl. Business Consultancy),2017-04-23,43166.66
Eversheds LLP,The acquisition of land and property,Land & Property Acquisitions (incl. Business Consultancy),2017-04-10,40000.00
Eversheds LLP,The acquisition of land and property,Land & Property Acquisitions (incl. Business Consultancy),2017-04-04,35772.50
Eversheds LLP,The acquisition of land and property,Land & Property Acquisitions (incl. Business Consultancy),2017-04-03,30392.00
Eversheds LLP,The acquisition of land and property,Land & Property Acquisitions (incl. Business Consultancy),2017-04-04,28126.00
Eversheds LLP,The acquisition of land and property,Land & Property Acquisitions (incl. Business Consultancy),2017-04-04,25886.50
Holland UK LLC,"Procurement of On Track Plant, spare parts and resources to maintain and improve the railway",On Track Plant,2017-04-13,556055.69
Holland UK LLC,"Procurement of On Track Plant, spare parts and resources to maintain and improve the railway",On Track Plant,2017-04-13,486548.73
Harsco Rail Ltd,"Procurement of On Track Machines, spare parts and resources to maintain and improve the railway",On Track Machines,2017-04-21,641530.93
Harsco Rail Ltd,"Procurement of On Track Machines, spare parts and resources to maintain and improve the railway",On Track Machines,2017-04-12,348151.44
Harsco Rail Ltd,Procurement of digital services to improve our understanding of the railway,Intelligent Infrastructure,2017-04-06,39042.88
Ernst & Young LLP,The acquisition of land and property,Land & Property Acquisitions (incl. Business Consultancy),2017-04-04,200000.00
Ernst & Young LLP,The acquisition of land and property,Land & Property Acquisitions (incl. Business Consultancy),2017-04-06,180907.50
Ernst & Young LLP,The acquisition of land and property,Land & Property Acquisitions (incl. Business Consultancy),2017-04-19,124680.00
Ernst & Young LLP,The acquisition of land and property,Land & Property Acquisitions (incl. Business Consultancy),2017-04-06,67400.00
Ernst & Young LLP,The acquisition of land and property,Land & Property Acquisitions (incl. Business Consultancy),2017-04-06,67387.50
Ernst & Young LLP,The acquisition of land and property,Land & Property Acquisitions (incl. Business Consultancy),2017-04-04,65463.00
Ernst & Young LLP,The acquisition of land and property,Land & Property Acquisitions (incl. Business Consultancy),2017-04-04,62400.00
Ernst & Young LLP,The acquisition of land and property,Land & Property Acquisitions (incl. Business Consultancy),2017-04-04,56682.00
Ernst & Young LLP,The acquisition of land and property,Land & Property Acquisitions (incl. Business Consultancy),2017-04-07,43846.40
Ernst & Young LLP,The acquisition of land and property,Land & Property Acquisitions (incl. Business Consultancy),2017-04-07,39140.52
Ernst & Young LLP,The acquisition of land and property,Land & Property Acquisitions (incl. Business Consultancy),2017-04-06,27600.00
Ernst & Young LLP,The acquisition of land and property,Land & Property Acquisitions (incl. Business Consultancy),2017-04-13,27600.00
Ernst & Young LLP,The acquisition of land and property,Land & Property Acquisitions (incl. Business Consultancy),2017-04-12,26288.00
Ernst & Young LLP,The acquisition of land and property,Land & Property Acquisitions (incl. Business Consultancy),2017-04-19,26000.00
Ove Arup & Partners,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-04-26,887507.07
Ove Arup & Partners,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-04-28,41259.52
Ove Arup & Partners,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-04-17,29801.18
Ove Arup & Partners,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-04-07,28903.49
C Spencer Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-04-21,625994.28
C Spencer Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-04-24,317193.93
Sperry Rail International Ltd,Procurement of digital services to improve our understanding of the railway,Intelligent Infrastructure,2017-04-26,469357.00
Sperry Rail International Ltd,Procurement of digital services to improve our understanding of the railway,Intelligent Infrastructure,2017-04-26,469357.00
Progress Rail Services UK Ltd,Procurement of points and crossings to maintain and improve the railway,Switches and Crossings,2017-04-05,421478.02
Progress Rail Services UK Ltd,Procurement of points and crossings to maintain and improve the railway,Switches and Crossings,2017-04-05,228857.08
Progress Rail Services UK Ltd,Procurement of points and crossings to maintain and improve the railway,Switches and Crossings,2017-04-12,120259.64
Progress Rail Services UK Ltd,Procurement of points and crossings to maintain and improve the railway,Switches and Crossings,2017-04-12,79265.90
Progress Rail Services UK Ltd,Procurement of points and crossings to maintain and improve the railway,Switches and Crossings,2017-04-03,46649.34
Progress Rail Services UK Ltd,Procurement of points and crossings to maintain and improve the railway,Switches and Crossings,2017-04-12,28823.12
National Grid Electricity Transmission plc,Procurement of utilities to operate the railway,Utilities,2017-04-11,445640.00
National Grid Electricity Transmission plc,Procurement of utilities to operate the railway,Utilities,2017-04-04,438817.29
National Grid Electricity Transmission plc,Procurement of overhead line materials and services to maintain and improve the railway,Electrification and Fixed Plant,2017-04-21,31000.00
Resonate Group Ltd,Procurement of IT equipment and services to operate the railway,Information Technology,2017-04-06,288000.00
Resonate Group Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-04-19,192553.34
Resonate Group Ltd,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-04-19,134428.00
Resonate Group Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-04-24,126605.20
Resonate Group Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-04-05,73934.22
Resonate Group Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-04-12,62183.00
Resonate Group Ltd,Procurement of IT equipment and services to operate the railway,Information Technology,2017-04-13,35296.00
Taziker Industrial Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-04-13,127994.75
Taziker Industrial Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-04-13,122399.30
Taziker Industrial Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-04-12,121773.20
Taziker Industrial Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-04-13,98600.41
Taziker Industrial Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-04-13,85770.02
Taziker Industrial Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-04-13,81320.86
Taziker Industrial Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-04-13,80633.78
Taziker Industrial Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-04-13,77508.75
Taziker Industrial Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-04-17,73673.00
Taziker Industrial Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-04-13,28835.15
Vital Human Resources Ltd,Costs of specialist labour activity on the railway,Contingent Labour,2017-04-03,172150.19
Vital Human Resources Ltd,Costs of specialist labour activity on the railway,Contingent Labour,2017-04-21,170604.05
Vital Human Resources Ltd,Costs of specialist labour activity on the railway,Contingent Labour,2017-04-20,170604.05
Vital Human Resources Ltd,Costs of specialist labour activity on the railway,Contingent Labour,2017-04-25,129642.26
Vital Human Resources Ltd,Costs of specialist labour activity on the railway,Contingent Labour,2017-04-19,119510.06
Vital Human Resources Ltd,Costs of specialist labour activity on the railway,Contingent Labour,2017-04-19,73908.70
Vital Human Resources Ltd,Costs of specialist labour activity on the railway,Contingent Labour,2017-04-25,55012.38
Alan Dick Communications Ltd,Procurement of telecoms related equipment to maintain and improve the railway,Telecoms,2017-04-26,832232.64
Alan Dick Communications Ltd,Procurement of telecoms related equipment to maintain and improve the railway,Telecoms,2017-04-10,39004.32
First Capital Connect Ltd,"Charges, payments and penalties paid in the operation of the railway",Regulatory Charges,2017-04-24,843771.98
First Capital Connect Ltd,"Charges, payments and penalties paid in the operation of the railway",Regulatory Charges,2017-04-04,25000.00
Dyer & Butler,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-04-11,193336.26
Dyer & Butler,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-04-21,89655.37
Dyer & Butler,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-04-06,89590.74
Dyer & Butler,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-04-05,81370.70
Dyer & Butler,Procurement of materials and services for building maintenance and development,Buildings,2017-04-07,50145.85
Dyer & Butler,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-04-21,48396.96
Dyer & Butler,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-04-20,47143.27
Dyer & Butler,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-04-11,44838.57
Dyer & Butler,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-04-21,41940.92
Dyer & Butler,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-04-12,34442.63
Dyer & Butler,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-04-21,32763.14
Dyer & Butler,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-04-21,28671.09
Dyer & Butler,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-04-24,27261.04
Dyer & Butler,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-04-24,25838.25
Dyer & Butler,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-04-05,25701.94
Starc Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-04-24,859093.85
Torrent Trackside Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-04-25,361546.76
Torrent Trackside Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-04-25,42109.37
Torrent Trackside Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-04-25,25847.95
Torrent Trackside Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-04-05,138390.12
Torrent Trackside Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-04-12,40896.15
Torrent Trackside Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-04-12,29464.15
Torrent Trackside Ltd,"Procurement of On Track Plant, spare parts and resources to maintain and improve the railway",On Track Plant,2017-04-07,63000.00
Torrent Trackside Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-04-20,51769.34
Torrent Trackside Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-04-19,37422.13
Torrent Trackside Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-04-03,32447.69
Torrent Trackside Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-04-06,28505.37
Giffen Group Ltd,Procurement of overhead line materials and services to maintain and improve the railway,Electrification and Fixed Plant,2017-04-18,714789.86
